crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
SPPL2C,SPPL2C,SPPL2C,Sppl2c,SPPL2C
SPPL3,SPPL3,SPPL3,Sppl3,SPPL3
SPR,SPR,SPR,Spr,SPR
SPRED1,SPRED1,SPRED1,Spred1,SPRED1
SPRED2,SPRED2,SPRED2,Spred2,SPRED2
SPRED3,SPRED3,SPRED3,Spred3,SPRED3
SPRING1,SPRING1,SPRING1,Spring1,SPRING1
SPRTN,SPRTN,SPRTN,Sprtn,SPRTN
SPRY1,SPRY1,SPRY1,Spry1,SPRY1
SPRY2,SPRY2,SPRY2,Spry2,SPRY2
SPRY4,SPRY4,SPRY4,Spry4,SPRY4
SPRYD3,SPRYD3,SPRYD3,Spryd3,SPRYD3
SPRYD4,SPRYD4,SPRYD4,Spryd4,SPRYD4
SPRYD7,SPRYD7,SPRYD7,Spryd7,SPRYD7
SPSB1,SPSB1,SPSB1,Spsb1,SPSB1
SPSB2,SPSB2,SPSB2,Spsb2,SPSB2
SPSB3,SPSB3,SPSB3,Spsb3,SPSB3
SPTA1,SPTA1,SPTA1,Spta1,SPTA1
SPTAN1,SPTAN1,SPTAN1,Sptan1,SPTAN1
SPTB,SPTB,SPTB,Sptb,SPTB
SPTBN1,SPTBN1,SPTBN1,Sptbn1,SPTBN1
SPTBN2,SPTBN2,SPTBN2,Sptbn2,SPTBN2
SPTBN5,SPTBN5,SPTBN5,Sptbn5,SPTBN5
SPTLC1,SPTLC1,SPTLC1,Sptlc1,SPTLC1
SPTLC2,SPTLC2,SPTLC2,Sptlc2,SPTLC2
SPTLC3,SPTLC3,SPTLC3,Sptlc3,SPTLC3
SPTSSA,SPTSSA,SPTSSA,Sptssa,SPTSSA
SPTY2D1,SPTY2D1,SPTY2D1,Spty2d1,SPTY2D1
SPX,SPX,SPX,Spx,SPX
SQLE,SQLE,SQLE,Sqle,SQLE
SQOR,SQOR,SQOR,Sqor,SQOR
SQSTM1,SQSTM1,SQSTM1,Sqstm1,SQSTM1
SRARP,SRARP,SRARP,Srarp,SRARP
SRBD1,SRBD1,SRBD1,Srbd1,SRBD1
SRC,SRC,SRC,Src,SRC
SRCAP,SRCAP,SRCAP,Srcap,SRCAP
SRCIN1,SRCIN1,SRCIN1,Srcin1,SRCIN1
SRD5A1,SRD5A1,SRD5A1,Srd5a1,SRD5A1
SRD5A2,SRD5A2,SRD5A2,Srd5a2,SRD5A2
SREBF1,SREBF1,SREBF1,Srebf1,SREBF1
SREBF2,SREBF2,SREBF2,Srebf2,SREBF2
SREK1IP1,SREK1IP1,SREK1IP1,Srek1ip1,SREK1IP1
SRF,SRF,SRF,Srf,SRF
SRFBP1,SRFBP1,SRFBP1,Srfbp1,SRFBP1
SRGAP1,SRGAP1,SRGAP1,Srgap1,SRGAP1
SRGN,SRGN,SRGN,Srgn,SRGN
SRI,SRI,SRI,Sri,SRI
SRMS,SRMS,SRMS,Srms,SRMS
SRP14,SRP14,SRP14,Srp14,SRP14
SRP54,SRP54,SRP54,Srp54a,SRP54
SRP68,SRP68,SRP68,Srp68,SRP68
SRP72,SRP72,SRP72,Srp72,SRP72
SRP9,SRP9,SRP9,Srp9,SRP9
SRPK2,SRPK2,SRPK2,Srpk2,SRPK2
SRPRA,SRPRA,SRPRA,Srpra,SRPRA
SRPRB,SRPRB,SRPRB,Srprb,SRPRB
SRPX,SRPX,SRPX,Srpx,SRPX
SRR,SRR,SRR,Srr,SRR
SRRD,SRRD,SRRD,Srrd,SRRD
SRRM1,SRRM1,SRRM1,Srrm1,SRRM1
SRRM2,SRRM2,SRRM2,Srrm2,SRRM2
SRRM4,SRRM4,SRRM4,Srrm4,SRRM4
SRRT,SRRT,SRRT,Srrt,SRRT
SRSF10,SRSF10,SRSF10,Srsf10,SRSF10
SRSF11,SRSF11,SRSF11,Srsf11,SRSF11
SRSF12,SRSF12,SRSF12,Srsf12,SRSF12
SRSF2,SRSF2,SRSF2,Srsf2,SRSF2
SRSF4,SRSF4,SRSF4,Srsf4,SRSF4
SRSF5,SRSF5,SRSF5,Srsf5,SRSF5
SRSF6,SRSF6,SRSF6,Srsf6,SRSF6
SRSF9,SRSF9,SRSF9,Srsf9,SRSF9
SRXN1,SRXN1,SRXN1,Srxn1,SRXN1
SS18,SS18,SS18,Ss18,SS18
SS18L1,SS18L1,SS18L1,Ss18l1,SS18L1
SSBP1,SSBP1,SSBP1,Ssbp1,SSBP1
SSBP2,SSBP2,SSBP2,Ssbp2,SSBP2
SSBP3,SSBP3,SSBP3,Ssbp3,SSBP3
SSBP4,SSBP4,SSBP4,Ssbp4,SSBP4
SSC4D,SSC4D,SSC4D,Ssc4d,SSC4D
SSC5D,SSC5D,SSC5D,Ssc5d,SSC5D
SSH1,SSH1,SSH1,Ssh1,SSH1
SSH2,SSH2,SSH2,Ssh2,SSH2
SSH3,SSH3,SSH3,Ssh3,SSH3
SSMEM1,SSMEM1,SSMEM1,Ssmem1,SSMEM1
SSNA1,SSNA1,SSNA1,Ssna1,SSNA1
SSPN,SSPN,SSPN,Sspn,SSPN
SSR1,SSR1,SSR1,Ssr1,SSR1
SSR2,SSR2,SSR2,Ssr2,SSR2
SSR3,SSR3,SSR3,Ssr3,SSR3
SSR4,SSR4,SSR4,Ssr4,SSR4
SSRP1,SSRP1,SSRP1,Ssrp1,SSRP1
SST,SST,SST,Sst,SST
SSTR1,SSTR1,SSTR1,Sstr1,SSTR1
SSTR2,SSTR2,SSTR2,Sstr2,SSTR2
SSTR5,SSTR5,SSTR5,Sstr5,SSTR5
SSUH2,SSUH2,SSUH2,Ssu2,SSUH2
SSX2IP,SSX2IP,SSX2IP,Ssx2ip,SSX2IP
ST13,ST13,ST13,St13,ST13
ST14,ST14,ST14,St14,ST14
ST18,ST18,ST18,St18,ST18
ST3GAL1,ST3GAL1,ST3GAL1,St3gal1,ST3GAL1
ST3GAL2,ST3GAL2,ST3GAL2,St3gal2,ST3GAL2
ST3GAL3,ST3GAL3,ST3GAL3,St3gal3,ST3GAL3
ST3GAL4,ST3GAL4,ST3GAL4,St3gal4,ST3GAL4
ST3GAL5,ST3GAL5,ST3GAL5,St3gal5,ST3GAL5
ST3GAL6,ST3GAL6,ST3GAL6,St3gal6,ST3GAL6
ST6GAL1,ST6GAL1,ST6GAL1,St6gal1,ST6GAL1
ST6GALNAC1,ST6GALNAC1,ST6GALNAC1,St6galnac1,ST6GALNAC1
ST6GALNAC2,ST6GALNAC2,ST6GALNAC2,St6galnac2,ST6GALNAC2
ST6GALNAC3,ST6GALNAC3,ST6GALNAC3,St6galnac3,ST6GALNAC3
ST6GALNAC5,ST6GALNAC5,ST6GALNAC5,St6galnac5,ST6GALNAC5
ST7,ST7,ST7,St7,ST7
ST7L,ST7L,ST7L,St7l,ST7L
ST8SIA1,ST8SIA1,ST8SIA1,St8sia1,ST8SIA1
ST8SIA2,ST8SIA2,ST8SIA2,St8sia2,ST8SIA2
ST8SIA3,ST8SIA3,ST8SIA3,St8sia3,ST8SIA3
ST8SIA4,ST8SIA4,ST8SIA4,St8sia4,ST8SIA4
ST8SIA5,ST8SIA5,ST8SIA5,St8sia5,ST8SIA5
ST8SIA6,ST8SIA6,ST8SIA6,St8sia6,ST8SIA6
STAB1,STAB1,STAB1,Stab1,STAB1
STAC,STAC,STAC,Stac,STAC
STAC2,STAC2,STAC2,Stac2,STAC2
STAG1,STAG1,STAG1,Stag1,STAG1
STAG2,STAG2,STAG2,Stag2,STAG2
STAG3,STAG3,STAG3,Stag3,STAG3
STAM,STAM,STAM,Stam,STAM
STAM2,STAM2,STAM2,Stam2,STAM2
STAMBP,STAMBP,STAMBP,Stambp,STAMBP
STAMBPL1,STAMBPL1,STAMBPL1,Stambpl1,STAMBPL1
STAP1,STAP1,STAP1,Stap1,STAP1
STAP2,STAP2,STAP2,Stap2,STAP2
STAR,STAR,STAR,Star,STAR
STARD10,STARD10,STARD10,Stard10,STARD10
STARD3,STARD3,STARD3,Stard3,STARD3
STARD3NL,STARD3NL,STARD3NL,Stard3nl,STARD3NL
STARD4,STARD4,STARD4,Stard4,STARD4
STARD5,STARD5,STARD5,Stard5,STARD5
STARD6,STARD6,STARD6,Stard6,STARD6
STARD7,STARD7,STARD7,Stard7,STARD7
STARD8,STARD8,STARD8,Stard8,STARD8
STAT1,STAT1,STAT1,Stat1,STAT1
STAT2,STAT2,STAT2,Stat2,STAT2
STAT3,STAT3,STAT3,Stat3,STAT3
STAT4,STAT4,STAT4,Stat4,STAT4
STAT5A,STAT5A,STAT5A,Stat5a,STAT5A
STAT5B,STAT5B,STAT5B,Stat5b,STAT5B
STAT6,STAT6,STAT6,Stat6,STAT6
STAU1,STAU1,STAU1,Stau1,STAU1
STAU2,STAU2,STAU2,Stau2,STAU2
STC1,STC1,STC1,Stc1,STC1
STC2,STC2,STC2,Stc2,STC2
STEAP2,STEAP2,STEAP2,Steap2,STEAP2
STEAP3,STEAP3,STEAP3,Steap3,STEAP3
STEAP4,STEAP4,STEAP4,Steap4,STEAP4
STIL,STIL,STIL,Stil,STIL
STIM1,STIM1,STIM1,Stim1,STIM1
STIM2,STIM2,STIM2,Stim2,STIM2
STIMATE,STIMATE,STIMATE,Stimate,STIMATE
STING1,STING1,STING1,Sting1,STING1
STIP1,STIP1,STIP1,Stip1,STIP1
STK10,STK10,STK10,Stk10,STK10
STK11,STK11,STK11,Stk11,STK11
STK11IP,STK11IP,STK11IP,Stk11ip,STK11IP
STK16,STK16,STK16,Stk16,STK16
STK17B,STK17B,STK17B,Stk17b,STK17B
STK19,STK19,STK19,Stk19,STK19
STK24,STK24,STK24,Stk24,STK24
STK25,STK25,STK25,Stk25,STK25
STK26,STK26,STK26,Stk26,STK26
STK3,STK3,STK3,Stk3,STK3
STK32A,STK32A,STK32A,Stk32a,STK32A
STK32B,STK32B,STK32B,Stk32b,STK32B
STK32C,STK32C,STK32C,Stk32c,STK32C
STK33,STK33,STK33,Stk33,STK33
STK35,STK35,STK35,Stk35,STK35
STK36,STK36,STK36,Stk36,STK36
STK38,STK38,STK38,Stk38,STK38
STK38L,STK38L,STK38L,Stk38l,STK38L
STK39,STK39,STK39,Stk39,STK39
STK4,STK4,STK4,Stk4,STK4
STK40,STK40,STK40,Stk40,STK40
STKLD1,STKLD1,STKLD1,Stkld1,STKLD1
STMN1,STMN1,STMN1,Stmn1,STMN1
STMN2,STMN2,STMN2,Stmn2,STMN2
STMN3,STMN3,STMN3,Stmn3,STMN3
STMN4,STMN4,STMN4,Stmn4,STMN4
STMND1,STMND1,STMND1,Stmnd1,STMND1
STN1,STN1,STN1,Stn1,STN1
STOM,STOM,STOM,Stom,STOM
STOML1,STOML1,STOML1,Stoml1,STOML1
STOML2,STOML2,STOML2,Stoml2,STOML2
STOML3,STOML3,STOML3,Stoml3,STOML3
STON1,STON1,STON1,Ston1,STON1
STON2,STON2,STON2,Ston2,STON2
STOX1,STOX1,STOX1,Stox1,STOX1
STOX2,STOX2,STOX2,Stox2,STOX2
STPG1,STPG1,STPG1,Stpg1,STPG1
STPG2,STPG2,STPG2,Stpg2,STPG2
STPG3,STPG3,STPG3,Stpg3,STPG3
STPG4,STPG4,STPG4,Stpg4,STPG4
STRA6,STRA6,STRA6,Stra6,STRA6
STRA8,STRA8,STRA8,Stra8,STRA8
STRADA,STRADA,STRADA,Strada,STRADA
STRADB,STRADB,STRADB,Stradb,STRADB
STRAP,STRAP,STRAP,Strap,STRAP
STRBP,STRBP,STRBP,Strbp,STRBP
STRC,STRC,STRC,Strc,STRC
STRIP1,STRIP1,STRIP1,Strip1,STRIP1
STRIP2,STRIP2,STRIP2,Strip2,STRIP2
STRN,STRN,STRN,Strn,STRN
STRN3,STRN3,STRN3,Strn3,STRN3
STRN4,STRN4,STRN4,Strn4,STRN4
STT3A,STT3A,STT3A,Stt3a,STT3A
STT3B,STT3B,STT3B,Stt3b,STT3B
STUB1,STUB1,STUB1,Stub1,STUB1
STUM,STUM,STUM,Stum,STUM
STX11,STX11,STX11,Stx11,STX11
STX16,STX16,STX16,Stx16,STX16
STX17,STX17,STX17,Stx17,STX17
STX18,STX18,STX18,Stx18,STX18
STX19,STX19,STX19,Stx19,STX19
STX1A,STX1A,STX1A,Stx1a,STX1A
STX1B,STX1B,STX1B,Stx1b,STX1B
STX2,STX2,STX2,Stx2,STX2
STX3,STX3,STX3,Stx3,STX3
STX4,STX4,STX4,Stx4a,STX4
STX5,STX5,STX5,Stx5a,STX5
STX6,STX6,STX6,Stx6,STX6
STX7,STX7,STX7,Stx7,STX7
STX8,STX8,STX8,Stx8,STX8
STXBP1,STXBP1,STXBP1,Stxbp1,STXBP1
STXBP2,STXBP2,STXBP2,Stxbp2,STXBP2
STXBP3,STXBP3,STXBP3,Stxbp3,STXBP3
STXBP4,STXBP4,STXBP4,Stxbp4,STXBP4
STXBP5,STXBP5,STXBP5,Stxbp5,STXBP5
STXBP5L,STXBP5L,STXBP5L,Stxbp5l,STXBP5L
STXBP6,STXBP6,STXBP6,Stxbp6,STXBP6
STYK1,STYK1,STYK1,Styk1,STYK1
STYX,STYX,STYX,Styx,STYX
STYXL2,STYXL2,STYXL2,Styxl2,STYXL2
SUB1,SUB1,SUB1,Sub1,SUB1
SUCLA2,SUCLA2,SUCLA2,Sucla2,SUCLA2
SUCLG1,SUCLG1,SUCLG1,Suclg1,SUCLG1
SUCLG2,SUCLG2,SUCLG2,Suclg2,SUCLG2
SUCNR1,SUCNR1,SUCNR1,Sucnr1,SUCNR1
SUCO,SUCO,SUCO,Suco,SUCO
SUDS3,SUDS3,SUDS3,Suds3,SUDS3
SUFU,SUFU,SUFU,Sufu,SUFU
SUGCT,SUGCT,SUGCT,Sugct,SUGCT
SUGP1,SUGP1,SUGP1,Sugp1,SUGP1
SUGP2,SUGP2,SUGP2,Sugp2,SUGP2
SUGT1,SUGT1,SUGT1,Sugt1,SUGT1
SULF1,SULF1,SULF1,Sulf1,SULF1
SULF2,SULF2,SULF2,Sulf2,SULF2
SULT1B1,SULT1B1,SULT1B1,Sult1b1,SULT1B1
SULT1C3,SULT1C3,SULT1C3,Sult1c1,SULT1C3
SULT1C2,SULT1C2,SULT1C2,Sult1c2,SULT1C2
SULT1E1,SULT1E1,SULT1E1,Sult1e1,SULT1E1
SULT2A1,SULT2A1,SULT2A1,Sult2a5,SULT2A1
SULT2B1,SULT2B1,SULT2B1,Sult2b1,SULT2B1
SULT6B1,SULT6B1,SULT6B1,Sult6b1,SULT6B1
SUMF1,SUMF1,SUMF1,Sumf1,SUMF1
SUMO3,SUMO3,SUMO3,Sumo3,SUMO3
SUN1,SUN1,SUN1,Sun1,SUN1
SUN2,SUN2,SUN2,Sun2,SUN2
SUN3,SUN3,SUN3,Sun3,SUN3
SUN5,SUN5,SUN5,Sun5,SUN5
SUOX,SUOX,SUOX,Suox,SUOX
SUPT20H,SUPT20H,SUPT20H,Supt20,SUPT20H
SUPT3H,SUPT3H,SUPT3H,Supt3,SUPT3H
SUPT4H1,SUPT4H1,SUPT4H1,Supt4a,SUPT4H1
SUPT5H,SUPT5H,SUPT5H,Supt5,SUPT5H
SUPT6H,SUPT6H,SUPT6H,Supt6,SUPT6H
SUPT7L,SUPT7L,SUPT7L,Supt7l,SUPT7L
SUPV3L1,SUPV3L1,SUPV3L1,Supv3l1,SUPV3L1
SURF1,SURF1,SURF1,Surf1,SURF1
SURF2,SURF2,SURF2,Surf2,SURF2
SURF4,SURF4,SURF4,Surf4,SURF4
SURF6,SURF6,SURF6,Surf6,SURF6
SUSD1,SUSD1,SUSD1,Susd1,SUSD1
SUSD2,SUSD2,SUSD2,Susd2,SUSD2
SUSD3,SUSD3,SUSD3,Susd3,SUSD3
SUSD4,SUSD4,SUSD4,Susd4,SUSD4
SUSD5,SUSD5,SUSD5,Susd5,SUSD5
SUSD6,SUSD6,SUSD6,Susd6,SUSD6
SUV39H1,SUV39H1,SUV39H1,Suv39h1,SUV39H1
SUV39H2,SUV39H2,SUV39H2,Suv39h2,SUV39H2
SUZ12,SUZ12,SUZ12,Suz12,SUZ12
SV2A,SV2A,SV2A,Sv2a,SV2A
SV2B,SV2B,SV2B,Sv2b,SV2B
SV2C,SV2C,SV2C,Sv2c,SV2C
SVEP1,SVEP1,SVEP1,Svep1,SVEP1
SVIL,SVIL,SVIL,Svil,SVIL
SVIP,SVIP,SVIP,Svip,SVIP
SVOP,SVOP,SVOP,Svop,SVOP
SVOPL,SVOPL,SVOPL,Svopl,SVOPL
SWAP70,SWAP70,SWAP70,Swap70,SWAP70
SWSAP1,SWSAP1,SWSAP1,Swsap1,SWSAP1
SWT1,SWT1,SWT1,Swt1,SWT1
SYAP1,SYAP1,SYAP1,Syap1,SYAP1
SYBU,SYBU,SYBU,Sybu,SYBU
SYCE1,SYCE1,SYCE1,Syce1,SYCE1
SYCE3,SYCE3,SYCE3,Syce3,SYCE3
SYCN,SYCN,SYCN,Sycn,SYCN
SYCP1,SYCP1,SYCP1,Sycp1,SYCP1
SYCP2,SYCP2,SYCP2,Sycp2,SYCP2
SYCP2L,SYCP2L,SYCP2L,Sycp2l,SYCP2L
SYCP3,SYCP3,SYCP3,Sycp3,SYCP3
SYDE1,SYDE1,SYDE1,Syde1,SYDE1
SYDE2,SYDE2,SYDE2,Syde2,SYDE2
SYF2,SYF2,SYF2,Syf2,SYF2
SYK,SYK,SYK,Syk,SYK
SYMPK,SYMPK,SYMPK,Sympk,SYMPK
SYN2,SYN2,SYN2,Syn2,SYN2
SYN3,SYN3,SYN3,Syn3,SYN3
SYNC,SYNC,SYNC,Sync,SYNC
SYNCRIP,SYNCRIP,SYNCRIP,Syncrip,SYNCRIP
SYNDIG1,SYNDIG1,SYNDIG1,Syndig1,SYNDIG1
SYNDIG1L,SYNDIG1L,SYNDIG1L,Syndig1l,SYNDIG1L
SYNE2,SYNE2,SYNE2,Syne2,SYNE2
SYNE3,SYNE3,SYNE3,Syne3,SYNE3
SYNE4,SYNE4,SYNE4,Syne4,SYNE4
SYNGAP1,SYNGAP1,SYNGAP1,Syngap1,SYNGAP1
SYNGR2,SYNGR2,SYNGR2,Syngr2,SYNGR2
SYNGR4,SYNGR4,SYNGR4,Syngr4,SYNGR4
SYNJ1,SYNJ1,SYNJ1,Synj1,SYNJ1
SYNJ2,SYNJ2,SYNJ2,Synj2,SYNJ2
SYNJ2BP,COX16,SYNJ2BP,Synj2bp,SYNJ2BP
SYNPO,NDST1,SYNPO,Synpo,SYNPO
SYNPO2,SYNPO2,SYNPO2,Synpo2,SYNPO2
SYNPO2L,SYNPO2L,SYNPO2L,Synpo2l,SYNPO2L
SYNPR,SYNPR,SYNPR,Synpr,SYNPR
SYNRG,SYNRG,SYNRG,Synrg,SYNRG
SYP,SYP,SYP,Syp,SYP
SYPL1,SYPL1,SYPL1,Sypl1,SYPL1
SYPL2,SYPL2,SYPL2,Sypl2,SYPL2
SYT1,SYT1,SYT1,Syt1,SYT1
SYT10,SYT10,SYT10,Syt10,SYT10
SYT11,SYT11,SYT11,Syt11,SYT11
SYT12,SYT12,SYT12,Syt12,SYT12
SYT13,SYT13,SYT13,Syt13,SYT13
SYT14,SYT14,SYT14,Syt14,SYT14
SYT16,SYT16,SYT16,Syt16,SYT16
SYT17,SYT17,SYT17,Syt17,SYT17
SYT2,SYT2,SYT2,Syt2,SYT2
SYT3,SYT3,SYT3,Syt3,SYT3
SYT4,SYT4,SYT4,Syt4,SYT4
SYT5,SYT5,SYT5,Syt5,SYT5
SYT6,SYT6,SYT6,Syt6,SYT6
SYT7,SYT7,SYT7,Syt7,SYT7
SYT8,SYT8,SYT8,Syt8,SYT8
SYT9,SYT9,SYT9,Syt9,SYT9
SYTL1,SYTL1,SYTL1,Sytl1,SYTL1
SYTL2,SYTL2,SYTL2,Sytl2,SYTL2
SYTL3,SYTL3,SYTL3,Sytl3,SYTL3
SYTL4,TSPAN6,SYTL4,Sytl4,SYTL4
SYTL5,SYTL5,SYTL5,Sytl5,SYTL5
SZT2,SZT2,SZT2,Szt2,SZT2
TBXT,TBXT,TBXT,T,TBXT
TAAR2,TAAR2,TAAR2,Taar2,TAAR2
TAB1,TAB1,TAB1,Tab1,TAB1
TAB2,TAB2,TAB2,Tab2,TAB2
TAB3,TAB3,TAB3,Tab3,TAB3
TAC1,TAC1,TAC1,Tac1,TAC1
TAC3,TAC3,TAC3,Tac2,TAC3
TACC2,TACC2,TACC2,Tacc2,TACC2
TACO1,TACO1,TACO1,Taco1,TACO1
TACR1,TACR1,TACR1,Tacr1,TACR1
TACR2,TACR2,TACR2,Tacr2,TACR2
TACR3,TACR3,TACR3,Tacr3,TACR3
TADA1,TADA1,TADA1,Tada1,TADA1
TADA2A,TADA2A,TADA2A,Tada2a,TADA2A
TADA2B,TADA2B,TADA2B,Tada2b,TADA2B
TADA3,TADA3,TADA3,Tada3,TADA3
TAF10,TAF10,TAF10,Taf10,TAF10
TAF11,TAF11,TAF11,Taf11,TAF11
TAF12,TAF12,TAF12,Taf12,TAF12
TAF13,TAF13,TAF13,Taf13,TAF13
TAF15,TAF15,TAF15,Taf15,TAF15
TAF1A,TAF1A,TAF1A,Taf1a,TAF1A
TAF1B,TAF1B,TAF1B,Taf1b,TAF1B
TAF1C,TAF1C,TAF1C,Taf1c,TAF1C
TAF1D,TAF1D,TAF1D,Taf1d,TAF1D
TAF2,TAF2,TAF2,Taf2,TAF2
TAF3,TAF3,TAF3,Taf3,TAF3
TAF4,TAF4,TAF4,Taf4,TAF4
TAF4B,TAF4B,TAF4B,Taf4b,TAF4B
TAF5,TAF5,TAF5,Taf5,TAF5
TAF5L,TAF5L,TAF5L,Taf5l,TAF5L
TAF6,TAF6,TAF6,Taf6,TAF6
TAF6L,TAF6L,TAF6L,Taf6l,TAF6L
TAF7,TAF7,TAF7,Taf7,TAF7
TAF8,TAF8,TAF8,Taf8,TAF8
TAF9B,TAF9B,TAF9B,Taf9b,TAF9B
TAFA1,TAFA1,TAFA1,Tafa1,TAFA1
TAFA2,TAFA2,TAFA2,Tafa2,TAFA2
TAFA4,TAFA4,TAFA4,Tafa4,TAFA4
TAGAP,TAGAP,TAGAP,Tagap,TAGAP
TAGLN,TAGLN,TAGLN,Tagln,TAGLN
TAGLN3,TAGLN3,TAGLN3,Tagln3,TAGLN3
TAL1,PDZK1IP1,TAL1,Tal1,TAL1
TALDO1,TALDO1,TALDO1,Taldo1,TALDO1
TAMALIN,TAMALIN,TAMALIN,Tamalin,TAMALIN
TAMM41,TAMM41,TAMM41,Tamm41,TAMM41
TANC1,TANC1,TANC1,Tanc1,TANC1
TANC2,TANC2,TANC2,Tanc2,TANC2
TANGO2,TANGO2,TANGO2,Tango2,TANGO2
TANGO6,TANGO6,TANGO6,Tango6,TANGO6
TANK,TANK,TANK,Tank,TANK
TAOK1,TAOK1,TAOK1,Taok1,TAOK1
TAOK2,TAOK2,TAOK2,Taok2,TAOK2
TAOK3,TAOK3,TAOK3,Taok3,TAOK3
TAP1,PSMB8,TAP1,Tap1,TAP1
TAP2,MAMU-DOB,TAP2,Tap2,TAP2
TAPBP,TAPBP,TAPBP,Tapbp,TAPBP
TAPBPL,TAPBPL,TAPBPL,Tapbpl,TAPBPL
TAPT1,TAPT1,TAPT1,Tapt1,TAPT1
TARBP2,TARBP2,TARBP2,Tarbp2,TARBP2
TARDBP,TARDBP,TARDBP,Tardbp,TARDBP
TARM1,TARM1,TARM1,Tarm1,VSTM1
TARS1,TARS1,TARS1,Tars1,TARS1
TARS2,TARS2,TARS2,Tars2,TARS2
TARS3,TARS3,TARS3,Tars3,TARS3
TAS1R1,TAS1R1,TAS1R1,Tas1r1,TAS1R1
TAS1R2,TAS1R2,TAS1R2,Tas1r2,TAS1R2
TAS2R4,TAS2R4,TAS2R4,Tas2r108,TAS2R4
TAS2R16,TAS2R16,TAS2R16,Tas2r118,TAS2R16
TAS2R1,TAS2R1,TAS2R1,Tas2r119,TAS2R1
TAS2R41,TAS2R41,TAS2R41,Tas2r126,TAS2R41
TAS2R7,TAS2R7,TAS2R7,Tas2r130,TAS2R7
TAS2R60,TAS2R60,TAS2R60,Tas2r135,TAS2R60
TAS2R3,TAS2R3,TAS2R3,Tas2r137,TAS2R3
TAS2R40,TAS2R40,TAS2R40,Tas2r144,TAS2R39
TASL,TASL,TASL,Tasl,TASL
TASOR,TASOR,TASOR,Tasor,TASOR
TASP1,TASP1,TASP1,Tasp1,TASP1
TAT,TAT,TAT,Tat,TAT
TATDN1,TATDN1,TATDN1,Tatdn1,TATDN1
TATDN2,TATDN2,TATDN2,Tatdn2,TATDN2
TATDN3,TATDN3,TATDN3,Tatdn3,TATDN3
TAX1BP1,TAX1BP1,TAX1BP1,Tax1bp1,TAX1BP1
TAX1BP3,TAX1BP3,TAX1BP3,Tax1bp3,TAX1BP3
TBATA,TBATA,TBATA,Tbata,TBATA
TBC1D10A,TBC1D10A,TBC1D10A,Tbc1d10a,TBC1D10A
TBC1D10B,TBC1D10B,TBC1D10B,Tbc1d10b,TBC1D10B
TBC1D10C,TBC1D10C,TBC1D10C,Tbc1d10c,TBC1D10C
TBC1D13,TBC1D13,TBC1D13,Tbc1d13,TBC1D13
TBC1D15,TBC1D15,TBC1D15,Tbc1d15,TBC1D15
TBC1D17,TBC1D17,TBC1D17,Tbc1d17,TBC1D17
TBC1D19,TBC1D19,TBC1D19,Tbc1d19,TBC1D19
TBC1D2,TBC1D2,TBC1D2,Tbc1d2,TBC1D2
TBC1D20,TBC1D20,TBC1D20,Tbc1d20,TBC1D20
TBC1D21,TBC1D21,TBC1D21,Tbc1d21,TBC1D21
TBC1D22A,TBC1D22A,TBC1D22A,Tbc1d22a,TBC1D22A
TBC1D22B,TBC1D22B,TBC1D22B,Tbc1d22b,TBC1D22B
TBC1D23,TBC1D23,TBC1D23,Tbc1d23,TBC1D23
TBC1D24,TBC1D24,TBC1D24,Tbc1d24,TBC1D24
TBC1D25,TBC1D25,TBC1D25,Tbc1d25,TBC1D25
TBC1D2B,TBC1D2B,TBC1D2B,Tbc1d2b,TBC1D2B
TBC1D30,TBC1D30,TBC1D30,Tbc1d30,TBC1D30
TBC1D32,TBC1D32,TBC1D32,Tbc1d32,TBC1D32
TBC1D4,TBC1D4,TBC1D4,Tbc1d4,TBC1D4
TBC1D5,TBC1D5,TBC1D5,Tbc1d5,TBC1D5
TBC1D7,TBC1D7,TBC1D7,Tbc1d7,TBC1D7
TBC1D8,TBC1D8,TBC1D8,Tbc1d8,TBC1D8
TBC1D8B,TBC1D8B,TBC1D8B,Tbc1d8b,TBC1D8B
TBC1D9,TBC1D9,TBC1D9,Tbc1d9,TBC1D9
TBC1D9B,TBC1D9B,TBC1D9B,Tbc1d9b,TBC1D9B
TBCA,TBCA,TBCA,Tbca,TBCA
TBCB,TBCB,TBCB,Tbcb,TBCB
TBCC,TBCC,TBCC,Tbcc,TBCC
TBCCD1,TBCCD1,TBCCD1,Tbccd1,TBCCD1
TBCD,TBCD,TBCD,Tbcd,TBCD
TBCE,TBCE,TBCE,Tbce,TBCE
TBCK,TBCK,TBCK,Tbck,TBCK
TBK1,TBK1,TBK1,Tbk1,TBK1
TBL1XR1,TBL1XR1,TBL1XR1,Tbl1xr1,TBL1XR1
TBL2,TBL2,TBL2,Tbl2,TBL2
TBL3,TBL3,TBL3,Tbl3,TBL3
TBPL1,TBPL1,TBPL1,Tbpl1,TBPL1
TBPL2,TBPL2,TBPL2,Tbpl2,TBPL2
TBRG1,TBRG1,TBRG1,Tbrg1,TBRG1
TBRG4,TBRG4,TBRG4,Tbrg4,TBRG4
TBX1,TBX1,TBX1,Tbx1,TBX1
TBX10,TBX10,TBX10,Tbx10,TBX10
TBX18,TBX18,TBX18,Tbx18,TBX18
