human gene name,mice gene name,pig gene name
SMPD3,Smpd3,SMPD3
SMPD4,Smpd4,SMPD4
SMPDL3A,Smpdl3a,SMPDL3A
SMPDL3B,Smpdl3b,SMPDL3B
SMPX,Smpx,SMPX
OPRPN,Smr2,FDCSP
SMS,Sms,SMS
SMTN,Smtn,SMTN
SMTNL2,Smtnl2,SMTNL2
SMU1,Smu1,SMU1
SMUG1,Smug1,SMUG1
SMURF1,Smurf1,SMURF1
SMURF2,Smurf2,SMURF2
SMYD1,Smyd1,SMYD1
SMYD2,Smyd2,SMYD2
SMYD3,Smyd3,SMYD3
SMYD4,Smyd4,SMYD4
SMYD5,Smyd5,SMYD5
SNAI1,Snai1,SNAI1
SNAI2,Snai2,SNAI2
SNAI3,Snai3,SNAI3
SNAP23,Snap23,SNAP23
SNAP25,Snap25,SNAP25
SNAP29,Snap29,SNAP29
SNAP47,Snap47,SNAP47
SNAP91,Snap91,SNAP91
SNAPC1,Snapc1,SNAPC1
SNAPC2,Snapc2,SNAPC2
SNAPC3,Snapc3,SNAPC3
SNAPC4,Snapc4,SNAPC4
SNAPC5,Snapc5,SNAPC5
SNAPIN,Snapin,SNAPIN
SNCA,Snca,SNCA
SNCB,Sncb,SNCB
SNCG,Sncg,SNCG
SND1,Snd1,SND1
SNED1,Sned1,SNED1
SNF8,Snf8,SNF8
SNIP1,Snip1,SNIP1
SNN,Snn,SNN
SNORA19,Snora19,SNORA19
SNORA20,Snora20,SNORA20
SNORA21,Snora21,SNORA21
SNORA2B,Snora2b,SNORA2B
SNORA30,Snora30,SNORA30
SNORA31,Snora31,SNORA31
SNORA2C,Snora34,SNORA2C
SNORA35,Snora35,SNORA35
SNORA36B,Snora36b,SNORA36B
SNORA41,Snora41,SNORA41
SNORA17B,Snora43,SNORA17B
SNORA44,Snora44,SNORA44
SNORA47,Snora47,SNORA47
SNORA52,Snora52,SNORA52
SNORA57,Snora57,SNORA57
SNORA5C,Snora5c,SNORA5C
SNORA68,Snora68,SNORA68
SNORA69,Snora69,SNORA69
SNORA74A,Snora74a,SNORA74
SNORA75,Snora75,SNORA75
SNORA9,Snora9,SNORA9
SNORC,Snorc,SNORC
SNORD100,Snord100,SNORD100
SNORD104,Snord104,SNORD104
SNORD107,Snord107,SNORD107
SNORD11,Snord11,SNORD11
SNORD110,Snord110,SNORD110
SNORD111,Snord111,SNORD111
SNORD123,Snord123,SNORD123
SNORD14D,Snord14d,SNORD14
SNORD15B,Snord15b,SNORD15
SNORD16,Snord16a,SNORD16
SNORD17,Snord17,SNORD17
SNORD19,Snord19,SNORD19
SNORD1C,Snord1c,SNORD1C
SNORD21,Snord21,SNORD21
SNORD22,Snord22,SNORD22
SNORD23,Snord23,SNORD23
SNORD32A,Snord32a,SNORD33
SNORD34,Snord34,SNORD34
SNORD35A,Snord35a,SNORD35A
SNORD37,Snord37,SNORD37
SNORD38A,Snord38a,SNORD38A
SNORD42B,Snord42b,SNORD42
SNORD45B,Snord45b,SNORD45B
SNORD49A,Snord49a,SNORD49A
SNORD49B,Snord49b,SNORD49B
SNORD4A,Snord4a,SNORD4A
SNORD53,Snord53,SNORD53
SNORD55,Snord55,SNORD39
SNORD57,Snord57,SNORD57
SNORD59A,Snord59a,SNORD59A
SNORD60,Snord60,SNORD60
SNORD61,Snord61,SNORD61
SNORD65,Snord65,SNORD65
SNORD67,Snord67,SNORD67
SNORD68,Snord68,SNORD68
SNORD69,Snord69,SNORD69
SNORD7,Snord7,SNORD7
SNORD71,Snord71,SNORD71
SNORD72,Snord72,SNORD72
SNORD73B,Snord73b,SNORD73
SNORD8,Snord8,SNORD8
SNORD82,Snord82,SNORD82
SNORD83B,Snord83b,SNORD83B
SNORD87,Snord87,SNORD87
SNORD88B,Snord88a,SNORD88B
SNORD90,Snord90,SNORD90
SNORD92,Snord92,SNORD92
SNORD93,Snord93,SNORD93
SNORD94,Snord94,SNORD94
SNORD96A,Snord96a,SNORD96
SNORD98,Snord98,SNORD98
SNORD99,Snord99,SNORD99
SNPH,Snph,SNPH
SNRK,Snrk,SNRK
SNRNP200,Snrnp200,SNRNP200
SNRNP25,Snrnp25,SNRNP25
SNRNP27,Snrnp27,SNRNP27
SNRNP35,Snrnp35,SNRNP35
SNRNP40,Snrnp40,SNRNP40
SNRNP48,Snrnp48,SNRNP48
SNRNP70,Snrnp70,SNRNP70
SNRPA,Snrpa,SNRPA
SNRPA1,Snrpa1,SNRPA1
SNRPC,Snrpc,SNRPC
SNRPD1,Snrpd1,SNRPD1
SNRPD2,Snrpd2,SNRPD2
SNRPF,Snrpf,SNRPF
SNRPG,Snrpg,SNRPG
SNRPN,Snrpn,SNRPN
SNTA1,Snta1,SNTA1
SNTB1,Sntb1,SNTB1
SNTB2,Sntb2,SNTB2
SNTG1,Sntg1,SNTG1
SNTN,Sntn,SNTN
SNU13,Snu13,SNU13
SNUPN,Snupn,SNUPN
SNURF,Snurf,SNURF
SNW1,Snw1,SNW1
SNX1,Snx1,SNX1
SNX10,Snx10,SNX10
SNX11,Snx11,SNX11
SNX12,Snx12,SNX12
SNX13,Snx13,SNX13
SNX14,Snx14,SNX14
SNX15,Snx15,SNX15
SNX16,Snx16,SNX16
SNX17,Snx17,SNX17
SNX18,Snx18,SNX18
SNX19,Snx19,SNX19
SNX2,Snx2,SNX2
SNX20,Snx20,SNX20
SNX21,Snx21,SNX21
SNX22,Snx22,SNX22
SNX24,Snx24,SNX24
SNX25,Snx25,SNX25
SNX27,Snx27,SNX27
SNX29,Snx29,SNX29
SNX3,Snx3,SNX3
SNX30,Snx30,SNX30
SNX31,Snx31,SNX31
SNX32,Snx32,SNX32
SNX33,Snx33,SNX33
SNX4,Snx4,SNX4
SNX6,Snx6,SNX6
SNX7,Snx7,SNX7
SNX8,Snx8,SNX8
SNX9,Snx9,SNX9
SOAT1,Soat1,SOAT1
SOAT2,Soat2,SOAT2
SOBP,Sobp,SOBP
SOCS1,Socs1,SOCS1
SOCS2,Socs2,SOCS2
SOCS3,Socs3,SOCS3
SOCS4,Socs4,SOCS4
SOCS5,Socs5,SOCS5
SOCS6,Socs6,SOCS6
SOCS7,Socs7,SOCS7
SOD1,Sod1,SOD1
SOD2,Sod2,SOD2
SOD3,Sod3,SOD3
CCDC169-SOHLH2,Sohlh2,SOHLH2
SON,Son,SON
SORBS1,Sorbs1,SORBS1
SORBS2,Sorbs2,SORBS2
SORBS3,Sorbs3,SORBS3
SORCS1,Sorcs1,SORCS1
SORCS2,Sorcs2,SORCS2
SORCS3,Sorcs3,SORCS3
SORD,Sord,SORD
SORL1,Sorl1,SORL1
SORT1,Sort1,SORT1
SOS1,Sos1,SOS1
SOS2,Sos2,SOS2
SOST,Sost,SOST
SOSTDC1,Sostdc1,SOSTDC1
SOWAHA,Sowaha,SOWAHA
SOWAHB,Sowahb,SOWAHB
SOWAHD,Sowahd,SOWAHD
SOX1,Sox1,SOX1
SOX10,Sox10,SOX10
SOX11,Sox11,SOX11
SOX12,Sox12,SOX12
SOX13,Sox13,SOX13
SOX14,Sox14,SOX14
SOX15,Sox15,SRY
SOX17,Sox17,SOX17
SOX18,Sox18,SOX18
SOX2,Sox2,SOX2
SOX21,Sox21,SOX21
SOX3,Sox3,SOX3
SOX30,Sox30,SOX30
SOX4,Sox4,SOX4
SOX5,Sox5,SOX5
SOX6,Sox6,SOX6
SOX7,Sox7,SOX7
SOX8,Sox8,SOX8
SOX9,Sox9,SOX9
SP1,Sp1,SP1
SP140L,Sp100,SP140
SP2,Sp2,SP2
SP3,Sp3,SP3
SP4,Sp4,SP4
SP5,Sp5,SP5
SP6,Sp6,SP6
SP7,Sp7,SP7
SP8,Sp8,SP8
SP9,Sp9,SP9
SPA17,Spa17,SPA17
SPAAR,Spaar,SPAAR
SPACA1,Spaca1,SPACA1
SPACA3,Spaca3,SPACA3
SPACA4,Spaca4,SPACA4
SPACA5,Spaca5,SPACA5
SPACA6,Spaca6,SPACA6
SPACA9,Spaca9,SPACA9
SPAG1,Spag1,SPAG1
SPAG16,Spag16,SPAG16
SPAG17,Spag17,SPAG17
SPAG4,Spag4,SPAG4
SPAG5,Spag5,SPAG5
SPAG6,Spag6,SPAG6
SPAG7,Spag7,SPAG7
SPAG8,Spag8,SPAG8
SPAG9,Spag9,SPAG9
SPARC,Sparc,SPARC
SPARCL1,Sparcl1,SPARCL1
SPART,Spart,SPART
SPAST,Spast,SPAST
SPATA1,Spata1,SPATA1
SPATA16,Spata16,SPATA16
SPATA17,Spata17,SPATA17
SPATA18,Spata18,SPATA18
SPATA19,Spata19,SPATA19
SPATA2,Spata2,SPATA2
SPATA20,Spata20,SPATA20
SPATA22,Spata22,SPATA22
SPATA24,Spata24,SPATA24
SPATA25,Spata25,SPATA25
SPATA2L,Spata2l,SPATA2L
SPATA3,Spata3,SPATA3
SPATA31F3,Spata31f3,SPATA31F3
SPATA4,Spata4,SPATA4
SPATA45,Spata45,SPATA45
SPATA46,Spata46,SPATA46
SPATA6,Spata6,SPATA6
SPATA6L,Spata6l,SPATA6L
SPATA7,Spata7,SPATA7
SPATA9,Spata9,SPATA9
SPATC1,Spatc1,SPATC1
SPATC1L,Spatc1l,SPATC1L
SPATS1,Spats1,SPATS1
SPATS2,Spats2,SPATS2
SPATS2L,Spats2l,SPATS2L
SPC24,Spc24,SPC24
SPC25,Spc25,SPC25
SPCS1,Spcs1,SPCS1
SPCS2,Spcs2,SPCS2
SPCS3,Spcs3,SPCS3
SPDEF,Spdef,SPDEF
SPDL1,Spdl1,SPDL1
SPDYA,Spdya,SPDYA
SPDYC,Spdye4b,SPDYC
SPECC1,Specc1,SPECC1
SPECC1L,Specc1l,SPECC1L
SPEF1,Spef1,SPEF1
SPEF2,Spef2,SPEF2
SPEM2,Spem2,SPEM2
SPESP1,Spesp1,SPESP1
SPG11,Spg11,SPG11
SPG21,Spg21,SPG21
SPG7,Spg7,SPG7
SPHK1,Sphk1,SPHK1
SPHK2,Sphk2,SPHK2
SPHKAP,Sphkap,SPHKAP
SPI1,Spi1,SPI1
SPIB,Spib,SPIB
SPIC,Spic,SPIC
SPICE1,Spice1,SPICE1
SPIDR,Spidr,SPIDR
SPIN1,Spin1,SPIN1
SPIN4,Spin4,SPIN4
SPINDOC,Spindoc,SPINDOC
SPINK1,Spink1,SPINK1
SPINK14,Spink14,SPINK14
SPINK4,Spink4,SPINK4
SPINK5,Spink5,SPINK5
SPINK6,Spink6,SPINK6
SPINK7,Spink7,SPINK7
SPINK8,Spink8,SPINK8
SPINT1,Spint1,SPINT1
SPINT2,Spint2,SPINT2
SPINT3,Spint3,PTI
SPIRE1,Spire1,SPIRE1
SPIRE2,Spire2,SPIRE2
SPMAP1,Spmap1,SPMAP1
SPMAP2,Spmap2,SPMAP2
SPMAP2L,Spmap2l,SPMAP2L
SPMIP1,Spmip1,SPMIP1
SPMIP10,Spmip10,SPMIP10
SPMIP11,Spmip11,SPMIP11
SPMIP3,Spmip3,SPMIP3
SPMIP4,Spmip4,SPMIP4
SPMIP6,Spmip6,SPMIP6
SPMIP7,Spmip7,SPMIP7
SPMIP8,Spmip8,SPMIP8
SPMIP9,Spmip9,SPMIP9
SPN,Spn,SPN
SPNS1,Spns1,SPNS1
SPNS2,Spns2,SPNS2
SPNS3,Spns3,SPNS3
SPO11,Spo11,SPO11
SPOCD1,Spocd1,SPOCD1
SPOCK1,Spock1,SPOCK1
SPOCK2,Spock2,SPOCK2
SPOCK3,Spock3,SPOCK3
SPON1,Spon1,SPON1
SPON2,Spon2,SPON2
SPOP,Spop,SPOP
SPOPL,Spopl,SPOPL
SPOUT1,Spout1,SPOUT1
SPP1,Spp1,SPP1
SPP2,Spp2,SPP2
SPPL2A,Sppl2a,SPPL2A
SPPL2B,Sppl2b,SPPL2B
SPPL2C,Sppl2c,SPPL2C
SPPL3,Sppl3,SPPL3
SPR,Spr,SPR
SPRED1,Spred1,SPRED1
SPRED2,Spred2,SPRED2
SPRED3,Spred3,SPRED3
SPRING1,Spring1,SPRING1
SPRN,Sprn,SPRN
SPRR1A,Sprr1a,SPRP
SPRTN,Sprtn,SPRTN
SPRY1,Spry1,SPRY1
SPRY2,Spry2,SPRY2
SPRY4,Spry4,SPRY4
SPRYD3,Spryd3,SPRYD3
SPRYD4,Spryd4,SPRYD4
SPRYD7,Spryd7,SPRYD7
SPSB1,Spsb1,SPSB1
SPSB2,Spsb2,SPSB2
SPSB3,Spsb3,SPSB3
SPSB4,Spsb4,SPSB4
SPTA1,Spta1,SPTA1
SPTAN1,Sptan1,SPTAN1
SPTB,Sptb,SPTB
SPTBN1,Sptbn1,SPTBN1
SPTBN2,Sptbn2,SPTBN2
SPTBN4,Sptbn4,SPTBN4
SPTBN5,Sptbn5,SPTBN5
SPTLC1,Sptlc1,SPTLC1
SPTLC2,Sptlc2,SPTLC2
SPTLC3,Sptlc3,SPTLC3
SPTSSA,Sptssa,SPTSSA
SPTSSB,Sptssb,SPTSSB
SPTY2D1,Spty2d1,SPTY2D1
SPX,Spx,SPX
SQLE,Sqle,SQLE
SQOR,Sqor,SQOR
SQSTM1,Sqstm1,SQSTM1
SRA1,Sra1,SRA1
SRARP,Srarp,SRARP
SRBD1,Srbd1,SRBD1
SRC,Src,SRC
SRCAP,Srcap,SRCAP
SRCIN1,Srcin1,SRCIN1
SRD5A1,Srd5a1,SRD5A1
SRD5A2,Srd5a2,SRD5A2
SREBF1,Srebf1,SREBF1
SREBF2,Srebf2,SREBF2
SREK1IP1,Srek1ip1,SREK1IP1
SRF,Srf,SRF
SRFBP1,Srfbp1,SRFBP1
SRGAP1,Srgap1,SRGAP1
SRGAP3,Srgap3,SRGAP3
SRGN,Srgn,SRGN
SRI,Sri,SRI
SRL,Srl,SRL
SRM,Srm,SRM
SRMS,Srms,SRMS
SRP14,Srp14,SRP14
SRP19,Srp19,SRP19
SRP54,Srp54a,SRP54
SRP68,Srp68,SRP68
SRP72,Srp72,SRP72
SRP9,Srp9,SRP9
SRPK1,Srpk1,SRPK1
SRPK2,Srpk2,SRPK2
SRPRA,Srpra,SRPRA
SRPRB,Srprb,SRPRB
SRPX,Srpx,SRPX
SRPX2,Srpx2,SRPX2
SRR,Srr,SRR
SRRD,Srrd,SRRD
SRRM1,Srrm1,SRRM1
SRRM2,Srrm2,SRRM2
SRRM3,Srrm3,SRRM3
SRRM4,Srrm4,SRRM4
SRRT,Srrt,SRRT
SRSF1,Srsf1,SRSF1
SRSF10,Srsf10,SRSF10
SRSF11,Srsf11,SRSF11
SRSF12,Srsf12,SRSF12
SRSF2,Srsf2,SRSF2
SRSF3,Srsf3,SRSF3
SRSF4,Srsf4,SRSF4
SRSF5,Srsf5,SRSF5
SRSF6,Srsf6,SRSF6
SRSF7,Srsf7,SRSF7
SRSF9,Srsf9,SRSF9
SRXN1,Srxn1,SRXN1
SS18,Ss18,SS18
SS18L1,Ss18l1,SS18L1
SS18L2,Ss18l2,SS18L2
SSB,Ssb,SSB
SSBP1,Ssbp1,SSBP1
SSBP2,Ssbp2,SSBP2
SSBP3,Ssbp3,SSBP3
SSBP4,Ssbp4,SSBP4
SSC4D,Ssc4d,SSC4D
SSC5D,Ssc5d,SSC5D
SSH1,Ssh1,SSH1
SSH2,Ssh2,SSH2
SSH3,Ssh3,SSH3
SSMEM1,Ssmem1,SSMEM1
SSNA1,Ssna1,SSNA1
SSPN,Sspn,SSPN
SSR1,Ssr1,SSR1
SSR2,Ssr2,SSR2
SSR3,Ssr3,SSR3
SSR4,Ssr4,SSR4
SSRP1,Ssrp1,SSRP1
SST,Sst,SST
SSTR1,Sstr1,SSTR1
SSTR2,Sstr2,SSTR2
SSTR3,Sstr3,SSTR3
SSTR5,Sstr5,SSTR5
SSUH2,Ssu2,SSUH2
SSX2IP,Ssx2ip,SSX2IP
ST13,St13,ST13
ST14,St14,ST14
ST18,St18,ST18
ST3GAL1,St3gal1,ST3GAL1
ST3GAL2,St3gal2,ST3GAL2
ST3GAL3,St3gal3,ST3GAL3
ST3GAL4,St3gal4,ST3GAL4
ST3GAL5,St3gal5,ST3GAL5
ST3GAL6,St3gal6,ST3GAL6
ST6GAL1,St6gal1,ST6GAL1
ST6GAL2,St6gal2,ST6GAL2
ST6GALNAC1,St6galnac1,ST6GALNAC1
ST6GALNAC2,St6galnac2,ST6GALNAC2
ST6GALNAC3,St6galnac3,ST6GALNAC3
ST6GALNAC4,St6galnac4,ST6GALNAC4
ST6GALNAC5,St6galnac5,ST6GALNAC5
ST7,St7,ST7
ST7L,St7l,ST7L
ST8SIA1,St8sia1,ST8SIA1
ST8SIA2,St8sia2,ST8SIA2
ST8SIA3,St8sia3,ST8SIA3
ST8SIA4,St8sia4,ST8SIA4
ST8SIA5,St8sia5,ST8SIA5
ST8SIA6,St8sia6,ST8SIA6
STAB1,Stab1,STAB1
STAC,Stac,STAC
STAC2,Stac2,STAC2
STAG1,Stag1,STAG1
STAG2,Stag2,STAG2
STAG3,Stag3,STAG3
STAM,Stam,STAM
STAM2,Stam2,STAM2
STAMBP,Stambp,STAMBP
STAMBPL1,Stambpl1,STAMBPL1
STAP1,Stap1,STAP1
STAP2,Stap2,STAP2
STAR,Star,STAR
STARD10,Stard10,STARD10
STARD3,Stard3,STARD3
STARD3NL,Stard3nl,STARD3NL
STARD4,Stard4,STARD4
STARD5,Stard5,STARD5
STARD6,Stard6,STARD6
STARD7,Stard7,STARD7
STARD8,Stard8,STARD8
STAT1,Stat1,STAT1
STAT2,Stat2,STAT2
STAT3,Stat3,STAT3
STAT4,Stat4,STAT4
STAT5A,Stat5a,STAT5A
STAT5B,Stat5b,STAT5B
STAT6,Stat6,STAT6
STAU1,Stau1,STAU1
STAU2,Stau2,STAU2
STC1,Stc1,STC1
STC2,Stc2,STC2
STEAP1,Steap1,STEAP1
STEAP2,Steap2,STEAP2
STEAP3,Steap3,STEAP3
STEAP4,Steap4,STEAP4
STEEP1,Steep1,STEEP1
STIL,Stil,STIL
STIM1,Stim1,STIM1
STIM2,Stim2,STIM2
STIMATE,Stimate,STIMATE
STING1,Sting1,STING1
STIP1,Stip1,STIP1
STK10,Stk10,STK10
STK11,Stk11,STK11
STK11IP,Stk11ip,STK11IP
STK16,Stk16,STK16
STK17B,Stk17b,STK17B
STK19,Stk19,STK19
STK24,Stk24,STK24
STK25,Stk25,STK25
STK26,Stk26,STK26
STK3,Stk3,STK3
STK32A,Stk32a,STK32A
STK32B,Stk32b,STK32B
STK32C,Stk32c,STK32C
STK33,Stk33,STK33
STK35,Stk35,STK35
STK36,Stk36,STK36
STK38,Stk38,STK38
STK38L,Stk38l,STK38L
STK39,Stk39,STK39
STK4,Stk4,STK4
STK40,Stk40,STK40
STKLD1,Stkld1,STKLD1
STMN1,Stmn1,STMN1
STMN2,Stmn2,STMN2
STMN3,Stmn3,STMN3
STMN4,Stmn4,STMN4
STMND1,Stmnd1,STMND1
STMP1,Stmp1,STMP1
STN1,Stn1,STN1
STOM,Stom,STOM
STOML1,Stoml1,STOML1
STOML2,Stoml2,STOML2
STOML3,Stoml3,STOML3
STON1,Ston1,STON1
STON2,Ston2,STON2
STOX1,Stox1,STOX1
STOX2,Stox2,STOX2
STPG1,Stpg1,STPG1
STPG2,Stpg2,STPG2
STPG3,Stpg3,STPG3
STPG4,Stpg4,STPG4
STRA6,Stra6,STRA6
STRA8,Stra8,STRA8
STRADA,Strada,STRADA
STRADB,Stradb,STRADB
STRAP,Strap,STRAP
STRBP,Strbp,STRBP
STRC,Strc,STRC
STRIP1,Strip1,STRIP1
STRIP2,Strip2,STRIP2
STRN,Strn,STRN
STRN3,Strn3,STRN3
STRN4,Strn4,STRN4
STT3A,Stt3a,STT3A
STT3B,Stt3b,STT3B
STUB1,Stub1,STUB1
STUM,Stum,STUM
STX11,Stx11,STX11
STX12,Stx12,STX12
STX16,Stx16,STX16
STX17,Stx17,STX17
STX18,Stx18,STX18
STX19,Stx19,STX19
STX1A,Stx1a,STX1A
STX1B,Stx1b,STX1B
STX2,Stx2,STX2
STX3,Stx3,STX3
STX4,Stx4a,STX4
STX5,Stx5a,STX5
STX6,Stx6,STX6
STX7,Stx7,STX7
STX8,Stx8,STX8
STXBP1,Stxbp1,STXBP1
STXBP2,Stxbp2,STXBP2
STXBP3,Stxbp3,STXBP3
STXBP4,Stxbp4,STXBP4
STXBP5,Stxbp5,STXBP5
STXBP5L,Stxbp5l,STXBP5L
STXBP6,Stxbp6,STXBP6
STYK1,Styk1,STYK1
STYX,Styx,STYX
STYXL1,Styxl1,STYXL1
STYXL2,Styxl2,STYXL2
SUB1,Sub1,SUB1
SUCLA2,Sucla2,SUCLA2
SUCLG1,Suclg1,SUCLG1
SUCLG2,Suclg2,SUCLG2
SUCNR1,Sucnr1,SUCNR1
SUCO,Suco,SUCO
SUDS3,Suds3,SUDS3
SUFU,Sufu,SUFU
SUGCT,Sugct,SUGCT
SUGP1,Sugp1,SUGP1
SUGP2,Sugp2,SUGP2
SUGT1,Sugt1,SUGT1
SULF1,Sulf1,SULF1
SULF2,Sulf2,SULF2
SULT1A2,Sult1a1,SULT1A3
SULT1B1,Sult1b1,SULT1B1
SULT1C3,Sult1c1,SULT1C3
SULT1C2,Sult1c2,SULT1C2
SULT1E1,Sult1e1,SULT1E1
SULT2A1,Sult2a5,SULT2A1
SULT2B1,Sult2b1,SULT2B1
SULT4A1,Sult4a1,SULT4A1
SULT6B1,Sult6b1,SULT6B1
SUMF1,Sumf1,SUMF1
SUMF2,Sumf2,SUMF2
SUMO1,Sumo1,SUMO1
SUMO2,Sumo2,SUMO2
SUMO3,Sumo3,SUMO3
SUN1,Sun1,SUN1
SUN2,Sun2,SUN2
SUN3,Sun3,SUN3
SUN5,Sun5,SUN5
SUOX,Suox,SUOX
SUPT16H,Supt16,SUPT16H
SUPT20H,Supt20,SUPT20H
SUPT3H,Supt3,SUPT3H
SUPT4H1,Supt4a,SUPT4H1
SUPT5H,Supt5,SUPT5H
SUPT6H,Supt6,SUPT6H
SUPT7L,Supt7l,SUPT7L
SUPV3L1,Supv3l1,SUPV3L1
SURF1,Surf1,SURF1
SURF2,Surf2,SURF2
SURF4,Surf4,SURF4
SURF6,Surf6,SURF6
SUSD1,Susd1,SUSD1
SUSD2,Susd2,SUSD2
SUSD3,Susd3,SUSD3
SUSD4,Susd4,SUSD4
SUSD5,Susd5,SUSD5
SUSD6,Susd6,SUSD6
SUV39H1,Suv39h1,SUV39H1
SUV39H2,Suv39h2,SUV39H2
SUZ12,Suz12,SUZ12
SV2A,Sv2a,SV2A
SV2B,Sv2b,SV2B
SV2C,Sv2c,SV2C
SVEP1,Svep1,SVEP1
SVIL,Svil,SVIL
SVIP,Svip,SVIP
SVOP,Svop,SVOP
SVOPL,Svopl,SVOPL
SWAP70,Swap70,SWAP70
SWI5,Swi5,SWI5
SWSAP1,Swsap1,SWSAP1
SWT1,Swt1,SWT1
SYAP1,Syap1,SYAP1
SYBU,Sybu,SYBU
SYCE1,Syce1,SYCE1
SYCE2,Syce2,SYCE2
SYCE3,Syce3,SYCE3
SYCN,Sycn,SYCN
SYCP1,Sycp1,SYCP1
SYCP2,Sycp2,SYCP2
SYCP2L,Sycp2l,SYCP2L
SYCP3,Sycp3,SYCP3
SYDE1,Syde1,SYDE1
SYDE2,Syde2,SYDE2
SYF2,Syf2,SYF2
SYK,Syk,SYK
SYMPK,Sympk,SYMPK
SYN1,Syn1,SYN1
SYN2,Syn2,SYN2
SYN3,Syn3,SYN3
SYNC,Sync,SYNC
SYNCRIP,Syncrip,SYNCRIP
SYNDIG1,Syndig1,SYNDIG1
SYNDIG1L,Syndig1l,SYNDIG1L
SYNE2,Syne2,SYNE2
SYNE3,Syne3,SYNE3
SYNE4,Syne4,SYNE4
SYNGAP1,Syngap1,SYNGAP1
SYNGR1,Syngr1,SYNGR1
SYNGR2,Syngr2,SYNGR2
SYNGR3,Syngr3,SYNGR3
SYNGR4,Syngr4,SYNGR4
SYNJ1,Synj1,SYNJ1
SYNJ2,Synj2,SYNJ2
SYNJ2BP,Synj2bp,SYNJ2BP
SYNPO,Synpo,SYNPO
SYNPO2,Synpo2,SYNPO2
SYNPO2L,Synpo2l,SYNPO2L
SYNPR,Synpr,SYNPR
SYNRG,Synrg,SYNRG
SYP,Syp,SYP
SYPL1,Sypl1,SYPL1
SYPL2,Sypl2,SYPL2
SYS1,Sys1,SYS1
SYT1,Syt1,SYT1
SYT10,Syt10,SYT10
SYT11,Syt11,SYT11
SYT12,Syt12,SYT12
SYT13,Syt13,SYT13
SYT14,Syt14,SYT14
SYT16,Syt16,SYT16
SYT17,Syt17,SYT17
SYT2,Syt2,SYT2
SYT3,Syt3,SYT3
SYT4,Syt4,SYT4
SYT5,Syt5,SYT5
SYT6,Syt6,SYT6
SYT7,Syt7,SYT7
SYT8,Syt8,SYT8
SYT9,Syt9,SYT9
SYTL1,Sytl1,SYTL1
SYTL2,Sytl2,SYTL2
SYTL3,Sytl3,SYTL3
SYTL4,Sytl4,SYTL4
SYTL5,Sytl5,SYTL5
SYVN1,Syvn1,SYVN1
SZT2,Szt2,SZT2
TBXT,T,TBXT
TAAR2,Taar2,TAAR2
TAAR9,Taar9,TAAR9
TAB1,Tab1,TAB1
TAB2,Tab2,TAB2
TAB3,Tab3,TAB3
TAC1,Tac1,TAC1
TAC3,Tac2,TAC3
TAC4,Tac4,TAC4
TACC2,Tacc2,TACC2
TACO1,Taco1,TACO1
TACR1,Tacr1,TACR1
TACR2,Tacr2,TACR2
TACR3,Tacr3,TACR3
TACSTD2,Tacstd2,TACSTD2
TADA1,Tada1,TADA1
TADA2A,Tada2a,TADA2A
TADA2B,Tada2b,TADA2B
TADA3,Tada3,TADA3
TAF10,Taf10,TAF10
TAF11,Taf11,TAF11
TAF12,Taf12,TAF12
TAF13,Taf13,TAF13
TAF15,Taf15,TAF15
TAF1A,Taf1a,TAF1A
TAF1B,Taf1b,TAF1B
TAF1C,Taf1c,TAF1C
TAF1D,Taf1d,TAF1D
TAF2,Taf2,TAF2
TAF3,Taf3,TAF3
TAF4,Taf4,TAF4
TAF4B,Taf4b,TAF4B
TAF5,Taf5,TAF5
TAF5L,Taf5l,TAF5L
TAF6,Taf6,TAF6
TAF6L,Taf6l,TAF6L
TAF7,Taf7,TAF7
TAF8,Taf8,TAF8
TAF9,Taf9,TAF9
TAF9B,Taf9b,TAF9B
TAFA1,Tafa1,TAFA1
TAFA2,Tafa2,TAFA2
TAFA3,Tafa3,TAFA3
TAFA4,Tafa4,TAFA4
TAFA5,Tafa5,TAFA5
TAGAP,Tagap,TAGAP
TAGLN,Tagln,TAGLN
TAGLN3,Tagln3,TAGLN3
TAL1,Tal1,TAL1
TALDO1,Taldo1,TALDO1
TAMALIN,Tamalin,TAMALIN
TAMM41,Tamm41,TAMM41
TANC1,Tanc1,TANC1
TANC2,Tanc2,TANC2
TANGO2,Tango2,TANGO2
TANGO6,Tango6,TANGO6
TANK,Tank,TANK
TAOK1,Taok1,TAOK1
TAOK2,Taok2,TAOK2
TAOK3,Taok3,TAOK3
TAP1,Tap1,TAP1
TAP2,Tap2,TAP2
TAPBP,Tapbp,TAPBP
TAPBPL,Tapbpl,TAPBPL
TAPT1,Tapt1,TAPT1
TARBP1,Tarbp1,TARBP1
TARBP2,Tarbp2,TARBP2
TARDBP,Tardbp,TARDBP
TARM1,Tarm1,VSTM1
TARS1,Tars1,TARS1
TARS2,Tars2,TARS2
TARS3,Tars3,TARS3
TAS1R1,Tas1r1,TAS1R1
TAS1R2,Tas1r2,TAS1R2
TAS1R3,Tas1r3,TAS1R3
TAS2R4,Tas2r108,TAS2R4
TAS2R16,Tas2r118,TAS2R16
TAS2R1,Tas2r119,TAS2R1
TAS2R41,Tas2r126,TAS2R41
TAS2R7,Tas2r130,TAS2R7
