mice gene name,pig gene name
Cbx8,CBX8
Swsap1,SWSAP1
Isy1,ISY1
Ly6g5c,LY6G5C
Scel,SCEL
Haus6,HAUS6
Tnfrsf19,TNFRSF19
AA986860,C1orf116
Ccdc194,CCDC194
Il1rl1,IL1RL1
Cd93,CD93
Glb1l3,GLB1L3
Ndufb2,NDUFB2
Mrps15,MRPS15
Zfp655,ZNF655
Gfra3,GFRA3
Mrps23,MRPS23
C5ar1,C5AR1
Mesp1,MESP1
Garin5a,GARIN5A
Aprt,APRT
E130308A19Rik,KIAA1958
Creb3l4,CREB3L4
Mgat4d,MGAT4D
Creb3,CREB3
Fcgr1,FCGR1A
Glrx3,GLRX3
Spem2,SPEM2
Aadat,AADAT
Ccdc54,CCDC54
Nherf2,NHERF2
Il1r1,IL1R1
Efcab2,EFCAB2
Iqck,IQCK
Zfp750,ZNF750
Xcl1,XCL1
Slc17a1,SLC17A1
Zfp128,ZNF8
Nol12,NOL12
Slc27a5,SLC27A5
Cd5,CD5
Cyp7b1,CYP7B1
Ehbp1l1,EHBP1L1
Ms4a2,MS4A2
Casp1,CASP1
Zfp94,ZNF45
Fance,FANCE
Lrrc43,LRRC43
Gm12695,C1orf87
Golm1,GOLM1
Hpse,HPSE
Prr35,PRR35
Nusap1,NUSAP1
Rrp15,RRP15
Clec4g,CLEC4G
Trbv4,TRBV3-1
Itih4,ITIH4
Gkn1,GKN1
Mlip,MLIP
Gltpd2,GLTPD2
Crybg3,CRYBG3
Btbd8,BTBD8
Tdp2,TDP2
Hint3,HINT3
2810004N23Rik,C1orf131
Ifnl2,IL28B
Il27ra,IL27RA
Nmur1,NMUR1
Cenpq,CENPQ
Pask,PASK
Cd14,CD14
Dmp1,DMP1
G0s2,G0S2
Tgs1,TGS1
Ccdc86,CCDC86
Dnajc24,DNAJC24
Eid2,EID2
Pla2g7,PLA2G7
Ndufaf1,NDUFAF1
Fancm,FANCM
2210408I21Rik,KIAA0825
Il7r,IL7R
Samd10,SAMD10
Slc9b1,SLC9B1
Trem2,TREM2
Vcan,VCAN
Tor1aip2,TOR1AIP2
Bmal2,BMAL2
Tnfrsf25,TNFRSF25
Isg15,ISG15
Acr,ACR
Ttc6,TTC6
Fbxl13,FBXL13
Cnbd2,CNBD2
Pcyox1l,PCYOX1L
Odam,ODAM
Helb,HELB
Il20ra,IL20RA
Mmp12,MMP12
Syce2,SYCE2
Trat1,TRAT1
Ppp1r3a,PPP1R3A
Rhof,RHOF
Sowahb,SOWAHB
Sytl2,SYTL2
2210016L21Rik,C12orf43
Apobec4,APOBEC4
Tsacc,TSACC
Asgr2,ASGR2
Cd207,CD207
Atp5if1,ATP5IF1
Themis2,THEMIS2
Wdr93,WDR93
Tas2r137,TAS2R3
Slc7a13,SLC7A13
Smim34,SMIM34
Clrn3,CLRN3
Pdcd1lg2,PDCD1LG2
Spmap2,SPMAP2
Bsnd,BSND
Dnttip2,DNTTIP2
Mlkl,MLKL
Efcab10,EFCAB10
Galntl5,GALNTL5
Rsph3b,RSPH3
Kbtbd6,KBTBD6
Pxmp2,PXMP2
Il21r,IL21R
Hsd17b2,HSD17B2
Mtfr2,MTFR2
Hps4,HPS4
Prss58,PRSS58
Cdsn,CDSN
Ccdc159,CCDC159
Lsp1,LSP1
Lalba,LALBA
Tnfrsf1b,TNFRSF1B
Ciao3,CIAO3
Cenpe,CENPE
Dnah14,DNAH14
Nadk,NADK
C3ar1,C3AR1
Ttll8,TTLL8
C5ar2,C5AR2
Ankmy1,ANKMY1
Msrb2,MSRB2
Cd3d,CD3D
Vcam1,VCAM1
Susd3,SUSD3
Irf7,IRF7
Dnmt3l,DNMT3L
Stpg3,STPG3
Bclaf3,BCLAF3
Gnrh1,GNRH1
St6galnac1,ST6GALNAC1
Gja3,GJA3
Ccdc188,CCDC188
Cdca4,CDCA4
Ckap2l,CKAP2L
Psca,PSCA
Plekhs1,PLEKHS1
Prm2,PRM2
Dnaaf1,DNAAF1
Slc45a2,SLC45A2
Bcl2l13,BCL2L13
Bank1,BANK1
Tmem126b,TMEM126B
Nagk,NAGK
Ifit2,IFIT2
Adgrf3,ADGRF3
Sparcl1,SPARCL1
Cst3,CST3
Sycp2,SYCP2
Ptpn20,PTPN20
Cep89,CEP89
Evi2a,EVI2A
Serpina5,SERPINA5
9930012K11Rik,C8orf58
Taco1,TACO1
Cfap46,CFAP46
Pnpla3,PNPLA3
Mansc4,MANSC4
Pusl1,PUSL1
Ccdc154,CCDC154
Lkaaear1,LKAAEAR1
Pgf,PGF
Sapcd1,SAPCD1
Cyp17a1,CYP17A1
Mterf4,MTERF4
Cfap95,CFAP95
Dcp1b,DCP1B
Ckap2,CKAP2
4930505A04Rik,CIMIP6
D630039A03Rik,C9orf152
Kif14,KIF14
Umodl1,UMODL1
Tert,TERT
Gpatch4,GPATCH4
Trmt44,TRMT44
D630023F18Rik,C2orf80
Fam120b,FAM120B
Csf3r,CSF3R
Coil,COIL
Eppin,EPPIN
Slc49a3,SLC49A3
Cep126,CEP126
Gm5485,C3orf85
Plin3,PLIN3
Gm19935,CHD9NB
Guca2a,GUCA2A
Spink5,SPINK5
Papln,PAPLN
Tulp2,TULP2
Prr29,PRR29
Akr1c14,AKR1C2
Lnp1,LNP1
Lrrc31,LRRC31
Stmnd1,STMND1
Dlgap5,DLGAP5
Prl,PRL
Ermard,ERMARD
Rarres2,RARRES2
Iftap,IFTAP
Il13ra2,IL13RA2
Tnnt1,TNNT1
Rufy4,RUFY4
Prss51,PRSS51
Gm128,C1orf56
Cd164,CD164
Icos,ICOS
Axdnd1,AXDND1
Batf2,BATF2
Mtif3,MTIF3
Pigl,PIGL
Grn,GRN
Rab44,RAB44
Tektip1,TEKTIP1
Lyz3,LYZ
Ripk3,RIPK3
Ms4a5,MS4A5
Gtdc1,GTDC1
Scimp,SCIMP
Tas2r135,TAS2R60
Acd,ACD
Tspyl4,TSPYL4
Cass4,CASS4
Tmem89,TMEM89
Ankrd40cl,ANKRD40CL
Ptcra,PTCRA
Misp,MISP
Ldaf1,LDAF1
Hspbp1,HSPBP1
Tmem273,TMEM273
Rnasel,RNASEL
Zmym1,ZMYM1
Lrriq3,LRRIQ3
Tmem139,TMEM139
Folr2,FOLR2
Fanca,FANCA
Tceanc,TCEANC
Zdhhc19,ZDHHC19
Parp14,PARP14
Fcrla,FCRLA
Zfp202,ZNF202
Sptbn5,SPTBN5
Cxcl2,CXCL2
Nol8,NOL8
Tmem252,TMEM252
Uspl1,USPL1
Pi16,PI16
Lrtm1,LRTM1
Igsf6,IGSF6
Dpep2nb,DPEP2NB
Yipf2,YIPF2
Fcgrt,FCGRT
Il1a,IL1A
Hmga1,HMGA1
Vtn,VTN
Hrob,HROB
Gatd3a,GATD3
Armcx5,ARMCX5
Ly6d,LY6D
Nol9,NOL9
Wdcp,WDCP
Plac1,PLAC1
Micall2,MICALL2
Il13,IL13
Lins1,LINS1
Pabpn1l,PABPN1L
Ly96,LY96
Rexo4,REXO4
Gm5617,C11orf71
Slfn9,SLFN11
C1qb,C1QB
Mgmt,MGMT
Usp36,USP36
Pwwp3a,PWWP3A
Ccer2,CCER2
Stox1,STOX1
Tsga13,TSGA13
Lhb,SAXO3
Map6,MAP6
Eddm13,EDDM13
Ldah,LDAH
Zmat1,ZMAT1
Pigr,PIGR
Fsip2,FSIP2
Nme8,NME8
Fetub,FETUB
Gm17266,C18orf63
Rita1,RITA1
Tlcd4,TLCD4
Lgals2,LGALS2
Pdcd5,PDCD5
Cd27,CD27
Srrd,SRRD
Ccdc107,CCDC107
Nudt19,NUDT19
Amn,AMN
C9,C9
Zmym5,ZMYM5
Ghrh,GHRH
Ccdc97,CCDC97
Chchd6,CHCHD6
Fam204a,FAM204A
Srsf12,SRSF12
Fam53a,FAM53A
1810037I17Rik,C4orf3
Ccdc196,CCDC196
Gsdmd,GSDMD
Sowahd,SOWAHD
Noxa1,NOXA1
Tctn2,TCTN2
Cyb561a3,CYB561A3
Trim34a,TRIM34
Rad51ap1,RAD51AP1
Zkscan16,ZNF483
Inca1,INCA1
Zfp445,ZNF445
Car4,CA4
Mmp1a,MMP1
Cd34,CD34
Coa8,COA8
Il31ra,IL31RA
Cimip1,CIMIP1
Rrp1,RRP1
Epsti1,EPSTI1
Zfp92,ZFP92
Shroom1,SHROOM1
Nkx2-6,NKX2-6
Muc15,MUC15
Acrv1,ACRV1
Cstl1,CSTL1
Tnfrsf1a,TNFRSF1A
Tmem52,TMEM52
Zglp1,ZGLP1
Nmi,NMI
Rgs19,RGS19
1700030J22Rik,C16orf46
Prss54,PRSS54
Adam30,ADAM30
Pced1b,PCED1B
Hyal5,SPAM1
Cdkn2a,CDKN2A
Spp1,SPP1
Zfp112,ZNF112
Cd96,CD96
Lrriq1,LRRIQ1
Trbv19,TRBV19
Nanog,NANOG
Rbis,RBIS
Ahrr,AHRR
D030056L22Rik,C9orf40
Troap,TROAP
Klrg2,KLRG2
Dph7,DPH7
Bphl,BPHL
Psap,PSAP
Tmem71,TMEM71
Nyx,NYX
Ifna6,IFN-ALPHA-10
Tinf2,TINF2
Tex28,TEX28
Ccdc198,CCDC198
Rassf4,RASSF4
Smim5,SMIM5
Glipr1l2,GLIPR1L2
Tedc2,TEDC2
Nubp2,NUBP2
Shoc1,SHOC1
Nqo2,NQO2
Lelp1,LELP1
Bpifb1,BPIFB1
Ppy,PPY
Kpna7,KPNA7
Pcare,PCARE
Ccdc78,CCDC78
Flt3l,FLT3LG
Knop1,KNOP1
Samd7,SAMD7
Noxred1,NOXRED1
Tmem45a,TMEM45A
Apoa4,APOA4
Mir24-1,ssc-mir-24-2
Psapl1,PSAPL1
Tmem154,TMEM154
Ccdc160,CCDC160
Slc26a8,SLC26A8
Kng1,KNG1
Fbxo5,FBXO5
D7Ertd443e,C10orf90
Apoc4,APOC4
Fam89b,FAM89B
Efcab9,EFCAB9
Mia3,MIA3
Ctcfl,CTCFL
Lipi,LIPI
F3,F3
Chga,CHGA
Defb19,DEFB119
Gpr15lg,GPR15LG
Gp2,GP2
Fam186b,FAM186B
Palb2,PALB2
Wdr27,WDR27
Cys1,CYS1
Tex26,TEX26
Cd40,CD40
Tnfrsf17,TNFRSF17
Stpg2,STPG2
Izumo3,IZUMO3
Slamf1,SLAMF1
Thpo,THPO
Henmt1,HENMT1
Gstk1,GSTK1
Ushbp1,USHBP1
Rnf166,RNF166
Lime1,LIME1
Cenpt,CENPT
Parm1,PARM1
Depp1,DEPP1
Gm11437,C17orf78
Rab17,RAB17
Garin3,GARIN3
Cd69,CD69
Cd22,CD22
Rtl4,RTL4
Garin2,GARIN2
Klrk1,KLRK1
Ccdc87,CCDC87
Gm973,KIAA2012
Crp,CRP
Hrg,HRG
Cracd,CRACD
Phyhd1,PHYHD1
Hap1,HAP1
Cct8l1,CCT8L2
Tsga10ip,TSGA10IP
Ifna15,IFN-ALPHA-13
Heatr9,HEATR9
Tmem109,TMEM109
mt-Nd6,ND6
Rhd,RHCE
Akap12,AKAP12
1700016H13Rik,C4orf36
Rubcnl,RUBCNL
Prss21,PRSS21
Eif2ak2,EIF2AK2
Spink4,SPINK4
Rp1,RP1
2310030G06Rik,C11orf52
Cnbd1,CNBD1
Fgfbp3,FGFBP3
Rfk,RFK
Hirip3,HIRIP3
Cd226,CD226
Spats1,SPATS1
Crocc2,CROCC2
Gfra4,GFRA4
Bdp1,BDP1
Cimip4,CIMIP4
Klrg1,KLRG1
Tex11,TEX11
Ifne,IFNE
Ankle1,ANKLE1
Rsl1d1,RSL1D1
Chgb,CHGB
Fam217b,FAM217B
Bid,BID
Adgre5,ADGRE5
Mbl1,MBL1
Sfta2,SFTA2
Glt6d1,GLT6D1
Iho1,IHO1
Il1r2,IL1R2
Prr33,PRR33
Cmya5,CMYA5
Mrpl36,MRPL36
Fsip1,FSIP1
Thumpd2,THUMPD2
Ptprh,PTPRH
Havcr2,HAVCR2
Triml2,TRIML2
Tspan32,TSPAN32
Bex4,BEX4
Naxd,NAXD
Prss50,PRSS50
Sun1,SUN1
Pih1d2,PIH1D2
Osmr,OSMR
Ifi44,IFI44
Catsperg1,CATSPERG
Gimap4,GIMAP4
4930579F01Rik,C4orf17
Il18r1,IL18R1
Pp2d1,PP2D1
Vmo1,VMO1
Erich4,ERICH4
Ccdc73,CCDC73
Hsh2d,HSH2D
Shld1,SHLD1
Tmem270,TMEM270
Rnase10,RNASE10
Procr,PROCR
Tex36,TEX36
BC034090,KIAA1614
Heg1,HEG1
Parp9,PARP9
Ndufb11,NDUFB11
Csf2,CSF2
Akna,AKNA
Peg3,PEG3
Fbxo15,FBXO15
4930558K02Rik,C1orf105
Brca1,BRCA1
Bpifb2,BPIFB2
Mis18bp1,MIS18BP1
Calm4,CALML5
Btnl2,BTNL2
Aard,AARD
Magea10,MAGEA10
Zp2,ZP2
4921536K21Rik,C5orf52
Ccdc179,CCDC179
Gprasp1,GPRASP1
4930522H14Rik,C1orf185
Meikin,MEIKIN
Cst11,CST11
Tet1,TET1
Qrfp,QRFP
Fam227b,FAM227B
mt-Nd2,ND2
Nrsn2,NRSN2
Krtap24-1,KRTAP24-1
Mlph,MLPH
Smim33,SMIM33
Enthd1,ENTHD1
Il12a,IL12A
Iqcf1,IQCF1
Gprin3,GPRIN3
Art4,ART4
Cabs1,CABS1
Cfap73,CFAP73
Krtap29-1,KRTAP29-1
Gdf15,GDF15
Htatsf1,HTATSF1
Il2,IL2
0610040J01Rik,C4orf19
Brca2,BRCA2
Zfp488,ZNF488
Tnfrsf13c,TNFRSF13C
Npw,NPW
Guca2b,GUCA2B
Efcab5,EFCAB5
Dytn,DYTN
Ticam1,TICAM1
Lcn8,LCN8
Ttf1,TTF1
Zfp786,ZNF786
Aunip,AUNIP
Rabac1,RABAC1
Plin4,PLIN4
Tfpi2,TFPI2
Pga5,PPAG3
Ccl11,CCL11
Tmem217b,TMEM217B
Sct,SCT
Rph3al,RPH3AL
Snapc4,SNAPC4
Uqcc4,UQCC4
3110082I17Rik,C7orf50
Bcas1,BCAS1
Lmntd2,LMNTD2
Ska3,SKA3
Ptx4,PTX4
Saxo5,SAXO5
Tas2r105,TAS2R10
Ice1,ICE1
Ocstamp,OCSTAMP
AI429214,C8orf48
Miip,MIIP
Tas2r118,TAS2R16
Tmem156,TMEM156
Noto,NOTO
Serpina3c,SERPINA3-2
Top6bl,TOP6BL
Ripply1,RIPPLY1
Gfy,GFY
Dmkn,DMKN
Mcph1,MCPH1
Kctd5,KCTD5
S100a8,S100A8
Gprin1,GPRIN1
Krtdap,KRTDAP
Prss48,PRSS48
Car6,CA6
Cep295,CEP295
Csf2rb,CSF2RB
Proser3,PROSER3
1700003E16Rik,C2orf81
Spmap2l,SPMAP2L
Klrd1,KLRD1
Sohlh2,SOHLH2
Ankrd31,ANKRD31
Serpina12,SERPINA12
Il10ra,IL10RA
Exph5,EXPH5
Apoa1,APOA1
Alpk2,ALPK2
Il2rb,IL2RB
Krba1,KRBA1
Txndc8,TXNDC8
Ccl8,CCL8
Unc119b,UNC119B
Izumo2,IZUMO2
Disc1,DISC1
Il9,IL9
Ccdc15,CCDC15
Zfp438,ZNF438
Etaa1,ETAA1
Flacc1,FLACC1
Icam1,ICAM1
Dtx3l,DTX3L
A530016L24Rik,C14orf180
Fgfbp1,FGFBP1
4930451I11Rik,C16orf92
Tnfrsf9,TNFRSF9
Cox7b2,COX7B2
Defb18,DEFB113
Ttc16,TTC16
A430005L14Rik,C1orf174
Taf7l,TAF7L
Tex35,TEX35
Mansc1,MANSC1
Npvf,NPVF
Prom1,PROM1
Gcsam,GCSAM
Bpi,BPI
Accsl,ACCSL
Hamp,HAMP
Ccdc185,CCDC185
Map10,MAP10
Ankrd53,ANKRD53
Clpsl2,CLPSL2
Zfp831,ZNF831
Tmem217,TMEM217
Fgf15,FGF19
Tfb2m,TFB2M
Atp6v0e2,ATP6V0E2
Mir3618,MIR3618
Gm22953,MIR1282
Mir431,MIR431
Arl5b,ARL5B
n-R5s122,5S_rRNA
H3c4,H3C14
H2bc14,H2BC5
Gm24407,U4
Mir29c,ssc-mir-29c
Eif5a2,EIF5A2
Mir411,ssc-mir-411
Mir124a-1,ssc-mir-124a-2
Mir101a,ssc-mir-101-2
Mirlet7f-2,ssc-let-7f-1
Prrx1,PRRX1
Rps9,RPS9
Ube2d1,UBE2D1
Mir1251,MIR1251
Cdc73,CDC73
Rack1,RACK1
Psmc4,PSMC4
Ppp6c,PPP6C
Fgf14,FGF14
Ube2e2,UBE2E2
Ptp4a1,PTP4A1
Tle4,TLE4
Trim27,TRIM27
H2bc26,H2BC26
Tnpo1,TNPO1
Zic1,ZIC1
Snw1,SNW1
Rab39b,RAB39B
Cacng3,CACNG3
Mir219a-2,MIR219A2
Mirlet7c-1,ssc-let-7c
Mir21a,ssc-mir-21
Tmem185a,TMEM185A
Mir19a,ssc-mir-19a
Glra3,GLRA3
Klhl9,KLHL9
Fut9,FUT9
Cdk8,CDK8
Spin1,SPIN1
Elmo1,ELMO1
Dr1,DR1
Id4,ID4
Slc6a8,SLC6A8
Cpne4,CPNE4
Gnaz,GNAZ
Kcnh5,KCNH5
Nf1,NF1
Clvs2,CLVS2
Ythdc2,YTHDC2
Olfm1,OLFM1
Ctbp1,CTBP1
Nsg2,NSG2
Snord92,SNORD92
H2bc21,H2BC11
Mir25,MIR25
Mir181b-1,ssc-mir-181b-1
Gm55462,SNORD20
Ddx46,DDX46
Tle1,TLE1
Brinp3,BRINP3
Gm24497,U2
Tsn,TSN
Rn7s2,Metazoa_SRP
Nsfl1c,NSFL1C
B3gat1,B3GAT1
Snord67,SNORD67
Pcdh19,PCDH19
Vps52,VPS52
Mir29a,ssc-mir-29a
Cul2,CUL2
Mir103-2,ssc-mir-103-2
Sat1,SAT1
Ppp2r1a,PPP2R1A
Gm25313,U5
Clcn4,CLCN4
Snord98,SNORD98
C9orf72,C9orf72
Cpne8,CPNE8
Rbm46,RBM46
Ring1,RING1
Mt4,MT4
Tbl1xr1,TBL1XR1
Large1,LARGE1
Efnb2,EFNB2
Kcnt2,KCNT2
Mir103-1,ssc-mir-103-1
Ikzf5,IKZF5
Ptdss1,PTDSS1
Actr10,ACTR10
Tomm7,TOMM7
Mir205,ssc-mir-205
Rfc3,RFC3
Mir106b,MIR106B
Zmynd11,ZMYND11
Dnajc13,DNAJC13
Slc7a14,SLC7A14
Fmnl2,FMNL2
Ppp5c,PPP5C
Uxs1,UXS1
Pcsk2,PCSK2
Unc5d,UNC5D
Fmr1,FMR1
Kdm5a,KDM5A
Slc4a8,SLC4A8
Chd1,CHD1
Mirlet7g,MIRLET7G
Gng12,GNG12
Klhl3,KLHL3
Mir592,MIR592
Kcnh2,KCNH2
Cyfip1,CYFIP1
Gabrg3,GABRG3
Mirlet7a-1,ssc-let-7a-2
Vps35,VPS35
Cmtm4,CMTM4
Bicd1,BICD1
Mir1306,ssc-mir-1306
Mir365-1,MIR365A
Hsp90b1,HSP90B1
Tmcc1,TMCC1
Wac,WAC
Syncrip,SYNCRIP
Rcbtb1,RCBTB1
Pik3cb,PIK3CB
Mir199a-2,MIR199A2
Osbpl8,OSBPL8
Mir340,MIR340
Capn7,CAPN7
Hoxd13,HOXD13
Dnajb9,DNAJB9
Tmem106b,TMEM106B
Evx2,EVX2
Ammecr1l,AMMECR1L
Cit,CIT
Crispld1,CRISPLD1
Mir497,ssc-mir-497
Imp4,IMP4
Mir18b,ssc-mir-18b
Mir208a,MIR208A
Mir30c-2,ssc-mir-30c-2
Ube3a,UBE3A
Mad2l1,MAD2L1
Ranbp6,RANBP6
Cdk6,CDK6
Cdin1,CDIN1
Fcho2,FCHO2
Gm23650,SNORD56B
Kcnk2,KCNK2
Mir29b-2,ssc-mir-29b-2
Smap2,SMAP2
Ube2q2,UBE2Q2
Fbxo28,FBXO28
Ldhb,LDHB
Slc9a7,SLC9A7
Kcnmb2,KCNMB2
Map2k2,MAP2K2
Elmod1,ELMOD1
Lratd2,LRATD2
Khdrbs2,KHDRBS2
Trim41,TRIM41
Prickle2,PRICKLE2
Lancl3,LANCL3
Rtraf,RTRAF
Mfhas1,MFHAS1
Ryr2,RYR2
Abcg1,ABCG1
Dock11,DOCK11
Sgip1,SGIP1
Kansl2,KANSL2
Grk5,GRK5
Tmem255a,TMEM255A
Hpcal1,HPCAL1
Ercc3,ERCC3
Eif1ad15,EIF1AY
Sfxn1,SFXN1
Spin4,SPIN4
Snurf,SNURF
Kcnj11,KCNJ11
Phkg1,PHKG1
Mcc,MCC
Mir208b,ssc-mir-208b
Sgcd,SGCD
Rnu1b2,U1
Top3b,TOP3B
Zfp703,ZNF703
Agtr1a,AGTR1
Zmpste24,ZMPSTE24
Herc3,HERC3
Pgam2,PGAM2
Mir199b,MIR199B
Prrg1,PRRG1
Herc2,HERC2
Mir874,ssc-mir-874
Pin1,PIN1
Tial1,TIAL1
Med6,MED6
Mir99b,MIR99B
Zdhhc17,ZDHHC17
Mir582,ssc-mir-582
Xkr4,XKR4
Mir214,ssc-mir-214
Hnf4g,HNF4G
Mir374b,MIR374B
Chrm3,CHRM3
Sema5a,SEMA5A
Amfr,AMFR
Med22,MED22
Atp8b1,ATP8B1
Sim1,SIM1
Kansl3,KANSL3
Prpsap2,PRPSAP2
Gm22858,SNORD53B
Mir542,ssc-mir-542
Camk1d,CAMK1D
Insr,INSR
Npy2r,NPY2R
Pabpc5,PABPC5
Mir92b,ssc-mir-92b
Has1,HAS1
Kif21a,KIF21A
Gdi2,GDI2
Mir127,MIR127
Rgs7,RGS7
Bmp5,BMP5
Thap1,THAP1
Slc35f5,SLC35F5
Syt10,SYT10
Mir370,ssc-mir-370
Atp11c,ATP11C
Sntg1,SNTG1
Gm23187,SNORD86
Gramd1a,GRAMD1A
Nkain3,NKAIN3
Mtln,MTLN
Hint1,HINT1
Kctd3,KCTD3
Bicdl1,BICDL1
Mir185,ssc-mir-185
Cpe,CPE
Snai2,SNAI2
Prpf40a,PRPF40A
P4ha1,P4HA1
Lamb1,LAMB1
Fzd8,FZD8
Mir181c,MIR181C
Frmd6,FRMD6
Kcnq5,KCNQ5
Ifrd1,IFRD1
Msx2,MSX2
Mir29b-1,ssc-mir-29b-1
Frrs1l,FRRS1L
Sft2d1rt,SFT2D1
Sap130,SAP130
Gm26293,SNORD70B
Tmem183a,TMEM183A
Pcdhac2,PCDHAC2
Tfdp2,TFDP2
Drd1,DRD1
Atp13a1,ATP13A1
Kidins220,KIDINS220
Lrch2,LRCH2
Kirrel1,KIRREL1
Mir181b-2,ssc-mir-181b-2
Map3k10,MAP3K10
Mir375,ssc-mir-375
Cyp51,CYP51A1
Pla2g4a,PLA2G4A
Col1a1,COL1A1
Pls3,PLS3
Mageh1,MAGEH1
Elovl5,ELOVL5
Snora2b,SNORA2B
Trappc3l,TRAPPC3L
Tmem68,TMEM68
Nars1,NARS1
Ppihl,PPIH
Gm24044,SNORA62
Dmxl2,DMXL2
Srp9,SRP9
Snord14d,SNORD14
Mir222,ssc-mir-222
Mir504,ssc-mir-504
Wls,WLS
Psmd6,PSMD6
Gldc,GLDC
Mir26a-2,ssc-mir-26a
Stk17b,STK17B
Mir331,ssc-mir-331
Mir124a-2,ssc-mir-124a-1
Frmd3,FRMD3
Rps5,RPS5
Slc6a2,SLC6A2
Neurl1b,NEURL1B
Mthfd1,MTHFD1
Gm26447,SNORA63
Tek,TEK
Mir144,ssc-mir-144
Usp22,USP22
Pdpr,PDPR
Uba52rt,UBA52
Cacna1b,CACNA1B
Mir27a,ssc-mir-27a
Wee1,WEE1
Rps6ka2,RPS6KA2
Gfra2,GFRA2
Mir23a,ssc-mir-23a
Nanp,NANP
Tll1,TLL1
Mir135a-1,ssc-mir-135-1
Colec12,COLEC12
Ash2l,ASH2L
Rnu12,U12
Pdcl,PDCL
Flna,FLNA
Chsy3,CHSY3
Snord16a,SNORD16
Sptlc1,SPTLC1
Snrpa1,SNRPA1
Mir505,ssc-mir-505
Col6a1,COL6A1
Fbln5,FBLN5
Foxo1,FOXO1
Nkap,NKAP
Mir193b,MIR193B
Zfp131,ZNF131
Agtr2,AGTR2
Asap2,ASAP2
Fbxo39,FBXO39
Scaf8,SCAF8
Uck1,UCK1
Rims1,RIMS1
Mtm1,MTM1
Stxbp6,STXBP6
Myc,MYC
Mir28a,ssc-mir-28
Vopp1,VOPP1
Lrp1b,LRP1B
Rgs10,RGS10
Mgat1,MGAT1
Slc16a2,SLC16A2
Gm25744,SNORD48
Mir326,ssc-mir-326
Tmx3,TMX3
Smarcd1,SMARCD1
Dab1,DAB1
Dld,DLD
Bbs2,BBS2
Nkx2-5,NKX2-5
Gm24523,SNORA72
Or4d5,OR4D5
Greb1l,GREB1L
Appl2,APPL2
Scin,SCIN
Snord96a,SNORD96
Snord8,SNORD8
Gm24613,SNORA65
Bambi,BAMBI
Mir671,MIR671
Lpl,LPL
Mir423,ssc-mir-423
Hmgcll1,HMGCLL1
Rrs1,RRS1
Snora9,SNORA9
Glp1r,GLP1R
Slc40a1,SLC40A1
Fndc3a,FNDC3A
Mir125a,ssc-mir-125a
Ulk1,ULK1
Col3a1,COL3A1
Fstl5,FSTL5
Nr3c2,NR3C2
Snord42b,SNORD42
Nbdy,NBDY
Slc6a13,SLC6A13
Eomes,EOMES
Vwc2,VWC2
Gclc,GCLC
Dnah1,DNAH1
Or51g1,OR51G1
Or6c2,OR6C2
Odc1,ODC1
Xylt1,XYLT1
Rfc4,RFC4
Gspt2,GSPT2
Iars1,IARS1
Pde5a,PDE5A
Tmem181a,TMEM181
Hira,HIRA
Nprl3,NPRL3
Matn4,MATN4
Gucy1a2,GUCY1A2
Gm24451,SNORA51
Nudt12,NUDT12
Mir381,ssc-mir-381
Tpp2,TPP2
Mir491,MIR491
Slc17a2,SLC17A2
Wdr44,WDR44
Shisa2,SHISA2
Uggt1,UGGT1
Trim7,TRIM7
Gm22980,SNORD38B
Gm25791,SNORA8
Nt5c3,NT5C3A
Bfar,BFAR
Kcnk5,KCNK5
Dnah7b,DNAH7
Psmd5,PSMD5
Fbxo22,FBXO22
Mir124a-3,MIR124-3
Pdgfrl,PDGFRL
Yes1,YES1
Snrpn,SNRPN
Mir130b,ssc-mir-130b
Snord111,SNORD111
Mir148b,MIR148B
Pcmtd2,PCMTD2
Pard3,PARD3
Notch3,NOTCH3
Lzts1,LZTS1
Psma3,PSMA3
Ccnq,CCNQ
Syndig1,SYNDIG1
Eepd1,EEPD1
Pomgnt2,POMGNT2
Or2b11,OR2B11
Snord7,SNORD7
Ppp1cb,PPP1CB
Epc1,EPC1
Nipa1,NIPA1
Dclk2,DCLK2
Slc7a2,SLC7A2
Ccny,CCNY
Gm26202,SNORD58
Mirlet7d,ssc-let-7d
Mir761,MIR761
Slc25a46,SLC25A46
Mir7-1,ssc-mir-7-2
Snord53,SNORD53
Phf1,PHF1
Nxph2,NXPH2
Snord93,SNORD93
Uqcrb,UQCRB
Snord65,SNORD65
Rab10,RAB10
Syt4,SYT4
Uroc1,UROC1
Prim2,PRIM2
Snord72,SNORD72
Tmem11,TMEM11
Zbtb33,ZBTB33
Snord49a,SNORD49A
Mir145a,ssc-mir-145
Mir190a,ssc-mir-190a
Nfxl1,NFXL1
Pafah1b3,PAFAH1B3
Kcnk16,KCNK16
Rp9,RP9
Gucy1a1,GUCY1A1
Ttc9,TTC9
Mir34c,ssc-mir-34c-1
Ptgs2,PTGS2
Or52k2,OR52K1
Ccdc3,CCDC3
Fkbp4,FKBP4
Rsu1,RSU1
Fam20c,FAM20C
Lrrfip2,LRRFIP2
Mir133a-1,MIR133A1
Cybb,GP91-PHOX
Gm25632,SNORD62
Tbc1d2b,TBC1D2B
Mlh1,MLH1
Mkx,MKX
St8sia4,ST8SIA4
Actl7a,ACTL7A
