chimpanzee gene name,gorilla gene name
CYB561A3,CYB561A3
FREY1,FREY1
PTTG2,PTTG2
STARD6,STARD6
SRSF2,SRSF2
KRTAP13-1,KRTAP13-1
MFSD9,MFSD9
FAM209A,FAM209A
ARMH4,ARMH4
SORCS2,SORCS2
GAS7,GAS7
SPTB,SPTB
MINK1,MINK1
WWC2,WWC2
DDX51,DDX51
MMP2,MMP2
BMP15,BMP15
CYLC1,CYLC1
RRAGA,RRAGA
SNF8,SNF8
PIP,PIP
FBXO24,FBXO24
ASGR2,ASGR2
FSIP2,FSIP2
SLC25A39,SLC25A39
ZNF217,ZNF217
RBM20,RBM20
DEFA4,DEFA4
RAC2,RAC2
TGM6,TGM6
TRIM17,TRIM17
MAPK1,MAPK1
C20orf96,C20orf96
LGR4,LGR4
PARP9,PARP9
DCTN2,DCTN2
NDUFV3,NDUFV3
AK9,AK9
FERMT3,FERMT3
CFH,CFH
ADAMTS12,ADAMTS12
AFG3L2,AFG3L2
TBC1D10B,TBC1D10B
DHX30,DHX30
ALCAM,ALCAM
NCAM2,NCAM2
MARCHF7,MARCHF7
HLA-DQB2,HLA-DQB2
RGS14,RGS14
ZNF404,ZNF404
TEX48,TEX48
IGLON5,IGLON5
COX8C,COX8C
OR7G3,OR7G3
SCIMP,SCIMP
GABPB2,GABPB2
PPP1R12A,PPP1R12A
APOL5,APOL5
AADACL3,AADACL3
FBF1,FBF1
RNF126,RNF126
OR8D2,OR8D2
FOXR2,FOXR2
RBM28,RBM28
C4BPA,C4BPA
SLC25A21,SLC25A21
SNORA50D,SNORA50D
PRR23C,PRR23C
ZC2HC1C,ZC2HC1C
OR5H15,OR5H15
SUGP2,SUGP2
DVL1,DVL1
DNASE1L2,DNASE1L2
OR10J5,OR10J5
EHD1,EHD1
BRICD5,BRICD5
LCK,LCK
MAP3K6,MAP3K6
OAS2,OAS2
TSPAN8,TSPAN8
MARCHF9,MARCHF9
MARK4,MARK4
KDM7A,KDM7A
ACAT1,ACAT1
FST,FST
TFR2,TFR2
ANKRD11,ANKRD11
LETM1,LETM1
TLL2,TLL2
KCNK10,KCNK10
NTRK2,NTRK2
WDR76,WDR76
MAP2K7,MAP2K7
STIL,STIL
LHX3,LHX3
FAM120C,FAM120C
ZNF93,ZNF93
PNMA5,PNMA5
AGXT,AGXT
KIAA0825,KIAA0825
POLDIP3,POLDIP3
DEFB116,DEFB116
SEBOX,SEBOX
KMT2B,KMT2B
S1PR3,S1PR3
SLC12A5,SLC12A5
NFU1,NFU1
UBN1,UBN1
TGM4,TGM4
HLA-DPB1,HLA-DPB1
TYRP1,TYRP1
PLA2G2F,PLA2G2F
ZNF3,ZNF3
NAALADL1,NAALADL1
UNC13A,UNC13A
NEBL,NEBL
MFN1,MFN1
TBATA,TBATA
FBXL5,FBXL5
MDC1,MDC1
DPF1,DPF1
RPRD2,RPRD2
AHCYL1,AHCYL1
TAS2R13,TAS2R13
OR4X2,OR4X2
GGT5,GGT5
ALG13,ALG13
NPHS1,NPHS1
TMEM176A,TMEM176A
HSDL2,HSDL2
ANKRD52,ANKRD52
C19orf12,C19orf12
MFSD1,MFSD1
RLIG1,RLIG1
NDUFA5,NDUFA5
SFTPA2,SFTPA2
SHROOM1,SHROOM1
CACNA1I,CACNA1I
BCHE,BCHE
CFAP74,CFAP74
XPNPEP1,XPNPEP1
WNT7A,WNT7A
ANXA3,ANXA3
CSN1S1,CSN1S1
ZNF487,ZNF487
SLC34A1,SLC34A1
CTNND2,CTNND2
KRTAP24-1,KRTAP24-1
OR4E1,OR4E1
GCFC2,GCFC2
OR8G5,OR8G5
PEAK1,PEAK1
STIM2,STIM2
DKK1,DKK1
CLUH,CLUH
UNC119,UNC119
MAGIX,MAGIX
C11orf86,C11orf86
ACAP2,ACAP2
FAF2,FAF2
TIGD5,TIGD5
FADS6,FADS6
ST7,ST7
CDC45,CDC45
CHSY3,CHSY3
SETD1B,SETD1B
ZCCHC2,ZCCHC2
CEACAM3,CEACAM3
C8orf33,C8orf33
CBLL2,CBLL2
LMAN1L,LMAN1L
IFT22,IFT22
VWA3B,VWA3B
HAND2,HAND2
SPINK5,SPINK5
PPP3CB,PPP3CB
CXCL5,CXCL5
MYCBPAP,MYCBPAP
PMEPA1,PMEPA1
PIEZO1,PIEZO1
SUPT5H,SUPT5H
PMPCB,PMPCB
PPP4R4,PPP4R4
CRYGN,CRYGN
CDCA2,CDCA2
CD58,CD58
PTGR3,PTGR3
KRTAP9-3,KRTAP9-3
DUS3L,DUS3L
HACD3,HACD3
RPSA,RPSA
SMC6,SMC6
C19orf47,C19orf47
GIT1,GIT1
PLK1,PLK1
FNDC5,FNDC5
LRPAP1,LRPAP1
MKLN1,MKLN1
CTSK,CTSK
SPATA32,SPATA32
TAC4,TAC4
REPS2,REPS2
NLRP9,NLRP9
RAD23A,RAD23A
AGER,AGER
ZCCHC14,ZCCHC14
SPAAR,SPAAR
SCGB1D2,SCGB1D2
ADCY5,ADCY5
MED1,MED1
DMRT3,DMRT3
KCNC4,KCNC4
PLEKHN1,PLEKHN1
OR51M1,OR51M1
ODAD2,ODAD2
LGALS2,LGALS2
RGS10,RGS10
MAP3K21,MAP3K21
DCDC2,DCDC2
C16orf46,C16orf46
MAGEB17,MAGEB17
XXYLT1,XXYLT1
TTLL4,TTLL4
DNAJA4,DNAJA4
BEX3,BEX3
AASS,AASS
PODXL,PODXL
CR2,CR2
ZNF23,ZNF23
NPS,NPS
FBLN5,FBLN5
IL17RD,IL17RD
LATS2,LATS2
TRAV41,TRAV41
CCER1,CCER1
ASH1L,ASH1L
ZCCHC18,ZCCHC18
RFX3,RFX3
OR5B2,OR5B2
BPTF,BPTF
SEMA4B,SEMA4B
CDCA7L,CDCA7L
C7H7orf33,C7orf33
TMEM190,TMEM190
SYNM,SYNM
FAM53A,FAM53A
DNAJC6,DNAJC6
RCC2,RCC2
RTN4,RTN4
CECR2,CECR2
GLIPR1L2,GLIPR1L2
LNPEP,LNPEP
PLPP3,PLPP3
PRKAR2A,PRKAR2A
STEEP1,STEEP1
SYT8,SYT8
BPNT2,BPNT2
BDH2,BDH2
CYP4B1,CYP4B1
PRSS55,PRSS55
CLDND1,CLDND1
COX6B2,COX6B2
C5orf47,C5orf47
ABCA10,ABCA10
ADAMTS20,ADAMTS20
ST3GAL1,ST3GAL1
SLC22A23,SLC22A23
KIF15,KIF15
KPNA3,KPNA3
APOBEC3F,APOBEC3F
GKN1,GKN1
ZFYVE1,ZFYVE1
ZNF33B,ZNF33B
SLC17A5,SLC17A5
CSNK2A2IP,CSNK2A2IP
TAS2R1,TAS2R1
USP42,USP42
SAV1,SAV1
DGCR2,DGCR2
SLC44A4,SLC44A4
RGS12,RGS12
ACRV1,ACRV1
OR52E6,OR52E6
ZNF585B,ZNF585B
PSMD12,PSMD12
CD1A,CD1A
APPL1,APPL1
ARSD,ARSD
GRK3,GRK3
ALOXE3,ALOXE3
KRTAP7-1,KRTAP7-1
FER1L6,FER1L6
MTCL2,MTCL2
KCNK1,KCNK1
NSUN6,NSUN6
EVA1C,EVA1C
TUBA4B,TUBA4B
MAML1,MAML1
CEP72,CEP72
DEDD,DEDD
PAXIP1,PAXIP1
RASSF6,RASSF6
WEE2,WEE2
TEX11,TEX11
SCAF1,SCAF1
SLA,SLA
RPAP3,RPAP3
TYRO3,TYRO3
ZNF578,ZNF578
IRAK1,IRAK1
TEX29,TEX29
RIPPLY1,RIPPLY1
LYG1,LYG1
MGAT5B,MGAT5B
RBPJ,RBPJ
ODAD4,ODAD4
TBL1XR1,TBL1XR1
CD300E,CD300E
JKAMP,JKAMP
SPATA46,SPATA46
HAVCR2,HAVCR2
BICC1,BICC1
TARM1,TARM1
SPINK14,SPINK14
TICAM1,TICAM1
ATP1A3,ATP1A3
SPAG6,SPAG6
YY1AP1,YY1AP1
CHPT1,CHPT1
ANTKMT,ANTKMT
ZDHHC12,ZDHHC12
C5,C5
MIR655,MIR655
SYNPO2,SYNPO2
CPHXL,CPHXL
ARFIP2,ARFIP2
NTAN1,NTAN1
STAT2,STAT2
MED8,MED8
MUS81,MUS81
REV3L,REV3L
GMCL1,GMCL1
OR10AG1,OR10AG1
CAMTA2,CAMTA2
TSPEAR,TSPEAR
WNT9A,WNT9A
FDCSP,FDCSP
PRRC1,PRRC1
NOP14,NOP14
STMND1,STMND1
LMF1,LMF1
FBLN2,FBLN2
NXPE1,NXPE1
CCT4,CCT4
ABHD5,ABHD5
PRODH2,PRODH2
BRCA1,BRCA1
MAPT,MAPT
TSSK2,TSSK2
H2BC1,H2BC1
IDO2,IDO2
IRF9,IRF9
ATXN2,ATXN2
ATXN7,ATXN7
TRIOBP,TRIOBP
TIRAP,TIRAP
PI15,PI15
RS1,RS1
WBP1,WBP1
OSER1,OSER1
MRPS2,MRPS2
ADGRA2,ADGRA2
ELOVL2,ELOVL2
ECT2,ECT2
ATP13A1,ATP13A1
C19orf38,C19orf38
ZNF80,ZNF80
RNASE9,RNASE9
GLYATL2,GLYATL2
TMEM210,TMEM210
FUT3,FUT3
ERMN,ERMN
EIF3E,EIF3E
ZNF30,ZNF30
STAC2,STAC2
RENBP,RENBP
TGFBI,TGFBI
MCM9,MCM9
ZDHHC7,ZDHHC7
TRIM33,TRIM33
PAPLN,PAPLN
PDGFB,PDGFB
XRCC2,XRCC2
CST9L,CST9L
ADGRE3,ADGRE3
CRMP1,CRMP1
OVCH1,OVCH1
MGA,MGA
CRYBG1,CRYBG1
PRSS58,PRSS58
SNORD13P3,SNORD13P3
PF4V1,PF4V1
SIGLEC8,SIGLEC8
LILRA4,LILRA4
CD96,CD96
CHRNA6,CHRNA6
GFM2,GFM2
SCGB1D4,SCGB1D4
KCNMA1,KCNMA1
EPHB2,EPHB2
SURF1,SURF1
EXOSC10,EXOSC10
TACC1,TACC1
DOCK9,DOCK9
GPRIN2,GPRIN2
RPS3A,RPS3A
KAT2B,KAT2B
C9orf72,C9orf72
OR9Q1,OR9Q1
TP53AIP1,TP53AIP1
ETNPPL,ETNPPL
RFC1,RFC1
SLC22A14,SLC22A14
NUP42,NUP42
PRSS50,PRSS50
ABI3BP,ABI3BP
PPFIBP1,PPFIBP1
SEC14L5,SEC14L5
MGAM2,MGAM2
RNF157,RNF157
PABPN1L,PABPN1L
ZNF562,ZNF562
RPS9,RPS9
CEACAM1,CEACAM1
RRP12,RRP12
GLT1D1,GLT1D1
PKHD1,PKHD1
RAPGEF1,RAPGEF1
CYP2U1,CYP2U1
GTSF1,GTSF1
SNX9,SNX9
ZNF875,ZNF875
SMARCC1,SMARCC1
MRE11,MRE11
CAAP1,CAAP1
CASKIN1,CASKIN1
KCTD20,KCTD20
TPK1,TPK1
MT1G,MT1G
NUP54,NUP54
RAN,RAN
HTRA1,HTRA1
KCNT1,KCNT1
EMILIN2,EMILIN2
PYGB,PYGB
DNAJC2,DNAJC2
DHX34,DHX34
RGS9,RGS9
MTX2,MTX2
TRIM3,TRIM3
TRAPPC14,TRAPPC14
RGMB,RGMB
CFAP141,CFAP141
ADAM28,ADAM28
PGAP6,PGAP6
RASGEF1C,RASGEF1C
TXLNG,TXLNG
USB1,USB1
HDX,HDX
KRT38,KRT38
LIPF,LIPF
PAGE1,PAGE1
UMODL1,UMODL1
BPIFA3,BPIFA3
MOB1A,MOB1A
DNAJC1,DNAJC1
ARMC12,ARMC12
ARHGAP9,ARHGAP9
CALCRL,CALCRL
PTGR2,PTGR2
NOSIP,NOSIP
ARFGEF1,ARFGEF1
MUC15,MUC15
GLIS1,GLIS1
JPH3,JPH3
FRMD4B,FRMD4B
SPEM2,SPEM2
ADH7,ADH7
RNF25,RNF25
SEPTIN9,SEPTIN9
SSH2,SSH2
PRR5,PRR5
SHMT1,SHMT1
ADD1,ADD1
RIPK4,RIPK4
PIGB,PIGB
DAB2IP,DAB2IP
ESD,ESD
NDUFA7,NDUFA7
PPP2R2D,PPP2R2D
DRD2,DRD2
CNTN5,CNTN5
ARHGAP20,ARHGAP20
IFI16,IFI16
NALCN,NALCN
FKBP4,FKBP4
CCDC39,CCDC39
ZSCAN5C,ZSCAN5C
RC3H1,RC3H1
GSR,GSR
ZFP91,ZFP91
NOL10,NOL10
GNPTG,GNPTG
DIAPH1,DIAPH1
CYLC2,CYLC2
FOXP2,FOXP2
OR4D1,OR4D1
PIK3R6,PIK3R6
SUGCT,SUGCT
TMX4,TMX4
ROCK1,ROCK1
CACNA1H,CACNA1H
BSG,BSG
AP2A1,AP2A1
NCR2,NCR2
GARNL3,GARNL3
KRT33B,KRT33B
VWA8,VWA8
TDRD12,TDRD12
C8B,C8B
NHERF1,NHERF1
USP28,USP28
KRTAP9-7,KRTAP9-7
IGF2BP3,IGF2BP3
RERE,RERE
FAM169A,FAM169A
ADAD1,ADAD1
ST6GALNAC2,ST6GALNAC2
PHOX2A,PHOX2A
UVSSA,UVSSA
ZNF280D,ZNF280D
GSE1,GSE1
MNT,MNT
CASP6,CASP6
RNF141,RNF141
KRTAP4-3,KRTAP4-3
OR51B6,OR51B6
DEFB136,DEFB136
DCAF12L1,DCAF12L1
NLRP11,NLRP11
IGF2BP2,IGF2BP2
ZC4H2,ZC4H2
PAXX,PAXX
MUC13,MUC13
IRGQ,IRGQ
PBX4,PBX4
OGDH,OGDH
SULF1,SULF1
TULP4,TULP4
CLUAP1,CLUAP1
ACVR2B,ACVR2B
PTAR1,PTAR1
MYH13,MYH13
CCDC112,CCDC112
NTMT2,NTMT2
CDHR5,CDHR5
GSDMD,GSDMD
ECHDC2,ECHDC2
C16orf90,C16orf90
TENT4A,TENT4A
C1orf105,C1orf105
TBC1D22A,TBC1D22A
CD274,CD274
CCDC27,CCDC27
CACNA2D3,CACNA2D3
POC1A,POC1A
GSC2,GSC2
TMEM131L,TMEM131L
CSTL1,CSTL1
BRD9,BRD9
METTL4,METTL4
DIS3L,DIS3L
MLLT10,MLLT10
PRPF18,PRPF18
METAP1,METAP1
RUVBL1,RUVBL1
HPSE,HPSE
TRAF2,TRAF2
TPD52L3,TPD52L3
CD244,CD244
SPATA3,SPATA3
SLC25A36,SLC25A36
ARGFX,ARGFX
NKX1-2,NKX1-2
FCRLB,FCRLB
TSC22D2,TSC22D2
VPS11,VPS11
ATRN,ATRN
SPAG4,SPAG4
FAM204A,FAM204A
KLF13,KLF13
SNED1,SNED1
RRAD,RRAD
SPACA6,SPACA6
TEX13A,TEX13A
MSH4,MSH4
TNFRSF10C,TNFRSF10C
VWA5B1,VWA5B1
WDR13,WDR13
IGKC,IGKC
NEO1,NEO1
UBE2Q1,UBE2Q1
OR13G1,OR13G1
VASP,VASP
AKAIN1,AKAIN1
PRAC1,PRAC1
PLA2G3,PLA2G3
KRTAP4-1,KRTAP4-1
TBC1D2B,TBC1D2B
GGNBP2,GGNBP2
ANKFY1,ANKFY1
CPA4,CPA4
TCF25,TCF25
SH3BP5,SH3BP5
FIBP,FIBP
SRP68,SRP68
C17orf99,C17orf99
ACVR1C,ACVR1C
DDX6,DDX6
FAM76A,FAM76A
KCNK15,KCNK15
TBC1D25,TBC1D25
GHR,GHR
B4GALT5,B4GALT5
RUNDC3A,RUNDC3A
OR8I2,OR8I2
DENND6B,DENND6B
SIRPD,SIRPD
ZNF280C,ZNF280C
SERPINA3,SERPINA3
IQCB1,IQCB1
SUN3,SUN3
ALDH1L2,ALDH1L2
AUP1,AUP1
KCNMB2,KCNMB2
ABTB1,ABTB1
ILF2,ILF2
EIF4ENIF1,EIF4ENIF1
IDI1,IDI1
SPATA17,SPATA17
PLCL2,PLCL2
MIER1,MIER1
NR6A1,NR6A1
ZNF514,ZNF514
MYRFL,MYRFL
BCAM,BCAM
TRAP1,TRAP1
NCKAP5,NCKAP5
FNIP2,FNIP2
KRTAP1-3,KRTAP1-3
ELL2,ELL2
MT-ND1,ND1
DIS3L2,DIS3L2
A1CF,A1CF
CCDC9,CCDC9
ARSA,ARSA
RADIL,RADIL
MAPK11,MAPK11
TADA2B,TADA2B
PHLDB3,PHLDB3
MSH2,MSH2
WFDC3,WFDC3
MPP3,MPP3
EP300,EP300
MIR541,MIR541
CDH23,CDH23
NLRP5,NLRP5
RPA2,RPA2
F13A1,F13A1
DRAP1,DRAP1
RAB1B,RAB1B
MYO1F,MYO1F
MAK,MAK
MYBPC2,MYBPC2
TSPAN4,TSPAN4
RAPGEFL1,RAPGEFL1
CHEK2,CHEK2
AGAP2,AGAP2
RLN2,RLN2
KRTAP6-1,KRTAP6-1
SCAI,SCAI
ACLY,ACLY
ZNF534,ZNF534
UQCRHL,UQCRHL
SLC5A8,SLC5A8
GPD1L,GPD1L
GON4L,GON4L
ZBTB44,ZBTB44
TBX10,TBX10
TBC1D9B,TBC1D9B
USP35,USP35
ANXA2R,ANXA2R
IL1RL2,IL1RL2
PPP1R2C,PPP1R2C
SNX24,SNX24
EPHA2,EPHA2
WDR38,WDR38
GFUS,GFUS
C3orf33,C3orf33
NR1I3,NR1I3
HOXC13,HOXC13
LRRC31,LRRC31
SLC5A11,SLC5A11
KRTAP2-1,KRTAP2-2
KRBA1,KRBA1
TTLL1,TTLL1
ENPEP,ENPEP
RGS16,RGS16
CD300LB,CD300LB
NDRG3,NDRG3
LCN2,LCN2
TSEN54,TSEN54
GALNT16,GALNT16
DCTN6,DCTN6
ARSF,ARSF
PPEF1,PPEF1
MAFF,MAFF
TMEM240,TMEM240
ALDH1A2,ALDH1A2
ptr-mir-532,MIR532
SLC2A14,SLC2A14
MYBPH,MYBPH
TNFRSF13C,TNFRSF13C
ALKBH7,ALKBH7
GAL3ST2,GAL3ST2
PLK4,PLK4
ATL2,ATL2
PLD5,PLD5
NUSAP1,NUSAP1
ICAM1,ICAM1
ARK2C,ARK2C
HRG,HRG
CPAMD8,CPAMD8
DNAAF1,DNAAF1
HEATR4,HEATR4
FAAP100,FAAP100
RBBP8,RBBP8
ACTR1A,ACTR1A
NUFIP1,NUFIP1
EIF2B3,EIF2B3
ZNF729,ZNF729
PLTP,PLTP
MYBPHL,MYBPHL
RTEL1,RTEL1
SPAG1,SPAG1
ABCB5,ABCB5
CAMK1,CAMK1
NUDCD1,NUDCD1
PCYOX1,PCYOX1
KCNQ4,KCNQ4
SCAMP1,SCAMP1
UCKL1,UCKL1
SLC28A3,SLC28A3
KMO,KMO
CCL8,CCL8
SPAG9,SPAG9
SMC1A,SMC1A
IMPA2,IMPA2
SNORD114-30,SNORD114-30
SSX2IP,SSX2IP
ANO9,ANO9
MIR612,MIR612
MLN,MLN
BST1,BST1
CSTF3,CSTF3
CDK19,CDK19
CCN4,CCN4
TMED8,TMED8
ST8SIA6,ST8SIA6
PSEN2,PSEN2
BUD23,BUD23
FBXO45,FBXO45
COLGALT1,COLGALT1
TMEM229A,TMEM229A
TRAV1-2,TRAV1-2
PRDM15,PRDM15
PHF21B,PHF21B
HNRNPK,HNRNPK
SIGLEC5,SIGLEC5
UGT1A3,UGT1A5
CCL18,CCL18
PIMREG,PIMREG
GAS1,GAS1
RARG,RARG
CCDC8,CCDC8
PLA2G2D,PLA2G2D
VSTM4,VSTM4
ORC3,ORC3
CARD10,CARD10
SLC25A28,SLC25A28
PARP6,PARP6
MS4A15,MS4A15
CCDC93,CCDC93
C3orf49,C3orf49
CTDSPL2,CTDSPL2
MAGEB2,MAGEB2
ACD,ACD
IL25,IL25
POLR3H,POLR3H
ZP4,ZP4
CARMIL2,CARMIL2
INCA1,INCA1
MTCH1,MTCH1
PAN3,PAN3
ZNF628,ZNF628
CST9,CST9
ATXN3,ATXN3
NKX3-2,NKX3-2
GSAP,GSAP
IDUA,IDUA
RAD9A,RAD9A
CDK6,CDK6
C1orf167,C1orf167
MLH3,MLH3
OR2F2,OR2F2
ZWILCH,ZWILCH
SH3KBP1,SH3KBP1
FA2H,FA2H
CDKL3,CDKL3
AGPS,AGPS
SPANXN3,SPANXN3
PRR20G,PRR20G
FIGNL2,FIGNL2
CT47B1,CT47B1
TMPRSS11F,TMPRSS11F
NIBAN1,NIBAN1
GART,GART
IGSF23,IGSF23
KRTAP4-6,KRTAP4-6
ACSBG2,ACSBG2
UBXN6,UBXN6
PARP4,PARP4
SHTN1,SHTN1
LOXL2,LOXL2
ERICH6B,ERICH6B
PBX1,PBX1
FAM149A,FAM149A
ACTR2,ACTR2
KDM1B,KDM1B
PDE11A,PDE11A
OR5K2,OR5K2
TNF,TNF
H2AC25,H2AC25
JAM3,JAM3
PHF11,PHF11
MMD2,MMD2
FZD4,FZD4
CFAP99,CFAP99
INPP5D,INPP5D
RFX7,RFX7
ISM2,ISM2
CACUL1,CACUL1
NOTCH2,NOTCH2
PPIL2,PPIL2
SLC6A5,SLC6A5
TEX9,TEX9
VPS50,VPS50
EEF1D,EEF1D
MAPK8IP3,MAPK8IP3
IL21R,IL21R
TMEM207,TMEM207
ZBTB32,ZBTB32
LIN9,LIN9
UBQLN2,UBQLN2
TMPRSS2,TMPRSS2
KLHL2,KLHL2
SRMS,SRMS
SPRY2,SPRY2
RAPH1,RAPH1
C16orf95,C16orf95
SIRT5,SIRT5
QSOX2,QSOX2
CPNE2,CPNE2
NTRK3,NTRK3
NUB1,NUB1
MAP3K9,MAP3K9
NUP58,NUP58
HMOX1,HMOX1
CRACDL,CRACDL
CCDC179,CCDC179
MICAL2,MICAL2
FBXO41,FBXO41
AGFG1,AGFG1
SLC6A6,SLC6A6
PPARD,PPARD
RGS22,RGS22
ANO7,ANO7
OTUD6A,OTUD6A
NYAP2,NYAP2
CLDN22,CLDN22
RASA2,RASA2
ANKRD60,ANKRD60
BMP7,BMP7
PLBD2,PLBD2
EIF6,EIF6
MGAM,MGAM
ANKRD13D,ANKRD13D
PUS10,PUS10
TEAD4,TEAD4
OGFR,OGFR
CAMK4,CAMK4
NIT2,NIT2
CMTM2,CMTM2
TESMIN,TESMIN
FBRSL1,FBRSL1
DNAJC17,DNAJC17
CNOT4,CNOT4
TSHZ1,TSHZ1
CLGN,CLGN
ADPGK,ADPGK
CAMSAP3,CAMSAP3
SNTG2,SNTG2
GALNT2,GALNT2
FAM168A,FAM168A
ANKRD24,ANKRD24
RHAG,RHAG
FASTK,FASTK
TLE2,TLE2
PLEKHA4,PLEKHA4
MRPS6,MRPS6
MAP3K1,MAP3K1
ACTA1,ACTA1
PKDCC,PKDCC
MBL2,MBL2
PDLIM1,PDLIM1
TMEM9,TMEM9
FTHL17,FTHL17
OR8S1,OR8S1
CATSPER2,CATSPER2
TRIM65,TRIM65
FKBP1B,FKBP1B
HARS2,HARS2
CD300A,CD300A
RETSAT,RETSAT
RASGRP4,RASGRP4
MLXIPL,MLXIPL
CEACAM7,CEACAM7
SCLY,SCLY
MTERF4,MTERF4
BCAS1,BCAS1
TMEM64,TMEM64
SNX32,SNX32
HMCN2,HMCN2
LIMCH1,LIMCH1
USP22,USP22
BCL7A,BCL7A
ZSCAN18,ZSCAN18
GMDS,GMDS
SCAMP2,SCAMP2
KCMF1,KCMF1
PTPN3,PTPN3
COG1,COG1
TRAM1,TRAM1
MIR508,MIR508
CCNA1,CCNA1
NECTIN3,NECTIN3
GPS1,GPS1
GTF2H1,GTF2H1
TTL,TTL
ARMS2,ARMS2
SCRT1,SCRT1
FSIP1,FSIP1
GRB14,GRB14
FUT10,FUT10
E2F3,E2F3
DYM,DYM
CELF2,CELF2
TIMP2,TIMP2
THOC7,THOC7
URAD,URAD
CRTC3,CRTC3
RIPOR3,RIPOR3
SPACDR,SPACDR
FRMD4A,FRMD4A
GDA,GDA
OR8U1,OR8U1
LARP4,LARP4
FOXM1,FOXM1
GON7,GON7
CHFR,CHFR
CRIM1,CRIM1
RAB4B,RAB4B
SRSF12,SRSF12
FAAH2,FAAH2
MAGEC2,MAGEC2
SOBP,SOBP
PPFIA2,PPFIA2
CCL15,CCL15
HNRNPL,HNRNPL
TMEM132E,TMEM132E
CYP4F2,CYP4F2
SLC1A6,SLC1A6
SRPX2,SRPX2
RFPL2,RFPL2
CBLB,CBLB
KCNK5,KCNK5
FAM83H,FAM83H
POLQ,POLQ
MAD2L2,MAD2L2
DPP6,DPP6
FCRL5,FCRL5
EAF2,EAF2
LTK,LTK
PPP4R3A,PPP4R3A
HUNK,HUNK
TMEM65,TMEM65
SH3GL3,SH3GL3
IL34,IL34
BPNT1,BPNT1
CAPRIN1,CAPRIN1
ASB3,ASB3
CAPN8,CAPN8
BRAT1,BRAT1
PIGX,PIGX
CXorf58,CXorf58
HMG20B,HMG20B
EFCAB9,EFCAB9
HOOK3,HOOK3
PWWP2B,PWWP2B
ERCC2,ERCC2
CNOT11,CNOT11
ZFP69B,ZFP69B
PPAN,PPAN
CYP3A4,CYP3A4
MSANTD4,MSANTD4
RHBDD2,RHBDD2
GUCY2C,GUCY2C
PANK4,PANK4
MRPS18B,MRPS18B
CHD1L,CHD1L
SNORD114-24,SNORD114-24
KIF17,KIF17
WDR12,WDR12
IL6R,IL6R
TTC39A,TTC39A
CHMP4BP1,CHMP4BP1
NACAD,NACAD
TMEM14C,TMEM14C
ZBTB1,ZBTB1
AXL,AXL
RAB11FIP1,RAB11FIP1
ATP8A2,ATP8A2
ATP9A,ATP9A
SMARCD1,SMARCD1
EDEM2,EDEM2
USP40,USP40
RAB4A,RAB4A
RNF149,RNF149
ABCC1,ABCC1
GJB6,GJB6
HDAC7,HDAC7
PCDHB10,PCDHB10
ITGB8,ITGB8
GREB1,GREB1
GALNTL6,GALNTL6
HNRNPF,HNRNPF
FBXL14,FBXL14
CSF1,CSF1
MT-ND2,ND2
STAT5B,STAT5B
RHOBTB2,RHOBTB2
NCAPH2,NCAPH2
CLTRN,CLTRN
SH2D2A,SH2D2A
LRCH3,LRCH3
RSPH6A,RSPH6A
LST1,LST1
STT3B,STT3B
NRL,NRL
PRICKLE3,PRICKLE3
PNMA3,PNMA3
NEK1,NEK1
XPO4,XPO4
PANX2,PANX2
RAVER2,RAVER2
ANAPC4,ANAPC4
ADRB2,ADRB2
ZC2HC1A,ZC2HC1A
SMG7,SMG7
SVOPL,SVOPL
TMEM116,TMEM116
TOMT,TOMT
OBSL1,OBSL1
PRR27,PRR27
CYP2C19,CYP2C19
GNA11,GNA11
EDN3,EDN3
OXR1,OXR1
MTMR1,MTMR1
TMEM178A,TMEM178A
PRRT1,PRRT1
SNORD3D,SNORD3D
DECR2,DECR2
MIR520C,MIR520C
MSRA,MSRA
GXYLT2,GXYLT2
MAPK13,MAPK13
CDC14B,CDC14B
ASF1B,ASF1B
WNT4,WNT4
CTDSPL,CTDSPL
EEF2K,EEF2K
TANK,TANK
NAALAD2,NAALAD2
DTX1,DTX1
TMEM38B,TMEM38B
ATAT1,ATAT1
NOM1,NOM1
TNFRSF19,TNFRSF19
GBX2,GBX2
TEAD1,TEAD1
ENKD1,ENKD1
BLK,BLK
ZNF740,ZNF740
ME1,ME1
NDUFA13,NDUFA13
SEC31A,SEC31A
CRIP1,CRIP1
SLC35F2,SLC35F2
GRK2,GRK2
SHANK3,SHANK3
MRPL13,MRPL13
SAMD8,SAMD8
ZNF143,ZNF143
CLXN,CLXN
PDE8B,PDE8B
PTRHD1,PTRHD1
LILRA5,LILRA5
TBC1D9,TBC1D9
CT47C1,CT47C1
SPMIP5,SPMIP5
NDUFB8,NDUFB8
UBTD2,UBTD2
HPS1,HPS1
FOXC2,FOXC2
UGT2B10,UGT2B10
ANKRD62,ANKRD62
PPP1CC,PPP1CC
STRN,STRN
MT1A,MT1A
EXOC3L2,EXOC3L2
FGD4,FGD4
SP140,SP140
UPRT,UPRT
HRC,HRC
SMAD6,SMAD6
VAV3,VAV3
ALYREF,ALYREF
ADAMTS19,ADAMTS19
PTCHD1,PTCHD1
NRXN2,NRXN2
CUTC,CUTC
ADGRL4,ADGRL4
MITF,MITF
PLXNC1,PLXNC1
EPHA10,EPHA10
