mice gene name,frog gene name
Matn3,matn3
Sphk1,sphk1
Slc4a1ap,slc4a1ap
Incenp,incenp
Fbxl17,fbxl17
Spmap1,c17orf98
Eln,eln1
Calcoco1,calcoco1
Zfyve16,zfyve16
Ccdc152,ccdc152
Stag3,stag3
Cd247,cd247
Gc,gc
Fam107b,fam107b
Ccdc103,ccdc103
Prrt1b,prrt1b
Mall,mall
Setx,setx
Agap2,agap2
Ttll3,XB5950141 [provisional]
Vrk2,vrk2
Sh3rf2,sh3rf2
Ccdc120,CCDC120
Fyb1,fyb1
Aftph,aftph
Wdcp,wdcp
Senp5,senp5
Syt8,syt8
Ppp1r3e,ppp1r3e
Adgrg6,adgrg6
Nek5,nek5
Frem3,frem3
Mrpl10,mrpl10
Dnaaf4,dnaaf4
Gpkow,gpkow
Arhgap20,arhgap20
Clrn3,clrn3
Trp53bp1,tp53bp1
Lrrc41,lrrc41
Apold1,apold1
Slc22a16,slc22a16
Apom,apom
Mocs2,MOCS2
Mettl25b,mettl25b
Kremen2,kremen2
Cfap251,cfap251
Ccdc113,ccdc113
Tor3a,tor3a
Grifin,GRIFIN
Plgrkt,plgrkt
Nasp,nasp
Tbx6,tbx6
Tfpi2,tfpi2
Psmb11,psmb11
Ociad2,ociad2
Lpar5,lpar5
Ccndbp1,ccndbp1
Slc15a5,SLC15A5
Mlxipl,mlxipl
Dclre1b,dclre1b
Alkal1,alkal1
Gdf2,gdf2
Fasl,faslg
Gzma,gzma
Nphs1,nphs1
Haus4,haus4
Card14,card14
Lcp2,lcp2
Inha,inha
Them4,THEM4
Aspm,aspm
Tradd,tradd
Caps2,CAPS2
Fam81b,fam81b
Gen1,gen1
9430015G10Rik,c1orf159
Scarf1,scarf1
Trir,trir
Serpina10,serpina10
C9,c9
Fgd5,fgd5
Gask1a,gask1a
Ccdc172,ccdc172
Azi2,azi2
Rai1,rai1
Cdcp1,cdcp1
Col6a4,col6a5
Il17f,il17f
Gpr65,gpr65
Mab21l3,mab21l3
Sema4a,sema4a
Nup50,asb14
Slx9,slx9
Abhd12b,abhd12b
Lgals9,lgals9c
Os9,os9
C1qc,C1QC
Lbp,bpi
Hps4,hps4
Spg11,spg11
Slco1b2,slco1b3
Pih1d1,pih1d1
Actmap,c19orf54
Xkr9,xkr9
Rpap2,rpap2
Iqcg,iqcg
Prepl,prepl
Rnf125,rnf125
Gli1,gli1
Srcap,srcap
Slirp,slirp
Tom1l1,tom1l1
Galnt5,galnt5
Pirt,pirt
Sftpc,sftpc
Tmem54,tmem54
Zbtb38,zbtb38
Ptprc,ptprc
Slc46a3,slc46a3
Nbn,nbn
Ifitm5,ifitm5
Fam120b,fam120b
Mex3d,mex3d
Dnai7,dnai7
Cmpk2,cmpk2
Atosb,fam214b
Ly75,ly75
Agbl3,agbl3
Cd99l2,cd99l2
Rpp25,rpp25
Taf1a,taf1a
Zfp335,znf335
Ppp1r17,ppp1r17
Tmem59l,tmem59l
Wdfy4,wdfy4
Ptger1,ptger1
Irx6,IRX6
Map6,map6
Prorp,prorp
Emilin2,emilin2
Mrpl34,mrpl34
Kif20b,kif20b
Lmo7,lmo7
Dlec1,dlec1
Nuf2,nuf2
Akap8l,akap8l
Amigo3,amigo3
Cntd1,cntd1
Lima1,lima1
Gpa33,gpa33
Rftn1,rftn1
Mdm2,slc35e3
Oma1,oma1
Kcnmb1,kcnmb1
Arl14ep,arl14ep
Nol11,nol11
Dync2i1,dync2i1
Ccdc68,ccdc68
Clu,clu
Znhit6,znhit6
Mbd4,mbd4
Mybbp1a,mybbp1a
Rec8,rec8
Angptl6,angptl6
Helz2,helz2
Ccp110,ccp110
Krt222,krt222
Pkhd1,pkhd1
Percc1,XB940087 [provisional]
Aurkaip1,aurkaip1
Amer2,amer2
Optn,optn
Entrep3,ENTREP3
Tmem266,TMEM266
Mpzl3,mpzl3
Ifi30,ifi30
Mdfic2,MDFIC2
Cox4i2,cox4i2
Srsf12,srsf12
Snap47,snap47
Cfb,cfb
Cytl1,cytl1
Cimap1d,odf3l1
Cecr2,cecr2
Dennd1c,dennd1c
Bfsp1,bfsp1
Cfap54,c12orf63
Dbx2,dbx2
Crb2,crb2
Togaram2,togaram2
Krt75,KRT75
F5,f5
Nudt18,nudt18
Obscn,obscn
Tnip2,tnip2
Arhgap11a,arhgap11a.1
Thumpd2,thumpd2
Zyx,zyx
Bricd5,bricd5
Kndc1,kndc1
Samd9l,samd9l
Espl1,espl1
Angptl4,angptl4
Rad18,rad18
Mei1,mei1
Gm2102,RNF228
Zfp64,zfp64
Bmf,bmf
Wdr6,wdr6
Vstm4,vstm4
Adnp2,adnp2
Dnlz,dnlz
Ankrd63,ANKRD63
Mipol1,mipol1
Adam15,adam15
4930453N24Rik,c3orf38
Stap1,stap1
Msto1,msto1
Nicol1,c4orf48
Ntn5,ntn1
Fndc3c1,fndc3a
Scaf1,scaf1
Rps6kl1,rps6kl1
Rasgrp4,rasgrp4
Fam169a,fam169a
Creb3l4,creb3l4
Tefm,tefm
Hpdl,hpdl
Ppp1r13l,ppp1r13l
Brat1,brat1
Otub2,otub2
Tasor,tasor
Copz2,copz2
Pkib,pkib
Mlh3,mlh3
Pla2r1,pla2r1
Gsc2,gsc2
Pja2,b3galt9
Ccdc50,ccdc50
Pcdhgb5,pcdhgb5
Rpgr,RPGR
Tctn1,tctn1
Shld3,SHLD3
Csrnp1,csrnp1
Dio3,dio3
Pabpn1l,pabpn1l
Fgf23,fgf23.1
G6pc3,g6pc3.1
Slf1,slf1
Ccdc18,ccdc18
Cracr2b,cracr2b
Dok2,dok2
Tnfsf11,tnfsf11
Mdfic,mdfic
Cfap46,cfap46
Igsf10,igsf10
Lrrc31,lrrc31
Fam149a,fam149a
Parg,ncoa4
Mfsd6l,mfsd6l
Ldlrad1,ldlrad1
Pla2g4b,pla2g4d
Rel,rel
Atf6b,atf6b
Alb,alb
Stil,stil
Sh2d5,sh2d5
Mrpl2,mrpl2
Mgp,mgp
Foxm1,foxm1
Tnfsf10,tnfsf10
Tmc4,tmc4
Tex11,tex11
Snai3,snai3
Cfap77,cfap77
Urb2,urb2
Ndufc1,NDUFC1
Htatsf1,htatsf1
Sinhcaf,sinhcaf
Lvrn,lvrn
Nifk,nifk
Fblim1,fblim1
Lmtk3,lmtk3
Ascl4,ascl3
Fga,fga
Ptpn22,ptpn22
Apoh,apoh
Gps2,GPS2
Ten1,ten1
Gsdme,gsdme
Cyp2t4,cyp2a6.12
Ttc34,ttc34
Trim29,trim29
Syne3,syne3
Emilin1,emilin1
Mcm3ap,mcm3ap
Rtn4,rtn4
Lurap1,lurap1
Leap2,leap2
Zcchc7,zcchc7
Cimip1,c20orf85
Ppargc1b,ppargc1b
Stra6,stra6
Qrfp,qrfp
Sdc3,sdc3
Cped1,cped1
Inka2,inka2
Ccdc191,ccdc191
Tlr6,XB5889249 [provisional:tlr1]
Efcab10,efcab10
Uts2b,uts2b
Ccdc66,ccdc66
Cep95,cep95
Dkk3,dkk3
Smyd4,smyd4
Gpatch3,gpatch3
2210408I21Rik,kiaa0825
Fam174b,fam174b
Aven,aven
Itpkc,itpkc
Pspn,PSPN
Tnfsf13b,tnfsf13b
Nupr1,nupr1
Cfap65,cfap65
Hax1,hax1
Gal3st4,gal3st4.2
Traf1,traf1
Nudt7,nudt7
Gadd45gip1,gadd45gip1
Nol9,nol9
Wdr76,wdr76
Mtres1,mtres1
Iapp,iapp
Psap,psap
F11r,f11r
Inhbc,inhbc.2
Mtmr11,mtmr11
Snx31,snx31
Sync,sync
Spata22,spata22
Hes3,hes3
Aadacl4fm2,aadacl3
Odad3,cdk4
Ankzf1,ankzf1
Rhd,rhd
Amelx,amelx
Ccdc34,ccdc34
Tipin,tipin
Avpi1,AVPI1
Cd3e,cd3e
F2rl2,f2rl2
Ankmy1,ankmy1
Rexo5,rexo5
Cfap221,cfap221
Eef1akmt4,EEF1AKMT4
Gm49380,rnf26
Glyctk,glyctk
Dsg2,dsg2
Vtn,vtn
Ccdc137,ccdc137
Helb,helb
Tgm4,tgm4
Ahi1,ahi1
Npm3,npm3
Secisbp2,secisbp2
Egr4,egr4
Radx,radx
Cnpy1,cnpy1
Cep350,cep350
Tns4,tns4
Trim25,trim25
Npb,npb
Oc90,oc90
Mycbpap,mycbpap
Dthd1,dthd1
Bcl10,bcl10
Mdfi,mdfi
Medag,medag
Mrps15,mrps15
Rln3,rln3
Entr1,entr1
Ttc23l,ttc23l
Ttc33,ttc33
Elk1,elk1
Stpg2,stpg2
Gm11992,c7orf57
Tbx21,tbx21
Acin1,acin1
Fdxacb1,fdxacb1
Taf4b,taf4b
Ppp1r14b,ppp1r14b
C5ar1,c5ar1
Zfp346,znf346
Ccn5,ccn5
Eppk1,eppk1
Akap6,akap6
Bbs12,bbs12
Bltp3a,uhrf1bp1
Gpat2,gpat2
Mlph,mlph
Dnajc5g,dnajc5g
Polr1f,polr1f
Ttll10,ttll10
Cenpw,CENPW
Hpx,hpx
Ahnak,AHNAK
Ccdc82,ccdc82
Hbegf,hbegf
Cplane1,cplane1
Cdh26,cdh26
Srfbp1,srfbp1
0610030E20Rik,c2orf68
Tac2,tac3
Tprg1,tprg1
Adgrg2,adgrg2
Vegfa,vegfa
Cenpp,cenpp
Cd164,cd164
Clhc1,clhc1
Fbxo43,fbxo43
Ier5,ier5
Qsox1,qsox1
Cd302,CD302
Adamtsl4,adamtsl4
Fbrs,fbrs
Vstm5,vstm5
Zc3h11a,zc3h11a
Iqcd,iqcd
Spcs1,spcs1
Tmigd1,tmigd1
Hscb,hscb
Rnf43,rnf43
Gucy2e,gucy2d
Efhb,efhb
Rnf180,rnf180
Gpr82,gpr82
Spata1,spata1
Siglec15,SIGLEC15
Thap4,stk25
Rom1,rom1
Gata5,gata5
Ccser2,ccser2
Evc,evc
C8g,C8G
Slc39a5,slc39a5
Mmrn1,mmrn1
Esam,esam
Lrrc74a,lrrc74a
Insyn2b,insyn2b
Pik3ip1,pik3ip1
Rmi2,rmi2
Lbr,lbr
Tuft1,tuft1
Phldb3,phldb3
Fam98c,fam98a
Sh3bgr,sh3bgr
Rnf212b,rnf212b
Tatdn2,tatdn2
Farp2,FARP2
Ninl,ninl
Vwa5b2,vwa5b2
Pla2g4d,jmjd7-pla2g4b
Saxo4,ppp1r32
Fancc,fancc
Lepr,lepr
Dsc2,XB5854344 [provisional:nufip2]
Rad9b,rad9b
Tmx4,tmx4
Irak1,irak1
Slc23a3,slc23a3
Clic6,clic6
Fam83h,fam83h
Edn1,edn1
Rrp1b,rrp1b
Dnase1l1,DNASE1L1
Gkn1,GKN1
Akap1,akap1
Cenpo,cenpo
Fbxl6,FBXL6
Cnksr1,cnksr1
Mfrp,mfrp
Cracd,cracd
Cfap97,cfap97
Zfp217,znf217
Foxp3,foxp3
Adamtsl5,XB995277 [provisional:adamtsl5]
Nhsl1,nhsl1
Usp42,usp42
Nherf4,pdzd3
Sbk3,sbk3
Lrrd1,lrrd1
Slc7a12,slc7a13
St6galnac1,ST6GALNAC1
Lrrc43,lrrc43
Tctn2,tctn2
Rcsd1,rcsd1
Epgn,epgn
Sec16b,sec16b
Tysnd1,tysnd1
Spag17,spag17
Il17c,il17c
Nr1i3,nr1i3
Tspoap1,tspoap1
Pglyrp2,pglyrp2
Dzip1l,dzip1l
Cfap126,CFAP126
Pstk,pstk
Tut1,tut1
Inafm2,INAFM2
Lsp1,lsp1
Btbd8,btbd8
Ccdc62,ccdc62
Edn3,edn3
Dsg1a,dsg1
Bin2,bin2
Nsd1,nsd1
Fam169b,fam169b
Ccdc9,ccdc9
Syce2,syce2
Prlr,prlr
Atad5,atad5
Riiad1,riiad1
Rrp8,rrp8
Rbm12b2,rbm12b.3
Map1a,map1a
Lrrc52,lrrc52
Egfl8,egfl8
Tet2,tet2
Lyl1,lyl1
Clmn,clmn
Rbis,rbis
Slc50a1,slc50a1
Rasal3,rasal3
Capn13,capn13
Ccdc57,ccdc57
Hrob,hrob
Wdr88,wdr88
Zfp526,znf526
Rnf224,RNF224
Atp6ap1l,atp6ap1l
Mei4,mei4
Areg,areg
Mxra7,mxra7
Rpusd3,rpusd3
Nckap5l,nckap5l
Vsig2,vsig2
Mphosph9,mphosph9
Ascl3,ASCL3
Fadd,fadd
Wipf3,wipf3
Exd1,exd1
Lrguk,lrguk
Dnaaf3,dnaaf3
Ptx4,ptx4
Gp9,GP9
Ofd1,ofd1
Gpr156,gpr156
Cdc25c,cdc25c
Jtb,jtb
Clcc1,clcc1
Rorc,rorc
Apoa1,apoa1
Carmil2,CARMIL2
Dclre1a,dclre1a
Ky,KY
Tmem44,tmem44
Podxl2,podxl2
Tmbim7,grina
Cep192,cep192
Naf1,naf1
Fbxl8,fbxl8
Ahsg,ahsg
Iqce,iqce
Eme1,eme1
Gpr101,gpr101
Fbxw10,cdrt1
Plin5,plin3
Xirp2,xirp2
Cirop,CIROP
Rin1,rin1
Pmel,pmel
Dusp28,XB5872720 [provisional]
Fbxo5,fbxo5
Ccdc92b,XB6462649 [provisional:ccdc92]
Ccdc198,ccdc198
Dcdc2b,dcdc2b
Cabcoco1,cabcoco1
Wiz,wiz
Optc,optc
Nol8,nol8
Ubxn11,ubxn11
Noxred1,noxred1
Thy1,thy1
Tbata,tbata
Mrpl36,MRPL36
Tlcd2,tlcd2
Nusap1,nusap1
Ddit4l,ddit4l
2700049A03Rik,kiaa0586
5730409E04Rik,c1orf216
Tmem268,tmem268
Cfap68,c11orf1
Spata4,spata4
Parp14,parp14.2
Gp1bb,gp1bb
Fam181b,FAM181B
Mga,mga
Cep63,cep63
Dynlt4,dynlt4
Vps37d,vps37d
Meioc,MEIOC
Cdhr4,cdhr4
Rnf222,rnf222
Cldn8,cldn17.1
Esco1,esco1
Lrrc56,lrrc56
Stat2,stat2
Srrd,srrd
Mdm1,mdm1
Stab1,STAB1
Zgrf1,zgrf1
Phrf1,phrf1
Tmprss11g,tmprss11f
Glis1,glis1
Hc,c5
Epo,epo
Ifit1,XB959836 [provisional:ifit5]
Tnn,tnn
Spmip8,tepp
A130010J15Rik,c1orf74
Rpain,rpain
Esco2,esco2
Kitl,kitlg
Rnf151,rnf151
Senp7,senp7
Tfb2m,tfb2m
Rfx5,rfx5
Mamdc4,mamdc4
Trim44,trim44
Tmprss13,tmprss13
Fam110a,FAM110A
Mtfr2,mtfr2
Dnajc30,dnajc30
Cspg4,cspg4
Adm,adm
Myo15b,myo15b
Zmat5,zmat5
Tmem130,tmem130
Cep152,cep152
Cenph,cenph
Strc,STRC
Arhgef37,arhgef37
Lhfpl7,tmem211
Emb,emb
Ylpm1,ylpm1
Fam161b,fam161b
Zfp408,znf408
Nfkbie,nfkbie
Stmnd1,stmnd1
Draxin,draxin
Tmem232,tmem232
Otop3,otop3
Ldaf1,ldaf1
Mcl1,mcl1
Rnf223,rnf223
Rnf17,rnf17
Eps8l3,eps8l3
Mis18a,mis18a
Endod1,endod1
Ticrr,ticrr
Mylk4,mylk4
Phf3,cdc6
Erp27,erp27
Notch4,notch4
Ripply2,ripply2.1
Car4,ca4.2
Myoz3,myoz3
Rilp,rilp
Serpinf2,serpinf2
Rbfa,rbfa
Cass4,cass4
Krt80,krt80
Frmpd3,frmpd3
1810010H24Rik,c10h17orf58
Larp4b,larp4b
Sycp1,sycp1
Lca5,lca5
Fam110c,fam110c
Tfr2,tfr2
2310009B15Rik,c4h1orf53
Fkbpl,FKBPL
Prss56,prss56
Ubap1l,ubap1l
Pdilt,pdilt
Nufip1,nufip1
Cd40lg,cd40lg
Bak1,BAK1
Mlana,mlana
Ccdc71,ccdc71
Adgrg1,adgrg1
Tdrkh,tdrkh
Fndc11,fndc11
Ttc6,ttc6
Ncan,ncan
Cep57l1,cep57l1
Bpi,bpi.4
Eda2r,eda2r
Ccdc96,ccdc96
Creb3,creb3
Shroom3,shroom3
2310022B05Rik,c1orf198
Glrx,glrx
H2-DMa,mhc2a
Obi1,obi1
Lefty1,lefty
Sele,SELE
Cmtm6,cmtm6
Tdrd5,tdrd5
Amn,amn
Las1l,las1l
Tmem52,tmem52
Pask,pask
Prom2,prom2
Odf2l,odf2l
2310057J18Rik,c6orf58
Npat,npat
Kcne1,kcne1
Xkr8,xkr8
Evc2,evc2
Gp5,gp5
Micall2,micall2
Arhgap9,arhgap9
Cd3d,cd3g
Crocc2,crocc2
Rec114,REC114
Plekho2,plekho2
Ranbp3l,ranbp3l
Cd38,cd38
C1qtnf9,c1qtnf9b
Edn2,edn2
Cep55,cep55
Klhdc7a,KLHDC7A
Dleu7,dleu7
Arhgap30,arhgap30
Fam174c,fam174c
Snapc4,snapc4
Mapt,mapt
Sdc4,sdc4
Cd93,CD93
Nectin2,nectin2
Zswim3,zswim3
Tdrd1,tdrd1
Bbs10,bbs10
Zc3h3,zc3h3
Coil,coil
Zp2,zp2
Fastkd2,fastkd2
Crybg1,crybg1
Cobl,cobl
Lysmd4,lysmd4
Bag4,bag4
Il10rb,il10rb
Crebzf,crebzf
Fam83c,fam83c
Zswim1,zswim1
Rnf214,rnf214
Deup1,deup1
Mcam,mcam
Rnf217,rnf217
S100a16,s100a16
Cnst,cnst
Cd248,cd248
Spmip1,atp6v1fnb
2210016L21Rik,c1h12orf43
Lrrn4,lrrn4
Majin,majin
Cfap73,cfap73
Sowaha,sowaha
N4bp2,n4bp2
Pwwp3a,pwwp3a
Map9,map9
Pprc1,pprc1
Cfap276,cfap276
Polr2m,polr2m
Gpr160,sec62
Pierce2,c3h15orf65
Haus6,haus6
Ghdc,ghdc
Cobll1,cobll1
Rnf169,rnf169
Gm28040,kiss1
Muc5ac,muc5ac
Il22,IL22
Vsig1,vsig1
Mansc4,mansc4
Efcab5,efcab5
Nhej1,nhej1
Dnaaf2,dnaaf2
Npdc1,NPDC1
Agrp,agrp
Themis2,themis2
Rhno1,rhno1
Susd1,susd1
Homez,homez
Cited1,CITED1
Zfp438,znf438
Nodal,nodal
mt-Nd6,nd6
Apoa5,apoa5
Tnf,tnf
2510002D24Rik,c22orf39
Fam184b,fam184b
Fam237b,FAM237B
Arl10,arl10
Gpr50,mtnr1c
Tmem252,tmem252
Asxl1,asxl1
Prr11,prr11
Golm1,golm1
Irak2,irak2
Ankrd45,ankrd45
Oxld1,pde6g
Parp9,parp9
4933427D14Rik,slc13a5
Vsig10,vsig10
Mgat4d,mgat4d
Spata6l,spata6l
Lins1,lins1
Abi3bp,abi3bp
Pianp,pianp
Stap2,stap2
Nfe2,nfe2
Mtus1,mtus1
Hps6,hps6
Cep15,CEP15
Eme2,eme2
Cd40,cd40
Ctla4,ctla4
Ccdc83,ccdc83
Ucn,ucn
Fbxo15,fbxo15
Lbhd2,XB5959262 [provisional:lbh]
Tnfrsf1a,tnfrsf1a
Catip,catip
Foxh1,foxh1
Nol7,nol7
Pdcd1lg2,pdcd1lg2
Tdrd6,tdrd6
Ccdc59,ccdc59
Impg1,impg1
Mlkl,mlkl
BC048562,c4h3orf84
Cfap95,cfap95
Slf2,slf2
Ripply3,ripply3
Rab11fip5,rab11fip5
Naa80,naa80
Zfp804b,znf804b
Fam228b,fam228b
Nhsl3,kiaa1522
Samd7,samd7
Noxo1,noxo1
Cd74,cd74
Morc3,morc3.3
Zbtb3,zbtb3
Swsap1,swsap1
Ttc3,ttc3
Chga,chga
Scaf11,scaf11
Dcstamp,dcstamp
Kiz,kiz
Mia2,mia2
Tnfaip2,tnfaip2
Irf3,irf3
Spata7,spata7
Erfe,erfe
Tspan10,tspan10
Slx4ip,slx4ip
Zfp518a,znf518a
Noxa1,noxa1
Ffar1,FFAR1
Tmem116,tmem116
Terf1,terf1
Cfap119,cfap119
Il20rb,il20rb
Mbd6,mbd6
Lif,LIF
Rps19bp1,rps19bp1
Setdb2,setdb2
R3hcc1l,r3hcc1l
Lrrc27,lrrc27
Tcfl5,tcfl5
Prr18,PRR18
Tmem186,tmem186
Rpgrip1,rpgrip1
Lman1l,cplx3
Clec11a,clec11a
Mtif3,mtif3
Ier2,ier2
Dbf4,dbf4
Rab11fip1,rab11fip1
Sftpb,sftpb
Pebp4,pebp4
Ciz1,ciz1
Scel,scel
H2-DMb2,mhc2-dmb
Dlgap5,dlgap5
Ube2u,ube2u
Gtse1,gtse1
Lkaaear1,lkaaear1
Apbb1,APBB1
Prune2,taok2
Axdnd1,axdnd1
Grp,grp
Epor,epor
Tsr2,tsr2
Iftap,iftap
Zfp646,znf646
Mmrn2,mmrn2
Slx4,slx4
Ecm1,ecm1
Cenpf,cenpf
Antxrl,znf300
Prr35,prr35
Pcare,pcare
F3,f3
Mfap5,mfap5
Ppp1r14d,ppp1r14d
Ankrd35,ankrd35
Stra8,stra8
Ramp2,RAMP2
9330159F19Rik,KIAA0408
Faap100,faap100
Sptbn5,arhgef3.1
Fgfbp1,fgfbp1
Tmem119,tmem119
Mamld1,mamld1
Podxl,podxl
Rhbdd3,rhbdd3
Gast,gast
Topaz1,cyp3a5
Lta,lta
Il18r1,il18r1.1
Zfp414,znf414
Cipc,cipc
Rubcnl,rubcnl
Tank,tank
Mterf4,mterf4
Aqp11,aqp11
Shbg,shbg
Muc15,MUC15
Amer1,amer1
Tnfrsf11a,tnfrsf11a
Vsir,vsir
Mpl,mpl
Ifi35,ifi35
Cdc42ep1,cdc42ep1
Cfap92,cfap92
Calcb,calca
Tmem79,tmem79
Tmem123,tmem123
Nlrc5,nlrc5
Lrriq3,lrriq3
Cntrob,cntrob
Armh4,armh4
Fgf15,fgf19
Prnp,prnp
Oip5,oip5
Tedc1,TEDC1
Tex14,tex14
Akip1,akip1
Ckap2,ckap2
Tmem200b,tmem200b
Zfp638,znf638
Ifit2,ifit1b
Uimc1,uimc1
Tnfrsf25,tnfrsf25
Tmpo,tmpo
Gm867,c22orf15
Nfkbil1,nfkbil1
Dzip1,dzip1
Serpina16,serpina3m
Plin1,plin1
Zc2hc1c,zc2hc1c
Ifit3b,ifit5
Tapbpl,tapbpl
Sycp2,sycp2
Fam227b,fam227b
Tor1aip1,tor1aip1
Sugp2,sugp2
Hsh2d,hsh2d
Fancb,fancb
Cdhr5,cdhr5
Bod1l,bod1l1
Pp2d1,pp2d1
Sycp2l,sycp2l
Marveld3,marveld3
Syngr4,syngr4
A430005L14Rik,c1orf174
Shoc1,shoc1
Trafd1,trafd1
Tapbp,tapbp
Irs4,atxn2l
Amh,amh
H1f8,h1-8
Gprin3,gprin3
Il12b,il12b
2310057M21Rik,c7h10orf88
Rbbp8nl,rbbp8nl
Brca2,brca2
Cd28,cd28
Tssc4,tssc4
Zfp804a,znf804a
4930447C04Rik,c14orf39
Insl5,insl5
Synm,synm
Gltpd2,gltpd2
Tspan32,tspan32
Parm1,parm1
Il12rb2,il12rb2
Ccdc33,ccdc33
Chgb,chgb
Cer1,cer1
Fas,fas
Vcan,vcan
Jcad,jcad
Rita1,rita1
Bclaf3,bclaf3
Spata2l,spata2l
Sh2d6,sh2d6
Akna,akna
Noto,not
Bpifb2,bpifb2
Cd8b1,XB989856 [provisional]
Ppp1r1b,ppp1r1b
Cep126,cep126
Exoc3l4,exoc3l4
Pla2g2a,pla2g2d
H3c4,h3c14
H4c16,h4c3
Ppp6c,ppp6c
Rps27rt,rps27
Snrpd3,snrpd3
Actb,actb
Rps15a,rps15a
Snrpd2,snrpd2
Polr2b,polr2b
Etf1,etf1
Csnk2b,csnk2b
Rala,rala
Rraga,rraga
Ppp2cb,ppp2cb
Cask,cask
Tubg1,tubg1
Rps4x,rps4x
Cdc42se2,cdc42se2l
Vcp,vcp
Sf3b1,sf3b1
Eef1a1,eef1a1
Rpl8,rpl8
Rac1,rac1
Tuba1a,tuba1cl.3
Polr2a,polr2a
Psma4,psma4
Tnnc1,tnnc1
Arl8a,arl8a
Rps16,rps16
Wdr45b,wdr45b
Ywhae,ywhae
Rpl23a,rpl23a
Eif1b,eif1b
Psmc4,psmc4
Mir101a,xtr-mir-101a-2
Yeats4,yeats4
Nudt21,mt4
Rpl37a,rpl37a
Elavl2,elavl2
Eif4a3,eif4a3.1
Hspa8,hspa8
Tubb5,tubb
Myl9,myl9
Wdr82,wdr82
Ago2,ago2
Upf1,upf1
Rab11b,rab11b.2
Ago4,ago4
Rab40c,rab40c
Rpl36,rpl36
Cfap20,cfap20
Klhl7,klhl7
Mirlet7i,xtr-let-7i
Tmem185a,tmem185a
Cyth3,cyth3
Rab39b,rab39b
Mir24-1,xtr-mir-24a
Smc1a,smc1a
Drg2,drg2
Sf3b5,sf3b5
Ralb,ralb
Eif4a1,eif4a1
Ddx39b,ddx39b
Siah1a,siah1
Kcna2,kcna2
Cdc73,cdc73
Atp6v0d1,atp6v0d1
H2ac21,h2ac21
Cnbp,cnbp
Clcn4,clcn4
Rps18,rps18
Emc3,emc3
Atp6v1b2,atp6v1b2
Fgf9,fgf9
Rab8a,rab8a
Ap1m1,ap1m1
Rbm8a,rbm8a
Ppm1l,ppm1l
Large1,large1
Tle1,tle1
Cops4,cops4
Pcgf3,pcgf3
Mir9-1,xtr-mir-9a-1
Tm9sf3,tm9sf3
Bzw1,bzw1
Mir365-1,xtr-mir-365-1
Cstf3,cstf3
Elavl1,elavl1
Ctnna1,ctnna1
Snrpb,snrpb
Tmem47,tmem47
Gna11,gna11
Sec23b,sec23b
Arih2,arih2
Gnpda2,gnpda2
Vps26a,vps26a
Rpl18a,rpl18a
Rbbp5,rbbp5
Ddb1,ddb1
Ppp2r1a,ppp2r1a
Rpsa,rpsa
Asf1a,asf1a
Prkcb,prkcb
Psmb3,psmb3
Cpsf4,cpsf4
Steep1,steep1
Surf4,surf4.2
Pip4k2b,pip4k2b
Ube2m,ube2m
Cul2,cul2
Mir9-2,xtr-mir-9a-2
Hdac1,hdac1
Rps10,rps10
Slc6a1,XB5944457 [provisional]
Vps28,vps28
Cyth2,cyth1
Rnf2,rnf2
Klhl15,klhl15
Nfyc,nfyc
Zranb1,zranb1
Rnf121,rnf121
Ube2f,ube2f
Derl2,derl2
Klhl9,klhl13
Klhl24,klhl24
Ubl5b,ubl5
Rack1,rack1
Rab1b,rab1a
Kcmf1,kcmf1
Chmp2a,chmp2a
Emc6,emc6
Rbm22,rbm22
Rps14,rps14
Pin4,pin4
Il1rapl1,il1rapl1
Rpl27a,rpl27a
Mras,mras
Actr6,actr6
Cab39,cab39
Polr3k,polr3k
Slc9a8,slc9a8
Grin1,grin1
Prpsap2,prpsap2
Rfc3,rfc3
Hspa5,hspa5
Slc32a1,slc32a1
Atg101,atg101
Vdac1,vdac1
Dhx8,dhx8
Smarca5,smarca5
Stxbp1,stxbp1
Ssr2,ssr2
Mir144,xtr-mir-144
Stk38,stk38
Actn4,actn4
Snai2,snai2
Zfp362,znf362
Sap18,sap18
Arf6,arf6
Eif3i,eif3i
Mid1,mid1
Mau2,mau2
Rpl34,rpl34
Elmo2,elmo2
Scai,scai
Cyth1,cyth2
Ndst1,ndst1
Wnt7a,wnt7a
Nutf2-ps1,nutf2
Sos1,sos1
Nfya,nfya
Fbxw2,fbxw2
Srgap1,srgap1
Cbln1,cbln1
Atl1,atl1
Timm13,timm13
Rps21,rps21
Ptp4a3,ptp4a3
Dctn5,dctn5
St8sia4,st8sia4
Rpe,rpe
Armc8,armc8
Cdc16,cdc16
Kdelr2,kdelr1
Crkl,crkl
Atp2b3,atp2b3
Rpl32,rpl32
Klhl18,klhl18
Morf4l1,morf4l1
Actn2,actn2
Pi4ka,pi4ka
Glud1,glud1
Mir122,xtr-mir-122
Heatr5b,heatr5b
Kdm1a,kdm1a
Sfxn1,sfxn1
Galnt9,galnt9
Txnl4b,txnl4b
Rps6ka2,rps6ka2
Zbtb18,zbtb18
Slc8a1,slc8a1
Huwe1,huwe1
Stxbp5,stxbp5
Mir23b,xtr-mir-23b
Atp2a1,atp2a1
Yes1,yes1
