mice gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
Rai2,rai2,0.9717171,56.071600000000004,0.0,1.499582492054056
Mphosph10,mphosph10,0.9747818,55.4694,0.0,1.4993700674730697
Nras,kras,0.9705919,56.245549999999994,0.0,1.4991818533549435
Cyp2a12,cyp2g1,0.97057116,56.245549999999994,0.0,1.4991419186714494
Fbxo25,fbxo25,0.9001482,69.6023,0.0,1.499139592496158
Brdt,brdt,0.9705606,56.245549999999994,0.0,1.499121585486411
Mest,mest,0.90373254,68.9077,0.0,1.4989896940893028
Erc2,erc2,0.97048944,56.245549999999994,0.0,1.4989845675463225
Slc28a2,slc28a2,0.9740969,55.55255,0.0,1.49889542953871
Slc35f3,slc35f3,0.9048783,68.66605,0.0,1.4987426369509516
Trim59,trim59,0.9702498,56.245549999999994,0.0,1.4985231428813028
Ftsj3,ftsj3,0.94690335,60.6666,0.0,1.4984518406052145
Psmb10,psmb7.2,0.95724434,58.702600000000004,0.0,1.4984249834802879
Pdcl,pdcl,0.93111354,63.6479,0.0,1.498314576235731
Aph1c,aph1a,0.97012347,56.245549999999994,0.0,1.4982798956023342
Ace,ace,0.9700349,56.245549999999994,0.0,1.4981093548638065
Psenen,psenen,0.8853472,72.2772,0.0,1.4977957293603166
Adcy2,adcy4,0.96985894,56.245549999999994,0.0,1.4977705454661394
Endog,endog,0.9214809,65.41755,0.0,1.497732332282149
Sin3b,sin3b,0.8795673,73.36075,0.0,1.4976666799742624
Fscn1,fscn1,0.8848968,72.34365,0.0,1.4976030822625606
Slc16a2,slc16a2,0.9637933,57.3651,0.0,1.4974567748405199
Hunk,hunk,0.9695775,56.245549999999994,0.0,1.497228635277009
Ndp,ndp,0.969562,56.245549999999994,0.0,1.4971987901663941
Narf,narf,0.9525018,59.47965,0.0,1.497181802725839
Clstn1,clstn1,0.9129427,66.9821,0.0,1.49717526710007
Insrr,insrr,0.93839854,62.1369,0.0,1.497002250571636
Fam217b,fam217b,0.9693279,56.245549999999994,0.0,1.4967480327215554
Pde3b,pde3b,0.93413574,62.91865,0.0,1.496730518824097
Tfip11,tfip11,0.8479773,79.25919999999999,0.0,1.4967209199669287
Arl14,arl14,0.96511024,57.02735,0.0,1.4965637252333148
Myoz1,myoz1,0.9337714,62.9709,0.0,1.496559422438975
Dnai2,dnai2,0.96912277,56.245549999999994,0.0,1.4963530567512016
Pikfyve,pikfyve,0.8607696,76.78649999999999,0.0,1.4962497643998551
Kctd12b,kctd8,0.9688195,56.245549999999994,0.0,1.495769113093379
Ddx11,ddx11,0.93360335,62.8917,0.0,1.4954318128412036
Nkx2-6,nkx2-6,0.968633,56.245549999999994,0.0,1.4954100090204938
Washc1,washc1,0.8932519,70.53925,0.0,1.495372655754203
Fmo3,fmo3,0.9520382,59.3633,0.0,1.4951079710097857
Mmp8,mmp1,0.9684375,56.245549999999994,0.0,1.4950335755285415
Cmtr1,cmtr1,0.87971795,73.06675,0.0,1.4949720952805392
Lrrc8e,lrrc8e,0.9177686,65.83695,0.0,1.494842040749726
Myog,myog,0.95517844,58.73565,0.0,1.4947826320507553
Akr1d1,akr1c3,0.96829873,56.245549999999994,0.0,1.494766375141441
Dkk2,dkk2,0.9682631,56.245549999999994,0.0,1.4946977698968467
Adprh,adprh,0.92858917,63.761399999999995,0.0,1.4946061656585836
Foxa1,foxa1,0.96819687,56.245549999999994,0.0,1.4945702446274245
Klhl6,klhl6,0.9681826,56.245549999999994,0.0,1.4945427678707486
Tmem8b,tmem8b,0.9343071,62.6674,0.0,1.4945098049652028
Ccne2,ccne2,0.935957,62.34765,0.0,1.4944406011242795
Mrpl19,mrpl19,0.9500833,59.659800000000004,0.0,1.4943538683145312
Casz1,casz1,0.9679932,56.245549999999994,0.0,1.494178079873942
Lrriq4,lrriq4,0.96777517,56.245549999999994,0.0,1.4937582650695924
Slc22a2,slc22a2,0.94129723,61.262100000000004,0.0,1.4937027660701594
Eda,eda,0.90181166,68.72640000000001,0.0,1.4934505166426604
Myo9b,myo9b,0.96144277,57.41235,0.0,1.4934105279490089
Gfod2,gfod2,0.8856408,71.78165,0.0,1.4933302772603056
Gaa,gaa,0.94552,60.41945,0.0,1.4932791694304872
Cyp2c23,cyp2a6.3,0.9675083,56.245549999999994,0.0,1.4932444092844401
Cyp2c67,cyp2a6.9,0.9674614,56.245549999999994,0.0,1.4931541037561917
Shank3,shank3,0.9300247,63.34415,0.0,1.4931343836246356
Tex10,tex10,0.9760673,54.604200000000006,0.0,1.493061858416227
Gna15,gna15,0.9689321,55.957300000000004,0.0,1.4930596369175224
Unc93a,unc93a.1,0.96409917,56.863,0.0,1.4929484535408957
Fam20c,fam20c,0.8773482,73.31110000000001,0.0,1.4928897808227766
Nhlh1,nhlh1,0.9672858,56.245549999999994,0.0,1.4928159875352875
Abcc12,abcc12,0.96720123,56.245549999999994,0.0,1.4926531487607895
Mc2r,mc2r,0.96017784,57.5764,0.0,1.4926403365371819
Zbtb11,zbtb11,0.9397525,61.4339,0.0,1.4924724995340921
Rnf182,rnf182,0.83998895,80.32485,0.0,1.4921578008755196
Rabif,rabif,0.904484,68.07910000000001,0.0,1.4920247555184316
Gsx1,gsx1,0.966851,56.245549999999994,0.0,1.491978784045258
Pzp,a2m,0.9663356,56.245549999999994,0.0,1.4909863859800299
Mpp1,mpp1,0.9109668,66.74145,0.0,1.4909276336079422
Sult1c2,sult1c4,0.96617734,56.245549999999994,0.0,1.4906816577731945
Ppp1r10,ppp1r10,0.93527615,62.092349999999996,0.0,1.4905378493608445
Aldh3a2,aldh3a2,0.95606047,58.128,0.0,1.4903121681332299
Pbp2,pebp1.1,0.9634729,56.718199999999996,0.0,1.4902725805205108
Sstr4,sstr4,0.9177782,65.37645,0.0,1.4901855734552565
Dctn5,dctn5,0.79984254,87.74425,0.0,1.4901772894599976
Hbb-bt,hbd,0.9658221,56.245549999999994,0.0,1.489997646347716
Atp5g1,atp5mc1,0.9656647,56.245549999999994,0.0,1.4896945740631469
Isoc2a,isoc2,0.9318262,62.6539,0.0,1.4895958036145398
Rpl37,rpl37,0.9655492,56.245549999999994,0.0,1.4894721798517891
Cnrip1,cnrip1,0.9062749,67.4872,0.0,1.489464205108219
Tjp2,tjp2,0.96550804,56.245549999999994,0.0,1.4893929266419232
Flt1,flt1,0.96545297,56.245549999999994,0.0,1.4892868898521443
Hnrnpc,hnrnpc,0.88505405,71.491,0.0,1.489249844377678
Erlin1,erlin1,0.9025926,68.13605000000001,0.0,1.4889610327865137
Nat10,nat10,0.826614,82.54585,0.0,1.4889518347521775
Rasgrf1,rasgrf1,0.8632173,75.6012,0.0,1.4889297363712022
Adgrf2,adgrf2,0.96523815,56.245549999999994,0.0,1.4888732558739286
Tmem229b,tmem229b,0.96523046,56.245549999999994,0.0,1.4888584488480816
Yeats2,yeats2,0.9703158,55.2729,0.0,1.488775975405669
Lrat,lrat,0.9698711,55.3401,0.0,1.4886019175350071
Fgfr4,fgfr4,0.9650238,56.245549999999994,0.0,1.4884605268764866
Zfp612,znf180,0.96492296,56.245549999999994,0.0,1.4882663603632977
Sco1,sco1,0.9483667,59.381550000000004,0.0,1.4882238030325814
Usp27x,usp22,0.96480954,56.245549999999994,0.0,1.488047971173235
Acsf2,acsf2,0.96937555,55.3638,0.0,1.4878883406022005
Vwde,vwde,0.9646691,56.245549999999994,0.0,1.487777555216152
Harbi1,harbi1,0.88850003,70.69024999999999,0.0,1.4877559103756122
Asf1a,asf1a,0.7778615,91.6667,0.0,1.4876733322919378
Plpp2,plpp2,0.8761668,72.99889999999999,0.0,1.4874455811712668
Utrn,utrn,0.9644425,56.245549999999994,0.0,1.487341238953869
Mybl1,mybl1,0.96442795,56.245549999999994,0.0,1.487313223059711
Zbtb8b,zbtb8b,0.9559339,57.852850000000004,0.0,1.487275162221675
Tlr13,tlr13,0.9642884,56.245549999999994,0.0,1.4870445207896243
Coasy,coasy,0.953868,58.21595,0.0,1.4869834468622556
Ctrl,ctrb2,0.9641995,56.245549999999994,0.0,1.486873344639064
4932438A13Rik,bltp1,0.9640857,56.245549999999994,0.0,1.486654223762419
Mlycd,mlycd,0.93072045,62.555499999999995,0.0,1.4864677445332917
Nkx2-1,nkx2-1,0.9639713,56.245549999999994,0.0,1.486433947591169
Cyp2j7,XB5919979,0.9639621,56.245549999999994,0.0,1.4864162330739008
Ankdd1a,ankdd1a,0.94034845,60.71955,0.0,1.4863679829422807
Lyrm2,lyrm2,0.96393305,56.245549999999994,0.0,1.486360297560135
Gm43302,gbp7,0.96392876,56.245549999999994,0.0,1.4863520372037133
Krt28,krt15.1,0.96389693,56.245549999999994,0.0,1.4862907488249468
Adh6a,adh1,0.9638582,56.245549999999994,0.0,1.486216174558229
Zfy1,zfx,0.9563395,57.6536,0.0,1.4860333744087675
Rab6b,rab41,0.9637138,56.245549999999994,0.0,1.4859381336567565
Chd6,chd6,0.920646,64.40205,0.0,1.485815480851412
Fam122b,pabir3,0.96362805,56.245549999999994,0.0,1.4857730228028696
Trmt12,trmt12,0.96069676,56.7869,0.0,1.4856245837521962
Cand2,cand2,0.96354294,56.245549999999994,0.0,1.4856091442632273
Septin4,septin12,0.96349865,56.245549999999994,0.0,1.4855238642665087
A4gnt,a4galtl,0.9631595,56.245549999999994,0.0,1.4848708339913395
Fam136a,fam136a,0.9171455,64.965,0.0,1.4847903142009384
Kif24,kif24,0.9630712,56.245549999999994,0.0,1.4847008131353836
Zdhhc5,zdhhc5,0.95814973,57.17095,0.0,1.484619139303006
Opn5,opn5,0.8878569,70.4986,0.0,1.4845719568524522
Fmo5,fmo5.2,0.9485086,58.9811,0.0,1.48443170006178
Cdk5r1,cdk5r1,0.8717577,73.50184999999999,0.0,1.4840617991232832
Ikbip,ikbip,0.9625207,56.245549999999994,0.0,1.4836408303357949
Ctsj,ctsk.4,0.9625196,56.245549999999994,0.0,1.483638712295687
B9d1,b9d1,0.89043033,69.90950000000001,0.0,1.4835465862527963
Pigg,pigg,0.93193483,62.0234,0.0,1.4834041939347447
Osbp2,osbp2,0.92371976,63.5777,0.0,1.4833652556410848
B4galt7,b4galt7,0.88886064,70.18924999999999,0.0,1.483364157548651
Ascl1,ascl1,0.9623337,56.245549999999994,0.0,1.483280763517406
Mks1,mks1,0.93417585,61.5722,0.0,1.4831387184956344
Dusp27,styxl2,0.9620505,56.245549999999994,0.0,1.4827354644641026
Zfp277,znf277,0.91365415,65.4242,0.0,1.4827295057044871
Prodh,prodh,0.91811204,64.56020000000001,0.0,1.4825418873500604
Ilvbl,ilvbl,0.9265123,62.9585,0.0,1.4824562070515381
Ccdc80,ccdc80,0.96183825,56.245549999999994,0.0,1.482326778997776
Hprt,prtfdc1,0.96182513,56.245549999999994,0.0,1.4823015165557587
Cebpz,cebpz,0.9574264,57.0742,0.0,1.4822441771351929
Ybx3,ybx3,0.9552014,57.4798,0.0,1.4820775720964394
Chad,chad,0.96162754,56.245549999999994,0.0,1.4819210587876008
Nkx2-3,nkx2-3,0.9616003,56.245549999999994,0.0,1.4818686084125585
Tmsb4x,tmsb4x,0.9614842,56.245549999999994,0.0,1.4816450589065964
Stat4,stat4,0.8909169,69.62965,0.0,1.4816424619465296
Plpp6,plpp6,0.92527676,63.07825,0.0,1.4812928764524271
Ak8,ak8,0.96124756,56.245549999999994,0.0,1.4811894107145986
Brpf3,brpf3,0.9253518,63.05205000000001,0.0,1.4811713854005273
Nme5,nme5,0.89465475,68.8666,0.0,1.481093247803297
Gdpd4,gdpd4,0.96113163,56.245549999999994,0.0,1.4809661885421077
Psmc3ip,psmc3ip,0.9028308,67.28865,0.0,1.4808169608971467
Adra1a,adra1a,0.9040626,67.0546,0.0,1.4808127274790417
Cntnap3,cntnap4,0.96955544,54.62085,0.0,1.4806923597540151
Clca4a,clca4.1,0.96093816,56.245549999999994,0.0,1.4805936637969004
Fam124a,fam124a,0.9609018,56.245549999999994,0.0,1.4805236529438706
Poldip3,poldip3,0.94059855,60.0853,0.0,1.4804107028335465
Luzp2,luzp2,0.9604807,56.3136,0.0,1.4804036657797828
Fam13b,fam13b,0.9306629,61.9588,0.0,1.4802992911289465
Atp5md,atp5mk,0.96071017,56.245549999999994,0.0,1.4801546711021172
Arntl2,arntl2,0.96068996,56.245549999999994,0.0,1.480115756928857
Sult3a2,XB5897337,0.9606553,56.245549999999994,0.0,1.4800490194105396
Rab5if,rab5if,0.87142205,73.15285,0.0,1.4798724934068335
Glod4,glod4,0.9282389,62.315349999999995,0.0,1.479251562465493
Sult2a4,sult2a1,0.96021,56.245549999999994,0.0,1.4791915982649322
Olfr727,or4e2,0.9601035,56.245549999999994,0.0,1.478986533472641
Cyp2u1,cyp2u1,0.94060665,59.9397,0.0,1.4789481820199675
Lrrc69,lrrc69,0.9600457,56.245549999999994,0.0,1.4788752400924117
Gnao1,gnao1,0.959997,56.245549999999994,0.0,1.4787814686803502
Cdca2,cdca2,0.9598759,56.245549999999994,0.0,1.4785482917193506
Edaradd,edaradd,0.95977587,56.245549999999994,0.0,1.4783556848538777
Retreg3,retreg3,0.93181294,61.5443,0.0,1.4783057184045787
Foxc2,foxc2,0.9309514,61.6948,0.0,1.4781746925046781
Pold1,pold1,0.90508413,66.5835,0.0,1.4779971121123432
Mpped2,mpped2,0.95923334,56.245549999999994,0.0,1.4773110482176182
Ubtf,ubtf,0.95893395,56.245549999999994,0.0,1.4767345754649044
Tmc7,tmc7,0.9571648,56.57085,0.0,1.476630507572997
Soga1,mtcl2,0.9588178,56.245549999999994,0.0,1.4765109296843917
Synj2,synj2,0.94846636,58.18470000000001,0.0,1.4762653906022274
Ddhd2,ddhd2,0.92688966,62.274,0.0,1.4762338317288235
Abca8a,abca5,0.9586534,56.245549999999994,0.0,1.4761943789627705
Gosr2,gosr2,0.95859605,56.245549999999994,0.0,1.4760839520534947
Ifit1bl2,ifit5l,0.9585034,56.245549999999994,0.0,1.4759055553116565
Tmem97,tmem97,0.9510539,57.648849999999996,0.0,1.4758077775936793
Map2k4,map2k4,0.8363863,79.3951,0.0,1.475782197517223
Olfr380,or2t27,0.9584277,56.245549999999994,0.0,1.4757597956423942
Rps27l,rps27l,0.9583871,56.245549999999994,0.0,1.4756816207074928
Btg1c,MGC75753,0.9581286,56.245549999999994,0.0,1.4751838812820726
Lipa,lipa,0.9553075,56.77535,0.0,1.4751303575888863
Gm29106,XB5795368,0.95807445,56.245549999999994,0.0,1.4750796159440205
Zbed6,zbed6cl,0.95802355,56.245549999999994,0.0,1.4749816084517422
Acer1,acer1,0.96186185,55.509100000000004,0.0,1.4748958505390908
Tmem86a,tmem86a,0.95788676,56.245549999999994,0.0,1.474718220536836
Hdgfl2,hdgfl2,0.9578786,56.245549999999994,0.0,1.474702508530216
Dnajc19,dnajc19,0.9485502,58.000550000000004,0.0,1.4745573505602574
Smg1,smg1,0.80434734,85.3509,0.0,1.4745541807885125
Actrt3,actrt2,0.957772,56.245549999999994,0.0,1.474497251188824
Fnbp4,fnbp4,0.9635576,55.14545,0.0,1.4744692618546527
Cuzd1,cuzd1,0.9576466,56.245549999999994,0.0,1.4742557946164925
Fam183b,fam183b,0.9575985,56.245549999999994,0.0,1.4741631784990354
Hmga2,hmga2,0.95753646,56.245549999999994,0.0,1.4740437210369346
Adal,adal,0.93613625,60.2778,0.0,1.4737728259214546
Fam126b,fam126b,0.95737267,56.245549999999994,0.0,1.473728344864828
Marchf8,marchf8,0.93001676,61.419399999999996,0.0,1.4735792170986342
Olfr1160,or5ap2,0.95721245,56.245549999999994,0.0,1.473419842695618
Slc7a4,slc7a4,0.91394776,64.44135,0.0,1.4733170498114667
Zfp281,znf281,0.9591622,55.85,0.0,1.473158482974494
Hps5,hps5,0.9453854,58.4543,0.0,1.4730699832729233
Olfml2b,olfml2b,0.92217237,62.83105,0.0,1.4728058506390531
Fut11,fut11,0.940759,59.299350000000004,0.0,1.4727407585479941
Apaf1,apaf1,0.93370414,60.6328,0.0,1.4726937460740033
Flt4,flt4,0.92533165,62.2185,0.0,1.4726704667862918
Zfp708,znf470,0.9568033,56.245549999999994,0.0,1.472632028049929
Hmbs,hmbs,0.909041,65.2904,0.0,1.4724886020455725
Taf15,taf15,0.95705444,56.1709,0.0,1.4723577561928964
Neu1,neu1,0.96041995,55.5296,0.0,1.472327599097103
Fhit,fhit,0.9331908,60.69345,0.0,1.472321027526317
Olfr1150-ps1,or5i1,0.9566374,56.245549999999994,0.0,1.4723125890917967
Fbxl3,fbxl21,0.9565461,56.245549999999994,0.0,1.4721367917628185
Rps3,rps3,0.9565336,56.245549999999994,0.0,1.4721127231252256
Pcdhb1,pcdha13,0.9564765,56.245549999999994,0.0,1.4720027775887017
Foxf2,foxf2,0.9564359,56.245549999999994,0.0,1.4719246026538002
Sult2a5,XB5850668,0.9560771,56.245549999999994,0.0,1.4712337364803352
Acap1,acap1,0.9539111,56.643950000000004,0.0,1.4711076416988407
Snrpe,snrpe,0.8575379,74.9188,0.0,1.4710664431337266
Fgd6,fgd6,0.9705687,53.4507,0.0,1.4707641317573783
Slc9a3r1,nherf1,0.95579183,56.245549999999994,0.0,1.4706844516606463
Cyp2j8,cyp2b6,0.9557415,56.245549999999994,0.0,1.4705875416982424
Nbeal2,nbeal2,0.94241554,58.760400000000004,0.0,1.470459042507676
Fam172a,arb2a,0.9556521,56.245549999999994,0.0,1.4704154028021783
Pwp1,pwp1,0.9047315,65.9029,0.0,1.4704087400365473
Fntb,fntb,0.90500534,65.80969999999999,0.0,1.4699898589974767
Gart,gart,0.95542926,56.245549999999994,0.0,1.469986326386083
Zbbx,zbbx,0.95535773,56.245549999999994,0.0,1.4698485960143222
Igfals,igfals,0.9532269,56.6447,0.0,1.4697978346799108
Samhd1,samhd1,0.95044416,57.1699,0.0,1.46977147406121
Cyp2j5,cyp2w1,0.95530885,56.245549999999994,0.0,1.469754478013879
Prxl2a,prxl2a,0.9552472,56.245549999999994,0.0,1.4696357714932708
Kctd17,kctd17,0.9551988,56.245549999999994,0.0,1.4695425777285116
Kdm5c,kdm5c,0.95514756,56.245549999999994,0.0,1.469443915569291
Mlc1,mlc1,0.94868433,57.4465,0.0,1.4691909539978343
Ulk1,ulk1,0.8820021,70.09035,0.0,1.4691540771025495
Gm45521,SPMIP1,0.95499533,56.245549999999994,0.0,1.4691507980732303
Kcna6,kcna6,0.95490855,56.245549999999994,0.0,1.4689837039636058
Ndufb7,ndufb7,0.95751935,55.71985,0.0,1.4686739197062546
Mrpl22,mrpl22,0.92817235,61.27335,0.0,1.468545136581875
Fcna,MGC107780,0.95464295,56.245549999999994,0.0,1.4684722935520331
Necap1,necap2,0.9544748,56.245549999999994,0.0,1.468148522239134
Zfp592,znf592,0.96701986,53.84455,0.0,1.4679291998258372
Ccpg1os,PIERCE2,0.95429546,56.245549999999994,0.0,1.467803204681862
Tmem251,lyset,0.95429313,56.245549999999994,0.0,1.4677987182878147
Olfr723,or4q3,0.9540219,56.245549999999994,0.0,1.4672764673618701
Nt5c2,nt5c2,0.9539046,56.245549999999994,0.0,1.467050607266699
Cox5b-ps,cox5b.2,0.9584262,55.3879,0.0,1.4670501265377358
Anks6,anks6,0.9314544,60.4984,0.0,1.4669974759742712
Ighmbp2,ighmbp2,0.9229085,62.1156,0.0,1.4669600822817468
Kif19a,kif19,0.90942407,64.66495,0.0,1.4668766912354263
Dnajb2,dnajb2,0.9537522,56.245549999999994,0.0,1.4667571624371671
Apeh,apeh,0.9180788,63.0097,0.0,1.4667373561492296
Zfp2,znf184,0.953725,56.245549999999994,0.0,1.466704789081765
Cyp2j6,XB5769266,0.9536999,56.245549999999994,0.0,1.4666564592574787
Sowahc,sowahc,0.9535499,56.245549999999994,0.0,1.4663676356063644
Ndufaf7,ndufaf7,0.95486045,55.9959,0.0,1.4663566648953728
Zfp59,znf665l,0.95349497,56.245549999999994,0.0,1.4662618683853266
Chst7,chst7,0.9561691,55.73075,0.0,1.4661846812321917
Banf1,banf2,0.95343757,56.245549999999994,0.0,1.4661513452014998
Zfp11,znf665,0.9534298,56.245549999999994,0.0,1.4661363841363722
Col4a5,col4a5,0.95340675,56.245549999999994,0.0,1.4660920015686512
Eif3c,eif3c,0.8350919,78.6717,0.0,1.4659459542640731
Osmr,osmr,0.9532223,56.245549999999994,0.0,1.465736844752331
Arih2,arih2,0.7637375,92.16695,0.0,1.4655561875138297
Fbxl18,fbxl18,0.92281246,61.97154999999999,0.0,1.4653127762865819
Hs3st3b1,hs3st3a1,0.9528677,56.245549999999994,0.0,1.4650540656410973
Lao1,il4i1,0.9528565,56.245549999999994,0.0,1.465032500141814
Olfr1496,or15a3,0.95279795,56.245549999999994,0.0,1.4649197626433292
Krt26,krt51,0.9526535,56.245549999999994,0.0,1.4646416254673065
Map3k4,map3k4,0.86485267,72.88935000000001,0.0,1.464548184464783
Pnn,pnn,0.9081087,64.6831,0.0,1.464528215195105
Cldn17,cldn8.1,0.95251,56.245549999999994,0.0,1.4643653175077405
Fras1,fras1,0.9524646,56.245549999999994,0.0,1.4642779002160033
Gab3,gab3,0.9479171,57.101299999999995,0.0,1.4642092221093823
Plod3,plod3,0.89201486,67.7028,0.0,1.464195376926257
St13,st13,0.85770655,74.11945,0.0,1.4632762523545457
Ces5a,ces2.3,0.9519396,56.245549999999994,0.0,1.4632670174371039
Olfr266,or9q2,0.9518847,56.245549999999994,0.0,1.4631613079807961
Ric8a,ric8a,0.9518158,56.245549999999994,0.0,1.4630286416503844
Zfp78,XB22063318,0.951789,56.245549999999994,0.0,1.4629770384913852
Cdx4,cdx1,0.9517544,56.245549999999994,0.0,1.4629104165025284
Sult1d1,sult1e1,0.97309947,52.18325,0.0,1.4627700753145545
Cyp2j9,cyp2c8.2,0.9516604,56.245549999999994,0.0,1.46272942034783
4932438H23Rik,epcip,0.9516103,56.245549999999994,0.0,1.4626329532483582
Foxa3,foxa4,0.9515881,56.245549999999994,0.0,1.462590207347993
Nfx1,nfx1,0.9438307,57.716449999999995,0.0,1.462585839690958
Sqstm1,sqstm1,0.9568392,55.2473,0.0,1.4625670145405563
Ap2a1,aqp10,0.8010078,84.80324999999999,0.0,1.4625642360669229
Ogfod3,ogfod3,0.9143536,63.2918,0.0,1.4624283692991675
Edf1,edf1,0.8607149,73.46435,0.0,1.462418290608862
Ranbp1,ranbp1,0.95148385,56.245549999999994,0.0,1.462389474910469
Hsf1,hsf1,0.95131844,56.245549999999994,0.0,1.46207097944293
Taf6l,taf6l,0.9125243,63.59865,0.0,1.4620211804857035
Zfp474,znf474,0.9512755,56.245549999999994,0.0,1.4619882988590716
Zrsr1,zrsr2,0.95121235,56.245549999999994,0.0,1.4618667041019524
Epm2a,epm2a,0.9028736,65.3877,0.0,1.461601109111233
Pdx1,pdx1,0.9510653,56.245549999999994,0.0,1.4615835606493102
Ccdc124,ccdc124,0.8539949,74.6544,0.0,1.4615602649527122
Loxl1,loxl1,0.9509298,56.245549999999994,0.0,1.4613226566178037
Espn,espn,0.95092255,56.245549999999994,0.0,1.4613086968079998
Ddx21,ddx21,0.9508818,56.245549999999994,0.0,1.461230233049447
Cd163,cd163,0.95085365,56.245549999999994,0.0,1.461176030477588
Tas2r139,tas2r13,0.95084995,56.245549999999994,0.0,1.4611689061608606
Zfp455,znf519,0.9508365,56.245549999999994,0.0,1.4611430083068107
Hpn,hpn,0.91946644,62.18495,0.0,1.461036461279671
Tyw5,tyw5,0.89118457,67.54899999999999,0.0,1.4610352980903123
Cdrt4,tex43,0.95073396,56.245549999999994,0.0,1.460945568458909
Tmem178b,tmem178b,0.8326823,78.6171,0.0,1.4607519971485488
Nudcd3,nudcd3,0.9240775,61.26285,0.0,1.4605539447331823
Cldn6,cldn6.2,0.9504839,56.245549999999994,0.0,1.4604640801775917
Hnrnpu,hnrnpu,0.868295,71.82675,0.0,1.4603889462352382
Slc47a2,slc47a2,0.9504358,56.245549999999994,0.0,1.4603714640601346
Alpi,alpi.2,0.95043486,56.245549999999994,0.0,1.4603696540985873
AA986860,c2h1orf116,0.9504308,56.245549999999994,0.0,1.4603618366050974
Pm20d1,pm20d1,0.9536475,55.62885,0.0,1.4602948840424346
Nus1,nus1,0.9583203,54.71385,0.0,1.460003325832477
Cep250,CROCC2,0.95016605,56.245549999999994,0.0,1.4598520628608809
Crygs,cryga.4,0.9501538,56.245549999999994,0.0,1.45982847559604
Pifo,pifo,0.9500827,56.245549999999994,0.0,1.4596915731854117
Pth1r,pth1r,0.8952079,66.6253,0.0,1.4594048696668769
Paqr4,paqr4,0.92389446,61.1818,0.0,1.4593786910019408
Tle5,tle5,0.9499118,56.245549999999994,0.0,1.4593625067722424
Adamts4,adamts4,0.9189229,62.085049999999995,0.0,1.4589757046410048
Nfkbia,nfkbia,0.9496973,56.245549999999994,0.0,1.4589494889511492
Zfp189,znf208,0.949648,56.245549999999994,0.0,1.458854562244483
Apela,apela,0.9495494,56.245549999999994,0.0,1.4586647088311508
Npy4r,XB996286,0.9495259,56.245549999999994,0.0,1.4586194597924762
Upf3a,upf3a,0.94426525,57.23925,0.0,1.4585780729954565
Zbtb10,zbtb10,0.97861165,50.6948,0.0,1.4582731261284563
Smim15,smim15,0.9493375,56.245549999999994,0.0,1.4582566972866768
Tspan5,tspan5,0.9492726,56.245549999999994,0.0,1.458131732920295
Rab3il1,rab3il1,0.91989404,61.81445,0.0,1.4580985206285488
Foxi3,foxi4.2,0.9491392,56.245549999999994,0.0,1.4578748724199038
Itgal,itga10,0.94911706,56.245549999999994,0.0,1.4578322420489993
Triap1,triap1,0.94906425,56.245549999999994,0.0,1.4577305568688974
Nkx3-1,nkx3-1,0.94895405,56.245549999999994,0.0,1.4575183677598789
Lrrc30,lrrc30,0.94892013,56.245549999999994,0.0,1.4574530551049067
Atf6,atf6,0.9589578,54.312349999999995,0.0,1.4571548367052634
Ccdc173,cfap210,0.9486935,56.245549999999994,0.0,1.4570166810778935
Mapk7,mapk7,0.9347914,58.880449999999996,0.0,1.4569975656298546
Boc,boc,0.91574395,62.491550000000004,0.0,1.4569814141697384
Fabp7,pmp2,0.9486485,56.245549999999994,0.0,1.4569300339825593
Gm10309,fancd2os,0.9485661,56.245549999999994,0.0,1.4567713735235472
Acsl6,acsl6,0.948536,56.245549999999994,0.0,1.4567134162442237
Zfp710,znf710,0.9485238,56.245549999999994,0.0,1.4566899252539331
Sympk,sympk,0.8849114,68.2993,0.0,1.45657333959061
Brix1,brix1,0.87405443,70.32220000000001,0.0,1.4562046290387698
Zfp329,znf883l,0.9482281,56.245549999999994,0.0,1.456120557563037
Foxo4,foxo4,0.971776,51.76405,0.0,1.4559660673773984
8030462N17Rik,ark2n,0.9481312,56.245549999999994,0.0,1.4559339774844169
Tex30,tex30,0.94810605,56.245549999999994,0.0,1.4558855513855802
Cdk5rap1,cdk5rap1,0.948093,56.245549999999994,0.0,1.4558604237279331
