gorilla gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
PITPNC1,PITPNC1,0.9844889,93.5727,0.0,1.8864452035194281
WDR97,MAF1,0.98412627,93.5727,0.0,1.8857539446755593
GSG1,GSG1,0.9839234,93.5727,0.0,1.8853672263079235
OR2T1,OR2T1,0.99736696,91.5989,0.0,1.885203222165066
ZNF724,ZNF595,0.98381245,93.5727,0.0,1.8851557292758874
HBG1,HBE1,0.9831555,93.5727,0.0,1.8839034266603298
IRS4,IRS4,0.99400127,91.94835,0.0,1.8833535000050126
CYP2C19,CYP2C76,0.9825861,93.5727,0.0,1.8828180151232288
ZNF813,ZNF415,0.9824677,93.5727,0.0,1.8825923166230658
OR7A17,OR7A17,0.982365,93.5727,0.0,1.8823965460490224
CSNK1A1,CSNK1A1,0.9822598,93.5727,0.0,1.882196009881648
ZNF320,ZNF600,0.9822432,93.5727,0.0,1.882164366341929
OR8D2,OR8D1,0.98150593,93.5727,0.0,1.8807589547438281
CTBP2,CTBP2,0.9812848,93.5727,0.0,1.8803374284825018
ARL8B,ARL8B,0.9811551,93.5727,0.0,1.8800901895004822
CD200R1,CD200R1,0.9810983,93.5727,0.0,1.8799819152199988
PSME1,PSME1,0.9853306,92.94120000000001,0.0,1.879798200763232
RCN1,RCN1,0.98091304,93.5727,0.0,1.8796287656917876
ZNF253,ZNF506,0.9807827,93.5727,0.0,1.8793803067178754
DDX11,DDX11,0.9924197,91.83615,0.0,1.8788725930647057
ZNF587B,ZNF552,0.9804056,93.5727,0.0,1.8786614646198057
SPCS2,SPCS2,0.9803798,93.5727,0.0,1.8786122836966284
GGN,GGN,0.98033726,93.5727,0.0,1.8785311923605055
CDC14B,CDC14B,0.9803093,93.5727,0.0,1.87847789396469
THNSL2,THNSL2,0.9798496,93.5727,0.0,1.8776015966629593
IFNA2,IFNA16,0.9794769,93.5727,0.0,1.8768911420091525
MRGPRX2,MRGPRX3,0.97942317,93.5727,0.0,1.8767887198772797
OR6C65,OR6C74,0.9793427,93.5727,0.0,1.8766353249591368
SLC25A15,SLC25A2,0.9793209,93.5727,0.0,1.8765937689852894
FCN2,FCN2,0.97905225,93.5727,0.0,1.8760816583259246
XKRX,XKRX,0.9549921,97.05600000000001,0.0,1.8757317752590266
FUNDC1,FUNDC1,0.9787972,93.5727,0.0,1.8755954724942816
ALDH2,ALDH1B1,0.9787734,93.5727,0.0,1.875550104045769
PGGHG,PGGHG,0.982384,93.04365,0.0,1.8755199428125788
ORM2,ORM1,0.978641,93.5727,0.0,1.8752977182229515
PLAAT3,PLAAT3,0.97849303,93.5727,0.0,1.8750156522848678
TRAV8-4,TRAV8-6,0.97836214,93.5727,0.0,1.8747661448804225
DNTTIP2,DNTTIP2,0.97828484,93.5727,0.0,1.8746187927346236
DTWD2,DTWD2,0.9781513,93.5727,0.0,1.8743642338012472
SLC6A13,SLC6A8,0.9779788,93.5727,0.0,1.8740354078613986
DGCR6L,DGCR6L,0.95884305,96.3636,0.0,1.8740253685057686
LILRB1,LILRB5,0.97753435,93.5727,0.0,1.8731881806789878
UGT2B10,UGT2B7,0.9775106,93.5727,0.0,1.873142907542342
COPZ1,COPZ1,0.97732794,93.5727,0.0,1.8727947142311954
RNF11,RNF11,0.9770906,93.5727,0.0,1.8723422878627098
FOLH1,FOLH1,0.9953284,90.87559999999999,0.0,1.8718662573186216
RPS14,RPS14,0.97666323,93.5727,0.0,1.8715276192139378
MPP2,MPP2,0.99259925,91.22915,0.0,1.8712835040420592
SIGLEC12,SIGLEC9,0.97595334,93.5727,0.0,1.8701744003939997
ZNF891,ZNF891,0.983903,92.3407,0.0,1.8692304345378912
ABCC6,ABCC6,0.97961754,92.95575,0.0,1.8690978698064633
ATG9A,ATG9A,0.975365,93.5727,0.0,1.869052884721822
CRHR2,CRHR2,0.97528577,93.5727,0.0,1.8689018535379711
CCL25,CCL25,0.97517884,93.5727,0.0,1.8686980195800116
ZC3H10,ZC3H10,0.99367064,90.83425,0.0,1.8681658743311504
RHOC,RHOA,0.97487235,93.5727,0.0,1.8681137768999867
RPL39L,RPL39,0.9742192,93.5727,0.0,1.8668687179862922
MAGEA1,MAGEA4,0.9741141,93.5727,0.0,1.866668372442651
SPANXN3,SPANXN2,0.974071,93.5727,0.0,1.8665862136136222
ZNF729,ZNF208,0.9740558,93.5727,0.0,1.8665572388061689
MAP2K4,MAP2K4,0.97385466,93.5727,0.0,1.8661738182291183
ZNF17,ZNF419,0.97373474,93.5727,0.0,1.86594522224821
DEFB134,DEFB134,0.9919865,90.9091,0.0,1.865933529889055
FUNDC2,FUNDC2,0.9734679,93.5727,0.0,1.8654365618784172
ACTR1B,ACTR1B,0.9898774,91.17665,0.0,1.8654090217089183
OR5D18,OR5D3P,0.97335964,93.5727,0.0,1.8652301926248054
SUCLA2,SUCLA2,0.9731977,93.5727,0.0,1.8649214965511873
CHAMP1,CHAMP1,0.9942021,90.50524999999999,0.0,1.8648800909918286
ZNF215,ZNF215,0.97313625,93.5727,0.0,1.8648043582671079
CHRFAM7A,CHRNA7,0.9728855,93.5727,0.0,1.864326369255994
RPL13A,RPL13A,0.97285664,93.5727,0.0,1.8642713552465793
NUDT3,NUDT4,0.9727766,93.5727,0.0,1.8641187800104895
PTEN,PTEN,0.97231597,93.5727,0.0,1.8632407099080397
OR4C6,OR4A5,0.97230554,93.5727,0.0,1.863220827852662
ST13,ST13,0.9721851,93.5727,0.0,1.862991240628341
RPSA,RPSA,0.9977253,89.84245,0.0,1.862935682788931
RABGEF1,RABGEF1,0.97196656,93.5727,0.0,1.8625746515217059
TAS2R50,TAS2R50,0.9966739,89.9666,0.0,1.8625536684673314
KRTAP4-6,KRTAP4-6,0.9717378,93.5727,0.0,1.8621385806695328
SUZ12,SUZ12,0.9895509,90.9727,0.0,1.8621217264304415
ZNF37A,ZNF37A,0.9609738,94.90495,0.0,1.8590276612664924
ZNF195,ZNF195,0.9589801,95.0881,0.0,1.8576203218824752
RFK,RFK,0.96927553,93.5727,0.0,1.8574449096729433
OR2C1,OR2Y1,0.9692253,93.5727,0.0,1.8573491593717342
UGT2A3,UGT2A3,0.96335435,94.3074,0.0,1.8557576788575467
ARPP19,ARPP19,0.96814084,93.5727,0.0,1.8552819212341776
OR4L1,OR4F15,0.9676735,93.5727,0.0,1.854391060279227
EEF1B2,EEF1B2,0.9675801,93.5727,0.0,1.8542130177123757
CES1,CES1,0.96738255,93.5727,0.0,1.8538364405273484
FLYWCH1,FLYWCH1,0.9952358,89.48875000000001,0.0,1.8535684906383234
OR1N1,OR1M1,0.9669926,93.5727,0.0,1.8530931032795568
ZNF679,ZNF679,0.99212164,89.75659999999999,0.0,1.8511320195091119
NME1,NME1,0.96525747,93.5727,0.0,1.8497855336968902
OR1J2,OR1J4,0.9647897,93.5727,0.0,1.8488938530598866
NAA30,NAA30,0.9742654,92.18655000000001,0.0,1.848844683584403
OR1L3,OR1S1,0.9647167,93.5727,0.0,1.8487546977346174
AMACR,AMACR,0.9646642,93.5727,0.0,1.8486546202746634
KRTAP13-2,KRTAP13-4,0.96459985,93.5727,0.0,1.84853195390232
BRD4,BRD4,0.9644767,93.5727,0.0,1.8482972007748275
P2RY11,PPAN,0.9638893,93.5727,0.0,1.8471774769657423
ZNF74,ZNF74,0.93784285,97.3602,0.0,1.847016058189893
CYP2B6,CYP2B6,0.9769648,91.6497,0.0,1.84697564034248
ZNF594,ZNF45,0.96353024,93.5727,0.0,1.8464930233891503
GTF2A2,GTF2A2,0.9629946,93.5727,0.0,1.8454719664243928
OR1L4,OR1F1,0.9629316,93.5727,0.0,1.8453518734724481
CLDN9,CLDN6,0.96286607,93.5727,0.0,1.8452269577400522
SOX7,SOX17,0.9628018,93.5727,0.0,1.845104443866695
IGHV1-18,IGHV1-46,0.9627857,93.5727,0.0,1.8450737534456425
DAPK3,DAPK3,0.96263677,93.5727,0.0,1.8447898575197197
PROP1,PROP1,0.9944321,88.9231,0.0,1.8446453927457553
CLEC6A,CLEC6A,0.990145,89.4737,0.0,1.8436675670879765
MKRN1,MKRN1,0.96204704,93.5727,0.0,1.8436656921776495
ZNF548,ZNF749,0.96200323,93.5727,0.0,1.8435821799201149
RBM39,RBM39,0.9178868,100.0,0.0,1.8434679870791424
CLEC4M,CD209,0.9615134,93.5727,0.0,1.8426484476875573
NDST1,NDST1,0.9610462,93.5727,0.0,1.841757853605833
FXYD6,FXYD6,0.9600177,93.5727,0.0,1.839797288509401
LDHB,LDHB,0.95976824,93.5727,0.0,1.8393217585444464
PSMD13,PSMD13,0.9986997,87.83765,0.0,1.83859743944029
CCL23,CCL23,0.95917785,93.5727,0.0,1.8381963350857369
OR52D1,OR52B2,0.9589515,93.5727,0.0,1.837764858265535
ANP32B,ANP32B,0.95875746,93.5727,0.0,1.837394971973545
TICAM2,TICAM2,0.9584866,93.5727,0.0,1.8368786485296758
PPIL3,PPIL3,0.9580241,93.5727,0.0,1.8359970137634143
NUDT16,NUDT16,0.95801276,93.5727,0.0,1.835975397032064
ZNF653,ZNF653,0.9802537,90.2644,0.0,1.8351440682473559
OR4C46,OR4A47,0.95729166,93.5727,0.0,1.8346008092916293
OR1P1,OR1I1,0.9572744,93.5727,0.0,1.834567907635271
HRG,HRG,0.9919892,88.46825,0.0,1.8340453567069077
TPI1,TPI1,0.96754533,92.02895000000001,0.0,1.8339753578762066
LPAR6,LPAR4,0.95694387,93.5727,0.0,1.833937839009774
CTSK,CTSS,0.95677704,93.5727,0.0,1.8336198214356
OR11G2,OR11L1,0.9561126,93.5727,0.0,1.8323532411024221
MBTPS2,YY2,0.95602244,93.5727,0.0,1.832181374744528
MYEOV,C2H3orf18,0.9558305,93.5727,0.0,1.8318154915509361
OR52N1,OR52N2,0.955782,93.5727,0.0,1.8317230390403119
EIF2S2,EIF2S2,0.95563096,93.5727,0.0,1.8314351209536177
TPRG1,TPRG1L,0.95547694,93.5727,0.0,1.8311415222796725
NUDT19,TDRD12,0.95508224,93.5727,0.0,1.8303891304045514
TRIM52,TRIM52,0.9905821,88.364,0.0,1.8300009095175347
MUC6,MUC5B,0.95426804,93.5727,0.0,1.828837071968465
CCL3L3,CCL4L1,0.9538982,93.5727,0.0,1.8281320691534289
TMEM185A,TMEM185B,0.9538843,93.5727,0.0,1.8281055724545077
TRIM64C,TRIM77,0.95387083,93.5727,0.0,1.8280798954376394
OR6T1,OR11A1,0.953725,93.5727,0.0,1.8278019088474475
MAGEB16,MAGEA8,0.95355916,93.5727,0.0,1.8274857784482326
SRP14,SRP14,0.95198756,93.5727,0.0,1.8244899358565427
ACR,ACR,0.9563297,92.8577,0.0,1.82342455134918
ELOC,ELOC,0.9505882,93.5727,0.0,1.8218224235829954
EFCAB13,EFCAB13,0.98540705,88.39685,0.0,1.8205652699093573
PRAMEF18,PRAME,0.94986194,93.5727,0.0,1.8204379996579252
AGAP3,AGAP1,0.9495916,93.5727,0.0,1.8199226674574687
TMEM161B,TMEM161B,0.9494811,93.5727,0.0,1.819712028232232
KLRB1,KLRB1,0.99291545,87.16985,0.0,1.818845490172671
SBK1,SBK1,0.98965573,87.62469999999999,0.0,1.818574979074701
B9D1,B9D1,0.9485138,93.5727,0.0,1.8178681248605462
XAGE5,XAGE5,0.9932992,87.037,0.0,1.8178411267550043
IGLV4-69,IGLV4-69,0.98731637,87.80279999999999,0.0,1.8164427439655573
ABHD17C,ABHD17A,0.94771993,93.5727,0.0,1.8163548202294284
NXPE1,NXPE2,0.9476546,93.5727,0.0,1.8162302857444992
OR52R1,OR52L1,0.9475637,93.5727,0.0,1.8160570087709786
KRTAP1-3,KRTAP1-4,0.94698864,93.5727,0.0,1.814960807930576
FAAH2,FAAH2,0.9312227,95.8647,0.0,1.8148555588550679
SERPINB4,SERPINB13,0.9468507,93.5727,0.0,1.8146978615529368
IRF2BPL,IRF2BP2,0.94670373,93.5727,0.0,1.8144177018521854
RAB7B,RAB7B,0.94554317,93.71860000000001,0.0,1.814111798624003
IGLV7-43,IGLV8-61,0.9464298,93.5727,0.0,1.8138955262597054
IL36B,IL36B,0.9459883,93.5727,0.0,1.8130539224774256
MFAP5,MFAP5,0.9722207,89.72545,0.0,1.8127890838485774
FXYD5,FXYD5,0.94581705,93.5727,0.0,1.8127274793342423
SRSF1,SRSF9,0.945564,93.5727,0.0,1.8122451059772637
NDUFV2,NDUFV2,0.9445189,93.5727,0.0,1.810252897341113
L1CAM,L1CAM,0.9772525,88.6652,0.0,1.8085271524324762
GNAO1,GNAO1,0.94344306,93.5727,0.0,1.8082020909693621
RAB40B,RAB40B,0.9433845,93.5727,0.0,1.8080904617111733
HSD17B14,HSD17B14,0.94323605,93.5727,0.0,1.8078074807791702
PA2G4,ERBB3,0.9431834,93.5727,0.0,1.8077071173836163
ARL5C,ARL5B,0.9428904,93.5727,0.0,1.8071485898452062
OR10AG1,OR10A7,0.94274825,93.5727,0.0,1.8068776182083974
FOXL1,FOXQ1,0.942728,93.5727,0.0,1.806839016902415
PRSS21,PRSS21,0.94261754,93.5727,0.0,1.806628453926672
CLEC4A,CLEC4A,0.9765749,88.6076,0.0,1.8064828567133744
SLC7A1,SLC7A1,0.9780411,88.33009999999999,0.0,1.805651833427037
SFTPA1,SFTPA1,0.9878409,86.88935000000001,0.0,1.8055070456112192
IGHV1-3,IGHV7-4-1,0.94148695,93.5727,0.0,1.8044732810609694
SLFN12L,SLFN12L,0.99346393,85.85895,0.0,1.8027621733494965
FAM240C,FAM240C,0.99480784,85.6034,0.0,1.8019848455565912
METRNL,METRNL,0.9760867,88.33265,0.0,1.8019596027109013
GP1BA,GP1BA,0.93921554,93.5727,0.0,1.8001434345216525
RNF168,RNF168,0.9388756,93.5727,0.0,1.799495428202857
LYNX1,SLURP2,0.9384927,93.5727,0.0,1.798765529928259
IGHV3-20,IGHV3OR16-10,0.9380905,93.5727,0.0,1.797998841273145
MCRIP2,MCRIP2,0.93675363,93.5727,0.0,1.7954504497705028
CCND2,CCND1,0.9359896,93.5727,0.0,1.7939940272613855
CASTOR1,CASTOR2,0.9353793,93.5727,0.0,1.792830650617387
IGHV5-51,IGHV7-81,0.9347551,93.5727,0.0,1.791640777274467
TMEM42,TMEM42,0.93440396,93.5727,0.0,1.790971421097548
CCNDBP1,CCNDBP1,0.93410087,93.5727,0.0,1.7903936596244534
PDXP,PGP,0.93331504,93.5727,0.0,1.7888956811414887
IGIP,GNG12,0.9327731,93.5727,0.0,1.7878626148815369
LY9,CD84,0.9326805,93.5727,0.0,1.7876860973045514
CEACAM5,CEACAM5,0.9325914,93.5727,0.0,1.7875162515582292
GCH1,GCH1,0.9317854,93.5727,0.0,1.7859798242682687
C8orf33,C8H8orf33,0.9764325,87.028,0.0,1.7855715952111124
ZNF254,ZNF254,0.9471712,91.2813,0.0,1.7853682761727856
C4BPA,C4BPA,0.93128884,93.5727,0.0,1.7850332630584638
UBE2F,UBE2F,0.9312888,93.5727,0.0,1.7850331868089706
SMIM10,GNG2,0.9309235,93.5727,0.0,1.784336838311424
PNMA6A,PNMA6E,0.9305276,93.5727,0.0,1.783582158951504
B3GNTL1,B3GNTL1,0.93003356,93.5727,0.0,1.782640401459777
PMS2,PMS2,0.9296734,93.5727,0.0,1.7819538510221191
ABCC5,ABCC5,0.927597,93.5727,0.0,1.777995739825005
GP6,LILRA2,0.9274886,93.5727,0.0,1.7777891036981666
CTSV,CTSV,0.9865021,84.83930000000001,0.0,1.7761680358022223
BEX5,BEX5,0.974793,86.4865,0.0,1.7753708196709805
PGS1,PGS1,0.9257194,93.5727,0.0,1.7744165886095833
ODF2L,ODF2L,0.925249,93.5727,0.0,1.7735198945683952
RPS3A,RPS3A,0.9816741,85.32625,0.0,1.7733274448589507
SIMC1,SIMC1,0.9559006,89.04155,0.0,1.7727429336385194
CPT1A,CPT1A,0.924743,93.5727,0.0,1.7725553384781718
ALDH8A1,ALDH9A1,0.9246379,93.5727,0.0,1.7723549929345308
C1orf35,C1H1orf35,0.92319006,93.5727,0.0,1.769595066275106
ISCA1,ISCA1,0.92302656,93.5727,0.0,1.7692833964712493
SAA4,SAA4,0.9844187,84.6154,0.0,1.7692709958594302
CST2,CST3,0.923017,93.5727,0.0,1.7692651728423507
IGLV1-51,IGLV3-9,0.92242736,93.5727,0.0,1.7681411790616408
ZNF248,ZNF248,0.90003455,96.80215000000001,0.0,1.767652715559886
ZNF621,ZNF621,0.9667895,86.9707,0.0,1.7664410392558827
CABP1,CABP2,0.92015123,93.5727,0.0,1.7638023350821148
TNFAIP8,TNFAIP8L3,0.919917,93.5727,0.0,1.7633558371117335
C5orf52,C15H9orf153,0.9198245,93.5727,0.0,1.7631795101584813
TAS2R14,TAS2R14,0.9888777,83.33415,0.0,1.761029479409697
ASMTL,ASMT,0.9177933,93.5727,0.0,1.759307560888794
UGT2B15,UGT2A1,0.9176322,93.5727,0.0,1.7590004660545353
ENTPD5,FAM161B,0.9172062,93.5727,0.0,1.7581884089509083
RPL11,RPL10,0.916407,93.5727,0.0,1.7566649440748086
KLK3,KLK3,0.9155753,93.5727,0.0,1.755079526485404
TMEM14C,TMEM14B,0.9142582,93.5727,0.0,1.7525688212948245
ZNF714,NREP,0.9133539,93.5727,0.0,1.7508450108750835
AMER3,AMER1,0.9129454,93.5727,0.0,1.7500663129247747
SPTBN4,SPTBN5,0.91266376,93.5727,0.0,1.7495294402424615
RPS20,RPS20,0.91210383,93.5727,0.0,1.7484620807728986
HMGN2,HMGN4,0.9119217,93.5727,0.0,1.748114897767538
G3BP1,G3BP1,0.91133446,93.5727,0.0,1.746995478956426
ACOXL,ADSL,0.91028863,93.5727,0.0,1.7450018787670223
ZNF772,ZNF286A,0.91005695,93.5727,0.0,1.7445602417018384
SPANXN5,SPANXN,0.9092357,93.5727,0.0,1.742994744292558
SMIM10L1,MLLT11,0.9087368,93.5727,0.0,1.742043722487395
MRPL33,PMAIP1,0.90673083,93.5727,0.0,1.738219867585606
ADAM32,ADAM1,0.90648794,93.5727,0.0,1.7377568615999253
CYP2E1,CYP2E1,0.96587205,84.8793,0.0,1.7373649235596997
PFDN5,PFDN5,0.90604585,93.5727,0.0,1.7369141331376194
LY75,MRC1,0.90592265,93.5727,0.0,1.7366792846982606
HINT1,HINT1,0.90538937,93.5727,0.0,1.7356627264536078
PFDN1,PFDN1,0.9050604,93.5727,0.0,1.7350356315583495
HEPN1,CMC4,0.9046511,93.5727,0.0,1.7342554086181747
VKORC1,VKORC1L1,0.903913,93.5727,0.0,1.732848414843088
ANKRD65,ANKRD65,0.9079101,92.9654,0.0,1.732532562204679
KCNQ2,KCNQ2,0.90364337,93.5727,0.0,1.7323344360711375
POLR1D,POLR1D,0.9017438,93.5727,0.0,1.7287134048215216
ZDHHC11B,ZDHHC1,0.9012331,93.5727,0.0,1.7277398894158358
PTCH2,SCAP,0.90067554,93.5727,0.0,1.7266770477287512
CCDC190,CCDC190,0.9850455,81.26055,0.0,1.726629741809616
MRGPRE,MRGPRG,0.90047646,93.5727,0.0,1.7262975540006056
EPN1,EPN1,0.97423255,82.4985,0.0,1.7221933429357161
FGFBP3,FGFBP3,0.9225854,89.9974,0.0,1.7217258514747855
TYMP,NAPRT,0.8977188,93.5727,0.0,1.7210407995583816
LAIR2,LAIR1,0.8975874,93.5727,0.0,1.7207903199728967
KRTAP13-1,KRTAP15-1,0.89654505,93.5727,0.0,1.7188033534894096
KRTAP26-1,KRTAP11-1,0.8958616,93.5727,0.0,1.7175005355845419
UBE2Q2,UBE2Q2,0.89482844,93.5727,0.0,1.71553108742214
RASA3,RASA3,0.9871622,80.0419,0.0,1.7147412073634394
CATSPER2,CATSPER3,0.89366394,93.5727,0.0,1.7133112740484941
RRN3,RRN3,0.9445442,85.769,0.0,1.7083342277684586
ABO,ABO,0.9762308,80.90535,0.0,1.7051856175623272
RETN,RETNLB,0.8873895,93.5727,0.0,1.701350702280231
C1orf202,NUPR2,0.88731384,93.5727,0.0,1.7012064763636574
KRTAP2-1,KRTAP10-10,0.8871855,93.5727,0.0,1.7009618298644096
HCFC1R1,HCFC1R1,0.8860643,93.5727,0.0,1.6988245565672586
TNNC2,CALML5,0.88496,93.5727,0.0,1.6967194986810261
RNF135,RNF135,0.95483685,82.78455,0.0,1.68895820238187
RPL6,RPL6,0.88072175,93.5727,0.0,1.6886403883067391
NRDE2,NRDE2,0.8804047,93.5727,0.0,1.688036015760484
RNF224,RNF223,0.8799641,93.5727,0.0,1.687196127591803
PDXDC1,PDXDC1,0.9518629,83.06155000000001,0.0,1.6869085630897207
MCHR1,MCHR1,0.9269753,86.56909999999999,0.0,1.6852982261050795
CTXN3,CTXN1,0.878751,93.5727,0.0,1.684883671083799
COLQ,COL19A1,0.878001,93.5727,0.0,1.6834539930844563
CELA2A,PRSS1,0.8773028,93.5727,0.0,1.6821230581789348
IGHV1-45,IGHV1-45,0.95401174,82.34455,0.0,1.6816360952791827
OOSP2,OOSP1,0.8766393,93.5727,0.0,1.6808582697088492
DECR2,DECR2,0.87589484,93.5727,0.0,1.6794391522643282
RNF151,RNF151,0.89462113,90.7979,0.0,1.6788790340250799
LYPD3,LYPD3,0.9906915,76.71199999999999,0.0,1.677958815870745
CDK2,CDK20,0.8746417,93.5727,0.0,1.6770503700135326
CENPVL1,CENPV,0.8735546,93.5727,0.0,1.6749780994094183
GALP,NPW,0.87177104,93.5727,0.0,1.6715782107527413
TRAPPC6A,NKPD1,0.8715987,93.5727,0.0,1.6712496898108653
SOX14,SRY,0.87065786,93.5727,0.0,1.6694562254789962
TRAV4,TRAV26-2,0.870208,93.5727,0.0,1.6685986855526171
RBP1,RBP5,0.8689006,93.5727,0.0,1.6661064708641626
HBZ,CYGB,0.8684536,93.5727,0.0,1.6652543827765542
DMKN,DMKN,0.86798567,93.5727,0.0,1.6643623971415775
SPN,SPN,0.9774369,77.5861,0.0,1.6641138135209697
EIF4E1B,EIF4E,0.8677062,93.5727,0.0,1.6638296609942755
LCNL1,LCN8,0.86746395,93.5727,0.0,1.6633678750004879
ARPC1B,ARPC1A,0.8669436,93.5727,0.0,1.6623759644045437
SAGE1,TEX13C,0.8659755,93.5727,0.0,1.6605305360429918
PPP2R3B,PPP2R3C,0.8655456,93.5727,0.0,1.6597110446137686
CSNK1G2,CSNK1G2,0.9465449,81.71965,0.0,1.659237282171032
ZNF580,ZNF575,0.8650593,93.5727,0.0,1.6587840413989947
PPP4R2,PPP4R2,0.86457443,93.5727,0.0,1.657859764103606
DDB2,WDR25,0.8642423,93.5727,0.0,1.657226645498377
FIGNL2,PRR12,0.86156064,93.5727,0.0,1.6521147650934198
ERICH4,C10H20orf202,0.86124635,93.5727,0.0,1.651515653762202
CISD1,CISD2,0.8605492,93.5727,0.0,1.6501867204058793
TRIM48,TRIM6,0.8602432,93.5727,0.0,1.6496034117821474
MYOT,PKD2L2,0.85990345,93.5727,0.0,1.648955767648445
SLC25A6,SLC25A6,0.9827416,75.61945,0.0,1.64852863594125
ACYP2,RPS19,0.8594821,93.5727,0.0,1.6481525745484142
TM2D3,TM2D2,0.85852605,93.5727,0.0,1.6463301163467186
HAPSTR1,LIN52,0.85597175,93.5727,0.0,1.641461014328423
VMAC,CAPS,0.8547329,93.5727,0.0,1.6390994722091083
APOC3,APOC1,0.85449123,93.5727,0.0,1.6386387918329735
TRAV14DV4,TRAV19,0.8530367,93.5727,0.0,1.6358661124457943
SNRPF,SNRPG,0.8529865,93.5727,0.0,1.6357704193317049
TRBV4-2,TRBV15,0.85038286,93.5727,0.0,1.630807263563426
ZNF267,ZNF267,0.8983613,86.56845,0.0,1.6307446578615323
IRF2BP1,SAMD11,0.850267,93.5727,0.0,1.6305864069060876
HEATR6,HEATR6,0.8902488,87.72855,0.0,1.6304387320502318
GPR148,MC1R,0.848042,93.5727,0.0,1.62634502884137
ANKRD30B,TXNDC2,0.8470791,93.5727,0.0,1.624509512913947
JMJD7,JMJD8,0.8449102,93.5727,0.0,1.6203750747635806
IGLC3,IGHE,0.8443504,93.5727,0.0,1.619307963104871
SNX24,SNX2,0.84362644,93.5727,0.0,1.6179279235256654
SNRPD3,SNRPD3,0.97522485,74.3243,0.0,1.6172768736721594
NUDT17,NUDT17,0.84229875,93.5727,0.0,1.6153970312817352
RTL8B,LDOC1,0.8415758,93.5727,0.0,1.6140189170022352
CNTF,CSH2,0.83900565,93.5727,0.0,1.6091196011222204
CFHR4,CR1,0.8380665,93.5727,0.0,1.6073293583314432
PNRC1,PNRC2,0.8356726,93.5727,0.0,1.6027660167812738
BGLAP,MGP,0.8339942,93.5727,0.0,1.5995665880424776
KBTBD6,LGALS3BP,0.8338847,93.5727,0.0,1.5993578550545737
RPL37,RPL37A,0.83153206,93.5727,0.0,1.5948731648567414
GET1,TMCO1,0.8309676,93.5727,0.0,1.5937971701320626
ARPC2,ARPC2,0.9859879,70.9394,0.0,1.593565070030965
SPRR1A,SMCP,0.82956666,93.5727,0.0,1.5911266460035298
EXOSC1,EXOSC1,0.82906985,93.5727,0.0,1.5901796082343918
SNAP29,SNAP29,0.8258496,93.5727,0.0,1.5840410474645465
NCBP2,NCBP2,0.92177016,79.57159999999999,0.0,1.583943293479862
WFDC3,TNNC2,0.8253637,93.5727,0.0,1.5831148067447056
TMIE,TMIE,0.8248944,93.5727,0.0,1.5822202095645834
AK6,ACP1,0.82429063,93.5727,0.0,1.5810692806503657
MYO15B,TRNP1,0.82403845,93.5727,0.0,1.5805885657198666
SMIM6,SMIM27,0.8238893,93.5727,0.0,1.5803042504217306
MFSD3,SLC35A4,0.82330453,93.5727,0.0,1.5791895400168297
ZNF337,ZNF337,0.9562521,73.87780000000001,0.0,1.5752761255793133
TTC34,TTC34,0.97697544,70.84085,0.0,1.575097480624221
VAMP5,VAMP8,0.82058007,93.5727,0.0,1.5739960726540432
FAM209A,TEX46,0.8203571,93.5727,0.0,1.573571038916025
PDZK1IP1,SMIM24,0.8186676,93.5727,0.0,1.5703504509428388
FAM107A,FAM107A,0.9972347,67.2871,0.0,1.5672814316937398
VGLL4,VGLL4,0.9796213,69.75835000000001,0.0,1.5659966521060145
MARCOL,FLG2,0.81628776,93.5727,0.0,1.5658139110895637
SHISAL1,SHISAL1,0.9599195,72.4099,0.0,1.5630867729881848
VPREB1,VPREB1,0.91813296,78.1517,0.0,1.558456830755591
NBL1,NBL1,0.9912432,67.47035,0.0,1.5582546433501197
RNASE2,RNASE11,0.81229234,93.5727,0.0,1.5581976923267173
SIRPD,TRGV1,0.81146616,93.5727,0.0,1.556622797167388
ZFAND2A,ZFAND2B,0.8109728,93.5727,0.0,1.5556823359170469
RPUSD1,RPUSD1,0.9524506,72.669,0.0,1.5522348021895298
NPFF,TRH,0.80721605,93.5727,0.0,1.5485210788183381
PMF1,CCDC115,0.8066918,93.5727,0.0,1.5475217338967973
SYTL2,SYTL2,0.98181534,68.0119,0.0,1.5473590574105551
ADGRF4,ADGRF4,0.98362195,67.64914999999999,0.0,1.546063018873707
LGALS16,LGALS14,0.8020064,93.5727,0.0,1.5385902494993022
SMIM45,DEXI,0.8014689,93.5727,0.0,1.5375656469331065
LARP4B,LARP4B,0.9837148,66.95445000000001,0.0,1.5371627286951604
TSPAN10,TSPAN10,0.9816988,67.04005000000001,0.0,1.534438245002111
NEDD8,UBA52,0.79945594,93.5727,0.0,1.5337284674323635
ANKRD30A,ANKRD30A,0.97835535,67.31945,0.0,1.5317156105698948
UQCR10,ATP5MJ,0.79659593,93.5727,0.0,1.5282766095991622
KRBOX4,KRBOX4,0.9656684,68.8724,0.0,1.5278228644337213
PPP1R1B,PPP1R1B,0.9570921,69.95085,0.0,1.5255659475781893
MRPL2,MRPL34,0.7940832,93.5727,0.0,1.5234867498667772
HLA-DQB1,IGLL1,0.7934667,93.5727,0.0,1.5223115545513173
