human gene name,mice gene name,correlation,identical_scores,orthology confidence,combo_score
OR52B2,Or52b2,0.5894859,88.06225,1.0,1.2330446594768154
SELP,Selp,0.7035271,70.06795,1.0,1.2329981169357576
OR51G1,Or51g1,0.5894859,88.02664999999999,1.0,1.2326886594768152
TMEM276,Tmem276,0.5894859,88.0208,1.0,1.2326301594768154
MIR363,Mir363,0.5894859,88.0,1.0,1.2324221594768154
MIRLET7D,Mirlet7d,0.5894859,87.9924,1.0,1.2323461594768155
SNORD56B,Gm23650,0.5894859,87.94765,1.0,1.2318986594768153
OR51L1,Or51l1-ps1,0.5894859,87.9365,1.0,1.2317871594768153
OR2V1,Or2v1,0.5894859,87.9365,1.0,1.2317871594768153
MIR154,Mir154,0.5894859,87.9329,1.0,1.2317511594768153
OR51I1,Or51i1,0.5894859,87.8981,1.0,1.2314031594768153
OR9K2,Or9k2,0.5894859,87.84645,1.0,1.2308866594768155
MIRLET7E,Mirlet7e,0.5894859,87.79095000000001,1.0,1.2303316594768154
SNORD30,Gm22680,0.5894859,87.77435,1.0,1.2301656594768153
MIR502,Mir500,0.5894859,87.74015,1.0,1.2298236594768153
MIR1251,Mir1251,0.5894859,87.7381,1.0,1.2298031594768155
FAM174C,Fam174c,0.76125914,60.6061,1.0,1.2294501202089427
SNORD23,Snord23,0.5894859,87.67305,1.0,1.2291526594768154
COQ2,Coq2,0.64315295,79.1959,1.0,1.2290392670490955
MIR27B,Mir27b,0.5894859,87.62885,1.0,1.2287106594768153
OR4D11,Or4d11,0.5894859,87.60085000000001,1.0,1.2284306594768155
CD2,Cd2,0.8127498,52.37945,1.0,1.2284085400293483
PABPC1L2B,Pabpc1l2b,0.5894859,87.5797,1.0,1.2282191594768155
PABPC1L2A,Pabpc1l2a,0.5894859,87.5797,1.0,1.2282191594768155
NALF1,Nalf1,0.5894859,87.57585,1.0,1.2281806594768154
CFAP73,Cfap73,0.79758656,54.723749999999995,1.0,1.2279319990248718
FDX2,Fdx2,0.6256323,81.8447,1.0,1.2278889848547834
OR10Z1,Or10z1,0.5894859,87.5399,1.0,1.2278211594768154
AFMID,Afmid,0.7000822,70.06655,1.0,1.2275498939856282
SNORD87,Snord87,0.5894859,87.5113,1.0,1.2275351594768154
IL2RA,Il2ra,0.7591233,60.74405,1.0,1.2274603988249244
MIR433,Mir433,0.5894859,87.5,1.0,1.2274221594768153
OR52K2,Or52k2,0.5894859,87.48214999999999,1.0,1.2272436594768152
OR10A2,Or10a2,0.5894859,87.46395000000001,1.0,1.2270616594768156
OR2H2,Or2h2,0.5894859,87.4607,1.0,1.2270291594768155
SNORA7A,Snora7a,0.5894859,87.45635,1.0,1.2269856594768154
SNORD32A,Snord32a,0.5894859,87.42830000000001,1.0,1.2267051594768155
MIR186,Mir186,0.5894859,87.42224999999999,1.0,1.2266446594768152
HIRIP3,Hirip3,0.7891311,55.91865,1.0,1.226542773013695
OR10J5,Or10j5,0.5894859,87.3786,1.0,1.2262081594768155
POLR2G,Polr2g,0.5094342,100.0,1.0,1.2261430845147314
OR4E1,Or4e1,0.5894859,87.3656,1.0,1.2260781594768153
MIR99A,Mir99a,0.5894859,87.35045,1.0,1.2259266594768152
JMJD7,Jmjd7,0.5734198,89.8734,1.0,1.2258123848130877
MIR133A1,Mir133a-1,0.5894859,87.3329,1.0,1.2257511594768153
MIR761,Mir761,0.5894859,87.31045,1.0,1.2255266594768155
HSD17B8,Hsd17b8,0.5894859,87.309,1.0,1.2255121594768152
FCGR1A,Fcgr1,0.74106395,63.33325000000001,1.0,1.2248643340815586
SNORD111B,Gm22193,0.5894859,87.23685,1.0,1.2247906594768154
MIR1-2,Mir1a-2,0.5894859,87.2222,1.0,1.2246441594768154
OR10G3,Or10g3,0.5894859,87.2204,1.0,1.2246261594768153
SNORD127,Gm25970,0.5894859,87.2093,1.0,1.2245151594768153
OR9G4,Or9g4,0.5894859,87.1795,1.0,1.2242171594768154
MIURF,Gm55359,0.5894859,87.1429,1.0,1.2238511594768153
SNORA41,Snora41,0.5894859,87.1212,1.0,1.2236341594768154
LGALS2,Lgals2,0.7304139,64.88925,1.0,1.2236242103827495
SLC35G1,Slc35g1,0.6418438,78.85535,1.0,1.2235686235107746
NEU3,Neu3,0.727795,65.23005,1.0,1.2229009768247088
PPP1R3E,Ppp1r3e,0.5732178,89.6057,1.0,1.222816736075555
MIR144,Mir144,0.5894859,87.0331,1.0,1.2227531594768155
SNORA21,Snora21,0.5894859,87.01894999999999,1.0,1.2226116594768153
MIR34C,Mir34c,0.5894859,87.013,1.0,1.2225521594768154
SNORA49,Gm26079,0.5894859,86.99965,1.0,1.2224186594768154
OR52D1,Or52d1,0.5894859,86.99199999999999,1.0,1.2223421594768153
SNORA22,Gm23245,0.5894859,86.99005,1.0,1.2223226594768153
NHERF1,Nherf1,0.5894859,86.95805,1.0,1.2220026594768154
MIR412,Mir412,0.5894859,86.90935,1.0,1.2215156594768155
SNORD11,Snord11,0.5894859,86.9048,1.0,1.2214701594768154
MIR125A,Mir125a,0.5894859,86.9015,1.0,1.2214371594768154
OR1D2,Or1d2,0.5894859,86.859,1.0,1.2210121594768153
OR6B2,Or6b3,0.5894859,86.859,1.0,1.2210121594768153
OR10G7,Or10g7,0.5894859,86.8167,1.0,1.2205891594768155
FGF19,Fgf15,0.82138175,50.2315,1.0,1.2205456735439268
OR2K2,Or2k2,0.5894859,86.8064,1.0,1.2204861594768153
SNORA74A,Snora74a,0.5894859,86.80425,1.0,1.2204646594768154
MIR142,Mir142,0.5894859,86.7816,1.0,1.2202381594768152
SNORD21,Snord21,0.5894859,86.7749,1.0,1.2201711594768154
FBXO15,Fbxo15,0.7872252,55.57755,1.0,1.220125274851005
OR1B1,Or1b1,0.5894859,86.7508,1.0,1.2199301594768153
OR2AP1,Or6c8b,0.5894859,86.7314,1.0,1.2197361594768152
OR56A4,Or56a4,0.5894859,86.72025,1.0,1.2196246594768152
TIGAR,Tigar,0.68051064,72.35645,1.0,1.219575364849271
SNORA75,Snora75,0.5894859,86.6857,1.0,1.2192791594768153
SCARNA18B,Gm25663,0.5894859,86.6667,1.0,1.2190891594768154
SNORD69,Snord69,0.5894859,86.65585,1.0,1.2189806594768153
MIR21,Mir21a,0.5894859,86.6546,1.0,1.2189681594768154
DOK1,Dok1,0.6081627,83.6969,1.0,1.2188532324528025
OR2A5,Or2a5,0.5894859,86.6347,1.0,1.2187691594768153
OR2B11,Or2b11,0.5894859,86.61439999999999,1.0,1.2185661594768153
SNORD7,Snord7,0.5894859,86.5979,1.0,1.2184011594768154
MIR126,Mir126a,0.5894859,86.57535,1.0,1.2181756594768154
KRT222,Krt222,0.5785754,88.2855,1.0,1.2180661839775588
METTL25B,Mettl25b,0.5894859,86.5263,1.0,1.2176851594768154
OR10G9,Or10g9,0.5894859,86.4952,1.0,1.2173741594768153
SNORD90,Snord90,0.5894859,86.4865,1.0,1.2172871594768155
CFAP100,Cfap100,0.7347343,63.56225,1.0,1.2171695074403535
OR52N1,Or52n1,0.5894859,86.42765,1.0,1.2166986594768154
SNORA54,Gm23297,0.5894859,86.42215,1.0,1.2166436594768153
SERPINA6,Serpina6,0.76726943,58.35995,1.0,1.2164696663510468
ZNF627,Zfp872,0.7537309,60.476299999999995,1.0,1.2162765550018007
SCARNA4,Gm25820,0.5894859,86.38265,1.0,1.2162486594768154
OR4N5,Or4n5,0.5894859,86.3636,1.0,1.2160581594768154
SNORA16A,Snora16a,0.5894859,86.34805,1.0,1.2159026594768154
SNORA23,Snora23,0.5894859,86.3414,1.0,1.2158361594768152
FIS1,Fis1,0.5279225,96.0526,1.0,1.2158338045846548
MIR195,Mir195a,0.5894859,86.31694999999999,1.0,1.2155916594768152
ATP5F1D,Atp5f1d,0.5894859,86.3095,1.0,1.2155171594768153
MIR450B,Mir450b,0.5894859,86.3039,1.0,1.2154611594768154
OR2T1,Or2t1,0.5894859,86.29939999999999,1.0,1.2154161594768154
MATCAP2,Matcap2,0.5894859,86.2938,1.0,1.2153601594768155
TYW3,Tyw3,0.69164103,70.15610000000001,1.0,1.2151297100064284
MIR708,Mir708,0.5894859,86.25935,1.0,1.2150156594768153
MIR15A,Mir15a,0.5894859,86.23065,1.0,1.2147286594768154
SNORD88A,Snord88c,0.5894859,86.1905,1.0,1.2143271594768155
OR4D10,Or4d10,0.5894859,86.1736,1.0,1.2141581594768154
DUSP13A,Dusp13a,0.5894859,86.1702,1.0,1.2141241594768153
OR2AT4,Or2at4,0.5894859,86.16695,1.0,1.2140916594768154
MIR122,Mir122,0.5894859,86.1319,1.0,1.2137411594768155
SNORD5,Gm24299,0.5894859,86.1277,1.0,1.2136991594768154
LRRCC1,Lrrcc1,0.62827224,79.98124999999999,1.0,1.2134189083605351
OR8B4,Or8b4,0.5894859,86.0841,1.0,1.2132631594768155
MIR127,Mir127,0.5894859,86.08245,1.0,1.2132466594768154
FHIP2B,Fhip2b,0.5894859,86.07939999999999,1.0,1.2132161594768154
MIR30D,Mir30d,0.5894859,86.0627,1.0,1.2130491594768154
TARS3,Tars3,0.5894859,86.06020000000001,1.0,1.2130241594768154
RNU4ATAC18P,Rnu4atac,0.5894859,86.05715000000001,1.0,1.2129936594768154
ZNF474,Zfp474,0.6993139,68.675,1.0,1.2124224245547057
OR8B8,Or8b8,0.5894859,85.99055,1.0,1.2123276594768153
TAP2,Tap2,0.6510558,76.2349,1.0,1.2118957679174607
SNORA69,Snora69,0.5894859,85.9328,1.0,1.2117501594768154
MIR455,Mir455,0.5894859,85.9248,1.0,1.2116701594768153
SNORD24,Gm23969,0.5894859,85.9099,1.0,1.2115211594768154
SNORD59A,Snord59a,0.5894859,85.9099,1.0,1.2115211594768154
SNORD14B,Snord14a,0.5894859,85.90035,1.0,1.2114256594768154
OR10C1,Or10c1,0.5894859,85.8974,1.0,1.2113961594768154
MSANTD7,Msantd7,0.5894859,85.8726,1.0,1.2111481594768154
OR4K1,Or4k1,0.5894859,85.8521,1.0,1.2109431594768154
CENATAC,Cenatac,0.5894859,85.8434,1.0,1.2108561594768155
SNORA44,Snora44,0.5894859,85.83510000000001,1.0,1.2107731594768154
OR52N5,Or52n5,0.5894859,85.81365,1.0,1.2105586594768154
OR6N2,Or6n2,0.5894859,85.8044,1.0,1.2104661594768154
MIR137,Mir137,0.5894859,85.7843,1.0,1.2102651594768155
MIR675,Mir675,0.5894859,85.77135,1.0,1.2101356594768153
MIR23B,Mir23b,0.5894859,85.76205,1.0,1.2100426594768154
SNORD73A,Snord73a,0.5894859,85.7579,1.0,1.2100011594768154
ATP5ME,Atp5me,0.5894859,85.73175,1.0,1.2097396594768155
OR8U1,Or8u9,0.5894859,85.71979999999999,1.0,1.2096201594768152
SPART,Spart,0.5894859,85.71545,1.0,1.2095766594768154
MIR449A,Mir449a,0.5894859,85.7143,1.0,1.2095651594768153
MIR450A1,Mir450-1,0.5894859,85.7143,1.0,1.2095651594768153
ZNF593OS,Zfp593os,0.5894859,85.7143,1.0,1.2095651594768153
MIR582,Mir582,0.5894859,85.6891,1.0,1.2093131594768154
TCOF1,Tcof1,0.7807472,55.51675,1.0,1.2092984306839931
OR9Q2,Or9q2,0.5894859,85.6688,1.0,1.2091101594768154
OR13D1,Or13d1,0.5894859,85.6688,1.0,1.2091101594768154
CA6,Car6,0.80588514,51.53065,1.0,1.2090917516996913
KLK1,Klk1,0.7203419,65.0098,1.0,1.2089414426380531
GRAMD2B,Gramd2b,0.5894859,85.6481,1.0,1.2089031594768154
OR10H1,Or10h1,0.5894859,85.6259,1.0,1.2086811594768154
OR5AP2,Or5ap2,0.5894859,85.62425,1.0,1.2086646594768153
SNORD107,Snord107,0.5894859,85.61905,1.0,1.2086126594768154
OR4F15,Or4f15,0.5894859,85.5769,1.0,1.2081911594768153
OR52E4,Or52e4,0.5894859,85.5769,1.0,1.2081911594768153
OR51A7,Or51a7,0.5894859,85.5769,1.0,1.2081911594768153
SNORD110,Snord110,0.5894859,85.5196,1.0,1.2076181594768154
BLTP3B,Bltp3b,0.5894859,85.51915,1.0,1.2076136594768154
OR13C3,Or13c3,0.5894859,85.489,1.0,1.2073121594768155
OR2F1,Or2f1b,0.5894859,85.489,1.0,1.2073121594768155
OR51B6,Or51b6,0.5894859,85.48840000000001,1.0,1.2073061594768155
SNORD17,Snord17,0.5894859,85.47405,1.0,1.2071626594768154
AKR1B1,Akr1b1,0.5894859,85.443,1.0,1.2068521594768153
OR2A12,Or2a12,0.5894859,85.4378,1.0,1.2068001594768154
MIR497,Mir497,0.5894859,85.41665,1.0,1.2065886594768154
OR2W1,Or2w1,0.5894859,85.4022,1.0,1.2064441594768154
OR4D1,Or4d1,0.5894859,85.39519999999999,1.0,1.2063741594768154
SNORA31,Snora31,0.5894859,85.3846,1.0,1.2062681594768154
SNORD71,Snord71,0.5894859,85.38305,1.0,1.2062526594768153
OR4E2,Or4e2,0.5894859,85.35175000000001,1.0,1.2059396594768155
OR10G4,Or10g9b,0.5894859,85.34645,1.0,1.2058866594768154
CAPS2,Caps2,0.6918831,69.16775,1.0,1.2056280679266984
SNORD49A,Snord49a,0.5894859,85.31885,1.0,1.2056106594768154
FSIP1,Fsip1,0.7523233,59.63145,1.0,1.2056076096406576
SNORD111,Snord111,0.5894859,85.30955,1.0,1.2055176594768153
OR1M1,Or1m1,0.5894859,85.3035,1.0,1.2054571594768153
LCA5L,Lca5l,0.75582314,59.05875,1.0,1.20540149873752
OR6X1,Or6x1,0.5894859,85.2564,1.0,1.2049861594768154
NEIL1,Neil1,0.6301861,78.81909999999999,1.0,1.2048164631764469
SNORD84,Gm22589,0.5894859,85.16485,1.0,1.2040706594768154
OR8B12,Or8b12,0.5894859,85.1613,1.0,1.2040351594768153
OR8I2,Or8i2,0.5894859,85.1613,1.0,1.2040351594768153
SLC66A3,Slc66a3,0.5894859,85.1485,1.0,1.2039071594768154
SNORD25,Gm25855,0.5894859,85.1449,1.0,1.2038711594768154
OR56A3,Or56a3,0.5894859,85.0794,1.0,1.2032161594768154
BEX4,Bex4,0.75028485,59.668099999999995,1.0,1.202758517962324
OR6C6,Or6c6c,0.5894859,85.0318,1.0,1.2027401594768155
OR1N1,Or1n1,0.5894859,85.0244,1.0,1.2026661594768153
IFT25,Ift25,0.5894859,85.01845,1.0,1.2026066594768154
MIR29A,Mir29a,0.5894859,85.0142,1.0,1.2025641594768155
MIR140,Mir140,0.5894859,85.0,1.0,1.2024221594768154
AFG2A,Afg2a,0.5894859,84.9944,1.0,1.2023661594768154
SNORA84,Gm25394,0.5894859,84.9624,1.0,1.2020461594768155
SNORA30,Snora30,0.5894859,84.94335,1.0,1.2018556594768153
OR4F6,Or4f6,0.5894859,84.9359,1.0,1.2017811594768155
OR10S1,Or10s1,0.5894859,84.91465,1.0,1.2015686594768153
GBA1,Gba1,0.5894859,84.90545,1.0,1.2014766594768154
SNORD38B,Gm22980,0.5894859,84.89645,1.0,1.2013866594768154
TMT1A,Tmt1a,0.5894859,84.8361,1.0,1.2007831594768155
SLC25A40,Slc25a40,0.60133404,82.96315,1.0,1.2007437330070623
MIR19B2,Mir19b-2,0.5894859,84.82145,1.0,1.2006366594768154
OR8A1,Or8a1b,0.5894859,84.7896,1.0,1.2003181594768153
OR8D1,Or8d1,0.5894859,84.7403,1.0,1.1998251594768155
OR5B21,Or5b21,0.5894859,84.73485,1.0,1.1997706594768154
OR52E5,Or52e5,0.5894859,84.72805,1.0,1.1997026594768154
SNORD68,Snord68,0.5894859,84.7176,1.0,1.1995981594768155
SNORA78,Snora78,0.5894859,84.7072,1.0,1.1994941594768154
MIR22,Mir22,0.5894859,84.7059,1.0,1.1994811594768153
SKIC3,Skic3,0.5894859,84.68180000000001,1.0,1.1992401594768154
OR52E8,Or52e8,0.5894859,84.6645,1.0,1.1990671594768154
OR8D2,Or8d2,0.5894859,84.65465,1.0,1.1989686594768154
SNORA60,Gm25129,0.5894859,84.6454,1.0,1.1988761594768154
CCDC148,Ccdc148,0.67321783,71.43180000000001,1.0,1.1988246831682545
OR6C1,Or6c1,0.5894859,84.6154,1.0,1.1985761594768154
MIR96,Mir96,0.5894859,84.56700000000001,1.0,1.1980921594768155
OR13G1,Or13g1,0.5894859,84.5531,1.0,1.1979531594768154
OR8D4,Or8d4,0.5894859,84.48195000000001,1.0,1.1972416594768156
OR52B4,Or52b4,0.5894859,84.48195000000001,1.0,1.1972416594768156
SNORA4,Gm24616,0.5894859,84.47765000000001,1.0,1.1971986594768156
TERB2,Terb2,0.6299725,78.08385,1.0,1.1971270157985414
MIR301B,Mir301b,0.5894859,84.4237,1.0,1.1966591594768154
SNORD81,Gm25802,0.5894859,84.4156,1.0,1.1965781594768155
OR9A4,Or9a4,0.5894859,84.3949,1.0,1.1963711594768154
OR10H5,Or10h5,0.5894859,84.3621,1.0,1.1960431594768153
MIR192,Mir192,0.5894859,84.35645,1.0,1.1959866594768154
LAX1,Lax1,0.8010092,50.938,1.0,1.1954736075151127
PREX2,Prex2,0.5307454,93.57115,1.0,1.1954723418182236
SNORD18C,Gm22455,0.5894859,84.3029,1.0,1.1954511594768154
OR4C3,Or4c3,0.5894859,84.27045,1.0,1.1951266594768153
SDR42E2,Sdr42e2,0.5894859,84.26050000000001,1.0,1.1950271594768154
OR5AU1,Or5au1,0.5894859,84.2444,1.0,1.1948661594768153
SNORA15B-2,Snora15,0.5894859,84.2296,1.0,1.1947181594768155
C1orf127,Gm572,0.7970307,51.4878,1.0,1.1946956471078178
SNORD113-9,Gm55110,0.5894859,84.14189999999999,1.0,1.1938411594768152
OR8J3,Or8j3,0.5894859,84.127,1.0,1.1936921594768153
OR2D2,Or2d2,0.5894859,84.11975,1.0,1.1936196594768154
VPS35,Vps35,0.49271607,99.3719,1.0,1.1934897527404422
GYG1,Gyg1,0.5894859,84.09309999999999,1.0,1.1933531594768152
OR5C1,Or5c1,0.5894859,84.09020000000001,1.0,1.1933241594768156
LST1,Lst1,0.78203356,53.708,1.0,1.1932401237038568
SNORD63,Gm26109,0.5894859,84.07560000000001,1.0,1.1931781594768154
OR52L1,Or52l1,0.5894859,84.06515,1.0,1.1930736594768154
RLIG1,Rlig1,0.5894859,84.04984999999999,1.0,1.1929206594768154
OR6K2,Or6k2,0.5894859,84.03285,1.0,1.1927506594768154
SNORD88B,Snord88a,0.5894859,83.98044999999999,1.0,1.1922266594768154
OR2L13,Or2l13,0.5894859,83.9744,1.0,1.1921661594768154
SNORA3A,Snora3,0.5894859,83.97434999999999,1.0,1.1921656594768153
SNORD45B,Snord45b,0.5894859,83.92015,1.0,1.1916236594768155
SNORD73B,Snord73b,0.5894859,83.92015,1.0,1.1916236594768155
MIR151A,Mir151,0.5894859,83.90520000000001,1.0,1.1914741594768155
KGD4,Mrps36,0.5894859,83.9044,1.0,1.1914661594768152
SNORA63B,Gm24201,0.5894859,83.8764,1.0,1.1911861594768154
OR4C46,Or4c10,0.5894859,83.87185,1.0,1.1911406594768152
OR51Q1,Or51q1,0.5894859,83.8616,1.0,1.1910381594768154
MIR30B,Mir30b,0.5894859,83.85415,1.0,1.1909636594768154
MIR598,Mir598,0.5894859,83.8314,1.0,1.1907361594768153
TMEM271,Tmem217rt,0.5894859,83.81205,1.0,1.1905426594768154
OR9H1P,Or9s18,0.5894859,83.7662,1.0,1.1900841594768155
SNORD96A,Snord96a,0.5894859,83.76304999999999,1.0,1.1900526594768153
LCN12,Lcn12,0.7680684,55.5848,1.0,1.189978516756128
ST14,St14,0.6013204,81.8713,1.0,1.1898037163299338
CFDP1,Cfdp1,0.59092385,83.50545,1.0,1.1897449810220384
BLTP3A,Bltp3a,0.5894859,83.7238,1.0,1.1896601594768152
OR5M11,Or5m11,0.5894859,83.70115,1.0,1.1894336594768153
MIR711,Mir711,0.5894859,83.66495,1.0,1.1890716594768154
SNORD124,Gm22059,0.5894859,83.6538,1.0,1.1889601594768153
TMT1B,Tmt1b,0.5894859,83.6066,1.0,1.1884881594768153
OR2F2,Or2f1,0.5894859,83.5962,1.0,1.1883841594768154
SNORD19,Snord19,0.5894859,83.59135,1.0,1.1883356594768155
MATCAP1,Matcap1,0.5894859,83.58359999999999,1.0,1.1882581594768153
OR5A1,Or5a1,0.5894859,83.54515,1.0,1.1878736594768153
SNORD48,Gm25744,0.5894859,83.46975,1.0,1.1871196594768154
OR10P1,Or10p1,0.5894859,83.46905,1.0,1.1871126594768153
SNORA71C,Gm23925,0.5894859,83.46335,1.0,1.1870556594768154
SNORA62,Snora62,0.5894859,83.45835,1.0,1.1870056594768152
TRIM61,Trim61,0.78479487,52.58115,1.0,1.186327504621858
SNORD61,Snord61,0.5894859,83.3494,1.0,1.1859161594768155
SNORD36A,Gm24134,0.5894859,83.3494,1.0,1.1859161594768155
TPTE2,Tpte,0.75765413,56.80075,1.0,1.1857098286975938
PLA2G4C,Pla2g4c,0.77287936,54.36085,1.0,1.185328157005237
OR1A1,Or1a1b,0.5894859,83.2832,1.0,1.1852541594768153
SNORD11B,Gm26287,0.5894859,83.2716,1.0,1.1851381594768153
FAM227B,Fam227b,0.7464669,58.4927,1.0,1.1849818202026077
MIR105-2,Mir105,0.5894859,83.233,1.0,1.1847521594768153
OR4D2,Or4d2b,0.5894859,83.17505,1.0,1.1841726594768154
POU2AF2,Pou2af2,0.5894859,83.13069999999999,1.0,1.1837291594768153
MIR181B1,Mir181b-1,0.5894859,83.125,1.0,1.1836721594768154
OR4A15,Or4a15,0.5894859,83.121,1.0,1.1836321594768153
OR6F1,Or6f1,0.5894859,83.1169,1.0,1.1835911594768154
GDPD3,Gdpd3,0.64070785,75.02574999999999,1.0,1.1834806976028527
OR2T35,Or2t35,0.5894859,83.10095,1.0,1.1834316594768153
SNORA80B,Gm22748,0.5894859,83.0882,1.0,1.1833041594768154
OR6S1,Or6s1,0.5894859,83.0816,1.0,1.1832381594768153
OR56B1,Or56b1,0.5894859,83.05324999999999,1.0,1.1829546594768152
MIR877,Mir877,0.5894859,83.04374999999999,1.0,1.1828596594768153
OR5K1,Or5k1,0.5894859,83.02435,1.0,1.1826656594768155
MIR374B,Mir374b,0.5894859,83.01165,1.0,1.1825386594768155
SNORD101,Gm23130,0.5894859,82.997,1.0,1.1823921594768154
RBM43,Rbm43,0.75499785,56.8799,1.0,1.1823111293484194
OR10Q1,Or10q1,0.5894859,82.9686,1.0,1.1821081594768152
FSTL3,Fstl3,0.592424,82.4813,1.0,1.1818699211389174
MIR26B,Mir26b,0.5894859,82.91825,1.0,1.1816046594768155
MYO15A,Myo15a,0.5894859,82.88655,1.0,1.1812876594768154
RNF228,Gm2102,0.5894859,82.882,1.0,1.1812421594768154
OR52E2,Or52e2,0.5894859,82.87895,1.0,1.1812116594768154
OR8B3,Or8b3,0.5894859,82.8605,1.0,1.1810271594768154
OR3A1,Or3a1c,0.5894859,82.8571,1.0,1.1809931594768155
SNORD33,Snord33,0.5894859,82.84309999999999,1.0,1.1808531594768152
MAPDA,Adal,0.5894859,82.80125000000001,1.0,1.1804346594768156
DUSP29,Dusp29,0.5894859,82.76955000000001,1.0,1.1801176594768155
OR5M10,Or5m10,0.5894859,82.75095,1.0,1.1799316594768154
OR51C1P,Or51f23b,0.5894859,82.74844999999999,1.0,1.1799066594768153
SNORA55,Gm22154,0.5894859,82.7255,1.0,1.1796771594768154
OR2W3,Or2w3,0.5894859,82.71735000000001,1.0,1.1795956594768156
SNORD100,Snord100,0.5894859,82.68135000000001,1.0,1.1792356594768154
MIR222,Mir222,0.5894859,82.64670000000001,1.0,1.1788891594768154
NTAQ1,Ntaq1,0.5894859,82.6164,1.0,1.1785861594768154
ATP5MG,Atp5mg,0.5894859,82.5243,1.0,1.1776651594768153
SNORD12C,Gm25878,0.5894859,82.45745,1.0,1.1769966594768153
SCARNA10,Scarna10,0.5894859,82.44755,1.0,1.1768976594768155
CDK3,Cdk3,0.5894859,82.43045000000001,1.0,1.1767266594768155
SNORD88C,Gm26247,0.5894859,82.4176,1.0,1.1765981594768153
SNORA5A,Gm24313,0.5894859,82.3982,1.0,1.1764041594768153
TRARG1,Trarg1,0.6371425,74.8669,1.0,1.176267968511952
MIR181A1,Mir181a-1,0.5894859,82.34065,1.0,1.1758286594768153
OR13A1,Or13a1,0.5894859,82.33385,1.0,1.1757606594768153
STYXL2,Styxl2,0.5894859,82.3233,1.0,1.1756551594768154
CA4,Car4,0.7537251,56.4092,1.0,1.1755964056816144
MIR31,Mir31,0.5894859,82.31465,1.0,1.1755686594768153
OR4K2,Or4k2,0.5894859,82.2818,1.0,1.1752401594768154
CENPU,Cenpu,0.7557996,56.0439,1.0,1.1752158651173146
OR2AG2,Or2ag2,0.5894859,82.2785,1.0,1.1752071594768154
SNORD34,Snord34,0.5894859,82.2736,1.0,1.1751581594768155
OR2A14,Or2a14,0.5894859,82.2581,1.0,1.1750031594768153
OR4C12,Or4c12b,0.5894859,82.22405,1.0,1.1746626594768155
SNORD12,Snord12,0.5894859,82.2222,1.0,1.1746441594768153
SNORD121A,Gm24837,0.5894859,82.21164999999999,1.0,1.1745386594768152
SNORD1A,Snord1a,0.5894859,82.2072,1.0,1.1744941594768155
OR52J3,Or52j3,0.5894859,82.1832,1.0,1.1742541594768154
OR51M1,Or51m1,0.5894859,82.18020000000001,1.0,1.1742241594768155
ATP5PO,Atp5po,0.5894859,82.1596,1.0,1.1740181594768153
MIR98,Mir98,0.5894859,82.1312,1.0,1.1737341594768154
OR9Q1,Or9q1,0.5894859,82.12585,1.0,1.1736806594768154
PYCR3,Pycr3,0.5894859,82.1168,1.0,1.1735901594768154
OR2I1P,Or2i1,0.5894859,82.112,1.0,1.1735421594768154
OR5D18,Or5d18,0.5894859,82.1086,1.0,1.1735081594768153
ROM1,Rom1,0.5752061,84.3305,1.0,1.1732012176836548
SNORD60,Snord60,0.5894859,82.06675,1.0,1.1730896594768154
OR2C1,Or2c1,0.5894859,82.0513,1.0,1.1729351594768154
OR4F3,Or4f7,0.5894859,82.0513,1.0,1.1729351594768154
OR13J1,Or13j1,0.5894859,82.0513,1.0,1.1729351594768154
OR4K5,Or4k5,0.5894859,82.0433,1.0,1.1728551594768153
SNORA35,Snora35,0.5894859,82.0312,1.0,1.1727341594768153
SNORA29,Gm26130,0.5894859,82.01865000000001,1.0,1.1726086594768155
TPRG1,Tprg1,0.5894859,81.95375,1.0,1.1719596594768154
DNMT3L,Dnmt3l,0.7248869,60.5848,1.0,1.1718610392325375
OR2A7,Or2a7,0.5894859,81.9355,1.0,1.1717771594768154
OR2A25,Or2a25,0.5894859,81.9355,1.0,1.1717771594768154
OR9I1,Or9i1,0.5894859,81.90559999999999,1.0,1.1714781594768153
OR4B1,Or4b1,0.5894859,81.89779999999999,1.0,1.1714001594768153
MIR200B,Mir200b,0.5894859,81.8797,1.0,1.1712191594768153
SNORD35A,Snord35a,0.5894859,81.86045,1.0,1.1710266594768153
OR1R1P,Or1r1,0.5894859,81.8471,1.0,1.1708931594768153
OR5V1,Or5v1,0.5894859,81.82140000000001,1.0,1.1706361594768155
OR6K6,Or6k6,0.5894859,81.8192,1.0,1.1706141594768154
MIR183,Mir183,0.5894859,81.8182,1.0,1.1706041594768155
NHSL3,Nhsl3,0.5894859,81.80305,1.0,1.1704526594768154
OR52E6,Or52e8b,0.5894859,81.7891,1.0,1.1703131594768155
OR8K3,Or8k3,0.5894859,81.785,1.0,1.1702721594768153
OR11H6,Or11h6,0.5894859,81.7637,1.0,1.1700591594768153
MIRLET7A3,Mirlet7c-2,0.5894859,81.7354,1.0,1.1697761594768155
SNORD35B,Snord35b,0.5894859,81.6092,1.0,1.1685141594768154
TDP2,Tdp2,0.6962213,64.76185000000001,1.0,1.1684124439324612
AKR7L,Akr7a5,0.5894859,81.5924,1.0,1.1683461594768154
SPMIP1,Spmip1,0.5894859,81.58705,1.0,1.1682926594768155
