chimpanzee gene name,gorilla gene name,correlation,identical_scores,orthology confidence,combo_score
SMG6,SMG6,0.9275694,99.2953,1.0,1.846304958726051
HOXD10,HOXD10,0.9806229,91.46340000000001,1.0,1.8462749960845812
EXT2,EXT2,0.9917257,89.81245,1.0,1.846107878380106
OR5K2,OR5K2,0.9618174,94.2231,1.0,1.8460641596796648
CLTCL1,CLTCL1,0.99861425,88.7861,1.0,1.8459766068647303
MEGF9,MEGF9,0.98346823,91.01745,1.0,1.8459238411834362
CCDC179,CCDC179,0.96244496,94.1176,1.0,1.8458903729208496
METTL5,METTL5,0.9971119,88.99915,1.0,1.8458596891537304
SELENOW,SELENOW,0.96902317,93.10895,1.0,1.8453800748976819
NDFIP2,NDFIP2,0.97418237,92.3417,1.0,1.845301153422033
KNDC1,KNDC1,0.98848754,90.23035,1.0,1.8452987067741602
KLHL11,KLHL11,0.9809001,91.3351,1.0,1.8450962386772072
CHRNB1,CHRNB1,0.97529864,92.1507,1.0,1.8449469490744623
TMEM11,TMEM11,0.99906856,88.64185,1.0,1.8449352695581536
GIMAP2,GIMAP2,0.9786504,91.6548,1.0,1.8449301623014003
MSANTD2,MSANTD2,0.98838776,90.21315,1.0,1.8448680820401835
RAB37,RAB37,0.99857336,88.7027,1.0,1.844770279474548
KREMEN1,KREMEN1,0.9708101,92.7987,1.0,1.8447524145670002
DMWD,DMWD,0.9830886,90.9863,1.0,1.8447479769651909
KIF1B,KIF1B,0.9775692,91.7854,1.0,1.8445394798784016
DYNC2I1,DYNC2I1,0.9869494,90.4008,1.0,1.8445359396760428
DMRTA1,DMRTA1,0.99280924,89.53219999999999,1.0,1.844484683138659
ZFAND3,ZFAND3,0.9876567,90.29075,1.0,1.8444595132954396
GSTA5,GSTA5,0.9758868,92.0156,1.0,1.8442954756802008
FMR1NB,FMR1NB,0.9946257,89.23715,1.0,1.844120829327872
ADRA1A,ADRA1A,0.9996328,88.49125000000001,1.0,1.8440271105411061
FAM149B1,FAM149B1,0.9903841,89.85235,1.0,1.84397544115209
SLC36A2,SLC36A2,0.99097455,89.76025000000001,1.0,1.843908526533576
INPP5E,INPP5E,0.9868049,90.37525,1.0,1.843903666204616
CHERP,CHERP,0.9826251,90.9878,1.0,1.8438455544988808
TREML2,TREML2,0.98266363,90.97800000000001,1.0,1.8437900672069998
CRB2,CRB2,0.98987716,89.9075,1.0,1.8437101973691212
SDR16C5,SDR16C5,0.9964203,88.93315000000001,1.0,1.8435927394575273
CFAP119,CFAP119,0.99098694,89.7308,1.0,1.8435359576621364
TMEM178A,TMEM178A,0.9648109,93.5795,1.0,1.8433419779350153
ZCCHC18,ZCCHC18,0.9518049,95.4907,1.0,1.8432308870278071
RP1L1,RP1L1,0.9992412,88.48545,1.0,1.8431693489083822
AQP11,AQP11,0.9827329,90.92070000000001,1.0,1.8431550738079094
EIF3G,EIF3G,0.93168145,98.4375,1.0,1.842920180896978
TBCD,TBCD,0.99206907,89.52465000000001,1.0,1.8429094444288725
BNIP3L,BNIP3L,0.99098885,89.67895,1.0,1.842840387371526
PPP2R2C,PPP2R2C,0.9988956,88.5073,1.0,1.842776109704431
FGF20,FGF20,0.98305124,90.82804999999999,1.0,1.8425390714101009
ANKRD33B,ANKRD33B,0.98590577,90.38215,1.0,1.8422069046846992
BPIFC,BPIFC,0.97873724,91.4322,1.0,1.8421005153563441
PUSL1,PUSL1,0.98558295,90.42135,1.0,1.8420930352890021
BEND4,BEND4,0.99219805,89.44465,1.0,1.842087125118348
TNRC18,TNRC18,0.9712308,92.53469999999999,1.0,1.8420289390948419
IRAK2,IRAK2,0.9724918,92.34825000000001,1.0,1.8420242101300943
SELENON,SELENON,0.98203063,90.91534999999999,1.0,1.8416849542448936
MANF,MANF,0.99413663,89.12035,1.0,1.8415718314746945
ZSWIM2,ZSWIM2,0.9763934,91.73175,1.0,1.8414752506614334
APOH,APOH,0.9825894,90.80975000000001,1.0,1.8413728835032894
RABGEF1,RABGEF1,0.9708474,92.52885,1.0,1.8411868261743423
OR52E5,OR52E5,0.97374946,92.0876,1.0,1.8410119948470993
IRX2,IRX2,0.98458314,90.4839,1.0,1.8409464857902478
GPATCH1,GPATCH1,0.93838453,97.29775000000001,1.0,1.8408901259889938
CPEB2,CPEB2,0.96711904,93.0504,1.0,1.84079992018076
IQCE,IQCE,0.9921786,89.3489,1.0,1.8407568952790632
DYTN,DYTN,0.97273636,92.21695,1.0,1.8407400135651772
RAI1,RAI1,0.9997617,88.22800000000001,1.0,1.8407328867597914
FRMPD2,FRMPD2,0.99334574,89.17439999999999,1.0,1.8407265122958512
MMAB,MMAB,0.98231846,90.798,1.0,1.8406750549254371
UQCRC1,UQCRC1,0.9708555,92.4822,1.0,1.8405737174213392
EARS2,EARS2,0.9843032,90.49295000000001,1.0,1.840511299837666
SKOR2,SKOR2,0.9658885,93.2092,1.0,1.840492329961216
RB1,RB1,0.9850433,90.37270000000001,1.0,1.8403625845285652
CUEDC2,CUEDC2,0.99249697,89.27175,1.0,1.8403500224549867
MAD1L1,MAD1L1,0.9947491,88.93625,1.0,1.840307819683073
HES7,HES7,0.99658114,88.65535,1.0,1.8401658403664078
ZNF718,ZNF718,0.986813,90.09675,1.0,1.8401632770727516
ALG1,ALG1,0.97678435,91.5721,1.0,1.8401000662904523
SIK2,SIK2,0.92035705,99.892,1.0,1.8399963841294185
NT5C1A,NT5C1A,0.9881443,89.88730000000001,1.0,1.8399882564098897
HDDC2,HDDC2,0.99152726,89.38675,1.0,1.8399708562035915
CABP7,CABP7,0.98209447,90.7735,1.0,1.8398987094101473
PRSS48,PRSS48,0.9890522,89.72855,1.0,1.8396542655578763
ZNF233,ZNF233,0.9912608,89.3988,1.0,1.8396029690192734
SSH2,SSH2,0.953202,94.99965,1.0,1.8393885223675892
HTR3E,HTR3E,0.9953734,88.7676,1.0,1.83927575243009
TTL,TTL,0.96059287,93.89920000000001,1.0,1.8392576931860796
ALAD,ALAD,0.9213037,99.697,1.0,1.8392505763319829
SPATA6L,SPATA6L,0.9959569,88.67735,1.0,1.8392199564614642
MTM1,MTM1,0.9857853,90.1697,1.0,1.8391014881504515
EP300,EP300,0.9556218,94.61925,1.0,1.8390744596538844
PALM3,PALM3,0.99225616,89.2073,1.0,1.8390013339239761
ZNF385C,ZNF385C,0.9975224,88.42215,1.0,1.8388940470665638
PROS1,PROS1,0.9856231,90.17705,1.0,1.8388777482309573
MEAF6,MEAF6,0.9696295,92.5373,1.0,1.838876419871111
IDH3B,IDH3B,0.996306,88.59909999999999,1.0,1.8388594183510258
TAOK1,TAOK1,0.98550117,90.19040000000001,1.0,1.8388151010766602
SDCBP,SDCBP,0.9991725,88.1697,1.0,1.8387736376484933
DEFB130B,DEFB130B,0.9828205,90.56960000000001,1.0,1.838593683198917
SPEG,SPEG,0.98336375,90.48205,1.0,1.8384941831639412
ADARB2,ADARB2,0.9738847,91.87985,1.0,1.838478996597542
SGSM1,SGSM1,0.97876537,91.1571,1.0,1.8384458589424706
GH2,GH2,0.97632366,91.5137,1.0,1.8383952836559012
GM2A,GM2A,0.9940732,88.8895,1.0,1.8383317740825516
RMND1,RMND1,0.96849084,92.65254999999999,1.0,1.8381643094944917
RERG,RERG,0.9721828,92.10274999999999,1.0,1.8380977100398115
DGUOK,DGUOK,0.9908046,89.35405,1.0,1.83809124065046
COMMD3,COMMD3,0.9822396,90.61005,1.0,1.8379829335830622
HACD2,HACD2,0.9710205,92.25995,1.0,1.8379043787167397
SIVA1,SIVA1,0.99545723,88.63925,1.0,1.8377113933034717
TEKT3,TEKT3,0.9900008,89.44335,1.0,1.8376956878085569
TREML4,TREML4,0.98451036,90.21600000000001,1.0,1.8371880716521451
FAM120A,FAM120A,0.97342706,91.84405000000001,1.0,1.8370851227084224
MUTYH,MUTYH,0.9897698,89.41785,1.0,1.836891899629054
SLC16A9,SLC16A9,0.9940325,88.78465,1.0,1.8368364992087525
HS3ST5,HS3ST5,0.9918088,89.1083,1.0,1.8367754581943925
NUSAP1,NUSAP1,0.9553647,94.4847,1.0,1.8367478085499576
HDAC8,HDAC8,0.99912655,88.02215,1.0,1.8366919582600625
AEBP1,AEBP1,0.9912912,89.17165,1.0,1.836599599038442
ZNF670,ZNF670,0.9701643,92.2887,1.0,1.8365877958136703
PTTG1IP,PTTG1IP,0.96970314,92.35515000000001,1.0,1.8365661015457733
TIA1,TIA1,0.9817302,90.57305,1.0,1.8364698388520817
OR2T6,OR2T6,0.9779432,91.13155,1.0,1.8364645981222667
ANAPC7,ANAPC7,0.9797322,90.8495,1.0,1.8362214306391267
ADAMTS2,ADAMTS2,0.9935776,88.79095000000001,1.0,1.8360159403370004
TAC1,TAC1,0.99211794,89.00555,1.0,1.8360049094245607
ING3,ING3,0.9720716,91.9636,1.0,1.8359994446945143
MTMR9,MTMR9,0.9212755,99.4536,1.0,1.8359113695442164
PNRC1,PNRC1,0.9863581,89.83670000000001,1.0,1.8357500887901312
ENDOV,ENDOV,0.97003615,92.2399,1.0,1.8356744642907388
A3GALT2,A3GALT2,0.9772992,91.16505000000001,1.0,1.835634495796599
DVL3,DVL3,0.9393144,96.76745,1.0,1.8355882624355586
POLR3H,POLR3H,0.95566195,94.34785,1.0,1.8354936375591042
PRKRIP1,PRKRIP1,0.93208164,97.8261,1.0,1.835470015264145
MAPK8IP1,MAPK8IP1,0.9928032,88.82849999999999,1.0,1.8349808883439975
PCSK9,PCSK9,0.97634876,91.22975,1.0,1.8346152235030266
GRIPAP1,GRIPAP1,0.99516577,88.4479,1.0,1.8345502044433448
BAIAP2,BAIAP2,0.99619853,88.2852,1.0,1.834411484029812
DNASE1,DNASE1,0.92385554,98.9362,1.0,1.834068376949642
GAB4,GAB4,0.99160725,88.93180000000001,1.0,1.8339935489044494
OR5V1,OR5V1,0.9638545,93.0273,1.0,1.8339898612846142
FBRSL1,FBRSL1,0.95687765,94.0559,1.0,1.8339757093965985
ZNF564,ZNF564,0.9201974,99.4575,1.0,1.833817880601456
PUS10,PUS10,0.95660293,94.0721,1.0,1.833647356411243
EPB41L4B,EPB41L4B,0.97954524,90.6731,1.0,1.8334699134165802
TUBGCP3,TUBGCP3,0.9691197,92.20755,1.0,1.833413806306646
BET1L,BET1L,0.98091245,90.44749999999999,1.0,1.8331485388237394
EIF2B3,EIF2B3,0.95365363,94.469,1.0,1.8331299410255415
FBRS,FBRS,0.9764303,91.10249999999999,1.0,1.8330611430589647
CEP170,CEP170,0.96618015,92.606,1.0,1.8329367065074567
SHB,SHB,0.9827688,90.1534,1.0,1.8328769050327824
ABCA7,ABCA7,0.9775777,90.91319999999999,1.0,1.8327918371330003
MREG,MREG,0.9926458,88.68715,1.0,1.8327609816582437
AJM1,AJM1,0.9668841,92.4888,1.0,1.8327571696297706
PNPLA3,PNPLA3,0.97939426,90.6389,1.0,1.832708066222879
SYNC,SYNC,0.99629915,88.13749999999999,1.0,1.8326195474002003
NT5DC2,NT5DC2,0.9912419,88.87,1.0,1.8324326920441354
BROX,BROX,0.97731483,90.92525,1.0,1.8324310962951078
NFIC,NFIC,0.99964166,87.6298,1.0,1.832425184481671
RRBP1,RRBP1,0.9814603,90.30555000000001,1.0,1.832324427918173
LRRC8C,LRRC8C,0.91575783,100.0,1.0,1.8322978031852402
PPP1R3F,PPP1R3F,0.98584837,89.6494,1.0,1.832209033978435
CUX2,CUX2,0.98408115,89.9054,1.0,1.8321441850501972
OTP,OTP,0.9713376,91.7848,1.0,1.8321266034577173
RPF2,RPF2,0.9722789,91.63550000000001,1.0,1.8319865646752316
CYP2W1,CYP2W1,0.98816115,89.28880000000001,1.0,1.8319490043767135
TBKBP1,TBKBP1,0.96529496,92.66,1.0,1.8319029969019507
PTBP1,PTBP1,0.9848094,89.76474999999999,1.0,1.831696717920133
BCAT1,BCAT1,0.99859655,87.72745,1.0,1.8316619016953075
ARHGEF37,ARHGEF37,0.9825683,90.0922,1.0,1.8316522958532153
DCPS,DCPS,0.976963,90.91805,1.0,1.8316336181194368
TCERG1L,TCERG1L,0.9816985,90.2098,1.0,1.8315070828021494
CLEC12A,CLEC12A,0.97384423,91.35895,1.0,1.8313723400092194
FANK1,FANK1,0.9958969,88.1007,1.0,1.8313224458933703
OR7A5,OR7A5,0.9726863,91.50725,1.0,1.8310676611587744
PITPNA,PITPNA,0.99697185,87.9227,1.0,1.8310613378006177
NFYB,NFYB,0.97845554,90.625,1.0,1.8306519375727301
PPP1R12C,PPP1R12C,0.9897046,88.9591,1.0,1.8305743175425508
ALPK1,ALPK1,0.9263124,98.3119,1.0,1.8305382714954357
SPTLC1,SPTLC1,0.98493475,89.65485,1.0,1.8304638701437477
SCARF2,SCARF2,0.9882775,89.1611,1.0,1.830458147844861
BDH2,BDH2,0.9455828,95.45765,1.0,1.8303992236940616
FAM162A,FAM162A,0.9960646,87.9983,1.0,1.8302750639503407
ELAPOR2,ELAPOR2,0.91590774,99.8056,1.0,1.8299740772581852
TNFRSF4,TNFRSF4,0.9822749,89.98925,1.0,1.8296796177712986
NKX6-1,NKX6-1,0.98270524,89.9183,1.0,1.8295792632539007
RGL3,RGL3,0.9860111,89.43010000000001,1.0,1.829574967267725
MYL6B,MYL6B,0.9981169,87.6357,1.0,1.8294695393990201
GIPC3,GIPC3,0.981056,90.1527,1.0,1.829457919391917
GGN,GGN,0.9857591,89.45035,1.0,1.8293464692291455
ANGPTL6,ANGPTL6,0.9761187,90.864,1.0,1.82922388598592
INPP5B,INPP5B,0.9803004,90.23305,1.0,1.8290375937301677
PLD4,PLD4,0.92538106,98.33635,1.0,1.8290141129495896
P2RX4,P2RX4,0.9726398,91.35765,1.0,1.8289572357518187
PSD3,PSD3,0.9628574,92.79034999999999,1.0,1.8288089372487026
CRLF1,CRLF1,0.9863037,89.3263,1.0,1.8287573307514409
PRDM6,PRDM6,0.9711115,91.5683,1.0,1.8287562891961553
OR5H6,OR5H6,0.98921204,88.89099999999999,1.0,1.828675256401427
ATG16L2,ATG16L2,0.97834015,90.48025,1.0,1.8284697965902201
TYMS,TYMS,0.97816247,90.5012,1.0,1.8283986837214443
KRBOX4,KRBOX4,0.9615808,92.9363,1.0,1.8282363331533826
CARM1,CARM1,0.93942106,96.1879,1.0,1.8279833932587226
PLXDC2,PLXDC2,0.97892034,90.3579,1.0,1.8279744347249456
EEF1D,EEF1D,0.95305365,94.16165000000001,1.0,1.827789952492732
MAP3K15,MAP3K15,0.9692389,91.77225,1.0,1.8277795980655527
BMP7,BMP7,0.95355195,94.08355,1.0,1.8277284390001443
SUSD1,SUSD1,0.99930125,87.32055,1.0,1.8275762747558488
FANCD2,FANCD2,0.97101456,91.49405,1.0,1.827561805889267
ATP8B3,ATP8B3,0.9723796,91.29095,1.0,1.8275396001376942
PRR22,PRR22,0.9853988,89.3644,1.0,1.8274699207064409
SPATA16,SPATA16,0.9926,88.28915,1.0,1.8273014366588622
SERINC1,SERINC1,0.9793225,90.2457,1.0,1.8272615887922994
NPHP1,NPHP1,0.9883607,88.8997,1.0,1.8270979059658061
QRSL1,QRSL1,0.91685194,99.4318,1.0,1.826811670487883
THAP7,THAP7,0.9919875,88.34110000000001,1.0,1.82678289961346
PRR36,PRR36,0.9874773,89.006,1.0,1.8267732017361507
GZMB,GZMB,0.98899007,88.77314999999999,1.0,1.826643791888177
PLAAT5,PLAAT5,0.9868888,89.0795,1.0,1.8265931142489165
HLA-DQB1,HLA-DQB1,0.99330175,88.1226,1.0,1.8264518689631006
EYS,EYS,0.9266678,97.95635,1.0,1.8264499471800786
PTGS1,PTGS1,0.9802899,90.0426,1.0,1.826447830619389
DMPK,DMPK,0.999026,87.27375,1.0,1.8263970989412712
NKX3-2,NKX3-2,0.95116717,94.33170000000001,1.0,1.8263283754714221
ERGIC2,ERGIC2,0.96304077,92.5677,1.0,1.8261707709879476
KHDC4,KHDC4,0.9627542,92.58959999999999,1.0,1.8258957128406252
REXO1,REXO1,0.98014295,90.02205000000001,1.0,1.825878122003583
DDRGK1,DDRGK1,0.9923122,88.20735,1.0,1.8256251852703054
CLK4,CLK4,0.9719237,91.21549999999999,1.0,1.825614375760007
STT3B,STT3B,0.9554157,93.64405,1.0,1.8255103257164045
LHX6,LHX6,0.9923263,88.18955,1.0,1.8254131599695533
FRMD4A,FRMD4A,0.9539333,93.85205,1.0,1.825365004681439
PNMA8A,PNMA8A,0.9906225,88.4325,1.0,1.8252985331965805
CRELD2,CRELD2,0.96184796,92.67905,1.0,1.825298263554041
NLGN2,NLGN2,0.9873784,88.9086,1.0,1.8252625608581365
CABP4,CABP4,0.92452943,98.1818,1.0,1.8252342075665584
SEMA5B,SEMA5B,0.9674558,91.84280000000001,1.0,1.8251817183487233
PCNX2,PCNX2,0.9173074,99.2277,1.0,1.824965342993215
DPY19L4,DPY19L4,0.9802073,89.93695,1.0,1.8248583578246729
DHRS7,DHRS7,0.97841203,90.1798,1.0,1.824560299677009
CD46,CD46,0.99809873,87.26155,1.0,1.8243866931980623
DEPDC1,DEPDC1,0.95730484,93.2807,1.0,1.8243698943851863
ACTN1,ACTN1,0.98126954,89.7407,1.0,1.8243257859849553
SLC15A1,SLC15A1,0.92036587,98.7288,1.0,1.8243242604621135
FAM171A1,FAM171A1,0.9752787,90.6208,1.0,1.8242713868937153
MIOX,MIOX,0.9188505,98.9474,1.0,1.8242562853003639
ACSM6,ACSM6,0.9725712,91.01925,1.0,1.824256211798709
TEX38,TEX38,0.9931135,87.9734,1.0,1.8240646677078525
MTHFD2L,MTHFD2L,0.96684647,91.8383,1.0,1.823908072663549
MSR1,MSR1,0.9985384,87.14959999999999,1.0,1.823751887731555
FBXL2,FBXL2,0.99064994,88.3094,1.0,1.8236927366673195
XPNPEP2,XPNPEP2,0.9927706,87.99315,1.0,1.823648477600161
ZDHHC7,ZDHHC7,0.94380283,95.2174,1.0,1.823615386834434
SH3TC1,SH3TC1,0.9250643,97.979,1.0,1.8235634905533809
ZCCHC8,ZCCHC8,0.98804724,88.68205,1.0,1.82353817900474
ACSM3,ACSM3,0.97082585,91.2175,1.0,1.8234559440410738
RAB11FIP3,RAB11FIP3,0.99170655,88.13435,1.0,1.82343491121273
CASD1,CASD1,0.98753285,88.70865,1.0,1.8228730118755117
METTL24,METTL24,0.9840319,89.22255000000001,1.0,1.8228356079929489
PDE4D,PDE4D,0.99920326,86.96715,1.0,1.8226144206459967
ADPRHL1,ADPRHL1,0.99670166,87.32515,1.0,1.8224635105123799
TEX14,TEX14,0.96367687,92.19465,1.0,1.8224051687088414
SDC3,SDC3,0.97624385,90.32830000000001,1.0,1.8222472888429828
NR2E1,NR2E1,0.9604461,92.6533,1.0,1.8221603592200304
MARK2,MARK2,0.9631405,92.2475,1.0,1.82205031754139
OR4D1,OR4D1,0.9446807,94.9368,1.0,1.8215780586637549
CEACAM5,CEACAM5,0.98272234,89.3162,1.0,1.821491950717299
CCDC3,CCDC3,0.9102842,100.0,1.0,1.8214018543873192
DSPP,DSPP,0.9922423,87.8971,1.0,1.8213012713370886
FBXO30,FBXO30,0.9718524,90.88390000000001,1.0,1.8209996980860128
PACRGL,PACRGL,0.98020494,89.6505,1.0,1.8209899141444856
ZNF512,ZNF512,0.9967991,87.1801,1.0,1.8207009878939076
CABP1,CABP1,0.99049866,88.1081,1.0,1.8206763843656542
CCDC185,CCDC185,0.9789111,89.81775,1.0,1.820670294107165
DUSP10,DUSP10,0.9778608,89.97005,1.0,1.8206338198166376
JPH3,JPH3,0.9435129,95.01339999999999,1.0,1.8202866156532949
MYL3,MYL3,0.9860502,88.73055,1.0,1.8202170060868217
GAN,GAN,0.99221987,87.8179,1.0,1.8201883420846685
GATC,GATC,0.9863334,88.6822,1.0,1.8201285882341778
CPZ,CPZ,0.9711778,90.90735000000001,1.0,1.8199731244162607
TRIP4,TRIP4,0.9557839,93.175,1.0,1.8199165505371737
MAGI3,MAGI3,0.9785735,89.81115,1.0,1.8199092355624922
FUCA1,FUCA1,0.977909,89.9021,1.0,1.8198132327101715
FOXF2,FOXF2,0.9860674,88.68065,1.0,1.819578174800448
ZNF786,ZNF786,0.9550922,93.2232,1.0,1.819189774516226
AKR1C2,AKR1C2,0.9817303,89.2843,1.0,1.8190868911031064
CDC27,CDC27,0.9661161,91.58165,1.0,1.8189923871912008
TRAM1,TRAM1,0.95030034,93.91495,1.0,1.818981559933813
SLITRK1,SLITRK1,0.9826236,89.13794999999999,1.0,1.8188910929991802
ACAT1,ACAT1,0.93747556,95.7744,1.0,1.8185331866761478
FBXO45,FBXO45,0.9467478,94.40559999999999,1.0,1.8185278548866144
PAGE3,PAGE3,0.93586016,96.0019,1.0,1.818386135782982
DNAAF2,DNAAF2,0.97404027,90.36394999999999,1.0,1.8183416464296922
PODNL1,PODNL1,0.98881674,88.1721,1.0,1.8181915672875357
CPNE2,CPNE2,0.94834954,94.13815,1.0,1.8181088531414145
LSG1,LSG1,0.919846,98.3283,1.0,1.8178872985713372
ERI3,ERI3,0.99403214,87.35945,1.0,1.817612146629404
MRPL22,MRPL22,0.99615514,87.0273,1.0,1.8173580804204343
GRK5,GRK5,0.97310877,90.42375,1.0,1.8172939835368118
ADGRL1,ADGRL1,0.9768661,89.862,1.0,1.817196325173113
SLC34A3,SLC34A3,0.9654108,91.5216,1.0,1.8167784217698366
ZW10,ZW10,0.90969163,99.7433,1.0,1.8167598027237783
MIB2,MIB2,0.9896085,87.92205,1.0,1.81639489627387
KRI1,KRI1,0.97727376,89.73755,1.0,1.8163291950547595
GLT8D2,GLT8D2,0.9806438,89.2381,1.0,1.816300913179346
KRT83,KRT83,0.9988143,86.5247,1.0,1.8158722141253654
MARCHF9,MARCHF9,0.9359387,95.77645000000001,1.0,1.8155015247676833
TEKT2,TEKT2,0.98118645,89.0956,1.0,1.8154590324121476
QRICH2,QRICH2,0.992254,87.4598,1.0,1.8154260940729028
PPFIA4,PPFIA4,0.9829111,88.8386,1.0,1.815425652024671
FOXK2,FOXK2,0.9896891,87.82715,1.0,1.815275293661475
MYRF,MYRF,0.97352076,90.19525,1.0,1.815032007124159
IRAK1BP1,IRAK1BP1,0.9894602,87.83455000000001,1.0,1.8149194534236606
TMEM134,TMEM134,0.98021287,89.1827,1.0,1.8146958367001909
PGBD5,PGBD5,0.99313074,87.25675,1.0,1.814432540188816
SAC3D1,SAC3D1,0.9872478,88.11955,1.0,1.814359580680597
STXBP2,STXBP2,0.9884909,87.9333,1.0,1.8143219171905567
PUS7L,PUS7L,0.97103506,90.46674999999999,1.0,1.81374600326544
GBF1,GBF1,0.93314713,96.04079999999999,1.0,1.8135102063114314
LARGE1,LARGE1,0.9726253,90.21164999999999,1.0,1.8134706907892508
TTC13,TTC13,0.93379813,95.93025,1.0,1.8133149635125012
HGSNAT,HGSNAT,0.9735739,90.0589,1.0,1.8132986486715046
NDRG2,NDRG2,0.99979496,86.18545,1.0,1.8132484090206282
CEP19,CEP19,0.9100528,99.4012,1.0,1.8128643829995652
WASHC3,WASHC3,0.99375343,87.03694999999999,1.0,1.812707337507017
RILP,RILP,0.96957624,90.60435,1.0,1.812698039392699
CYREN,CYREN,0.91884476,98.0892,1.0,1.812669133332701
ARHGAP5,ARHGAP5,0.9103614,99.3342,1.0,1.812574968796012
LRRC23,LRRC23,0.9984975,86.3202,1.0,1.812483210641582
CASP9,CASP9,0.97485,89.80935,1.0,1.8124728615201584
CRABP2,CRABP2,0.96464723,91.30435,1.0,1.8123280896056757
NIPSNAP2,NIPSNAP2,0.9875119,87.9222,1.0,1.81222337359306
PLK5,PLK5,0.9940585,86.95570000000001,1.0,1.8122186870117978
GPD1,GPD1,0.90759397,99.7135,1.0,1.8121821930663853
SAMD3,SAMD3,0.9776554,89.3737,1.0,1.812181151223721
PAK4,PAK4,0.96630514,91.0476,1.0,1.812165226950397
ASB18,ASB18,0.97425544,89.8628,1.0,1.812010268867235
PALM2AKAP2,PALM2AKAP2,0.91123766,99.15975,1.0,1.8119662270149117
AGTRAP,AGTRAP,0.96097624,91.81265,1.0,1.8118766648060523
NKX2-1,NKX2-1,0.97968394,89.04765,1.0,1.8118213296110657
RRN3,RRN3,0.95990676,91.95915,1.0,1.8117237777228428
UCHL5,UCHL5,0.99824095,86.2955,1.0,1.8116393526764794
SF3B1,SF3B1,0.960702,91.83435,1.0,1.8116234533986204
NANOGNB,NANOGNB,0.9962042,86.59355,1.0,1.811605156675065
ADCK5,ADCK5,0.9672714,90.84325000000001,1.0,1.8113323389919627
KCTD10,KCTD10,0.9167325,98.29805,1.0,1.8112814618869164
POP5,POP5,0.9823319,88.6147,1.0,1.811252633817194
PRDM9,PRDM9,0.9820452,88.64845,1.0,1.8111371541647352
FBXW8,FBXW8,0.96839637,90.64375,1.0,1.8108808018775913
TMEM184A,TMEM184A,0.9577411,92.1987,1.0,1.8106439000588597
DPY19L1,DPY19L1,0.9820498,88.60325,1.0,1.810536636369346
ACTL6B,ACTL6B,0.9588729,92.0188,1.0,1.810470331122019
BCO2,BCO2,0.98706895,87.83605,1.0,1.8101796021769632
RBPJL,RBPJL,0.9814226,88.6537,1.0,1.8099686045588803
CLTB,CLTB,0.960696,91.70304999999999,1.0,1.809840485646976
NWD2,NWD2,0.90587085,99.7704,1.0,1.809519594725614
ARID1B,ARID1B,0.9643273,91.14325,1.0,1.809518251057196
PAQR3,PAQR3,0.9645157,91.113,1.0,1.809485261520985
ZCCHC3,ZCCHC3,0.97052896,90.2179,1.0,1.809381964775344
METTL15,METTL15,0.96456033,91.06309999999999,1.0,1.808901033098803
MRPS7,MRPS7,0.9905992,87.2183,1.0,1.808874563365633
NIPA1,NIPA1,0.9649217,91.0061,1.0,1.8088515479932195
OR1P1,OR1P1,0.9788254,88.94210000000001,1.0,1.8086885995133617
APOE,APOE,0.97860694,88.959,1.0,1.808481680996851
PER3,PER3,0.9646704,91.01544999999999,1.0,1.8084774200753029
LYPD6,LYPD6,0.98963374,87.3253,1.0,1.8083959502517404
RPTOR,RPTOR,0.91964465,97.6449,1.0,1.8082685287304812
NMT2,NMT2,0.9936904,86.71675,1.0,1.8082628898141642
TPO,TPO,0.97993284,88.74645,1.0,1.8082540969839727
POLQ,POLQ,0.9456534,93.77629999999999,1.0,1.8078610779596684
APBB1,APBB1,0.9966195,86.25085,1.0,1.8078093964957984
CHRNB4,CHRNB4,0.9143318,98.3936,1.0,1.8077913811533097
CARD8,CARD8,0.97434026,89.53639999999999,1.0,1.8077765072488317
CFAP20DC,CFAP20DC,0.9728073,89.7625,1.0,1.8077746798132686
USF2,USF2,0.99893516,85.89285000000001,1.0,1.8075901696783454
KCMF1,KCMF1,0.9444179,93.93260000000001,1.0,1.80750989329208
ZNF444,ZNF444,0.9716312,89.9083,1.0,1.807400110348684
RTEL1,RTEL1,0.9405151,94.4624,1.0,1.8068870216598474
CACNA1B,CACNA1B,0.96050423,91.50755,1.0,1.806821765499774
RUNDC3A,RUNDC3A,0.9388824,94.6952,1.0,1.806777021343307
LRCH1,LRCH1,0.97438073,89.4316,1.0,1.8064434858856613
PDE9A,PDE9A,0.96519846,90.7824,1.0,1.8063851234741861
NDUFA6,NDUFA6,0.9646405,90.84315000000001,1.0,1.8060938528810357
ANXA9,ANXA9,0.979506,88.6478,1.0,1.8060737898268902
MYOM1,MYOM1,0.9799613,88.5786,1.0,1.806046725989137
CRTC3,CRTC3,0.9441569,93.86080000000001,1.0,1.8060218744508887
REG1A,REG1A,0.98941857,87.17115000000001,1.0,1.8058883938816208
NUDCD1,NUDCD1,0.9397518,94.45840000000001,1.0,1.8053136235175482
SNAPIN,SNAPIN,0.9741616,89.3785,1.0,1.8052910472081485
SCARB1,SCARB1,0.9962147,86.09805,1.0,1.8049425670755568
GK3,GK3,0.9254687,96.5315,1.0,1.8048440728270891
