crab_eating_macaque gene name,mice gene name,correlation,identical_scores,orthology confidence,combo_score
CHI3L2,Chil6,0.8946802,76.6355,0.0,1.5874714782195407
TRBV5-1,Trbv12-2,0.89459765,76.6355,0.0,1.5873380140422717
DEFB132,Defb21,0.8942187,76.6355,0.0,1.5867253399056747
TTLL13,Ttll13,0.9385857,69.71119999999999,0.0,1.5866641430777424
JMJD4,Jmjd4,0.935266,70.22725,0.0,1.5866474542055347
MAGEC2,Magec2,0.89404106,76.6355,0.0,1.5864381372836265
CYP2A24,Cyp2a12,0.92227787,72.21125,0.0,1.586219117226232
SHCBP1,Shcbp1l,0.89376175,76.6355,0.0,1.5859865578850438
LALBA,Lalba,0.9528876,67.36925,0.0,1.5855052539548198
C6orf136,Atat1,0.89319545,76.6355,0.0,1.585070982311604
RAET1G,Ulbp1,0.892834,76.6355,0.0,1.5844866016105275
MGST3,Mgst3,0.9581919,66.3767,0.0,1.583790146275068
RHOXF1,Rhox10,0.8923203,76.6355,0.0,1.583656068020423
EXOC6B,Exoc6b,0.7515555,98.58555000000001,0.0,1.5836539671884289
S100P,S100z,0.8923138,76.6355,0.0,1.5836455590300873
ZNF679,Zfp986,0.8922829,76.6355,0.0,1.583595600906797
FCRL6,Fcrl6,0.89210665,76.6355,0.0,1.583310645591913
CDC14C,Cdc14b,0.9022098,75.043,0.0,1.5831337791870108
WDR87,Gm35339,0.8919337,76.6355,0.0,1.5830310256105844
IGSF5,Igsf5,0.8915569,76.6355,0.0,1.582421827524637
MT1E,Mt3,0.8913203,76.6355,0.0,1.5820393002764013
HFE,Hfe,0.9560717,66.49414999999999,0.0,1.5815800170707757
DEFB136,Defb7,0.89102197,76.6355,0.0,1.5815569699553276
BTN3A3,Cd276,0.8905818,76.6355,0.0,1.5808453172974413
WBP11,Wbp11,0.8904772,76.6355,0.0,1.5806762033914166
ZNF345,Zfp759,0.8903128,76.6355,0.0,1.5804104067742992
ANKRD62,Ccdc144b,0.89019716,76.6355,0.0,1.5802234437523803
EIF4E3,Eif4e3,0.96661514,64.71765,0.0,1.5802072537424339
CEL,Cel,0.9341757,69.77415,0.0,1.580186873735345
LIPI,Lipi,0.9786316,62.838849999999994,0.0,1.5801553576711171
LTB,Ltb,0.953696,66.72025,0.0,1.5800833055634775
TSLP,Scgb2b2,0.88967943,76.6355,0.0,1.5793863945882682
YJU2,Yju2,0.95007604,67.20005,0.0,1.5792053197841955
TCL1A,Tcl1b2,0.8894475,76.6355,0.0,1.5790114176453969
TIMM8A,Timm8a1,0.8893486,76.6355,0.0,1.5788515193155135
WHRN,Whrn,0.9588194,65.8,0.0,1.5788253434129995
DUSP21,Dusp21,0.93962175,68.7831,0.0,1.5787164951408634
CYP2A13,Cyp2a22,0.92744935,70.64625000000001,0.0,1.5783540105630167
GPR32,Fpr-rs3,0.8880337,76.6355,0.0,1.5767256314088987
FGF19,Fgf22,0.887887,76.6355,0.0,1.5764884515808508
EMD,Emd,0.908716,73.33225,0.0,1.5759154437413025
SAMSN1,Samsn1,0.9749857,62.95325,0.0,1.5754469029960745
FIGLA,Figla,0.9757395,62.83455,0.0,1.5754349205403058
H3-3A,H3f3a,0.88716173,76.6355,0.0,1.575315858439144
SPATA31H1,Gm597,0.88703865,76.6355,0.0,1.5751168666652098
SCGB1D1,Scgb2b27,0.8868193,76.6355,0.0,1.5747622286605583
TRBV7-2,Trbv16,0.8866375,76.6355,0.0,1.5744683002846953
SLC17A3,Slc17a3,0.96849084,63.8554,0.0,1.5742998689485022
SPINT4,Spint5,0.88638014,76.6355,0.0,1.5740522089380937
RPL8,Rpl8,0.9413891,67.98955000000001,0.0,1.5733462269579015
CRISPLD1,Crispld1,0.90675145,73.3637,0.0,1.5730653016698612
MINAR2,Minar2,0.88140744,77.2893,0.0,1.572791218637183
CCDC30,Gm8279,0.8855091,76.6355,0.0,1.572643939562341
TREM1,Trem3,0.8854099,76.6355,0.0,1.5724835562021338
ANKRD30BL,Ankrd23,0.8853976,76.6355,0.0,1.5724636699588825
DEFB114,Defb39,0.8852981,76.6355,0.0,1.5723028015683522
CSN1S1,Csn1s2b,0.88511074,76.6355,0.0,1.5719998839638323
IQCE,Iqce,0.884979,76.6355,0.0,1.571786890981235
CYP4A45P,Cyp4a31,0.9336461,69.0346,0.0,1.5716628521547436
PILRA,Pilra,0.8847162,76.6355,0.0,1.5713620044181058
DUSP4,Dusp4,0.9205146,71.05154999999999,0.0,1.5713443504416127
CRYL1,Cryl1,0.95846254,65.082,0.0,1.570804036392712
OLR1,Klra2,0.88392407,76.6355,0.0,1.5700813141850336
PCMTD2,Pcmtd2,0.84061295,83.32085000000001,0.0,1.5693721491099586
PTPRH,Ptprh,0.8834429,76.6355,0.0,1.569303374049643
TUBGCP5,Tubgcp5,0.83525705,84.13865,0.0,1.5691919935689218
NXF3,Nxf2,0.88332,76.6355,0.0,1.5691046732939027
RNF17,Rnf17,0.8942833,74.92545,0.0,1.5690996910802673
CERS4,Alg9,0.88305223,76.6355,0.0,1.5686717513950859
INCA1,Polr2m,0.8830357,76.6355,0.0,1.568645026224277
ZP4,Zp3,0.8830208,76.6355,0.0,1.5686209363848913
IGSF22,Obsl1,0.8828712,76.6355,0.0,1.5683790679303855
TMEM265,Tmem265,0.88285446,76.6355,0.0,1.5683520032383507
TEX48,Spi1,0.88249695,76.6355,0.0,1.5677739926021852
FCAR,Kir3dl1,0.8822604,76.6355,0.0,1.567391546192337
SPG11,Spg11,0.8820992,76.6355,0.0,1.5671309232320005
SAFB2,Safb,0.8820834,76.6355,0.0,1.5671053783016449
TNFRSF10A,Tnfrsf10b,0.88200706,76.6355,0.0,1.5669819542520664
KLRF1,Klrb1b,0.88189965,76.6355,0.0,1.5668082972286808
DDX3Y,Ddx3y,0.79969645,89.4297,0.0,1.5665572774229712
VEGFA,Vegfa,0.9456567,66.55525,0.0,1.5653748763078745
NUDT18,Nudt18,0.8462888,82.0433,0.0,1.5653028225499837
IGLV9-49,Igkv9-123,0.88013893,76.6355,0.0,1.5639616219264267
PPP1R2C,Ppp1r2,0.88004893,76.6355,0.0,1.5638161128294645
HSPA12B,Hspa12b,0.7991335,89.19885,0.0,1.5632536255837075
TRBV9,Trbv12-1,0.87961423,76.6355,0.0,1.5631133038911385
MGAM,Mgam,0.9869618,59.86555,0.0,1.5627956714061766
RBM12,Rbm12,0.8793221,76.6355,0.0,1.5626409975300772
CYP3A43,Cyp3a16,0.96346045,63.4921,0.0,1.5624001398767486
TRIM7,Trim7,0.9033492,72.81190000000001,0.0,1.561843496466739
CYP3A7,Cyp3a59,0.94317526,66.6004,0.0,1.5618310871095644
RSPH3,Rsph3b,0.96591645,63.034099999999995,0.0,1.5616222988158364
PRMT2,Prmt2,0.94114935,66.87045,0.0,1.5613555859378192
KCNU1,Kcnu1,0.9548643,64.6794,0.0,1.56081229209761
MRPS31,Mrps31,0.95496595,64.63085000000001,0.0,1.560473261802582
SAMD9,Samd9l,0.8776131,76.6355,0.0,1.5598779414555437
ERICH4,Erich4,0.9718037,61.93,0.0,1.5596931163389303
SCAMP4,Scamp5,0.87738013,76.6355,0.0,1.5595012830742188
SIRPB2,Gm9733,0.87737757,76.6355,0.0,1.5594971441487941
ZBED2,Zbed3,0.87735623,76.6355,0.0,1.5594626423251365
CFAP92,1810020O05Rik,0.8772016,76.6355,0.0,1.5592126415288785
UNC93A,Unc93a,0.9720766,61.823949999999996,0.0,1.5590347876471111
ATAD3A,Atad3a,0.87708855,76.6355,0.0,1.559029865935417
LY6K,Gml,0.87696844,76.6355,0.0,1.5588356759616824
RPS6,Rps6,0.8767172,76.6355,0.0,1.5584294792336744
PEBP1,Pebp1,0.87664324,76.6355,0.0,1.5583099030913266
COQ7,Coq7,0.95904094,63.78005,0.0,1.5582403337064057
ERCC6L2,Ercc6l2,0.876474,76.6355,0.0,1.5580362813183282
FBXL6,Fbxl6,0.9337229,67.6324,0.0,1.557248769554754
TRIM75,Rfpl4,0.8759681,76.6355,0.0,1.5572183585166277
PRAC1,Phxr2,0.8752351,76.6355,0.0,1.5560332677602595
ZRSR2,Zrsr1,0.8749484,76.6355,0.0,1.5555697404480484
FRMD1,Myo15b,0.87462705,76.6355,0.0,1.555050192133507
PRDX6,Prdx6,0.9163215,70.114,0.0,1.5548444022334826
IFNA6,Ifna15,0.9571947,63.6842,0.0,1.5542616031688965
RNASE12,Rnase10,0.8739545,76.6355,0.0,1.553962834987265
ACSBG2,Acsbg2,0.92367345,68.86240000000001,0.0,1.5537539941449705
ID1,1700014B07Rik,0.8733919,76.6355,0.0,1.5530532414544782
FAM177B,Fam177a,0.8733537,76.6355,0.0,1.5529914809266567
IL10RB,Gm21970,0.8733259,76.6355,0.0,1.5529465347833726
CXCL8,Cxcl1,0.87293476,76.6355,0.0,1.552314152247976
TAS2R13,Tas2r121,0.9804504,59.86905,0.0,1.5523045385187146
LYRM2,Lyrm2,0.9543075,63.935100000000006,0.0,1.5521950456187796
ZDHHC20,Zdhhc20,0.9672078,61.9165,0.0,1.5521226431461814
SIGLEC10,Siglecg,0.97791034,60.23505,0.0,1.5519926022863366
MCF2L2,Ect2l,0.87271917,76.6355,0.0,1.5519655932900422
DYNAP,Gm36255,0.87259483,76.6355,0.0,1.5517645643887508
GTPBP6,Gtpbp6,0.87254626,76.6355,0.0,1.5516860379794235
IGHM,Ighm,0.9543956,63.8401,0.0,1.5513525065451894
CLIP2,Clip2,0.9131187,70.20015000000001,0.0,1.550559436495191
SDC2,Sdc2,0.971096,61.1572,0.0,1.550536406713975
MALL,Mall,0.8249515,83.94255,0.0,1.5504971142734485
KLRF2,Klra8,0.87172604,76.6355,0.0,1.5503599327404216
TEX51,Flt3l,0.87163323,76.6355,0.0,1.5502098805260993
TRAV9-1,Trav6-5,0.94110614,65.7877,0.0,1.5500595874915712
SMCP,Smcp,0.8712894,76.6355,0.0,1.549653987272672
PTDSS1,Ptdss1,0.8207953,84.48734999999999,0.0,1.5494260841198435
ADAMTS7,Adamts7,0.93782437,66.221,0.0,1.5492462564114244
OPRPN,Smr2,0.87102145,76.6355,0.0,1.5492207743556614
KLK14,Klk14,0.95234346,63.944649999999996,0.0,1.5491186651385793
MCCC1,Mccc1,0.86327225,77.7363,0.0,1.5481054011649644
DHRS12,Hsd17b7,0.87026954,76.6355,0.0,1.5480051105212538
SPINK9,Spink2,0.8699908,76.6355,0.0,1.5475544526802851
ZNF606,2900092C05Rik,0.86996204,76.6355,0.0,1.547507954439967
DAP3,Dap3,0.9302495,67.2329,0.0,1.5474910038770964
FNIP1,Fnip1,0.92193466,68.5289,0.0,1.5474849892962053
KRTAP16-1,Krtap16-1,0.9624449,62.16345,0.0,1.5469825600603735
LY6H,Ly6h,0.93063056,67.08335,0.0,1.546556529315366
RRP7A,Rrp7a,0.8991623,71.93045000000001,0.0,1.545935226651191
PASD1,Gm1141,0.86882156,76.6355,0.0,1.5456640631632648
CCL25,Gm13306,0.86868286,76.6355,0.0,1.545439817477169
ZNF593,Zfp593,0.8787367,75.0424,0.0,1.545177007351787
SPMIP2,Fam183b,0.8683203,76.6355,0.0,1.5448536421638965
MUC21,Muc1,0.86824703,76.6355,0.0,1.544735181591292
S1PR4,S1pr4,0.9346548,66.22545,0.0,1.544167936237086
SEMG2,Gm37797,0.8678056,76.6355,0.0,1.5440214918060482
RXYLT1,Rxylt1,0.9001427,71.50784999999999,0.0,1.543138716385506
PAGE3,Gm5901,0.86709416,76.6355,0.0,1.5428712585622413
FGFBP2,Fgfbp3,0.8670641,76.6355,0.0,1.542822658523856
SIGLECL1,Gm11437,0.86635494,76.6355,0.0,1.5416761115105055
IDNK,Smad6,0.86634636,76.6355,0.0,1.5416622396432618
RHAG,Rhag,0.9033319,70.86654999999999,0.0,1.5416458035612481
RAB11FIP3,Rab11fip3,0.94659567,64.11055,0.0,1.5415459033527878
NRXN1,Nrxn1,0.877807,74.8115,0.0,1.5412798875338178
REEP4,Reep4,0.93801934,65.35225,0.0,1.5405541284510096
SP140L,A630001G21Rik,0.8655734,76.6355,0.0,1.5404125428478426
SNAI3,Snai3,0.9648752,61.0945,0.0,1.5398287335661505
GHR,Ghr,0.9409284,64.82285,0.0,1.5397684927245698
ZNF501,Gm21060,0.8651308,76.6355,0.0,1.5396969614443385
CCL13,Ccl5,0.8651036,76.6355,0.0,1.539652985361701
CCDC127,Ccdc127,0.89122236,72.55305,0.0,1.5395534114723572
FAN1,Fan1,0.8936865,72.1651,0.0,1.5395150213287159
MRPL43,Mrpl43,0.9504772,63.254549999999995,0.0,1.538946280875995
FAM110D,3110021N24Rik,0.8642238,76.6355,0.0,1.5382305531005107
CIMIP2B,Fam166b,0.86348915,76.6355,0.0,1.5370427946773648
ZCWPW1,Zcwpw1,0.9710155,59.768,0.0,1.536002792779997
DAXX,Daxx,0.8941614,71.66005,0.0,1.5350463792114692
AZU1,Elane,0.86216205,76.6355,0.0,1.5348971822042734
PABIR3,Fam122b,0.86214465,76.6355,0.0,1.5348690504455273
COPS9,Cops9,0.86210406,76.6355,0.0,1.5348034258427974
RABEP2,Rabep2,0.9255457,66.71925,0.0,1.5345604403672328
GARIN5B,Fam71e2,0.86147845,76.6355,0.0,1.5337919597744598
SCG3,Scg3,0.88532704,72.90845,0.0,1.5337068964791145
TRGV9,Trgv5,0.86103916,76.6355,0.0,1.5330817298721886
ARRDC4,Arrdc4,0.897587,70.85245,0.0,1.5322114433275968
ADIRF,Fam25c,0.8603973,76.6355,0.0,1.5320439913280106
NFATC2IP,Nfatc2ip,0.91008407,68.8792,0.0,1.5319573081843332
USP22,Usp22,0.7286618,97.13335000000001,0.0,1.531583512539205
MBL2,Mbl2,0.9704018,59.34745,0.0,1.5306502478055592
XAGE2,Gm20715,0.85949296,76.6355,0.0,1.5305818835863816
CASP5,Casp4,0.8587758,76.6355,0.0,1.529422402431079
PZP,Mug1,0.98295367,57.1818,0.0,1.5284898752989036
LAT,Lat,0.9388894,63.98965,0.0,1.5278331426311038
TMIGD2,Pdcd1,0.85751057,76.6355,0.0,1.52737681937831
EBI3,Ebi3,0.96802497,59.39025,0.0,1.5272512234774478
CEACAM8,Ceacam10,0.85727715,76.6355,0.0,1.5269994334515005
GJC3,Gjc3,0.95117503,61.9354,0.0,1.526397336208056
MICAL2,Micall1,0.856846,76.6355,0.0,1.5263023640386655
CCND2,Ccnd2,0.89857584,70.0266,0.0,1.5252476133422113
CXCL17,Cxcl17,0.8841149,72.2689,0.0,1.525116183412865
BTN3A2,Btnl2,0.8557755,76.6355,0.0,1.52457161416869
ZNF487,Zfp866,0.855763,76.6355,0.0,1.5245514045718898
ERGIC1,Ergic1,0.83731115,79.4575,0.0,1.523978029221802
IQCM,Iqcm,0.9722114,58.3924,0.0,1.523673828329657
CHAF1A,Chaf1a,0.9396994,63.45955000000001,0.0,1.523646556683705
SNCG,Sncg,0.92687255,65.4222,0.0,1.5232576115402872
CLEC2B,Clec2i,0.854724,76.6355,0.0,1.522871582885851
LPAR5,Lpar5,0.92755455,65.25985,0.0,1.5226769744656372
SERHL2,Serhl,0.85451394,76.6355,0.0,1.5225319646535418
PRKAB2,Prkab2,0.9220673,66.07935,0.0,1.5223020823733195
ASB16,Asb16,0.94162565,63.0216,0.0,1.5222201147530534
DNASE1L1,Dnase1l1,0.9062732,68.53245000000001,0.0,1.5222008529534632
EIF4A1,Eif4a1,0.7118313,98.7685,0.0,1.5213260189845181
ARMH4,Armh4,0.9853892,56.077749999999995,0.0,1.5209805816731867
DCAF4L2,Dcaf12l1,0.85352093,76.6355,0.0,1.5209264981160504
CMTM1,Gm45711,0.8529598,76.6355,0.0,1.5200192812318474
LCN15,Lcn5,0.8527059,76.6355,0.0,1.5196087839016403
FBN3,Agrn,0.8525955,76.6355,0.0,1.5194302927427001
DCUN1D4,Dcun1d4,0.8846191,71.60249999999999,0.0,1.5190220080861487
MRGPRD,Mrgprd,0.9712327,58.0891,0.0,1.5189468312608936
IL13RA2,Il13ra2,0.9776271,57.07115,0.0,1.5187308105376296
CCL16,Ccl2,0.8518335,76.6355,0.0,1.5181983157217553
BEND2,Ifi208,0.8516928,76.6355,0.0,1.5179708365001716
SATL1,Skint5,0.851682,76.6355,0.0,1.5179533754085361
ADPRHL1,Klhdc7b,0.8514465,76.6355,0.0,1.517572626604819
MAN1B1,Man1b1,0.8564076,75.82455,0.0,1.5171855042166853
IFTAP,Iftap,0.94598705,61.8033,0.0,1.5166399420053849
TRAV2,Trav14n-3,0.8504218,76.6355,0.0,1.5159159246975196
ZNF862,Zbed6,0.85027814,76.6355,0.0,1.5156836598434134
EIF1,Zfp706,0.85005796,76.6355,0.0,1.5153276799215347
TAS2R5,Vmn1r65,0.8496595,76.6355,0.0,1.5146834626462518
PNMA6E,Gm18336,0.8495846,76.6355,0.0,1.5145623667422243
MAGEB18,Mageb18,0.9671616,58.1595,0.0,1.5130947273861364
ZNF169,Zfp169,0.9816398,55.89955,0.0,1.5130710644961765
BTBD1,Ppid,0.8486153,76.6355,0.0,1.5129952337679438
SCML4,Scml4,0.8645638,74.1123,0.0,1.512619283291058
F11R,F11r,0.9486852,60.99034999999999,0.0,1.5125734187075093
SPDYE4,Spdye4a,0.9622838,58.8356,0.0,1.5122183785731225
SPANXN2,Gm3952,0.84786606,76.6355,0.0,1.5117838867034128
TEX55,Gm50092,0.84764016,76.6355,0.0,1.5114186588700385
GNRH2,Nmb,0.8476319,76.6355,0.0,1.5114053043684728
DUSP11,Dusp11,0.9192143,65.46435,0.0,1.5113130184019363
HERC6,Herc6,0.9126757,66.44069999999999,0.0,1.510864585273644
MB,Mb,0.94464004,61.4307,0.0,1.510598958909764
PRR20G,Spem2,0.8470919,76.6355,0.0,1.510532249786701
UTS2,Esp1,0.84584194,76.6355,0.0,1.5085113547773834
FAAH2,Qrsl1,0.8455504,76.6355,0.0,1.5080400023092912
CCDC27,Gm3095,0.845517,76.6355,0.0,1.5079860022666407
PSMA3,Psma3,0.7444681,92.386,0.0,1.507917288594648
SLC22A14,Oacyl,0.84535307,76.6355,0.0,1.5077209655303632
TMEM232,Tmem232,0.9214137,64.72655,0.0,1.5072193002952519
CIST1,Gypa,0.8449205,76.6355,0.0,1.5070216003073318
BCCIP,Bccip,0.9365487,62.29815,0.0,1.5065110119361016
TSPAN19,Cd37,0.84407496,76.6355,0.0,1.5056545585090513
TERF2IP,Terf2ip,0.90410227,67.2442,0.0,1.5053341661578237
CLEC17A,Cd209f,0.843519,76.6355,0.0,1.504755700314085
IGKV6D-41,Igkv5-45,0.94324857,61.0811,0.0,1.5047245622694252
MOSPD3,Mospd3,0.9233781,64.1776,0.0,1.5047036709949402
MTHFD2L,Mthfd2l,0.77485824,87.3143,0.0,1.504466830254019
PCTP,Pctp,0.9598488,58.41125,0.0,1.5038818154540237
TAS2R10,Tas2r106,0.97148955,56.585499999999996,0.0,1.5037725150824741
CEACAM18,Ceacam18,0.9629682,57.900999999999996,0.0,1.5036348011429848
MUC7,Prol1,0.8426527,76.6355,0.0,1.5033550944174388
WDR49,Wdr49,0.97590435,55.85395,0.0,1.5033253853090436
IFNA14,Ifna13,0.94306254,60.8466,0.0,1.5019924587015203
DNAJC4,Dnajc30,0.8416849,76.6355,0.0,1.5017903865947742
APLF,Aplf,0.92756253,63.23845,0.0,1.5017316539906604
SYDE1,Syde1,0.9001787,67.50265,0.0,1.5016703187171963
TMEM128,Tmem128,0.94540966,60.26975,0.0,1.499806326761671
DNMT3L,Dnmt3c,0.84024686,76.6355,0.0,1.499465409908161
FAM24A,Fam24a,0.8399722,76.6355,0.0,1.4990213484795878
LCN1,Obp2b,0.839882,76.6355,0.0,1.4988755160290772
TCF25,Tcf25,0.93986416,61.01645,0.0,1.4985824550482447
ZNF101,BC025920,0.83855146,76.6355,0.0,1.496724341874946
ACP5,Acp5,0.8747187,70.98245,0.0,1.4965865758484422
DCP1B,Dcp1b,0.9231988,63.380750000000006,0.0,1.496151906916456
NREP,Nrep,0.9506316,59.086149999999996,0.0,1.4959772228865567
TSPAN11,Tspan11,0.90311503,66.48225,0.0,1.4958379999406888
CCDC190,Ccdc190,0.9788227,54.59885,0.0,1.4950305871496732
ARMCX5,Armcx5,0.9546308,58.34665,0.0,1.4947757374736672
RCBTB1,Rcbtb1,0.71627045,95.4802,0.0,1.4944094345025798
SYCE1,Syce1,0.9293946,62.121750000000006,0.0,1.4931155483300862
NXNL2,Nxnl2,0.9425728,60.064499999999995,0.0,1.4930917157772092
MSANTD2,Msantd2,0.86450857,72.21545,0.0,1.4928631227126599
GOLM1,Golm1,0.9816907,53.79025,0.0,1.4912837734000304
RABEPK,Rabepk,0.83347803,76.8817,0.0,1.491074427772809
C2orf73,4930505A04Rik,0.8347445,76.6355,0.0,1.4905693717441644
BTN1A1,Btn1a1,0.8436937,75.2384,0.0,1.4905527769519233
ITIH6,Cd248,0.83459187,76.6355,0.0,1.4903226044833944
RNMT,Rnmt,0.8641144,72.0118,0.0,1.4901143632035687
C20orf204,Gm29797,0.9441577,59.4169,0.0,1.488939702979485
CGA,Cga,0.88118786,69.1149,0.0,1.4876826260023777
FAM9B,Akap17b,0.8329064,76.6355,0.0,1.4875975909538777
ADIPOR2,Adipor2,0.8106518,80.08815,0.0,1.48741473955006
CMTM5,Cmtm5,0.94863075,58.528949999999995,0.0,1.486965167872707
TFPI,Tfpi,0.9705365,55.08405,0.0,1.4866643631797256
MEF2B,Borcs8,0.8318622,76.6355,0.0,1.48590936207557
PLIN4,Plin4,0.9690189,55.2423,0.0,1.4858515196234858
PPDPFL,Ppdpf,0.8314737,76.6355,0.0,1.4852812478070172
ANKRD50,Ankrd50,0.93276304,60.799899999999994,0.0,1.4848563657034097
KMT5A,Kmt5a,0.9179676,63.0411,0.0,1.4841727219748144
AMN1,Amn1,0.9181448,62.99895000000001,0.0,1.4840221947817502
AOAH,Aoah,0.8854737,67.9525,0.0,1.4825598710821997
CYB5A,Cyb5a,0.9538405,57.28855,0.0,1.4825274434460307
ASMT,Asmt,0.8295686,76.6355,0.0,1.482201143577881
GUK1,Guk1,0.8948307,66.3453,0.0,1.4810242413010526
CSKMT,Vwa1,0.82867676,76.6355,0.0,1.4807592454330525
NLRP12,Nlrp12,0.94816595,57.98185,0.0,1.4805412674862688
CCL2,Ccl25,0.8281622,76.6355,0.0,1.4799273214226885
KISS1,Hrc,0.8276681,76.6355,0.0,1.4791284764803674
TRAV13-1,Trav10n,0.92979676,60.695049999999995,0.0,1.4789734770765546
ERVK3-1,Erv3,0.827266,76.6355,0.0,1.478478374170496
GZMB,Gzmb,0.9523247,57.06315,0.0,1.4777397609976601
GBP6,Gbp6,0.8792058,68.45575,0.0,1.4776439149492604
PHLDA1,Phlda1,0.9190236,62.2222,0.0,1.477389532904457
DCP2,Dcp2,0.7276946,91.9431,0.0,1.4762063715927896
SMPDL3A,Smpdl3a,0.8186863,77.65785,0.0,1.4752068922982446
P2RX4,P2rx4,0.9170666,62.286100000000005,0.0,1.4748880446012635
OSGIN1,Osgin1,0.9108273,63.24245,0.0,1.474716146624686
CLDN3,Fam189b,0.8248265,76.6355,0.0,1.4745342692589547
CT83,Tnfrsf26,0.8247167,76.6355,0.0,1.474356748160661
LGALS1,Gm5065,0.82448643,76.6355,0.0,1.473984455052245
RNF181,Rnf165,0.8240183,76.6355,0.0,1.473227597568236
IL34,Il34,0.9562194,56.02055,0.0,1.473226730512172
PIK3C2G,Pik3c2g,0.88706964,66.7638,0.0,1.4728154896915733
NCLN,Ncln,0.8803457,67.7634,0.0,1.4723084648217122
SFI1,Sfi1,0.960914,55.19355,0.0,1.4722423303644139
MSMB,Tdgf1,0.8233494,76.6355,0.0,1.4721461416242598
USP51,Usp51,0.93138695,59.77890000000001,0.0,1.4720456444692052
TRUB2,Trub2,0.79918486,80.3625,0.0,1.4717198687422963
IL11RA,Il11ra1,0.91217065,62.7294,0.0,1.4715686410811069
TROAP,Troap,0.972122,53.3522,0.0,1.4712716302730637
CMKLR1,Cmklr1,0.79171973,81.4522,0.0,1.470948684058734
PROX2,Prox2,0.96331185,54.6619,0.0,1.4706068584132197
LARP4B,Larp4b,0.9531147,56.249750000000006,0.0,1.4705835366517626
GPNMB,Gpnmb,0.8620232,70.44470000000001,0.0,1.470485416620623
ZNF580,Zfp219,0.8220257,76.6355,0.0,1.470006026161498
TEX13C,Krt78,0.82185173,76.6355,0.0,1.4697247570770706
PYCARD,Pycard,0.94211745,57.77815,0.0,1.4686502512105366
HPX,Hpx,0.9556387,55.60934999999999,0.0,1.4680244812787144
CCNB1IP1,Ccnb1ip1,0.76487297,85.35395,0.0,1.467997722403597
TRIM15,Trim15,0.92214996,60.7696,0.0,1.4673833246920678
FAM228B,Fam228b,0.91851026,61.282000000000004,0.0,1.4668114263150547
TMEM249,Aup1,0.81995434,76.6355,0.0,1.4666571181272405
KRTAP10-6,Gm49918,0.9759468,52.2283,0.0,1.4658026553627685
SRFBP1,Srfbp1,0.88569105,66.21950000000001,0.0,1.464943233989095
MAMLD1,Mamld1,0.9630728,54.09435,0.0,1.464335914233656
SLC38A5,Slc38a5,0.9505596,56.0342,0.0,1.46421767397831
EMP3,Emp3,0.9319596,58.918949999999995,0.0,1.4640553772613436
HRG,Hrg,0.93472064,58.4417,0.0,1.4635711277277745
HESX1,Hesx1,0.95643467,55.0274,0.0,1.4632776223770378
CDCA8,Cdca8,0.9349292,58.2962,0.0,1.4623997518255998
MUC1,Cd24a,0.8172651,76.6355,0.0,1.462309241639307
NSG2,Nsg2,0.74739546,87.50514999999999,0.0,1.462044658958472
NEK5,Nek5,0.93047476,58.9345,0.0,1.4618159609143004
SLC40A1,Slc40a1,0.7533101,86.48455,0.0,1.4610255020873215
SGO1,Sgo1,0.9766881,51.602199999999996,0.0,1.4605096529878137
DEFB128,Defb20,0.96102494,53.98185,0.0,1.4598585809247333
TMEM132C,Tmem132c,0.8950404,64.21195,0.0,1.4592443383931863
CCDC188,Ccdc188,0.98210305,50.596199999999996,0.0,1.458833988749525
KLRG1,Klrg1,0.93881327,57.29485,0.0,1.458297222181764
TSBP1,Tceal5,0.8147356,76.6355,0.0,1.4582196276308035
GLT1D1,Glt1d1,0.9295634,58.70865,0.0,1.45800085188386
NEURL3,Gm9955,0.8143547,76.6355,0.0,1.4576038007971057
PLA2G2F,Pla2g2f,0.94668055,55.96385,0.0,1.457216750181516
RHOD,Rhod,0.9372292,57.4327,0.0,1.457165401370827
SLC7A6OS,Slc7a6os,0.89819026,63.50925,0.0,1.4570512161832805
MDFI,Mdfi,0.9112398,61.46345,0.0,1.4569380858584637
CR1,Gm5155,0.813649,76.6355,0.0,1.4564628478001493
FAM24B,Fam24b,0.81334615,76.6355,0.0,1.4559732096888722
PLAC1,Plac1,0.95452464,54.5861,0.0,1.4556140733101428
BCAS4,Bloc1s4,0.8128688,76.6355,0.0,1.4552014456062632
DTX3L,Dtx3l,0.978296,50.8074,0.0,1.454868630973438
MPC1,Mpc1,0.9707593,51.9745,0.0,1.4547842307122916
MCIDAS,Mcidas,0.94908965,55.329350000000005,0.0,1.4545331004077315
ANHX,Pou5f2,0.81227374,76.6355,0.0,1.4542393717925055
MPST,Mpst,0.91626376,60.34545,0.0,1.453469046369141
TTF1,Ttf1,0.9817944,50.1242,0.0,1.4534411963412528
MISP3,Misp3,0.91135895,61.05715,0.0,1.4529181355720078
NAT16,Nat8l,0.8112758,76.6355,0.0,1.4526259345900363
FXYD3,Fxyd3,0.89150685,64.0783,0.0,1.452145702583117
TBC1D2B,Tbc1d2b,0.76441365,83.8781,0.0,1.451953242434715
PPAN,Ppan,0.91686785,60.0608,0.0,1.4514944195202093
FDCSP,Smr3a,0.81036615,76.6355,0.0,1.4511552418116869
DYNLT2,Dynlt2a1,0.93011796,57.94545,0.0,1.4509844579598283
