rhesus_macaque gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
DPYSL4,DPYSL4,0.97346705,76.44749999999999,1.0,1.6393612319275623
RNF10,RNF10,0.82869726,98.5203,1.0,1.6392317779081296
CFAP410,CFAP410,0.9462726,80.58285000000001,1.0,1.639193956048782
RAB5A,RAB5A,0.8956626,88.3004,1.0,1.6391634739750474
RAB37,RAB37,0.9905136,73.82265000000001,1.0,1.6390394650992186
TBC1D2B,TBC1D2B,0.87414443,91.5711,1.0,1.639011761200645
XPO6,XPO6,0.8211447,99.6444,1.0,1.638866665839692
COQ4,COQ4,0.8567135,94.21379999999999,1.0,1.638800650016036
ARMT1,ARMT1,0.8455279,95.9184,1.0,1.6387795527095865
CCDC66,CCDC66,0.8463021,95.79485,1.0,1.638708260946108
DOLPP1,DOLPP1,0.82699746,98.7395,1.0,1.6387080485510146
CRY1,CRY1,0.82207406,99.4881,1.0,1.6386766990144537
PSMB8,TAP1,0.94009507,81.47710000000001,1.0,1.6385661103816183
MRPL13,MRPL13,0.82599044,98.8764,1.0,1.6384897401017633
ZNF84,ZNF84,0.8238872,99.187,1.0,1.6383561835763203
SOD3,SOD3,0.8567938,94.1667,1.0,1.6383452661389835
PCGF3,PCGF3,0.87547725,91.31215,1.0,1.6382846634954253
DAD1,DAD1,0.81843233,100.0,1.0,1.6381070329879366
SAMSN1,SAMSN1,0.9888327,74.0067,1.0,1.6380941188670184
C12H2orf80,C2orf80,0.927884,83.29645,1.0,1.6380005090457597
TCTN1,TCTN1,0.86712384,92.56015,1.0,1.6379422998640258
ABCC2,ABCC2,0.8484344,95.4045,1.0,1.6378576856250737
ERBB3,ERBB3,0.82610786,98.8077,1.0,1.6378261047764853
D2HGDH,D2HGDH,0.940804,81.31115,1.0,1.6378107090138898
MAP3K6,MAP3K6,0.84007484,96.66975,1.0,1.6377284611143177
AKAP13,AKAP13,0.86560273,92.7731,1.0,1.637693055256888
ATIC,ATIC,0.82816106,98.4797,1.0,1.63763256890857
RAG2,RAG2,0.82990533,98.20805,1.0,1.6375595952975208
PSMB11,PSMB11,0.9658614,77.465,1.0,1.63749741835526
SCO1,SCO1,0.85499036,94.3719,1.0,1.6374320392987896
CSTB,CSTB,0.9398233,81.42554999999999,1.0,1.6373508636091305
ZNF641,ZNF641,0.9230781,83.96504999999999,1.0,1.6371580323986437
TPST2,TPST2,0.87650067,91.0655,1.0,1.6371016127958324
FCHO1,FCHO1,0.8543519,94.4417,1.0,1.6370715535489786
TPRG1L,TPRG1L,0.8251417,98.8971,1.0,1.6370685772837745
MRPL46,MRPL46,0.85548717,94.2652,1.0,1.6370280467365201
ZFP92,ZFP92,0.9414686,81.14855,1.0,1.637010725436279
RAB2B,RAB2B,0.9332647,82.3946,1.0,1.6369408732396153
ZNF432,ZNF432,0.8419696,96.319,1.0,1.6369218731884767
NUDT22,NUDT22,0.93966746,81.40514999999999,1.0,1.6367736998882403
CENPW,CENPW,0.879812,90.52825,1.0,1.6366815173422116
ST8SIA6,ST8SIA6,0.8612321,93.35470000000001,1.0,1.6365813392402995
BCL7B,BCL7B,0.9548488,79.07085000000001,1.0,1.6365308154696232
PLBD1,PLBD1,0.8602602,93.4901,1.0,1.6364134293738806
RORA,RORA,0.8972955,87.83250000000001,1.0,1.6363042299259094
CEP295,CEP295,0.8544517,94.3483,1.0,1.636050057405067
HDAC10,HDAC10,0.939243,81.39945,1.0,1.6358532220794038
SERGEF,SERGEF,0.93699884,81.74105,1.0,1.6358438562744197
EEF1AKMT1,EEF1AKMT1,0.9695838,76.76509999999999,1.0,1.635771370792753
FAM98C,FAM98C,0.9248747,83.5743,1.0,1.63563314077172
ZFP62,ZFP62,0.8397134,96.5637,1.0,1.6356223682388384
ZFP82,ZFP82,0.82457197,98.8722,1.0,1.635607682788475
HS3ST1,HS3ST1,0.8278445,98.3713,1.0,1.6355852209388235
USP3,USP3,0.85920775,93.577,1.0,1.6354512495263451
SPINT1,SPINT1,0.9425067,80.8689,1.0,1.6354257398376681
METTL21A,METTL21A,0.9615135,77.96235,1.0,1.6353301548909691
ATP8B3,ATP8B3,0.8715639,91.67695,1.0,1.6352515474094997
RAB11FIP4,RAB11FIP4,0.86201197,93.12705,1.0,1.6351611277891664
TMEM79,TMEM79,0.8318765,97.7157,1.0,1.6350550878159709
GPATCH3,GPATCH3,0.8368573,96.9524,1.0,1.6350087650559457
GREP1,GREP1,0.9952869,72.7792,1.0,1.6349189957159318
PRPF19,PRPF19,0.83227706,97.64385,1.0,1.634914624506993
PLA2G6,PLA2G6,0.91732395,84.66929999999999,1.0,1.6348914016512683
EFTUD2,EFTUD2,0.81747246,99.8971,1.0,1.634849357921082
ECI1,ECI1,0.96104795,77.9943,1.0,1.6348197328711087
MGAT3,MGAT3,0.83932376,96.5606,1.0,1.6348052636493218
ERCC1,ERCC1,0.98332626,74.5902,1.0,1.6347434258055729
CENPV,CENPV,0.84552705,95.6057,1.0,1.6346919699667137
CEBPZ,CEBPZ,0.8417651,96.1557,1.0,1.6343805242180458
MTMR12,MTMR12,0.8356972,97.0805,1.0,1.6343703650704935
KRT78,KRT78,0.86344254,92.84645,1.0,1.6343459680561785
EPC2,EPC2,0.827028,98.3872,1.0,1.63416559713669
SLC12A5,SLC12A5,0.84333426,95.899,1.0,1.6341538796037207
CD300LG,CD300LG,0.98535764,74.2213,1.0,1.6339719810320485
DHODH,DHODH,0.90341955,86.7074,1.0,1.6338090865153458
CFAP298,CFAP298,0.9580115,78.3757,1.0,1.633751285545504
TULP2,TULP2,0.8786864,90.4717,1.0,1.633699154220727
PIGQ,PIGQ,0.923565,83.61595,1.0,1.6335669730550708
HEBP2,HEBP2,0.8385304,96.5854,1.0,1.6335480522782122
NOD1,NOD1,0.8401757,96.3274,1.0,1.6334561772433804
LRR1,LRR1,0.8397991,96.3768,1.0,1.6333510531624116
MYL7,MYL7,0.9216115,83.89070000000001,1.0,1.6332634326773534
CD1B,CD1B,0.98340136,74.46475000000001,1.0,1.6332539189325979
CEP162,CEP162,0.9587139,78.2262,1.0,1.6331978127288198
GGA1,GGA1,0.8261117,98.4351,1.0,1.6329651875482352
MYO19,MYO19,0.8527598,94.36834999999999,1.0,1.632939883999296
LINS1,LINS1,0.8556749,93.9234,1.0,1.632936091591
ERH,ERH,0.8158197,100.0,1.0,1.6328997531005143
PPP1R1A,PPP1R1A,0.9407936,80.93565000000001,1.0,1.6328835169905314
BUB1B,BUB1B,0.84213525,95.98089999999999,1.0,1.6328342559769657
AGBL2,AGBL2,0.8529081,94.3237,1.0,1.6326520450247513
IL2RA,IL2RA,0.975376,75.63955,1.0,1.6326089312565633
MSI2,MSI2,0.92933786,82.6614,1.0,1.632600354858888
PALB2,PALB2,0.881144,90.00985,1.0,1.6325626867981629
PCNT,PCNT,0.8991374,87.26405,1.0,1.6325477128799744
METTL26,METTL26,0.9476961,79.8548,1.0,1.6325181080711455
PNKP,PNKP,0.88212806,89.84835000000001,1.0,1.632413797826741
GPATCH11,GPATCH11,0.93393564,81.93445,1.0,1.6322655946239397
MYH7B,MYH7B,0.82154274,99.0726,1.0,1.6321885927231858
UBE2D2,UBE2D2,0.9736083,75.8725,1.0,1.6321295333001054
GAMT,GAMT,0.9798902,74.90514999999999,1.0,1.6320102409358825
GGNBP2,GGNBP2,0.83674073,96.74015,1.0,1.6320030667090684
TMEM14B,TMEM14B,0.8901209,88.5965,1.0,1.6319871969482516
TRAV30,TRAV30,0.94834685,79.7091,1.0,1.631911343337225
CYB5R3,CYB5R3,0.9631541,77.4491,1.0,1.6318936929394412
PIGZ,PIGZ,0.8629102,92.73705000000001,1.0,1.6318554786028585
SCAF1,SCAF1,0.9077644,85.88704999999999,1.0,1.6317497976233897
TTC27,TTC27,0.8284133,97.9834,1.0,1.6316504184988743
GLS2,GLS2,0.84483874,95.4762,1.0,1.6316279776314482
DNAI4,DNAI4,0.84726703,95.1033,1.0,1.631595355400586
ANKZF1,ANKZF1,0.85649145,93.69155,1.0,1.6315341084882231
RGMA,RGMA,0.92964,82.53125,1.0,1.631501953036791
ERCC8,ERCC8,0.87844855,90.3394,1.0,1.631496395674307
RRM2B,RRM2B,0.826189,98.2906,1.0,1.6312311490727982
MCIDAS,MCIDAS,0.84559053,95.3247,1.0,1.6311468119510208
GGACT,GGACT,0.90027684,86.9767,1.0,1.6310640979564552
ZNF160,ZNF160,0.9684134,76.5824,1.0,1.6310513794131047
FAM169A,FAM169A,0.8324718,97.3134,1.0,1.6309849456774363
APOL6,APOL6,0.978798,74.992,1.0,1.6309681813236918
ZNF395,ZNF395,0.8767548,90.5507,1.0,1.630881499481616
CHAC1,CHAC1,0.87509847,90.80160000000001,1.0,1.630858618410144
ANKRD13A,ANKRD13A,0.90006953,86.99195,1.0,1.630850168497777
PTPMT1,PTPMT1,0.8376156,96.5174,1.0,1.6308362272248398
PIMREG,PIMREG,0.98993784,73.28205,1.0,1.6308281678772634
NMRAL1,NMRAL1,0.95951617,77.92165,1.0,1.630817434736014
POFUT2,POFUT2,0.97202367,76.0086,1.0,1.6307495267765493
DCAF15,DCAF15,0.8212705,99.0,1.0,1.6306973597612728
GLI4,GLI4,0.8391125,96.2766,1.0,1.6306733169507188
CYB561,CYB561,0.9870081,73.71695,1.0,1.6306714629044685
CEP350,CEP350,0.83879584,96.32285,1.0,1.6306465009478446
PIGB,PIGB,0.8508199,94.4803,1.0,1.6305362269280128
OCA2,OCA2,0.90145755,86.75325000000001,1.0,1.6304976871455126
PAQR3,PAQR3,0.81668067,99.6785,1.0,1.630414894282392
TEX51,TEX51,0.8838822,89.4268,1.0,1.6304018307962105
AMMECR1,AMMECR1,0.91767514,84.25925000000001,1.0,1.6302334542497419
ITGB2,ITGB2,0.95282054,78.897,1.0,1.6302166462365626
IL31,IL31,0.973775,75.6994,1.0,1.630199978218986
CDT1,CDT1,0.86037153,92.9828,1.0,1.6300066974159901
TTC23L,TTC23L,0.9637019,77.22075,1.0,1.6300017920567549
ZNF707,ZNF707,0.85129535,94.3396,1.0,1.6296454010129595
TM9SF1,TM9SF1,0.89916635,87.03405,1.0,1.6296001230280168
LACTB2,LACTB2,0.95280623,78.84745000000001,1.0,1.6295406805869497
GNPDA2,GNPDA2,0.9653015,76.93225,1.0,1.6294203038602726
CPSF4,CPSF4,0.9520462,78.95395,1.0,1.6294174313323557
UTRN,UTRN,0.83451724,96.87805,1.0,1.6293732564840075
NFATC2IP,NFATC2IP,0.8990523,87.0337,1.0,1.629368234651476
NOB1,NOB1,0.8757123,90.5935,1.0,1.6293629193483823
IPO9,IPO9,0.82001495,99.08785,1.0,1.6293427908042877
MUC3A,MUC3A,0.98537517,73.8634,1.0,1.6293304268591973
FAM3D,FAM3D,0.8922929,88.06,1.0,1.6293060822213135
MED17,MED17,0.9130654,84.8848,1.0,1.6292194356252083
ALKBH5,ALKBH5,0.8139482,100.0,1.0,1.6291696327584408
HDAC2,HDAC2,0.81523085,99.7951,1.0,1.6290487836182872
SLC26A2,SLC26A2,0.83694094,96.4817,1.0,1.6290250768632726
SDAD1,SDAD1,0.82387096,98.4728,1.0,1.6289917346465965
MPC1L,MPC1L,0.9611492,77.53235000000001,1.0,1.6289854751947621
TRMT12,TRMT12,0.8379915,96.30565,1.0,1.6288186129412314
PFDN1,PFDN1,0.89983904,86.86215,1.0,1.6286947455022274
ADGRE5,ADGRE5,0.9422832,80.38685000000001,1.0,1.6286815808228776
LMBR1L,LMBR1L,0.8257626,98.1595,1.0,1.628668267904105
CFAP77,CFAP77,0.98596853,73.71605,1.0,1.6285877173895364
C16H17orf50,C17orf50,0.9242523,83.12764999999999,1.0,1.628556480411222
EHBP1L1,EHBP1L1,0.8636005,92.3785,1.0,1.6285463412160748
ZNF582,ZNF582,0.85673535,93.41245,1.0,1.628373375136381
PTPA,PTPA,0.8739844,90.7789,1.0,1.6283415363193348
TTLL6,TTLL6,0.8653648,92.0831,1.0,1.628202960836095
CFB,CFB,0.9762877,75.15905,1.0,1.62814761284392
CELF3,CELF3,0.9669854,76.5767,1.0,1.6281307279638275
P2RX5,P2RX5,0.91809934,84.03004999999999,1.0,1.6280840974731143
KCNK16,KCNK16,0.9733944,75.59285,1.0,1.6280491639621006
ITPRID2,ITPRID2,0.83524895,96.664,1.0,1.6280347606107624
CD226,CD226,0.96400315,77.02265,1.0,1.62801374897919
SPAG5,SPAG5,0.8528478,93.9699,1.0,1.6279089390496377
USP12,USP12,0.8132405,100.0,1.0,1.6277591031479224
ATP5MJ,ATP5MJ,0.983216,74.0596,1.0,1.627590589823364
DENND2B,DENND2B,0.8449041,95.1426,1.0,1.6273992697797133
RNF121,RNF121,0.8458395,94.99945,1.0,1.6273931656116827
DNAH7,DNAH7,0.82655793,97.9374,1.0,1.6273513890265574
SDF4,SDF4,0.9868013,73.4894,1.0,1.6272860083616951
KCNIP2,KCNIP2,0.98338664,74.00595,1.0,1.6272296787764637
ZNF836,ZNF836,0.8556727,93.4721,1.0,1.6270348038793734
SLC9A2,SLC9A2,0.9195022,83.7297,1.0,1.6269556454415404
RBM34,RBM34,0.856427,93.35005000000001,1.0,1.626943448789064
IGFBP2,IGFBP2,0.8188416,99.0769,1.0,1.6268610878294216
APEH,APEH,0.8580245,93.09235,1.0,1.626760222657987
SPDL1,SPDL1,0.8836857,89.17765,1.0,1.6267546693803796
C5H4orf19,C4orf19,0.9564279,78.0809,1.0,1.6267429852928177
PFKFB2,PFKFB2,0.8166056,99.4059,1.0,1.6267033482073898
SLC46A1,SLC46A1,0.94902045,79.2028,1.0,1.6266383483196671
CAV1,CAV1,0.9683244,76.25150000000001,1.0,1.626550293365032
ERCC6,ERCC6,0.9173082,84.0258,1.0,1.6264517295524192
IGLV7-43,IGLV7-43,0.9627769,77.08775,1.0,1.626420315938108
CIP2A,CIP2A,0.822831,98.39869999999999,1.0,1.6259507454102193
RAET1E,RAET1E,0.966444,76.482,1.0,1.6258142581313448
SEPSECS,SEPSECS,0.82260877,98.4032,1.0,1.625566613960745
SERPING1,SERPING1,0.9220668,83.22184999999999,1.0,1.6254313835216383
ZNF614,ZNF614,0.8328048,96.83009999999999,1.0,1.6253336237299687
RIMOC1,FBXO4,0.8884965,88.33359999999999,1.0,1.625314398223309
RAD9A,RAD9A,0.82122153,98.5917,1.0,1.625264712601441
TRAV41,TRAV41,0.9618838,77.1316,1.0,1.6252132274394748
BOC,BOC,0.8342894,96.5919,1.0,1.6251801709548803
CCDC78,CCDC78,0.9787817,74.5402,1.0,1.6250322574077527
RPUSD3,RPUSD3,0.9332953,81.46115,1.0,1.6248049560091982
ARIH2,ARIH2,0.8323698,96.8361,1.0,1.6245450162844803
QRICH2,QRICH2,0.9188166,83.64949999999999,1.0,1.6245412319668184
CTIF,CTIF,0.8914352,87.82325,1.0,1.6245030955458506
ZNF518B,ZNF518B,0.83909273,95.80619999999999,1.0,1.6244874403696694
SYT13,SYT13,0.8192357,98.8263,1.0,1.6243721155086166
TRAV29DV5,TRAV29DV5,0.9465433,79.4062,1.0,1.6243588182841602
UBQLNL,UBQLNL,0.9692927,75.9313,1.0,1.6242963423273735
DCAF8,DCAF8,0.8816527,89.29599999999999,1.0,1.6242490785011137
KCMF1,KCMF1,0.855904,93.21055000000001,1.0,1.624078273981342
MYCBPAP,MYCBPAP,0.86535996,91.76105000000001,1.0,1.6239852539555242
CCDC13,CCDC13,0.8476801,94.44900000000001,1.0,1.6238692541694162
SSBP3,SSBP3,0.97875243,74.45555,1.0,1.62386784123153
SPANXN2,SPANXN2,0.9371112,80.80505,1.0,1.6238375768454856
ZNF554,ZNF554,0.8962364,87.03825,1.0,1.623815266155958
ANKDD1B,ANKDD1B,0.84471303,94.8864,1.0,1.6236708123039505
TSN,TSN,0.81113505,100.0,1.0,1.623562692849115
PARG,PARG,0.82384294,98.0533,1.0,1.6234544987222992
PPIL4,PPIL4,0.8189863,98.7805,1.0,1.623276587051303
TTC5,TTC5,0.83398247,96.4921,1.0,1.623264388447656
UPB1,UPB1,0.8278787,97.40325,1.0,1.6230043786924004
ANKRD13D,ANKRD13D,0.82478577,97.8512,1.0,1.62269293436912
TCF7L1,TCF7L1,0.8190439,98.72565,1.0,1.6226746941682386
DAG1,DAG1,0.82715076,97.48465,1.0,1.6226171199227086
TBC1D5,TBC1D5,0.8328157,96.61005,1.0,1.6224800695834993
RABIF,RABIF,0.9176157,83.6717,1.0,1.6224377724344181
DOCK8,DOCK8,0.8213342,98.35130000000001,1.0,1.622348095186807
SLC6A6,SLC6A6,0.82824755,97.2927,1.0,1.622295040798853
CRYL1,CRYL1,0.97906995,74.27685,1.0,1.6221657159142682
TCEAL8,TCEAL8,0.97377264,75.06784999999999,1.0,1.6219431384175265
MIOS,MIOS,0.81628,99.0869,1.0,1.6218861815631618
APOC1,APOC1,0.89716643,86.747,1.0,1.6218633131157922
POMT1,POMT1,0.8274273,97.3793,1.0,1.6217917430072624
ZNF470,ZNF470,0.84966695,93.9817,1.0,1.6217233141259066
RAB35,RAB35,0.93029314,81.6678,1.0,1.6215214851541702
PTPN5,PTPN5,0.95789057,77.4553,1.0,1.6214838687205129
NPC1,NPC1,0.8362679,96.0052,1.0,1.621457450550807
PPIF,PPIF,0.93414176,81.07495,1.0,1.621445775731494
LSM5,LSM5,0.947642,79.01315,1.0,1.621412876696963
TMIGD2,TMIGD2,0.924339,82.55515,1.0,1.621248723399088
SI,SI,0.8412169,95.233,1.0,1.621231454957855
EPM2AIP1,EPM2AIP1,0.8690548,90.98585,1.0,1.6212203700454468
ANKDD1A,ANKDD1A,0.9578401,77.43969999999999,1.0,1.6211794389521206
VRTN,VRTN,0.8304298,96.8661,1.0,1.6210703617876738
FAIM2,FAIM2,0.8381435,95.6861,1.0,1.6210262286060515
ENPP1,ENPP1,0.82048917,98.3784,1.0,1.6210179523146784
HERC2,HERC2,0.81604433,99.0484,1.0,1.620913403926949
SNX1,SNX1,0.84199196,95.08805,1.0,1.6208822545835626
COG7,COG7,0.8190735,98.5714,1.0,1.6207181857748254
PPP4R1,PPP4R1,0.82389826,97.8306,1.0,1.6206548527029967
LPL,LPL,0.82880145,97.07374999999999,1.0,1.6205381228568985
ZSWIM2,ZSWIM2,0.8406621,95.2607,1.0,1.620487614612222
ADAMTS17,ADAMTS17,0.8930943,87.2616,1.0,1.6204710885994693
ANKRD26,ANKRD26,0.89726526,86.6126,1.0,1.6203041579285329
APLP1,APLP1,0.93690944,80.54899999999999,1.0,1.6200897729104162
FAM76B,FAM76B,0.81325454,99.41,1.0,1.6200778627651142
ABLIM2,ABLIM2,0.9454086,79.2504,1.0,1.620061469554721
RNF139,RNF139,0.8192417,98.494,1.0,1.6200420825974737
BIN1,BIN1,0.933696,81.01615,1.0,1.6197890143708382
GPSM3,GPSM3,0.92085874,82.96055,1.0,1.6196093059154621
TGIF2,TGIF2,0.8145592,99.1561,1.0,1.6193606245857277
OR3A2,OR3A2,0.8464065,94.2857,1.0,1.6191970627422871
TRBV10-3,TRBV10-3,0.9561908,77.53455,1.0,1.6191315451482071
ITPK1,ITPK1,0.96237665,76.58505,1.0,1.6190540504847533
ZNF835,ZNF835,0.8496035,93.78325,1.0,1.6190038076444209
RHCE,RHD,0.9581672,77.2182,1.0,1.618937162320733
NFAT5,NFAT5,0.8190261,98.44145,1.0,1.61892572278225
PCYOX1,PCYOX1,0.81905895,98.4158,1.0,1.6186560414723121
SEMG2,SEMG2,0.9576922,77.26785000000001,1.0,1.6186391820485344
SRRM4,SRRM4,0.82672566,97.23984999999999,1.0,1.6185711709235835
GTF2H2,GTF2H2C,0.8895134,87.65965,1.0,1.6185350450850797
SNX5,SNX5,0.8117922,99.505,1.0,1.6184045622751295
CHFR,CHFR,0.8614861,91.9153,1.0,1.618279698535836
NFE2L3,NFE2L3,0.852425,93.29495,1.0,1.6182470274419574
SNRNP70,SNRNP70,0.81518644,98.97025,1.0,1.6181823824374844
MTREX,MTREX,0.81811184,98.50755000000001,1.0,1.6179671891077823
GFPT2,GFPT2,0.8159984,98.827,1.0,1.617928941135105
XPC,XPC,0.85456574,92.93695,1.0,1.6178359746955469
OVCH1,OVCH1,0.89062196,87.43635,1.0,1.6178267907823833
RNF135,RNF135,0.8725136,90.1972,1.0,1.6178092863932534
SLCO6A1,SLCO6A1,0.92730194,81.8314,1.0,1.6176973468676228
KIF5A,KIF5A,0.80818737,100.0,1.0,1.6176876187748843
TRBV10-1,TRBV10-1,0.95306665,77.8822,1.0,1.6174473076417555
IL25,IL25,0.9681668,75.56275,1.0,1.6172366392145823
GLYATL1B,GLYATL1B,0.97435075,74.6188,1.0,1.617227876596187
ARAP2,ARAP2,0.8288105,96.8152,1.0,1.6171778219256097
AGPAT5,AGPAT5,0.8133303,99.1758,1.0,1.6171686915468801
ACSBG1,ACSBG1,0.840308,95.05680000000001,1.0,1.61711759606208
CCDC110,CCDC110,0.8577577,92.39095,1.0,1.6170636290376437
IVL,IVL,0.98174906,73.47355,1.0,1.6170091941406473
TMEM134,TMEM134,0.9607598,76.65765,1.0,1.6167801041589258
TXNDC16,TXNDC16,0.84342664,94.5455,1.0,1.616652521881128
FAM47E,FAM47E,0.9440983,79.18375,1.0,1.6165790060805567
RHOBTB3,RHOBTB3,0.81290686,99.1817,1.0,1.6164018178974082
TRMO,TRMO,0.9571184,77.18,1.0,1.6163476405872605
STUM,STUM,0.9655668,75.8834,1.0,1.6162442995236441
LAIR1,LAIR1,0.9702423,75.16935000000001,1.0,1.6162330020241011
NFE2L1,NFE2L1,0.8091542,99.7409,1.0,1.6162290998397104
TRAP1,TRAP1,0.83445126,95.8807,1.0,1.6162098957842845
CHAF1A,CHAF1A,0.84393954,94.40675,1.0,1.6158618178731257
RIPK1,RIPK1,0.8463489,94.0387,1.0,1.6158548383510718
RNF126,RNF126,0.94577515,78.8699,1.0,1.6158202509577417
CMTR2,CMTR2,0.82257444,97.6623,1.0,1.6158172344850295
CALCB,CALCB,0.97548366,74.33515,1.0,1.6157795925916194
ULK2,ULK2,0.846941,93.93764999999999,1.0,1.6157145956206391
TRGV9,TRGV9,0.9523495,77.85835,1.0,1.6157063074954916
ITGA7,ITGA7,0.8410908,94.8203,1.0,1.6155875860903013
STAM,STAM,0.8119668,99.2593,1.0,1.6155421263093768
SLC25A10,SLC25A10,0.9653817,75.8573,1.0,1.6155343382285887
ZNF526,ZNF526,0.83238995,96.1414,1.0,1.6155078932973694
SLC25A17,SLC25A17,0.87451124,89.69845,1.0,1.6152739112671655
KRTAP16-1,KRTAP16-1,0.9638502,76.0651,1.0,1.6151970927485184
TRBV24-1,TRBV24-1,0.9529177,77.73075,1.0,1.615171514175614
CEP126,CEP126,0.84641653,93.95435,1.0,1.614887475253596
PPP1R3A,PPP1R3A,0.8665807,90.87835,1.0,1.614884550092985
SERPINB9,SERPINB9,0.9886313,72.24074999999999,1.0,1.6146179528704145
ITGAL,ITGAL,0.8371954,95.3399,1.0,1.6146129377233394
TRA2A,TRA2A,0.8066102,100.0,1.0,1.6145441328545491
LIPE,LIPE,0.8523763,93.0171,1.0,1.6145194408637074
GTF3A,GTF3A,0.89737326,86.1516,1.0,1.6144957669556053
PRKCZ,PRKCZ,0.8098907,99.4932,1.0,1.614460463917784
ART5,ART5,0.9695093,75.14345,1.0,1.61443362467155
KCNH7,KCNH7,0.9770777,73.9856,1.0,1.6143893139971415
TNXB,TNXB,0.8893696,87.35235,1.0,1.6142331051208412
GLT8D1,GLT8D1,0.8152224,98.6523,1.0,1.6140995673433127
PPM1F,PPM1F,0.93853074,79.8404,1.0,1.614062306728163
ND2,MT-ND2,0.9839239,72.9107,1.0,1.613989438095846
PAEP,PAEP,0.9674499,75.40715,1.0,1.6137746284828651
ZC2HC1B,ZC2HC1B,0.9870317,72.41855,1.0,1.6137529816259069
SGO2,SGO2,0.84697235,93.77799999999999,1.0,1.6136910161866092
HDAC6,HDAC6,0.82667905,96.8726,1.0,1.6136796065651708
POLR3H,POLR3H,0.8093451,99.5098,1.0,1.6135899223192487
SDR42E2,SDR42E2,0.83561534,95.4976,1.0,1.6135242757375416
MUC7,MUC7,0.95786184,76.84635,1.0,1.6134697728667562
CFAP221,CFAP221,0.83100414,96.1905,1.0,1.6133873746526
C19H19orf38,C19orf38,0.94140595,79.34635,1.0,1.6133374446281712
DUSP8,DUSP8,0.9633595,75.9855,1.0,1.613178977861094
C18H18orf21,C18orf21,0.91924024,82.7095,1.0,1.6131031043859747
EDDM13,EDDM13,0.83845365,95.0311,1.0,1.6130858491333788
AP4S1,AP4S1,0.98719823,72.34085,1.0,1.6130696299972063
CPT1A,CPT1A,0.87351567,89.67985,1.0,1.613046586231566
NDRG1,NDRG1,0.81079715,99.2386,1.0,1.6129403996818739
KIAA0930,KIAA0930,0.8423421,94.41915,1.0,1.6128399558146356
ZNF180,ZNF180,0.8397968,94.80539999999999,1.0,1.6128138008286619
GLRB,GLRB,0.8069718,99.7988,1.0,1.6126358683575077
CDR2,CDR2,0.81720114,98.2379,1.0,1.6126286799549727
SFXN2,WBP1L,0.85968786,91.75495000000001,1.0,1.6126003837985627
IGHV7-4-1,IGHV7-4-1,0.96020526,76.41915,1.0,1.6125584847955046
IGLV4-69,IGLV4-69,0.9533583,77.45945,1.0,1.6125047456863029
PLEKHM1,PLEKHM1,0.82326126,97.29990000000001,1.0,1.6124508550959449
INPP4B,INPP4B,0.8463558,93.77545,1.0,1.6124288397556197
YAE1,YAE1,0.9243631,81.8721,1.0,1.6123716977311369
WARS1,WARS1,0.8249017,97.0419,1.0,1.61234929350762
SULF1,SULF1,0.8937484,86.53684999999999,1.0,1.6123048550176766
ZNF250,ZNF250,0.8155237,98.46719999999999,1.0,1.6122814881739773
CBLN3,CBLN3,0.977099,73.81765,1.0,1.6122372519353125
PCSK4,PCSK4,0.91676605,83.01855,1.0,1.612209947691956
NCOA2,NCOA2,0.81208146,98.977,1.0,1.6120819896478298
CCER1,CCER1,0.8808966,88.47794999999999,1.0,1.6120530472394112
VPS50,VPS50,0.8080271,99.5851,1.0,1.6119468988070915
SLC9A3,SLC9A3,0.88894194,87.23285000000001,1.0,1.6118192838024663
IKBKB,IKBKB,0.8069318,99.7355,1.0,1.6117290353933644
UNC93A,UNC93A,0.9394442,79.5222,1.0,1.6117251860611324
HGH1,HGH1,0.82849526,96.4433,1.0,1.6116900871417186
AZIN2,AZIN2,0.93891656,79.59475,1.0,1.61162151047099
MYOCOS,MYOCOS,0.9594421,76.46029999999999,1.0,1.611575102551583
NDUFS6,NDUFS6,0.9854495,72.47909999999999,1.0,1.6113906457434446
WIZ,WIZ,0.9678752,75.1533,1.0,1.6113053753806623
CERS4,CERS4,0.9516584,77.62485,1.0,1.6112778403423629
TRAV9-2,TRAV9-2,0.95137155,77.6661,1.0,1.6112451067824074
MLEC,MLEC,0.9162154,83.013,1.0,1.6110399182944994
TLR4,TLR4,0.84848815,93.33905,1.0,1.6109766526428104
IGKV4-1,IGKV4-1,0.92911816,81.036,1.0,1.610924208700135
ZNF627,ZNF441,0.88280624,88.08005,1.0,1.6106600323327327
GML,GML,0.9153862,83.09945,1.0,1.6105168221246426
ZCCHC24,ZCCHC24,0.804572,100.0,1.0,1.6104817597414238
UBE2I,UBE2I,0.9330961,80.3846,1.0,1.6103412068380394
LIME1,LIME1,0.8747667,89.27629999999999,1.0,1.6102670582597631
VPS26B,VPS26B,0.9140471,83.26865,1.0,1.6100586863836845
SBK3,SBK3,0.8253119,96.7924,1.0,1.6099067835157017
ADAMDEC1,ADAMDEC1,0.83913237,94.6809,1.0,1.6098627365560427
METTL17,METTL17,0.84215885,94.20865,1.0,1.6097242227009971
CHP1,CHP1,0.97017854,74.6808,1.0,1.6097222915528988
POLR2H,POLR2H,0.9605513,76.14285000000001,1.0,1.6096379146631152
