rhesus_macaque gene name,commonmarmoset gene name,correlation,identical_scores,orthology confidence,combo_score
DPH2,DPH2,0.7592259,94.4785,1.0,1.4892798521134993
HSBP1L1,HSBP1L1,0.90014225,69.45695,1.0,1.4881633199874988
HSD17B1,HSD17B1,0.9570333,59.38365,1.0,1.4880147006613176
SAYSD1,SAYSD1,0.97015303,57.04415,1.0,1.4878054129139247
MPZL1,MPZL1,0.86197317,76.17045,1.0,1.4877869616101425
VIL1,VIL1,0.7601988,94.075,1.0,1.4868218204440824
CTSW,CTSW,0.9454367,61.23925,1.0,1.4859453118968426
SDHD,SDHD,0.913489,66.8299,1.0,1.485326794583877
TEX55,TEX55,0.93328786,63.28685,1.0,1.4848778749975509
CDK18,CDK18,0.90959275,67.45875000000001,1.0,1.4846888768234634
STEEP1,NKRF,0.82472605,82.3887,1.0,1.4838826317902787
PLET1,PLET1,0.9145123,66.44975,1.0,1.4832113487799683
SUPT16H,SUPT16H,0.72498006,99.9045,1.0,1.482597880349525
NDUFB4,NDUFB4,0.9575907,58.770700000000005,1.0,1.4825523668537017
PYM1,PYM1,0.8393952,79.60114999999999,1.0,1.481824721533994
RAB15,RAB15,0.9211866,65.13125,1.0,1.4817419933237308
RAB3IL1,RAB3IL1,0.97514343,55.59055,1.0,1.481739704343834
PAGE1,PAGE1,0.9590872,58.355450000000005,1.0,1.4809526840473675
VEGFB,VEGFB,0.88126206,72.06545,1.0,1.480413161538983
MRPL53,MRPL53,0.8796279,72.32145,1.0,1.480063294420848
OR6Y1,OR6Y1,0.96762365,56.7066,1.0,1.4794717513682494
TRIM37,TRIM37,0.89616406,69.32695,1.0,1.4793133174860862
CCL16,CCL16,0.94279736,61.0557,1.0,1.4790405140663074
ASDURF,ASDURF,0.79695475,86.8421,1.0,1.4790293451504035
LHPP,LHPP,0.9800124,54.46855,1.0,1.478967258598773
PPP2R5A,PPP2R5A,0.9033295,68.0151,1.0,1.4788367530316908
LAYN,LAYN,0.8700568,73.8688,1.0,1.4785237177960062
MDFIC,MDFIC,0.7494736,95.1219,1.0,1.4778010003879285
OAZ2,OAZ2,0.8075585,84.7906,1.0,1.4771542750131492
MGST1,MGST1,0.7760593,90.3226,1.0,1.476755065882208
UBE2B,UBE2B,0.93310523,62.5,1.0,1.4761794004710942
IDNK,IDNK,0.91850287,65.0804,1.0,1.476162989973175
YPEL4,YPEL4,0.9750296,55.08525,1.0,1.4761601911844728
NPL,NPL,0.96152824,57.43755,1.0,1.4757888458306991
SOHLH1,SOHLH1,0.9590503,57.85925,1.0,1.4756142491980175
KRTCAP2,KRTCAP2,0.9025463,67.8041,1.0,1.4751255903158678
PRR32,PRR32,0.82781786,81.0036,1.0,1.4749794932937337
RNF135,RNF135,0.92069983,64.4279,1.0,1.4733591462271018
APOBEC3H,APOBEC3H,0.92950726,62.81425,1.0,1.4727608001978898
DONSON,DONSON,0.76433986,91.92554999999999,1.0,1.4717721383956746
CD160,CD160,0.90692097,66.67165,1.0,1.4713140680658598
TNFRSF10B,TNFRSF10B,0.90510154,66.92660000000001,1.0,1.47060518421099
TCEAL4,TCEAL4,0.8982279,67.95995,1.0,1.4686722452777943
FABP12,FABP12,0.9517356,58.4623,1.0,1.4682838087253538
TNFRSF10A,TNFRSF10A,0.92858946,62.5535,1.0,1.4682686142050558
TXNL4B,TXNL4B,0.91906464,64.2319,1.0,1.4682075545664743
MAPK1,MAPK1,0.9541808,57.9985,1.0,1.4679498719159092
CA4,CA4,0.9008,67.40975,1.0,1.4676590964351182
MPDU1,MPDU1,0.73455316,96.7611,1.0,1.467192748108867
PTPMT1,PTPMT1,0.75987524,92.2699,1.0,1.46704593024534
TSPAN2,TSPAN2,0.9393213,60.49145,1.0,1.4665220179883276
TMEM207,TMEM207,0.92721677,62.58624999999999,1.0,1.466038995531522
CELF3,CELF3,0.9185574,64.06395,1.0,1.4654716882465086
TRAF7,TRAF7,0.74375576,94.7808,1.0,1.4634429229845312
NRSN1,NRSN1,0.84982604,75.89744999999999,1.0,1.4620802707284808
CD300LF,CD300LF,0.95388335,57.4807,1.0,1.4618928524782207
ZDHHC12,ZDHHC12,0.9637441,55.72485,1.0,1.4617622192326434
DERL1,DERL1,0.981461,52.54725,1.0,1.4612848841720725
COL23A1,COL23A1,0.8992039,67.0769,1.0,1.4611276900311743
OLAH,OLAH,0.8934999,68.0461,1.0,1.46070968211522
SLPI,SLPI,0.9419231,59.47895,1.0,1.460655468127119
HGH1,HGH1,0.8504283,75.5642,1.0,1.4596723028886132
TADA2B,TADA2B,0.9127687,64.51695,1.0,1.4594131150986462
AP5Z1,AP5Z1,0.97041196,54.1648,1.0,1.4577157510635028
EVI5L,EVI5L,0.9255052,62.1031,1.0,1.457694743707026
SLC25A42,SLC25A42,0.72134036,98.1132,1.0,1.4567420794360202
LYZL4,LYZL4,0.9406881,59.2887,1.0,1.4563163407636366
MED26,MED26,0.751837,92.5244,1.0,1.4546557016666117
FAM131B,FAM131B,0.8956582,67.0429,1.0,1.4541091642421855
ECI2,ECI2,0.9402627,59.07205,1.0,1.4532169933395407
GAS7,GAS7,0.9468321,57.87465,1.0,1.4528366370702572
PPP2R5C,PPP2R5C,0.8102049,81.95835,1.0,1.452047531343386
CD69,CD69,0.92524815,61.54795,1.0,1.451316960279943
VPS25,VPS25,0.9339102,60.0106,1.0,1.4512558758961172
DCK,DCK,0.89586943,66.6899,1.0,1.4507572650301488
DEFB112,DEFB112,0.91889906,62.614,1.0,1.4507161687544796
TNFRSF1B,TNFRSF1B,0.923073,61.783550000000005,1.0,1.4497346914409008
URM1,URM1,0.88752705,68.03004999999999,1.0,1.449324500480766
GPC1,GPC1,0.9413577,58.4493,1.0,1.448660002145513
HIGD1B,HIGD1B,0.77481323,87.8788,1.0,1.4484646928789278
PIAS4,PIAS4,0.9572604,55.50985,1.0,1.4473052038897687
MMEL1,MMEL1,0.8703061,70.85035,1.0,1.4469388707605328
DNAJC4,DNAJC4,0.9339834,59.527550000000005,1.0,1.4462638070074907
NDUFB11,NDUFB11,0.89207375,66.88235,1.0,1.445674045476365
LRRC27,PWWP2B,0.84726715,74.7971,1.0,1.4455910230206415
ENKD1,ENKD1,0.8014088,82.89574999999999,1.0,1.4454860481849687
CDH7,CDH7,0.7094327,99.1083,1.0,1.4449509835504655
SLC25A26,SLC25A26,0.9552072,55.61855,1.0,1.4446043590628443
MEOX1,MEOX1,0.8476218,74.50569999999999,1.0,1.4431625429178718
CLEC4D,CLEC4D,0.86476856,71.44955,1.0,1.442904379457812
XK,XK,0.88441557,67.91470000000001,1.0,1.442257419020463
DDOST,KIF17,0.7501285,91.5897,1.0,1.4415222020969338
BGLAP,SLC25A44,0.84246093,75.21195,1.0,1.4409720595554183
PRSS53,PRSS53,0.84197176,75.242,1.0,1.440372684976842
ADSS1,ADSS1,0.9495732,56.065799999999996,1.0,1.4387751945489573
GSTK1,TMEM139,0.88718146,67.08785,1.0,1.4386703863493766
AIMP2,AIMP2,0.82956445,77.2681,1.0,1.4385916308407696
C15H9orf78,TOR1A,0.8761007,68.97365,1.0,1.4378902434022942
ZNF346,FGFR4,0.74322164,92.2813,1.0,1.4358978433945455
MS4A10,MS4A10,0.94096994,57.16,1.0,1.4342408518592795
STUB1,STUB1,0.8264757,77.33425,1.0,1.4334945772394936
RETREG1,RETREG1,0.837107,75.20365,1.0,1.4308312721977647
HAAO,HAAO,0.9187322,60.75075,1.0,1.4306170065304151
FAM210B,FAM210B,0.91530156,61.34675,1.0,1.4305044933896327
RNF212B,RNF212B,0.77246964,86.55555,1.0,1.4300127205215678
MPPED1,MPPED1,0.8823692,67.07339999999999,1.0,1.4294813428923603
YBEY,YBEY,0.90202516,63.5758,1.0,1.4292467451236783
LARGE2,LARGE2,0.91302747,61.6185,1.0,1.4291203298193378
MFAP5,MFAP5,0.9008861,63.74485,1.0,1.428903165448221
ZFAND1,ZFAND1,0.7845725,84.0478,1.0,1.4261074889326921
SLBP,SLBP,0.92378056,59.2804,1.0,1.4244822565080035
NTRK1,NTRK1,0.8320666,75.41454999999999,1.0,1.4236068613049786
TMEM273,TMEM273,0.9294497,58.0696,1.0,1.4222692587814527
CIB4,CIB4,0.86473,69.48685,1.0,1.4219900558445775
STIMATE,STIMATE,0.75621545,88.6027,1.0,1.4212322150702812
XAGE2,XAGE2,0.87022644,68.43315000000001,1.0,1.4211210388303939
ADA,ADA,0.94038403,55.9368,1.0,1.4201515673173906
SNX20,SNX20,0.7143432,95.8861,1.0,1.419954479542413
NXT1,NXT1,0.8103289,78.84455,1.0,1.419214896241476
NPFFR1,NPFFR1,0.7791334,84.32310000000001,1.0,1.4188183346500165
DYNLT2,DYNLT2,0.9013376,62.6297,1.0,1.4179091269309074
MED11,MED11,0.83864653,73.7076,1.0,1.417835362007922
GRIK3,GRIK3,0.7778672,84.24455,1.0,1.4156067684626115
MRPL41,MRPL41,0.85435313,70.70155,1.0,1.4154051365575624
NDUFA11,NDUFA11,0.9473957,54.175250000000005,1.0,1.4146109142532386
PMM1,PMM1,0.940081,55.4028,1.0,1.413912042863446
NAT14,NAT14,0.82399356,75.74875,1.0,1.4119976262843421
RBM11,RBM11,0.8609034,69.10945000000001,1.0,1.4107975398404804
SLC11A1,SLC11A1,0.707896,96.1609,1.0,1.4107671863639042
HOXA6,HOXA6,0.9541361,52.607749999999996,1.0,1.4106215370944368
SELENOI,DRC1,0.7733048,84.5592,1.0,1.4103815820932026
PATE4,PATE4,0.8500712,70.92625,1.0,1.4097513868901674
CEP89,CEP89,0.85997653,69.1327,1.0,1.4093041214575694
NUP62CL,NUP62CL,0.8749019,66.393,1.0,1.4082354145927423
PCSK1N,PCSK1N,0.89734954,62.3135,1.0,1.407063333445262
TCL1A,TCL1A,0.9072812,60.502,1.0,1.4064748946118062
DEFB135,DEFB135,0.878334,65.56065000000001,1.0,1.4058408670537133
ATP5MJ,ATP5MJ,0.9584051,51.32465,1.0,1.4050118534543912
CCNO,CCNO,0.8345955,72.98445,1.0,1.402549930364219
DENND10,DENND10,0.69903094,96.93895,1.0,1.402384083920169
ARHGDIG,ARHGDIG,0.8311377,73.5264,1.0,1.4018124637860647
STON1,STON1,0.8227906,74.913,1.0,1.4008640896836329
PROSER3,PROSER3,0.8437037,71.20885,1.0,1.4007965683234547
MFSD6L,MFSD6L,0.904361,60.216750000000005,1.0,1.3979627953576665
ITM2C,ITM2C,0.9444323,53.072050000000004,1.0,1.3973318860436168
TMEM160,TMEM160,0.923831,56.62885,1.0,1.3964201390319466
GLMP,GLMP,0.9173343,57.75595,1.0,1.3961904822202933
MRM3,MRM3,0.85918,67.87695,1.0,1.394473723814352
PLP2,PLP2,0.94114757,53.1418,1.0,1.3919050847649554
ZNF592,ALPK3,0.79762113,78.3022,1.0,1.3895953069145568
SLC49A3,SLC49A3,0.9390751,53.18065,1.0,1.3884263206370635
TACR3,TACR3,0.9025203,59.459500000000006,1.0,1.386465416904063
MEX3D,MEX3D,0.8536587,67.79405,1.0,1.3832265012579072
OVGP1,OVGP1,0.80491304,76.4114,1.0,1.383208331774194
C20H16orf78,C16orf78,0.8536742,67.1981,1.0,1.3769272079091495
KIAA1958,KIAA1958,0.88360655,60.83535,1.0,1.3655627280840716
AHRR,AHRR,0.824302,71.27674999999999,1.0,1.3650885659457477
TRIM69,TRIM69,0.88587976,60.28075,1.0,1.3639416535754187
PTS,PTS,0.8925785,59.06205,1.0,1.3635779639408185
NSG2,NSG2,0.83705395,68.6097,1.0,1.3607104715407559
COX6B2,COX6B2,0.89120936,58.97324999999999,1.0,1.360064270673293
DEFA6,DEFA6,0.90125644,57.069900000000004,1.0,1.3587171911400977
ADGRG7,ADGRG7,0.769142,79.94055,1.0,1.3535199519385106
IFRD2,IFRD2,0.6912552,93.70405,1.0,1.3534327721468262
C14H11orf71,C11orf71,0.8536101,64.57255,1.0,1.3489261219112245
LYL1,LYL1,0.9137161,53.779849999999996,1.0,1.3471746464164998
STYXL1,STYXL1,0.84115946,66.55765,1.0,1.3466283312364882
KNCN,KNCN,0.8633489,62.26645,1.0,1.3427234049185954
FHL2,FHL2,0.9000303,55.57885,1.0,1.3405814968327836
PLA2G2D,PLA2G2D,0.75563854,80.97505000000001,1.0,1.3391509378208788
BCAP29,DUS4L,0.8475803,64.63470000000001,1.0,1.338264416028514
PLAAT1,PLAAT1,0.7866232,75.105,1.0,1.334994281125101
LOXL2,LOXL2,0.6574497,97.9328,1.0,1.334863987247888
COA6,COA6,0.86931956,60.324200000000005,1.0,1.3333092756286655
FXYD3,FXYD3,0.87271184,59.6421,1.0,1.332435466846745
POLR2E,POLR2E,0.8234863,68.2738,1.0,1.3316686474903645
HEG1,HEG1,0.77712893,76.4496,1.0,1.3314459586827811
CCDC160,CCDC160,0.88501686,57.18825,1.0,1.3294821794608556
BOK,BOK,0.81528777,69.314,1.0,1.3273208079028564
PKD1L1,PKD1L1,0.72634315,84.96485,1.0,1.3265130172410513
ZNF514,MRPS5,0.7886122,73.88235,1.0,1.32574554126436
YAF2,GXYLT1,0.75073814,80.4062,1.0,1.3239092240977046
GRIFIN,GRIFIN,0.83022034,66.3439,1.0,1.3238190009849746
PPP1R16B,PPP1R16B,0.88032925,57.19795,1.0,1.3207836304083562
FAM89B,FAM89B,0.6724352,93.81765,1.0,1.319302270272473
PEX11A,PEX11A,0.7863651,73.56905,1.0,1.3181994053692898
PPIC,PPIC,0.7813574,74.2707,1.0,1.316247669737791
FBXO32,FBXO32,0.7474888,80.16735,1.0,1.315271846643903
CALM1,CALM3,0.84541065,62.82795,1.0,1.315004747735796
FGF22,FGF22,0.8634965,59.59975,1.0,1.3146828391294871
OR6V1,OR6V1,0.7873295,72.2594,1.0,1.3061030018754667
KRCC1,KRCC1,0.73066455,81.38380000000001,1.0,1.2965997766901212
CYTL1,CYTL1,0.7837097,71.9353,1.0,1.295864770830802
SFRP2,SFRP2,0.76728773,74.7921,1.0,1.2953669161793557
PPAN,PPAN,0.8018612,68.27795,1.0,1.291108981709076
EMC8,EMC8,0.76249,75.05965,1.0,1.2891997141684963
COPS6,COPS6,0.8220401,64.1192,1.0,1.2848355112481102
THOP1,THOP1,0.85549945,57.5097,1.0,1.277473159844861
GASK1A,GASK1A,0.6746036,89.41,1.0,1.276568842286207
CERS5,LIMA1,0.85623467,56.7485,1.0,1.27077043694346
PATE1,PATE1,0.8191818,63.167199999999994,1.0,1.2693594146379021
TLCD4,RWDD3,0.7077538,81.61765,1.0,1.2560653335179683
R3HDM4,R3HDM4,0.7467961,74.62575,1.0,1.255124936615685
mml-mir-29b-2,cja-mir-29b-1,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-30c-1,MIR30C1,0.59820455,100.0,1.0,1.2455756779327787
MIR29C,MIR29C,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-708,cja-mir-708,0.59820455,100.0,1.0,1.2455756779327787
RRAGA,RRAGA,0.59820455,100.0,1.0,1.2455756779327787
MIR196B,cja-mir-196b,0.59820455,100.0,1.0,1.2455756779327787
ABCE1,ABCE1,0.59820455,100.0,1.0,1.2455756779327787
UBE2H,UBE2H,0.59820455,100.0,1.0,1.2455756779327787
H2AC20,HIST2H2AC,0.59820455,100.0,1.0,1.2455756779327787
H2BC12,HIST1H2BK,0.59820455,100.0,1.0,1.2455756779327787
H2BC11,HIST1H2BJ,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-181a-1,MIR181A1,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-25,MIR25,0.59820455,100.0,1.0,1.2455756779327787
MED30,MED30,0.59820455,100.0,1.0,1.2455756779327787
KHDRBS1,KHDRBS1,0.59820455,100.0,1.0,1.2455756779327787
RPL30,RPL30,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-181b-2,cja-mir-181b-2,0.59820455,100.0,1.0,1.2455756779327787
SEPHS1,SEPHS1,0.59820455,100.0,1.0,1.2455756779327787
SF3B6,SF3B14,0.59820455,100.0,1.0,1.2455756779327787
MIR99B,MIR99B,0.59820455,100.0,1.0,1.2455756779327787
SEC61B,SEC61B,0.59820455,100.0,1.0,1.2455756779327787
MIR1251,cja-mir-1251,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-9-2,cja-mir-9-2,0.59820455,100.0,1.0,1.2455756779327787
CSTF1,CSTF1,0.59820455,100.0,1.0,1.2455756779327787
ERG28,C14orf1,0.59820455,100.0,1.0,1.2455756779327787
H2AX,H2AFX,0.59820455,100.0,1.0,1.2455756779327787
MIR3074,cja-mir-3074-1,0.59820455,100.0,1.0,1.2455756779327787
MIR5047,MIR5047,0.59820455,100.0,1.0,1.2455756779327787
NUTF2,NUTF2,0.59820455,100.0,1.0,1.2455756779327787
TMEM167A,TMEM167A,0.59820455,100.0,1.0,1.2455756779327787
RAB4B,RAB4B,0.59820455,100.0,1.0,1.2455756779327787
Y_RNA,Y_RNA,0.59820455,100.0,1.0,1.2455756779327787
RPS25,RPS25,0.59820455,100.0,1.0,1.2455756779327787
LAPTM4A,LAPTM4A,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-204,MIR204,0.59820455,100.0,1.0,1.2455756779327787
MIR32,cja-mir-32,0.59820455,100.0,1.0,1.2455756779327787
GABARAPL2,GABARAPL2,0.59820455,100.0,1.0,1.2455756779327787
MIR346,MIR346,0.59820455,100.0,1.0,1.2455756779327787
DYNLL1,DYNLL1,0.59820455,100.0,1.0,1.2455756779327787
HINT1,HINT1,0.59820455,100.0,1.0,1.2455756779327787
CNIH1,CNIH1,0.59820455,100.0,1.0,1.2455756779327787
ENY2,ENY2,0.59820455,100.0,1.0,1.2455756779327787
RPL34,RPL34,0.59820455,100.0,1.0,1.2455756779327787
FAM241B,C10orf35,0.59820455,100.0,1.0,1.2455756779327787
SNORD121B,SNORD121B,0.59820455,100.0,1.0,1.2455756779327787
mml-let-7f-2,MIRLET7F2,0.59820455,100.0,1.0,1.2455756779327787
RAP2A,RAP2A,0.59820455,100.0,1.0,1.2455756779327787
RPS11,RPS11,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-301a,MIR301A,0.59820455,100.0,1.0,1.2455756779327787
RBM25,RBM25,0.59820455,100.0,1.0,1.2455756779327787
YEATS4,YEATS4,0.59820455,100.0,1.0,1.2455756779327787
MAP1LC3B,MAP1LC3B,0.59820455,100.0,1.0,1.2455756779327787
SMCO4,C11orf75,0.59820455,100.0,1.0,1.2455756779327787
TMEM250,C9orf69,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-26a-2,cja-mir-26a-2,0.59820455,100.0,1.0,1.2455756779327787
BRK1,BRK1,0.59820455,100.0,1.0,1.2455756779327787
SUMO1,SUMO1,0.59820455,100.0,1.0,1.2455756779327787
CAB39,CAB39,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-1296,MIR1296,0.59820455,100.0,1.0,1.2455756779327787
MIR3666,MIR3666,0.59820455,100.0,1.0,1.2455756779327787
MIR3610,MIR3610,0.59820455,100.0,1.0,1.2455756779327787
SNORD98,SNORD98,0.59820455,100.0,1.0,1.2455756779327787
TRAPPC2,TRAPPC2,0.59820455,100.0,1.0,1.2455756779327787
PPP1R14B,PPP1R14B,0.59820455,100.0,1.0,1.2455756779327787
RNPS1,RNPS1,0.59820455,100.0,1.0,1.2455756779327787
KPNA3,KPNA3,0.59820455,100.0,1.0,1.2455756779327787
CSRP2,CSRP2,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-15b,cja-mir-15b,0.59820455,100.0,1.0,1.2455756779327787
U7,U7,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-125b-2,MIR125B2,0.59820455,100.0,1.0,1.2455756779327787
U4,U4,0.59820455,100.0,1.0,1.2455756779327787
RRAS2,RRAS2,0.59820455,100.0,1.0,1.2455756779327787
MARCHF5,MARCH5,0.59820455,100.0,1.0,1.2455756779327787
PSMC1,PSMC1,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-876,cja-mir-876,0.59820455,100.0,1.0,1.2455756779327787
ISCU,ISCU,0.59820455,100.0,1.0,1.2455756779327787
RPSA,RPSA,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-488,cja-mir-488,0.59820455,100.0,1.0,1.2455756779327787
DCTN5,DCTN5,0.59820455,100.0,1.0,1.2455756779327787
MIR191,MIR191,0.59820455,100.0,1.0,1.2455756779327787
mml-mir-128b,cja-mir-128-2,0.59820455,100.0,1.0,1.2455756779327787
SNRNP200,SNRNP200,0.59820455,99.9064,1.0,1.2445817389957783
CUL3,CUL3,0.59820455,99.8698,1.0,1.2441930833857973
KHDC4,KIAA0907,0.59820455,99.8371,1.0,1.2438458418981915
CPNE9,CPNE9,0.59820455,99.8192,1.0,1.2436557616954957
EIF4A3,EIF4A3,0.59820455,99.7567,1.0,1.2429920738369218
MAP2K4,MAP2K4,0.59820455,99.7561,1.0,1.2429857024334796
CSNK2A1,CSNK2A1,0.59820455,99.7442,1.0,1.2428593362652072
FHL1,FHL1,0.59820455,99.705,1.0,1.2424430712403096
PABPN1,PABPN1,0.59820455,99.6997,1.0,1.2423867905099026
MAZ,MAZ,0.59820455,99.69615,1.0,1.2423490930395356
PLPPR1,LPPR1,0.59820455,99.6923,1.0,1.2423082098674474
PABPC1,PABPC1,0.59820455,99.68629999999999,1.0,1.242244495833024
GRM4,GRM4,0.59820455,99.6711,1.0,1.242083086945819
TPM4,TPM4,0.59820455,99.6479,1.0,1.2418367260127166
CLIC4,CLIC4,0.59820455,99.6047,1.0,1.24137798496487
KLHL42,KLHDC5,0.59820455,99.604,1.0,1.241370551660854
RPE,RPE,0.59820455,99.5614,1.0,1.24091818201645
PABPC4,PABPC4,0.59820455,99.5455,1.0,1.240749339825229
TMEM87B,FBLN7,0.73273915,75.75264999999999,1.0,1.2406978743659802
WBP11,WBP11,0.59820455,99.532,1.0,1.2406059832477767
ERH,ERH,0.59820455,99.5238,1.0,1.240518907400732
SLC7A10,SLC7A10,0.79928577,63.94055,1.0,1.2402144256338783
MARCKSL1,MARCKSL1,0.59820455,99.4924,1.0,1.2401854706205844
mml-mir-449a,cja-mir-449a,0.59820455,99.45054999999999,1.0,1.2397410652304832
CCT3,CCT3,0.59820455,99.4495,1.0,1.2397299152744592
KDM1A,KDM1A,0.59820455,99.42845,1.0,1.2395063852036914
SRSF10,SRSF10,0.59820455,99.42675,1.0,1.2394883328939383
PPP1CC,PPP1CC,0.59820455,99.4065,1.0,1.2392732980277603
TMEM35A,TMEM35,0.59820455,99.4012,1.0,1.2392170172973533
SLC4A8,SLC4A8,0.59820455,99.3596,1.0,1.2387752666586864
LRRC59,LRRC59,0.59820455,99.3485,1.0,1.2386573956950038
SNORA12,SNORA12,0.59820455,99.3197,1.0,1.2383515683297728
EEF1G,EEF1G,0.59820455,99.3135,1.0,1.2382857304942023
MIX23,MIX23,0.59820455,99.3056,1.0,1.2382018403488786
POLR2D,POLR2D,0.59820455,99.2958,1.0,1.2380977740926542
FAU,FAU,0.59820455,99.2481,1.0,1.2375912475189905
ADGRB3,BAI3,0.59820455,99.2116,1.0,1.2372036538095834
UGDH,UGDH,0.59820455,99.1903,1.0,1.2369774689873811
EIF5,EIF5,0.59820455,99.1871,1.0,1.2369434881690222
EIF4E2,EIF4E2,0.59820455,99.1837,1.0,1.236907383549516
RAD23A,RAD23A,0.59820455,99.1736,1.0,1.2368001315915702
INO80,INO80,0.59820455,99.1645,1.0,1.236703498639362
TMEM263,C12orf23,0.59820455,99.1379,1.0,1.2364210330867529
KLHL23,PHOSPHO2-KLHL23,0.59820455,99.1039,1.0,1.2360599868916886
GLUD1,GLUD1,0.59820455,99.1039,1.0,1.2360599868916886
MEST,MEST,0.59820455,99.1027,1.0,1.236047244084804
HNRNPAB,HNRNPAB,0.59820455,99.0964,1.0,1.2359803443486599
mml-mir-181b-1,MIR181B1,0.59820455,99.0909,1.0,1.2359219398171053
mml-mir-196a-2,MIR196A2,0.59820455,99.0909,1.0,1.2359219398171053
CXXC1,CXXC1,0.59820455,99.08904999999999,1.0,1.2359022946564913
RALBP1,RALBP1,0.59820455,99.084,1.0,1.2358486686775187
AFMID,AFMID,0.66911346,86.53174999999999,1.0,1.2356962887022662
TCIM,C8orf4,0.59820455,99.0566,1.0,1.23555770792032
RPL13,RPL13,0.59820455,99.0521,1.0,1.2355099223945025
SERINC2,TINAGL1,0.7763336,67.54939999999999,1.0,1.2354413557767512
NLGN4X,NLGN4X,0.59820455,99.0431,1.0,1.235414351342868
CDK11B,CDK11B,0.59820455,99.0416,1.0,1.235398422834262
SRGAP2,SRGAP2,0.59820455,99.0291,1.0,1.2352656852625474
SLC25A51,SLC25A51,0.59820455,98.9899,1.0,1.2348494202376499
SESN3,SESN3,0.59820455,98.9837,1.0,1.2347835824020792
mml-mir-652,MIR652,0.59820455,98.9796,1.0,1.2347400444785568
TRAPPC14,C7orf43,0.59820455,98.9655,1.0,1.2345903164976626
CTNNA1,CTNNA1,0.59820455,98.9551,1.0,1.2344798788379958
MTMR7,MTMR7,0.59820455,98.9394,1.0,1.234313160447922
RPL18,RPL18,0.59820455,98.9362,1.0,1.234279179629563
PPID,PPID,0.59820455,98.9189,1.0,1.2340954708303096
PAXBP1,C21ORF66,0.59820455,98.9095,1.0,1.2339956521763802
CADPS,CADPS,0.59820455,98.8946,1.0,1.2338374289908962
RNF5,RNF5,0.59820455,98.8889,1.0,1.2337769006581942
HMGB1,HMGB1,0.59820455,98.86365,1.0,1.2335087707633303
mml-mir-425,MIR425,0.59820455,98.8506,1.0,1.2333701927384602
MARCHF9,MARCH9,0.59820455,98.8439,1.0,1.233299045400021
mml-mir-500a,MIR500A,0.59820455,98.8095,1.0,1.232933751602662
mml-mir-106b,MIR106B,0.59820455,98.7805,1.0,1.2326258004362836
RSL24D1,RSL24D1,0.59820455,98.773,1.0,1.2325461578932546
RTRAF,RTRAF,0.59820455,98.7705,1.0,1.2325196103789118
NPRL3,MARE,0.59820455,98.7698,1.0,1.2325121770748957
RWDD1,RWDD1,0.59820455,98.7654,1.0,1.2324654534496522
CRBN,CRBN,0.59820455,98.7572,1.0,1.2323783776026072
CLIC1,CLIC1,0.59820455,98.7552,1.0,1.2323571395911328
SLC6A8,SLC6A8,0.59820455,98.7402,1.0,1.2321978545050751
SNORD126,SNORD126,0.59820455,98.7013,1.0,1.2317847751818987
RNF181,RNF181,0.59820455,98.6928,1.0,1.2316945136331325
XRCC6,XRCC6,0.59820455,98.6864,1.0,1.2316265519964147
THAP12,PRKRIR,0.59820455,98.6859,1.0,1.231621242493546
KLHL10,KLHL10,0.59820455,98.6842,1.0,1.231603190183793
ARHGEF33,ARHGEF33,0.59820455,98.68375,1.0,1.231598411631211
LRATD1,FAM84A,0.59820455,98.6301,1.0,1.2310287019734112
MIR592,MIR592,0.59820455,98.62385,1.0,1.2309623331875539
NUDT4,NUDT4,0.59820455,98.6157,1.0,1.2308757882907957
BICRAL,GLTSCR1L,0.59820455,98.6098,1.0,1.2308131361569465
PRP4K,PRPF4B,0.59820455,98.6097,1.0,1.2308120742563726
RAB22A,RAB22A,0.74006355,73.44409999999999,1.0,1.229935813474334
TOMM70,TOMM70A,0.59820455,98.5197,1.0,1.2298563637400262
SNORA50B,SNORA50B,0.59820455,98.5185,1.0,1.2298436209331416
FABP5,FABP5,0.59820455,98.5185,1.0,1.2298436209331416
LHFPL6,LHFP,0.59820455,98.5,1.0,1.2296471693270037
H1-0,H1F0,0.59820455,98.4536,1.0,1.2291544474607983
MYLIP,MYLIP,0.59820455,98.427,1.0,1.2288719819081892
ESS2,DGCR14,0.59820455,98.42615,1.0,1.2288629557533126
SOGA3,SOGA3,0.59820455,98.4161,1.0,1.228756234745654
BRD3,BRD3,0.59820455,98.41315,1.0,1.2287249086787293
PDCD5,PDCD5,0.59820455,98.4,1.0,1.2285852687532854
