crab_eating_macaque gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
COX7A1,COX7A1,0.8098971,100.0,1.0,1.6486837975476638
TMEM220,TMEM220,0.91809374,84.3326,1.0,1.6486215222045915
TMEM158,TMEM158,0.9577096,78.59389999999999,1.0,1.6485715200495745
HSPA12A,HSPA12A,0.8869212,88.80019999999999,1.0,1.6480479475892564
OR8J3,OR8J3,0.91291034,85.02844999999999,1.0,1.647925805223699
LBH,LBH,0.91929615,84.08109999999999,1.0,1.647632934414488
PKN1,PKN1,0.96592295,77.32300000000001,1.0,1.6475255126475328
DPEP1,DPEP1,0.9816106,75.05075,1.0,1.647508798910747
GPR39,GPR39,0.94058377,80.98805,1.0,1.6474866516393323
DUS1L,DUS1L,0.952451,79.2131,1.0,1.6467583232796952
PHYHIPL,PHYHIPL,0.96805954,76.9341,1.0,1.6465092443221323
PNMT,PNMT,0.92872405,82.6241,1.0,1.6464556673428026
CPSF4,CPSF4,0.95407414,78.95395,1.0,1.6464495836268958
RCAN1,RCAN1,0.94352466,80.46600000000001,1.0,1.6462569402626799
HABP4,HABP4,0.94031626,80.9179,1.0,1.6460967622927076
ADHFE1,ADHFE1,0.8082622,100.0,1.0,1.6456625075897229
CALY,CALY,0.9499587,79.48505,1.0,1.6456242622598771
DPYSL4,DPYSL4,0.97379625,76.0173,1.0,1.6454068387111835
MAD2L2,MAD2L2,0.96240723,77.64385,1.0,1.6451244299354841
TRAF7,TRAF7,0.80790097,100.0,1.0,1.644994955707952
SPATA2L,SPATA2L,0.9421124,80.5564,1.0,1.6448011306185277
FCN3,FCN3,0.8283914,97.0159,1.0,1.6447663191367687
PGRMC1,PGRMC1,0.90353376,86.1373,1.0,1.6447534443513596
TJAP1,TJAP1,0.89203876,87.7913,1.0,1.644625610332826
BAG5,BAG5,0.9170154,84.1743,1.0,1.6446079027082638
DPP3,DPP3,0.81630087,98.74340000000001,1.0,1.6444762452604142
TFPT,TFPT,0.9758747,75.64189999999999,1.0,1.6444554682410633
TMX1,TMX1,0.9702479,76.45185000000001,1.0,1.644396944916633
CHRNA1,CHRNA1,0.9506401,79.28285,1.0,1.6443022112285341
GLUL,GLUL,0.8987879,86.785,1.0,1.6442516191672807
TSEN15,TSEN15,0.98989147,73.58510000000001,1.0,1.6441013985684194
PTTG1IP,PTTG1IP,0.94511604,80.06569999999999,1.0,1.6440875937214825
MBD2,MBD2,0.9287493,82.4029,1.0,1.6436785000754228
RNASEH2A,RNASEH2A,0.99080145,73.3974,1.0,1.6433868689877635
PER1,PER1,0.8318979,96.39805,1.0,1.6433588747633774
HES6,HES6,0.96970344,76.4425,1.0,1.6432714229056293
VAX2,VAX2,0.9867503,73.9707,1.0,1.6432190786242422
MRPS2,MRPS2,0.95555896,78.4841,1.0,1.6431954423958504
TFB2M,TFB2M,0.91144097,84.82635,1.0,1.6426304147239472
IKBIP,IKBIP,0.90944064,85.09235000000001,1.0,1.6423295552560544
RBP2,RBP2,0.95898175,77.9013,1.0,1.6420807489241718
OSGIN1,OSGIN1,0.9765208,75.3248,1.0,1.641601374724353
FAIM2,FAIM2,0.8403819,95.0138,1.0,1.6413660067248186
NRAS,NRAS,0.9776048,75.12805,1.0,1.6410929016554168
GNB2,GNB2,0.93472147,81.30754999999999,1.0,1.6407318625723502
ADGRV1,ADGRV1,0.8076424,99.6987,1.0,1.640670737016673
DRG2,DRG2,0.99134403,73.10325,1.0,1.6406344495040432
TNF,TNF,0.93265355,81.57915,1.0,1.6403775863476662
LHFPL7,LHFPL7,0.9368089,80.9748,1.0,1.6403415550826994
HDGF,HDGF,0.98641825,73.7933,1.0,1.6403407709196935
CDCA8,CDCA8,0.97021955,76.129,1.0,1.640223065722743
DNMT3L,DNMT3L,0.9823723,74.3634,1.0,1.640141739084361
UBXN8,UBXN8,0.95509714,78.30195,1.0,1.6400166818624187
SLC51B,SLC51B,0.95616186,78.13855,1.0,1.6398983240055678
LECT2,LECT2,0.95435286,78.39675,1.0,1.639851467317305
IL17REL,IL17REL,0.9966649,72.25715,1.0,1.6396661259058791
SPG7,SPG7,0.981642,74.41745,1.0,1.6394821468791485
ZCCHC24,ZCCHC24,0.8048176,100.0,1.0,1.6392968978343103
FBP1,FBP1,0.89934283,86.2559,1.0,1.6385226613799961
ZNF475,ZNF475,0.92003757,83.2402,1.0,1.6382681848642355
TEX48,TEX48,0.8098357,99.1667,1.0,1.6379324604674848
ISYNA1,ISYNA1,0.9791046,74.6607,1.0,1.637898358303167
SH2D3A,SH2D3A,0.955313,78.1036,1.0,1.6378834633294723
HPX,HPX,0.96927226,76.08095,1.0,1.637859072715277
AXIN2,AXIN2,0.9941728,72.46379999999999,1.0,1.6376988176415082
FLOT1,FLOT1,0.8229579,97.2473,1.0,1.6376792704831344
SPINK9,SPINK9,0.96584356,76.554,1.0,1.6375617809942167
TRIM7,TRIM7,0.9344955,81.0728,1.0,1.6373174628638694
UMOD,UMOD,0.9515523,78.58825,1.0,1.6371207217477952
SPIN3,SPIN3,0.94224006,79.9141,1.0,1.6368374731657103
HARBI1,HARBI1,0.939347,80.31835000000001,1.0,1.6366517447617328
CST6,CST6,0.9699774,75.84345,1.0,1.6361302549258236
AMZ1,AMZ1,0.91461706,83.83815,1.0,1.6358845023954698
MACROH2A1,MACROH2A1,0.9620509,76.93065,1.0,1.6353612543241043
RNF168,RNF168,0.9585299,77.40010000000001,1.0,1.6348474350619597
AGPAT2,AGPAT2,0.9384579,80.30515,1.0,1.6348401802100523
ARSK,ARSK,0.8062182,99.4403,1.0,1.6347400972807549
ANKRD49,ANKRD49,0.8022932,100.0,1.0,1.634631814728416
HIGD1B,HIGD1B,0.8090873,98.9899,1.0,1.6342923988707372
CCDC32,CCDC32,0.99496007,72.07735,1.0,1.6342202868715874
IPPK,IPPK,0.9714553,75.46265,1.0,1.6340001338257306
YRDC,YRDC,0.92948645,81.51715,1.0,1.6337333065091917
RAMP2,RAMP2,0.8113005,98.6111,1.0,1.6335466417224773
TDRD7,TDRD7,0.90369225,85.23295,1.0,1.633501442202524
CYB5R3,CYB5R3,0.9872696,73.1035,1.0,1.6331081074167675
ARHGAP4,ARHGAP4,0.9608438,76.9078,1.0,1.6328388353288918
TCP11,TCP11,0.973181,75.11215000000001,1.0,1.6327147547594434
NKD1,NKD1,0.96663904,76.03415,1.0,1.6323954439169033
AMMECR1,AMMECR1,0.92344844,82.27595,1.0,1.6322618898387709
C16orf87,C20H16orf87,0.96797085,75.82165,1.0,1.632143859146394
NKX1-2,NKX1-2,0.9618372,76.67415,1.0,1.6316918700208896
SEC11A,SEC11A,0.9911084,72.3964,1.0,1.6311753909181963
CLN6,CLN6,0.98389894,73.43015,1.0,1.631049137657044
GPATCH11,GPATCH11,0.9733457,74.95585,1.0,1.6310238011069573
PILRA,PILRA,0.9712645,75.23984999999999,1.0,1.6308032813235132
ERCC1,ERCC1,0.9856517,73.1424,1.0,1.6306148290433409
RNF5,RNF5,0.9653786,76.0424,1.0,1.630171473964841
SDC2,SDC2,0.9797145,73.9338,1.0,1.6297458790539072
SDF4,SDF4,0.96520305,76.01535,1.0,1.6295017390522513
APOM,APOM,0.93173605,80.85105,1.0,1.629387157650106
PEX6,PEX6,0.92669183,81.54065,1.0,1.6288688576458874
AIFM3,AIFM3,0.97445256,74.58705,1.0,1.6283611907333158
MMP23B,MMP23,0.9462239,78.65065,1.0,1.628070451207694
UBE2E2,UBE2E2,0.7986768,100.0,1.0,1.6279487191238542
SMAD5,SMAD5,0.95147556,77.87995000000001,1.0,1.6279367807381324
NRG1,NRG1,0.99742347,71.20205,1.0,1.6275986019973328
SORBS1,SORBS1,0.9940521,71.65435,1.0,1.6271423623717916
B4GALNT4,B4GALNT4,0.9535174,77.51785,1.0,1.6270875423033142
EIF5A2,EIF5A2,0.92155445,82.14285000000001,1.0,1.6270626538169135
ENKD1,ENKD1,0.94179356,79.16805,1.0,1.6264883020705447
MOGAT3,MOGAT3,0.95930934,76.63075,1.0,1.6264663504107795
MYT1,MYT1,0.97322834,74.5951,1.0,1.6262016020341732
TRIP13,TRIP13,0.9626585,76.10810000000001,1.0,1.6259834611122326
MARCKSL1,MARCKSL1,0.92736864,81.21455,1.0,1.6259566225181343
TCTN1,TCTN1,0.9699459,75.04445,1.0,1.6258720451970359
STUM,STUM,0.9658051,75.64035,1.0,1.6258270924978762
PAPSS2,PAPSS2,0.90539455,84.38175,1.0,1.6257809064776299
CLEC19A,CLEC19A,0.9744817,74.37275,1.0,1.6256792972611047
TCEA3,TCEA3,0.90507936,84.41805,1.0,1.6256618405249612
WHRN,WHRN,0.9463934,78.4348,1.0,1.6256281553356078
TMEM154,TMEM154,0.9440441,78.74504999999999,1.0,1.6252472939234655
ACE,ACE,0.79770494,99.9235,1.0,1.6251761294230813
LRRTM1,LRRTM1,0.9364798,79.799,1.0,1.6247231697656126
TIMM17B,TIMM17B,0.9689272,75.09245,1.0,1.624602256690414
OSM,OSM,0.8725647,89.04015,1.0,1.6245803724588157
SNCA,SNCA,0.99330235,71.5475,1.0,1.6243927845127815
KLF4,KLF4,0.92270803,81.74995000000001,1.0,1.6241787223444626
PDGFC,PDGFC,0.9710763,74.748,1.0,1.624176553492679
PHPT1,PHPT1,0.9250387,81.40705,1.0,1.6241083471543833
SF3A2,SF3A2,0.9341817,80.05510000000001,1.0,1.6237456493406408
ST6GALNAC6,ST6GALNAC6,0.9517266,77.509,1.0,1.623665170945877
TMCO1,TMCO1,0.869951,89.33055,1.0,1.6234574964930286
C15orf61,C7H15orf61,0.9318926,80.36305,1.0,1.6234466756395958
MPND,MPND,0.9575983,76.63435,1.0,1.6233503114139998
CBLN3,CBLN3,0.9770555,73.81765,1.0,1.6233492899376225
ZC2HC1B,ZC2HC1B,0.9964141,71.00765,1.0,1.6232515878740865
EOMES,EOMES,0.93964964,79.16075000000001,1.0,1.6224331533151655
MRPL42,MRPL42,0.9891274,71.9862,1.0,1.6222779146394608
FAM53B,FAM53B,0.96885914,74.91665,1.0,1.62223222718699
CYB561,CYB561,0.9748017,74.05075,1.0,1.6221600188118046
EYA2,EYA2,0.9314832,80.31015,1.0,1.6220147867470234
BNIP3,BNIP3,0.95998216,76.17269999999999,1.0,1.6218622740491107
TBC1D25,TBC1D25,0.9177592,82.28125,1.0,1.6218158521205286
MTHFS,MTHFS,0.9907617,71.6702,1.0,1.6212640541044407
PSMD8,PSMD8,0.94760686,77.9011,1.0,1.6210574354850855
ZNF106,ZNF106,0.8041064,98.63055,1.0,1.6205002658087793
VWA3B,VWA3B,0.7973255,99.57515000000001,1.0,1.6200279051892772
FBXO31,FBXO31,0.9418888,78.6385,1.0,1.6199040939575573
MMD2,MMD2,0.97073436,74.45965,1.0,1.6198635864224755
FBLIM1,FBLIM1,0.90842617,83.46665,1.0,1.6197012053431843
SNIP1,SNIP1,0.79523546,99.7475,1.0,1.6183657302685006
DPY19L1,DPY19L1,0.9815698,72.7688,1.0,1.6183021302439644
SPINK14,SPINK14,0.81469727,96.9072,1.0,1.6180719515256987
NDFIP1,NDFIP1,0.99806505,70.35945000000001,1.0,1.61802764632416
UBA2,UBA2,0.8931175,85.5469,1.0,1.6179672095965434
WBP1L,SFXN2,0.842704,92.8281,1.0,1.61775469282458
RIIAD1,RIIAD1,0.9840225,72.3572,1.0,1.617580245012619
ABHD11,ABHD11,0.96920866,74.4623,1.0,1.6170779274944376
MACROD1,MACROD1,0.98403245,72.28739999999999,1.0,1.6167075689405164
FBXL6,FBXL6,0.94391876,78.0374,1.0,1.6159818381402062
TAF15,TAF15,0.96627015,74.78475,1.0,1.6157639525392216
UBE2W,UBE2W,0.9949634,70.60995,1.0,1.6154936787291576
C19orf38,C19H19orf38,0.7918575,100.0,1.0,1.6153466745889056
LTBP3,LTBP3,0.92868143,80.18950000000001,1.0,1.6152969123322216
CRISPLD1,CRISPLD1,0.9525334,76.73375,1.0,1.6152593283540602
LYPD2,LYPD2,0.92922175,80.06925,1.0,1.614760315903407
GZMM,GZMM,0.9414468,78.28765000000001,1.0,1.6146083441575159
CABLES2,CABLES2,0.943439,77.98485,1.0,1.6144243922773884
WRNIP1,WRNIP1,0.90544957,83.45865,1.0,1.6140983304493557
FGF16,FGF16,0.8734457,88.05075,1.0,1.6135778220235197
GPT,GPT,0.92198235,81.02189999999999,1.0,1.6135434146895968
C1orf50,C1H1orf50,0.9789371,72.77404999999999,1.0,1.6135039303476533
CREBL2,CREBL2,0.99305874,70.69030000000001,1.0,1.6129996176187689
MB,MB,0.9751696,73.2756,1.0,1.6129443670227273
SKIC2,SKIC2,0.7908886,99.9197,1.0,1.6125310443306655
TSC22D3,TSC22D3,0.985752,71.70320000000001,1.0,1.6124274210733958
SIDT2,SIDT2,0.8639318,89.3367,1.0,1.612412544814274
IFI27,IFI27,0.973252,73.4973,1.0,1.6122308605350057
INPP5B,INPP5B,0.9373507,78.65325,1.0,1.611705997540564
CALD1,CALD1,0.97050726,73.85305,1.0,1.611700078211026
GALNS,GALNS,0.95692205,75.81635,1.0,1.611658052612623
PAICS,PAICS,0.97154963,73.6977,1.0,1.611643183561419
SSU72,SSU72,0.96734,74.2565,1.0,1.610997416322445
COMMD6,COMMD6,0.98466116,71.7245,1.0,1.6106834670867718
LY6H,LY6H,0.95822906,75.53055,1.0,1.6104248930398746
GRINA,GRINA,0.9287189,79.78659999999999,1.0,1.6102227536111016
LTO1,LTO1,0.95711625,75.671,1.0,1.6101614020698505
CHP1,CHP1,0.9768612,72.75135,1.0,1.6093778866313264
TM2D3,TM2D3,0.9135675,81.89515,1.0,1.6091406688390757
GMNC,GMNC,0.9156317,81.59479999999999,1.0,1.6091210493171815
HSD17B4,HSD17B4,0.9037137,83.31945,1.0,1.6091134273566532
TSPAN4,TSPAN4,0.98960906,70.87360000000001,1.0,1.6089646195417724
MIB2,MIB2,0.9615964,74.914,1.0,1.6087768771738284
ADCY5,ADCY5,0.93575275,78.60625,1.0,1.608152991191808
THSD4,THSD4,0.91935587,80.9734,1.0,1.6080705392665704
EPN3,EPN3,0.87140465,87.90895,1.0,1.6079957557870312
PALM,PALM,0.9601366,75.0612,1.0,1.6079583199908072
RAC3,RAC3,0.9430581,77.5283,1.0,1.6078921936664092
NAGPA,NAGPA,0.89868194,83.9488,1.0,1.607849004619962
POGLUT2,POGLUT2,0.9345203,78.7498,1.0,1.6077079803450565
CD160,CD160,0.91061056,82.2014,1.0,1.6075858268363166
TAPT1,TAPT1,0.92185634,80.55895000000001,1.0,1.6074005498710757
IQCA1L,IQCA1L,0.78741753,100.0,1.0,1.607141624264996
CCSAP,CCSAP,0.9279238,79.6582,1.0,1.607114262773054
BUB1B,BUB1B,0.8614575,89.24934999999999,1.0,1.6067249402020196
IGF2,IGF2,0.995737,69.8,1.0,1.6065835040146381
CHST10,CHST10,0.92482173,80.0592,1.0,1.606500795206361
TECTA,TBCEL,0.78752697,99.90719999999999,1.0,1.6061591884350892
AIG1,AIG1,0.98938787,70.6816,1.0,1.6061047978226999
ZMYM5,ZMYM5,0.965877,74.024,1.0,1.605325712538457
SAYSD1,SAYSD1,0.99821866,69.33015,1.0,1.6051715199073768
WDR76,WDR76,0.95010763,76.29175,1.0,1.6051339611809774
ADGRF4,ADGRF4,0.9834241,71.46805,1.0,1.6051235550825425
ELP4,DNAJC24,0.9929937,70.0695,1.0,1.6049543192105233
CRYBA2,CRYBA2,0.98219043,71.63175,1.0,1.6049335236675248
UBE2R2,UBE2R2,0.9023041,83.1933,1.0,1.6048980658870506
MRAS,MRAS,0.9857355,71.10445,1.0,1.604753313731325
CELF6,CELF6,0.9273947,79.53485,1.0,1.6045618071535075
PPP1R8,STX12,0.8209008,94.9039,1.0,1.6039620179631133
RBFOX1,RBFOX1,0.98488355,71.16465,1.0,1.6039474233377584
GON7,GON7,0.902272,83.1126,1.0,1.603808532643211
NDUFS6,NDUFS6,0.98088527,71.7321,1.0,1.6038026557295433
SEPTIN5,SEPTIN5,0.9841702,71.2431,1.0,1.6036306439736263
RRP7A,RRP7A,0.97634995,72.3663,1.0,1.603517567401536
RIN2,RIN2,0.94458383,76.96275,1.0,1.6034919521164692
KMT5A,KMT5A,0.949735,76.21505,1.0,1.6034661934079184
MTMR8,MTMR8,0.927821,79.36619999999999,1.0,1.6031966299213174
NOVA2,NOVA2,0.90411824,82.76885,1.0,1.6028320813048622
CYBC1,CYBC1,0.98721915,70.70365,1.0,1.6023784995181827
CIMAP3,CIMAP3,0.9949659,69.5655,1.0,1.6021648973027165
ETV7,ETV7,0.9703937,73.12135,1.0,1.6021493706187242
CBARP,CBARP,0.9716528,72.92135,1.0,1.6019229924354812
KCNK17,KCNK17,0.98498553,70.92065,1.0,1.6010209890964968
TRAPPC5,TRAPPC5,0.91834664,80.54965,1.0,1.6007959121454014
OGFR,OGFR,0.972306,72.73505,1.0,1.6007518065747748
OLIG2,OLIG2,0.9351631,78.07245,1.0,1.6002488532472117
MYORG,MYORG,0.9368493,77.8162,1.0,1.6000936695409382
MYL10,MYL10,0.9956662,69.26565000000001,1.0,1.599631177931326
CORO1B,CORO1B,0.8477069,90.6534,1.0,1.5992379142308
FXYD4,FXYD4,0.96934074,73.02879999999999,1.0,1.599022014804559
RIMS1,RIMS1,0.92892164,78.879,1.0,1.5990110359675107
DNAJC4,DNAJC4,0.9242829,79.55015,1.0,1.5990065298384013
RABEP2,RABEP2,0.9735214,72.40795,1.0,1.5988221180853839
HAAO,HAAO,0.9940812,69.43095,1.0,1.5988123153303642
NIP7,NIP7,0.78213835,100.0,1.0,1.5973857165518863
AQP6,AQP6,0.9709379,72.6474,1.0,1.5971046262292388
MORC4,MORC4,0.850973,90.00195,1.0,1.5969572753492647
PRSS53,PRSS53,0.9321383,78.24835,1.0,1.596904563982895
PIN1,PIN1,0.9261932,79.1044,1.0,1.596846333792128
SLC35E2B,SLC35E2,0.8642769,88.0618,1.0,1.5967749728216605
MORN5,MORN5,0.94893116,75.79855,1.0,1.5966636795199947
OTUD5,OTUD5,0.91409945,80.8304,1.0,1.5965311604340013
PITHD1,PITHD1,0.9761168,71.84205,1.0,1.596394155181554
TFAP2C,TFAP2C,0.96995836,72.69930000000001,1.0,1.595956992500506
PPP4C,PPP4C,0.8823561,85.36865,1.0,1.5958046454706025
LITAF,LITAF,0.97156805,72.42235,1.0,1.595396163296626
C2orf68,C13H2orf68,0.8997991,82.8063,1.0,1.5953284094381923
VASH1,VASH1,0.9609379,73.94030000000001,1.0,1.595129761163977
SSBP4,SSBP4,0.9460035,76.0984,1.0,1.595081244753077
FBXL17,FBXL17,0.90018004,82.7265,1.0,1.5950136621492603
DPH1,DPH1,0.97996116,71.1712,1.0,1.5949344794041411
SPIN1,SPIN1,0.954813,74.78705,1.0,1.594620537770716
IGFBP4,IGFBP4,0.8800504,85.6044,1.0,1.5945532930912303
CCL16,CCL16,0.9619637,73.72105,1.0,1.59422650070021
LHPP,LHPP,0.998267,68.3951,1.0,1.5933240461014897
CNIH3,CNIH3,0.99362326,69.06555,1.0,1.5933013638201006
TTLL3,TTLL3,0.7827341,99.5628,1.0,1.5929053852334647
CDH22,CDH22,0.9248652,78.96175,1.0,1.5925711306078314
ISL2,ISL2,0.96979153,72.4565,1.0,1.5925491173868196
NFATC2,NFATC2,0.92952734,78.2728,1.0,1.5923916458677065
PIAS2,PIAS2,0.9411793,76.4884,1.0,1.5911448609660956
MYCL,MYCL,0.92711306,78.50704999999999,1.0,1.5909204890643835
PCLAF,PCLAF,0.9080741,81.26124999999999,1.0,1.590896544549072
HOXA13,HOXA13,0.9211472,79.35065,1.0,1.5906649583237837
ABITRAM,ABITRAM,0.7783903,100.0,1.0,1.59045933216944
MTPN,MTPN,0.95605034,74.24440000000001,1.0,1.5899796927887873
MVK,MVK,0.9741899,71.60985,1.0,1.5898689954714103
EMID1,EMID1,0.9971287,68.27850000000001,1.0,1.5897319610296825
PARP6,PARP6,0.85672605,88.5924,1.0,1.5895946418123974
LSM11,LSM11,0.92229605,79.0894,1.0,1.5894529237667885
GARS1,GARS1,0.94490254,75.77705,1.0,1.5889443346504448
ZBTB8B,ZBTB8B,0.89720803,82.66635,1.0,1.5887535250215112
C9orf152,C15H9orf152,0.9639138,72.9779,1.0,1.5883432599894296
GTF3C6,GTF3C6,0.78028196,99.5283,1.0,1.5879334129376728
COPZ1,COPZ1,0.97433,71.3731,1.0,1.5871055600397197
IGFBP3,IGFBP3,0.92025274,79.187,1.0,1.5869228506200632
HNRNPDL,HNRNPDL,0.87433726,85.83335,1.0,1.5869181940251291
ARL2BP,ARL2BP,0.9552366,74.1092,1.0,1.5867499467983373
SLC7A6OS,SLC7A6OS,0.89670897,82.55815,1.0,1.5864499874398155
PRDX6,PRDX6,0.9351062,76.98795,1.0,1.586299024324265
ITGAE,ITGAE,0.78235567,99.08035000000001,1.0,1.5860471129470421
GCSAML,GCSAML,0.9408424,76.10695,1.0,1.5856526974143086
CCDC116,CCDC116,0.9896066,69.02125,1.0,1.5853130572243441
IRGC,IRGC,0.9572351,73.69525,1.0,1.5851587014296984
AGAP2,AGAP2,0.9565574,73.79079999999999,1.0,1.585126100977154
TUBB3,TUBB3,0.90490746,81.2587,1.0,1.58501205079786
FUS,TRIM72,0.7825522,98.9674,1.0,1.584968385170072
ABTB3,ABTB3,0.9365851,76.6695,1.0,1.5849667084984214
SLC23A1,SLC23A1,0.7765268,99.8339,1.0,1.5848951650637098
PPY,PPY,0.9274255,77.97030000000001,1.0,1.5846457509809169
MADCAM1,MADCAM1,0.9811594,70.17125,1.0,1.584383506649255
RINL,RINL,0.9580612,73.51410000000001,1.0,1.5843727788814772
LIPH,TMEM41A,0.88964343,83.4074,1.0,1.5842343792294007
PARVB,PARVB,0.9976513,67.75450000000001,1.0,1.5840083638751854
METAP1,METAP1,0.8738002,85.67465,1.0,1.5838997518513769
SH2B3,SH2B3,0.9343641,76.8493,1.0,1.5831576262802918
DDN,DDN,0.96025676,73.03790000000001,1.0,1.5823510190790127
BRMS1,BRMS1,0.9799351,70.1546,1.0,1.581908451028522
TSPYL5,TSPYL5,0.9277937,77.6751,1.0,1.5815576735638521
TMEM147,TMEM147,0.9626142,72.5783,1.0,1.5808403278460326
RNF103,RNF103,0.7741794,99.8538,1.0,1.5808112198894317
MSL1,MSL1,0.9202674,78.67645,1.0,1.580432284065326
ASB16,ASB16,0.9486253,74.5652,1.0,1.5803535609536437
P2RX6,P2RX6,0.97446156,70.80675,1.0,1.58011868403619
NOP53,NOP53,0.94919235,74.44715,1.0,1.5798944465795308
CASZ1,CASZ1,0.97627383,70.5095,1.0,1.579673073141736
NFATC1,NFATC1,0.9650149,72.0781,1.0,1.5788912831922821
SMIM14,SMIM14,0.7720134,100.0,1.0,1.578674841416003
ROS1,ROS1,0.77699924,99.27459999999999,1.0,1.5786282341880509
RAB28,RAB28,0.90878725,80.19125,1.0,1.5785548719006717
DLG3,DLG3,0.94658846,74.712,1.0,1.5784635293189213
C1QTNF8,C1QTNF8,0.8928039,82.49334999999999,1.0,1.5784061967342842
TSPAN14,TSPAN14,0.9892307,68.5333,1.0,1.5783892476187908
PDZD4,PDZD4,0.9469963,74.62525,1.0,1.5781097697583604
EPB41L3,EPB41L3,0.9365355,76.1306,1.0,1.5779954748531102
IMPA1,IMPA1,0.9226674,78.08265,1.0,1.5772870524510312
TBX3,TBX3,0.9163486,78.983,1.0,1.577103757653044
CLCN7,CLCN7,0.92139477,78.19954999999999,1.0,1.576427576399539
SYTL1,SYTL1,0.9602932,72.53415,1.0,1.575987510386609
TPD52L2,TPD52L2,0.95251364,73.6331,1.0,1.575640054401834
NRXN1,NRXN1,0.9463612,74.52215,1.0,1.5756199370619826
D2HGDH,D2HGDH,0.9792343,69.7567,1.0,1.575533801488206
HLA-DRA,MAMU-DRA,0.88589066,83.26875000000001,1.0,1.5755292726786845
PAXX,PAXX,0.9743552,70.4524,1.0,1.5753985150384122
AIRE,AIRE,0.96805376,71.3535,1.0,1.575256875930811
MGAT3,MGAT3,0.9352802,76.0964,1.0,1.575239088826251
ANTKMT,ANTKMT,0.95384353,73.3955,1.0,1.5750644960137414
KIF17,DDOST,0.7705216,99.9027,1.0,1.5746758724039416
CYP20A1,CYP20A1,0.97370666,70.4779,1.0,1.5745255470434887
SLC6A11,SLC6A11,0.95181644,73.59805,1.0,1.573904184323991
CDK10,CDK10,0.94580245,74.46645,1.0,1.5738763051750326
MTCL2,MTCL2,0.8963929,81.6098,1.0,1.5737592979244361
IGSF8,IGSF8,0.9465903,74.33175,1.0,1.5736126753466928
SCML1,SCML1,0.97144735,70.69215,1.0,1.5730854552086653
NKX6-2,NKX6-2,0.8753556,84.59264999999999,1.0,1.5729613630456614
SSBP3,SSBP3,0.99906194,66.61935,1.0,1.572123948559687
SUGP2,SUGP2,0.92685944,77.05414999999999,1.0,1.571904144489419
SVOP,SVOP,0.9947718,67.2179,1.0,1.5718368457993996
CCDC185,CCDC185,0.9289593,76.7331,1.0,1.571686169270262
SUN5,SUN5,0.76773465,100.0,1.0,1.570767725135166
ABLIM2,ABLIM2,0.9149831,78.68375,1.0,1.5707601060781666
ARID1B,ARID1B,0.8566768,87.1232,1.0,1.5707478872800422
TMEM25,TMEM25,0.98102957,69.11995,1.0,1.570722733017205
SLC30A10,SLC30A10,0.9063052,79.93545,1.0,1.570702520238889
LYRM2,LYRM2,0.96414006,71.5206,1.0,1.5701575619149877
FABP1,FABP1,0.9520311,73.26115,1.0,1.570000025166961
RHBDL3,RHBDL3,0.9822158,68.8769,1.0,1.5698121169564545
DLGAP2,DLGAP2,0.83801806,89.7076,1.0,1.5692589289923493
CDCA5,CDCA5,0.9558695,72.6474,1.0,1.5692582713437784
ARHGAP9,ARHGAP9,0.88656723,82.6743,1.0,1.5691908500797318
ADCYAP1,ADCYAP1,0.98670477,68.17429999999999,1.0,1.5691383593294996
CUL5,CUL5,0.9089072,79.42465,1.0,1.5689901582195556
MIIP,MIIP,0.99003905,67.664,1.0,1.568785631379587
ADSS1,ADSS1,0.9892191,67.76785,1.0,1.56859611080741
CBLN1,CBLN1,0.90239733,80.3109,1.0,1.568273766712503
ZNF445,ZNF445,0.94759053,73.76605,1.0,1.5682393965884796
PTPN13,PTPN13,0.9033699,80.0897,1.0,1.5672472437676852
PHLPP1,PHLPP1,0.8716134,84.6845,1.0,1.5672183423864683
KASH5,KASH5,0.9561114,72.41579999999999,1.0,1.5667487066525443
INPP1,INPP1,0.9892185,67.5591,1.0,1.5659301089593112
ZSCAN1,ZSCAN1,0.9297918,76.1532,1.0,1.5658216494526742
IRX5,IRX5,0.9682334,70.56845,1.0,1.5655669373135273
CACNA1A,CACNA1A,0.93365073,75.5418,1.0,1.5651478349972823
PLP2,PLP2,0.88840485,82.0675,1.0,1.5648403846171246
ARHGEF19,ARHGEF19,0.91896695,77.62960000000001,1.0,1.564665016925243
MIER2,MIER2,0.9919124,67.0572,1.0,1.5645011948424168
ACP5,ACP5,0.88350266,82.6962,1.0,1.5638071089544119
DOC2A,DOC2A,0.8576392,86.4014,1.0,1.563311933269671
KPTN,KPTN,0.97380483,69.5445,1.0,1.5627912227431349
NECAB2,NECAB2,0.94477415,73.73115,1.0,1.5625892035586753
ODF4,ODF4,0.91153806,78.54135,1.0,1.5625758112505204
PPP1R1C,PPP1R1C,0.93185294,75.5919,1.0,1.5624650991736286
NMRK2,NMRK2,0.97766626,68.9319,1.0,1.5621067091340501
SAC3D1,SAC3D1,0.94594175,73.5038,1.0,1.5618445848069302
ASDURF,ASDURF,0.8173106,92.10525,1.0,1.5615999006676176
HSD17B1,HSD17B1,0.9712078,69.78059999999999,1.0,1.5610059615420235
WDR4,WDR4,0.96602577,70.5112,1.0,1.5607563932436286
