mice gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
Trp53bp1,TP53BP1,0.58354783,80.82815,1.0,1.0451497862251302
Tpm4,TPM4,0.58354783,80.8212,1.0,1.045079997507811
Tmem132d,TMEM132D,0.58354783,80.82005,1.0,1.0450684497344416
Soat1,SOAT1,0.58354783,80.81360000000001,1.0,1.0450036817881525
Tmem238,TMEM238,0.58354783,80.79355000000001,1.0,1.0448023488698428
Zswim1,ZSWIM1,0.58354783,80.79044999999999,1.0,1.0447712200894557
Zfp292,ZNF292,0.58354783,80.7396,1.0,1.0442606076756877
Thumpd3,THUMPD3,0.58354783,80.71735,1.0,1.0440371833648452
Zfp287,ZNF287,0.58354783,80.71105,1.0,1.0439739216498651
Vwa7,VWA7,0.58354783,80.6958,1.0,1.0438207881334451
Tgfb1i1,TGFB1I1,0.58354783,80.6908,1.0,1.0437705804231434
Spindoc,SPINDOC,0.58354783,80.68105,1.0,1.0436726753880552
Tdrd9,TDRD9,0.58354783,80.6642,1.0,1.0435034754043384
Steap1,STEAP1,0.58354783,80.65010000000001,1.0,1.043361889661288
Tnfaip8l1,TNFAIP8L1,0.58354783,80.6452,1.0,1.0433126861051922
Zwilch,ZWILCH,0.58354783,80.6452,1.0,1.0433126861051922
Tmem214,TMEM214,0.58354783,80.6405,1.0,1.0432654908575085
Smtn,SMTN,0.58354783,80.59815,1.0,1.0428402315512535
Slco1c1,SLCO1C1,0.58354783,80.57155,1.0,1.0425731265324485
Tmem59,TMEM59,0.58354783,80.5531,1.0,1.0423878600814354
Twf2,TWF2,0.58354783,80.5212,1.0,1.0420675348897106
Tspan11,TSPAN11,0.58354783,80.5153,1.0,1.0420082897915546
Triml1,TRIML1,0.58354783,80.50995,1.0,1.041954567541532
Txndc17,TXNDC17,0.58354783,80.4878,1.0,1.0417321473848955
Mir142,MIR142,0.58354783,80.4762,1.0,1.0416156654969957
Srpk1,SRPK1,0.58354783,80.47475,1.0,1.0416011052610081
Tspoap1,TSPOAP1,0.58354783,80.4652,1.0,1.041505208534332
Txndc5,TXNDC5,0.58354783,80.44645,1.0,1.0413169296207008
Tsr2,TSR2,0.58354783,80.44465,1.0,1.041298854844992
Vezt,VEZT,0.58354783,80.43455,1.0,1.0411974352701827
Zfp354a,ZNF354A,0.58354783,80.43195,1.0,1.0411713272608258
Sytl1,SYTL1,0.58354783,80.40979999999999,1.0,1.0409489071041893
Unc119,UNC119,0.58354783,80.3947,1.0,1.0407972798190783
Tatdn3,TATDN3,0.58354783,80.3889,1.0,1.0407390388751285
Mrfap1,MRFAP1,0.58354783,80.37645,1.0,1.0406140216764774
Smdt1,SMDT1,0.58354783,80.3738,1.0,1.0405874115900173
Ucn,UCN,0.58354783,80.3537,1.0,1.0403855765946046
Trim56,TRIM56,0.58354783,80.33834999999999,1.0,1.0402314389239784
Mis12,MIS12,0.5981828,77.6699,1.0,1.0402259515335364
Stx3,STX3,0.58354783,80.3309,1.0,1.040156629435629
Wdr37,WDR37,0.58354783,80.31909999999999,1.0,1.040038139239317
Vps37c,VPS37C,0.58354783,80.2874,1.0,1.0397198223560045
Vwa8,VWA8,0.58354783,80.28495,1.0,1.0396952205779566
Adal,MAPDA,0.58354783,80.28365,1.0,1.0396821665732783
Atp5po,ATP5PO,0.58354783,80.2817,1.0,1.0396625855662607
Tmem241,TMEM241,0.58354783,80.27005,1.0,1.0395456016012576
Tcf24,TCF24,0.58354783,80.2424,1.0,1.0392679529632896
Zfp286,ZNF286A,0.58354783,80.2315,1.0,1.0391585001548318
Or1i2,OR1I1,0.58354783,80.1917,1.0,1.0387588467808304
Wdr46,WDR46,0.58354783,80.18195,1.0,1.0386609417457422
Trpa1,TRPA1,0.58354783,80.17855,1.0,1.038626800502737
Tmem262,TMEM262,0.58354783,80.1724,1.0,1.038565045019066
Synj2,SYNJ2,0.58354783,80.16835,1.0,1.0385243767737218
Srsf11,SRSF11,0.58354783,80.1548,1.0,1.0383883138788041
Zfand4,ZFAND4,0.58354783,80.1353,1.0,1.0381925038086277
Stx12,STX12,0.58354783,80.13175,1.0,1.0381568563343133
Rimoc1,RIMOC1,0.58354783,80.1082,1.0,1.0379203780187924
Synrg,SYNRG,0.58354783,80.10815,1.0,1.0379198759416894
Wbp4,WBP4,0.58354783,80.10810000000001,1.0,1.0379193738645867
mt-Atp6,ATP6,0.58354783,80.0885,1.0,1.037722559640204
Trpm4,TRPM4,0.58354783,80.0873,1.0,1.0377105097897317
Trpm2,TRPM2,0.58354783,80.054,1.0,1.0373761264391224
Timm44,TIMM44,0.58354783,80.04125,1.0,1.0372480967778532
St3gal1,ST3GAL1,0.58354783,80.00625,1.0,1.0368966428057413
Toe1,TOE1,0.58354783,80.00030000000001,1.0,1.0368368956304825
Ubox5,UBOX5,0.58354783,80.00025,1.0,1.0368363935533793
Sptssa,SPTSSA,0.58354783,79.96279999999999,1.0,1.0364603378032198
Snca,SNCA,0.58354783,79.96209999999999,1.0,1.0364533087237777
Wdr5b,WDR5B,0.58354783,79.93995000000001,1.0,1.0362308885671414
Trmt2b,TRMT2B,0.58354783,79.92775,1.0,1.0361083817540053
Thyn1,THYN1,0.58354783,79.9121,1.0,1.0359512316207609
Stmn1,STMN1,0.58354783,79.90625,1.0,1.035892488599708
Tsen54,TSEN54,0.58354783,79.88730000000001,1.0,1.0357022013776649
Thnsl1,THNSL1,0.58354783,79.88329999999999,1.0,1.0356620352094232
Ubap2,UBAP2,0.58354783,79.86125,1.0,1.035440619206993
Trpm5,TRPM5,0.58354783,79.83875,1.0,1.0352146845106356
Nicol1,NICOL1,0.58354783,79.79705,1.0,1.0347959522067194
Thra,THRA,0.58354783,79.77625,1.0,1.0345870881318646
Tsc22d2,TSC22D2,0.58354783,79.7662,1.0,1.0344861706341582
Tspear,TSPEAR,0.58354783,79.76105,1.0,1.0344344566925474
Tmco4,TMCO4,0.58354783,79.7524,1.0,1.0343475973537255
Tbc1d12,TBC1D12,0.58354783,79.74225,1.0,1.0342456757018132
Stoml1,STOML1,0.58354783,79.73465,1.0,1.0341693599821546
Tspan4,TSPAN4,0.58354783,79.7242,1.0,1.0340644258676241
Zfp30,ZFP30,0.58354783,79.70945,1.0,1.0339163131222342
Or52w1,OR52W1,0.58354783,79.6875,1.0,1.03369590127401
Stim2,STIM2,0.58354783,79.65690000000001,1.0,1.0333886300869637
Zc3h12a,ZC3H12A,0.58354783,79.63775,1.0,1.0331963345565083
Eloa,ELOA,0.58354783,79.62715,1.0,1.0330898942106688
Tmem229a,TMEM229A,0.58354783,79.62225,1.0,1.033040690654573
Smpd1,SMPD1,0.58354783,79.61675,1.0,1.032985462173241
Sod1,SOD1,0.58354783,79.61245,1.0,1.0329422835423818
Trim69,TRIM69,0.58354783,79.6,1.0,1.0328172663437305
Tecpr2,TECPR2,0.58354783,79.59635,1.0,1.0327806147152103
Mir488,MIR488,0.58354783,79.58435,1.0,1.0326601162104865
Xpnpep2,XPNPEP2,0.58354783,79.5843,1.0,1.0326596141333833
Gm2102,RNF228,0.58354783,79.5757,1.0,1.0325732568716643
Tmco6,TMCO6,0.58354783,79.56639999999999,1.0,1.0324798705305032
Sucla2,SUCLA2,0.58354783,79.56395,1.0,1.0324552687524555
Wrap53,WRAP53,0.58354783,79.5552,1.0,1.0323674052594276
Vash2,VASH2,0.58354783,79.5543,1.0,1.0323583678715733
Trap1,TRAP1,0.58354783,79.5207,1.0,1.0320209720583462
Snx22,SNX22,0.58354783,79.48105000000001,1.0,1.0316228249156538
Zfp622,ZNF622,0.58354783,79.45285,1.0,1.0313396534295525
Or2b6,OR2B6,0.58354783,79.42605,1.0,1.0310705401023355
Ncbp2as2,NCBP2AS2,0.58354783,79.4152,1.0,1.0309615893709807
Sntb2,SNTB2,0.58354783,79.4119,1.0,1.0309284522821818
Sapcd1,SAPCD1,0.6908088,59.843,1.0,1.0307717779548353
Wdsub1,WDSUB1,0.58354783,79.3688,1.0,1.0304956618193812
Ttc21a,TTC21A,0.58354783,79.35365,1.0,1.0303435324571673
Wdr73,WDR73,0.58354783,79.3524,1.0,1.0303309805295917
Urgcp,URGCP,0.58354783,79.3457,1.0,1.0302637021977874
Vps37b,VPS37B,0.58354783,79.33855,1.0,1.030191905172056
Sprn,SPRN,0.58354783,79.32295,1.0,1.030035257115915
Spata2l,SPATA2L,0.58354783,79.30189999999999,1.0,1.0298238826555448
Tm4sf5,TM4SF5,0.58354783,79.2844,1.0,1.0296481556694892
Stxbp4,STXBP4,0.58354783,79.2826,1.0,1.0296300808937804
Yipf1,YIPF1,0.58354783,79.27289999999999,1.0,1.0295326779357952
Thap4,THAP4,0.58354783,79.23595,1.0,1.029161642956666
Snord1c,SNORD1C,0.58354783,79.23415,1.0,1.0291435681809573
Xrcc2,XRCC2,0.58354783,79.2125,1.0,1.028926168795351
Gramd2b,GRAMD2B,0.58354783,79.20394999999999,1.0,1.0288403136107351
Zfp579,ZNF579,0.58354783,79.1988,1.0,1.0287885996691244
Tsfm,TSFM,0.58354783,79.1937,1.0,1.0287373878046169
Tgfbr3,TGFBR3,0.58354783,79.184,1.0,1.0286399848466314
St14,ST14,0.58354783,79.13505,1.0,1.028148451362778
Zfp105,ZNF35,0.58354783,79.1297,1.0,1.0280947291127553
Usp10,USP10,0.58354783,79.10329999999999,1.0,1.0278296324023624
Zfp507,ZNF507,0.58354783,79.07714999999999,1.0,1.0275670460774846
Tmem45b,TMEM45B,0.58354783,79.0624,1.0,1.0274189333320947
Tnfsf11,TNFSF11,0.58354783,79.05690000000001,1.0,1.0273637048507631
Spred3,SPRED3,0.58354783,79.0441,1.0,1.0272351731123908
Usp40,USP40,0.58354783,79.0417,1.0,1.027211073411446
Themis,THEMIS,0.58354783,78.99765,1.0,1.026768743483688
Ttll4,TTLL4,0.58354783,78.99605,1.0,1.0267526770163915
Srebf1,SREBF1,0.58354783,78.9958,1.0,1.0267501666308765
Tnrc6c,TNRC6C,0.58354783,78.98705,1.0,1.0266623031378486
Ucma,UCMA,0.58354783,78.9855,1.0,1.026646738747655
Tacr2,TACR2,0.58354783,78.9849,1.0,1.026640713822419
Tubb3,TUBB3,0.58354783,78.98415,1.0,1.0266331826658737
Trim6,TRIM6,0.58354783,78.9744,1.0,1.0265352776307854
Guk1,GUK1,0.58354783,78.97155000000001,1.0,1.0265066592359136
Spmap1,SPMAP1,0.58354783,78.96525,1.0,1.0264433975209333
St3gal5,ST3GAL5,0.58354783,78.9647,1.0,1.0264378746728
Gm24453,SNORD28,0.58354783,78.9474,1.0,1.0262641559951564
Gm22711,SNORA50C,0.58354783,78.9474,1.0,1.0262641559951564
Tmed6,TMED6,0.58354783,78.91475,1.0,1.0259362996468864
Tbc1d9b,TBC1D9B,0.58354783,78.8868,1.0,1.0256556385463
Trmt10b,TRMT10B,0.58354783,78.86515,1.0,1.0254382391606938
Traip,TRAIP,0.58354783,78.8524,1.0,1.0253102094994246
Utp18,UTP18,0.58354783,78.8506,1.0,1.025292134723716
Stx8,STX8,0.58354783,78.8449,1.0,1.025234897933972
Yjefn3,YJEFN3,0.58354783,78.8013,1.0,1.0247970867001415
Tnc,TNC,0.58354783,78.77359999999999,1.0,1.0245189359850702
Wiz,WIZ,0.58354783,78.7681,1.0,1.0244637075037384
Wdfy4,WDFY4,0.58354783,78.75735,1.0,1.0243557609265899
Tars3,TARS3,0.58354783,78.7406,1.0,1.024187565097079
Tmem184a,TMEM184A,0.58354783,78.73975,1.0,1.0241790297863278
Usp44,USP44,0.58354783,78.73255,1.0,1.0241067306834934
Stap1,STAP1,0.58354783,78.7171,1.0,1.0239515888586614
Tyk2,TYK2,0.58354783,78.7162,1.0,1.023942551470807
Synpo2,SYNPO2,0.58354783,78.71345,1.0,1.023914937230141
Vip,VIP,0.58354783,78.70925,1.0,1.0238727627534876
Cimap1d,CIMAP1D,0.58354783,78.7004,1.0,1.0237838951062537
Tubal3,TUBAL3,0.58354783,78.6996,1.0,1.0237758618726056
Atp5pf,ATP5PF,0.58354783,78.67179999999999,1.0,1.023496707003328
Ttll13,TTLL13,0.58354783,78.66665,1.0,1.0234449930617175
Vstm2a,VSTM2A,0.58354783,78.6473,1.0,1.02325068922285
Tm7sf3,TM7SF3,0.58354783,78.64265,1.0,1.0232039960522694
Zfp784,ZNF784,0.58354783,78.642,1.0,1.0231974690499301
Wdpcp,WDPCP,0.58354783,78.6371,1.0,1.0231482654938346
Zc3h4,ZC3H4,0.58354783,78.6107,1.0,1.0228831687834417
St18,ST18,0.58354783,78.6103,1.0,1.0228791521666176
Srprb,SRPRB,0.58354783,78.60015,1.0,1.0227772305147051
Yipf7,YIPF7,0.58354783,78.5858,1.0,1.0226331343861395
Ssh1,SSH1,0.58354783,78.57575,1.0,1.022532216888433
Tbc1d31,TBC1D31,0.58354783,78.55805000000001,1.0,1.0223544815939651
Cenpt,CENPT,0.7059833,56.23165,1.0,1.0222857506051162
St8sia5,ST8SIA5,0.58354783,78.53105,1.0,1.022083359958336
Or51a7,OR51A7,0.58354783,78.5256,1.0,1.0220286335541073
Smim10l1,SMIM10L1,0.58354783,78.52285,1.0,1.0220010193134415
Trpm6,TRPM6,0.58354783,78.52035000000001,1.0,1.0219759154582906
Trub1,TRUB1,0.58354783,78.5123,1.0,1.0218950810447047
Stard10,STARD10,0.58354783,78.5119,1.0,1.0218910644278807
Cars1,CARS1,0.58354783,78.51165,1.0,1.0218885540423657
Tut1,TUT1,0.58354783,78.50585000000001,1.0,1.0218303130984157
Wipi2,WIPI2,0.58354783,78.48805,1.0,1.0216515736497418
Tmem238l,TMEM238L,0.58354783,78.481,1.0,1.0215807807782162
Spta1,SPTA1,0.58354783,78.47685,1.0,1.021539108378666
Tcea2,TCEA2,0.58354783,78.47245000000001,1.0,1.0214949255936006
Tektl1,TEKTL1,0.58354783,78.4721,1.0,1.0214914110538793
Spryd7,SPRYD7,0.58354783,78.43895,1.0,1.0211585339345794
Tdrd5,TDRD5,0.58354783,78.4203,1.0,1.020971259175154
Car4,CA4,0.6948838,58.1224,1.0,1.0209537421466441
Zfp879,ZNF879,0.58354783,78.40805,1.0,1.020848250284915
Tom1l1,TOM1L1,0.58354783,78.3984,1.0,1.0207513494040328
Ubash3a,UBASH3A,0.58354783,78.39789999999999,1.0,1.0207463286330025
Uba6,UBA6,0.58354783,78.38475,1.0,1.0206142823549091
Snap29,SNAP29,0.58354783,78.37955,1.0,1.0205620663361954
mt-Nd1,ND1,0.58354783,78.3019,1.0,1.0197823405952104
Zpbp,ZPBP,0.58354783,78.29480000000001,1.0,1.019711045646582
Zfp770,ZNF770,0.58354783,78.26044999999999,1.0,1.0193661186768095
Stmn3,STMN3,0.58354783,78.25540000000001,1.0,1.019315408889405
Tnfsf13,TNFSF13,0.58354783,78.247,1.0,1.019231059936098
Slc9b2,SLC9B2,0.58354783,78.23545,1.0,1.0191150801253013
Vstm5,VSTM5,0.58354783,78.196,1.0,1.018718941291021
St6galnac4,ST6GALNAC4,0.58354783,78.1815,1.0,1.0185733389311462
Zkscan2,ZKSCAN2,0.58354783,78.17695,1.0,1.0185276499147717
Tspan1,TSPAN1,0.58354783,78.1708,1.0,1.0184658944311007
Spmip6,SPMIP6,0.58354783,78.16205,1.0,1.0183780309380726
Tmprss4,TMPRSS4,0.58354783,78.1609,1.0,1.0183664831647032
Tasor,TASOR,0.58354783,78.10935,1.0,1.017848841671493
Spata9,SPATA9,0.58354783,78.10925,1.0,1.017847837517287
Cimap1b,CIMAP1B,0.58354783,78.10685000000001,1.0,1.0178237378163424
Dnaaf11,DNAAF11,0.58354783,78.09535,1.0,1.0177082600826484
Serpinb10,SERPINB10,0.58354783,78.0856,1.0,1.0176103550475601
Xrcc5,XRCC5,0.58354783,78.06540000000001,1.0,1.0174075158979414
Zdhhc3,ZDHHC3,0.58354783,78.05879999999999,1.0,1.0173412417203431
Qng1,QNG1,0.58354783,78.0575,1.0,1.0173281877156648
Tpd52l2,TPD52L2,0.58354783,78.0466,1.0,1.017218734907207
Tlr7,TLR7,0.58354783,78.0421,1.0,1.0171735479679356
Tmc3,TMC3,0.58354783,78.0261,1.0,1.0170128832949703
Mir150,ssc-mir-150-1,0.58354783,78.02199999999999,1.0,1.0169717129725226
Garin1b,GARIN1B,0.58354783,78.02055,1.0,1.0169571527365353
Akr1b1,AKR1B1,0.58354783,77.99860000000001,1.0,1.0167367408883112
Tango6,TANGO6,0.58354783,77.9937,1.0,1.0166875373322155
Cmklr2,CMKLR2,0.58354783,77.96674999999999,1.0,1.0164169177736893
Zswim3,ZSWIM3,0.58354783,77.9616,1.0,1.0163652038320787
Tnf,TNF,0.58354783,77.94755,1.0,1.016224120166131
Zbtb38,ZBTB38,0.58354783,77.9449,1.0,1.0161975100796712
Smim11,SMIM11,0.58354783,77.93105,1.0,1.0160584347221353
Polr2k,POLR2K,0.58354783,77.92585,1.0,1.0160062187034216
Sncb,SNCB,0.58354783,77.8997,1.0,1.0157436323785438
Ssh2,SSH2,0.58354783,77.89255,1.0,1.0156718353528125
Tceal9,TCEAL9,0.58354783,77.8846,1.0,1.015592005093433
Tmt1b,TMT1B,0.58354783,77.8689,1.0,1.0154343528830856
Trpv6,TRPV6,0.58354783,77.8649,1.0,1.0153941867148444
Zfp326,ZNF326,0.58354783,77.84665,1.0,1.0152109285722433
Sspn,SSPN,0.58354783,77.8292,1.0,1.0150357036632904
Trim35,TRIM35,0.58354783,77.8219,1.0,1.0149624004062499
Zfp12,ZNF12,0.58354783,77.82015000000001,1.0,1.0149448277076445
Tmem177,TMEM177,0.58354783,77.8135,1.0,1.0148780514529432
Slc7a6os,SLC7A6OS,0.58354783,77.8009,1.0,1.0147515280229829
Wwc2,WWC2,0.58354783,77.77835,1.0,1.0145250912495223
Vstm4,VSTM4,0.58354783,77.7652,1.0,1.014393044971429
Vxn,VXN,0.58354783,77.75309999999999,1.0,1.0142715423124988
Sync,SYNC,0.58354783,77.74345,1.0,1.0141746414316166
Zfp598,ZNF598,0.58354783,77.7293,1.0,1.014032553611463
Slc66a3,SLC66A3,0.58354783,77.7228,1.0,1.0139672835880709
Tasl,TASL,0.58354783,77.72215,1.0,1.0139607565857316
Spata25,SPATA25,0.58354783,77.70455,1.0,1.0137840254454697
Pou2af2,POU2AF2,0.58354783,77.7003,1.0,1.0137413488917133
Or3a1c,OR3A1,0.58354783,77.6375,1.0,1.0131107400503243
Wscd1,WSCD1,0.58354783,77.58465,1.0,1.0125800445524356
Ykt6,YKT6,0.58354783,77.58234999999999,1.0,1.0125569490056967
Susd4,SUSD4,0.58354783,77.551,1.0,1.0122421466621054
Wbp1,WBP1,0.58354783,77.54669999999999,1.0,1.0121989680312458
Tlr3,TLR3,0.58354783,77.54435000000001,1.0,1.0121753704074041
Zfp454,ZNF454,0.58354783,77.52205000000001,1.0,1.0119514440194588
Tspo,TSPO,0.58354783,77.5148,1.0,1.0118786428395212
Tmem52b,TMEM52B,0.58354783,77.50995,1.0,1.0118299413605287
Stac2,STAC2,0.58354783,77.49289999999999,1.0,1.0116587330683997
Tcte1,TCTE1,0.58354783,77.47815,1.0,1.01151062032301
Kars1,KARS1,0.58354783,77.46275,1.0,1.0113559805752808
Tmed3,TMED3,0.58354783,77.44205,1.0,1.0111481206546318
Usp6nl,USP6NL,0.58354783,77.44,1.0,1.0111275354934082
St6gal1,ST6GAL1,0.58354783,77.4382,1.0,1.0111094607176996
Traf3ip2,TRAF3IP2,0.58354783,77.43555,1.0,1.0110828506312397
Zkscan5,ZKSCAN5,0.58354783,77.43005,1.0,1.0110276221499077
Tprg1,TPRG1,0.58354783,77.4194,1.0,1.0109206797269652
Eeig1,EEIG1,0.58354783,77.41265,1.0,1.010852899318058
Wdr72,WDR72,0.58354783,77.3834,1.0,1.0105591842127932
Tmpo,TMPO,0.58354783,77.38285,1.0,1.0105536613646602
Ssbp4,SSBP4,0.58354783,77.35804999999999,1.0,1.0103046311215638
Zfp316,ZNF316,0.58354783,77.3481,1.0,1.0102047177780635
Tbxas1,TBXAS1,0.58354783,77.3411,1.0,1.0101344269836412
Cfap96,CFAP96,0.58354783,77.32339999999999,1.0,1.0099566916891731
Tmem255b,TMEM255B,0.58354783,77.3213,1.0,1.0099356044508465
Spmip8,SPMIP8,0.58354783,77.3148,1.0,1.0098703344274544
Zbtb40,ZBTB40,0.58354783,77.31455,1.0,1.0098678240419392
Taf1a,TAF1A,0.58354783,77.29875,1.0,1.009709167677386
Mir206,ssc-mir-206,0.58354783,77.28595,1.0,1.0095806359390136
Tmc8,TMC8,0.58354783,77.2372,1.0,1.0090911107635723
Vwce,VWCE,0.58354783,77.22245000000001,1.0,1.0089429980181825
Tcaim,TCAIM,0.58354783,77.19835,1.0,1.0087009968545284
Tmem175,TMEM175,0.58354783,77.1704,1.0,1.008420335753942
Taf4b,TAF4B,0.58354783,77.15125,1.0,1.0082280402234867
Zfp566,ZNF566,0.58354783,77.1483,1.0,1.0081984176744088
Wnk2,WNK2,0.58354783,77.12129999999999,1.0,1.0079272960387795
Fhip1a,FHIP1A,0.58354783,77.10575,1.0,1.0077711500597415
Yju2b,YJU2B,0.58354783,77.10425000000001,1.0,1.007756087746651
Wipf3,WIPF3,0.58354783,77.0852,1.0,1.0075647963704015
Brd10,BRD10,0.58354783,77.08330000000001,1.0,1.007545717440487
Zfp106,ZNF106,0.58354783,77.07849999999999,1.0,1.0074975180385972
Tbcc,TBCC,0.58354783,77.04075,1.0,1.0071184498258197
Snx32,SNX32,0.58354783,77.0385,1.0,1.0070958563561838
Tpm1,TPM1,0.58354783,77.032,1.0,1.0070305863327917
Trmt5,TRMT5,0.58354783,77.0156,1.0,1.0068659050430022
Cimip2a,CIMIP2A,0.58354783,76.99549999999999,1.0,1.0066640700475895
Zpbp2,ZPBP2,0.58354783,76.9939,1.0,1.006648003580293
Tpd52,TPD52,0.58354783,76.9756,1.0,1.0064642433605888
Tfec,TFEC,0.58354783,76.9716,1.0,1.0064240771923474
Zfp358,ZNF358,0.58354783,76.97149999999999,1.0,1.0064230730381414
BC048562,CIMIP7,0.58354783,76.9608,1.0,1.006315628538096
Topbp1,TOPBP1,0.58354783,76.95904999999999,1.0,1.0062980558394903
Sorbs2,SORBS2,0.58354783,76.93950000000001,1.0,1.0061017436922108
Snx19,SNX19,0.58354783,76.93895,1.0,1.0060962208440776
Wdr62,WDR62,0.58354783,76.93549999999999,1.0,1.0060615775239694
Tmem205,TMEM205,0.58354783,76.8552,1.0,1.0052552416965246
Tk2,TK2,0.58354783,76.84790000000001,1.0,1.0051819384394842
Tor4a,TOR4A,0.58354783,76.82645,1.0,1.00496654736229
Stag3,STAG3,0.58354783,76.8241,1.0,1.0049429497384483
Atp5mg,ATP5MG,0.58354783,76.8204,1.0,1.004905796032825
Usp45,USP45,0.58354783,76.8103,1.0,1.0048043764580157
Tent4a,TENT4A,0.58354783,76.80895,1.0,1.0047908203762341
Spty2d1,SPTY2D1,0.58354783,76.8082,1.0,1.0047832892196888
Uimc1,UIMC1,0.58354783,76.7969,1.0,1.004669819794407
Trim68,TRIM68,0.58354783,76.78025,1.0,1.0045026281191025
Srd5a2,SRD5A2,0.58354783,76.7717,1.0,1.0044167729344866
Vamp5,VAMP5,0.58354783,76.76965000000001,1.0,1.0043961877732632
Zmynd12,ZMYND12,0.58354783,76.7562,1.0,1.0042611290325516
Stab1,STAB1,0.58354783,76.75565,1.0,1.0042556061844183
Spata16,SPATA16,0.58354783,76.75075000000001,1.0,1.0042064026283228
Zranb3,ZRANB3,0.58354783,76.68885,1.0,1.003584831174788
Spaca1,SPACA1,0.58354783,76.68795,1.0,1.0035757937869336
Smagp,SMAGP,0.58354783,76.686,1.0,1.003556212779916
Stau1,STAU1,0.58354783,76.64150000000001,1.0,1.0031093641582312
St8sia6,ST8SIA6,0.58354783,76.6332,1.0,1.0030260193591305
Trim17,TRIM17,0.58354783,76.63295,1.0,1.0030235089736153
Stk11ip,STK11IP,0.58354783,76.62155000000001,1.0,1.0029090353941277
Tcf23,TCF23,0.58354783,76.60645,1.0,1.0027574081090165
Tomm22,TOMM22,0.58354783,76.58195,1.0,1.0025113903285383
Tmppe,TMPPE,0.58354783,76.54785,1.0,1.0021689737442807
Supt20,SUPT20H,0.58354783,76.51095000000001,1.0,1.0017984408422547
Txndc15,TXNDC15,0.58354783,76.4469,1.0,1.0011552800732901
Tbcd,TBCD,0.58354783,76.43379999999999,1.0,1.0010237358722995
Snapc5,SNAPC5,0.58354783,76.43015,1.0,1.0009870842437794
Or51f1,OR51F1,0.58354783,76.39609999999999,1.0,1.000645169736625
Vamp4,VAMP4,0.58354783,76.394,1.0,1.0006240824982984
Zcchc14,ZCCHC14,0.58354783,76.34075,1.0,1.0000893703835856
Slco2b1,SLCO2B1,0.58354783,76.3295,1.0,0.9999764030354068
Ssr4,SSR4,0.58354783,76.3256,1.0,0.9999372410213715
Tbxa2r,TBXA2R,0.58354783,76.31645,1.0,0.9998453609115195
Umad1,UMAD1,0.58354783,76.31305,1.0,0.9998112196685144
Snx11,SNX11,0.58354783,76.30754999999999,1.0,0.9997559911871824
Tcf7,TCF7,0.58354783,76.28710000000001,1.0,0.9995506416520488
Ston1,STON1,0.58354783,76.28195,1.0,0.9994989277104379
Tulp1,TULP1,0.58354783,76.2565,1.0,0.9992433704650024
Tmem132c,TMEM132C,0.58354783,76.20425,1.0,0.99871869989235
Spcs2,SPCS2,0.58354783,76.1111,1.0,0.9977833302494298
Spg11,SPG11,0.58354783,76.05355,1.0,0.9972054395038575
Trank1,TRANK1,0.58354783,76.0397,1.0,0.9970663641463219
Upk3b,UPK3B,0.58354783,76.03825,1.0,0.9970518039103345
Trim16,TRIM16,0.58354783,76.03305,1.0,0.9969995878916207
Svil,SVIL,0.58354783,76.01724999999999,1.0,0.9968409315270673
Tmco1,TMCO1,0.58354783,76.01195,1.0,0.9967877113541477
Or8k21,OR8K5,0.58354783,76.01140000000001,1.0,0.9967821885060145
Stx1b,STX1B,0.58354783,76.0016,1.0,0.9966837813938232
Syngr2,SYNGR2,0.58354783,76.0015,1.0,0.9966827772396171
Tmem74,TMEM74,0.58354783,75.98765,1.0,0.9965437018820815
Tmprss11e,TMPRSS11E,0.58354783,75.97645,1.0,0.9964312366110057
Srms,SRMS,0.58354783,75.9599,1.0,0.9962650490899073
Tbc1d2,TBC1D2,0.58354783,75.94229999999999,1.0,0.9960883179496453
Tcf3,TCF3,0.58354783,75.90674999999999,1.0,0.9957313411294003
Surf1,SURF1,0.58354783,75.8287,1.0,0.9949475987715913
Spice1,SPICE1,0.58354783,75.814,1.0,0.9947999881033044
Spata46,SPATA46,0.58354783,75.79965,1.0,0.9946558919747387
Dusp29,DUSP29,0.58354783,75.78819999999999,1.0,0.9945409163181477
Smpd2,SMPD2,0.58354783,75.7737,1.0,0.994395313958273
St6galnac2,ST6GALNAC2,0.58354783,75.76985,1.0,0.9943566540213408
Tmx1,TMX1,0.58354783,75.76325,1.0,0.9942903798437425
Uggt2,UGGT2,0.58354783,75.73955000000001,1.0,0.9940523952969126
Tyrobp,TYROBP,0.58354783,75.731,1.0,0.9939665401122967
Zswim7,ZSWIM7,0.58354783,75.731,1.0,0.9939665401122967
Tmem263,TMEM263,0.58354783,75.71199999999999,1.0,0.9937757508131502
Zfp691,ZNF691,0.58354783,75.68585,1.0,0.9935131644882726
Zcchc17,ZCCHC17,0.58354783,75.67599999999999,1.0,0.9934142552989782
Terb2,TERB2,0.58354783,75.62995000000001,1.0,0.9929518422871
Entrep2,ENTREP2,0.58354783,75.62965,1.0,0.9929488298244817
Tnni3,TNNI3,0.58354783,75.6211,1.0,0.992862974639866
Thsd1,THSD1,0.58354783,75.60105,1.0,0.9926616417215562
Tmem212,TMEM212,0.58354783,75.5636,1.0,0.9922855859713966
