microcebus gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
SPICE1,SPICE1,0.8205314,85.3463,1.0,1.5877472780233994
STK11IP,STK11IP,0.8405482,82.84245,1.0,1.587739261988938
ABHD8,ABHD8,0.74357915,94.96764999999999,1.0,1.5877290988881252
IAPP,IAPP,0.88680094,77.0522,1.0,1.5876694669251612
CCL24,CCL24,0.96536934,67.2269,1.0,1.5876671072717046
MPHOSPH8,MPHOSPH8,0.82274216,85.05959999999999,1.0,1.5876334666192693
CSTA,CSTA,0.93222004,71.36905,1.0,1.5876313675850304
CX3CL1,CX3CL1,0.9389817,70.5129,1.0,1.5875136263610474
GIMAP1,GIMAP1,0.9656422,67.1747,1.0,1.5874662031648445
GP6,GP6,0.9536038,68.6748,1.0,1.5874070975028776
GRXCR1,GRXCR1,0.89875567,75.52575,1.0,1.587319473266869
ADH4,ADH4,0.8643913,79.81,1.0,1.5871743139347991
DLC1,DLC1,0.8478452,81.87415,1.0,1.587119162764046
TMEM95,TMEM95,0.9819986,65.08565,1.0,1.5869810207037052
IGFLR1,IGFLR1,0.9331698,71.186,1.0,1.586917017868656
CSN2,CSN2,0.9609619,67.709,1.0,1.586899690079705
ZNF875,ZNF875,0.7973809,88.16284999999999,1.0,1.586875447306347
C2CD6,C2CD6,0.9621403,67.5468,1.0,1.5867347810201076
STYK1,STYK1,0.8069676,86.92885,1.0,1.586484608847167
KCTD10,KCTD10,0.7134783,98.59025,1.0,1.5861560345505432
FPR1,FPR1,0.8972403,75.60645,1.0,1.5861104007097535
ZSWIM2,ZSWIM2,0.8401485,82.7428,1.0,1.5860764066826762
PRLR,PRLR,0.87133574,78.8124,1.0,1.5857386607308475
CCNQ,CCNQ,0.8213487,85.05785,1.0,1.5856775525535522
SVOP,SVOP,0.7315462,96.28675000000001,1.0,1.5856661341653446
CNDP1,CNDP1,0.84684926,81.8663,1.0,1.5856478865326835
CD4,CD4,0.9232693,72.3012,1.0,1.5855515629037702
TMEM269,TMEM269,0.94460887,69.59555,1.0,1.5851391958371739
SLC66A3,SLC66A3,0.9703606,66.3747,1.0,1.585132968651199
IL27RA,IL27RA,0.9466369,69.33135,1.0,1.5850214878033966
EPS8L2,EPS8L2,0.89385813,75.9293,1.0,1.584998055449349
GLIPR1,GLIPR1,0.8678071,79.1712,1.0,1.5848222770672038
NOBOX,NOBOX,0.9610757,67.47765,1.0,1.584486869142765
CCN1,CCN1,0.7621161,92.35374999999999,1.0,1.5844415883150407
TMEM154,TMEM154,0.9587487,67.7596,1.0,1.5843863576713026
CDC42EP1,CDC42EP1,0.87519616,78.20795000000001,1.0,1.5843862320697017
HFM1,HFM1,0.7902486,88.82714999999999,1.0,1.5843461090629525
TMEM31,TMEM31,0.94358486,69.6429,1.0,1.5842423426757029
DEFB135,DEFB135,0.96026057,67.5325,1.0,1.5839636394562542
ZNF527,ZNF527,0.77354246,90.87925,1.0,1.583934642851288
C5orf63,C5orf63,0.77007896,91.3043,1.0,1.5838450119507517
ADPGK,ADPGK,0.7335415,95.8636,1.0,1.583736548198321
BACH1,BACH1,0.76930267,91.3902,1.0,1.5837208127092206
FASTKD2,FASTKD2,0.9325416,70.9238,1.0,1.583130220152749
RNF44,RNF44,0.75925326,92.5926,1.0,1.5831174640551013
MCM2,MCM2,0.84200615,82.22635,1.0,1.582918698463266
SVIL,SVIL,0.86249,79.6635,1.0,1.58290407305954
C1QTNF1,C1QTNF1,0.96897036,66.3378,1.0,1.582790911329316
TXK,TXK,0.894371,75.64125,1.0,1.5825097141931925
ZCWPW1,ZCWPW1,0.95524704,68.02629999999999,1.0,1.5824839705964937
ADCY10,ADCY10,0.8966054,75.3537,1.0,1.5824193089201892
SH3D21,SH3D21,0.9576224,67.71925,1.0,1.5823727535947407
UQCC3,UQCC3,0.95401806,68.1648,1.0,1.5823152140733707
OR56A4,OR56A4,0.9761647,65.3909,1.0,1.5822659631483798
DNAAF8,DNAAF8,0.9623087,67.11465,1.0,1.5821663687073957
CRYBG3,CRYBG3,0.8688353,78.8022,1.0,1.5821504923929446
ANGPT4,ANGPT4,0.9471642,68.99365,1.0,1.582001444744092
ZNF599,ZNF599,0.7725478,90.8163,1.0,1.5818528252536677
TICAM1,TICAM1,0.95103574,68.49045000000001,1.0,1.5817896493149144
RHEX,RHEX,0.94966054,68.66069999999999,1.0,1.5817705276771588
LRRC74A,LRRC74A,0.8975102,75.17755,1.0,1.5817191580246766
TEN1,TEN1,0.8940984,75.6038,1.0,1.581714709158379
NOXO1,NOXO1,0.9528996,68.24655,1.0,1.5816693887976636
DNAJB14,DNAJB14,0.7242677,96.8338,1.0,1.581630638206132
UTS2B,UTS2B,0.9138623,73.1092,1.0,1.5814580367233315
RHBDF2,RHBDF2,0.7474348,93.9202,1.0,1.581447031812786
TULP3,TULP3,0.89547664,75.3997,1.0,1.5813618841523014
G6PC3,G6PC3,0.7796396,89.8844,1.0,1.5813520723917893
EQTN,EQTN,0.95781225,67.60204999999999,1.0,1.5813341542151653
TMEM37,TMEM37,0.84934676,81.1635,1.0,1.581308479664664
PDYN,PDYN,0.8460927,81.56989999999999,1.0,1.5813026484253638
CEP89,CEP89,0.89171743,75.85935,1.0,1.5812458162825533
KCTD20,KCTD20,0.73286873,95.7041,1.0,1.5810291060029757
DECR1,DECR1,0.77851415,89.98525000000001,1.0,1.5809087894091611
NOL8,NOL8,0.8682923,78.74815000000001,1.0,1.5807952433504737
TIMM29,TIMM29,0.78438133,89.2308,1.0,1.5806781860476553
SCO1,SCO1,0.84600896,81.5217,1.0,1.5806506352124066
BPIFB1,BPIFB1,0.9470626,68.88085000000001,1.0,1.5806067192069424
ANKRD11,ANKRD11,0.826529,83.94364999999999,1.0,1.5804945426480228
SLC19A1,SLC19A1,0.9258392,71.52029999999999,1.0,1.5804448524283385
MRPS14,MRPS14,0.76677185,91.4062,1.0,1.5803815835072859
CCL17,CCL17,0.9582456,67.45935,1.0,1.5803505637847848
TK2,TK2,0.8334044,83.06649999999999,1.0,1.580301493213903
KRBA1,KRBA1,0.91369766,73.00895,1.0,1.5801151723738267
GALNT8,GALNT8,0.8640751,79.21340000000001,1.0,1.5801049471215274
A1BG,A1BG,0.93120974,70.8159,1.0,1.5800802773882363
RIPK1,RIPK1,0.8374733,82.5375,1.0,1.5800772529322238
MMP23B,MMP23B,0.80237204,86.9231,1.0,1.580034341964144
CYTIP,CYTIP,0.7711964,90.8078,1.0,1.5798803492220914
PSPN,PSPN,0.86789376,78.71295,1.0,1.5798502257429514
DNAJA3,DNAJA3,0.7799577,89.70920000000001,1.0,1.5798471522137345
EFCAB5,EFCAB5,0.90039366,74.6422,1.0,1.579776966074051
NLRP8,NLRP8,0.98202956,64.42525,1.0,1.5796850936612437
NAALADL1,NAALADL1,0.7811464,89.53415,1.0,1.5795537562625017
ZC3HAV1,ZC3HAV1,0.9802411,64.62604999999999,1.0,1.5794311707170354
MED9,MED9,0.7546536,92.83385,1.0,1.5794063829485054
SKA3,SKA3,0.8514604,80.72735,1.0,1.5793988811339137
RLBP1,RLBP1,0.8326974,83.06615,1.0,1.5793150984116937
ZNF773,ZNF773,0.84283143,81.79115,1.0,1.5792292462615245
DACH1,DACH1,0.9128782,73.02680000000001,1.0,1.5791747484869698
TMEM150B,TMEM150B,0.8645857,79.06125,1.0,1.579123692841601
TNIP3,TNIP3,0.9272212,71.18405,1.0,1.5786286844045425
TMEM176B,TMEM176B,0.9772463,64.9123,1.0,1.5784504149160479
MEGF6,MEGF6,0.97993743,64.5746,1.0,1.5784374078175487
NDUFB7,NDUFB7,0.8133872,85.4015,1.0,1.5784325421428345
PRKN,PRKN,0.8756209,77.60040000000001,1.0,1.5782248502306646
STOX1,STOX1,0.91068137,73.19184999999999,1.0,1.577956035270844
MIXL1,MIXL1,0.9612274,66.8613,1.0,1.5778482550658883
FXYD5,FXYD5,0.97567135,65.03795,1.0,1.5776580694360822
CCR3,CCR3,0.92130274,71.831,1.0,1.5775933893448277
SEMA3C,SEMA3C,0.71394765,97.7364,1.0,1.5773195419816048
PRMT3,PRMT3,0.7572787,92.3144,1.0,1.5772818476415646
ZNF594,ZNF594,0.9214568,71.78115,1.0,1.5772535062847781
FAM227B,FAM227B,0.91010034,73.19659999999999,1.0,1.5772013744626943
TP53TG5,TP53TG5,0.9749453,65.04765,1.0,1.5767568857186014
PLAC8L1,PLAC8L1,0.81022733,85.6345,1.0,1.576630630191138
TMEM89,TMEM89,0.9418974,69.1649,1.0,1.5765853488784969
ZNF683,ZNF683,0.91474056,72.55905,1.0,1.5765647833432328
TULP1,TULP1,0.81561947,84.94925,1.0,1.5765088841016621
CLEC4C,CLEC4C,0.9567195,67.29114999999999,1.0,1.5763605819764677
GAL3ST4,GAL3ST4,0.80534756,86.21485,1.0,1.5762986657223867
ZNF709,ZNF709,0.8463528,81.06004999999999,1.0,1.5759981985264622
TRAV9-2,TRAV9-2,0.9392495,69.44255000000001,1.0,1.5759911029792417
REX1BD,REX1BD,0.9022092,74.06575000000001,1.0,1.575893965025286
INPP5K,INPP5K,0.84930414,80.6705,1.0,1.5757705973527005
CBLC,CBLC,0.90394676,73.83485,1.0,1.5757426552017224
KLK13,KLK13,0.8142663,85.04535,1.0,1.5756963564755995
STYXL1,STYXL1,0.891935,75.32130000000001,1.0,1.575568879743864
TMEM71,TMEM71,0.9059203,73.52635000000001,1.0,1.575056922423705
TXNDC16,TXNDC16,0.878553,76.94495,1.0,1.57501559450502
ARL8B,ARL8B,0.69400394,100.0,1.0,1.5747592584100092
FBXL13,FBXL13,0.89255077,75.16720000000001,1.0,1.57471210820463
PRR30,PRR30,0.91536397,72.31049999999999,1.0,1.5746690166516408
PROP1,PROP1,0.95869154,66.85884999999999,1.0,1.5742969890719816
C5orf22,C5orf22,0.8278451,83.21905000000001,1.0,1.5742711042988184
C3orf52,C3orf52,0.9096662,72.9796,1.0,1.5741865610306078
COASY,COASY,0.7616163,91.4894,1.0,1.5741415999452884
TCF7L1,TCF7L1,0.81849486,84.3755,1.0,1.5741287424954127
MRPL53,MRPL53,0.7648386,91.0714,1.0,1.5739743853717543
IL7,IL7,0.85148615,80.226,1.0,1.5738632187721837
CCDC30,CCDC30,0.9421332,68.88835,1.0,1.573839766603057
CCM2L,CCM2L,0.94444925,68.5956,1.0,1.5738050418584004
ADAM28,ADAM28,0.9109712,72.78035,1.0,1.5737858532122035
MTHFS,MTHFS,0.800779,86.5572,1.0,1.5737543167641481
ATP5IF1,ATP5IF1,0.86678654,78.3019,1.0,1.5737435890144418
CCL27,CCL27,0.9661701,65.8613,1.0,1.5736041485508505
CEP126,CEP126,0.8366055,82.05330000000001,1.0,1.5734904261099842
ADAM17,ADAM17,0.72308224,96.2379,1.0,1.573361055295413
FBXO31,FBXO31,0.8754972,77.16645,1.0,1.5732305085579243
RTP4,RTP4,0.97525233,64.69155,1.0,1.5732262602192093
PBX4,PBX4,0.8104136,85.2941,1.0,1.5731066590237326
ATG4B,ATG4B,0.7293898,95.4198,1.0,1.5730351048094957
WDR86,WDR86,0.98948926,62.88680000000001,1.0,1.5729550823145808
FSIP2,FSIP2,0.90721303,73.1713,1.0,1.5729077751681177
RAB11FIP1,RAB11FIP1,0.961296,66.37395000000001,1.0,1.5725277210247453
COQ2,COQ2,0.9044481,73.4815,1.0,1.572512619287494
GYG2,GYG2,0.9682353,65.489,1.0,1.5723367917502833
RPTN,RPTN,0.97319233,64.8627,1.0,1.57226548583402
LIF,LIF,0.7515652,92.5743,1.0,1.5722301383229906
DPPA5,DPPA5,0.8944994,74.69065,1.0,1.5721242375220439
NSUN6,NSUN6,0.75835615,91.6844,1.0,1.571778040900882
HOATZ,HOATZ,0.91248393,72.40415,1.0,1.5717073984401335
MISP,MISP,0.9702787,65.1586,1.0,1.571504769908994
EIF2AK2,EIF2AK2,0.9737346,64.72435,1.0,1.5714816006503556
SLFN13,SLFN13,0.94981074,67.70485,1.0,1.5713570034123063
CCDC168,CCDC168,0.986059,63.16775,1.0,1.571310277208331
CIITA,CIITA,0.8774773,76.7387,1.0,1.5712286801346238
SLC25A24,SLC25A24,0.91397893,72.13534999999999,1.0,1.5707978288341669
CPA6,CPA6,0.74220777,93.6078,1.0,1.5707114550568648
S100PBP,S100PBP,0.85802007,79.12195,1.0,1.570674106258756
ADGRG3,ADGRG3,0.92279416,71.01655,1.0,1.5706150970361825
WDR88,WDR88,0.9567655,66.75585,1.0,1.5704757781121224
KLK7,KLK7,0.9297855,70.12395000000001,1.0,1.5704114732241758
CD300LB,CD300LB,0.9599429,66.3346,1.0,1.5702100499215377
FKBP4,FKBP4,0.8022715,86.03695,1.0,1.5700469371253871
IL31,IL31,0.97183573,64.8247,1.0,1.5699579532427825
DEPDC4,DEPDC4,0.87558144,76.85925,1.0,1.5699336960191994
CLMN,CLMN,0.8899502,75.05494999999999,1.0,1.5698507207143368
TMEM80,TMEM80,0.9159556,71.797,1.0,1.569784726037935
KIAA1614,KIAA1614,0.94075614,68.68705,1.0,1.5696890664135297
ALOX15,ALOX15,0.88196826,76.018,1.0,1.5694606283716732
CEBPZOS,CEBPZOS,0.8947394,74.4079,1.0,1.569315592002654
FANCG,FANCG,0.8315914,82.3019,1.0,1.5692850848574835
OR5B21,OR5B21,0.93573415,69.2631,1.0,1.5691116759263695
KRBOX1,KRBOX1,0.9542533,66.9271,1.0,1.5688877007404174
ADAMDEC1,ADAMDEC1,0.8329777,82.09219999999999,1.0,1.5688812285137488
TREML2,TREML2,0.9463653,67.90845,1.0,1.568831521000981
TOGARAM2,TOGARAM2,0.86843634,77.6386,1.0,1.5686651076724383
MEAK7,MEAK7,0.874219,76.91069999999999,1.0,1.5686120955654386
NGRN,NGRN,0.842367,80.89115,1.0,1.5685822364729578
AARD,AARD,0.9507371,67.31465,1.0,1.568308100268898
MYO15B,MYO15B,0.9205889,71.0728,1.0,1.5681755865245175
CHAF1A,CHAF1A,0.834645,81.8183,1.0,1.5681544254133133
ETV7,ETV7,0.9584247,66.32455,1.0,1.5679885499274455
TFF1,TFF1,0.9651134,65.4762,1.0,1.5678560980233822
FMN2,FMN2,0.8313453,82.19075000000001,1.0,1.567707886513494
CD47,CD47,0.88497233,75.4764,1.0,1.5676165904335897
UTS2,UTS2,0.92965376,69.88065,1.0,1.5675246307100046
AKAP10,AKAP10,0.7237993,95.6193,1.0,1.5674831079285378
KCNJ15,KCNJ15,0.72160155,95.87235,1.0,1.5672410503977388
AGMO,AGMO,0.73889357,93.7079,1.0,1.5672181705674426
IL4I1,IL4I1,0.8763047,76.51769999999999,1.0,1.567143190456163
ZNF233,ZNF233,0.86209923,78.2681,1.0,1.5668541022687146
REELD1,REELD1,0.89658695,73.9544,1.0,1.5668434043279635
NFAM1,NFAM1,0.94783676,67.54105000000001,1.0,1.5667935074652206
NDUFA11,NDUFA11,0.9433754,68.0851,1.0,1.5666396020568791
FBXO48,FBXO48,0.89116865,74.59885,1.0,1.5664753904789013
FLYWCH1,FLYWCH1,0.9099363,72.2432,1.0,1.5663783830510254
PTTG1IP,PTTG1IP,0.8652756,77.82565,1.0,1.566351349468114
MOK,MOK,0.77082384,89.63065,1.0,1.5662810724708291
HELQ,HELQ,0.9058387,72.74205,1.0,1.566227685864586
KLHL36,KLHL36,0.8812774,75.80930000000001,1.0,1.5661812927089986
MSLNL,MSLNL,0.9837854,62.989599999999996,1.0,1.5661709347399535
CC2D2B,CC2D2B,0.93047845,69.63205,1.0,1.5659080236003153
DNAAF6,DNAAF6,0.93136525,69.51325,1.0,1.565820182584499
CENPW,CENPW,0.8793864,75.999,1.0,1.56566151869254
CIAO3,CIAO3,0.7898522,87.1849,1.0,1.5655450978215102
NUDT7,NUDT7,0.88884526,74.7899,1.0,1.5653697341903265
TAS2R5,TAS2R5,0.9398025,68.41655,1.0,1.5653577735585738
GPIHBP1,GPIHBP1,0.9328566,69.27815,1.0,1.5652800449829611
CYP2S1,CYP2S1,0.8196685,83.41614999999999,1.0,1.565098579436372
KLRB1,KLRB1,0.97488713,64.0,1.0,1.5650336302114314
IL7R,IL7R,0.8465693,80.0437,1.0,1.5650044804315697
IQCF3,IQCF3,0.9361831,68.8312,1.0,1.5649359171674095
CSN3,CSN3,0.9548854,66.4835,1.0,1.5648364414740183
TNFRSF13B,TNFRSF13B,0.95644844,66.26425,1.0,1.5645720694705572
DNASE1,DNASE1,0.8166281,83.74664999999999,1.0,1.5645461994472223
WDFY3,WDFY3,0.72848773,94.7597,1.0,1.5644458964824521
PDE1C,PDE1C,0.93396586,69.0615,1.0,1.5644139565165522
TOR1AIP2,TOR1AIP2,0.8470633,79.91505000000001,1.0,1.5642613103087548
ATP6V1G2,ATP6V1G2,0.93564063,68.8372,1.0,1.5642487336142676
GABARAP,GABARAP,0.68641996,100.0,1.0,1.564219936658287
MSL2,MSL2,0.68914074,99.6534,1.0,1.5641492289278562
VEZT,VEZT,0.74114263,93.13665,1.0,1.5639954115516823
TMEM132D,TMEM132D,0.9519609,66.7407,1.0,1.563630550916737
BBS4,BBS4,0.730629,94.4123,1.0,1.5635609637292784
MAMLD1,MAMLD1,0.97607374,63.7077,1.0,1.563434343641293
ZFP57,ZFP57,0.9804857,63.15535,1.0,1.56342736177563
PADI4,PADI4,0.8495779,79.51915,1.0,1.5633562125035751
PLAC9,PLAC9,0.95545024,66.25485,1.0,1.5630804275802384
RESF1,RESF1,0.9239321,70.18615,1.0,1.5629683293031067
NKD2,NKD2,0.9154413,71.24785,1.0,1.5629673697495972
PLAUR,PLAUR,0.93310344,69.03614999999999,1.0,1.5629337550982378
B4GALT4,B4GALT4,0.814855,83.81915000000001,1.0,1.5628878384193596
PRR36,PRR36,0.94786495,67.18295,1.0,1.5628531572136075
GABARAPL1,GABARAPL1,0.8861058,74.9013,1.0,1.5628007312695535
PRTN3,PRTN3,0.9712187,64.24305,1.0,1.5626366660274864
SLAMF7,SLAMF7,0.962101,65.3731,1.0,1.5625240806570377
C1RL,C1RL,0.8634236,77.71090000000001,1.0,1.562502454135278
NSUN3,NSUN3,0.7715384,89.19005,1.0,1.562377745061489
EFCAB10,EFCAB10,0.9364662,68.56055,1.0,1.5623216329008915
FAM81B,FAM81B,0.8394186,80.69415000000001,1.0,1.5622956585298255
TMEM252,TMEM252,0.9656452,64.90465,1.0,1.5622435595450272
ZNF879,ZNF879,0.73968726,93.15559999999999,1.0,1.5621834990561878
CD226,CD226,0.9244615,70.0449,1.0,1.5621343315331564
C10orf143,C10orf143,0.8847605,75.0,1.0,1.5620280339523802
ZNF333,ZNF333,0.83565074,81.1277,1.0,1.5618775235180342
HAP1,HAP1,0.92388314,70.08185,1.0,1.5617412161878894
CDADC1,CDADC1,0.8037123,85.10210000000001,1.0,1.5616603073233792
CLEC17A,CLEC17A,0.92262375,70.2261,1.0,1.5615940985393006
IL4,IL4,0.9562749,66.0131,1.0,1.561539902066692
ANGEL1,ANGEL1,0.73826414,93.27375,1.0,1.5615188023552855
IFNG,IFNG,0.9783168,63.253,1.0,1.5614984536937273
LAMA5,LAMA5,0.8203195,82.99940000000001,1.0,1.5613719662206325
SLC9C1,SLC9C1,0.9355779,68.5698,1.0,1.5611899724521607
XKR4,XKR4,0.9336847,68.78479999999999,1.0,1.5609482972154014
ZNF573,ZNF573,0.7545658,91.18355,1.0,1.5609447688705513
MTNR1B,MTNR1B,0.827143,82.09425,1.0,1.5607956314025428
CD244,CD244,0.96427417,64.9397,1.0,1.5607277703491458
ADI1,ADI1,0.90256435,72.64415,1.0,1.5605894282754031
MROH9,MROH9,0.96605194,64.68610000000001,1.0,1.56038007707525
COG1,COG1,0.7924104,86.39855,1.0,1.5603615628221092
GNPTAB,GNPTAB,0.7452169,92.2771,1.0,1.5601052685510814
FAM237B,FAM237B,0.76320523,90.0046,1.0,1.5598492907011834
CKAP4,CKAP4,0.755002,91.0268,1.0,1.559809002950133
SERPING1,SERPING1,0.86868244,76.8,1.0,1.5596878401104641
DPRX,DPRX,0.97885275,63.022549999999995,1.0,1.559682288682777
CENPT,CENPT,0.8720171,76.3775,1.0,1.559626762226577
TMEM79,TMEM79,0.8350897,80.9865,1.0,1.5595287163716458
CFAP74,CFAP74,0.9127653,71.2375,1.0,1.5591335618773847
OAS2,OAS2,0.9392251,67.9251,1.0,1.5590939419952496
DUOXA2,DUOXA2,0.79266816,86.25,1.0,1.559068947702185
CCRL2,CCRL2,0.9460885,67.0572,1.0,1.5589870105942822
SYNM,SYNM,0.9744483,63.50505,1.0,1.5589234717958755
IQCM,IQCM,0.94748366,66.8699,1.0,1.558844395538189
LAMTOR4,LAMTOR4,0.7100944,96.5389,1.0,1.5586570651305802
PAICS,PAICS,0.882783,74.9322,1.0,1.558526483625437
GIN1,GIN1,0.7374468,93.1034,1.0,1.5584898789684
SPP1,SPP1,0.9700536,63.994249999999994,1.0,1.558252660663415
DCDC2C,DCDC2C,0.9129063,71.1337,1.0,1.558175989230659
MAVS,MAVS,0.9584839,65.431,1.0,1.5581408975425384
C11orf65,C11orf65,0.94010305,67.72800000000001,1.0,1.5581236631183395
IL17F,IL17F,0.9681332,64.2208,1.0,1.558101539934567
CKLF,CKLF,0.87170976,76.27465000000001,1.0,1.5580566967217686
GATA2,GATA2,0.93084997,68.8717,1.0,1.557974633505074
AP5M1,AP5M1,0.7444335,92.1677,1.0,1.5578008415343847
BCL2L10,BCL2L10,0.939723,67.739,1.0,1.557717756185345
DAPK2,DAPK2,0.9062159,71.92755,1.0,1.5577004262487444
TTR,TTR,0.8790598,75.31395,1.0,1.5575947641919747
ACD,ACD,0.947273,66.7835,1.0,1.5575914915219138
P3R3URF,P3R3URF,0.9088595,71.5789,1.0,1.5574996814272182
TAC3,TAC3,0.90032595,72.62315000000001,1.0,1.557245393055821
MORN1,MORN1,0.9082702,71.6265,1.0,1.5572097152221778
ZNF549,ZNF549,0.84793437,79.15435,1.0,1.55701824642844
ETHE1,ETHE1,0.8333556,80.9616,1.0,1.5568421576029041
C20orf204,C20orf204,0.84608644,79.3651,1.0,1.5567922523269637
INSL6,INSL6,0.9207302,70.01429999999999,1.0,1.5566089560781267
THSD7B,THSD7B,0.74664336,91.7808,1.0,1.556572267983005
ARL6IP6,ARL6IP6,0.77289754,88.4956,1.0,1.5565491722226603
SPATS1,SPATS1,0.9125462,71.01285,1.0,1.5563325721007772
SLC40A1,SLC40A1,0.7338412,93.3569,1.0,1.5562963582003406
FICD,FICD,0.7225087,94.7598,1.0,1.5561380564115732
PKD1L1,PKD1L1,0.92175883,69.83760000000001,1.0,1.5560747774364982
ITPRID1,ITPRID1,0.9587389,65.1918,1.0,1.5558370635522447
ZNF75A,ZNF75A,0.9162838,70.48575,1.0,1.5556690446058274
VSTM5,VSTM5,0.7402093,92.5,1.0,1.5556233589967716
TNFRSF4,TNFRSF4,0.93230754,68.4687,1.0,1.5555216984514404
CCNDBP1,CCNDBP1,0.78137565,87.34125,1.0,1.5555028875847818
ENDOV,ENDOV,0.86082023,77.40424999999999,1.0,1.5554768299996544
HSD11B2,HSD11B2,0.77930963,87.5952,1.0,1.5554538944853828
PRAP1,PRAP1,0.96582377,64.26855,1.0,1.5554228066789664
CCNP,CCNP,0.9339183,68.2331,1.0,1.5551419463530416
AMPD2,AMPD2,0.7228111,94.61940000000001,1.0,1.5549980467452609
DDX50,DDX50,0.72484547,94.36179999999999,1.0,1.554962494360883
ABO,ABO,0.8739071,75.71655,1.0,1.5549081978289034
NUDT16,NUDT16,0.9052254,71.7825,1.0,1.5547120215784944
IGSF21,IGSF21,0.91068983,71.09525,1.0,1.5546685098356723
TRBV15,TRBV15,0.9433576,66.99895000000001,1.0,1.5545446018093405
ZFYVE21,ZFYVE21,0.7967113,85.3022,1.0,1.5541548314807054
SUN5,SUN5,0.80056506,84.8086,1.0,1.5540250112327567
DRG1,DRG1,0.67903215,100.0,1.0,1.5539532288570281
PROCR,PROCR,0.8494798,78.6753,1.0,1.553842273675217
IZUMO2,IZUMO2,0.9006662,72.27420000000001,1.0,1.553840389951151
EFCAB8,EFCAB8,0.92741925,68.9251,1.0,1.5538004513541332
AATK,AATK,0.9205375,69.7853,1.0,1.5537963128454781
RIN1,RIN1,0.788766,86.262,1.0,1.5537795402047896
SLC16A12,SLC16A12,0.7579513,90.10075,1.0,1.5536165021145143
TTLL8,TTLL8,0.9841277,61.78415,1.0,1.5532505914355976
TMEM213,TMEM213,0.9174035,70.1268,1.0,1.5532361003797253
LRRC47,LRRC47,0.74370223,91.84555,1.0,1.553204591608724
ORC2,ORC2,0.72692937,93.9341,1.0,1.5531054705908198
RAB5IF,RAB5IF,0.99390763,60.544399999999996,1.0,1.5530643821521166
NLRP1,NLRP1,0.9810157,62.1529,1.0,1.5530237781906404
HK3,HK3,0.77310246,88.14295000000001,1.0,1.5529149857428375
REXO5,REXO5,0.7799841,87.28215,1.0,1.5529123036533208
ADARB2,ADARB2,0.9407533,67.17275000000001,1.0,1.5528568725759837
C1QC,C1QC,0.9365552,67.6776,1.0,1.5526331896632175
POLR1A,POLR1A,0.7386276,92.41499999999999,1.0,1.5524807031878873
TLR4,TLR4,0.85082066,78.37254999999999,1.0,1.5523412158937426
DNAJC24,DNAJC24,0.7689626,88.5906,1.0,1.5521365806940097
GLI4,GLI4,0.82814264,81.18175,1.0,1.5520443024754984
OSMR,OSMR,0.8703303,75.90385,1.0,1.5520190266848186
SPEF2,SPEF2,0.9391905,67.287,1.0,1.5519547248047953
FAM47E,FAM47E,0.96743155,63.7548,1.0,1.551947863375891
EPB41L3,EPB41L3,0.94235516,66.88875,1.0,1.551926888500204
METTL24,METTL24,0.8815139,74.4956,1.0,1.551910950845326
SH2D7,SH2D7,0.94281137,66.824,1.0,1.5518413158670654
C11orf52,C11orf52,0.84755784,78.72630000000001,1.0,1.5517381174562026
ACCS,ACCS,0.77936006,87.2255,1.0,1.5514155412578887
PNPLA3,PNPLA3,0.9631745,64.21905,1.0,1.5511910754240819
CCL2,CCL2,0.92180115,69.3914,1.0,1.5511750179121129
ZNF74,ZNF74,0.8717986,75.63505,1.0,1.5510723525650256
PCED1B,PCED1B,0.9293321,68.4394,1.0,1.551061174913369
HNMT,HNMT,0.7562199,90.0685,1.0,1.5508520157567343
RNF227,RNF227,0.7994593,84.65844999999999,1.0,1.5508197560644423
HJURP,HJURP,0.9692018,63.42625,1.0,1.5507568086948438
NPW,NPW,0.8832885,74.1648,1.0,1.5507009372824494
OR5AU1,OR5AU1,0.9248806,68.9354,1.0,1.5503869974760716
C12orf43,C12orf43,0.96853054,63.47665,1.0,1.5503840602274517
TAFA3,TAFA3,0.98202837,61.7863,1.0,1.5503570826848807
PPP1R15A,PPP1R15A,0.953541,65.34575,1.0,1.5503244638158555
ACADM,ACADM,0.7628543,89.17814999999999,1.0,1.5501773627917206
ZNF366,ZNF366,0.74469614,91.44815,1.0,1.5501695486980125
RCN1,RCN1,0.708894,95.9155,1.0,1.5500611159330173
C1orf127,C1orf127,0.9543777,65.2005,1.0,1.5498730638212295
C8orf89,C8orf89,0.91944295,69.5652,1.0,1.5498292894597576
KLK6,KLK6,0.7841926,86.4754,1.0,1.5497954582055857
SLC25A45,SLC25A45,0.74693465,91.13069999999999,1.0,1.5497525796508895
UBE3D,UBE3D,0.8054866,83.8046,1.0,1.5497070474888668
HHLA2,HHLA2,0.9731736,62.82825,1.0,1.5496308409645092
FABP6,FABP6,0.81960696,82.0312,1.0,1.5496222633903995
TEX101,TEX101,0.97189,62.9824,1.0,1.5495600967073906
URI1,URI1,0.84868747,78.38595000000001,1.0,1.5495256725011464
PECAM1,PECAM1,0.8843215,73.91775,1.0,1.5493910398419781
CXorf58,CXorf58,0.95910144,64.56515,1.0,1.5493769873110779
ZNF660,ZNF660,0.70468783,96.3746,1.0,1.5493178036337412
