crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
THOC5,THOC5,THOC5,Thoc5,THOC5
THOC6,THOC6,THOC6,Thoc6,THOC6
THOC7,THOC7,THOC7,Thoc7,THOC7
THOP1,THOP1,THOP1,Thop1,THOP1
THPO,THPO,THPO,Thpo,THPO
THRB,THRB,THRB,Thrb,THRB
THRSP,THRSP,THRSP,Thrsp,THRSP
THSD1,THSD1,THSD1,Thsd1,THSD1
THSD4,THSD4,THSD4,Thsd4,THSD4
THSD7A,THSD7A,THSD7A,Thsd7a,THSD7A
THTPA,THTPA,THTPA,Thtpa,THTPA
THUMPD1,THUMPD1,THUMPD1,Thumpd1,THUMPD1
THYN1,THYN1,THYN1,Thyn1,THYN1
TIA1,TIA1,TIA1,Tia1,TIA1
TIAM1,TIAM1,TIAM1,Tiam1,TIAM1
TICAM1,TICAM1,TICAM1,Ticam1,TICAM1
TICRR,TICRR,TICRR,Ticrr,TICRR
TIE1,TIE1,TIE1,Tie1,TIE1
TIFA,TIFA,TIFA,Tifa,TIFA
TIFAB,TIFAB,TIFAB,Tifab,TIFAB
TIGD2,TIGD2,TIGD2,Tigd2,TIGD2
TIGD3,TIGD5,TIGD5,Tigd5,TIGD5
TIGIT,TIGIT,TIGIT,Tigit,TIGIT
TIMD4,TIMD4,TIMD4,Timd4,TIMD4
TIMELESS,TIMELESS,TIMELESS,Timeless,TIMELESS
TIMM8A,TIMM8A,TIMM13,Timm13,TIMM13
TIMM17A,TIMM17A,TIMM17A,Timm17a,TIMM17A
TIMM17B,TIMM17B,TIMM17B,Timm17b,TIMM17B
TIMM21,TIMM21,TIMM21,Timm21,TIMM21
TIMM29,TIMM29,TIMM29,Timm29,TIMM29
TIMM44,TIMM44,TIMM44,Timm44,TIMM44
TIMM8B,TIMM8B,TIMM8B,Timm8b,TIMM8B
TIMP4,TIMP4,TIMP4,Timp4,TIMP4
TINAGL1,TINAG,TINAG,Tinag,TINAG
TIPARP,TIPARP,TIPARP,Tiparp,TIPARP
TIPIN,TIPIN,TIPIN,Tipin,TIPIN
TJP1,TJP1,TJP1,Tjp1,TJP1
TJP2,TJP2,TJP2,Tjp2,TJP2
TK1,TK1,TK1,Tk1,TK1
TKFC,TKFC,TKFC,Tkfc,TKFC
TKT,TKT,TKT,Tkt,TKT
TKTL1,TKTL1,TKTL1,Tktl1,TKTL2
TLCD1,TLCD1,TLCD1,Tlcd1,TLCD1
TLCD3B,TLCD3B,TLCD3B,Tlcd3b,TLCD3B
TLCD4,TLCD4,TLCD4,Tlcd4,TLCD4
TLCD5,TLCD5,TLCD5,Tlcd5,TLCD5
TLDC2,TLDC2,TLDC2,Tldc2,TLDC2
TLE1,TLE1,TLE4,Tle1,TLE1
TLE2,TLE2,TLE2,Tle2,TLE2
TLE3,TLE3,TLE3,Tle3,TLE3
TLE7,TLE7,TLE7,Tle7,TLE7
TLK1,TLK1,TLK1,Tlk1,TLK2
TLL2,TLL2,TLL2,Tll2,TLL2
TLN1,TLN1,TLN1,Tln1,TLN1
TLR10,TLR10,TLR10,Tlr1,TLR1
CD180,CD180,CD180,Tlr5,TLR5
TLR6,TLR6,TLR6,Tlr6,TLR10
TLR8,TLR8,TLR8,Tlr8,TLR8
TLR9,TLR9,TLR9,Tlr9,TLR9
TLX3,TLX3,TLX3,Tlx3,TLX3
TM2D1,TM2D1,TM2D1,Tm2d1,TM2D1
TM2D3,TM2D3,TM2D3,Tm2d3,TM2D3
TM4SF19,TM4SF19,TM4SF19-DYNLT2B,Tm4sf19,TM4SF19
TM4SF4,TM4SF4,TM4SF4,Tm4sf4,TM4SF4
TM4SF5,TM4SF5,TM4SF5,Tm4sf5,TM4SF5
TM6SF1,TM6SF1,TM6SF1,Tm6sf1,TM6SF1
TM6SF2,TM6SF2,TM6SF2,Tm6sf2,TM6SF2
TM9SF2,TM9SF2,TM9SF2,Tm9sf2,TM9SF2
TM9SF3,TM9SF3,TM9SF3,Tm9sf3,TM9SF3
TM9SF4,TM9SF4,TM9SF4,Tm9sf4,TM9SF4
TMA7,TMA7,TMA7,Tma7,TMA7
TMBIM6,TMBIM6,TMBIM6,Tmbim6,TMBIM6
TMC1,TMC1,TMC1,Tmc1,TMC1
TMC2,TMC2,TMC2,Tmc2,TMC2
TMC3,TMC3,TMC3,Tmc3,TMC3
TMC5,TMC5,TMC5,Tmc5,TMC5
TMC7,TMC7,TMC7,Tmc7,TMC7
TMC4,TMC4,TMC4,Tmc8,TMC8
TMCC1,TMCC1,TMCC1,Tmcc1,TMCC1
TMCC2,TMCC2,TMCC2,Tmcc2,TMCC2
TMCC3,TMCC3,TMCC3,Tmcc3,TMCC3
TMCO1,TMCO1,TMCO1,Tmco1,TMCO1
TMCO2,TMCO2,TMCO2,Tmco2,TMCO2
TMCO3,TMCO3,TMCO3,Tmco3,TMCO3
TMCO4,TMCO4,TMCO4,Tmco4,TMCO4
TMED1,TMED1,TMED1,Tmed1,TMED1
TMED10,TMED10,TMED10,Tmed10,TMED10
TMED3,TMED3,TMED3,Tmed3,TMED3
TMED5,TMED5,TMED5,Tmed5,TMED5
TMED6,TMED6,TMED6,Tmed6,TMED6
TMED8,TMED8,TMED8,Tmed8,TMED8
TMED9,TMED9,TMED9,Tmed9,TMED9
TMEFF1,TMEFF1,TMEFF1,Tmeff1,TMEFF1
TMEFF2,TMEFF2,TMEFF2,Tmeff2,TMEFF2
TMEM100,TMEM100,TMEM100,Tmem100,TMEM100
TMEM101,TMEM101,TMEM101,Tmem101,TMEM101
TMEM102,TMEM102,TMEM102,Tmem102,TMEM102
TMEM104,TMEM104,TMEM104,Tmem104,TMEM104
TMEM106A,TMEM106A,TMEM106A,Tmem106a,TMEM106A
TMEM106C,TMEM106C,TMEM106C,Tmem106c,TMEM106B
TMEM107,TMEM107,TMEM107,Tmem107,TMEM107
TMEM11,TMEM11,TMEM11,Tmem11,TMEM11
TMEM114,TMEM114,TMEM114,Tmem114,TMEM114
TMEM115,TMEM115,TMEM115,Tmem115,TMEM115
TMEM116,TMEM116,TMEM116,Tmem116,TMEM116
TMEM117,TMEM117,TMEM117,Tmem117,TMEM117
TMEM120B,STYXL1,TMEM120A,Tmem120b,TMEM120B
TMEM126A,TMEM126A,TMEM126A,Tmem126a,TMEM126A
TMEM127,TMEM127,TMEM127,Tmem127,TMEM127
TMEM128,TMEM128,TMEM128,Tmem128,TMEM128
TMEM129,TMEM129,TMEM129,Tmem129,TMEM129
TMEM130,TMEM130,TMEM130,Tmem130,TMEM130
TMEM131,TMEM131,TMEM131,Tmem131,TMEM131
TMEM132C,TMEM132C,TMEM132C,Tmem132d,TMEM132D
TMEM132E,TMEM132E,TMEM132E,Tmem132e,TMEM132E
TMEM134,TMEM134,TMEM134,Tmem134,TMEM134
TMEM135,TMEM135,TMEM135,Tmem135,TMEM135
TMEM138,TMEM138,TMEM138,Tmem138,TMEM138
TMEM144,TMEM144,TMEM144,Tmem144,TMEM144
TMEM145,TMEM145,TMEM145,Tmem145,TMEM145
TMEM147,TMEM147,TMEM147,Tmem147,TMEM147
DRAM1,DRAM1,DRAM2,Tmem150b,TMEM150B
TMEM150C,TMEM150C,TMEM150C,Tmem150c,TMEM150C
TMEM154,TMEM154,TMEM154,Tmem154,TMEM154
TMEM156,TMEM156,TMEM156,Tmem156,TMEM156
TMEM158,TMEM158,TMEM158,Tmem158,TMEM158
LDAF1,LDAF1,LDAF1,Tmem159,LDAF1
TMEM161A,TMEM161A,TMEM161A,Tmem161a,TMEM161A
TMEM161B,TMEM161B,TMEM161B,Tmem161b,TMEM161B
TMEM163,TMEM163,TMEM163,Tmem163,TMEM163
TMEM164,TMEM164,TMEM164,Tmem164,TMEM164
TMEM165,TMEM165,TMEM165,Tmem165,TMEM165
TMEM167A,TMEM167A,TMEM167A,Tmem167,TMEM167A
TMEM168,TMEM168,TMEM168,Tmem168,TMEM168
TMEM169,TMEM169,TMEM169,Tmem169,TMEM169
TMEM17,TMEM17,TMEM17,Tmem17,TMEM17
TMEM170B,TMEM170B,TMEM170B,Tmem170b,TMEM170B
TMEM171,TMEM171,TMEM171,Tmem171,TMEM171
TMEM174,TMEM174,TMEM174,Tmem174,TMEM174
TMEM175,TMEM175,TMEM175,Tmem175,TMEM175
TMEM176B,TMEM176B,TMEM176B,Tmem176b,TMEM176B
TMEM177,TMEM177,TMEM177,Tmem177,TMEM177
TMEM178A,TMEM178A,TMEM178A,Tmem178,TMEM178A
TMEM178B,TMEM178B,TMEM178B,Tmem178b,TMEM178B
TMEM179,TMEM179,TMEM179,Tmem179,TMEM179
TMEM179B,TMEM179B,TMEM179B,Tmem179b,TMEM179B
TMEM18,TMEM18,TMEM18,Tmem18,TMEM18
TMEM181,TMEM181,TMEM181,Tmem181a,TMEM181
TMEM182,TMEM182,TMEM182,Tmem182,TMEM182
TMEM183A,TMEM183A,TMEM183A,Tmem183a,TMEM183A
TMEM185B,TMEM185B,TMEM185B,Tmem185b,TMEM185B
TMEM186,TMEM186,TMEM186,Tmem186,TMEM186
TMEM19,TMEM19,TMEM19,Tmem19,TMEM19
TMEM190,TMEM190,TMEM190,Tmem190,TMEM190
TMEM192,TMEM192,TMEM192,Tmem192,TMEM192
TMEM196,TMEM196,TMEM196,Tmem196,TMEM196
TMEM199,TMEM199,TMEM199,Tmem199,TMEM199
TMEM200A,TMEM200A,TMEM200A,Tmem200a,TMEM200A
TMEM200B,TMEM200B,TMEM200B,Tmem200b,TMEM200B
TMEM225B,TMEM225B,TMEM225B,Tmem202,TMEM202
TMEM203,TMEM203,TMEM203,Tmem203,TMEM203
TMEM204,TMEM204,TMEM204,Tmem204,TMEM204
TMEM205,TMEM205,TMEM205,Tmem205,TMEM205
TMEM207,TMEM207,TMEM207,Tmem207,TMEM207
TMEM209,TMEM209,TMEM209,Tmem209,TMEM209
LHFPL7,LHFPL7,TMEM211,Tmem211,LHFPL7
TMEM212,TMEM212,TMEM212,Tmem212,TMEM212
TMEM213,TMEM213,TMEM213,Tmem213,TMEM213
TMEM215,TMEM215,TMEM215,Tmem215,TMEM215
TMEM216,TMEM216,TMEM216,Tmem216,TMEM216
TMEM217,TMEM217,TMEM217,Tmem217,TMEM217
TMEM218,TMEM218,TMEM218,Tmem218,TMEM218
TMEM219,TMEM219,TMEM219,Tmem219,TMEM219
TMEM220,TMEM220,TMEM220,Tmem220,TMEM220
ADCY4,TMEM221,TMEM221,Tmem221,TMEM221
TMEM222,TMEM222,TMEM222,Tmem222,TMEM222
TMEM223,TMEM223,TMEM223,Tmem223,TMEM223
TMEM231,TMEM231,TMEM231,Tmem231,TMEM231
TMEM232,TMEM232,TMEM232,Tmem232,TMEM232
TMEM233,TMEM233,TMEM233,Tmem233,TMEM233
TMEM237,TMEM237,TMEM237,Tmem237,TMEM237
TMEM240,TMEM240,TMEM240,Tmem240,TMEM240
TMEM241,TMEM241,TMEM241,Tmem241,TMEM241
TMEM242,TMEM242,TMEM242,Tmem242,TMEM242
TMEM245,TMEM245,TMEM245,Tmem245,TMEM245
TMEM248,TMEM248,TMEM248,Tmem248,TMEM248
TMEM252,TMEM252,TMEM252,Tmem252,TMEM252
TMEM253,TMEM253,TMEM253,Tmem253,TMEM253
TMEM255A,TMEM255A,TMEM255A,Tmem255a,TMEM255A
TMEM258,TMEM258,TMEM258,Tmem258,TMEM258
TMEM259,TMEM259,TMEM259,Tmem259,TMEM259
TMEM26,TMEM26,TMEM26,Tmem26,TMEM26
TMEM268,TMEM268,TMEM268,Tmem268,TMEM268
NALF2,NALF2,NALF2,Tmem28,NALF2
TMEM30A,TMEM30A,TMEM30A,Tmem30a,TMEM30A
TMEM33,TMEM33,TMEM33,Tmem33,TMEM33
TMEM35A,TMEM35A,TMEM35A,Tmem35a,TMEM35A
TMEM38A,TMEM38A,TMEM38A,Tmem38a,TMEM38A
TMEM40,TMEM40,TMEM40,Tmem40,TMEM40
TMEM41B,TMEM41B,TMEM41B,Tmem41b,TMEM41B
SLC35E2B,TMEM42,TMEM42,Tmem42,TMEM42
TMEM45A,TMEM45A,TMEM45A,Tmem45a2,TMEM45A
TMEM45B,TMEM45B,TMEM45B,Tmem45b,TMEM45B
TMEM47,TMEM47,TMEM47,Tmem47,TMEM47
TMEM50A,TMEM50A,TMEM50A,Tmem50a,TMEM50A
TMEM51,TMEM51,TMEM51,Tmem51,TMEM51
TMEM52B,TMEM52B,TMEM52B,Tmem52,TMEM52
TMEM53,TMEM53,TMEM53,Tmem53,TMEM53
TMEM54,TMEM54,TMEM54,Tmem54,TMEM54
TMEM59,TMEM59,TMEM59,Tmem59,TMEM59
CLSTN3,TMEM59L,TMEM59L,Tmem59l,TMEM59L
TMEM60,TMEM60,TMEM60,Tmem60,TMEM60
TMEM61,TMEM61,TMEM61,Tmem61,TMEM61
TMEM63B,TMEM63B,TMEM63B,Tmem63b,TMEM63B
TMEM64,TMEM64,TMEM64,Tmem64,TMEM64
TMEM65,TMEM65,TMEM65,Tmem65,TMEM65
TMEM67,TMEM67,TMEM67,Tmem67,TMEM67
TMEM70,TMEM70,TMEM69,Tmem69,TMEM69
TMEM71,TMEM71,TMEM71,Tmem71,TMEM71
TMEM72,TMEM72,TMEM72,Tmem72,TP53I11
TMEM74,TMEM74,TMEM74,Tmem74,TMEM74
TMEM74B,TMEM74B,TMEM74B,Tmem74b,TMEM74B
C20orf202,C10H20orf202,C20orf202,Tmem74bos,C20orf202
TMEM80,TMEM80,TMEM80,Tmem80,TMEM80
TMEM82,TMEM82,TMEM82,Tmem82,TMEM82
TMEM86A,TMEM86A,TMEM86A,Tmem86a,TMEM86A
ZNF106,TMEM87A,TMEM87A,Tmem87a,TMEM87A
TMEM87B,TMEM87B,TMEM87B,Tmem87b,TMEM87B
TMEM88,TMEM88,TMEM88,Tmem88,TMEM88
TMEM89,TMEM89,TMEM89,Tmem89,TMEM89
TMEM8B,TMEM8B,TMEM8B,Tmem8b,TMEM8B
TMEM9,TMEM9,TMEM9,Tmem9,TMEM9
TRARG1,TRARG1,TMEM91,Tmem91,TMEM91
TMEM92,TMEM92,TMEM92,Tmem92,TMEM92
TMEM94,TMEM94,TMEM94,Tmem94,TMEM94
TMEM95,TMEM95,TMEM95,Tmem95,TMEM95
TMEM97,TMEM97,TMEM97,Tmem97,TMEM97
TMEM98,TMEM98,TMEM98,Tmem98,TMEM98
TMEM9B,TMEM9B,TMEM9B,Tmem9b,TMEM9B
TMF1,TMF1,TMF1,Tmf1,TMF1
TMIE,TMIE,TMIE,Tmie,TMIE
TMIGD1,TMIGD1,TMIGD1,Tmigd1,TMIGD1
TMIGD3,TMIGD3,TMIGD3,Tmigd3,ADORA3
TMPPE,TMPPE,TMPPE,Tmppe,TMPPE
TMPRSS11B,TMPRSS11B,TMPRSS11B,Tmprss11c,TMPRSS11B
TMPRSS11E,TMPRSS11E,TMPRSS11E,Tmprss11e,TMPRSS11E
TMPRSS11F,TMPRSS11F,TMPRSS11F,Tmprss11f,TMPRSS11F
TMPRSS11A,TMPRSS11A,TMPRSS11A,Tmprss11g,TMPRSS11A
TMPRSS12,TMPRSS12,TMPRSS12,Tmprss12,TMPRSS12
TMPRSS13,TMPRSS13,TMPRSS13,Tmprss13,TMPRSS2
TMPRSS3,TMPRSS3,TMPRSS3,Tmprss3,TMPRSS3
TMPRSS6,TMPRSS6,TMPRSS6,Tmprss6,TMPRSS6
TMPRSS7,TMPRSS7,TMPRSS7,Tmprss7,TMPRSS7
TMTC1,TMTC1,TMTC1,Tmtc1,TMTC1
TMTC2,TMTC2,TMTC2,Tmtc2,TMTC2
TMTC3,TMTC3,TMTC3,Tmtc3,TMTC3
TMTC4,TMTC4,TMTC4,Tmtc4,TMTC4
TMUB1,TMUB1,TMUB1,Tmub1,TMUB1
TMUB2,TMUB2,TMUB2,Tmub2,TMUB2
TMX1,TMX1,TMX1,Tmx1,TMX1
TMX4,TMX4,TMX4,Tmx4,TMX4
TNC,TNC,TNC,Tnc,TNC
TNF,TNF,TNF,Tnf,TNF
TNFAIP1,TNFAIP1,TNFAIP1,Tnfaip1,TNFAIP1
TNFAIP6,TNFAIP6,TNFAIP6,Tnfaip6,TNFAIP6
TNFAIP8L1,TNFAIP8L2,TNFAIP8L2,Tnfaip8l2,TNFAIP8L2
TNFAIP8L3,TNFAIP8L3,TNFAIP8L3,Tnfaip8l3,TNFAIP8L3
TNFRSF11A,TNFRSF11A,TNFRSF11A,Tnfrsf11a,TNFRSF11A
TNFRSF11B,TNFRSF11B,TNFRSF11B,Tnfrsf11b,TNFRSF11B
TNFRSF17,TNFRSF17,TNFRSF17,Tnfrsf17,TNFRSF17
TNFRSF18,TNFRSF18,TNFRSF18,Tnfrsf18,TNFRSF18
TNFRSF19,TNFRSF19,TNFRSF19,Tnfrsf19,TNFRSF19
TNFRSF1A,TNFRSF1A,TNFRSF1A,Tnfrsf1a,TNFRSF1A
TNFRSF21,TNFRSF21,TNFRSF21,Tnfrsf21,TNFRSF21
TNFRSF25,TNFRSF25,TNFRSF25,Tnfrsf25,TNFRSF25
TNFRSF4,TNFRSF4,TNFRSF4,Tnfrsf4,TNFRSF4
TNFRSF8,TNFRSF8,TNFRSF8,Tnfrsf8,TNFRSF1B
TNFRSF9,TNFRSF9,TNFRSF9,Tnfrsf9,TNFRSF9
TNFSF10,TNFSF10,TNFSF10,Tnfsf10,GHSR
TNFSF11,TNFSF11,TNFSF11,Tnfsf11,TNFSF11
TNFSF13,TNFSF12,TNFSF13,Tnfsf13,TNFSF13
TNFSF13B,TNFSF13B,TNFSF13B,Tnfsf13b,TNFSF13B
TNFSF14,TNFSF14,TNFSF14,Tnfsf14,TNFSF14
TNFSF15,TNFSF15,TNFSF15,Tnfsf15,TNFSF15
TNFSF18,TNFSF18,TNFSF18,Tnfsf18,TNFSF18
TNFSF8,TNFSF8,TNFSF8,Tnfsf8,TNFSF8
CD70,CD70,CD70,Tnfsf9,TNFSF9
TNIK,TNIK,TNIK,Tnik,TNIK
TNIP1,TNIP1,TNIP1,Tnip1,TNIP1
TNIP2,TNIP2,TNIP2,Tnip2,TNIP2
TNIP3,TNIP3,TNIP3,Tnip3,TNIP3
TNK2,TNK2,TNK2,Tnk2,TNK2
TNKS2,TNKS2,TNKS2,Tnks2,TNKS2
TNMD,TNMD,TNMD,Tnmd,TNMD
TNN,TNN,TNN,Tnn,TNN
TNNC2,TNNC1,TNNC1,Tnnc1,TNNC1
TNNI1,TNNI1,TNNI1,Tnni1,TNNI1
TNNI2,TNNI2,TNNI2,Tnni2,TNNI2
TNNT3,TNNT1,TNNT1,Tnnt1,TNNT1
TNNT2,TNNT2,TNNT2,Tnnt2,TNNT2
TNP2,TNP2,TNP2,Tnp2,TNP2
TNPO1,TNPO1,TNPO1,Tnpo1,TNPO1
TNPO3,TNPO3,TNPO3,Tnpo3,TNPO3
TNR,TNR,TNR,Tnr,TNR
TNRC6A,TNRC6A,TNRC6A,Tnrc6b,TNRC6B
TNRC6C,TNRC6C,TNRC6C,Tnrc6c,TNRC6C
TNS1,TNS1,TNS1,Tns1,TNS1
TNS2,TNS2,TNS2,Tns2,TNS2
TNS4,TNS4,TNS4,Tns4,TNS4
TOB1,TOB1,TOB1,Tob1,TOB2
TOE1,TOE1,TOE1,Toe1,TOE1
TOGARAM1,TOGARAM1,TOGARAM1,Togaram1,TOGARAM1
TOGARAM2,TOGARAM2,TOGARAM2,Togaram2,TOGARAM2
TOLLIP,TOLLIP,TOLLIP,Tollip,TOLLIP
TOM1L1,TOM1L1,TOM1L1,Tom1l1,TOM1L1
TOM1L2,TOM1L2,TOM1L2,Tom1l2,TOM1L2
TOMM20,TOMM20,TOMM20,Tomm20,TOMM20
TOMM20L,TOMM20L,TOMM20L,Tomm20l,TOMM20L
TOMM22,TOMM22,TOMM22,Tomm22,TOMM22
TOMM34,TOMM34,TOMM34,Tomm34,TOMM34
TOMM40,TOMM40,TOMM40,Tomm40,TOMM40
TOMM40L,TOMM40L,TOMM40L,Tomm40l,TOMM40L
TOMM70,TOMM70,TOMM70,Tomm70a,TOMM70
TOP2B,TOP2B,TOP2B,Top2a,TOP2A
TOP2A,TOP2A,TOP2A,Top2b,TOP2B
TOP3A,TOP3A,TOP3A,Top3a,TOP3A
TOP3B,TOP3B,TOP3B,Top3b,TOP3B
TOPAZ1,TOPAZ1,TOPAZ1,Topaz1,TOPAZ1
TOPBP1,TOPBP1,TOPBP1,Topbp1,TOPBP1
TOPORS,TOPORS,TOPORS,Topors,TOPORS
TOR1B,TOR1B,TOR1A,Tor1a,TOR1A
TOR1AIP1,TOR1AIP1,TOR1AIP1,Tor1aip1,TOR1AIP1
TOR3A,TOR3A,TOR3A,Tor3a,TOR3A
TOX,TOX,TOX,Tox,TOX
TOX2,TOX2,TOX2,Tox2,TOX2
TPBG,TPBG,TPBG,Tpbg,TPBG
TPCN2,TPCN2,TPCN2,Tpcn1,TPCN1
TPD52,TPD52,TPD52,Tpd52,TPD52
TPD52L1,TPD52L1,TPD52L1,Tpd52l1,TPD52L1
TPD52L2,TPD52L2,TPD52L2,Tpd52l2,TPD52L2
TPGS2,TPGS2,TPGS2,Tpgs2,TPGS2
TPH2,TPH2,TPH2,Tph2,TPH2
TPK1,TPK1,TPK1,Tpk1,TPK1
TPMT,TPMT,TPMT,Tpmt,TPMT
TPP2,TPP2,TPP2,Tpp2,TPP2
TPPP2,TPPP2,TPPP2,Tppp2,TPPP2
TPPP3,TPPP3,TPPP3,Tppp3,TPPP3
TPR,TPR,TPR,Tpr,TPR
TPRG1,TPRG1L,TPRG1,Tprg,TPRG1
TPRKB,TPRKB,TPRKB,Tprkb,TPRKB
TPST1,TPST1,TPST1,Tpst1,TPST1
TPT1,TPT1,TPT1,Tpt1,TPT1
TPX2,TPX2,TPX2,Tpx2,TPX2
TRABD,TRABD,TRABD,Trabd,TRABD
TRABD2B,TRABD2B,TRABD2B,Trabd2b,TRABD2B
TRAF1,TRAF1,TRAF1,Traf1,TRAF1
TRAF3,TRAF3,TRAF3,Traf3,TRAF3
TRAF3IP1,TRAF3IP1,TRAF3IP1,Traf3ip1,TRAF3IP1
TRAF3IP2,TRAF3IP2,TRAF3IP2,Traf3ip2,TRAF3IP2
TRAF3IP3,TRAF3IP3,TRAF3IP3,Traf3ip3,TRAF3IP3
TRAF5,TRAF5,TRAF5,Traf5,TRAF5
TRAF6,TRAF6,TRAF6,Traf6,TRAF6
TRAFD1,TRAFD1,TRAFD1,Trafd1,TRAFD1
TRAIP,TRAIP,TRAIP,Traip,TRAIP
TRAK1,TRAK1,TRAK1,Trak1,TRAK1
TRAM1,TRAM1,TRAM1,Tram1,TRAM1
TRAM1L1,TRAM1L1,TRAM1L1,Tram1l1,TRAM1L1
TRAM2,TRAM2,TRAM2,Tram2,TRAM2
TRANK1,TRANK1,TRANK1,Trank1,TRANK1
TRAPPC11,TRAPPC11,TRAPPC11,Trappc11,TRAPPC11
TRAPPC13,TRAPPC13,TRAPPC13,Trappc13,TRAPPC13
TRAPPC14,TRAPPC14,TRAPPC14,Trappc14,TRAPPC14
GID4,TRAPPC2L,TRAPPC2L,Trappc2l,TRAPPC2L
TRAPPC3,TRAPPC3,TRAPPC3,Trappc3,TRAPPC3
TRAPPC3L,TRAPPC3L,TRAPPC3L,Trappc3l,TRAPPC3L
TRAPPC5,TRAPPC5,TRAPPC5,Trappc5,TRAPPC5
TRAPPC8,TRAPPC8,TRAPPC8,Trappc8,TRAPPC8
TRAPPC9,TRAPPC9,TRAPPC9,Trappc9,TRAPPC9
TRAT1,TRAT1,TRAT1,Trat1,TRAT1
TRAV2,TRAV2,TRAV2,Trav7-6,TRAV2
TRBV10-3,TRBV10-3,TRBV10-3,Trbv13-3,TRBV25-1
TRBV19,TRBV19,TRBV19,Trbv19,TRBV19
TRDMT1,TRDMT1,TRDMT1,Trdmt1,TRDMT1
TRDN,TRDN,TRDN,Trdn,TRDN
TREH,TREH,TREH,Treh,TREH
TREM2,TREM2,TREM2,Trem2,TREM2
TREML1,TREML1,TREML1,Treml1,TREML1
TRERF1,TRERF1,TRERF1,Trerf1,TRERF1
TREX1,TREX1,TREX1,Trex1,TREX1
TRH,TRH,TRH,Trh,TRH
TRHDE,TRHDE,TRHDE,Trhde,TRHDE
TRHR,TRHR,TRHR,Trhr,TRHR
TRIB2,TRIB2,TRIB2,Trib2,TRIB2
TRIB3,TRIB3,TRIB3,Trib3,TRIB3
TRIM10,TRIM10,TRIM10,Trim10,TRIM10
TRIM7,TRIM7,TRIM7,Trim11,TRIM11
TRIM13,TRIM13,TRIM13,Trim13,TRIM13
TRIM14,TRIM14,TRIM14,Trim14,TRIM14
TRIM15,TRIM15,TRIM15,Trim15,TRIM15
TRIM16,TRIM16,TRIM16,Trim16,TRIM16
TRIM17,TRIM17,TRIM17,Trim17,TRIM17
TMEM131L,TMEM131L,TRIM2,Trim2,TRIM2
TRIM21,TRIM21,TRIM21,Trim21,TRIM21
TRIM24,TRIM24,TRIM24,Trim24,TRIM24
TRIM25,TRIM25,TRIM25,Trim25,TRIM25
TRIM26,TRIM26,TRIM26,Trim26,TRIM26
TRIM27,TRIM27,TRIM27,Trim27,TRIM27
TRIM28,TRIM28,TRIM28,Trim28,TRIM28
TRIM3,TRIM3,TRIM3,Trim3,TRIM3
TRIM6,TRIM6,TRIM6-TRIM34,Trim30a,TRIM6
TRIM32,TRIM32,TRIM32,Trim32,TRIM32
TRIM22,TRIM22,TRIM34,Trim34a,TRIM34
TRIM35,TRIM35,TRIM35,Trim35,TRIM35
TRIM37,TRIM37,TRIM37,Trim37,TRIM37
TRIM38,TRIM38,TRIM38,Trim38,TRIM38
TRIM40,TRIM40,TRIM40,Trim40,TRIM40
TRIM41,TRIM41,TRIM41,Trim41,TRIM41
TRIM42,TRIM42,TRIM42,Trim42,TRIM42
TRIM77,TRIM77,TRIM77,Trim43c,TRIM77
TRIM44,TRIM44,TRIM44,Trim44,TRIM44
TRIM45,TRIM45,TRIM45,Trim45,TRIM45
TRIM46,TRIM46,TRIM46,Trim46,TRIM46
BSPRY,BSPRY,BSPRY,Trim47,TRIM47
TRIM50,TRIM50,TRIM50,Trim50,TRIM50
TRIM54,TRIM54,TRIM54,Trim54,TRIM54
TRIM55,TRIM55,TRIM55,Trim55,TRIM55
TRIM58,TRIM58,TRIM58,Trim58,TRIM58
TRIM59,TRIM59,TRIM59,Trim59,TRIM59
TRIM63,TRIM63,TRIM63,Trim63,TRIM63
TRIM67,TRIM67,TRIM67,Trim67,TRIM67
TRIM69,TRIM69,TRIM69,Trim69,TRIM69
TRIM8,TRIM8,TRIM8,Trim8,TRIM8
TRIM9,TRIM9,TRIM9,Trim9,TRIM9
TRIML1,TRIML1,TRIML1,Triml1,TRIML1
TRIML2,TRIML2,TRIM51,Triml2,TRIML2
TRIP10,TRIP10,TRIP10,Trip10,TRIP10
TRIP11,TRIP11,TRIP11,Trip11,TRIP11
TRIP12,TRIP12,TRIP12,Trip12,TRIP12
TRIP4,TRIP4,TRIP4,Trip4,TRIP4
TRIT1,TRIT1,TRIT1,Trit1,TRIT1
TRMO,TRMO,TRMO,Trmo,TRMO
TRMT10A,TRMT10A,TRMT10A,Trmt10a,TRMT10A
TRMT10B,TRMT10B,TRMT10B,Trmt10b,TRMT10B
TRMT10C,TRMT10C,TRMT10C,Trmt10c,TRMT10C
TRMT11,TRMT11,TRMT11,Trmt11,TRMT11
TRMT112,TRMT112,TRMT112,Trmt112,TRMT112
TRMT13,TRMT13,TRMT13,Trmt13,TRMT13
TRMT1L,TRMT1L,TRMT1L,Trmt1l,TRMT1L
APEH,APEH,APEH,Trmt2a,METTL21A
TRMT2B,TRMT2B,TRMT2B,Trmt2b,TRMT2B
TRMT6,TRMT6,TRMT6,Trmt6,TRMT6
