human gene name,mice gene name,pig gene name
SLC7A2,Slc7a2,SLC7A2
SLC7A3,Slc7a3,SLC7A3
SLC7A4,Slc7a4,SLC7A4
SLC7A5,Slc7a5,SLC7A5
SLC7A6OS,Slc7a6os,SLC7A6OS
SLC7A7,Slc7a7,SLC7A7
SLC7A8,Slc7a8,SLC7A8
SLC7A9,Slc7a9,SLC7A9
SLC8A3,Slc8a1,SLC8A1
SLC8A2,Slc8a2,SLC8A2
SLC8A1,Slc8a3,SLC8A3
SLC8B1,Slc8b1,SLC8B1
SLC9A2,Slc9a2,SLC9A2
SLC9A3R1,Slc9a3r1,NHERF1
SLC9A3R2,Slc9a3r2,NHERF2
SLC9A4,Slc9a4,SLC9A4
SLC9A5,Slc9a5,SLC9A5
SLC9A6,Slc9a6,SLC9A6
SLC9A7,Slc9a7,SLC9A7
SLC9A8,Slc9a8,SLC9A8
SLC9C1,Slc9c1,SLC9C1
SLCO1B3,Slco1a1,SLCO1A2
SLCO2A1,Slco2a1,SLCO2A1
SLCO4A1,Slco4a1,SLCO4A1
SLCO4C1,Slco4c1,SLCO4C1
SLCO5A1,Slco5a1,SLCO5A1
SLF1,Slf1,SLF1
SLF2,Slf2,SLF2
SLFN14,Slfn14,SLFN14
SLFN13,Slfn9,SLFN11
SLFNL1,Slfnl1,SLFNL1
SLIRP,Slirp,SLIRP
SLIT1,Slit1,SLIT1
SLIT3,Slit3,SLIT2
SLITRK1,Slitrk1,SLITRK1
SLITRK2,Slitrk2,SLITRK2
SLITRK3,Slitrk3,SLITRK3
SLITRK4,Slitrk4,SLITRK4
SLITRK6,Slitrk6,SLITRK6
SLK,Slk,SLK
SLMAP,Slmap,SLMAP
SLN,Sln,SLN
SLPI,Slpi,SLPI
SLTM,Sltm,SLTM
SLU7,Slu7,SLU7
SLX4,Slx4,SLX4
SLX4IP,Slx4ip,TASOR2
SMAD2,Smad2,SMAD2
SMAD3,Smad3,SMAD3
SMAD4,Smad4,SMAD4
SPACA6,Smad6,ARPC5L
SMAD7,Smad7,SMAD7
SMAD9,Smad9,SMAD9
SMAGP,Smagp,SMAGP
SMAP1,Smap1,SMAP1
SMAP2,Smap2,SMAP2
SMARCA1,Smarca1,SMARCA1
SMARCA4,Smarca4,SMARCA4
SMARCA5,Smarca5,SMARCA5
PAGE4,Smarcad1,PAGE4
SMARCAL1,Smarcal1,SMARCAL1
SMARCB1,Smarcb1,SMARCB1
SMARCC2,Smarcc2,SMARCC2
SMARCD1,Smarcd1,SMARCD1
SMARCD2,Smarcd2,SMARCD2
SMARCE1,Smarce1,SMARCE1
SMC1A,Smc1a,SMC1A
SMC2,Smc2,SMC2
SMC3,Smc3,SMC3
SMC5,Smc5,SMC4
SMCO1,Smco1,SMCO1
SMCO2,Smco2,SMCO2
SMCO3,Smco3,SMCO3
SMCO4,Smco4,SMCO4
SMCP,Smcp,SMCP
SMCR8,Smcr8,SMCR8
SMG5,Smg5,SMG5
SMG6,Smg6,SMG6
SMG7,Smg7,SMG7
SMG9,Smg9,SMG9
SMIM1,Smim1,SMIM1
SMIM10,Smim10l1,SMIM10L3
SMIM10L2A,Smim10l2a,SMIM10
SMIM11B,Smim11,SMIM11
SMIM12,Smim12,SMIM12
SMIM13,Smim13,SMIM13
SMIM15,Smim15,ST7L
SMIM19,Smim19,SMIM19
SMIM22,Smim22,SMIM22
SMIM26,Smim26,SMIM26
SMIM3,Smim3,SMIM3
SMIM31,Smim31,SMIM31
SMIM4,Smim4,UQCC5
SMIM40,Smim40,SMIM40
SMIM43,Smim43,SMIM43
SMIM5,Smim5,SMIM5
SMIM6,Smim6,SMIM42
SMIM7,Smim7,SMIM7
SMIM8,Smim8,SMIM8
SMLR1,Smlr1,SMLR1
SMNDC1,Smndc1,SMNDC1
SMOC1,Smoc1,SMOC1
SMOC2,Smoc2,SMOC2
SMOX,Smox,SMOX
SMPD1,Smpd1,SMPD1
SMPD2,Smpd2,SMPD2
SMPD3,Smpd3,SMPD3
SMPD4,Smpd4,SMPD4
SMPDL3A,Smpdl3a,SMPDL3A
SMPDL3B,Smpdl3b,SMPDL3B
SMPX,Smpx,SMPX
OPRPN,Smr2,FDCSP
SMS,Sms,SMS
SMTN,Smtn,SMTN
SMTNL2,Smtnl2,SMTNL2
SMU1,Smu1,SMU1
SMUG1,Smug1,SMUG1
SMURF1,Smurf1,SMURF1
SMURF2,Smurf2,SMURF2
SMYD2,Smyd2,SMYD2
SMYD3,Smyd3,SMYD3
SMYD4,Smyd4,SMYD4
SMYD5,Smyd5,SMYD5
SNAI1,Snai1,SNAI1
SNAI2,Snai2,SNAI2
SNAI3,Snai3,SNAI3
SNAP23,Snap23,SNAP23
SNAP25,Snap25,SNAP25
SNAP29,Snap29,SNAP29
SNAP47,Snap47,SNAP47
SNAP91,Snap91,SNAP91
SNAPC1,Snapc1l,SNAPC1
SNAPC2,Snapc2,SNAPC2
SNAPC3,Snapc3,SNAPC3
SNAPC4,Snapc4,SNAPC4
SNAPC5,Snapc5,SNAPC5
SNCA,Snca,SNCA
SNCB,Sncb,SNCB
SNCG,Sncg,SNCG
XPO6,Snd1,SND1
SNED1,Sned1,SNED1
SNIP1,Snip1,SNIP1
SNN,Snn,SNN
SNORC,Snorc,SNORC
SNRNP200,Snrnp200,SNRNP200
SNRNP25,Snrnp25,SNRNP25
SNRNP27,Snrnp27,SNRNP27
SNRNP35,Snrnp35,SNRNP35
SNRNP40,Snrnp40,SNRNP40
SNRNP48,Snrnp48,SNRNP48
SNRNP70,Snrnp70,SNRNP70
SNRPA,Snrpa,SNRPA
SNRPA1,Snrpa1,SNRPA1
SNRPC,Snrpc,SNRPC
SNRPD1,Snrpd1,SNRPD1
SNRPD2,Snrpd2,SNRPD2
SNRPF,Snrpf,SNRPF
SNRPG,Snrpg,SNRPG
SNRPN,Snrpn,SNRPN
SNTA1,Snta1,SNTA1
SNTG1,Sntg1,SNTG1
SNTN,Sntn,SNTN
SNU13,Snu13,SNU13
SNUPN,Snupn,SNUPN
SNURF,Snurf,SNURF
SNW1,Snw1,SNW1
SNX10,Snx10,SNX10
SNX11,Snx11,SNX11
SNX12,Snx12,SNX12
SNX13,Snx13,SNX13
SNX14,Snx14,SNX14
SNX15,Snx15,SNX15
SNX16,Snx16,SNX16
SNX17,Snx17,SNX17
SNX18,Snx18,SNX18
SNX22,Snx22,SNX22
SNX24,Snx24,SNX24
SNX25,Snx25,SNX25
SNX27,Snx27,SNX27
SNX29,Snx29,SNX29
SNX3,Snx3,SNX3
SNX30,Snx30,SNX30
SNX31,Snx31,SNX31
SNX32,Snx32,SNX32
SNX33,Snx33,SNX33
SNX4,Snx4,SNX4
SNX7,Snx7,SNX7
SNX8,Snx8,SNX8
SNX9,Snx9,SNX9
SOAT1,Soat1,SOAT1
SOAT2,Soat2,SOAT2
SOBP,Sobp,SOBP
SOCS1,Socs1,SOCS1
SOCS2,Socs2,SOCS2
SOCS4,Socs4,SOCS5
SOCS6,Socs6,SOCS6
SOCS7,Socs7,SOCS7
SOD1,Sod1,SOD1
SOD2,Sod2,SOD2
SOD3,Sod3,SOD3
SOGA1,Soga1,MTCL2
SOGA3,Soga3,MTCL3
CCDC169-SOHLH2,Sohlh2,SOHLH2
SON,Son,SON
SORBS1,Sorbs1,SORBS1
SORBS2,Sorbs2,SORBS2
SORBS3,Sorbs3,SORBS3
SORCS1,Sorcs1,SORCS1
SORCS3,Sorcs3,SORCS3
SORD,Sord,SORD
SOS1,Sos1,SOS1
SOS2,Sos2,SOS2
SOST,Sost,SOST
SOSTDC1,Sostdc1,SOSTDC1
SOWAHA,Sowaha,SOWAHA
SOWAHB,Sowahb,SOWAHB
SOWAHD,Sowahd,SOWAHD
SOX1,Sox1,SOX1
SOX8,Sox10,SOX10
SOX11,Sox11,SOX11
SOX12,Sox12,SOX12
SOX13,Sox13,SOX13
SOX14,Sox14,SOX14
SOX15,Sox15,SRY
SOX17,Sox17,SOX17
SOX18,Sox18,SOX18
SOX2,Sox2,SOX2
SOX21,Sox21,SOX21
SOX3,Sox3,SOX3
SOX30,Sox30,SOX30
SOX4,Sox4,SOX4
SOX6,Sox6,SOX6
SOX7,Sox7,SOX7
SOX9,Sox9,SOX9
SP140L,Sp100,SP140
SP1,Sp2,SP2
SP3,Sp3,SP3
SP4,Sp4,SP4
SP5,Sp5,SP5
SP6,Sp6,SP6
SP7,Sp7,SP7
SP8,Sp8,SP8
SP9,Sp9,SP9
SPA17,Spa17,SPA17
SPAAR,Spaar,SPAAR
SPACA1,Spaca1,SPACA1
SPACA3,Spaca3,SPACA3
SPACA4,Spaca4,SPACA4
SPACA5,Spaca5,SPACA5
SPACA9,Spaca9,SPACA9
SPAG1,Spag1,SPAG1
SPAG17,Spag17,SPAG17
SPAG6,Spag6l,SPAG6
SPAG7,Spag7,SPAG7
SPAG8,Spag8,SPAG8
SPAG9,Spag9,SPAG9
SPARC,Sparc,SPARC
SPARCL1,Sparcl1,SPARCL1
SPAST,Spast,SPAST
SPATA1,Spata1,SPATA1
C8orf76,Spata16,SPATA16
IQCH,Spata17,SPATA17
SPATA18,Spata18,SPATA18
SPATA2,Spata2,SPATA2
SPATA24,Spata24,SPATA24
SPATA25,Spata25,SPATA25
SPATA2L,Spata2l,SPATA2L
SPATA3,Spata3,SPATA3
SPATA48,Spata48,SPMIP7
SPATA5,Spata5,AFG2A
SPATA5L1,Spata5l1,AFG2B
SPATA6,Spata6,SPATA6
SPATA9,Spata9,SPATA9
SPATC1,Spatc1,SPATC1
SPATC1L,Spatc1l,SPATC1L
SPATS1,Spats1,SPATS1
SPATS2L,Spats2l,SPATS2L
SPC24,Spc24,SPC24
SPC25,Spc25,SPC25
SPCS1,Spcs1,SPCS1
SPCS2,Spcs2,SPCS2
SPCS3,Spcs3,SPCS3
SPDEF,Spdef,SPDEF
SPDYA,Spdya,SPDYA
SPDYC,Spdye4b,SPDYC
SPECC1,Specc1,SPECC1
SPECC1L,Specc1l,SPECC1L
SPEF1,Spef1,SPEF1
SPEF2,Spef2,SPEF2
SPEM2,Spem2,SPEM2
SPESP1,Spesp1,SPESP1
SPG11,Spg11,SPG11
SPART,Spg20,SPART
SPG21,Spg21,SPG21
SPG7,Spg7,SPG7
SPHK1,Sphk1,SPHK1
SPHK2,Sphk2,SPHK2
SPHKAP,Sphkap,SPHKAP
SPIB,Spib,SPIB
SPIDR,Spidr,SPIDR
SPIN1,Spin1,SPIN1
SPIN4,Spin4,SPIN4
SPINDOC,Spindoc,SPINDOC
SPINK1,Spink1,SPINK1
SPINK4,Spink4,SPINK4
SPINK5,Spink5,SPINK5
SPINK6,Spink6,SPINK6
SPINK7,Spink7,SPINK7
SPINK14,Spink8,SPINK8
SPINT1,Spint1,SPINT1
SPINT2,Spint2,SPINT2
SPINT3,Spint3,PTI
SPIRE1,Spire2,SPIRE2
SPN,Spn,SPN
SPNS1,Spns1,SPNS1
SPNS3,Spns3,SPNS3
SPO11,Spo11,SPO11
SPOCD1,Spocd1,SPOCD1
SPOCK1,Spock1,SPOCK1
SPOCK2,Spock2,SPOCK2
SPON1,Spon1,SPON1
SPOP,Spop,SPOP
SPOPL,Spopl,SPOPL
SPP1,Spp1,SPP1
SPPL2A,Sppl2a,SPPL2A
SPPL2B,Sppl2b,SPPL2B
SPPL2C,Sppl2c,SPPL2C
SPR,Spr,SPR
SPRED1,Spred1,SPRED1
SPRED2,Spred2,SPRED2
SPRED3,Spred3,SPRED3
SPRN,Sprn,SPRN
SPRR1A,Sprr1a,SPRP
SPRTN,Sprtn,SPRTN
SPRY1,Spry1,SPRY1
SPRY2,Spry2,SPRY2
SPRY4,Spry4,SPRY4
SPRYD3,Spryd3,SPRYD3
SPRYD4,Spryd4,SPRYD4
SPRYD7,Spryd7,SPRYD7
SPSB2,Spsb2,SPSB2
SPSB3,Spsb3,SPSB3
SPSB4,Spsb4,SPSB4
SPTA1,Spta1,SPTA1
SPTB,Sptb,SPTB
SPTBN1,Sptbn1,SPTBN1
SPTBN2,Sptbn2,SPTBN2
SPTBN4,Sptbn4,SPTBN4
SPTBN5,Sptbn5,SPTBN5
SPTLC3,Sptlc2,SPTLC2
SPTSSA,Sptssa,SPTSSA
SPTSSB,Sptssb,SPTSSB
SPTY2D1,Spty2d1,SPTY2D1
SPX,Spx,SPX
SQLE,Sqle,SQLE
SQSTM1,Sqstm1,SQSTM1
SRA1,Sra1,SRA1
SRARP,Srarp,SRARP
SRBD1,Srbd1,SRBD1
SRC,Src,SRC
SRCAP,Srcap,SRCAP
SRCIN1,Srcin1,SRCIN1
SRD5A1,Srd5a1,SRD5A1
SRD5A2,Srd5a2,SRD5A2
SREBF1,Srebf1,SREBF1
SREBF2,Srebf2,SREBF2
SREK1IP1,Srek1ip1,SREK1IP1
SRF,Srf,SRF
SRFBP1,Srfbp1,SRFBP1
SRGAP2,Srgap2,SRGAP1
SRGN,Srgn,SRGN
SRI,Sri,SRI
SRL,Srl,SRL
SRMS,Srms,SRMS
SRP19,Srp19,SRP19
BROX,Srp68,SRP68
SRP72,Srp72,SRP72
SRP9,Srp9,SRP9
SRPK1,Srpk1,SRPK1
SRPK3,Srpk3,SRPK2
SRPRA,Srpr,SRPRA
SRPRB,Srprb,SRPRB
SRPX,Srpx,SRPX
SRPX2,Srpx2,SRPX2
SRR,Srr,SRR
SRRD,Srrd,SRRD
SRRM1,Srrm1,SRRM1
SRRM2,Srrm2,SRRM2
SRRM3,Srrm3,SRRM3
SRRM4,Srrm4,SRRM4
SRRT,Srrt,SRRT
SRSF1,Srsf1,SRSF1
SRSF10,Srsf10,SRSF10
SRSF11,Srsf11,SRSF11
SRSF2,Srsf2,SRSF2
SRSF3,Srsf3,SRSF3
SRSF5,Srsf5,SRSF5
SRSF6,Srsf6,SRSF6
SRSF7,Srsf7,SRSF7
SRSF9,Srsf9,SRSF9
SRXN1,Srxn1,SRXN1
SS18L1,Ss18l1,SS18L1
SS18L2,Ss18l2,SS18L2
SSB,Ssb,SSB
SSBP1,Ssbp1,SSBP1
SSBP2,Ssbp3,SSBP3
SSC4D,Ssc4d,SSC4D
SSC5D,Ssc5d,SSC5D
SSH2,Ssh1,SSH1
SSH1,Ssh2,SSH2
SSH3,Ssh3,SSH3
SSMEM1,Ssmem1,SSMEM1
SSNA1,Ssna1,SSNA1
SSPN,Sspn,SSPN
SSR1,Ssr1,SSR1
SSR2,Ssr2,SSR2
SSR3,Ssr3,SSR3
SSR4,Ssr4,SSR4
SSRP1,Ssrp1,SSRP1
SST,Sst,SST
SSTR1,Sstr1,SSTR1
SSTR2,Sstr2,SSTR2
SSTR3,Sstr3,SSTR3
SSTR5,Sstr5,SSTR5
SSUH2,Ssu2,SSUH2
SSX2IP,Ssx2ip,SSX2IP
ST13,St13,ST13
ST18,St18,ST18
ST3GAL2,St3gal2,ST3GAL2
ST3GAL4,St3gal5,ST3GAL5
ST3GAL1,St6gal1,ST6GAL1
ST6GAL2,St6gal2,ST6GAL2
ST6GALNAC3,St6galnac3,ST6GALNAC3
ST6GALNAC5,St6galnac5,ST6GALNAC5
ST6GALNAC6,St6galnac6,ST3GAL4
ST7,St7,ST7
ST8SIA2,St8sia2,ST8SIA2
ST8SIA3,St8sia3,ST8SIA3
STAC2,Stac2,STAC2
STAG1,Stag1,STAG1
STAM,Stam,STAM
STAMBP,Stambp,STAMBP
STAMBPL1,Stambpl1,STAMBPL1
STAP1,Stap1,STAP1
STAP2,Stap2,STAP2
STAR,Star,STAR
STARD10,Stard10,STARD10
STARD13,Stard13,STARD8
STARD3,Stard3,STARD3
STARD3NL,Stard3nl,STARD3NL
STARD4,Stard4,STARD4
STARD6,Stard6,STARD6
STARD7,Stard7,STARD7
STARD9,Stard9,GANC
STAT1,Stat1,STAT1
STAT4,Stat2,STAT2
STAT3,Stat3,STAT3
STAT5B,Stat5a,STAT5A
STAT5A,Stat5b,STAT5B
STAU1,Stau1,STAU1
STAU2,Stau2,STAU2
STC1,Stc1,STC1
STC2,Stc2,STC2
STEAP1,Steap1,STEAP1
STEAP2,Steap2,STEAP2
STEAP3,Steap3,STEAP3
STEAP4,Steap4,STEAP4
STEEP1,Steep1,STEEP1
STIL,Stil,STIL
STIM2,Stim1,STIM1
STIMATE,Stimate,TMEM272
STING1,Sting1,STING1
STIP1,Stip1,STIP1
STK10,Stk10,STK10
STK11,Stk11,STK11
STK16,Stk16,STK16
STK17A,Stk17b,STK17B
STK19,Stk19,STK19
STK24,Stk24,STK24
STK26,Stk26,STK26
STK4,Stk3,STK3
STK32A,Stk32a,STK32A
STK32B,Stk32b,STK32B
STK33,Stk33,STK33
STK35,Stk35,STK35
STK36,Stk36,STK36
STK38L,Stk38,STK38
STK39,Stk39,STK39
STK40,Stk40,STK40
STKLD1,Stkld1,STKLD1
STMN1,Stmn1,STMN1
STMN2,Stmn2,STMN2
STMN3,Stmn3,STMN3
STMN4,Stmn4,STMN4
STMND1,Stmnd1,STMND1
STN1,Stn1,STN1
STOM,Stom,STOM
STOML2,Stoml2,STOML2
STOML3,Stoml3,STOML3
STON1-GTF2A1L,Ston1,STON1
TACC1,Ston2,STON2
STOX1,Stox1,STOX1
RPS6KC1,Stox2,STOX2
STPG1,Stpg1,STPG1
STPG2,Stpg2,STPG2
STPG4,Stpg4,STPG4
STRA6,Stra6,STRA6
STRA8,Stra8,STRA8
STRADA,Strada,STRADA
STRADB,Stradb,STRADB
STRAP,Strap,STRAP
STRC,Strc,STRC
STRIP1,Strip1,STRIP1
STRIP2,Strip2,STRIP2
ZCCHC8,Strn,STRN
STRN,Strn3,STRN3
STRN4,Strn4,STRN4
STT3B,Stt3b,STT3B
STUB1,Stub1,STUB1
STUM,Stum,STUM
STX12,Stx12,STX7
STX16,Stx16,STX16
STX17,Stx17,STX17
STX18,Stx18,STX18
STX19,Stx19,STX19
STX1A,Stx1a,STX1A
STX1B,Stx1b,STX2
STX3,Stx3,STX3
STX4,Stx4a,STX4
STX5,Stx5a,STX5
STX6,Stx6,STX6
STXBP3,Stxbp1,STXBP1
STXBP4,Stxbp4,STXBP4
STXBP5,Stxbp5,STXBP5
STXBP5L,Stxbp5l,STXBP5L
FRG1,Stxbp6,RPS20
STYXL1,Styxl1,STYXL1
SUB1,Sub1,SUB1
SUCLA2,Sucla2,SUCLA2
SUCLG2,Suclg2,SUCLG2
SUCNR1,Sucnr1,SUCNR1
SUCO,Suco,SUCO
SUDS3,Suds3,SUDS3
SUFU,Sufu,SUFU
SUGP1,Sugp1,SUGP1
SUGP2,Sugp2,SUGP2
SUGT1,Sugt1,SUGT1
SULF2,Sulf2,SULF2
SULT1A2,Sult1a1,SULT1A3
SULT1C4,Sult1c1,SULT1C3
SULT1C2,Sult1c2,SULT1C2
SULT1E1,Sult1e1,SULT1E1
SULT2A1,Sult2a5,SULT2A1
SULT2B1,Sult2b1,SULT2B1
SULT4A1,Sult4a1,SULT4A1
SUMF1,Sumf1,SUMF1
SUMF2,Sumf2,SUMF2
SUMO1,Sumo1,SUMO1
SUMO2,Sumo2,SUMO2
SUMO3,Sumo3,SUMO3
SUN1,Sun1,SUN1
SUN2,Sun2,SUN2
SUN3,Sun3,SUN3
SPAG4,Sun5,SUN5
SUOX,Suox,SUOX
SUPT20H,Supt20,SUPT20H
SUPT3H,Supt3,SUPT3H
SUPT4H1,Supt4a,SUPT4H1
SUPT5H,Supt5,SUPT5H
SUPT6H,Supt6,SUPT6H
SUPT7L,Supt7l,SUPT7L
SUPV3L1,Supv3l1,SUPV3L1
SURF2,Surf2,SURF2
SURF4,Surf4,SURF4
SURF6,Surf6,SURF6
SUSD1,Susd1,SUSD1
SUSD2,Susd2,SUSD2
SUSD3,Susd3,SUSD3
SUSD4,Susd4,SUSD4
SUSD5,Susd5,SUSD5
SUSD6,Susd6,SUSD6
SUV39H1,Suv39h1,SUV39H1
GFPT2,Suv39h2,FABP5
SUZ12,Suz12,SUZ12
SV2A,Sv2a,SV2A
SV2B,Sv2b,SV2B
SV2C,Sv2c,SV2C
SVEP1,Svep1,SVEP1
SVIL,Svil,SVIL
SVIP,Svip,SVIP
SVOPL,Svop,SVOP
SWAP70,Swap70,SWAP70
SWI5,Swi5,SWI5
SWSAP1,Swsap1,SWSAP1
SWT1,Swt1,SWT1
SYAP1,Syap1,SYAP1
SYBU,Sybu,SYBU
SYCE2,Syce2,SYCE2
SYCE3,Syce3,SYCE3
SYCN,Sycn,SYCN
SYCP1,Sycp1,SYCP1
SYCP2,Sycp2,SYCP2
SYDE1,Syde1,SYDE1
SYDE2,Syde2,SYDE2
SYF2,Syf2,SYF2
SYK,Syk,SYK
SYN1,Syn1,SYN1
SYN2,Syn2,SYN2
SYNCRIP,Syncrip,SYNCRIP
SYNDIG1L,Syndig1l,SYNDIG1L
SYNE2,Syne2,SYNE2
SYNE3,Syne3,SYNE3
SYNE4,Syne4,SYNE4
SYNGAP1,Syngap1,SYNGAP1
SYNGR1,Syngr1,SYNGR1
SYNGR2,Syngr2,SYNGR2
SYNGR4,Syngr4,SYNGR4
SYNJ1,Synj2,SYNJ2
SYNPO,Synpo,SYNPO
SYNPO2,Synpo2,SYNPO2
SYNPO2L,Synpo2l,SYNPO2L
SYNPR,Synpr,SYNPR
SYNRG,Synrg,SYNRG
SYP,Syp,SYP
SYPL1,Sypl,SYPL1
SYPL2,Sypl2,SYPL2
SYS1,Sys1,SYS1
SYT2,Syt1,SYT2
SYT9,Syt10,SYT10
SYT11,Syt11,SYT11
SYT12,Syt12,SYT12
SYT14,Syt14,SYT14
SYT16,Syt16,SYT16
SYT17,Syt17,SYT17
SYT3,Syt3,SYT3
SYT4,Syt4,SYT4
SYT6,Syt6,SYT6
SYT7,Syt7,SYT7
SYT8,Syt8,SYT8
SYTL1,Sytl1,SYTL1
SYTL2,Sytl2,SYTL2
SYTL3,Sytl3,SYTL3
SYTL4,Sytl4,SYTL4
SYTL5,Sytl5,SYTL5
SYVN1,Syvn1,SYVN1
SZRD1,Szrd1,CDC73
SZT2,Szt2,SZT2
TBXT,T,TBXT
TAAR2,Taar2,TAAR2
TAAR9,Taar9,TAAR9
TAB2,Tab2,TAB2
TAB3,Tab3,TAB3
TAC1,Tac1,TAC1
TAC3,Tac2,TAC3
TAC4,Tac4,TAC4
TACO1,Taco1,TACO1
TACR1,Tacr1,TACR1
TACR2,Tacr2,TACR2
TACR3,Tacr3,TACR3
TACSTD2,Tacstd2,TACSTD2
TADA2A,Tada2a,TADA2A
TADA2B,Tada2b,TADA2B
TADA3,Tada3,TADA3
TAF1L,Taf1,KAT14
TAF10,Taf10,TAF10
TAF11,Taf11,TAF11
TAF12,Taf12,TAF12
TAF13,Taf13,TAF13
FUS,Taf15,TAF15
TAF1A,Taf1a,TAF1A
TAF1B,Taf1b,TAF1B
TAF1C,Taf1c,TAF1C
TAF1D,Taf1d,TAF1D
DICER1,Taf2,TAF2
TAF3,Taf3,TAF3
TAF4,Taf4,TAF4
TAF4B,Taf4b,TAF4B
TAF5,Taf5,TAF5
TAF5L,Taf5l,TAF5L
TAF6,Taf6,TAF6
TAF6L,Taf6l,TAF6L
TAF7,Taf7,TAF7
TAF8,Taf8,TAF8
TAF9,Taf9,TAF9
TAF9B,Taf9b,TAF9B
TAFA1,Tafa1,TAFA1
TAFA2,Tafa2,TAFA2
TAFA3,Tafa3,TAFA3
TAFA5,Tafa5,TAFA5
TAGAP,Tagap,TAGAP
TAGLN,Tagln,TAGLN
TAGLN3,Tagln3,TAGLN3
TAL1,Tal1,TAL1
TALDO1,Taldo1,TALDO1
TAMALIN,Tamalin,TAMALIN
TAMM41,Tamm41,TAMM41
TANC1,Tanc1,TANC1
TANGO2,Tango2,TANGO2
TANK,Tank,TANK
TAOK2,Taok2,TAOK2
TAOK1,Taok3,TAOK3
TAP1,Tap1,TAP1
TAPBPL,Tapbpl,TAPBPL
TAPT1,Tapt1,TAPT1
TARBP1,Tarbp1,TARBP1
TARBP2,Tarbp2,TARBP2
TARDBP,Tardbp,TARDBP
TARM1,Tarm1,VSTM1
TARS2,Tars2,TARS2
TARS3,Tarsl2,TARS3
TAS1R1,Tas1r1,TAS1R1
TAS1R2,Tas1r2,TAS1R2
TAS1R3,Tas1r3,TAS1R3
TAS2R10,Tas2r104,TAS2R10
TAS2R4,Tas2r108,TAS2R4
TAS2R16,Tas2r118,TAS2R16
TAS2R1,Tas2r119,TAS2R1
TAS2R41,Tas2r126,TAS2R41
TAS2R7,Tas2r130,TAS2R7
TAS2R60,Tas2r135,TAS2R60
TAS2R3,Tas2r137,TAS2R3
TAS2R40,Tas2r144,TAS2R39
TASL,Tasl,TASL
TASOR,Tasor,TASOR
TASP1,Tasp1,TASP1
TAT,Tat,TAT
TATDN1,Tatdn1,TATDN1
TATDN2,Tatdn2,TATDN2
TATDN3,Tatdn3,TATDN3
TAX1BP1,Tax1bp1,TAX1BP1
TAX1BP3,Tax1bp3,TAX1BP3
TAFAZZIN,Taz,TAFAZZIN
TBC1D10A,Tbc1d10a,TBC1D10A
TBC1D10C,Tbc1d10c,TBC1D10C
TBC1D12,Tbc1d12,TBC1D12
TBC1D15,Tbc1d15,TBC1D15
TBC1D2B,Tbc1d17,UNC119B
TBC1D2,Tbc1d2,TBC1D2
TBC1D20,Tbc1d20,TBC1D20
TBC1D21,Tbc1d21,TBC1D21
TBC1D22A,Tbc1d22a,TBC1D22A
TBC1D22B,Tbc1d22b,TBC1D22B
TBC1D23,Tbc1d23,TBC1D23
TBC1D24,Tbc1d24,TBC1D24
TBC1D17,Tbc1d25,TBC1D25
TBC1D32,Tbc1d32,TBC1D32
TBC1D4,Tbc1d4,TBC1D4
TBC1D7,Tbc1d7,TBC1D7
TBC1D8,Tbc1d8b,TBC1D8B
TBC1D9,Tbc1d9b,SGSM3
TBCA,Tbca,TBCA
TBCB,Tbcb,TBCB
TBCC,Tbcc,TBCC
TBCCD1,Tbccd1,TBCCD1
TBCD,Tbcd,TBCD
TBCE,Tbce,TBCE
TBCEL,Tbcel,TBCEL
TBCK,Tbck,TBCK
TBL1Y,Tbl1x,TBL1XR1
RRP9,Tbl3,TBL3
TBPL1,Tbpl1,TBPL1
TBPL2,Tbpl2,TBPL2
TBR1,Tbr1,TBR1
TBRG1,Tbrg1,TBRG1
TBRG4,Tbrg4,TBRG4
TBX10,Tbx10,TBX10
TBX15,Tbx18,TBX18
TBX19,Tbx19,TBX19
TBX2,Tbx2,TBX2
TBX20,Tbx20,TBX20
TBX21,Tbx21,TBX21
TBX22,Tbx22,TBX22
TBX3,Tbx3,TBX3
TBX5,Tbx4,TBX4
TBX4,Tbx5,TBX5
TBX6,Tbx6,TBX6
TBXA2R,Tbxa2r,TBXA2R
TBXAS1,Tbxas1,TBXAS1
TC2N,Tc2n,TC2N
TCAIM,Tcaim,TCAIM
TCAP,Tcap,TCAP
TCEA1,Tcea1,TCEA1
TCEA2,Tcea2,TCEA2
TCEA3,Tcea3,TCEA3
TCEAL1,Tceal1,TCEAL1
TCEAL9,Tceal9,TCEAL9
TCEANC,Tceanc,TCEANC
TCEANC2,Tceanc2,TCEANC2
TCERG1,Tcerg1,TCERG1
TCERG1L,Tcerg1l,TCERG1L
TCF15,Tcf15,TCF15
TCF19,Tcf19,TCF19
TCF20,Tcf20,TCF20
TCF21,Tcf21,TCF21
TCF23,Tcf23,TCF23
TCF25,Tcf25,NAA25
TCF3,Tcf3,TCF3
TCF4,Tcf4,TCF4
TCF7,Tcf7,TCF7
TCF7L2,Tcf7l2,TCF7L2
TCFL5,Tcfl5,TCFL5
TCHP,Tchp,CFAP53
TCIM,Tcim,TCIM
TCIRG1,Tcirg1,TCIRG1
TCL1B,Tcl1b4,TCL1A
TCN2,Tcn2,TCN2
TCOF1,Tcof1,TCOF1
TCP11L1,Tcp11l2,TCP11L2
