Gene name,Macaque gene name
NLRP11,NLRP11
PMVK,PMVK
CLXN,CLXN
SPMAP2L,SPMAP2L
KDM4A,KDM4A
CCHCR1,CCHCR1
SERINC1,SERINC1
FSD1,FSD1
DENND4C,DENND4C
CACNA2D4,CACNA2D4
TMEM265,TMEM265
GCC1,GCC1
GPR157,GPR157
MRPL47,MRPL47
PPME1,PPME1
NYAP1,NYAP1
ACSM1,ACSM1
TNC,TNC
HSPA4,HSPA4
PCBP4,PCBP4
NRAP,NRAP
NLRP12,NLRP12
STXBP3,STXBP3
SNX16,SNX16
CYTIP,CYTIP
RRP12,RRP12
CDKN1A,CDKN1A
PANX2,PANX2
CCSER1,CCSER1
DCP1A,DCP1A
DHX15,DHX15
VAMP3,VAMP3
CEP97,CEP97
SMARCC2,SMARCC2
TCTN3,TCTN3
AURKB,AURKB
KRI1,KRI1
ABCB8,ABCB8
AHRR,AHRR
NARF,NARF
SQSTM1,SQSTM1
PSMD4,PSMD4
SF3A3,SF3A3
CPOX,CPOX
ELF5,ELF5
MBOAT2,MBOAT2
RAN,RAN
PDLIM1,PDLIM1
SLC29A3,SLC29A3
DDIT4L,DDIT4L
ACSL5,ACSL5
IZUMO4,IZUMO4
IFIT1,IFIT1
STRA6,STRA6
TMEM154,TMEM154
ALDH6A1,ALDH6A1
INHBB,INHBB
OPLAH,OPLAH
THSD7A,THSD7A
TRPV5,TRPV5
OPN1SW,OPN1SW
PRIMA1,PRIMA1
ZNF189,ZNF189
ZNF892,ZNF892
SLC17A5,SLC17A5
C3orf49,C2H3orf49
SNRPN,SNRPN
RFLNA,RFLNA
TMEM116,TMEM116
SUSD6,SUSD6
GLT8D2,GLT8D2
CLASP2,CLASP2
NSG2,NSG2
AGPAT2,AGPAT2
LIPN,LIPN
ADAMTSL5,ADAMTSL5
FAM162B,FAM162B
TMC8,TMC8
REDIC1,REDIC1
TMEM210,TMEM210
VSX2,VSX2
ARHGAP4,ARHGAP4
CALR3,CALR3
TXNDC17,TXNDC17
DCSTAMP,DCSTAMP
PITPNM1,PITPNM1
BTBD17,BTBD17
PPOX,PPOX
DENND1A,DENND1A
CPA4,CPA4
TEX9,TEX9
CLMP,CLMP
HOXD3,HOXD3
GSAP,GSAP
TRIM46,TRIM46
ARSI,ARSI
TADA2B,TADA2B
UROC1,UROC1
SRRD,SRRD
HTR3A,HTR3A
ARL16,ARL16
IKZF1,IKZF1
CIMAP1A,CIMAP1A
COMMD9,COMMD9
IDH3B,IDH3B
NPPA,NPPA
AZI2,AZI2
PLEKHS1,PLEKHS1
ST3GAL1,ST3GAL1
ELP3,ELP3
YBX2,YBX2
WDR62,WDR62
REG3A,REG3A
TAF6,TAF6
LRRC14,MFSD3
MYL2,MYL2
NF1,NF1
CD300LG,CD300LG
KRT3,KRT3
INO80C,INO80C
CTDNEP1,CTDNEP1
PLSCR4,PLSCR4
CACHD1,CACHD1
CCP110,CCP110
TEX50,TEX50
SLC25A27,SLC25A27
CXorf38,CXHXorf38
ELF2,ELF2
BCAT2,BCAT2
ICAM2,ICAM2
HMGN5,HMGN5
SLC30A8,SLC30A8
OXTR,OXTR
GGA2,GGA2
NTSR2,NTSR2
MAPK13,MAPK13
SAG,SAG
LRMDA,LRMDA
VPS54,VPS54
ABHD3,ABHD3
EVX2,EVX2
MATCAP1,MATCAP1
NCOA6,NCOA6
RADX,RADX
RHBDL3,RHBDL3
DTL,DTL
ETV3L,ETV3L
CDKL1,CDKL1
NXPH2,NXPH2
ACLY,ACLY
CASP6,CASP6
LDHC,LDHC
OBI1,OBI1
HEBP2,HEBP2
PSMD1,PSMD1
SHISA9,SHISA9
GRM6,GRM6
KMT2E,KMT2E
FCRL4,FCRL4
ARHGAP23,ARHGAP23
FBLN2,FBLN2
FAM107A,FAM107A
AKR1B1,AKR1B1
MTA3,MTA3
SCUBE3,SCUBE3
COX6B2,COX6B2
ZDHHC19,ZDHHC19
EEF2K,EEF2K
LYG1,LYG1
CEP164,CEP164
ATAD2B,ATAD2B
MRPS34,MRPS34
GFY,GFY
TGFA,TGFA
EPB41L4B,EPB41L4B
ITSN2,ITSN2
TNFSF14,TNFSF14
CS,CS
SLC14A2,SLC14A2
TEX101,TEX101
MDC1,MDC1
TMEM67,TMEM67
FES,FES
GAD2,GAD2
SYDE1,SYDE1
KRT85,KRT85
C3orf20,C2H3orf20
ACSS3,ACSS3
SPATA20,SPATA20
LRRC20,LRRC20
S100A16,S100A16
TUT1,TUT1
NOVA2,NOVA2
RFTN1,RFTN1
HDAC5,HDAC5
LRIT1,LRIT1
TMEFF2,TMEFF2
DIAPH1,DIAPH1
GNL1,GNL1
ATP6V1C1,ATP6V1C1
RCAN3,RCAN3
PSMD3,PSMD3
CTPS1,CTPS1
HSPBP1,HSPBP1
HMGXB3,HMGXB3
SPTY2D1,SPTY2D1
SLC25A6,SLC25A6
TCAF1,TCAF1
EXT2,EXT2
LARP6,LARP6
TMEM198,TMEM198
P2RX4,P2RX4
SPINK8,SPINK8
MRPL51,MRPL51
UNC13B,UNC13B
HAGHL,HAGHL
DDB1,DDB1
SLC5A6,SLC5A6
CCDC62,CCDC62
ZNF207,ZNF207
NONO,NONO
CDH1,CDH1
TFEC,TFEC
SLC37A4,SLC37A4
TEX261,TEX261
PIGB,PIGB
ZNF878,ZNF878
ARF5,ARF5
TACC3,TACC3
HOXC8,HOXC8
DPH5,DPH5
CAPN13,CAPN13
DENND6B,DENND6B
MAOB,MAOB
MYT1,MYT1
FAR2,FAR2
ABHD10,ABHD10
RPS3,RPS3
STAT3,STAT3
SLC26A4,SLC26A4
SLC1A4,SLC1A4
TMEM179B,TMEM179B
SUPV3L1,SUPV3L1
THY1,THY1
PDGFB,PDGFB
PTDSS1,PTDSS1
IRGQ,IRGQ
OAS2,OAS2
MYL11,MYL11
COL6A5,COL6A5
AKR7A2,AKR7A2
VARS1,VARS1
SSX2IP,SSX2IP
ASIC1,ASIC1
KALRN,KALRN
NPR2,NPR2
UNC5CL,UNC5CL
MRPL24,MRPL24
TPSD1,TPSD1
PLEKHO1,PLEKHO1
FBXL12,FBXL12
ESF1,ESF1
DFFB,DFFB
UBE2R2,UBE2R2
ETV5,ETV5
ANKH,ANKH
MRPS18B,MRPS18B
RBM10,RBM10
FNDC4,FNDC4
TFB1M,TFB1M
AGPS,AGPS
RP2,RP2
BICRA,BICRA
TIMM10B,TIMM10B
CDC7,CDC7
PEX11B,PEX11B
ZNF467,ZNF467
RBMS3,RBMS3
MED19,MED19
ATP2B3,ATP2B3
ARL6IP6,ARL6IP6
ECEL1,ECEL1
ACVR1B,ACVR1B
CUL5,CUL5
ACHE,ACHE
CCDC50,CCDC50
RDM1,RDM1
C9orf43,C15H9orf43
BEST4,BEST4
WDR59,WDR59
IMPG2,IMPG2
HYDIN,HYDIN
DSTYK,DSTYK
PAF1,PAF1
SBK3,SBK3
CSKMT,CSKMT
KIAA1143,KIAA1143
PARP9,PARP9
UNK,UNK
WNT9B,WNT9B
HSPA12B,HSPA12B
TNS3,TNS3
TRAM1,TRAM1
CAPN7,CAPN7
PLSCR3,PLSCR3
AKT2,AKT2
PCED1A,PCED1A
VPS4B,VPS4B
ACSF3,ACSF3
TIMM10,TIMM10
ODAD4,ODAD4
PLP1,PLP1
TMEM115,TMEM115
ARV1,ARV1
MAGEB6,MAGEB6B
DHRS7B,DHRS7B
OTOF,OTOF
SLC12A3,SLC12A3
NUDT7,NUDT7
MYO1D,MYO1D
CFAP20,CFAP20
DGKH,DGKH
COL4A3,COL4A3
GOT1L1,GOT1L1
SP1,SP1
TMEM225B,TMEM225B
NUP37,NUP37
DPP3,DPP3
ANKRD27,ANKRD27
NTM,NTM
SCTR,SCTR
MAPKAPK3,MAPKAPK3
ZSCAN26,ZSCAN26
NOS2,NOS2
ALDH5A1,ALDH5A1
LNX2,LNX2
IL17RA,IL17RA
TRAK1,TRAK1
IFT74,IFT74
RPRD1A,RPRD1A
DMP1,DMP1
SPHKAP,SPHKAP
FANCD2OS,FANCD2OS
C20orf173,C20orf173
LRP8,LRP8
RAB38,RAB38
PTX4,PTX4
CAVIN1,CAVIN1
LRFN2,LRFN2
LGI2,LGI2
METTL14,METTL14
VSIG10L2,VSIG10L2
FBRS,FBRS
L3HYPDH,L3HYPDH
ORAI2,ORAI2
PLA2G7,PLA2G7
NCAPD3,NCAPD3
RAI1,RAI1
TDP1,TDP1
RAB6A,RAB6A
FBN1,FBN1
ITGB3,ITGB3
SZT2,SZT2
LRRIQ3,LRRIQ3
RTCB,RTCB
GIP,GIP
AKIRIN2,AKIRIN2
BUD13,BUD13
AMBRA1,AMBRA1
DNAAF8,DNAAF8
FGF6,FGF6
NOA1,NOA1
AIDA,AIDA
MRPL50,MRPL50
ANKMY2,ANKMY2
C2orf49,C13H2orf49
PARVG,PARVG
CPB1,CPB1
GPR107,GPR107
TYRO3,TYRO3
VPS13D,VPS13D
MAPK11,MAPK11
HERC2,HERC2
ZNF534,ZNF534
TCHP,TCHP
DOCK10,DOCK10
RTN2,RTN2
PSEN1,PSEN1
CCR10,CCR10
MGAM2,MGAM2
MS4A15,MS4A15
IARS1,IARS1
ZSCAN1,ZSCAN1
SPHK2,SPHK2
HACL1,HACL1
AGBL2,AGBL2
MEFV,MEFV
STX7,STX7
SNIP1,SNIP1
TRIP4,TRIP4
BAG6,BAG6
PRMT5,PRMT5
MDM2,MDM2
AGR3,AGR3
PAQR3,PAQR3
ZNF250,ZNF250
WFDC1,WFDC1
ASPHD1,ASPHD1
ZNF696,ZNF696
MOXD1,MOXD1
ADCY4,ADCY4
KLKB1,KLKB1
KCTD10,KCTD10
NEK3,NEK3
DPEP3,DPEP3
C11orf97,C14H11orf97
TASOR,TASOR
TXNL4A,TXNL4A
FASTKD2,FASTKD2
IDE,IDE
NKG7,NKG7
MGAT5,MGAT5
PADI2,PADI2
CD82,CD82
TRIM16,TRIM16
LMTK3,LMTK3
TMEM258,TMEM258
FAR1,FAR1
C12orf4,FERRY3
PLRG1,PLRG1
AIMP1,AIMP1
GIT1,GIT1
HID1,HID1
EPHA1,EPHA1
ITGB4,ITGB4
NUB1,NUB1
GSC2,GSC2
MOGAT3,MOGAT3
SDC1,SDC1
CIAO2A,CIAO2A
TAF15,TAF15
THPO,THPO
XPO6,XPO6
SNX30,SNX30
DNASE2B,DNASE2B
KAT6A,KAT6A
NDUFA1,NDUFA1
B4GALT3,B4GALT3
ELAPOR2,ELAPOR2
JAML,JAML
ALCAM,ALCAM
ESRRA,ESRRA
ERMP1,ERMP1
ADISSP,ADISSP
HAPSTR1,HAPSTR1
ZNF366,ZNF366
CWC27,CWC27
AXIN2,AXIN2
ARID3A,ARID3A
NLRP1,NLRP1
SLC27A3,SLC27A3
PLXNA1,PLXNA1
SPON2,SPON2
GARRE1,GARRE1
CALY,CALY
CTLA4,CTLA4
PNN,PNN
INO80D,INO80D
PYM1,PYM1
FAM149A,FAM149A
TBC1D7,TBC1D7
TMEM126B,TMEM126B
RAB17,RAB17
ZNF559,ZNF559
NAA10,NAA10
ZGRF1,ZGRF1
MPHOSPH6,MPHOSPH6
ITPKC,ITPKC
SPNS2,SPNS2
TAF7L,TAF7L
ABHD16A,ABHD16A
TRIM69,TRIM69
USP31,USP31
C3orf33,C2H3orf33
POF1B,POF1B
DNAL1,DNAL1
ABHD18,ABHD18
VHL,VHL
C12orf60,C11H12orf60
POU2F3,POU2F3
TMEM174,TMEM174
IQCA1L,IQCA1L
ZER1,ZER1
SLC25A28,SLC25A28
SLIT3,SLIT3
TNFSF15,TNFSF15
CFAP91,CFAP91
BANF2,BANF2
S100A5,S100A5
UBIAD1,UBIAD1
CRIP3,CRIP3
DLX3,DLX3
KLHL30,KLHL30
RABL3,RABL3
IQCH,IQCH
FAM151A,FAM151A
SLC46A1,SLC46A1
RPL8,RPL8
GNB3,GNB3
ZNF606,ZNF606
SERPINE3,SERPINE3
PLA2G2C,PLA2G2C
GPRC5D,GPRC5D
ADAMDEC1,ADAMDEC1
ANKRD29,ANKRD29
C8orf76,C8H8orf76
ANKRD24,ANKRD24
ETNPPL,ETNPPL
CSPG4,CSPG4
TXNDC9,TXNDC9
UTP15,UTP15
REEP2,REEP2
DUOX2,DUOX2
ZSCAN30,ZSCAN30
MIS18BP1,MIS18BP1
ME1,ME1
MFSD11,MFSD11
FOXA3,FOXA3
CHRNB1,CHRNB1
MTDH,MTDH
ADCK5,ADCK5
PUM1,PUM1
TCP1,TCP1
AKR1C3,AKR1C1
MAGIX,MAGIX
ABCD2,ABCD2
DENND4B,DENND4B
GPR137C,GPR137C
FAM167A,FAM167A
BRK1,BRK1
DENND5A,DENND5A
CHST10,CHST10
GLRB,GLRB
COPA,COPA
PCLO,PCLO
MORC2,MORC2
DCST1,DCST1
CALCRL,CALCRL
MAN2A1,MAN2A1
TGFBR3L,TGFBR3L
DNM2,DNM2
HMCN2,HMCN2
SRRM2,SRRM2
P2RX5,P2RX5
HLA-DOA,MAMU-DOA
COBL,COBL
LARP4B,LARP4B
ACTL8,ACTL8
KCNIP2,KCNIP2
B4GALT2,B4GALT2
MT1F,MT1F
STRN4,STRN4
ACTA1,ACTA1
UBQLN1,UBQLN1
PDS5A,PDS5A
SAMD7,SAMD7
LATS1,LATS1
TULP1,TULP1
CD69,CD69
LY96,LY96
MTX2,MTX2
CDC123,CDC123
ARR3,ARR3
IFT57,IFT57
NKTR,NKTR
DUSP8,DUSP8
WNT1,WNT1
INPP5B,INPP5B
ZEB2,ZEB2
TRPM8,TRPM8
DMAC1,DMAC1
TRIM7,TRIM7
ZNF827,ZNF827
ARB2A,ARB2A
CYFIP2,CYFIP2
DPY30,DPY30
HBP1,HBP1
TSHR,TSHR
LOXL3,LOXL3
CHRDL1,CHRDL1
METTL17,METTL17
TMEM143,TMEM143
GPX3,GPX3
ANO6,ANO6
SP3,SP3
PRTN3,PRTN3
KCNQ3,KCNQ3
PIP4P1,PIP4P1
DNAJC13,DNAJC13
CRABP2,CRABP2
CCDC181,CCDC181
CD74,CD74
TAF5L,TAF5L
PTH,PTH
LRRC75A,LRRC75A
SLC37A3,SLC37A3
ZGPAT,ZGPAT
ATP6V1D,ATP6V1D
DCLRE1B,DCLRE1B
DNAJC19,DNAJC19
KCMF1,KCMF1
WDR37,WDR37
ELOA,ELOA
MAP2K1,MAP2K1
BOD1L1,BOD1L1
ELK3,ELK3
GLI4,GLI4
PARD6G,PARD6G
THAP7,THAP7
CAMKK1,CAMKK1
PRKAG2,PRKAG2
YOD1,YOD1
PPWD1,PPWD1
TBX18,TBX18
RAB30,RAB30
SLC28A2,SLC28A2
FBXL17,FBXL17
C5AR1,C5AR1
ST8SIA4,ST8SIA4
KRT26,KRT26
VAC14,VAC14
TMEM144,TMEM144
SIRT1,SIRT1
MED12,MED12
HSPB1,HSPB1
CCNB1IP1,CCNB1IP1
MAP3K20,MAP3K20
MAPK9,MAPK9
TMIGD1,TMIGD1
SLC22A6,SLC22A6
TSGA13,TSGA13
B3GNT4,B3GNT4
CSMD2,CSMD2
STOX1,STOX1
S100A12,S100A12
TEX22,TEX22
ELF4,ELF4
IGFL1,IGFL1
LBX2,LBX2
AGO3,AGO3
TOX2,TOX2
KIFC1,KIFC1
LAMC1,LAMC1
SLC18A1,SLC18A1
NPLOC4,NPLOC4
BIN2,BIN2
DNAJC2,DNAJC2
SLC6A14,SLC6A14
UPP1,UPP1
TRIM68,TRIM68
RSBN1,RSBN1
GSTZ1,GSTZ1
TBP,TBP
KRT33B,KRT33B
RHAG,RHAG
EBF1,EBF1
NEMP2,NEMP2
ST8SIA1,ST8SIA1
ODAM,ODAM
INCA1,INCA1
P3H4,P3H4
SLC7A9,SLC7A9
GSE1,GSE1
SHPRH,SHPRH
NIPAL3,NIPAL3
TOR1B,TOR1B
INTS15,INTS15
SCG3,SCG3
PRPS1,PRPS1
TMSB15A,TMSB15B
MXD4,MXD4
PARP16,PARP16
FOXN2,FOXN2
PISD,PISD
MAP3K7,MAP3K7
PUS7,PUS7
AK1,AK1
KBTBD2,KBTBD2
NKD1,NKD1
NDUFA8,NDUFA8
SLC13A3,SLC13A3
GTSF1,GTSF1
SLC39A8,SLC39A8
ANAPC2,ANAPC2
CAMK2B,CAMK2B
NEIL3,NEIL3
PSMB6,PSMB6
SHISA5,SHISA5
PRSS38,PRSS38
SORCS3,SORCS3
CDK2AP2,CDK2AP2
PNMA8A,PNMA8A
SULT1E1,SULT1E1
AARS,AARS2
TMEM222,TMEM222
LRIG1,LRIG1
ENDOD1,ENDOD1
C1orf198,C1H1orf198
CA6,CA6
VPS29,VPS29
SLC22A3,SLC22A3
EEFSEC,EEFSEC
BARHL1,BARHL1
VGLL4,VGLL4
PDE3A,PDE3A
PDZD8,PDZD8
UPRT,UPRT
USP32,USP32
PAK1IP1,PAK1IP1
CLYBL,CLYBL
PBX1,PBX1
WEE2,WEE2
ZFP36,ZFP36
HHIPL2,HHIPL2
LRPAP1,LRPAP1
TBC1D32,TBC1D32
C5orf22,C6H5orf22
SYNE3,SYNE3
CDK1,CDK1
SECISBP2L,SECISBP2L
TMEM161A,TMEM161A
TPO,TPO
NOCT,NOCT
MELK,MELK
FAU,FAU
AKAP17A,AKAP17A
ZNF436,ZNF436
SOD2,SOD2
PPBP,PPBP
MED23,MED23
LINGO1,LINGO1
ZBTB32,ZBTB32
CDKN2D,CDKN2D
G6PC2,G6PC2
ZNF367,ZNF367
DCDC2,DCDC2
PAFAH2,PAFAH2
CLDN18,CLDN18
WNK2,WNK2
SPATA46,SPATA46
KLHL23,KLHL23
TM2D1,TM2D1
ALKBH1,ALKBH1
XPOT,XPOT
KLF10,KLF10
MAPRE2,MAPRE2
KRBA2,KRBA2
ENTPD3,ENTPD3
KICS2,KICS2
ASB13,ASB13
C1orf56,C1H1orf56
BNIPL,BNIPL
RADIL,RADIL
LTC4S,LTC4S
PNPLA8,PNPLA8
COQ10A,COQ10A
TGM5,TGM5
TRUB1,TRUB1
ZNF605,ZNF605
AMBN,AMBN
RXRB,RXRB
HEPACAM2,HEPACAM2
AP1G2,AP1G2
KPNA1,KPNA1
ARX,ARX
FRMD4B,FRMD4B
PDE6B,PDE6B
DPEP2,DPEP2
CRYBA2,CRYBA2
AP2B1,AP2B1
BICDL1,BICDL1
VWDE,VWDE
EPX,EPX
PPM1F,PPM1F
CEP89,CEP89
RAB33A,RAB33A
TSTD1,TSTD1
TBL1XR1,TBL1XR1
SELP,SELP
ZNF599,ZNF599
HDGFL2,HDGFL2
SLC25A36,SLC25A36
PP2D1,PP2D1
KYNU,KYNU
DERA,DERA
XBP1,XBP1
ACTN2,ACTN2
WDR75,WDR75
USP6NL,USP6NL
FSHB,FSHB
NFU1,NFU1
AR,AR
PGRMC2,PGRMC2
HPGDS,HPGDS
ZFP62,ZFP62
CSK,CSK
UNC13D,UNC13D
MMP10,MMP10
CKAP2,CKAP2
DNMT3B,DNMT3B
ARRDC4,ARRDC4
NXF1,NXF1
ZNF148,ZNF148
RASAL1,RASAL1
TP53INP1,TP53INP1
CSF1,CSF1
OTUB2,OTUB2
NACAD,NACAD
CHD1,CHD1
VPS37C,VPS37C
ITIH5,ITIH5
IQCG,IQCG
OXSM,OXSM
THEMIS,THEMIS
GTF2E2,GTF2E2
KHDRBS3,KHDRBS3
CIZ1,CIZ1
PRKCH,PRKCH
RLN3,RLN3
ZNF527,ZNF527
JKAMP,JKAMP
SPINK14,SPINK14
CNTNAP2,CNTNAP2
AFAP1L2,AFAP1L2
MYO15A,MYO15A
BARX2,BARX2
MRTO4,MRTO4
CAMK1G,CAMK1G
MSANTD4,MSANTD4
EXOSC8,EXOSC8
DDX42,DDX42
ULK4,ULK4
COBLL1,COBLL1
UBXN2A,UBXN2A
NAA20,NAA20
RPS6KA6,RPS6KA6
S100A4,S100A4
ASAH1,ASAH1
CEP170B,CEP170B
IPO9,IPO9
MAP4K2,MAP4K2
ACADSB,ACADSB
ELOVL5,ELOVL5
CBL,CBL
RP9,RP9
DDIAS,DDIAS
ERO1B,ERO1B
TM4SF20,TM4SF20
DLX2,DLX2
MAPK7,MAPK7
HMG20B,HMG20B
CILP2,CILP2
LASP1,LASP1
SEC11C,SEC11C
PCDH1,PCDH1
TMEM44,TMEM44
TFPI,TFPI
ALKAL2,ALKAL2
HTRA2,HTRA2
ART1,ART1
TFR2,TFR2
HORMAD2,HORMAD2
CCDC171,CCDC171
MADD,MADD
SDF4,SDF4
CSMD1,CSMD1
TMED10,TMED10
AKIP1,AKIP1
PIH1D1,PIH1D1
ARHGEF26,ARHGEF26
WTAP,WTAP
RND1,RND1
CDKN2C,CDKN2C
PTCD2,PTCD2
IQCB1,IQCB1
UVRAG,UVRAG
DPYSL2,DPYSL2
POLR3D,POLR3D
FAM53A,FAM53A
AMELX,AMELX
LHX8,LHX8
ATRX,ATRX
SLC35E2B,SLC35E2
NECTIN4,NECTIN4
CPD,CPD
FER1L6,FER1L6
FOXO6,FOXO6
GSDMC,GSDMC
PSD,PSD
TMOD2,TMOD2
AZIN1,AZIN1
NIFK,NIFK
CYP4B1,CYP4B1
CATSPERB,CATSPERB
MRPL48,MRPL48
TBC1D15,TBC1D15
SV2A,SV2A
GRAMD2B,GRAMD2B
EIF2AK4,EIF2AK4
EPHX2,EPHX2
SPATA6L,SPATA6L
CENPK,CENPK
CUBN,CUBN
WBP2,WBP2
CACNA1C,CACNA1C
FAM83E,FAM83E
PAPOLG,PAPOLG
GOSR1,GOSR1
FRRS1L,FRRS1L
GPX6,GPX6
MRPS35,MRPS35
ATE1,ATE1
PRSS12,PRSS12
ARHGEF12,ARHGEF12
IL1F10,IL1F10
MYO1H,MYO1H
GCA,GCA
ACP7,ACP7
TEFM,TEFM
ZNF217,ZNF217
SF3A1,SF3A1
SLC22A15,SLC22A15
KCNK6,KCNK6
CD3G,CD3G
MBOAT7,MBOAT7
SPRTN,SPRTN
OLFM1,OLFM1
SCRN2,MRPL10
SYNE2,SYNE2
BICD1,BICD1
PIBF1,PIBF1
PMPCA,PMPCA
PLA2G4C,PLA2G4C
RFC2,RFC2
FSTL4,FSTL4
ACVR1C,ACVR1C
FLII,FLII
UMPS,UMPS
YIPF4,YIPF4
TBC1D13,TBC1D13
SLC43A1,SLC43A1
PIN4,PIN4
GRINA,GRINA
SRSF11,SRSF11
LRRC23,LRRC23
ZNF740,ZNF740
ZBTB8A,ZBTB8A
PTPRZ1,PTPRZ1
PWWP2A,PWWP2A
OSBPL7,OSBPL7
SGCE,SGCE
PHF11,PHF11
MLF2,MLF2
ZNF136,ZNF136
IMP4,IMP4
WDR73,WDR73
USP24,USP24
FKBP8,FKBP8
ANKRD1,ANKRD1
CFAP299,CFAP299
GTF2H1,GTF2H1
AKIRIN1,AKIRIN1
PIANP,PIANP
ATP13A4,ATP13A4
HSCB,HSCB
ZNF568,ZNF568
HAVCR2,HAVCR2
TMEM106A,TMEM106A
MS4A8,MS4A8
EIF2B3,EIF2B3
CRAMP1,CRAMP1
MAP3K8,MAP3K8
B3GALT9,B3GALT9
WDR24,WDR24
FOXP1,FOXP1
ZCCHC17,ZCCHC17
ARAP1,ARAP1
SPNS1,SPNS1
SOX5,SOX5
MAMSTR,MAMSTR
SYT10,SYT10
WDR53,WDR53
CCDC88A,CCDC88A
DNAH2,DNAH2
FHIP2B,FHIP2B
SLC34A2,SLC34A2
VEGFD,VEGFD
KCNC4,KCNC4
ACP6,ACP6
ALDH1L1,ALDH1L1
CEBPZ,CEBPZ
ANXA13,ANXA13
CYP11B2,CYP11B2
CEP128,CEP128
OSBP,OSBP
HIGD1C,HIGD1C
ZFYVE27,ZFYVE27
HNRNPU,HNRNPU
ZNF639,ZNF639
AFM,AFM
MFHAS1,MFHAS1
COX11,COX11
CACNG7,CACNG7
MED13L,MED13L
TBC1D23,TBC1D23
KCNN3,KCNN3
CAST,CAST
CRNKL1,CRNKL1
DDO,DDO
AKAP1,AKAP1
CEP350,CEP350
ARHGEF40,ARHGEF40
PRKAR2A,PRKAR2A
C16orf95,C16orf95
SNAPC1,SNAPC1
ADAMTS19,ADAMTS19
SLC34A1,SLC34A1
CALHM5,CALHM5
PROP1,PROP1
PROK2,PROK2
TEF,TEF
RPGRIP1,RPGRIP1
EXOC7,EXOC7
DEPDC7,DEPDC7
TFIP11,TFIP11
IL17RC,IL17RC
MAL,MAL
CLPSL1,CLPSL1
BACH2,BACH2
ITFG1,ITFG1
TMEM59,TMEM59
KHDC3L,KHDC3L
CLUAP1,CLUAP1
TMPRSS12,TMPRSS12
PRKCQ,PRKCQ
DSCC1,DSCC1
MRNIP,MRNIP
KLHDC3,KLHDC3
CDO1,CDO1
SCIN,SCIN
LTBP3,LTBP3
ATP6V1G3,ATP6V1G3
ETFA,ETFA
DCUN1D5,DCUN1D5
LAMTOR1,LAMTOR1
SMARCAL1,SMARCAL1
CHPT1,CHPT1
NUDT21,NUDT21
ERC2,ERC2
RNASEH2A,RNASEH2A
DDX24,DDX24
POGLUT1,POGLUT1
ZNF646,ZNF646
PACRGL,PACRGL
MYL1,MYL1
PNLIP,PNLIP
SEZ6L2,SEZ6L2
RAB44,RAB44
PSMD10,PSMD10
HIF1AN,HIF1AN
TRIAP1,TRIAP1
IPO5,IPO5
SHISAL2A,SHISAL2A
RGS22,RGS22
MUTYH,MUTYH
AKR1E2,AKR1E2
C1orf127,C1H1orf127
NHS,NHS
SSH2,SSH2
MAP7D2,MAP7D2
RWDD4,RWDD4
TTC9C,TTC9C
MUC7,MUC7
SMIM5,SMIM5
EIF3J,EIF3J
MCF2,MCF2
OR8S1,OR8S1
C2orf80,C12H2orf80
ANGPTL5,ANGPTL5
ABCC6,ABCC6
TM4SF18,TM4SF18
ARMC9,ARMC9
MINAR2,MINAR2
LUC7L,LUC7L
TNNI1,TNNI1
EIF1B,EIF1B
RAB11FIP3,RAB11FIP3
RNF141,RNF141
KITLG,KITLG
PNMA6F,PNMA6F
IL9,IL9
ZNF333,ZNF333
DVL1,DVL1
SEC31B,SEC31B
SMPD2,SMPD2
KBTBD8,KBTBD8
GNPTAB,GNPTAB
SPSB4,SPSB4
ATG2B,ATG2B
HBQ1,HBQ1
CRYBB1,CRYBB1
ZCWPW1,ZCWPW1
SPAG9,SPAG9
HES5,HES5
NCAM1,NCAM1
KDM6A,KDM6A
PRPF31,PRPF31
AADACL3,AADACL3
ZNF609,ZNF609
SCAF11,SCAF11
ARK2C,ARK2C
EVX1,EVX1
PCCA,PCCA
MRPL37,MRPL37
TBCK,TBCK
PIMREG,PIMREG
PYCR1,PYCR1
VRK3,VRK3
TMPRSS11A,TMPRSS11A
KCTD8,KCTD8
NKAIN3,NKAIN3
C1orf232,C1H1orf232
ZNF440,ZNF440
TELO2,TELO2
PNOC,PNOC
ARL13B,ARL13B
SLC22A17,SLC22A17
EIF3E,EIF3E
NUS1,NUS1
ARSF,ARSF
PKD1L3,PKD1L3
DCDC2C,DCDC2C
RFC1,RFC1
PLEC,PLEC
GCLC,GCLC
CCDC126,CCDC126
HIRIP3,HIRIP3
NSFL1C,NSFL1C
LAMB1,LAMB1
CNTNAP1,CNTNAP1
RO60,RO60
LRTM2,LRTM2
POLD2,POLD2
FNBP1,FNBP1
MATCAP2,MATCAP2
MCM7,MCM7
ELANE,ELANE
SLC17A8,SLC17A8
CCDC92,CCDC92
CDH17,CDH17
CBLIF,CBLIF
ZC3H12A,ZC3H12A
FGD3,FGD3
TLL2,TLL2
LSM8,LSM8
STAT1,STAT1
HRH4,HRH4
CALHM3,CALHM3
STPG4,STPG4
CLUH,CLUH
GON4L,GON4L
PRKAA2,PRKAA2
CRELD1,CRELD1
CEP85,CEP85
FAM111A,FAM111A
SLC5A12,SLC5A12
C19orf44,C19H19orf44
EGFL6,EGFL6
TMEM245,TMEM245
SANBR,SANBR
