Gene name,Pig gene name
C3ar1,C3AR1
Necap1,NECAP1
Map3k14,MAP3K14
Plekhm1,PLEKHM1
Samd5,SAMD5
Inka1,INKA1
Cdhr4,CDHR4
Zan,ZAN
Stk36,STK36
Arhgap27,ARHGAP27
Cox8b,COX8H
Mpdz,MPDZ
Nlrp6,NLRP6
Cadps2,CADPS2
Ip6k1,IP6K1
Pgghg,PGGHG
Trim17,TRIM17
Mir135a-2,ssc-mir-135-2
Gmppb,GMPPB
Mir1251,MIR1251
Acvr2a,ACVR2A
Trim11,TRIM11
Epo,EPO
Ifitm5,IFITM5
Arfgef3,ARFGEF3
Orc4,ORC4
H2bc26,H2BC26
H2ac25,H2AC25
Rnf123,RNF123
Glp2r,GLP2R
Pop7,POP7
Gigyf1,GIGYF1
B4galnt4,B4GALNT4
Rcvrn,RCVRN
Gsg1l2,GSG1L2
Dhrs7c,DHRS7C
Gas7,GAS7
Gnb2,GNB2
Ttll4,TTLL4
Pkp3,PKP3
Mir132,MIR132
Cyp27a1,CYP27A1
Dph1,DPH1
Mbd5,MBD5
Sigirr,SIGIRR
Prkag3,PRKAG3
Rtn4rl1,RTN4RL1
Hic1,HIC1
Fignl1,FIGNL1
Ano9,ANO9
Ikzf1,IKZF1
Epc2,EPC2
Wnt6,WNT6
Tfr2,TFR2
Gm56404,U6
Wnt10a,WNT10A
Zfand2b,ZFAND2B
Kif5c,KIF5C
Krt32,KRT32
Krt35,KRT35
Amigo3,AMIGO3
Abcb6,ABCB6
Gjc2,GJC2
Mst1,MST1
Guk1,GUK1
Mrpl55,MRPL55
Mospd3,MOSPD3
Atg9a,ATG9A
Apeh,APEH
2310033P09Rik,C1orf35
Myl2,MYL2
Lypd6,LYPD6
Elac2,ELAC2
Mmadhc,MMADHC
Rnd3,RND3
Bsn,BSN
Trbv31,TRBV30
Ankzf1,ANKZF1
Tmem214,TMEM214
Dag1,DAG1
Or51i1,OR51I1
Nmi,NMI
Arhgap44,ARHGAP44
Clasp2,CLASP2
Frem1,FREM1
Glb1l,GLB1L
Ubqln3,UBQLN3
Ubqlnl,UBQLNL
Or52h1,OR52H1
Trim6,TRIM6
Tnfaip6,TNFAIP6
Agbl5,AGBL5
Rif1,RIF1
Zfp638,ZNF638
Myocd,MYOCD
Stk16,STK16
Usp24,USP24
Neb,NEB
Sgca,SGCA
Tuba4a,TUBA4A
Tmem275,TMEM275
Sult1a1,SULT1A3
Luzp1,LUZP1
Dnajb2,DNAJB2
Ppp1r9b,PPP1R9B
Kdm1a,KDM1A
Samd14,SAMD14
Coro1a,CORO1A
Pdk2,PDK2
Ptprn,PTPRN
Itga3,ITGA3
Ost4,OST4
Ubp1,UBP1
Emilin1,EMILIN1
Efcab12,EFCAB12
Mapk3,MAPK3
Khk,KHK
Dnpep,DNPEP
Zfand4,ZFAND4
Tex46,TEX46
Lactbl1,LACTBL1
Pdp1,PDP1
Klrd1,KLRD1
Gdpd3,GDPD3
Tmem67,TMEM67
Preb,PREB
Ypel3,YPEL3
Pik3c2g,PIK3C2G
Fbxl2,FBXL2
Dlx3,DLX3
Tac4,TAC4
Bahcc1,BAHCC1
Tbx6,TBX6
Tcf23,TCF23
Ppp4c,PPP4C
Srsf9,SRSF9
Susd5,SUSD5
Gatc,GATC
Ctdspl,CTDSPL
Prpsap1,PRPSAP1
Cox6a1,COX6A1
Ttc34,TTC34
Des,DES
Tlcd3b,TLCD3B
Msi1,MSI1
Mmel1,MMEL1
Slc22a14,SLC22A14
Xylb,XYLB
Sphk1,SPHK1
Arl5a,ARL5A
4930451I11Rik,C16orf92
Prrc2a,PRRC2A
Doc2a,DOC2A
Stam2,STAM2
Pla2g1b,PLA2G1B
Grin2b,GRIN2B
Ino80e,INO80E
Grxcr1,GRXCR1
Rsrc2,RSRC2
Acvr2b,ACVR2B
Sp100,SP140
Prpf40a,PRPF40A
Gm26105,U2
Hirip3,HIRIP3
Scn10a,SCN10A
Taok2,TAOK2
Nfe2l3,NFE2L3
Ten1,TEN1
Prxl2b,PRXL2B
Hspg2,HSPG2
Cdk3,CDK3
Pkmyt1,PKMYT1
Evpl,EVPL
Tmem219,TMEM219
Wrap53,WRAP53
Kremen2,KREMEN2
Trp53,TP53
Kctd13,KCTD13
Kntc1,KNTC1
Flywch2,FLYWCH2
Srrm2,SRRM2
Sez6l2,SEZ6L2
Arl6ip6,ARL6IP6
Scn11a,SCN11A
Rprm,RPRM
Galnt13,GALNT13
Wdr48,WDR48
Pigo,PIGO
Elob,ELOB
Kcnj3,KCNJ3
Prss33,PRSS33
Nr4a2,NR4A2
Hcar1,HCAR1
Inpp5d,INPP5D
Denr,DENR
Snx10,SNX10
Atp1b2,ATP1B2
Ndc1,NDC1
Hip1r,HIP1R
Cdipt,CDIPT
Prss21,PRSS21
Sat2,SAT2
Il17ra,IL17RA
Gpd2,GPD2
Hdhd5,HDHD5
Prrt2,PRRT2
Maz,MAZ
Glis1,GLIS1
Vps37b,VPS37B
Kif22,KIF22
Rbak,RBAK
Cx3cr1,CX3CR1
Galnt5,GALNT5
Eif4a1,EIF4A1
Gorasp1,GORASP1
Ermn,ERMN
Prss22,PRSS22
Cytip,CYTIP
Cul1,CUL1
Qprt,QPRT
Ttc21a,TTC21A
Kxd1,KXD1
Plekhf2,PLEKHF2
Prss27,PRSS27
Spn,SPN
Ndufaf6,NDUFAF6
Kctd5,KCTD5
Cd2bp2,CD2BP2
Gm25835,SNORD10
Senp3,SENP3
Pdpk1,PDPK1
Zfp12,ZNF12
Trp53inp1,TP53INP1
Zfp316,ZNF316
Zfp853,ZNF853
Ezh2,EZH2
Tbc1d10b,TBC1D10B
Ints15,INTS15
Ccne2,CCNE2
Acvr1c,ACVR1C
Zdhhc4,ZDHHC4
Cfdp1,CFDP1
Tmem170,TMEM170A
Mylpf,MYL11
Tmem231,TMEM231
Csrnp1,CSRNP1
Gabarapl2,GABARAPL2
Adat1,ADAT1
Tars3,TARS3
Tnfsf13,TNFSF13
Acvr1,ACVR1
Ccr8,CCR8
Slc25a38,SLC25A38
Ints8,INTS8
Tnfsf12,TNFSF12
Grid2ip,GRID2IP
Tm2d3,TM2D3
Kars1,KARS1
Polr2a,POLR2A
Pcsk6,PCSK6
Amdhd2,AMDHD2
Gm24044,SNORA62
Snora62,SNORA62
Terf2ip,TERF2IP
Upp2,UPP2
Gipc1,GIPC1
Pkn1,PKN1
Pkp4,PKP4
Kdelr2,KDELR2
Slc26a8,SLC26A8
Daglb,DAGLB
Snrpa1,SNRPA1
Birc2,BIRC2
Gm25283,Y_RNA
Gata2,GATA2
Atg16l1,ATG16L1
Rac1,RAC1
Birc3,BIRC3
Chrnb1,CHRNB1
Klhdc7a,KLHDC7A
Dnajb8,DNAJB8
Igsf21,IGSF21
Mapk14,MAPK14
Eefsec,EEFSEC
Dkkl1,DKKL1
Yap1,YAP1
Arhgef10l,ARHGEF10L
Fgf11,FGF11
Tead2,TEAD2
Tmem102,TMEM102
Spem2,SPEM2
Noa1,NOA1
Polr2b,POLR2B
Klf14,KLF14
Mir29a,ssc-mir-29a
Mir29b-1,ssc-mir-29b-1
Ptger1,PTGER1
Igfbp7,IGFBP7
Cfap300,CFAP300
Plscr3,PLSCR3
Ddx39a,DDX39A
Cep126,CEP126
Micall2,MICALL2
Cd37,CD37
Trpc6,TRPC6
Tnk1,TNK1
Dapl1,DAPL1
Tanc1,TANC1
Adgre5,ADGRE5
Ints1,INTS1
Dnm2,DNM2
Gm23585,U6
Tmem95,TMEM95
Kctd11,KCTD11
Sag,SAG
Fxr2,FXR2
Trpm4,TRPM4
Dgkd,DGKD
Wdsub1,WDSUB1
Rcc2,RCC2
Mapk13,MAPK13
Card14,CARD14
Usp40,USP40
1700067K01Rik,C19orf67
Baz2b,BAZ2B
Eif2b3,EIF2B3
Sgsh,SGSH
Hrc,HRC
Ppfia3,PPFIA3
Mafk,MAFK
Brpf3,BRPF3
Slc26a11,SLC26A11
Tmem184a,TMEM184A
Ptch2,PTCH2
Pou4f2,POU4F2
Slc10a7,SLC10A7
Marchf7,MARCHF7
Psmg3,PSMG3
Endov,ENDOV
Btbd19,BTBD19
Commd8,COMMD8
Gm25768,U6
Oas2,OAS2
Dynlt4,DYNLT4
Cd302,CD302
Plk3,PLK3
Ly75,LY75
Lin7b,LIN7B
Ncapd3,NCAPD3
Nptx1,NPTX1
Pnpla1,PNPLA1
Chmp6,CHMP6
Snrnp70,SNRNP70
Bnip5,BNIP5
Lsm6,LSM6
Baiap2,BAIAP2
Gm22980,SNORD38B
Snord38a,SNORD38A
Pxt1,PXT1
Gm26330,SNORD46
Kif2c,KIF2C
Pla2r1,PLA2R1
Tmem161a,TMEM161A
Kctd20,KCTD20
Elmod1,ELMOD1
Itgb6,ITGB6
Hsph1,HSPH1
Armh1,ARMH1
Kcna7,KCNA7
Ntf5,NTF4
Nptn,NPTN
Lhb,SAXO3
Tmem53,TMEM53
Slc25a42,SLC25A42
Aatk,AATK
Ruvbl2,RUVBL2
Nppb,NPPB
Armc6,ARMC6
Nppa,NPPA
Clcn6,CLCN6
Mroh2a,MROH2A
Sugp2,SUGP2
Stk38,STK38
Rbms1,RBMS1
Hjurp,HJURP
Tle3,TLE3
Trpm8,TRPM8
Gys1,GYS1
Cers1,CERS1
Mthfr,MTHFR
B3glct,B3GLCT
Bax,BAX
Brdt,BRDT
Rptor,RPTOR
Spp2,SPP2
Draxin,DRAXIN
Mad2l2,MAD2L2
Srsf3,SRSF3
Ephx4,EPHX4
Ankrd11,ANKRD11
Dhdh,DHDH
Tsn,TSN
Tank,TANK
Tulp2,TULP2
Btbd8,BTBD8
Nifk,NIFK
Ndufb7,NDUFB7
Fbxo6,FBXO6
Clasp1,CLASP1
Cdkn1a,CDKN1A
1700028K03Rik,C1orf146
Rab44,RAB44
Psmd14,PSMD14
Lnpep,LNPEP
Adar,ADAR
Tbr1,TBR1
Nucb1,NUCB1
Rfc5,RFC5
Aspa,ASPA
Dnajb1,DNAJB1
Slc4a10,SLC4A10
Spaca6,SPACA6
Ksr2,KSR2
Spata22,SPATA22
Fbxo2,FBXO2
Mir99b,MIR99B
Mirlet7e,ssc-let-7e
Mir125a,ssc-mir-125a
Has1,HAS1
Abhd1,ABHD1
Lrrc69,LRRC69
Atp10d,ATP10D
Gm11837,C8orf88
Necab1,NECAB1
Gm22381,U6
Ctbp1,CTBP1
Ppp1r15a,PPP1R15A
Sh3gl2,SH3GL2
Bcat2,BCAT2
Mdfi,MDFI
Fgf21,FGF21
Foxp4,FOXP4
Fut1,FUT1
Bend5,BEND5
Alox15,ALOX15
Izumo1,IZUMO1
Tmem248,TMEM248
Igdcc4,IGDCC4
Rasip1,RASIP1
Spata6,SPATA6
Pelp1,PELP1
Sbds,SBDS
Mamstr,MAMSTR
Arrb2,ARRB2
Dpp4,DPP4
Fut2,FUT2
Oaz2,OAZ2
Tpst1,TPST1
Rfx7,RFX7
Kplce,KPLCE
Gatm,GATM
Slc5a9,SLC5A9
Afg2b,AFG2B
Gm36210,C19orf85
AA467197,C15orf48
Zfp628,ZNF628
Nat14,NAT14
Col6a5,COL6A5
Gm25091,SNORD102
Ssc5d,SSC5D
Gm23202,SNORA27
Gtf3a,GTF3A
Crnn,CRNN
Slc30a4,SLC30A4
C1qtnf4,C1QTNF4
Sbk2,SBK2
Ndufs3,NDUFS3
Cacna2d2,CACNA2D2
Trem1,TREM1
Zfp579,ZNF579
Kbtbd4,KBTBD4
Fiz1,FIZ1
Tchhl1,TCHHL1
Crybb2,CRYBB2
Ptpmt1,PTPMT1
Crybb3,CRYBB3
Gm24435,U6
Acp6,ACP6
Celf1,CELF1
Med11,MED11
Zfp524,ZNF524
Zmynd15,ZMYND15
Zfp865,ZNF865
Ccdc106,CCDC106
Bcl9,BCL9
Zfp784,ZNF784
Zfp580,ZNF580
Actg1,ACTG1
Epn1,EPN1
Trem2,TREM2
Lhfpl7,LHFPL7
Sgsm1,SGSM1
Tlr2,TLR2
Treml1,TREML1
Fscn2,FSCN2
Dclk2,DCLK2
Faap100,FAAP100
Ptprd,PTPRD
Nfya,NFYA
Tspan10,TSPAN10
Pde6g,PDE6G
Oxld1,OXLD1
Ccdc137,CCDC137
Zfp566,ZNF566
Tsks,TSKS
Arl16,ARL16
Hgs,HGS
Cpt1c,CPT1C
Septin11,SEPTIN11
Oard1,OARD1
Apobec2,APOBEC2
Tspo2,TSPO2
Ap5s1,AP5S1
Unc5cl,UNC5CL
Mrpl12,MRPL12
Mavs,MAVS
Prmt1,PRMT1
Slc25a10,SLC25A10
Ccni,CCNI
Gcgr,GCGR
Pank2,PANK2
Kirrel1,KIRREL1
Ccng2,CCNG2
Nploc4,NPLOC4
Mir103-2,ssc-mir-103-2
Rnf24,RNF24
Fcrl2,FCRL6
Cnot6l,CNOT6L
Tgm6,TGM6
Layn,LAYN
Tmc2,TMC2
Btg4,BTG4
Irf3,IRF3
Nop56,NOP56
Hoatz,HOATZ
Nherf1,NHERF1
Mir34c,ssc-mir-34c-1
Pou2af1,POU2AF1
Nat9,NAT9
Pou2af3,POU2AF3
Tfcp2l1,TFCP2L1
Pou2af2,POU2AF2
Scaf1,SCAF1
Acbd4,ACBD4
Mmp3,MMP3
Cdk18,CDK18
Mmp20,MMP20
Gabrd,GABRD
Rras,RRAS
Mmp7,MMP7
Adora1,ADORA1
Cfap74,CFAP74
Polr2m,POLR2M
Myog,MYOG
Etv3,ETV3
Mir340,MIR340
Ppfia4,PPFIA4
Tbc1d9b,TBC1D9B
Snord110,SNORD110
Gm24451,SNORA51
Gm23187,SNORD86
Gm23650,SNORD56B
Idh3b,IDH3B
Afdn,AFDN
Prrg2,PRRG2
Myzap,MYZAP
Arhgef11,ARHGEF11
Raly,RALY
Kctd7,KCTD7
Rasl11a,RASL11A
Spon2,SPON2
Tmem52,TMEM52
Nosip,NOSIP
Atosa,ATOSA
Tmem129,TMEM129
Tmem183a,TMEM183A
Gnb1,GNB1
Sqstm1,SQSTM1
Cyb5r1,CYB5R1
Mgat4b,MGAT4B
Arpp19,ARPP19
Rcn3,RCN3
Adipor1,ADIPOR1
Myo5a,MYO5A
Ltc4s,LTC4S
Fcgrt,FCGRT
Maml1,MAML1
Plcb2,PLCB2
Elf3,ELF3
Mir150,ssc-mir-150-1
Rps11,RPS11
Canx,CANX
Dact2,DACT2
Rnpep,RNPEP
Spdya,SPDYA
Hnrnph1,HNRNPH1
Fgfr3,FGFR3
Fblim1,FBLIM1
Timm17a,TIMM17A
Lmod1,LMOD1
Shisa4,SHISA4
Inafm2,INAFM2
Ccdc9b,CCDC9B
Ipo9,IPO9
Wdr43,WDR43
Rufy1,RUFY1
Myo5c,MYO5C
Disp2,DISP2
Snord35a,SNORD35A
Snord34,SNORD34
Tmem82,TMEM82
Snord33,SNORD33
Snord32a,SNORD33
Flt3l,FLT3LG
Slc25a34,SLC25A34
Plekhm2,PLEKHM2
Nf1,NF1
Knstrn,KNSTRN
Rhbg,RHBG
Snord92,SNORD92
Snord53,SNORD53
Gm22858,SNORD53B
Sfta2,SFTA2
Gnb5,GNB5
Nav1,NAV1
Tsacc,TSACC
Aldh16a1,ALDH16A1
Cct3,CCT3
Ddi2,RSC1A1
Srm,SRM
Ivd,IVD
Mrpl4,MRPL4
Masp2,MASP2
Mall,MALL
Mtln,MTLN
Pih1d1,PIH1D1
Bub1,BUB1
Csrp1,CSRP1
Icam1,ICAM1
Tardbp,TARDBP
Phlda3,PHLDA3
Tnni1,TNNI1
Letm1,LETM1
Icam4,ICAM4
Icam5,ICAM5
Nsd2,NSD2
Smox,SMOX
Slc17a7,SLC17A7
Zglp1,ZGLP1
Fdx2,FDX2
Gfy,GFY
Pth2,PTH2
Raver1,RAVER1
Kash5,KASH5
Tnnt2,TNNT2
Tbcb,TBCB
Tyk2,TYK2
Omg,OMG
Polr2i,POLR2I
Evi2b,EVI2B
Evi2a,EVI2A
Rab11fip4,RAB11FIP4
Ovol3,OVOL3
Wdr62,WDR62
Mir193a,ssc-mir-193a
Usp36,USP36
Adra1d,ADRA1D
Arl14ep,ARL14EP
Lgals3bp,LGALS3BP
Cdc37,CDC37
Fshb,FSHB
Cant1,CANT1
Pde4a,PDE4A
Clip3,CLIP3
Nelfa,NELFA
C1qtnf1,C1QTNF1
Gm25129,SNORA71
Ralgapb,RALGAPB
Engase,ENGASE
Alkbh6,ALKBH6
Nat8l,NAT8L
Nicol1,NICOL1
Syne4,SYNE4
Pex14,PEX14
Keap1,KEAP1
Fam133b,FAM133B
Dffa,DFFA
S1pr5,S1PR5
Dnai2,DNAI2
Pkp1,PKP1
Atg4d,ATG4D
Creb3,CREB3
Sdhaf1,SDHAF1
Lrfn3,LRFN3
Adig,ADIG
Tyrobp,TYROBP
Slc32a1,SLC32A1
Pex1,PEX1
Gba2,GBA2
Actr5,ACTR5
Nfkbid,NFKBID
Jhy,JHY
Kif19a,KIF19
Crtam,CRTAM
Ppp1r16b,PPP1R16B
Aplp1,APLP1
Ubash3b,UBASH3B
Kirrel2,KIRREL2
Rgp1,RGP1
Btbd17,BTBD17
Tmem9,TMEM9
Gpr142,GPR142
Gatad1,GATAD1
Fam83c,FAM83C
Gprc5c,GPRC5C
Uqcc1,UQCC1
Pou2f1,POU2F1
Sorl1,SORL1
Nphs1,NPHS1
Msmp,MSMP
Npr2,NPR2
Ankib1,ANKIB1
Cd300lb,CD300LB
Sc5d,SC5D
Iqcf3,IQCF3
Krit1,KRIT1
Tex264,TEX264
Gdf5,GDF5
Cep250,CEP250
Tmem104,TMEM104
Prodh2,PRODH2
Spag8,SPAG8
Cldn25,CLDN25
Elp6,ELP6
Grin2c,GRIN2C
Arhgap33,ARHGAP33
Scap,SCAP
Fam221b,FAM221B
Tmem8b,TMEM8B
Fads6,FADS6
Otop2,OTOP2
Ush1g,USH1G
Otop3,OTOP3
Ptpn23,PTPN23
Nsun7,NSUN7
Hid1,HID1
Proser3,PROSER3
Klhl18,KLHL18
Styxl2,STYXL2
Gpa33,GPA33
Uchl1,UCHL1
Hspb6,HSPB6
Lin37,LIN37
Mael,MAEL
Kif9,KIF9
Pcolce,PCOLCE
Psenen,PSENEN
Rusc2,RUSC2
Ildr2,ILDR2
Cdr2l,CDR2L
U2af1l4,U2AF1L4
Rab37,RAB37
Fbxo24,FBXO24
Ergic3,ERGIC3
Lrch4,LRCH4
Dlx4,DLX4
Cyb561,CYB561
Setd2,SETD2
Dnah14,DNAH14
Ace,ACE
Spag4,SPAG4
Sap25,SAP25
Cimip2b,CIMIP2B
Fbxo28,FBXO28
Agfg2,AGFG2
Kctd3,KCTD3
Tesk1,TESK1
Nbeal2,NBEAL2
Kcnh6,KCNH6
Cd72,CD72
Nyap1,NYAP1
Dcaf7,DCAF7
Kcnk2,KCNK2
Taco1,TACO1
Ppp1r35,PPP1R35
Map3k3,MAP3K3
Mepce,MEPCE
Kmt2b,KMT2B
Zcwpw1,ZCWPW1
Limd2,LIMD2
Lbr,LBR
Strada,STRADA
Sit1,SIT1
Ccdc107,CCDC107
Enah,ENAH
Ccdc47,CCDC47
Arhgef39,ARHGEF39
Zbtb32,ZBTB32
Upk1a,UPK1A
Ddx42,DDX42
Gjc3,GJC3
Car9,CA9
Rrm1,RRM1
Ftsj3,FTSJ3
Cit,CIT
Ccdc12,CCDC12
Msantd4,MSANTD4
Tpm2,TPM2
Gria4,GRIA4
Psmc5,PSMC5
Or51t4,OR51T1
Or51a7,OR51A7
Or51g2,OR51G2
Or51g1,OR51G1
Smarcd2,SMARCD2
Tln1,TLN1
Nfs1,NFS1
Srp9,SRP9
Abl2,ABL2
Casp1,CASP1
Or6a2,OR6A2
Gh,GH1
Romo1,ROMO1
Tor3a,TOR3A
Cd79b,CD79B
Or51l1-ps1,OR51L1
Slc26a6,SLC26A6
Scn4a,SCN4A
Ascl2,ASCL2
Eomes,EOMES
Tspan32,TSPAN32
Fam20b,FAM20B
Clvs2,CLVS2
Prr29,PRR29
Mir100,ssc-mir-100
Mir125b-1,ssc-mir-125b-1
Shfl,SHFL
Cort,CORT
Ralgps2,RALGPS2
Cenps,CENPS
Icam2,ICAM2
Angptl6,ANGPTL6
Rsph4a,RSPH4A
Dhrs13,DHRS13
Ppan,PPAN
Pgd,PGD
Zup1,ZUP1
Flot2,FLOT2
Gm24067,SNORD105
Gm23008,SNORD105B
Eif3g,EIF3G
Kif1b,KIF1B
Dnmt1,DNMT1
Atp5f1c,ATP5F1C
Cd81,CD81
Prkab1,PRKAB1
Trpm5,TRPM5
Trappc3l,TRAPPC3L
Calhm4,CALHM4
Mir144,ssc-mir-144
Eral1,ERAL1
Tmem233,TMEM233
Calhm5,CALHM5
N4bp2,N4BP2
Calhm6,CALHM6
Dse,DSE
Kin,KIN
Itih2,ITIH2
Fam222b,FAM222B
Traf4,TRAF4
Tspyl1,TSPYL1
Nt5dc1,NT5DC1
Rhoh,RHOH
Nek8,NEK8
Chrna9,CHRNA9
Ankrd61,ANKRD61
Aimp2,AIMP2
Tlcd1,TLCD1
Tssc4,TSSC4
Pms2,PMS2
Kcnq1,KCNQ1
Tspyl4,TSPYL4
Snord42a,SNORD42
Snord4a,SNORD4A
Snord42b,SNORD42
Rab34,RAB34
Ube4b,UBE4B
Neurod4,NEUROD4
Tespa1,TESPA1
Cdkn1c,CDKN1C
Proca1,PROCA1
Slc22a18,SLC22A18
Supt6,SUPT6H
Gas2l3,GAS2L3
S1pr2,S1PR2
Phlda2,PHLDA2
Lypd6b,LYPD6B
Lmtk2,LMTK2
Rbp7,RBP7
Ttyh1,TTYH1
Bltp2,BLTP2
Nmnat1,NMNAT1
Ccdc62,CCDC62
Nr1h4,NR1H4
Kynu,KYNU
Abcb9,ABCB9
Lzic,LZIC
Slc17a8,SLC17A8
Ogfod2,OGFOD2
Scyl2,SCYL2
Rskr,RSKR
Spag5,SPAG5
Arl6ip4,ARL6IP4
Actr6,ACTR6
Or5ap2,OR5AP2
Bltp3b,BLTP3B
Aldoc,ALDOC
Oasl1,OASL
Angptl1,ANGPTL1
Leng8,LENG8
2210016L21Rik,C12orf43
Pigs,PIGS
Kif14,KIF14
Hnf1a,HNF1A
Atoh7,ATOH7
Unc119,UNC119
Mypn,MYPN
Sppl3,SPPL3
Clpb,CLPB
Cacna1e,CACNA1E
Foxn1,FOXN1
Acads,ACADS
Herc4,HERC4
Slc13a2,SLC13A2
Unc119b,UNC119B
Sdf2,SDF2
Ogfod3,OGFOD3
Hexd,HEXD
Mtarc1,MTARC1
Zfp605,ZNF605
Tor1aip1,TOR1AIP1
Uvssa,UVSSA
Sirt1,SIRT1
Alx4,ALX4
Cybc1,CYBC1
Nkx1-1,NKX1-1
Fam53a,FAM53A
Dnajc12,DNAJC12
Ndn,NDN
Tor1aip2,TOR1AIP2
Fam98c,FAM98C
Ctnna3,CTNNA3
Narf,NARF
Slbp,SLBP
Accs,ACCS
Spred3,SPRED3
Cnnm4,CNNM4
Ggn,GGN
Lrrtm3,LRRTM3
Cnnm3,CNNM3
Foxk2,FOXK2
Gm54816,U6
Psmd8,PSMD8
Cmklr1,CMKLR1
Wdr45b,WDR45B
Ficd,FICD
Sart3,SART3
Ankrd23,ANKRD23
Fn3krp,FN3KRP
Accsl,ACCSL
Fn3k,FN3K
Snord100,SNORD100
Gm23130,SNORD101
Slc18b1,SLC18B1
Iscu,ISCU
Ankrd39,ANKRD39
Zfp750,ZNF750
Rab40b,RAB40B
Sema4c,SEMA4C
B3gnt2,B3GNT2
Vnn1,VNN1
Alkbh3,ALKBH3
Coro1c,CORO1C
Taar2,TAAR2
Commd1,COMMD1
Cct4,CCT4
Gm22056,U6
Katnal1,KATNAL1
Hrh3,HRH3
Fam178b,FAM178B
Efnb3,EFNB3
Kcnk6,KCNK6
Yif1b,YIF1B
Osbpl2,OSBPL2
Nme1,NME1
Yes1,YES1
Wfikkn2,WFIKKN2
Ankrd40cl,ANKRD40CL
Lama5,LAMA5
Spint2,SPINT2
Actr1b,ACTR1B
Ppp1r14a,PPP1R14A
Pisd,PISD
Dpf1,DPF1
Rps21,RPS21
Nyap2,NYAP2
Cables2,CABLES2
Prr14l,PRR14L
Ankrd40,ANKRD40
Optc,OPTC
Rbbp8nl,RBBP8NL
Zfp329,ZNF329
Depdc5,DEPDC5
Gata5,GATA5
Abcc3,ABCC3
Zbtb45,ZBTB45
Mir1a-1,ssc-mir-1
Mir133a-2,ssc-mir-133a-1
Dstyk,DSTYK
Cimip1,CIMIP1
Ankrd60,ANKRD60
Rbbp5,RBBP5
Rab22a,RAB22A
Vapb,VAPB
Spata2,SPATA2
Btg1,BTG1
Rnf114,RNF114
Sae1,SAE1
Cacna1g,CACNA1G
Tmem81,TMEM81
Cntn2,CNTN2
Snai1,SNAI1
Arhgap35,ARHGAP35
Gm24708,U6
Peds1,PEDS1
Ap2s1,AP2S1
Cebpb,CEBPB
Slc1a5,SLC1A5
Tm9sf4,TM9SF4
Pi15,PI15
Fkrp,FKRP
Strn4,STRN4
Tada1,TADA1
Pogk,POGK
Gm24003,U6
Ywhah,YWHAH
Plagl2,PLAGL2
Slc5a1,SLC5A1
Pofut1,POFUT1
Sned1,SNED1
Kif3b,KIF3B
Pvrig,PVRIG
Gm25525,U6
Asxl1,ASXL1
Dnajb6,DNAJB6
Nol4l,NOL4L
Prkd2,PRKD2
Mterf4,MTERF4
Pask,PASK
Commd7,COMMD7
Il6,IL6
Dact3,DACT3
Gng8,GNG8
Tyms,TYMS
Ptgir,PTGIR
Ercc2,ERCC2
Gm26446,U6
Ano7,PPP1R7
Garem2,GAREM2
Hadha,HADHA
Farp2,FARP2
Hadhb,HADHB
Stk25,STK25
Bok,BOK
Klc3,KLC3
Uap1,UAP1
Adgrf3,ADGRF3
Ckm,CKM
Selenoi,SELENOI
Mark4,MARK4
Zfp644,ZNF644
Uhmk1,UHMK1
Trappc6a,TRAPPC6A
Utp18,UTP18
Mbtd1,MBTD1
Rnf216,RNF216
Nkpd1,NKPD1
Ppp1r37,PPP1R37
Spata46,SPATA46
3110009E18Rik,C2orf76
Gemin7,GEMIN7
Clasrp,CLASRP
Cfap299,CFAP299
Slc25a25,SLC25A25
C4bp,C4BPA
G6pc3,G6PC3
Amtn,AMTN
Pigr,PIGR
Ambn,AMBN
Hdac5,HDAC5
Enam,ENAM
Il10,IL10
Jchain,JCHAIN
Mapkapk2,MAPKAPK2
Relb,RELB
Eeig1,EEIG1
Dyrk3,DYRK3
Eif2d,EIF2D
Dpm2,DPM2
Pip5kl1,PIP5KL1
Clptm1,CLPTM1
St6galnac4,ST6GALNAC4
Apoc4,APOC4
Gm23369,U6
Apoe,APOE
Erp29,ERP29
Tmem116,TMEM116
Tomm40,TOMM40
Ak1,AK1
Hrob,HROB
Asb16,ASB16
Eng,ENG
Tmub2,TMUB2
Lemd1,LEMD1
Bcam,BCAM
Atxn7l3,ATXN7L3
Gm29695,BLACAT1
Pfkfb2,PFKFB2
Mapkapk5,MAPKAPK5
Cblc,CBLC
Fpgs,FPGS
Rusf1,RUSF1
Ubtf,UBTF
Cdk9,CDK9
Aldh2,ALDH2
Mcmbp,MCMBP
Sh2d3c,SH2D3C
Yod1,YOD1
AA986860,C1orf116
Sec23ip,SEC23IP
Ttc16,TTC16
Cenpl,CENPL
Sycn,SYCN
Nccrp1,NCCRP1
Pak4,PAK4
Acp7,ACP7
Klhl20,KLHL20
Tor2a,TOR2A
Brap,BRAP
Ptrh1,PTRH1
Cfap157,CFAP157
Ankrd45,ANKRD45
Stxbp1,STXBP1
Tex50,TEX50
Cebpa,CEBPA
Slc7a10,SLC7A10
Prdm8,PRDM8
Fgf5,FGF5
Lrp3,LRP3
Tex35,TEX35
Cimip2c,CIMIP2C
Cib4,CIB4
Wdr88,WDR88
Gpatch1,GPATCH1
Kcnk3,KCNK3
