Gene name,Mouse gene name
C9orf152,D630039A03Rik
DOCK9,Dock9
MIR27A,Mir27a
TMEM161A,Tmem161a
MIR23A,Mir23a
TGIF1,Tgif1
MIR181C,Mir181c
HOXB9,Hoxb9
HOXB8,Hoxb8
MARCHF2,Marchf2
HOXB7,Hoxb7
NANOS3,Nanos3
ALG11,Alg11
PALM2AKAP2,Pakap
LSM7,Lsm7
HOXB6,Hoxb6
SRRM4,Srrm4
NEK5,Nek5
HOXB5,Hoxb5
DNAJC15,Dnajc15
SPPL2B,Sppl2b
BRME1,Brme1
DLGAP1,Dlgap1
MIR10A,Mir10a
MTNR1B,Mtnr1b
HOXB4,Hoxb4
HNRNPM,Hnrnpm
HSPB8,Hspb8
MEF2B,Mef2b
NEK3,Nek3
SLC36A4,Slc36a4
PSTPIP2,Pstpip2
CCDC60,Ccdc60
HOXB2,Hoxb2
INSR,Insr
CC2D1A,Cc2d1a
HOXB1,Hoxb1
TMEM233,Tmem233
DEUP1,Deup1
PTPN3,Ptpn3
SKAP1,Skap1
RFXANK,Rfxank
PRKAB1,Prkab1
AKAIN1,Akain1
STXBP4,Stxbp4
PDS5B,Pds5b
CKAP2,Ckap2
ZBTB14,Zbtb14
CEP295,Cep295
EPG5,Epg5
VPS36,Vps36
SNX11,Snx11
NR2C2AP,Nr2c2ap
EPB41L4B,Epb41l4b
THSD1,Thsd1
MYO1F,Myo1f
BICDL1,Bicdl1
NCAN,Ncan
EPB41L3,Epb41l3
COX11,Cox11
FFAR2,Ffar2
RLN3,Rln3
HAPLN4,Hapln4
KRTDAP,Krtdap
RAB35,Rab35
TOM1L1,Tom1l1
TAF1D,Taf1d
IL27RA,Il27ra
TM6SF2,Tm6sf2
PEX11G,Pex11g
UBAC2,Ubac2
SUGT1,Sugt1
MISP3,Misp3
SAXO5,Saxo5
SNORD5,Gm24299
CBX1,Cbx1
KL,Kl
FRRS1L,Frrs1l
C19orf67,1700067K01Rik
SUGP1,Sugp1
ZNF358,Zfp358
U6,Gm22808
GCN1,Gcn1
CNMD,Cnmd
ADAMTS10,Adamts10
C11orf54,4931406C07Rik
SIGLEC15,Siglec15
CRYL1,Cryl1
NFE2L1,Nfe2l1
MCOLN1,Mcoln1
TMEM245,Tmem245
SLC14A1,Slc14a1
NFILZ,Nfilz
EEF1AKMT1,Eef1akmt1
PRKACA,Prkaca
ACTL9,Actl9
L3MBTL4,L3mbtl4
OLFM4,Olfm4
STARD13,Stard13
MAU2,Mau2
COPZ2,Copz2
ZNF558,Zfp558
MED17,Med17
SLC14A2,Slc14a2
MIR152,Mir152
DMKN,Dmkn
ASF1B,Asf1b
5S_rRNA,Gm56464
CA10,Car10
IFT88,Ift88
SCEL,Scel
ARHGAP28,Arhgap28
VSTM5,Vstm5
SYT4,Syt4
CDK5RAP3,Cdk5rap3
RIT2,Rit2
MIR32,Mir32
HEPHL1,Hephl1
RFC3,Rfc3
UTP18,Utp18
PANX1,Panx1
NAA38,Naa38
LAMA1,Lama1
PXN,Pxn
IZUMO1R,Izumo1r
XAB2,Xab2
PCDH17,Pcdh17
PIK3C3,Pik3c3
PRR15L,Prr15l
CTNNAL1,Ctnnal1
PNPO,Pnpo
MBTD1,Mbtd1
OR1M1,Or1m1
SP2,Sp2
GJB6,Gjb6
GJB2,Gjb2
ZNF317,Zfp317
U4,Gm24407
YJEFN3,Yjefn3
SIRT4,Sirt4
CHD3,Chd3
U4,Gm24265
ZMYM2,Zmym2
NME2,Nme2
PLA2G1B,Pla2g1b
ADGRE5,Adgre5
SP6,Sp6
SLAIN1,Slain1
LRRC30,Lrrc30
NME1,Nme1
CILP2,Cilp2
ELP1,Elp1
MSI1,Msi1
DIAPH3,Diaph3
PBX4,Pbx4
GATC,Gatc
CELF4,Celf4
LRRC46,Lrrc46
SRSF9,Srsf9
C1orf52,2410004B18Rik
GMIP,Gmip
NBEA,Nbea
EDNRB,Ednrb
OSBPL7,Osbpl7
ANKRD49,Ankrd49
SBSN,Sbsn
PTPRM,Ptprm
C11orf97,1700012B09Rik
ZMYM5,Zmym5
GAPDHS,Gapdhs
ZNF266,Zfp266
COQ5,Coq5
TLK2,Tlk2
LPAR2,Lpar2
DDX39A,Ddx39a
TMEM147,Tmem147
POU4F1,Pou4f1
OBI1,Obi1
PIWIL4,Piwil4
ATP13A1,Atp13a1
TBX21,Tbx21
TBKBP1,Tbkbp1
RNF10,Rnf10
PSPC1,Pspc1
ZNF426,Zfp426
SPAG9,Spag9
KPNB1,Kpnb1
RBM26,Rbm26
ATP4A,Atp4a
KCNAB3,Kcnab3
PKN1,Pkn1
MRC2,Mrc2
KIAA1328,AW554918
TRAPPC1,Trappc1
ZNF121,Zfp560
CNTROB,Cntrob
POP5,Pop5
RNU6-446P,Gm22127
RNU1-46P,Gm22042
AMOTL1,Amotl1
MPHOSPH8,Mphosph8
GUCY2D,Gucy2e
MEX3C,Mex3c
NPEPPS,Npepps
DERL2,Derl2
MARCHF10,Marchf10
GIPC1,Gipc1
ALOX15B,Alox8
TPGS2,Tpgs2
HAUS5,Haus5
NDFIP2,Ndfip2
MIS12,Mis12
TDRD3,Tdrd3
ALOX12B,Alox12b
SMAD4,Smad4
CALR3,Calr3
SPRY2,Spry2
TANC2,Tanc2
ALOXE3,Aloxe3
CWC15,Cwc15
KDM4D,Kdm4d
ACADS,Acads
NDUFB7,Ndufb7
RBM42,Rbm42
HES7,Hes7
RAB12,Rab12
ELAC1,Elac1
MRPL45,Mrpl45
ENDOD1,Endod1
FHOD3,Fhod3
SPPL3,Sppl3
CYB561,Cyb561
ETV2,Etv2
COX6B1,Cox6b1
GPR179,Gpr179
PER1,Per1
MTCL1,Mtcl1
WSCD1,Wscd1
FBXL12,Fbxl12
ZDHHC20,Zdhhc20
UPK1A,Upk1a
ME2,Me2
HNF1A,Hnf1a
MOCOS,Mocos
SOCS7,Socs7
PRODH2,Prodh2
ACE,Ace
AIPL1,Aipl1
VSTM2B,Vstm2b
C12orf43,2210016L21Rik
POP4,Pop4
OLFM2,Olfm2
PIMREG,Pimreg
SLC39A6,Slc39a6
MAB21L1,Mab21l1
NPHS1,Nphs1
VAMP2,Vamp2
OASL,Oasl1
MRO,Mro
C19orf12,1600014C10Rik
COL5A3,Col5a3
TMEM107,Tmem107
TOB1,Tob1
CCNE1,Ccne1
MICU2,Micu2
WFIKKN2,Wfikkn2
ELP2,Elp2
ANKRD40CL,Ankrd40cl
KIAA0753,4933427D14Rik
USP2,Usp2
AURKB,Aurkb
RDH8,Rdh8
KCNH6,Kcnh6
SKA1,Ska1
URI1,Uri1
SRCIN1,Srcin1
KIRREL2,Kirrel2
LUC7L3,Luc7l3
CTC1,Ctc1
NECTIN1,Nectin1
RPRD1A,Rprd1a
FGF9,Fgf9
ZIK1,Zik1
TRIM29,Trim29
CXXC1,Cxxc1
ZNF536,Zfp536
TXNDC17,Txndc17
C18orf21,2700062C07Rik
DCAF7,Dcaf7
ANKRD40,Ankrd40
MED31,Med31
TSHZ3,Tshz3
OAF,Oaf
NFKBID,Nfkbid
GALNT1,Galnt1
TACO1,Taco1
SLC13A5,Slc13a5
POU2F3,Pou2f3
SGCG,Sgcg
OR7C2,Or7c70
PFAS,Pfas
CASP14,Casp14
ZNF551,Zfp551
MLLT6,Mllt6
INO80C,Ino80c
TLCD5,Tlcd5
OR1I1,Or1i2
SYDE1,Syde1
SHFL,Shfl
SLC1A6,Slc1a6
XAF1,Xaf1
SACS,Sacs
MAP3K3,Map3k3
ILVBL,Ilvbl
RANGRF,Rangrf
RRN3,Rrn3
FBXO39,Fbxo39
ANGPTL6,Angptl6
ZNF24,Zfp24
MBD1,Mbd1
TEKT1,Tekt1
ABCC3,Abcc3
APLP1,Aplp1
ARHGEF12,Arhgef12
PPAN,Ppan
SLC25A35,Slc25a35
TEKTL1,Tektl1
TNFRSF19,Tnfrsf19
SNORD105,Gm24067
ALOX12,Alox12
SNORD105B,Gm23008
ARHGEF15,Arhgef15
EPHX3,Ephx3
LIMD2,Limd2
RNASEK,Rnasek
C17orf49,0610010K14Rik
HCST,Hcst
STRADA,Strada
MIR195,Mir195a
ZNF397,Zfp397
MIR497,Mir497
AKAP8,Akap8
BCL6B,Bcl6b
POU2F2,Pou2f2
PDXDC1,Pdxdc1
MIPEP,Mipep
MAPRE2,Mapre2
SLC16A13,Slc16a13
AKAP8L,Akap8l
SLC16A11,Slc16a11
GRIK4,Grik4
MYO5B,Myo5b
NDEL1,Ndel1
SDHAF1,Sdhaf1
ZNF606,Zfp606
WIZ,Wiz
ALKBH6,Alkbh6
EPN3,Epn3
DNAH3,Dnah3
SYNE4,Syne4
TBCEL,Tbcel
ACADVL,Acadvl
CCDC47,Ccdc47
GSK3A,Gsk3a
TECTA,Tecta
PGLYRP2,Pglyrp2
SC5D,Sc5d
EIF3G,Eif3g
CYP4F22,Cyp4f39
LDAF1,Ldaf1
WDR62,Wdr62
SPATA13,Spata13
ZNF526,Zfp526
DNMT1,Dnmt1
MYCBPAP,Mycbpap
DDX42,Ddx42
ERF,Erf
DTNA,Dtna
CIC,Cic
ZP2,Zp2
S1PR2,S1pr2
ASGR2,Asgr2
MYH10,Myh10
MPV17L,Mpv17l
PAFAH1B3,Pafah1b3
ZNF329,Zfp329
MRPL4,Mrpl4
PRR19,Prr19
ASGR1,Asgr1
ANKS4B,Anks4b
FTSJ3,Ftsj3
SORL1,Sorl1
OVOL3,Ovol3
RSAD1,Rsad1
SCARNA17,Gm25913
NHERF2,Nherf2
POLR2I,Polr2i
CRYM,Crym
ATP12A,Atp12a
TMEM145,Tmem145
ICAM1,Icam1
BMERB1,Bmerb1
KLK11,Klk11
ACAA2,Acaa2
TBCB,Tbcb
ICAM4,Icam4
ACSF2,Acsf2
ICAM5,Icam5
NTHL1,Nthl1
KLK12,Klk12
CHAD,Chad
ZGLP1,Zglp1
FDX2,Fdx2
EME1,Eme1
MARF1,Marf1
KLK14,Klk14
LIPG,Lipg
DLG4,Dlg4
RNF17,Rnf17
RAVER1,Raver1
TSC2,Tsc2
ZNF8,Zfp128
MEGF8,Megf8
TYK2,Tyk2
XYLT2,Xylt2
SNORD58A,Gm23301
MIR125B1,Mir125b-1
ZSCAN22,Zscan22
C18orf32,BC031181
MIR100,Mir100
COX7A1,Cox7a1
TMEM92,Tmem92
CCDC42,Ccdc42
A1BG,A1bg
PDZD9,Pdzd9
UBASH3B,Ubash3b
DYM,Dym
SIGLECL1,Siglecl1
PDE4A,Pde4a
CENPJ,Cenpj
NOL4,Nol4
NDE1,Nde1
MFSD6L,Mfsd6l
CRTAM,Crtam
MOSMO,Mosmo
NKG7,Nkg7
LONP2,Lonp2
ZNF146,Zfp146
DVL2,Dvl2
JHY,Jhy
KEAP1,Keap1
PIK3R6,Pik3r6
MIR484,Mir484
SMAD7,Smad7
PHF23,Phf23
ETFB,Etfb
VWA3A,Vwa3a
ZFP14,Zfp14
ATG4D,Atg4d
CLDND2,Cldnd2
ZFP82,Zfp82
BSX,Bsx
MIR1225,Gm54763
CTDNEP1,Ctdnep1
COL1A1,Col1a1
N4BP1,N4bp1
LIM2,Lim2
KRI1,Kri1
MYH11,Myh11
ASXL3,Asxl3
RAB26,Rab26
SLC27A5,Slc27a5
C19orf84,Gm38999
PIK3R5,Pik3r5
ELP5,Elp5
PARP4,Parp4
CDKN2D,Cdkn2d
CTIF,Ctif
SNORD60,Snord60
SDR42E2,Sdr42e2
TRAF7,Traf7
AP1M2,Ap1m2
CBLN1,Cbln1
SNORD14D,Snord14d
CLDN7,Cldn7
SNORD14C,Snord14c
EEF2K,Eef2k
ZNF260,Zfp260
CCDC178,Ccdc178
C16orf78,4933402J07Rik
MLST8,Mlst8
ZBTB7C,Zbtb7c
NTN1,Ntn1
SLC44A2,Slc44a2
CEACAM18,Ceacam18
SLC2A4,Slc2a4
BRICD5,Bricd5
ZNF382,Zfp382
POLR3E,Polr3e
STX8,Stx8
ENOX1,Enox1
ZNF423,Zfp423
SMAD2,Smad2
CLMP,Clmp
RAB8A,Rab8a
ZNF446,Zfp446
PGP,Pgp
YBX2,Ybx2
E4F1,E4f1
HSH2D,Hsh2d
ILF3,Ilf3
CDR2,Cdr2
CNFN,Cnfn
EIF5A,Eif5a
CFAP52,Cfap52
CEP20,Cep20
RNU6-1131P,Gm24927
CIB3,Cib3
LIPE,Lipe
IER3IP1,Ier3ip1
CCDC122,Ccdc122
KLHL14,Klhl14
CXCL17,Cxcl17
METTL9,Mettl9
DNASE1L2,Dnase1l2
LACC1,Lacc1
FAM32A,Fam32a
GPS2,Gps2
HDHD2,Hdhd2
TRIM28,Trim28
ECI1,Eci1
MTMR6,Mtmr6
AP1M1,Ap1m1
CD79B,Cd79b
GAREM1,Garem1
IGSF6,Igsf6
QTRT1,Qtrt1
NEURL4,Neurl4
RNU6-196P,Gm23331
KATNAL2,Katnal2
USP43,Usp43
ABCC1,Abcc1
ICAM2,Icam2
HEATR3,Heatr3
MEP1B,Mep1b
TSC22D1,Tsc22d1
DNM2,Dnm2
DHRS7C,Dhrs7c
CHMP2A,Chmp2a
GRAMD1B,Gramd1b
GSG1L2,Gsg1l2
UBE2M,Ube2m
ZNF345,Zfp11
SGCA,Sgca
OTOA,Otoa
ABCA3,Abca3
IRF8,Irf8
EPS15L1,Eps15l1
SCN4A,Scn4a
RNF138,Rnf138
GLP2R,Glp2r
MIR199A1,Mir199a-1
ACAP1,Acap1
MIR99B,Mir99b
TMED1,Tmed1
PPP1R9B,Ppp1r9b
MIRLET7E,Mirlet7e
MIR125A,Mir125a
NUFIP1,Nufip1
NUP58,Gm49336
FOXF1,Foxf1
PRR29,Prr29
SPACA6,Spaca6
C19orf38,AB124611
SAMD14,Samd14
TMEM95,Tmem95
PIAS2,Pias2
MTHFSD,Mthfsd
CBLC,Cblc
FPR1,Fpr1
TNK1,Tnk1
CARM1,Carm1
ZNF420,Zfp780b
CCNF,Ccnf
PDK2,Pdk2
ABCC6,Abcc6
ERN1,Ern1
GAS7,Gas7
GTF2F2,Gtf2f2
TRAPPC8,Trappc8
C16orf90,1700037C18Rik
BCAM,Bcam
ST8SIA5,St8sia5
HS3ST2,Hs3st2
U6,Gm22887
HS3ST3A1,Hs3st3a1
TMEM256,Tmem256
KCTD4,Kctd4
NECTIN2,Nectin2
USP31,Usp31
NLGN2,Nlgn2
ADCY7,Adcy7
CLUAP1,Cluap1
YIPF2,Yipf2
SPEM1,Spem1
ZNF383,Zfp383
TOMM40,Tomm40
SNORD104,Snord104
TEDC2,Tedc2
COX10,Cox10
ATP8A2,Atp8a2
SCNN1G,Scnn1g
TIMM29,Timm29
ITGA3,Itga3
LOXHD1,Loxhd1
LDLR,Ldlr
C19orf44,1700030K09Rik
LUC7L,Luc7l
FBXO31,Fbxo31
APOE,Apoe
HS3ST3B1,Hs3st3b1
U2,Gm24763
TBC1D24,Tbc1d24
CHERP,Cherp
TMEM102,Tmem102
TEX2,Tex2
SCNN1B,Scnn1b
NLRC3,Nlrc3
PMP22,Pmp22
SLC25A30,Slc25a30
TTR,Ttr
ATP6V0C,Atp6v0c
APOC1,Apoc1
FGF11,Fgf11
SLC35E1,Slc35e1
ZNF569,Zfp74
ARK2C,Ark2c
ZCCHC14,Zcchc14
TEKT3,Tekt3
APOC2,Apoc2
COG3,Cog3
SLX4,Slx4
SCN3B,Scn3b
CHRNB1,Chrnb1
MYH13,Myh13
FAM234A,Fam234a
AMDHD2,Amdhd2
APOC4,Apoc4
SMIM7,Smim7
OSR1,Osr1
RAB3D,Rab3d
ARK2N,Ark2n
ERICH6B,Erich6b
DLX3,Dlx3
B4GALT6,B4galt6
ZNF202,Zfp202
ZBTB4,Zbtb4
ZNF570,Zfp39
DLX4,Dlx4
OR6X1,Or6x1
CDRT4,Cdrt4
TMEM205,Tmem205
DNASE1,Dnase1
COG7,Cog7
SHISA2,Shisa2
TEX101,Tex101
DEF8,Def8
TMEM38A,Tmem38a
PECAM1,Pecam1
TMEM225,Tmem225
CBY2,Cby2
OR8D4,Or8d4
HAUS1,Haus1
JPH3,Jph3
CLPTM1,Clptm1
BRD7,Brd7
OR4D5,Or4d5
RGS11,Rgs11
PLPPR2,Plppr2
RNF6,Rnf6
LYPD3,Lypd3
SIAH3,Siah3
SWSAP1,Swsap1
EPOR,Epor
TRAP1,Trap1
PHLDB3,Phldb3
GGA2,Gga2
NKD1,Nkd1
TNFSF12,Tnfsf12
MILR1,Milr1
NWD1,Nwd1
NT5C1B,Nt5c1b
CDK8,Cdk8
PDPK1,Pdpk1
TNFSF13,Tnfsf13
POLG2,Polg2
KAT7,Kat7
DBNDD1,Dbndd1
PPP2R1A,Ppp2r1a
PDIA2,Pdia2
ADCY9,Adcy9
EARS2,Ears2
TRIM16,Trim16
ODAD3,Odad3
RELB,Relb
XYLT1,Xylt1
NOD2,Nod2
OR10D3,Or10d3
AXIN1,Axin1
GAS8,Gas8
CLASRP,Clasrp
XRCC1,Xrcc1
MRPL28,Mrpl28
MYH3,Myh3
UBFD1,Ubfd1
ZNF296,Zfp296
PGAP6,Pgap6
LCP1,Lcp1
OR8B4,Or8b4
FAM117A,Fam117a
KLHDC4,Klhdc4
KCNS3,Kcns3
DDX5,Ddx5
WASF3,Wasf3
OR8B8,Or8b8
CDH8,Cdh8
MSGN1,Msgn1
GEMIN7,Gemin7
SLC35B1,Slc35b1
CYLD,Cyld
GEN1,Gen1
TFAP4,Tfap4
PANX3,Panx3
ZNF627,Zfp872
PPP1R37,Ppp1r37
GPR12,Gpr12
U6,Gm25634
TBRG1,Tbrg1
ZNF507,Zfp507
SIN3B,Sin3b
LRRC63,Lrrc63
CDH11,Cdh11
GLIS2,Glis2
PALB2,Palb2
SENP3,Senp3
SMC6,Smc6
SIAE,Siae
ZNF575,Zfp575
PRSS22,Prss22
NKPD1,Nkpd1
USP12,Usp12
SALL1,Sall1
PINLYP,Pinlyp
DPY19L3,Dpy19l3
SPA17,Spa17
CORO7,Coro7
ELAVL3,Elavl3
ZNF286A,Zfp286
VSNL1,Vsnl1
TOX3,Tox3
NXPH3,Nxph3
CDH5,Cdh5
ZNF653,Zfp653
RUBCNL,Rubcnl
NRGN,Nrgn
RAD51AP2,Rad51ap2
DCTN5,Dctn5
ZNF428,Zfp428
NGFR,Ngfr
BEAN1,Bean1
VSIG2,Vsig2
PRSS41,Prss41
CYRIA,Cyria
CADM4,Cadm4
HAUS8,Haus8
U6,Gm22288
PDCD5,Pdcd5
CEP95,Cep95
ESAM,Esam
PLK1,Plk1
ZNF287,Zfp287
MYCN,Mycn
NLRP12,Nlrp12
ECSIT,Ecsit
PRSS21,Prss21
KLC3,Klc3
MYADM,Myadm
TK2,Tk2
PLAUR,Plaur
MSANTD2,Msantd2
LRRC75A,Lrrc75a
PRSS33,Prss33
NHS,Nhs
MYO9B,Myo9b
ERN2,Ern2
SNORD65,Snord65
PRKCG,Prkcg
SNORD10,Gm25835
SNORD49A,Snord49a
ELOB,Elob
SNORD49B,Snord49b
SMG1,Smg1
LRCH1,Lrch1
DNAJA3,Dnaja3
CHD9,Chd9
SRRM2,Srrm2
ERCC2,Ercc2
CACNG7,Cacng7
IRGC,Irgc
CNN1,Cnn1
TRPV2,Trpv2
SLC7A5,Slc7a5
ANKRD27,Ankrd27
DDX1,Ddx1
MPDU1,Mpdu1
HEPACAM,Hepacam
SMURF2,Smurf2
SMG9,Smg9
ELOF1,Elof1
CA5A,Car5a
CKLF,Cklf
FLYWCH1,Flywch1
PIGL,Pigl
ACP5,Acp5
CCDC15,Ccdc15
KCNN4,Kcnn4
POLR1G,Polr1g
LYPD5,Lypd5
UBB,Ubb
FLYWCH2,Flywch2
CMTM1,Cmtm1
CHP2,Chp2
FXR2,Fxr2
CENPV,Cenpv
USE1,Use1
ESD,Esd
RAI2,Rai2
ERCC1,Ercc1
TARM1,Tarm1
SLC37A2,Slc37a2
OCEL1,Ocel1
NMRAL1,Nmral1
BANP,Banp
RPS6KA6,Rps6ka6
HTR2A,Htr2a
PRKCB,Prkcb
HMOX2,Hmox2
ZNF45,Zfp94
TMEM218,Tmem218
NCOR1,Ncor1
CMTM3,Cmtm3
FOSB,Fosb
PAQR4,Paqr4
CDIP1,Cdip1
USHBP1,Ushbp1
PRPF31,Prpf31
NUDT19,Nudt19
PKMYT1,Pkmyt1
NBAS,Nbas
GNA13,Gna13
C16orf96,4930562C15Rik
CMTM4,Cmtm4
SAT2,Sat2
CACNG3,Cacng3
TFPT,Tfpt
BABAM1,Babam1
TDRD12,Tdrd12
GREP1,Grep1
ZNF433,Zfp867
NUDT15,Nudt15
SCO1,Sco1
RTN2,Rtn2
UBALD1,Ubald1
5S_rRNA,n-R5s25
SLC7A9,Slc7a9
LRATD1,Lratd1
ADPRM,Adprm
DYNC1LI2,Dync1li2
CNOT3,Cnot3
RGS9,Rgs9
MED4,Med4
SHBG,Shbg
RBBP6,Rbbp6
ANKLE1,Ankle1
RNU6-314P,Gm22779
TMEM220,Tmem220
RBL2,Rbl2
CEP89,Cep89
LENG1,Leng1
TTC19,Ttc19
TRIB2,Trib2
ABHD8,Abhd8
SCML2,Scml2
PPM1N,Ppm1n
TMC4,Tmc4
TERB1,Terb1
ITM2B,Itm2b
FAAP24,Faap24
ZSWIM7,Zswim7
THOC6,Thoc6
PIRT,Pirt
ADORA2B,Adora2b
ATP1B2,Atp1b2
MBOAT7,Mboat7
TNFRSF12A,Tnfrsf12a
RHPN2,Rhpn2
ZNF226,Zfp61
VASP,Vasp
MGRN1,Mgrn1
RNU6-1153P,Gm22381
RB1,Rb1
SHISA6,Shisa6
AXIN2,Axin2
LPIN1,Lpin1
HCFC1R1,Hcfc1r1
NAE1,Nae1
TSEN34,Tsen34
ZNF160,Zfp160
AKTIP,Aktip
BICDL2,Bicdl2
CDKL5,Cdkl5
RPS9,Rps9
TNRC6A,Tnrc6a
TP53,Trp53
GTPBP3,Gtpbp3
OPA3,Opa3
RPGRIP1L,Rpgrip1l
DNAH9,Dnah9
RCBTB2,Rcbtb2
ZC3H18,Zc3h18
ZNF205,Zfp13
ZNF112,Zfp112
PLVAP,Plvap
TMC7,Tmc7
IL17C,Il17c
RS1,Rs1
HDX,Hdx
OR1F1,Or1f19
EML2,Eml2
NUDT16L1,Nudt16l1
CA7,Car7
ZNF791,Zfp791
U6,Gm26164
PDP2,Pdp2
MVD,Mvd
FTO,Fto
MPRIP,Mprip
CEP112,Cep112
RNU6-521P,Gm25039
MVB12A,Mvb12a
RNU6-1340P,Gm23056
MAN2B1,Man2b1
ZNF18,Zkscan6
COQ7,Coq7
NTSR2,Ntsr2
ANKS3,Anks3
WRAP53,Wrap53
SNAI3,Snai3
ITPRIPL2,Itpripl2
PPEF1,Ppef1
MEFV,Mefv
FNDC3A,Fndc3a
TMEM221,Tmem221
CDH16,Cdh16
MAP2K4,Map2k4
SYT17,Syt17
MIR330,Mir330
GIPR,Gipr
IRX3,Irx3
RNASEH2A,Rnaseh2a
CDT1,Cdt1
E2F6,E2f6
EFNB3,Efnb3
IRX5,Irx5
MIR744,Mir744
RRAD,Rrad
PHKA2,Phka2
SLC5A11,Slc5a11
CIAO2B,Ciao2b
CEACAM20,Ceacam20
IRX6,Irx6
QPCTL,Qpctl
TTYH1,Ttyh1
MYOCD,Myocd
CDADC1,Cdadc1
FBXO46,Fbxo46
CEBPA,Cebpa
ROGDI,Rogdi
MMP2,Mmp2
MEIOSIN,Meiosin
APOOL,Apool
ZNF263,Zfp263
CAB39L,Cab39l
ROCK2,Rock2
CEBPG,Cebpg
ARHGAP44,Arhgap44
SEPTIN12,Septin12
PEPD,Pepd
TMC5,Tmc5
DNAH2,Dnah2
LPCAT2,Lpcat2
SMIM22,Smim22
APRT,Aprt
DMPK,Dmpk
SETDB2,Setdb2
ARHGAP17,Arhgap17
PVR,Pvr
PUDP,Pudp
CHST8,Chst8
GLYR1,Glyr1
LENG8,Leng8
SLC6A2,Slc6a2
SATL1,Satl1
IGSF23,Igsf23
GDE1,Gde1
GALNS,Galns
ZNF174,Zfp174
CBFB,Cbfb
ELAC2,Elac2
CEACAM19,Ceacam19
LSM14A,Lsm14a
UBN1,Ubn1
DMWD,Dmwd
FLCN,Flcn
PRKCA,Prkca
UNC13A,Unc13a
CCP110,Ccp110
ZNF597,Zfp597
CEACAM16,Ceacam16
PHAF1,Phaf1
RCBTB1,Rcbtb1
RSPH6A,Rsph6a
BCL3,Bcl3
B3GNT9,B3gnt9
GARRE1,Garre1
PLD6,Pld6
ARL11,Arl11
SNORA70,Gm22947
ZNF711,Zfp711
TMEM88,Tmem88
SLC66A3,Slc66a3
FBXL8,Fbxl8
HSF4,Hsf4
PABPN1L,Pabpn1l
SYMPK,Sympk
KCNF1,Kcnf1
COPS3,Cops3
VPS35L,Vps35l
SEC14L5,Sec14l5
NOL3,Nol3
CBFA2T3,Cbfa2t3
LCMT1,Lcmt1
MATCAP1,Matcap1
CACNG5,Cacng5
NAGPA,Nagpa
EXOC3L1,Exoc3l
PDIA6,Pdia6
CACNG4,Cacng4
FOXA3,Foxa3
IRF2BP1,Irf2bp1
ADGRG2,Adgrg2
C16orf89,AU021092
ELMO3,Elmo3
AQP8,Aqp8
NT5M,Nt5m
CACNG1,Cacng1
NANOS2,Nanos2
CHM,Chm
ZKSCAN2,Zkscan2
HELZ,Helz
NOVA2,Nova2
ACSF3,Acsf3
MED9,Med9
CCDC61,Ccdc61
RASD1,Rasd1
CDH15,Cdh15
KNOP1,Knop1
PEMT,Pemt
PGLYRP1,Pglyrp1
TMEM208,Tmem208
ATP6V1C2,Atp6v1c2
FHOD1,Fhod1
IQCK,Iqck
RAI1,Rai1
GPRC5B,Gprc5b
ZNF778,Zfp763
SREBF1,Srebf1
GPR139,Gpr139
GP2,Gp2
PDCD2L,Pdcd2l
SLC9A5,Slc9a5
HIF3A,Hif3a
NOL10,Nol10
UMOD,Umod
UBA2,Uba2
TOM1L2,Tom1l2
ZNF689,Zfp689
PLEKHG4,Plekhg4
PDILT,Pdilt
ARHGAP35,Arhgap35
ANKRD11,Ankrd11
PRR14,Prr14
KLHL4,Klhl4
NPAS1,Npas1
KCTD19,Kctd19
CLCN4,Clcn4
DRC3,Drc3
FBRS,Fbrs
ACSM1,Acsm1
PPP5C,Ppp5c
HPCAL1,Hpcal1
LRRC36,Lrrc36
THUMPD1,Thumpd1
GPR143,Gpr143
GID4,Gid4
MID1,Mid1
ACSM3,Acsm3
CPXCR1,Cpxcr1
CCDC8,Ccdc8
RNU6-430P,Gm56216
U6,Gm22822
TPPP3,Tppp3
PNMA8C,Pnma8c
RBFOX1,Rbfox1
ERI2,Eri2
ZDHHC1,Zdhhc1
PNMA8A,Pnma8a
SRCAP,Srcap
KLF11,Klf11
HCCS,Hccs
SAE1,Sae1
GRHL1,Grhl1
DRG2,Drg2
ATP6V0D1,Atp6v0d1
REXO5,Rexo5
CALM3,Calm3
FCHO1,Fcho1
BBC3,Bbc3
SPG7,Spg7
ARHGAP6,Arhgap6
HSD11B2,Hsd11b2
TAF1B,Taf1b
SYTL4,Sytl4
GRAMD1A,Gramd1a
AGRP,Agrp
PHKG2,Phkg2
CCDC9,Ccdc9
DCUN1D3,Dcun1d3
CFAP119,Cfap119
CSTF2,Cstf2
PSMC4,Psmc4
RIPOR1,Ripor1
RNF40,Rnf40
SCN1B,Scn1b
PRKD2,Prkd2
C5AR1,C5ar1
NOX1,Nox1
YWHAQ,Ywhaq
LMNB2,Lmnb2
C5AR2,C5ar2
HPN,Hpn
ZNF629,Zfp629
XKRX,Xkrx
ALKBH5,Alkbh5
BCL7C,Bcl7c
ARL13A,Arl13a
GADD45B,Gadd45b
RPL13,Rpl13
STRN4,Strn4
AMFR,Amfr
FXYD3,Fxyd3
CTF1,Ctf1
ADAM17,Adam17
