Gene name,Gorilla gene name
SNRPD1,SNRPD1
OSR1,OSR1
SUSD2,SUSD2
SLC7A9,SLC7A9
AARD,AARD
GAS2,GAS2
RSU1,RSU1
ELK3,ELK3
FRZB,FRZB
BRIP1,BRIP1
PRMT8,PRMT8
MPG,MPG
SLC12A5,SLC12A5
C19orf12,C19orf12
ZNF570,ZNF570
E2F6,E2F6
SNX27,SNX27
DLGAP1,DLGAP1
ZNF211,ZNF211
CYB561D1,CYB561D1
KCNK13,KCNK13
NCAPG2,NCAPG2
EXTL3,EXTL3
ORC2,ORC2
TRIM65,TRIM65
FIBP,FIBP
EEF2K,EEF2K
RUNDC1,RUNDC1
COLEC11,COLEC11
PWWP3A,PWWP3A
ABCC8,ABCC8
RAB33B,RAB33B
CANT1,CANT1
IDI1,IDI1
TMC1,TMC1
TIMM21,TIMM21
NKX3-1,NKX3-1
SLC41A2,SLC41A2
TRAF3IP1,TRAF3IP1
VRK2,VRK2
ADAMTS5,ADAMTS5
FAM234B,FAM234B
GOLGA5,GOLGA5
KYNU,KYNU
KAZN,KAZN
MIA2,MIA2
MRPS23,MRPS23
ZP1,ZP1
PAN3,PAN3
BTBD18,BTBD18
FMN1,FMN1
ATP6AP2,ATP6AP2
TFAP4,TFAP4
GNPDA1,GNPDA1
PCDHGA4,PCDHGA4
GAP43,GAP43
KMT5B,KMT5B
MLPH,MLPH
TCF21,TCF21
RHOC,RHOC
USP40,USP40
IL18RAP,IL18RAP
BTN3A1,BTN3A1
GAN,GAN
MPDU1,MPDU1
MED19,MED19
METTL25B,METTL25B
PPP2CB,PPP2CB
KDM4A,KDM4A
CRLF3,CRLF3
ABHD16A,ABHD16A
MOB3C,MOB3C
GFRA2,GFRA2
VMAC,VMAC
GRIN2C,GRIN2C
KHSRP,KHSRP
ELAPOR1,ELAPOR1
CARS2,CARS2
MED28,MED28
PITX3,PITX3
PDE8B,PDE8B
PCYOX1L,PCYOX1L
RBP3,RBP3
CENPT,CENPT
WT1,WT1
DPT,DPT
PSME4,PSME4
CYP24A1,CYP24A1
UNC5B,UNC5B
SMIM1,SMIM1
ZBTB25,ZBTB25
ITPRID1,ITPRID1
FASTKD2,FASTKD2
SEMA6C,SEMA6C
KLHL5,KLHL5
STMN2,STMN2
SMYD2,SMYD2
PLA2G4A,PLA2G4A
SMOC1,SMOC1
ERCC6L,ERCC6L
TTLL9,TTLL9
TRIML2,TRIML2
NFKBID,NFKBID
MS4A2,MS4A2
ZNF646,ZNF646
LRRTM3,LRRTM3
TMEM204,TMEM204
YJU2,YJU2
DIAPH3,DIAPH3
TOX2,TOX2
ZKSCAN7,ZKSCAN7
MRPL24,MRPL24
ZNF285,ZNF285
FAM124A,FAM124A
PRPF38A,PRPF38A
UGCG,UGCG
PTGIR,PTGIR
EDAR,EDAR
GSDME,GSDME
MRPL39,MRPL39
PRKAG1,PRKAG1
SLC35A1,SLC35A1
PSMD14,PSMD14
NIM1K,NIM1K
TJAP1,TJAP1
COG1,COG1
CDH6,CDH6
COA1,COA1
SFMBT1,SFMBT1
ATP6AP1,ATP6AP1
PSMA3,PSMA3
POLR1C,POLR1C
PCCA,PCCA
C11orf97,C11orf97
CEP112,CEP112
FPGT,FPGT
PCGF5,PCGF5
CEP63,CEP63
FAM20A,FAM20A
DECR1,DECR1
SLC6A9,SLC6A9
ZBTB24,ZBTB24
PHF20,PHF20
HPS3,HPS3
CLEC1A,CLEC1A
TSR2,TSR2
ZNF324B,ZNF324B
ZCCHC8,ZCCHC8
KLK10,KLK10
ATP1A4,ATP1A4
SLC2A4,SLC2A4
OPRL1,OPRL1
TEX38,TEX38
COL24A1,COL24A1
AMOTL1,AMOTL1
CBR1,CBR1
FNDC8,FNDC8
WDR88,WDR88
BOLA3,BOLA3
MANBA,MANBA
ANKS3,ANKS3
ARL6IP5,ARL6IP5
CFAP210,CFAP210
MINDY3,MINDY3
PPP2R5E,PPP2R5E
SLC27A3,SLC27A3
MRPS15,MRPS15
PRPF19,PRPF19
RNF7,RNF7
SLC6A14,SLC6A14
KLHL40,KLHL40
MUC1,MUC1
CEP104,CEP104
LRIG2,LRIG2
LETM1,LETM1
CEP250,CEP250
KLHDC8A,KLHDC8A
TAB3,TAB3
DEGS1,DEGS1
CPHXL2,CPHXL2
FAM76B,FAM76B
HESX1,HESX1
ADI1,ADI1
DDX51,DDX51
CSNK2A2,CSNK2A2
NPC1,NPC1
IRAG1,IRAG1
ZNF558,ZNF558
YWHAZ,YWHAZ
S100A7,S100A7
ANAPC13,ANAPC13
TMX4,TMX4
OXTR,OXTR
APC,APC
TIPRL,TIPRL
WDFY4,WDFY4
RIPK3,RIPK3
PUDP,PUDP
ADCY8,ADCY8
ZC3H7A,ZC3H7A
HNRNPDL,HNRNPDL
MRPL35,MRPL35
TOMM40L,TOMM40L
NME5,NME5
NIFK,NIFK
ADIG,ADIG
POLR1B,POLR1B
GC,GC
RPS6KB2,RPS6KB2
NWD2,NWD2
GBP4,GBP4
PIR,PIR
DDO,DDO
ZFHX4,ZFHX4
C1orf232,C1orf232
TRAPPC10,TRAPPC10
C2CD2,C2CD2
MRPL50,MRPL50
DPH7,DPH7
ARHGAP23,ARHGAP23
UBXN7,UBXN7
DNTTIP2,DNTTIP2
SLC19A3,SLC19A3
LRRC63,LRRC63
ARHGAP21,ARHGAP21
SMIM35,SMIM35
RNF149,RNF149
LURAP1L,LURAP1L
ZNF845,ZNF845
MYL3,MYL3
PTRH2,PTRH2
LMAN1L,LMAN1L
ATP4B,ATP4B
HDAC1,HDAC1
SF3B4,SF3B4
ZNF516,ZNF516
CMTM6,CMTM6
LDB1,LDB1
MYO15B,MYO15B
DNAAF9,DNAAF9
ACP2,ACP2
C8orf90,C8orf90
SBSPON,SBSPON
GLTPD2,GLTPD2
ZDHHC5,ZDHHC5
DCUN1D3,DCUN1D3
TMPRSS11A,TMPRSS11A
PLA2G12B,PLA2G12B
CEACAM3,CEACAM3
DENR,DENR
AGXT2,AGXT2
NDFIP2,NDFIP2
MACROD1,MACROD1
LYPD4,LYPD4
LRRC7,LRRC7
ERICH6,ERICH6
TNFSF4,TNFSF4
MARCHF5,MARCHF5
LCP2,LCP2
MS4A15,MS4A15
ATF1,ATF1
PRPH,PRPH
AATF,AATF
FAM162A,FAM162A
GDA,GDA
KIRREL2,KIRREL2
GSS,GSS
ABI3,ABI3
NSUN3,NSUN3
COMMD9,COMMD9
DDX4,DDX4
CAPRIN2,CAPRIN2
S100A13,S100A13
AIP,AIP
CRYZ,CRYZ
TEPSIN,TEPSIN
IDH1,IDH1
BRINP3,BRINP3
CERS6,CERS6
MPST,MPST
FGD2,FGD2
NAB2,NAB2
MBD1,MBD1
ZNF284,ZNF284
RPH3AL,RPH3AL
ZNF155,ZNF155
SPIDR,SPIDR
FAXDC2,FAXDC2
KCNK7,KCNK7
GCC2,GCC2
INSR,INSR
LEFTY1,LEFTY1
SPEM2,SPEM2
PRPF38B,PRPF38B
AGO1,AGO1
CCDC171,CCDC171
PRR11,PRR11
NAGK,NAGK
ZKSCAN3,ZKSCAN3
IDE,IDE
IMPDH,IMPDH
GATA5,GATA5
OXSM,OXSM
ANKRD13C,ANKRD13C
SHKBP1,SHKBP1
CACNB4,CACNB4
TEX30,TEX30
ANKRD50,ANKRD50
PA2G4,PA2G4
REG1A,REG1A
TTLL3,TTLL3
SMG9,SMG9
VCPIP1,VCPIP1
BDP1,BDP1
PTPRQ,PTPRQ
ZNF3,ZNF3
TRIO,TRIO
CFAP91,CFAP91
UPK3A,UPK3A
EFR3B,EFR3B
DYNLT2B,DYNLT2B
FKBP10,FKBP10
RHBDD1,RHBDD1
UBE4A,UBE4A
SCML1,SCML1
NLE1,NLE1
LIME1,LIME1
TOR3A,TOR3A
ZNF556,ZNF556
TCF15,TCF15
HS6ST1,HS6ST1
CDH4,CDH4
PHLDB1,PHLDB1
ABLIM3,ABLIM3
KIAA0930,KIAA0930
VANGL2,VANGL2
ATP12A,ATP12A
LIPN,LIPN
RTP5,RTP5
SCD5,SCD5
PDP1,PDP1
GINS1,GINS1
SLC25A32,SLC25A32
IFNG,IFNG
ACAA2,ACAA2
ANKRD65,ANKRD65
FZD4,FZD4
MAT2B,MAT2B
DCLK3,DCLK3
EBAG9,EBAG9
LRRC17,LRRC17
OLFML3,OLFML3
TBCCD1,TBCCD1
FAM209A,FAM209A
TMEM265,TMEM265
DMD,DMD
RLIM,RLIM
TP63,TP63
ARHGAP40,ARHGAP40
NKX2-6,NKX2-6
SELPLG,SELPLG
TRIM37,TRIM37
ZNF207,ZNF207
CAV2,CAV2
LSG1,LSG1
ABCD2,ABCD2
NCF4,NCF4
NDUFB4,NDUFB4
SYN3,SYN3
DUSP2,DUSP2
IPO13,IPO13
RALY,RALY
NELFCD,NELFCD
SLC45A2,SLC45A2
CCDC73,CCDC73
ARL6IP1,ARL6IP1
UROS,UROS
NCKIPSD,NCKIPSD
ABCB10,ABCB10
PEBP4,PEBP4
TMEM253,TMEM253
PELI1,PELI1
IZUMO1R,IZUMO1R
SLC15A1,SLC15A1
PAPOLA,PAPOLA
CCNL2,CCNL2
SEC62,SEC62
PIP4K2C,PIP4K2C
WDR11,WDR11
ME1,ME1
MICU3,MICU3
SUFU,SUFU
PRKAR1B,PRKAR1B
PAK1,PAK1
CDS1,CDS1
RFFL,RFFL
RAET1E,RAET1E
RAD51,RAD51
STIM1,STIM1
DZIP3,DZIP3
GLMN,GLMN
FECH,FECH
FOXN4,FOXN4
CILK1,CILK1
NRXN3,NRXN3
PIWIL1,PIWIL1
TCF4,TCF4
STRN4,STRN4
ACAA1,ACAA1
TATDN1,TATDN1
JADE1,JADE1
MAP2K2,MAP2K2
ZNF813,ZNF813
PGR,PGR
HIC1,HIC1
LTBP2,LTBP2
ELOVL3,ELOVL3
ABAT,ABAT
LBHD1,LBHD1
COG3,COG3
ETNK1,ETNK1
ZNF41,ZNF41
NAXD,CARKD
GXYLT1,GXYLT1
SFTPA1,SFTPA1
TM4SF18,TM4SF18
CD38,CD38
MAP3K19,MAP3K19
PLA2G2A,PLA2G2A
TUSC2,TUSC2
RASAL3,RASAL3
CDC34,CDC34
ATP5PD,ATP5PD
NAV1,NAV1
NCK1,NCK1
TOPAZ1,TOPAZ1
KANK3,KANK3
HSPH1,HSPH1
TPCN2,TPCN2
MORN5,MORN5
SEC61A1,SEC61A1
CYTIP,CYTIP
CTDSP2,CTDSP2
R3HDM2,R3HDM2
PBRM1,PBRM1
NID1,NID1
CDK5RAP2,CDK5RAP2
PEX3,PEX3
TXLNB,TXLNB
SHOC1,SHOC1
ABCD4,ABCD4
RAB5C,RAB5C
RTTN,RTTN
GPC4,GPC4
RGS14,RGS14
WNT10B,WNT10B
ST3GAL3,ST3GAL3
LHFPL4,LHFPL4
KITLG,KITLG
PLEKHA3,PLEKHA3
WDR36,WDR36
SH2D3C,SH2D3C
HSD17B3,HSD17B3
ITPR1,ITPR1
PRPSAP1,PRPSAP1
ACSM3,ACSM3
ODAD4,ODAD4
RFX4,RFX4
ZKSCAN2,ZKSCAN2
HLA-DOA,HLA-DOA
EDA2R,EDA2R
ADAMTSL5,ADAMTSL5
SPTLC3,SPTLC3
VSTM5,VSTM5
ASPG,ASPG
MYH14,MYH14
GDF11,GDF11
ACADL,ACADL
ANOS1,ANOS1
CCDC166,CCDC166
XKR8,XKR8
CPNE5,CPNE5
SLC43A1,SLC43A1
CRHBP,CRHBP
FAM216A,FAM216A
CDT1,CDT1
SPRY2,SPRY2
CPEB4,CPEB4
EIF2D,EIF2D
GARIN5A,GARIN5A
BDH2,BDH2
TRIM24,TRIM24
FNTA,FNTA
DNAJC17,DNAJC17
IFFO2,IFFO2
SLC32A1,SLC32A1
TAF8,TAF8
MGST3,MGST3
MEDAG,MEDAG
EEF1E1,EEF1E1
GLO1,GLO1
SLC39A13,SLC39A13
CXCL11,CXCL11
SLCO4A1,SLCO4A1
HORMAD1,HORMAD1
LY86,LY86
HSPB8,HSPB8
MED29,MED29
TICAM1,TICAM1
RHOF,RHOF
XRCC4,XRCC4
HLX,HLX
PHF20L1,PHF20L1
TREML2,TREML2
MBNL1,MBNL1
DYNC2H1,DYNC2H1
NXF1,NXF1
SLCO1C1,SLCO1C1
LRSAM1,LRSAM1
ESX1,ESX1
IFI35,IFI35
SGIP1,SGIP1
SARNP,SARNP
HS3ST4,HS3ST4
PRKACB,PRKACB
ERF,ERF
GCGR,GCGR
SYNPR,SYNPR
C2CD3,C2CD3
HTR6,HTR6
GDF10,GDF10
FOXO4,FOXO4
ARX,ARX
LRCH1,LRCH1
SEMA4A,SEMA4A
ADGRG7,ADGRG7
MOV10L1,MOV10L1
SGK1,SGK1
ALPP,ALPP
AP1S3,AP1S3
GRIN1,GRIN1
SLC6A7,SLC6A7
MAMDC4,MAMDC4
DZIP1,DZIP1
RHBDL1,RHBDL1
SNX4,SNX4
SMIM44,SMIM44
DPYSL3,DPYSL3
BCL9L,BCL9L
MAP4K1,MAP4K1
FOXJ1,FOXJ1
FBXL5,FBXL5
TBX20,TBX20
FNIP2,FNIP2
TBC1D10A,TBC1D10A
ZNF560,ZNF560
ACAP3,ACAP3
UQCRC1,UQCRC1
ABCA4,ABCA4
ATG4C,ATG4C
XKRX,XKRX
DTHD1,DTHD1
NLGN3,NLGN3
DNAAF6,DNAAF6
BNC1,BNC1
FASN,FASN
KRT80,KRT80
SAG,SAG
EXTL2,EXTL2
NPTX2,NPTX2
ORMDL1,ORMDL1
PGM1,PGM1
GDNF,GDNF
L3MBTL3,L3MBTL3
PCBD1,PCBD1
E4F1,E4F1
VWA3A,VWA3A
ZFP28,ZFP28
CALHM3,CALHM3
TBRG4,TBRG4
PMF1,PMF1
MTOR,MTOR
EEPD1,EEPD1
BNIP5,BNIP5
SRXN1,SRXN1
RPS28,RPS28
CLCA1,CLCA1
SLC22A17,SLC22A17
CALM1,CALM1
EFCAB7,EFCAB7
RADX,RADX
XYLB,XYLB
SIM2,SIM2
SPATA18,SPATA18
RABEPK,RABEPK
PDCD1LG2,PDCD1LG2
ARL8A,ARL8A
MLLT1,MLLT1
PIWIL4,PIWIL4
STXBP2,STXBP2
UQCC2,UQCC2
PDE7B,PDE7B
ZNF267,ZNF267
RUVBL1,RUVBL1
NLRP9,NLRP9
SLC2A4RG,SLC2A4RG
LGALSL,LGALSL
UGT3A2,UGT3A2
CCDC59,CCDC59
B3GALT5,B3GALT5
ITGB3BP,ITGB3BP
DCP2,DCP2
ZNF462,ZNF462
IL26,IL26
TUT1,TUT1
ZGLP1,ZGLP1
TXLNA,TXLNA
NUP214,NUP214
TBC1D4,TBC1D4
GON7,GON7
MCHR1,MCHR1
STEEP1,STEEP1
APBA2,APBA2
RPAP3,RPAP3
TECTB,TECTB
HOXC8,HOXC8
RBM8A,RBM8A
TMED1,TMED1
DYNC2I2,DYNC2I2
UCK2,UCK2
ALKBH5,ALKBH5
TSNARE1,TSNARE1
CLRN1,CLRN1
NLRP11,NLRP11
ZNF10,ZNF10
ADGRV1,ADGRV1
GUCA1B,GUCA1B
KREMEN2,KREMEN2
NADSYN1,NADSYN1
FSD1,FSD1
ALG6,ALG6
NETO2,NETO2
TRPM3,TRPM3
SEMA4G,SEMA4G
C8orf33,C8orf33
NUMA1,NUMA1
WDR59,WDR59
GPR108,GPR108
SART3,SART3
MYCL,MYCL
CLEC2B,CLEC2B
PNN,PNN
TTC4,TTC4
GPX5,GPX5
SOD1,SOD1
ANGPTL3,ANGPTL3
CYP4F11,CYP4F11
ZBTB37,ZBTB37
COG4,COG4
ISM1,ISM1
ZMYM6,ZMYM6
MYF5,MYF5
EXOSC9,EXOSC9
NFKBIB,NFKBIB
ELF4,ELF4
OR8J3,OR8J3
YOD1,YOD1
GARIN2,GARIN2
NLGN4X,NLGN4X
PLPPR1,PLPPR1
TFF1,TFF1
CYP26B1,CYP26B1
MEIS1,MEIS1
SCN4B,SCN4B
ZNF574,ZNF574
HPGDS,HPGDS
SIGMAR1,SIGMAR1
PARL,PARL
UNC5C,UNC5C
MIGA1,MIGA1
PPFIA3,PPFIA3
ARVCF,ARVCF
GFPT1,GFPT1
TRIM17,TRIM17
SLC12A2,SLC12A2
RNLS,RNLS
GHDC,GHDC
MADCAM1,MADCAM1
CA6,CA6
DIS3L2,DIS3L2
PEDS1,PEDS1
RIMOC1,RIMOC1
KRT83,KRT83
RBM23,RBM23
ZNF85,ZNF85
UBAP2,UBAP2
GALR3,GALR3
ERAP2,ERAP2
ZNF687,ZNF687
IGFBP2,IGFBP2
ZNF182,ZNF182
AQP1,AQP1
LONRF3,LONRF3
RAPGEF6,RAPGEF6
CCDC92B,CCDC92B
GRP,GRP
GLDN,GLDN
WIPF3,WIPF3
MRPS5,MRPS5
LSR,LSR
ZMYND12,ZMYND12
INKA2,INKA2
RNF207,RNF207
LRFN5,LRFN5
MED8,MED8
GLRA2,GLRA2
IMP4,IMP4
PIGX,PIGX
DIPK1A,DIPK1A
DDX43,DDX43
ZNF716,ZNF716
CRYGA,CRYGA
KIAA0408,KIAA0408
RLN3,RLN3
CFAP418,CFAP418
CDC42SE2,CDC42SE2
ST6GALNAC4,ST6GALNAC4
KIFAP3,KIFAP3
DYNC1LI1,DYNC1LI1
CTSL,CTSL
RAG1,RAG1
USP10,USP10
RNF220,RNF220
DKK1,DKK1
CD302,CD302
PGGT1B,PGGT1B
MCTS1,MCTS1
ARFGAP3,ARFGAP3
GRM6,GRM6
CCR10,CCR10
OPN4,OPN4
TNMD,TNMD
BARX2,BARX2
PLA2G4B,PLA2G4B
PTTG1,PTTG1
PRCD,PRCD
CSNK1D,CSNK1D
PPRC1,PPRC1
NKRF,NKRF
KCNB1,KCNB1
ANGPTL2,ANGPTL2
LCK,LCK
TIMM44,TIMM44
CCDC142,CCDC142
HS3ST3A1,HS3ST3A1
PCDH18,PCDH18
ZMAT2,ZMAT2
ZNF879,ZNF879
NIPAL3,NIPAL3
NEDD9,NEDD9
GRM7,GRM7
GLIPR1L2,GLIPR1L2
CCDC3,CCDC3
ANKRD33,ANKRD33
PACC1,PACC1
C16orf46,C16orf46
GNAI1,GNAI1
ELF2,ELF2
MAPK15,MAPK15
PHOX2A,PHOX2A
IL12A,IL12A
ABHD5,ABHD5
SHB,SHB
ABI2,ABI2
VKORC1,VKORC1
GPN1,GPN1
GNAI3,GNAI3
HADHB,HADHB
COMMD10,COMMD10
ACBD5,ACBD5
TMEM183A,TMEM183A
ABCC4,ABCC4
ZNF215,ZNF215
ST8SIA1,ST8SIA1
RPUSD3,RPUSD3
CCDC13,CCDC13
CCHCR1,CCHCR1
TERT,TERT
LMNA,LMNA
ARHGDIB,ARHGDIB
ABCE1,ABCE1
NEXN,NEXN
RHOBTB3,RHOBTB3
UTS2,UTS2
C17orf107,C17orf107
SLFN11,SLFN11
PLA2G4C,PLA2G4C
PPP4R3B,PPP4R3B
FAR1,FAR1
UBFD1,UBFD1
SCAF4,SCAF4
DNAH10,DNAH10
USP43,USP43
ZNF460,ZNF460
POLE3,POLE3
GFUS,GFUS
ATP13A3,ATP13A3
GLI2,GLI2
PHGDH,PHGDH
ACIN1,ACIN1
KATNIP,KATNIP
ANO5,ANO5
SLC25A22,SLC25A22
SBK3,SBK3
FBXO17,FBXO17
ZNF441,ZNF441
CNPPD1,CNPPD1
WNT5B,WNT5B
AHI1,AHI1
TFAP2E,TFAP2E
AIFM1,AIFM1
TPPP3,TPPP3
ZFP36,ZFP36
TAF6L,TAF6L
GOT2,GOT2
CDNF,CDNF
DHX8,DHX8
ITGB4,ITGB4
HBB,HBB
GAS2L2,GAS2L2
FLNA,FLNA
ZNF250,ZNF250
CSPP1,CSPP1
RCN2,RCN2
NMNAT1,NMNAT1
PPP1CC,PPP1CC
RING1,RING1
RAB3IP,RAB3IP
LRRC56,LRRC56
SEC63,SEC63
CETP,CETP
LSM2,LSM2
SHISAL2A,SHISAL2A
LLGL1,LLGL1
PRODH2,PRODH2
STARD13,STARD13
TUBB4B,TUBB4B
IKBIP,IKBIP
MBD2,MBD2
GYS2,GYS2
IGF2R,IGF2R
CGAS,CGAS
FAM83B,FAM83B
KIZ,KIZ
POLR2E,POLR2E
BICC1,BICC1
MRS2,MRS2
POC1B,POC1B
GTF3C2,GTF3C2
SIRT4,SIRT4
GPATCH8,GPATCH8
TNRC6C,TNRC6C
SLC36A2,SLC36A2
UBE2D2,UBE2D2
CST6,CST6
TIMM9,TIMM9
RGL2,RGL2
TTC23L,TTC23L
FANCA,FANCA
MYOZ3,MYOZ3
PLAAT4,PLAAT4
NTSR2,NTSR2
TAF7L,TAF7L
ELK1,ELK1
LDHD,LDHD
MEF2A,MEF2A
ZNF625,ZNF625
MASTL,MASTL
IFI30,IFI30
XPO1,XPO1
UQCC6,UQCC6
MAP3K8,MAP3K8
MXD4,MXD4
UGDH,UGDH
MALSU1,MALSU1
USP21,USP21
GGNBP2,GGNBP2
IZUMO1,IZUMO1
IFRD2,IFRD2
PIK3CB,PIK3CB
LAGE3,LAGE3
MLLT10,MLLT10
CAPN1,CAPN1
DSTYK,DSTYK
ZNF410,ZNF410
CD34,CD34
KCND2,KCND2
RSRP1,RSRP1
CCSER2,CCSER2
ARHGEF28,ARHGEF28
RRP8,RRP8
BRD7,BRD7
NPHP4,NPHP4
HSH2D,HSH2D
RAP1GAP2,RAP1GAP2
HNRNPM,HNRNPM
ANKRD42,ANKRD42
TRIM2,TRIM2
SLF1,SLF1
EIF4E1B,EIF4E1B
GABRG1,GABRG1
ACTA2,ACTA2
TSHB,TSHB
DOC2A,DOC2A
KRAS,KRAS
IL12RB1,IL12RB1
TRMT112,TRMT112
TOM1,TOM1
TBC1D5,TBC1D5
IL1RL2,IL1RL2
NFKB1,NFKB1
HEMK1,HEMK1
KASH5,KASH5
KCNQ3,KCNQ3
FAM98A,FAM98A
ZNF616,ZNF616
ABHD17B,ABHD17B
ACER2,ACER2
SPDYE4,SPDYE4
ARB2A,ARB2A
TECTA,TECTA
ZNF397,ZNF397
PGAP6,PGAP6
CACNA1F,CACNA1F
MAP4K3,MAP4K3
MLLT3,MLLT3
TGFB1I1,TGFB1I1
CD151,CD151
LAPTM5,LAPTM5
EPGN,EPGN
NTSR1,NTSR1
EQTN,EQTN
TECRL,TECRL
CEP19,CEP19
GPATCH2L,GPATCH2L
BRS3,BRS3
SLC19A1,SLC19A1
ZBTB32,ZBTB32
ZFYVE21,ZFYVE21
PSMD4,PSMD4
TASOR2,TASOR2
PDE3A,PDE3A
HMGCR,HMGCR
FBXO7,FBXO7
PODNL1,PODNL1
PCGF1,PCGF1
NECTIN3,NECTIN3
C11orf24,C11orf24
CAVIN3,CAVIN3
MINAR2,MINAR2
MSX2,MSX2
ACAT1,ACAT1
WEE2,WEE2
LACTB2,LACTB2
GSDMC,GSDMC
SLC52A1,SLC52A1
EIF4A3,EIF4A3
IGSF10,IGSF10
PRR7,PRR7
ARHGAP32,ARHGAP32
ADCY2,ADCY2
FAM240C,FAM240C
SEC61G,SEC61G
INCA1,INCA1
RAMP1,RAMP1
EHD4,EHD4
SUPT3H,SUPT3H
TAC4,TAC4
PNPT1,PNPT1
SIPA1L3,SIPA1L3
PHF12,PHF12
KNCN,KNCN
RNF38,RNF38
WAPL,WAPL
PMPCB,PMPCB
C5AR1,C5AR1
MRGBP,MRGBP
MAP4K5,MAP4K5
MIB2,MIB2
ARAF,ARAF
PYGL,PYGL
ACTR6,ACTR6
CISD3,CISD3
GXYLT2,GXYLT2
YIF1B,YIF1B
ZNF681,ZNF681
CDIPT,CDIPT
IFIH1,IFIH1
MAPK14,MAPK14
TASP1,TASP1
KRR1,KRR1
ITGA11,ITGA11
RAPSN,RAPSN
FARS2,FARS2
ZSCAN31,ZSCAN31
MEST,MEST
OR52E6,OR52E6
OTOL1,OTOL1
PNLDC1,PNLDC1
SQOR,SQOR
TPP2,TPP2
GALNT8,GALNT8
C4orf51,C4orf51
FOXL3,FOXL3
BLM,BLM
TACC2,TACC2
RASA3,RASA3
ADGRG5,ADGRG5
NKAIN1,NKAIN1
PDCD1,PDCD1
REELD1,REELD1
SLITRK1,SLITRK1
GTPBP3,GTPBP3
EGLN3,EGLN3
MTTP,MTTP
NPRL2,NPRL2
ENPP1,ENPP1
EIF2B2,EIF2B2
ETFBKMT,ETFBKMT
COMMD2,COMMD2
ORC6,ORC6
ARF5,ARF5
NUBPL,NUBPL
PTAR1,PTAR1
PLD4,PLD4
SGPL1,SGPL1
PYCARD,PYCARD
SERPINA7,SERPINA7
DDX49,DDX49
RIF1,RIF1
CHIA,CHIA
ZNF839,ZNF839
APOD,APOD
WDR75,WDR75
PRCC,PRCC
PHC1,PHC1
OMA1,OMA1
KDR,KDR
RCOR1,RCOR1
NMD3,NMD3
NEBL,NEBL
CALR3,CALR3
IGFBPL1,IGFBPL1
PRKRIP1,PRKRIP1
AHRR,AHRR
KLHL4,KLHL4
TERB1,TERB1
SH3D21,SH3D21
C2orf66,C2orf66
RECK,RECK
EPRS1,EPRS1
DDAH2,DDAH2
FHIT,FHIT
CHRNA10,CHRNA10
ZNF578,ZNF578
TMEM51,TMEM51
DCUN1D4,DCUN1D4
KHDRBS3,KHDRBS3
ODF2,ODF2
ZNF30,ZNF30
SERPINA5,SERPINA5
ATP2A2,ATP2A2
SCGB1D2,SCGB1D2
QPCTL,QPCTL
GOPC,GOPC
MAGEC3,MAGEC3
HMCN2,HMCN2
DENND6B,DENND6B
SLU7,SLU7
PPARGC1A,PPARGC1A
PRAC1,PRAC1
AKAP12,AKAP12
URM1,URM1
ZNF536,ZNF536
IL24,IL24
RBM18,RBM18
GKAP1,GKAP1
CRYGS,CRYGS
NODAL,NODAL
MFAP3,MFAP3
TAT,TAT
TNFSF9,TNFSF9
CSMD3,CSMD3
SORBS2,SORBS2
ATP10A,ATP10A
FGF5,FGF5
CSE1L,CSE1L
CCDC85A,CCDC85A
ELANE,ELANE
CHSY3,CHSY3
MTA1,MTA1
OVGP1,OVGP1
ZNF722,ZNF722
CRB2,CRB2
CDK16,CDK16
ADAMTS19,ADAMTS19
CSRNP3,CSRNP3
CLDN11,CLDN11
CD63,CD63
EVPL,EVPL
GGCX,GGCX
FUT11,FUT11
PPP1R16B,PPP1R16B
CUL3,CUL3
USP3,USP3
TMEM164,TMEM164
HUWE1,HUWE1
C12orf42,C12orf42
KLK5,KLK5
DYM,DYM
GABRG3,GABRG3
OSBPL6,OSBPL6
GUCA1A,GUCA1A
MSMO1,MSMO1
RACK1,RACK1
CEP95,CEP95
ZNF888,ZNF888
SEC61B,SEC61B
SLC4A5,SLC4A5
PKHD1,PKHD1
SLC30A7,SLC30A7
ZNF706,ZNF706
MUCL1,MUCL1
COL25A1,COL25A1
SASH3,SASH3
USP6NL,USP6NL
ABCC1,ABCC1
AP2B1,AP2B1
TMPRSS11D,TMPRSS11D
SARM1,SARM1
CMTM1,CMTM1
FOXK2,FOXK2
RAB3GAP2,RAB3GAP2
JAK3,JAK3
IL2,IL2
PPP1R11,PPP1R11
PROSER1,PROSER1
TRIM11,TRIM11
HHIPL1,HHIPL1
BAP1,BAP1
THEMIS2,THEMIS2
FNIP1,FNIP1
CSMD2,CSMD2
TMEM244,TMEM244
C5,C5
ACTN1,ACTN1
C19orf67,C19orf67
URB2,URB2
IFFO1,IFFO1
LAMA2,LAMA2
FNBP4,FNBP4
ARHGEF16,ARHGEF16
ROR1,ROR1
NDRG4,NDRG4
TLR3,TLR3
LGALS12,LGALS12
RIC1,RIC1
CENPQ,CENPQ
LTA,LTA
MAEL,MAEL
HAUS1,HAUS1
SLC8A3,SLC8A3
ARHGAP29,ARHGAP29
NCKAP1,NCKAP1
ODAD3,ODAD3
HOXB6,HOXB6
OTULIN,OTULIN
AQP5,AQP5
H2AC25,H2AC25
