Gene name,Pig gene name
HOXB8,HOXB8
HOXB9,HOXB9
MIR196A1,MIR196A1
ADORA2B,ADORA2B
EXOG,EXOG
ZSWIM7,ZSWIM7
FKBP4,FKBP4
RBMS1,RBMS1
ZGLP1,ZGLP1
PAXX,PAXX
STRN4,STRN4
ITFG2,ITFG2
PTPRD,PTPRD
TTC19,TTC19
NRIP2,NRIP2
INSIG2,INSIG2
CADPS2,CADPS2
TEX52,TEX52
FOXM1,FOXM1
MTMR11,MTMR11
THSD7B,THSD7B
SPAG16,SPAG16
NCOR1,NCOR1
C15orf61,C15orf61
RHNO1,RHNO1
SAXO2,SAXO2
FKRP,FKRP
OTUD7B,OTUD7B
EFHD1,EFHD1
SNAPC3,SNAPC3
TULP3,TULP3
UBTF,UBTF
ANKRD35,ANKRD35
TEAD4,TEAD4
ITGA10,ITGA10
FOXN2,FOXN2
KCNK3,KCNK3
NRXN1,NRXN1
TAS2R16,TAS2R16
AP2S1,AP2S1
SLC13A1,SLC13A1
TSPAN9,TSPAN9
KLF4,KLF4
PEX11B,PEX11B
NUCB1,NUCB1
LIX1L,LIX1L
ANKRD34A,ANKRD34A
PRMT8,PRMT8
TXNIP,TXNIP
IL10RA,IL10RA
CAPS2,CAPS2
HJV,HJV
TEX46,TEX46
CAVIN3,CAVIN3
SMPD1,SMPD1
BEND5,BEND5
MAPKBP1,MAPKBP1
C1orf185,C1orf185
ROR1,ROR1
TAOK1,TAOK1
VAMP4,VAMP4
SMCO2,SMCO2
UNG,UNG
FXR2,FXR2
RNVU1-2A,U1
CFAP74,CFAP74
CCDC88A,CCDC88A
NRIP3,NRIP3
COL6A5,COL6A5
NWD1,NWD1
OR8S1,OR8S1
RALGPS2,RALGPS2
ACOX1,ACOX1
OGFOD2,OGFOD2
C11orf58,C11orf58
ANGPTL1,ANGPTL1
STK19,STK19
KCNK4,KCNK4
FHAD1,FHAD1
DAG1,DAG1
GABPB1,GABPB1
TAGAP,TAGAP
RAB37,RAB37
C11orf97,C11orf97
PIWIL4,PIWIL4
PRKCD,PRKCD
FNDC1,FNDC1
ZNF461,ZNF461
RUVBL2,RUVBL2
FUT4,FUT4
TAS2R10,TAS2R10
SPDYC,SPDYC
POLE,POLE
BYSL,BYSL
EIF4G3,EIF4G3
ACTL9,ACTL9
KCNN4,KCNN4
TRIM26,TRIM26
USP8,USP8
LYPD5,LYPD5
H2BC11,H2BC11
H2AC11,H2AC11
RNF182,RNF182
CD83,CD83
ZNF628,ZNF628
NHERF1,NHERF1
NAT9,NAT9
FAM50B,FAM50B
SLC25A38,SLC25A38
CSRNP1,CSRNP1
RN7SL471P,Metazoa_SRP
ZNF311,ZNF311
LMBR1L,LMBR1L
CX3CR1,CX3CR1
ZNF865,ZNF865
GALNT15,GALNT15
ZNF526,ZNF526
TMEM104,TMEM104
TEX9,TEX9
CARM1,CARM1
ZW10,ZW10
GRIN2C,GRIN2C
OXNAD1,OXNAD1
TLR1,TLR1
MNS1,MNS1
CLDN25,CLDN25
OS9,OS9
USP38,USP38
TMEM94,TMEM94
NECTIN1,NECTIN1
SLC25A36,SLC25A36
SPACA6,SPACA6
FLI1,FLI1
UNC5CL,UNC5CL
DPRX,DPRX
UGT8,UGT8
OARD1,OARD1
USP28,USP28
TLN2,TLN2
IFT122,IFT122
TLE2,TLE2
OSTC,OSTC
ETNPPL,ETNPPL
PARP6,PARP6
TSPO2,TSPO2
APOBEC2,APOBEC2
NFYA,NFYA
S100A11,S100A11
MOB2,MOB2
HTR1B,HTR1B
MEI4,MEI4
TCHHL1,TCHHL1
SMIM13,SMIM13
CWC15,CWC15
MFSD12,MFSD12
BRD2,BRD2
ENDOD1,ENDOD1
SESN3,SESN3
PIGV,PIGV
DDX23,DDX23
TRAF6,TRAF6
RAG1,RAG1
RAG2,RAG2
ZDHHC18,ZDHHC18
SFN,SFN
GPN2,GPN2
CHST1,CHST1
GPATCH3,GPATCH3
EMG1,EMG1
SLC35C1,SLC35C1
KHDRBS2,KHDRBS2
HNRNPM,HNRNPM
RCE1,RCE1
NUDC,NUDC
LCA5,LCA5
ENTPD3,ENTPD3
FAP,FAP
IDH3A,IDH3A
SNORA49,SNORA49
DDX51,DDX51
SH3BGRL2,SH3BGRL2
PC,PC
RPP21,RPP21
NR0B2,NR0B2
NPLOC4,NPLOC4
TENT5B,TENT5B
CATSPER4,CATSPER4
NOC4L,NOC4L
TMEM170B,TMEM170B
E2F3,E2F3
CEP85,CEP85
EP400,EP400
ZNF619,ZNF619
CUL3,CUL3
LIN28A,LIN28A
UBXN11,UBXN11
ANGPTL8,ANGPTL8
ANKLE1,ANKLE1
ULK4,ULK4
DNM1L,DNM1L
PSMD12,PSMD12
MYT1L,MYT1L
PSMB9,PSMB9
LRFN4,LRFN4
CACNB1,CACNB1
C11orf86,C11orf86
SLC37A4,SLC37A4
ABHD8,ABHD8
PPP1R15B,PPP1R15B
TREML1,TREML1
CCK,CCK
MRPL34,MRPL34
GLIS1,GLIS1
TREM2,TREM2
DDA1,DDA1
LYZL4,LYZL4
NDC1,NDC1
ANO8,ANO8
EPHA6,EPHA6
TREM1,TREM1
RSPH3,RSPH3
GTPBP3,GTPBP3
RGS7,RGS7
MYLIP,MYLIP
PIGS,PIGS
MAPK14,MAPK14
CRYBG3,CRYBG3
RIOX2,RIOX2
CDC42EP2,CDC42EP2
SLC25A45,SLC25A45
CNR2,CNR2
OR5K4,OR5K4
PNRC2,PNRC2
SLC6A1,SLC6A1
SRSF10,SRSF10
PLVAP,PLVAP
FRMD8,FRMD8
CCDC194,CCDC194
MVB12A,MVB12A
MRPS10,MRPS10
GRHL3,GRHL3
RELA,RELA
CBX4,CBX4
QKI,QKI
SLC27A1,SLC27A1
METTL13,METTL13
FGD2,FGD2
DNM3,DNM3
CATSPERG,CATSPERG
ARL4D,ARL4D
SERPINB9,SERPINB9
RNH1,RNH1
RNU6-470P,U6
DHX8,DHX8
MIR214,ssc-mir-214
MIR199A2,MIR199A2
PIGC,PIGC
C1orf105,C1orf105
NT5DC4,NT5DC4
OSBPL10,OSBPL10
BPHL,BPHL
EFCAB2,EFCAB2
IFNG,IFNG
ETV4,ETV4
SOS1,SOS1
IL26,IL26
FOSB,FOSB
IL22,IL22
ABRACL,ABRACL
HECA,HECA
ABCA4,ABCA4
TXLNB,TXLNB
MDM1,MDM1
GPD1L,GPD1L
MEOX1,MEOX1
NDUFS8,NDUFS8
FUT2,FUT2
LENG8,LENG8
CHKA,CHKA
ERCC1,ERCC1
GTPBP8,GTPBP8
RFLNA,RFLNA
WDR47,WDR47
MYO7B,MYO7B
HOXC4,HOXC4
HOXC5,HOXC5
SMUG1,SMUG1
LRP5,LRP5
CRHR1,CRHR1
NEPRO,NEPRO
NSF,NSF
PYCR2,PYCR2
APLP2,APLP2
DNM2,DNM2
EVX2,EVX2
MORN2,MORN2
NRDC,NRDC
ZDHHC23,ZDHHC23
SMIM10L1,SMIM10L1
CCDC191,CCDC191
SCN8A,SCN8A
COQ10B,COQ10B
CCDC141,CCDC141
SMARCA4,SMARCA4
ASIC4,ASIC4
QTRT2,QTRT2
SULT6B1,SULT6B1
DNMT3A,DNMT3A
ZBTB44,ZBTB44
DRD3,DRD3
BPTF,BPTF
TMCC1,TMCC1
ADAMTS8,ADAMTS8
IQSEC3,IQSEC3
MRE11,MRE11
FAF1,FAF1
TRH,TRH
SLC6A12,SLC6A12
TRPC1,TRPC1
WNT3,WNT3
PRRC2C,PRRC2C
FLOT2,FLOT2
MLPH,MLPH
ANKRD49,ANKRD49
SPON2,SPON2
SLC6A13,SLC6A13
IRF7,IRF7
IGSF9,IGSF9
TNK2,TNK2
TAC4,TAC4
KDM5A,KDM5A
ARHGAP23,ARHGAP23
TARS2,TARS2
ALKBH8,ALKBH8
DCAF16,DCAF16
TCIRG1,TCIRG1
CCDC77,CCDC77
RAB17,RAB17
GAST,GAST
HAP1,HAP1
LSM6,LSM6
JUP,JUP
SOX5,SOX5
MAPRE3,MAPRE3
TDRKH,TDRKH
TFRC,TFRC
SETD7,SETD7
PRDM11,PRDM11
TMEM214,TMEM214
CCDC90B,CCDC90B
P3H4,P3H4
BST1,BST1
MLF1,MLF1
FKBP10,FKBP10
AGBL5,AGBL5
PMCH,PMCH
IGF1,IGF1
TMEM156,TMEM156
NT5C3B,NT5C3B
PLEKHA7,PLEKHA7
WDR19,WDR19
SYT1,SYT1
OST4,OST4
EMILIN1,EMILIN1
NOTCH2,NOTCH2
ABHD1,ABHD1
PTPRJ,PTPRJ
GFM1,GFM1
PREB,PREB
CARD14,CARD14
PATJ,PATJ
CXCL8,CXCL8
OR4B1,OR4B1
SULT1B1,SULT1B1
FERMT3,FERMT3
LXN,LXN
TCF23,TCF23
SLC5A6,SLC5A6
TRNT1,TRNT1
CABS1,CABS1
TTC14,TTC14
ANKLE2,ANKLE2
PEX12,PEX12
AXIN2,AXIN2
CAD,CAD
STIM1,STIM1
PGAM5,PGAM5
CEP112,CEP112
CCDC39,CCDC39
NPPA,NPPA
MAST2,MAST2
POC1B,POC1B
SLC30A3,SLC30A3
TOMT,TOMT
DNAJC19,DNAJC19
DNAJC5G,DNAJC5G
PRKAA2,PRKAA2
ANK2,ANK2
RNU6-4P,U6
GALNT4,GALNT4
FXR1,FXR1
RNU6-148P,U6
APOH,APOH
ATP2B1,ATP2B1
SEMA4A,SEMA4A
HLF,HLF
UCN,UCN
MPV17,MPV17
MMD,MMD
CD81,CD81
SMIM36,SMIM36
ZNF558,ZNF558
KCNJ8,KCNJ8
MYCBPAP,MYCBPAP
CCNL2,CCNL2
BICD1,BICD1
SCN9A,SCN9A
RIC3,RIC3
HHLA2,HHLA2
CNTN1,CNTN1
ITGB4,ITGB4
UNC93B1,UNC93B1
KDF1,KDF1
VTCN1,VTCN1
CLDN18,CLDN18
ZNF644,ZNF644
DZIP1L,DZIP1L
ATRAID,ATRAID
A4GNT,A4GNT
TSPAN11,TSPAN11
DBR1,DBR1
TMEM237,TMEM237
ARMC8,ARMC8
DDX11,DDX11
ALDH3B2,ALDH3B2
KLHL17,KLHL17
OR51C1P,OR51C1P
OR10D3,OR10D3
TRIM46,TRIM46
TSGA10IP,TSGA10IP
ARL6IP6,ARL6IP6
SLC1A5,SLC1A5
OR51B5,OR51B5
RASSF10,RASSF10
PACSIN3,PACSIN3
RASGRP4,RASGRP4
MEF2D,MEF2D
ACTR1B,ACTR1B
DDB2,DDB2
CMIP,CMIP
EIF4A1,EIF4A1
PLCG2,PLCG2
ACP2,ACP2
CRLF3,CRLF3
NR1H3,NR1H3
NGFR,NGFR
NME9,NME9
ITGA3,ITGA3
RYR1,RYR1
KLRB1,KLRB1
PRPH,PRPH
LMCD1,LMCD1
SPATS2,SPATS2
SSUH2,SSUH2
ZNF18,ZNF18
PROCA1,PROCA1
STX2,STX2
CAV3,CAV3
PITPNC1,PITPNC1
OXTR,OXTR
LDLR,LDLR
ARFGAP2,ARFGAP2
TOP2B,TOP2B
OR3A1,OR3A1
TRPV3,TRPV3
PLA2G1B,PLA2G1B
MSI1,MSI1
SRSF9,SRSF9
TGFBR3L,TGFBR3L
TUBB4A,TUBB4A
FZD10,FZD10
ACMSD,ACMSD
PRIM1,PRIM1
MMP25,MMP25
MAP3K19,MAP3K19
OPRD1,OPRD1
CBL,CBL
GCDH,GCDH
HEATR6,HEATR6
GBP5,GBP5
AEBP2,AEBP2
DIRAS3,DIRAS3
ELOA,ELOA
HMGCL,HMGCL
SLC3A2,SLC3A2
PDXDC1,PDXDC1
FUCA1,FUCA1
HCRTR1,HCRTR1
PLEKHA5,PLEKHA5
CA4,CA4
COL16A1,COL16A1
PCARE,PCARE
FBLN7,FBLN7
MLLT1,MLLT1
GOLGB1,GOLGB1
TIRAP,TIRAP
ZFP36,ZFP36
ZC3H8,ZC3H8
KLF2,KLF2
EPS15L1,EPS15L1
SCN7A,SCN7A
KMT5B,KMT5B
SNORA41,SNORA41
CMKLR2,CMKLR2
RERG,RERG
BCAS3,BCAS3
PHLDA1,PHLDA1
AOX1,AOX1
MIR129-2,MIR129-2
HSD17B12,HSD17B12
CCDC184,CCDC184
ZNF641,ZNF641
LZTFL1,LZTFL1
RNU1-133P,U1
BZW1,BZW1
TIGD3,TIGD3
OR2B11,OR2B11
OR6N2,OR6N2
H3C15,H3C15
H2BC18,H2BC18
ITGA7,ITGA7
DCAF6,DCAF6
BTBD10,BTBD10
TATDN2,TATDN2
GRN,GRN
SEC61A1,SEC61A1
PTH,PTH
CLIP4,CLIP4
CALR3,CALR3
TMPRSS13,TMPRSS13
C19orf44,C19orf44
CHERP,CHERP
GPATCH8,GPATCH8
TRMT13,TRMT13
DPF2,DPF2
RAF1,RAF1
OR2T1,OR2T1
SEC16B,SEC16B
FZD2,FZD2
SLC35E1,SLC35E1
KAT7,KAT7
H1-7,H1-7
RNF169,RNF169
RIMBP2,RIMBP2
IL19,IL19
SPCS2,SPCS2
OR2C3,OR2C3
TINCR,TINCR
PLPPR3,PLPPR3
NEU3,NEU3
ADGRL2,ADGRL2
SYMPK,SYMPK
MSANTD4,MSANTD4
KBTBD3,KBTBD3
AASDHPPT,AASDHPPT
NCOR2,NCOR2
NAP1L4,NAP1L4
ARPC2,ARPC2
RND2,RND2
TXNL4B,TXNL4B
MED1,MED1
PMFBP1,PMFBP1
GPBAR1,GPBAR1
AAMP,AAMP
CDK12,CDK12
ANKS1B,ANKS1B
GP6,GP6
FAM187A,FAM187A
RNFT1,RNFT1
NRGN,NRGN
ERF,ERF
VSIG2,VSIG2
ESAM,ESAM
PIH1D1,PIH1D1
SPSB4,SPSB4
RAP1GAP2,RAP1GAP2
SEC22A,SEC22A
MSANTD2,MSANTD2
ROBO3,ROBO3
LRRC3B,LRRC3B
TMPRSS7,TMPRSS7
TSSK6,TSSK6
CHRD,CHRD
SENP3,SENP3
MIR26B,MIR26B
VIL1,VIL1
YJEFN3,YJEFN3
PRPSAP2,PRPSAP2
ROBO4,ROBO4
CILP2,CILP2
PNKD,PNKD
PBX4,PBX4
LMNTD1,LMNTD1
NFKBID,NFKBID
CLPP,CLPP
CCDC15,CCDC15
GSG1,GSG1
SATB1,SATB1
B3GALT1,B3GALT1
HEPACAM,HEPACAM
RNU7-148P,U7
STK11,STK11
API5,API5
VWA5B1,VWA5B1
RETSAT,RETSAT
MAN2B1,MAN2B1
SENP1,SENP1
KCNQ4,KCNQ4
ELMOD3,ELMOD3
SLC5A10,SLC5A10
ZNF148,ZNF148
PFKM,PFKM
SLFNL1,SLFNL1
TTC17,TTC17
PKP1,PKP1
PLPP2,PLPP2
FAM83G,FAM83G
RAB5C,RAB5C
IL12A,IL12A
MIER2,MIER2
TCP11L1,TCP11L1
SPMAP2,SPMAP2
GHDC,GHDC
XXYLT1,XXYLT1
CSTF3,CSTF3
PHLDA3,PHLDA3
CSRP1,CSRP1
ACAP2,ACAP2
CAPG,CAPG
OSBPL7,OSBPL7
HIPK3,HIPK3
IPO9,IPO9
SPATA20,SPATA20
APOD,APOD
RNU6-1179P,U6
SHISA4,SHISA4
KIAA1549L,KIAA1549L
NUDT17,NUDT17
ARL6,ARL6
PIAS3,PIAS3
MAT2A,MAT2A
LMO2,LMO2
LRTM1,LRTM1
CAPRIN1,CAPRIN1
VAMP8,VAMP8
CACNA1D,CACNA1D
VAMP5,VAMP5
RNF181,RNF181
UQCRFS1,UQCRFS1
VSTM2B,VSTM2B
TMEM150A,TMEM150A
RBM8A,RBM8A
POP4,POP4
CAPZA1,CAPZA1
INTS2,INTS2
TSHZ3,TSHZ3
USP39,USP39
TARBP2,TARBP2
NAT10,NAT10
RHOC,RHOC
FFAR2,FFAR2
MED13,MED13
ZFP28,ZFP28
MAP2K6,MAP2K6
ZNF470,ZNF470
C2orf68,C2orf68
ZNF71,ZNF71
GNLY,GNLY
TAFA3,TAFA3
MIR125B1,ssc-mir-125b-1
SMIM17,SMIM17
MIRLET7A2,ssc-let-7a-1
MIR100,ssc-mir-100
ZNF384,ZNF384
MOV10,MOV10
CYTH1,CYTH1
SLC38A11,SLC38A11
CACNA1C,CACNA1C
PRKAR1A,PRKAR1A
DNAJB1,DNAJB1
EIF4E2,EIF4E2
WFDC1,WFDC1
ATP2C2,ATP2C2
CERS4,CERS4
TAF12,TAF12
CHAC2,CHAC2
GPR75,GPR75
SRSF2,SRSF2
PSME4,PSME4
MEAK7,MEAK7
ADGRE3,ADGRE3
VAMP2,VAMP2
TAF13,TAF13
PPP2R3A,PPP2R3A
COTL1,COTL1
EPRS1,EPRS1
BLTP2,BLTP2
CDIP1,CDIP1
ALKBH5,ALKBH5
FLII,FLII
KRAS,KRAS
ZNF333,ZNF333
OR52B2,OR52B2
OR52W1,OR52W1
C11orf42,C11orf42
FHIP1B,FHIP1B
PCCB,PCCB
SLC15A4,SLC15A4
UBN1,UBN1
ERLEC1,ERLEC1
CNGA4,CNGA4
GLT1D1,GLT1D1
BPNT1,BPNT1
APBB1,APBB1
DYNLRB2,DYNLRB2
NOP2,NOP2
IARS2,IARS2
KLHDC4,KLHDC4
GGCX,GGCX
TOP3A,TOP3A
MIR194-1,ssc-mir-194b
RAB3GAP2,RAB3GAP2
ARRDC5,ARRDC5
SHMT1,SHMT1
CHRDL2,CHRDL2
SLC7A5,SLC7A5
MSL2,MSL2
KLHL29,KLHL29
ERC2,ERC2
FRG1,FRG1
MSRB1,MSRB1
DHRS9,DHRS9
ZNF263,ZNF263
CCL5,CCL5
SLC8A2,SLC8A2
XRRA1,XRRA1
INPP4B,INPP4B
EOMES,EOMES
SLC6A20,SLC6A20
COBLL1,COBLL1
NCKAP5L,NCKAP5L
KPTN,KPTN
BCDIN3D,BCDIN3D
FAIM2,FAIM2
AIPL1,AIPL1
NAPA,NAPA
SNORA36B,SNORA36B
TFAP4,TFAP4
CDC42BPA,CDC42BPA
MRPS25,MRPS25
AQP2,AQP2
AQP5,AQP5
AQP6,AQP6
CORO7,CORO7
RACGAP1,RACGAP1
C5AR2,C5AR2
IL18RAP,IL18RAP
DHX34,DHX34
HEG1,HEG1
PPARGC1A,PPARGC1A
PIMREG,PIMREG
GNL3,GNL3
FKBP7,FKBP7
MZF1,MZF1
PITPNM3,PITPNM3
TRIM66,TRIM66
CROCC2,CROCC2
SNORD19,SNORD19
SNORD19B,SNORD19B
SNORD69,SNORD69
GLT8D1,GLT8D1
PLEKHB2,PLEKHB2
MYO1F,MYO1F
CYP2R1,CYP2R1
BMP3,BMP3
PRKG2,PRKG2
EIF4G2,EIF4G2
ASIC1,ASIC1
CASP6,CASP6
SPCS1,SPCS1
TXNDC17,TXNDC17
ADAMTS10,ADAMTS10
NEK4,NEK4
CHPF,CHPF
MED31,MED31
CYS1,CYS1
RAD51AP2,RAD51AP2
ST6GAL2,ST6GAL2
SLC13A5,SLC13A5
MROH2A,MROH2A
HSD17B7,HSD17B7
ITIH1,ITIH1
SMARCD1,SMARCD1
ZGRF1,ZGRF1
DNAJA3,DNAJA3
MACF1,MACF1
MAIP1,MAIP1
KSR1,KSR1
LIPE,LIPE
ETS1,ETS1
GPD1,GPD1
NLRP12,NLRP12
ITIH4,ITIH4
COX14,COX14
OR3A2,OR3A2
TRIM2,TRIM2
CERS5,CERS5
ZNF200,ZNF200
C17orf114,C17orf114
SSH2,SSH2
NDUFA11,NDUFA11
CAPS,CAPS
TPM4,TPM4
DLG2,DLG2
NMRAL1,NMRAL1
KSR2,KSR2
PAFAH1B1,PAFAH1B1
CIT,CIT
DNASE1,DNASE1
STIMATE,STIMATE
ITIH3,ITIH3
PDE11A,PDE11A
TMEM131L,TMEM131L
GAA,GAA
HSH2D,HSH2D
TTC21A,TTC21A
CIB3,CIB3
WSCD1,WSCD1
FAM32A,FAM32A
ALOXE3,ALOXE3
TLR2,TLR2
AP1M1,AP1M1
CLTC,CLTC
USF3,USF3
VAX2,VAX2
SFRP2,SFRP2
NAA50,NAA50
ATP6V1B1,ATP6V1B1
SLX4,SLX4
TYK2,TYK2
GRAMD1C,GRAMD1C
SDR42E2,SDR42E2
RPUSD1,RPUSD1
SMURF1,SMURF1
ANKRD53,ANKRD53
SETD1B,SETD1B
HPD,HPD
NAGK,NAGK
IMPDH2,IMPDH2
CHTF18,CHTF18
PSMD9,PSMD9
GADD45B,GADD45B
MCEE,MCEE
PLEKHA8,PLEKHA8
SMPD4,SMPD4
GNG13,GNG13
SPNS3,SPNS3
BCL7A,BCL7A
EXPH5,EXPH5
MGRN1,MGRN1
MLXIP,MLXIP
TP53,TP53
PTGIR,PTGIR
MTURN,MTURN
POGLUT3,POGLUT3
POLA2,POLA2
DENR,DENR
CCDC190,CCDC190
ZNF404,ZNF404
ZNF45,ZNF45
PIK3R3,PIK3R3
ZBTB11,ZBTB11
ZCCHC8,ZCCHC8
ZBTB20,ZBTB20
TSPAN1,TSPAN1
ACAD10,ACAD10
MPZL3,MPZL3
ADAP1,ADAP1
P3R3URF,P3R3URF
LDHC,LDHC
LURAP1,LURAP1
RAD54L,RAD54L
GPX1,GPX1
TBL1XR1,TBL1XR1
NUDT16L1,NUDT16L1
ANKS3,ANKS3
NFIC,NFIC
ALDH2,ALDH2
RNU6-137P,U6
HAAO,HAAO
LDHA,LDHA
POMGNT1,POMGNT1
ARID2,ARID2
ZNF2,ZNF2
COX19,COX19
SMIM44,SMIM44
CYP2W1,CYP2W1
SEMA6B,SEMA6B
PROM2,PROM2
DNAAF8,DNAAF8
TMTC1,TMTC1
C7orf50,C7orf50
SEPTIN12,SEPTIN12
GPER1,GPER1
ZFAND2A,ZFAND2A
KDM4B,KDM4B
SMIM22,SMIM22
TNNT3,TNNT3
UNCX,UNCX
DIABLO,DIABLO
GTF3C2,GTF3C2
CDC37,CDC37
ATP6V1C2,ATP6V1C2
GLYR1,GLYR1
BLZF1,BLZF1
CCDC181,CCDC181
GPRC5A,GPRC5A
PDIA6,PDIA6
TMEM263,TMEM263
SLC19A2,SLC19A2
ZNF398,ZNF398
SF1,SF1
F5,F5
MTERF2,MTERF2
ADCY9,ADCY9
CRY1,CRY1
ELL2,ELL2
PALMD,PALMD
ZNF212,ZNF212
STUM,STUM
ZNF783,ZNF783
ANO2,ANO2
NAA60,NAA60
DLG4,DLG4
NOL10,NOL10
ACVRL1,ACVRL1
MMD2,MMD2
PKP2,PKP2
CUX2,CUX2
PPCS,PPCS
PHETA1,PHETA1
CSDE1,CSDE1
NLRX1,NLRX1
CCDC63,CCDC63
CLUAP1,CLUAP1
NLGN1,NLGN1
MYL2,MYL2
NMNAT3,NMNAT3
GCC2,GCC2
TRAP1,TRAP1
PON2,PON2
MS4A8,MS4A8
H1-10,H1-10
USP19,USP19
CCDC138,CCDC138
MS4A15,MS4A15
GRIN2B,GRIN2B
MS4A10,MS4A10
DENND11,DENND11
SLC1A2,SLC1A2
LIMS1,LIMS1
IPO8,IPO8
WEE2,WEE2
STAT6,STAT6
ACP3,ACP3
LYG2,LYG2
SNORC,SNORC
IQCF3,IQCF3
STAT3,STAT3
LGALSL,LGALSL
NFKBIZ,NFKBIZ
SERTAD2,SERTAD2
PDE1A,PDE1A
SLC4A5,SLC4A5
RPS15A,RPS15A
SLC38A3,SLC38A3
GPATCH11,GPATCH11
PAMR1,PAMR1
NXPE3,NXPE3
PCSK1,PCSK1
IGFBP2,IGFBP2
MADD,MADD
IGFBP5,IGFBP5
MAP4,MAP4
TNP1,TNP1
NYAP2,NYAP2
ERAP2,ERAP2
AFTPH,AFTPH
NT5DC3,NT5DC3
KLHL21,KLHL21
UQCC6,UQCC6
CASP8,CASP8
ARF4,ARF4
PHF13,PHF13
SUB1,SUB1
KLHL12,KLHL12
HCFC2,HCFC2
DENND6A,DENND6A
ADIPOR1,ADIPOR1
HDAC5,HDAC5
VPS33A,VPS33A
ZNF502,ZNF502
CYB5R1,CYB5R1
TMEM183A,TMEM183A
KIAA1143,KIAA1143
KIF15,KIF15
MYOG,MYOG
TUBA1A,TUBA1A
MYBPH,MYBPH
CHI3L1,CHI3L1
CCNG1,CCNG1
APAF1,APAF1
UBR4,UBR4
MARS2,MARS2
BOLL,BOLL
OTULIN,OTULIN
MTX3,MTX3
THBS4,THBS4
TMEM42,TMEM42
EXOSC7,EXOSC7
CASP10,CASP10
SERINC5,SERINC5
CLEC3B,CLEC3B
RNU5B-3P,U5
CXCR4,CXCR4
SPZ1,SPZ1
ATP2B2,ATP2B2
AKR7L,AKR7A2
XAF1,XAF1
MRTO4,MRTO4
TEX54,TEX54
NUP98,NUP98
RNU6-1099P,U6
SLC66A1,SLC66A1
FBXO39,FBXO39
TEKT1,TEKT1
RABIF,RABIF
CHIT1,CHIT1
FANCL,FANCL
HSPB3,HSPB3
SP6,SP6
SNX18,SNX18
SP2,SP2
PPFIA4,PPFIA4
PNPO,PNPO
SLC6A11,SLC6A11
SETDB1,SETDB1
ROBO2,ROBO2
ZNF385A,ZNF385A
PRR15L,PRR15L
CDK5RAP3,CDK5RAP3
NEU1,NEU1
ITGA5,ITGA5
DNAJC11,DNAJC11
GTSF1,GTSF1
PRDM2,PRDM2
NCKAP1L,NCKAP1L
ZDHHC3,ZDHHC3
ORC3,ORC3
ELP5,ELP5
ZNF385D,ZNF385D
PRICKLE1,PRICKLE1
CTLA4,CTLA4
OPCML,OPCML
RNU6-542P,U6
HTRA2,HTRA2
NPTX2,NPTX2
CEP97,CEP97
BRCA1,BRCA1
GRIA4,GRIA4
DOK1,DOK1
FAM161A,FAM161A
CCT4,CCT4
PNRC1,PNRC1
SRSF12,SRSF12
HARBI1,HARBI1
ATG13,ATG13
PM20D2,PM20D2
GABRR1,GABRR1
CMAS,CMAS
CCDC54,CCDC54
BBX,BBX
ST8SIA1,ST8SIA1
ZSCAN12,ZSCAN12
RNU2-45P,U2
ZSCAN23,ZSCAN23
RNU6-1180P,U6
GPX6,GPX6
C2CD5,C2CD5
CDCA7,CDCA7
SCAND3,SCAND3
CDKN1A,CDKN1A
DNAH17,DNAH17
FAM171B,FAM171B
TFAP2A,TFAP2A
ITGAV,ITGAV
ARHGAP1,ARHGAP1
EMC1,EMC1
ZNF408,ZNF408
F2,F2
CKAP5,CKAP5
DUSP14,DUSP14
RPL23,RPL23
CD47,CD47
ETNK1,ETNK1
FGF12,FGF12
SNORA21,SNORA21
LASP1,LASP1
PDE1B,PDE1B
GOLGA4,GOLGA4
LASP1NB,LASP1NB
FBXO47,FBXO47
TAL1,TAL1
PTRH2,PTRH2
HSF5,HSF5
LENEP,LENEP
PPP1R1A,PPP1R1A
VMP1,VMP1
ARPC5,ARPC5
SNORD67,SNORD67
LRP4,LRP4
APOBEC4,APOBEC4
SMG7,SMG7
TESPA1,TESPA1
PICALM,PICALM
TBX2,TBX2
RTKN,RTKN
TBX4,TBX4
PRKAR2A,PRKAR2A
CTDSP2,CTDSP2
STK39,STK39
ATP23,ATP23
LRIG3,LRIG3
IFIH1,IFIH1
PLOD2,PLOD2
DUSP6,DUSP6
ARFGEF3,ARFGEF3
RUFY4,RUFY4
PRSS23,PRSS23
METTL25,METTL25
GNA13,GNA13
SP5,SP5
FZD4,FZD4
RGS9,RGS9
GAD1,GAD1
PRRG4,PRRG4
QSER1,QSER1
CLCC1,CLCC1
MYMX,MYMX
TMTC2,TMTC2
SLC29A1,SLC29A1
DEPDC7,DEPDC7
CCR9,CCR9
KITLG,KITLG
XCR1,XCR1
SACM1L,SACM1L
OTUB1,OTUB1
RNU1-117P,U1
GORASP2,GORASP2
CACNG5,CACNG5
CACNG4,CACNG4
MARK2,MARK2
CACNG1,CACNG1
HELZ,HELZ
PDE3A,PDE3A
PRKCZ,PRKCZ
RANBP2,RANBP2
SLCO1C1,SLCO1C1
HSP90AB1,HSP90AB1
SLC47A1,SLC47A1
ATP6V1A,ATP6V1A
SLC35B2,SLC35B2
PROKR1,PROKR1
