Gene name,Mouse gene name
OR2T1,Or2t1
SEC16B,Sec16b
FZD2,Fzd2
SLC35E1,Slc35e1
KAT7,Kat7
H1-7,H1f7
RNF169,Rnf169
RIMBP2,Rimbp2
IL19,Il19
SPCS2,Spcs2
TINCR,Tincr
PLPPR3,Plppr3
NEU3,Neu3
ADGRL2,Adgrl2
SMIM46,SMIM46
SYMPK,Sympk
MSANTD4,Msantd4
KBTBD3,Kbtbd3
AASDHPPT,Aasdhppt
NCOR2,Ncor2
NAP1L4,Nap1l4
ARPC2,Arpc2
RND2,Rnd2
TXNL4B,Txnl4b
MED1,Med1
PMFBP1,Pmfbp1
GPBAR1,Gpbar1
AAMP,Aamp
CDK12,Cdk12
ANKS1B,Anks1b
GP6,Gp6
FAM187A,Fam187a
TMBIM1,Tmbim1
RNFT1,Rnft1
NRGN,Nrgn
ERF,Erf
VSIG2,Vsig2
ESAM,Esam
PIH1D1,Pih1d1
SPSB4,Spsb4
RAP1GAP2,Rap1gap2
SEC22A,Sec22a
MSANTD2,Msantd2
ROBO3,Robo3
LRRC3B,Lrrc3b
TMPRSS7,Tmprss7
TSSK6,Tssk6
NDUFA13,Ndufa13
CHRD,Chrd
SENP3,Senp3
MIR26B,Mir26b
VIL1,Vil1
YJEFN3,Yjefn3
PRPSAP2,Prpsap2
ROBO4,Robo4
CILP2,Cilp2
PNKD,Pnkd
PBX4,Pbx4
LMNTD1,Lmntd1
NFKBID,Nfkbid
CLPP,Clpp
CCDC15,Ccdc15
GSG1,Gsg1
SATB1,Satb1
B3GALT1,B3galt1
HEPACAM,Hepacam
TGOLN2,Tgoln1
STK11,Stk11
API5,Api5
VWA5B1,Vwa5b1
RETSAT,Retsat
MAN2B1,Man2b1
SENP1,Senp1
KCNQ4,Kcnq4
ELMOD3,Elmod3
SLC5A10,Slc5a10
ZNF148,Zfp148
CITED4,Cited4
RN7SKP287,Gm55029
PFKM,Pfkm
SLFNL1,Slfnl1
TTC17,Ttc17
PKP1,Pkp1
PLPP2,Plpp2
FAM83G,Fam83g
RAB5C,Rab5c
OR52P1,Or52p1
IL12A,Il12a
MIER2,Mier2
TCP11L1,Tcp11l1
LAD1,Lad1
SPMAP2,Spmap2
GHDC,Ghdc
XXYLT1,Xxylt1
CSTF3,Cstf3
PHLDA3,Phlda3
RNU6-25P,Gm24565
CSRP1,Csrp1
ACAP2,Acap2
TBKBP1,Tbkbp1
CAPG,Capg
OSBPL7,Osbpl7
HIPK3,Hipk3
LITAFD,Litafd
IPO9,Ipo9
SPATA20,Spata20
APOD,Apod
SHISA4,Shisa4
KIAA1549L,D430041D05Rik
NUDT17,Nudt17
ARL6,Arl6
PIAS3,Pias3
MAT2A,Mat2a
LMO2,Lmo2
LRTM1,Lrtm1
CAPRIN1,Caprin1
VAMP8,Vamp8
CACNA1D,Cacna1d
VAMP5,Vamp5
UQCRFS1,Uqcrfs1
VSTM2B,Vstm2b
TMEM150A,Tmem150a
POP4,Pop4
CAPZA1,Capza1b
INTS2,Ints2
TSHZ3,Tshz3
USP39,Usp39
TARBP2,Tarbp2
NAT10,Nat10
RHOC,Rhoc
FFAR2,Ffar2
MED13,Med13
ZFP28,Zfp28
MAP2K6,Map2k6
C2orf68,0610030E20Rik
TAFA3,Tafa3
MIR125B1,Mir125b-1
SMIM17,Smim17
MIR100,Mir100
ZNF384,Zfp384
NRXN2,Nrxn2
MOV10,Mov10
CYTH1,Cyth1
SLC38A11,Slc38a11
SH2D6,Sh2d6
CACNA1C,Cacna1c
PRKAR1A,Prkar1a
DNAJB1,Dnajb1
EIF4E2,Eif4e2
WFDC1,Wfdc1
ATP2C2,Atp2c2
CERS4,Cers4
TAF12,Taf12
CHAC2,Chac2
GPR75,Gpr75
PSME4,Psme4
MEAK7,Meak7
VAMP2,Vamp2
TAF13,Taf13
PPP2R3A,Ppp2r3a
COTL1,Cotl1
EPRS1,Eprs1
BLTP2,Bltp2
CDIP1,Cdip1
ALKBH5,Alkbh5
FLII,Flii
KRAS,Kras
OR52B2,Or52b2
OR52W1,Or52w1
C11orf42,Gm5901
FHIP1B,Fhip1b
PCCB,Pccb
SLC15A4,Slc15a4
UBN1,Ubn1
ERLEC1,Erlec1
CNGA4,Cnga4
GLT1D1,Glt1d1
CCKBR,Cckbr
BPNT1,Bpnt1
APBB1,Apbb1
DYNLRB2,Dynlrb2
NOP2,Nop2
IARS2,Iars2
KLHDC4,Klhdc4
GGCX,Ggcx
TOP3A,Top3a
MIR194-1,Mir194-1
RAB3GAP2,Rab3gap2
ARRDC5,Arrdc5
SHMT1,Shmt1
CHRDL2,Chrdl2
SLC7A5,Slc7a5
MSL2,Msl2
KLHL29,Klhl29
ERC2,Erc2
MSRB1,Msrb1
DHRS9,Dhrs9
CCNYL1B,Ccnyl1
ZNF263,Zfp263
CCL5,Ccl5
SLC8A2,Slc8a2
XRRA1,Xrra1
INPP4B,Inpp4b
EOMES,Eomes
COBLL1,Cobll1
NCKAP5L,Nckap5l
KPTN,Kptn
BCDIN3D,Bcdin3d
FAIM2,Faim2
AIPL1,Aipl1
NAPA,Napa
SNORA36B,Snora36b
TFAP4,Tfap4
CDC42BPA,Cdc42bpa
MRPS25,Mrps25
AQP2,Aqp2
AQP5,Aqp5
AQP6,Aqp6
CORO7,Coro7
RACGAP1,Racgap1
C5AR2,C5ar2
IL18RAP,Il18rap
DHX34,Dhx34
HEG1,Heg1
PPARGC1A,Ppargc1a
DGAT2,Dgat2
PIMREG,Pimreg
GNL3,Gnl3
FKBP7,Fkbp7
MZF1,Mzf1
PITPNM3,Pitpnm3
TRIM66,Trim66
CROCC2,Crocc2
SNORD19,Snord19
SNORD19B,Gm24916
SNORD69,Snord69
GLT8D1,Glt8d1
PLEKHB2,Plekhb2
MYO1F,Myo1f
CYP2R1,Cyp2r1
BMP3,Bmp3
CALCA,Calca
PRKG2,Prkg2
KIAA0753,4933427D14Rik
EIF4G2,Eif4g2
ASIC1,Asic1
CASP6,Casp6
SPCS1,Spcs1
TXNDC17,Txndc17
ADAMTS10,Adamts10
NEK4,Nek4
CHPF,Chpf
MED31,Med31
CYS1,Cys1
C17orf100,4930563E22Rik
RAD51AP2,Rad51ap2
ST6GAL2,St6gal2
SLC13A5,Slc13a5
MROH2A,Mroh2a
HSD17B7,Hsd17b7
ITIH1,Itih1
SMARCD1,Smarcd1
DNAJA3,Dnaja3
MACF1,Macf1
MAIP1,Maip1
OR4A47,Or4a47
KSR1,Ksr1
LIPE,Lipe
ETS1,Ets1
GPD1,Gpd1
NLRP12,Nlrp12
ITIH4,Itih4
COX14,Cox14
TRIM2,Trim2
CERS5,Cers5
C17orf114,Gm40193
SSH2,Ssh2
NDUFA11,Ndufa11
TPM4,Tpm4
DLG2,Dlg2
NMRAL1,Nmral1
KSR2,Ksr2
PAFAH1B1,Pafah1b1
MUSTN1,Mustn1
CIT,Cit
DNASE1,Dnase1
STIMATE,Stimate
ITIH3,Itih3
PDE11A,Pde11a
TMEM131L,Tmem131l
GAA,Gaa
HSH2D,Hsh2d
TTC21A,Ttc21a
MEFV,Mefv
CIB3,Cib3
WSCD1,Wscd1
FAM32A,Fam32a
ALOXE3,Aloxe3
TLR2,Tlr2
AP1M1,Ap1m1
CLTC,Cltc
USF3,Usf3
VAX2,Vax2
SFRP2,Sfrp2
NAA50,Naa50
ATP6V1B1,Atp6v1b1
SLX4,Slx4
TYK2,Tyk2
GRAMD1C,Gramd1c
SDR42E2,Sdr42e2
RPUSD1,Rpusd1
SMURF1,Smurf1
ANKRD53,Ankrd53
SETD1B,Setd1b
HPD,Hpd
NAGK,Nagk
IMPDH2,Impdh2
CHTF18,Chtf18
AZGP1,Azgp1
PSMD9,Psmd9
GADD45B,Gadd45b
MCEE,Mcee
PLEKHA8,Plekha8
SMPD4,Smpd4
CFAP251,Cfap251
GNG13,Gng13
C16orf96,4930562C15Rik
QRICH1,Qrich1
UBALD1,Ubald1
SPNS3,Spns3
BCL7A,Bcl7a
EXPH5,Exph5
MGRN1,Mgrn1
MLXIP,Mlxip
TP53,Trp53
PTGIR,Ptgir
MTURN,Mturn
POGLUT3,Poglut3
EXOC4,Exoc4
POLA2,Pola2
DENR,Denr
CCDC190,Ccdc190
ZNF45,Zfp94
PIK3R3,Pik3r3
ZBTB11,Zbtb11
ZCCHC8,Zcchc8
ZBTB20,Zbtb20
TSPAN1,Tspan1
MPZL3,Mpzl3
ADAP1,Adap1
P3R3URF,P3r3urf
LDHC,Ldhc
LURAP1,Lurap1
RAD54L,Rad54l
GPX1,Gpx1
MYADM,Myadm
TBL1XR1,Tbl1xr1
NUDT16L1,Nudt16l1
ANKS3,Anks3
NFIC,Nfic
ALDH2,Aldh2
RNU6-137P,Gm22259
HAAO,Haao
LDHA,Ldha
POMGNT1,Pomgnt1
ARID2,Arid2
MAL,Mal
ZNF2,Zfp661
COX19,Cox19
SMIM24,Smim24
SMIM44,Gm48552
CYP2W1,Cyp2w1
SEMA6B,Sema6b
PROM2,Prom2
TMTC1,Tmtc1
C7orf50,3110082I17Rik
MUC20,Muc20
SEPTIN12,Septin12
MUC4,Muc4
MIR339,Mir339
GPR146,Gpr146
GPER1,Gper1
ZFAND2A,Zfand2a
KDM4B,Kdm4b
FAHD2A,Fahd2a
SMIM22,Smim22
TNNT3,Tnnt3
UNCX,Uncx
DIABLO,Diablo
ROGDI,Rogdi
GTF3C2,Gtf3c2
CDC37,Cdc37
ATP6V1C2,Atp6v1c2
GLYR1,Glyr1
BLZF1,Blzf1
CCDC181,Ccdc181
GPRC5A,Gprc5a
PDIA6,Pdia6
TMEM263,Tmem263
SLC19A2,Slc19a2
ZNF398,Zfp398
SF1,Sf1
F5,F5
MTERF2,Mterf2
ZNF282,Zfp282
ADCY9,Adcy9
CRY1,Cry1
ELL2,Ell2
PALMD,Palmd
ZNF212,Zfp212
STUM,Stum
ANO2,Ano2
CAST,Cast
NAA60,Naa60
DLG4,Dlg4
NOL10,Nol10
ACVRL1,Acvrl1
MMD2,Mmd2
PKP2,Pkp2
RN7SKP195,Gm54900
CUX2,Cux2
PPCS,Ppcs
RNU6-536P,Gm23851
PHETA1,Pheta1
CSDE1,Csde1
NLRX1,Nlrx1
CLUAP1,Cluap1
NLGN1,Nlgn1
MYL2,Myl2
NMNAT3,Nmnat3
GCC2,Gcc2
TRAP1,Trap1
PON2,Pon2
MS4A8,Ms4a8a
H1-10,H1f10
USP19,Usp19
CCDC138,Ccdc138
MS4A15,Ms4a15
GRIN2B,Grin2b
MS4A10,Ms4a10
DENND11,Dennd11
SLC1A2,Slc1a2
IPO8,Ipo8
WEE2,Wee2
STAT6,Stat6
ACP3,Acp3
LYG2,Lyg2
SNORC,Snorc
IQCF3,Iqcf3
STAT3,Stat3
NFKBIZ,Nfkbiz
SERTAD2,Sertad2
PDE1A,Pde1a
SLC4A5,Slc4a5
ARL6IP1,Arl6ip1
SLC38A3,Slc38a3
RPL24,Rpl24
GPATCH11,Gpatch11
PAMR1,Pamr1
NXPE3,Nxpe3
RPL37A,Rpl37a
PCSK1,Pcsk1
IGFBP2,Igfbp2
MADD,Madd
IGFBP5,Igfbp5
TNP1,Tnp1
NYAP2,Nyap2
AFTPH,Aftph
NT5DC3,Nt5dc3
KLHL21,Klhl21
UQCC6,Uqcc6
CASP8,Casp8
ARF4,Arf4
PHF13,Phf13
SUB1,Sub1
KLHL12,Klhl12
HCFC2,Hcfc2
SNORD3D,Snord3a
SNORD3D,Snord3a
DENND6A,Dennd6a
ADIPOR1,Adipor1
HDAC5,Hdac5
VPS33A,Vps33a
CYB5R1,Cyb5r1
TMEM183A,Tmem183a
KIAA1143,1110059G10Rik
KIF15,Kif15
MYOG,Myog
TUBA1A,Tuba1a
MYBPH,Mybph
CHI3L1,Chi3l1
CCNG1,Ccng1
APAF1,Apaf1
UBR4,Ubr4
MARS2,Mars2
BOLL,Boll
OTULIN,Otulin
MTX3,Mtx3
THBS4,Thbs4
TMEM42,Tmem42
EXOSC7,Exosc7
SERINC5,Serinc5
CLEC3B,Clec3b
TGM4,Tgm4
CXCR4,Cxcr4
SPZ1,Spz1
ATP2B2,Atp2b2
AKR7L,Akr7a5
XAF1,Xaf1
MRTO4,Mrto4
TEX54,Tex54
NUP98,Nup98
SLC66A1,Slc66a1
FBXO39,Fbxo39
TEKT1,Tekt1
RABIF,Rabif
CHIT1,Chit1
FANCL,Fancl
HSPB3,Hspb3
SP6,Sp6
SNX18,Snx18
SP2,Sp2
PPFIA4,Ppfia4
PNPO,Pnpo
TMPO,Tmpo
SLC6A11,Slc6a11
SETDB1,Setdb1
ROBO2,Robo2
ZNF385A,Zfp385a
PRR15L,Prr15l
CDK5RAP3,Cdk5rap3
NEU1,Neu1
ITGA5,Itga5
DNAJC11,Dnajc11
GTSF1,Gtsf1
PRDM2,Prdm2
NCKAP1L,Nckap1l
ZDHHC3,Zdhhc3
ORC3,Orc3
ELP5,Elp5
PRICKLE1,Prickle1
CTLA4,Ctla4
OPCML,Opcml
RNU6-542P,Gm25897
HTRA2,Htra2
NPTX2,Nptx2
CEP97,Cep97
BRCA1,Brca1
GRIA4,Gria4
H2BC3,H2bc3
DOK1,Dok1
FAM161A,Fam161a
H2AC8,H2ac10
CCT4,Cct4
PNRC1,Pnrc1
SRSF12,Srsf12
HARBI1,Harbi1
ATG13,Atg13
PM20D2,Pm20d2
GABRR1,Gabrr1
CMAS,Cmas
IL36G,Il36g
CCDC54,Ccdc54
IL36A,Il36a
BBX,Bbx
ST8SIA1,St8sia1
ZSCAN12,Zscan12
IL1F10,Il1f10
IL1RN,Il1rn
GPX6,Gpx6
RNU1-149P,Gm23435
C2CD5,C2cd5
CDCA7,Cdca7
SCAND3,Zbed5
IL36RN,Il36rn
CDKN1A,Cdkn1a
DNAH17,Dnah17
FAM171B,Fam171b
TFAP2A,Tfap2a
ITGAV,Itgav
ARHGAP1,Arhgap1
EMC1,Emc1
ZNF408,Zfp408
F2,F2
CKAP5,Ckap5
DUSP14,Dusp14
RPL23,Rpl23
CD47,Cd47
ETNK1,Etnk1
FGF12,Fgf12
SNORA21B,Gm54825
SNORA21,Snora21
LASP1,Lasp1
PDE1B,Pde1b
GOLGA4,Golga4
FBXO47,Fbxo47
C1orf50,AU022252
TAL1,Tal1
PTRH2,Ptrh2
HSF5,Hsf5
LENEP,Lenep
PPP1R1A,Ppp1r1a
VMP1,Vmp1
ARPC5,Arpc5
SNORD67,Snord67
LRP4,Lrp4
APOBEC4,Apobec4
SMG7,Smg7
TESPA1,Tespa1
PICALM,Picalm
TBX2,Tbx2
RTKN,Rtkn
TBX4,Tbx4
PRKAR2A,Prkar2a
OR10A7,Or10am5
OR6C65,Or6c65
CTDSP2,Ctdsp2
STK39,Stk39
ATP23,Atp23
LRIG3,Lrig3
IFIH1,Ifih1
CXCR2,Cxcr2
PLOD2,Plod2
DUSP6,Dusp6
ARFGEF3,Arfgef3
RUFY4,Rufy4
AKNAD1,Aknad1
PRSS23,Prss23
METTL25,Mettl25
GNA13,Gna13
SP5,Sp5
FZD4,Fzd4
RGS9,Rgs9
GAD1,Gad1
PRRG4,Prrg4
QSER1,Qser1
CLCC1,Clcc1
MYMX,Mymx
TMTC2,Tmtc2
SLC29A1,Slc29a1
DEPDC7,Depdc7
CCR9,Ccr9
KITLG,Kitl
XCR1,Xcr1
SACM1L,Sacm1l
OTUB1,Otub1
LDHB,Ldhb
GORASP2,Gorasp2
OR4C3,Or4c3
CACNG5,Cacng5
OR4C5,Or4c35
CACNG4,Cacng4
MARK2,Mark2
CACNG1,Cacng1
HELZ,Helz
NLRC4,Nlrc4
PDE3A,Pde3a
ERICH2,Erich2
PRKCZ,Prkcz
RANBP2,Ranbp2
SLCO1C1,Slco1c1
HSP90AB1,Hsp90ab1
SLC47A1,Slc47a1
ATP6V1A,Atp6v1a
SLC35B2,Slc35b2
ARHGAP25,Arhgap25
IPP,Ipp
NFKBIE,Nfkbie
TMEM151B,Tmem151b
PDE4B,Pde4b
TCTE1,Tcte1
AARS2,Aars2
POLR3B,Polr3b
SPATS1,Spats1
SLMAP,Slmap
COPS7B,Cops7b
ABCC10,Abcc10
TMOD4,Tmod4
USP22,Usp22
PELI3,Peli3
RFX4,Rfx4
SMAP2,Smap2
DLK2,Dlk2
DARS1,Dars1
MS4A18,Ms4a18
DHRS7B,Dhrs7b
TOP6BL,Top6bl
TJAP1,Tjap1
WNT16,Wnt16
TMEM11,Tmem11
FAM3C,Fam3c
NATD1,Natd1
EXO5,Exo5
ART4,Art4
M1AP,M1ap
MAP2K3,Map2k3
SINHCAF,Sinhcaf
PIK3C2B,Pik3c2b
GALNTL5,Galntl5
EPHA4,Epha4
TMEM161B,Tmem161b
CADM1,Cadm1
RFC5,Rfc5
GALNT11,Galnt11
WSB2,Wsb2
MSTN,Mstn
INPP1,Inpp1
VSIG10,Vsig10
VPS72,Vps72
SEMA6C,Sema6c
PEBP1,Pbp2
MIR671,Mir671
SLC4A2,Slc4a2
GRM7,Grm7
RNF44,Rnf44
SSPN,Sspn
HIBCH,Hibch
BHMT2,Bhmt2
LLGL1,Llgl1
ITPR2,Itpr2
TRIM68,Trim68
PLAAT3,Plaat3
VPS51,Vps51
JMY,Jmy
POMGNT2,Pomgnt2
IL1RAP,Il1rap
OVGP1,Ovgp1
HOMER1,Homer1
LIAT1,Liat1
RFLNB,Rflnb
FBXL20,Fbxl20
INTS13,Ints13
WDR77,Wdr77
SESTD1,Sestd1
NPAS4,Npas4
ATP5PB,Atp5pb
PJA2,Pja2
DBX2,Dbx2
KMT2A,Kmt2a
PHYKPL,Phykpl
GTDC1,Gtdc1
C1orf162,I830077J02Rik
SLC38A1,Slc38a1
TMIGD3,Tmigd3
CD300LB,Cd300lb
ARHGDIA,Arhgdia
ADORA3,Adora3
RAP1A,Rap1a
RN7SKP296,Gm54916
EIF1B,Eif1b
GTF2E1,Gtf2e1
FOXO6,Foxo6
TNIP1,Tnip1
EDN2,Edn2
STXBP5L,Stxbp5l
ATP1B1,Atp1b1
YAE1,Yae1d1
PDE2A,Pde2a
ASPSCR1,Aspscr1
TTL,Ttl
STRIP2,Strip2
HS2ST1,Hs2st1
POLR1B,Polr1b
EMP3,Emp3
SLC38A2,Slc38a2
IER2,Ier2
RNU1-72P,Gm22658
PIK3R2,Pik3r2
HOOK1,Hook1
PRKCI,Prkci
H2AC25,H2ac25
H2BC26,H2bc26
SKIL,Skil
HOXB13,Hoxb13
AGTRAP,Agtrap
TTLL6,Ttll6
CLDN11,Cldn11
SLC38A4,Slc38a4
SLC7A14,Slc7a14
CHCHD5,Chchd5
STAB1,Stab1
CKAP2L,Ckap2l
CALCOCO2,Calcoco2
AMIGO2,Amigo2
RPAP3,Rpap3
NRCAM,Nrcam
IL1A,Il1a
MTHFR,Mthfr
EIF2B4,Eif2b4
ENDOU,Endou
CD177,Cd177
RAPGEF3,Rapgef3
PHLDB3,Phldb3
NT5DC2,Nt5dc2
KYNU,Kynu
SLC44A5,Slc44a5
ZSCAN22,Zscan22
MIR139,Mir139
ARAP1,Arap1
UQCC5,Uqcc5
TNFSF14,Tnfsf14
PBRM1,Pbrm1
UBE2Z,Ube2z
PPM1N,Ppm1n
FAM229A,Fam229a
ARHGAP15,Arhgap15
THAP3,Thap3
SNF8,Snf8
PNPLA8,Pnpla8
APLP1,Aplp1
S100A5,S100a5
SLC48A1,Slc48a1
ICA1L,Ica1l
GIP,Gip
RNU6-826P,Gm23622
PER1,Per1
KANSL2,Kansl2
DNAJB9,Dnajb9
PPM1J,Ppm1j
EIF2AK1,Eif2ak1
SAFB2,Safb2
SNORA2C,Snora34
SNORA2B,Snora2b
CCNT1,Ccnt1
TCHH,Tchh
PMF1,Pmf1
N4BP3,N4bp3
MLEC,Mlec
NFYC,Nfyc
USP42,Usp42
UNC119B,Unc119b
CD300E,Cd300e
MILR1,Milr1
NEDD1,Nedd1
COMMD1,Commd1
SLC20A1,Slc20a1
C1QL1,C1ql1
CYTH3,Cyth3
COPZ2,Copz2
TIA1,Tia1
MIR152,Mir152
MAML1,Maml1
NFE2L1,Nfe2l1
SMIM10L3,Smim10l3
LTC4S,Ltc4s
THSD7A,Thsd7a
TMEM181,Tmem181a
MGAT4B,Mgat4b
OGG1,Ogg1
CBX1,Cbx1
STARD10,Stard10
GABARAPL1,Gabarapl1
RNU6-1201P,Gm24393
SNX11,Snx11
SCIN,Scin
PCYOX1,Pcyox1
CALHM6,Calhm6
THUMPD2,Thumpd2
KCTD20,Kctd20
KLRD1,Klrd1
SKAP1,Skap1
ARL4A,Arl4a
RNU1-38P,Gm25004
ST3GAL5,St3gal5
ATG16L2,Atg16l2
SPOCD1,Spocd1
STK38,Stk38
PRSS58,Prss58
SQSTM1,Sqstm1
KLRK1,Klrk1
SAXO3,Lhb
SRSF3,Srsf3
NEUROD2,Neurod2
PPP1R1B,Ppp1r1b
TRBV2,Trbv3
TRBV3-1,Trbv4
FYTTD1,Fyttd1
BTN3A1,Btnl12
OR9A2,Or9a2
RUBCN,Rubcn
STARD3,Stard3
UFSP1,Ufsp1
MRNIP,Mrnip
MOB3C,Mob3c
SRSF11,Srsf11
MTCH2,Mtch2
PAX4,Pax4
MUCL3,Mucl3
OASL,Oasl1
H3C1,H3c8
MCCC1,Mccc1
CTXND2,Ctxnd2
GPR137B,Gpr137b
IRAG1,Irag1
GTF2I,Gtf2i
BNIP5,Bnip5
ERO1B,Ero1b
TCAP,Tcap
PNMT,Pnmt
PXT1,Pxt1
GCKR,Gckr
PGAP3,Pgap3
CYP27B1,Cyp27b1
MRPL33,Mrpl33
KPRP,Kprp
C2CD4D,C2cd4d
MTARC2,Mtarc2
LMBRD1,Lmbrd1
ERBB2,Erbb2
RBKS,Rbks
MTARC1,Mtarc1
FOSL2,Fosl2
PDCD5,Pdcd5
ATPAF1,Atpaf1
PLB1,Plb1
OR52B4,Or52b4
TRIM21,Trim21
GPR137,Gpr137
CAND2,Cand2
ANKRD27,Ankrd27
EIF2S3B,Eif2s3y
RGS16,Rgs16
MRGPRF,Mrgprf
RGS8,Rgs8
IQSEC1,Iqsec1
CFAP300,Cfap300
STYK1,Styk1
MIEN1,Mien1
GRB7,Grb7
YAP1,Yap1
SARS1,Sars1
YBX3,Ybx3
RGS9BP,Rgs9bp
NUDT19,Nudt19
TDRD12,Tdrd12
PHF3,Phf3
SPDYA,Spdya
CELSR2,Celsr2
RNU6-952P,Gm23817
PRRT3,Prrt3
BIRC3,Birc3
MAPKAPK5,Mapkapk5
IKZF3,Ikzf3
SLC7A9,Slc7a9
FHIT,Fhit
USP45,Usp45
RNU6-788P,Gm23241
UBE2E1,Ube2e1
BIRC2,Birc2
WDR43,Wdr43
PSRC1,Psrc1
TMEM116,Tmem116
SNORD92,Snord92
SNORD53,Snord53
SNORD53B,Gm22858
TOGARAM2,Togaram2
TMEM123,Tmem123
NKIRAS1,Nkiras1
RN7SKP22,Gm54641
MMP7,Mmp7
SMARCAL1,Smarcal1
MYBPHL,Mybphl
MMP20,Mmp20
SORT1,Sort1
RPL15,Rpl15
NCAM1,Ncam1
SOCS5,Socs5
MAMSTR,Mamstr
MCFD2,Mcfd2
USE1,Use1
SELPLG,Selplg
SSH1,Ssh1
PSMA5,Psma5
SLC35B3,Slc35b3
UBE2E2,Ube2e2
OCEL1,Ocel1
STPG4,Stpg4
NEK10,Nek10
ZBTB37,Zbtb37
CALM2,Calm2
LACTBL1,Lactbl1
UAP1,Uap1
DAO,Dao
ZPBP2,Zpbp2
NR2F6,Nr2f6
EOGT,Eogt
TTC12,Ttc12
EPCAM,Epcam
CKAP4,Ckap4
TCP11L2,Tcp11l2
TMF1,Tmf1
ORMDL3,Ormdl3
KCNIP3,Kcnip3
RNU6-1012P,Gm23981
LRRC3C,Lrrc3c
ATXN7L3B,Atxn7l3b
BLTP3B,Bltp3b
PROSER3,Proser3
PSMD3,Psmd3
UBA3,Uba3
DOCK10,Dock10
CSF3,Csf3
PRDM13,Prdm13
AK2,Ak2
ANKK1,Ankk1
MED24,Med24
WDR27,Wdr27
DRD2,Drd2
USP29,Usp29
ACTR6,Actr6
ARL6IP5,Arl6ip5
LMOD3,Lmod3
CCDC80,Ccdc80
C8A,C8a
AURKC,Aurkc
C1QA,C1qa
SIDT2,Sidt2
C1QC,C1qc
C1QB,C1qb
C6orf120,1600012H06Rik
PHF10,Phf10
GAP43,Gap43
CD46,Cd46
SCYL2,Scyl2
RNU6-1270P,Gm54461
CRTAP,Crtap
TRAPPC2B,Trappc2
SUSD5,Susd5
STAT1,Stat1
GLB1L2,Glb1l2
FBXL2,Fbxl2
SERTAD3,Sertad3
MCEMP1,Mcemp1
B3GAT1,B3gat1
MEN1,Men1
ACP4,Acp4
CIMIP3,Cimip3
HEBP2,Hebp2
NHSL1,Nhsl1
UBP1,Ubp1
ATG2A,Atg2a
SFTA2,Sfta2
G0S2,G0s2
CACNA1A,Cacna1a
HSD11B1,Hsd11b1
TRAF3IP3,Traf3ip3
HRAS,Hras
NICN1,Nicn1
CHEK1,Chek1
MANF,Manf
RBM15B,Rbm15b
DCAF1,Dcaf1
RAD54L2,Rad54l2
C1orf74,A130010J15Rik
IRF6,Irf6
RNU2-35P,Gm25052
ACRV1,Acrv1
UTP25,Utp25
CACNA2D3,Cacna2d3
RIMKLA,Rimkla
SPI1,Spi1
ZMYND12,Zmynd12
YARS1,Yars1
EFCAB12,Efcab12
RYK,Ryk
C8B,C8b
PLCXD2,Plcxd2
DCAF8,Dcaf8
ME3,Me3
PHLDB2,Phldb2
NHEJ1,Nhej1
ZBTB22,Zbtb22
OAZ1,Oaz1
DLAT,Dlat
MPHOSPH10,Mphosph10
FLOT1,Flot1
TTC7A,Ttc7
EPS8L1,Eps8l1
PEX19,Pex19
ABHD10,Abhd10
TAGLN3,Tagln3
NNMT,Nnmt
NHLH1,Nhlh1
SLAMF6,Slamf6
GATA2,Gata2
CD84,Cd84
OR4P4,Or4p4
OR2AT4,Or2at4
KCNQ1,Kcnq1
ABI3BP,Abi3bp
COPA,Copa
ADGRE5,Adgre5
ATM,Atm
WIPF1,Wipf1
DDX39A,Ddx39a
MRPS5,Mrps5
PKN1,Pkn1
SDHAF2,Sdhaf2
PRPF40A,Prpf40a
SDHD,Sdhd
PTGER1,Ptger1
GIPC1,Gipc1
INAVA,Inava
CTDSPL,Ctdspl
CLCA2,Clca2
TPH1,Tph1
CLCA1,Clca1
SELENOW,Selenow
TREH,Treh
LPP,Lpp
PRKAB2,Prkab2
CSNK1G2,Csnk1g2
DDX6,Ddx6
MFSD2B,Mfsd2b
SLC25A34,Slc25a34
MIR28,Mir28a
MITF,Mitf
TMEM82,Tmem82
WDCP,Wdcp
FBLIM1,Fblim1
FKBP1B,Fkbp1b
MKNK2,Mknk2
SF3B6,Sf3b6
EIF3M,Eif3m
FAM228B,Fam228b
ARHGAP45,Arhgap45
TMPRSS4,Tmprss4
PFN4,Pfn4
ITSN2,Itsn2
RAP1GAP,Rap1gap
UBA52,Uba52rt
IFT80,Ift80
SIGIRR,Sigirr
FAM228A,Fam228a
SLC4A1AP,Slc4a1ap
CIMIP6,4930505A04Rik
PKP3,Pkp3
SMC4,Smc4
USP48,Usp48
EML6,Eml6
LRRC51,Lrrc51
CIRBP,Cirbp
RTN4,Rtn4
IGHMBP2,Ighmbp2
CCDC30,Ccdc30
MYD88,Myd88
C11orf87,AI593442
RDX,Rdx
FSTL1,Fstl1
RNU6-433P,Gm26065
UGP2,Ugp2
NDUFB4,Ndufb4
SST,Sst
RTP2,Rtp2
BCL6,Bcl6
MATN1,Matn1
SFPQ,Sfpq
ZC3H12C,Zc3h12c
FAR1,Far1
GCSAM,Gcsam
SLC9C1,Slc9c1
NT5C1A,Nt5c1a
TMX2,Tmx2
PPIE,Ppie
