Gene name,Macaque gene name
TSC22D1,TSC22D1
DNM2,DNM2
DHRS7C,DHRS7C
CHMP2A,CHMP2A
MIR940,mml-mir-940
GRAMD1B,GRAMD1B
GSG1L2,GSG1L2
UBE2M,UBE2M
ZNF345,ZNF345
SGCA,SGCA
OTOA,OTOA
Y_RNA,Y_RNA
ABCA3,ABCA3
IRF8,IRF8
EPS15L1,EPS15L1
SCN4A,SCN4A
Metazoa_SRP,Metazoa_SRP
RNF138,RNF138
Metazoa_SRP,Metazoa_SRP
GLP2R,GLP2R
MIR199A1,mml-mir-199a-2
ACAP1,ACAP1
ZNF568,ZNF568
MIR99B,MIR99B
TMED1,TMED1
PPP1R9B,PPP1R9B
MIRLET7E,MIRLET7E
Y_RNA,Y_RNA
MIR125A,mml-mir-125a
NUFIP1,NUFIP1
NUP58,NUP58
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
FOXF1,FOXF1
PRR29,PRR29
SPACA6,SPACA6
Metazoa_SRP,Metazoa_SRP
C19orf38,C19H19orf38
RNY4P3,Y_RNA
Metazoa_SRP,Metazoa_SRP
SAMD14,SAMD14
ZNF829,ZNF829
SNORA70,SNORA70
TMEM95,TMEM95
GPALPP1,GPALPP1
PIAS2,PIAS2
MTHFSD,MTHFSD
Metazoa_SRP,Metazoa_SRP
CBLC,CBLC
FPR1,FPR1
TNK1,TNK1
RN7SL49P,Metazoa_SRP
CARM1,CARM1
ZNF420,ZNF420
FPR2,FPR2
CCNF,CCNF
PDK2,PDK2
FPR3,FPR3
ABCC6,ABCC6
ERN1,ERN1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
GAS7,GAS7
GTF2F2,GTF2F2
TRAPPC8,TRAPPC8
C16orf90,C20H16orf90
BCAM,BCAM
ST8SIA5,ST8SIA5
ZNF585A,ZNF585A
HS3ST2,HS3ST2
ZNF577,ZNF577
U6,U6
HS3ST3A1,HS3ST3A1
TMEM256,TMEM256
Metazoa_SRP,Metazoa_SRP
KCTD4,KCTD4
NECTIN2,NECTIN2
USP31,USP31
NLGN2,NLGN2
Metazoa_SRP,Metazoa_SRP
ADCY7,ADCY7
CLUAP1,CLUAP1
YIPF2,YIPF2
SPEM1,SPEM1
ZNF613,ZNF613
TPT1,TPT1
TOMM40,TOMM40
SNORD104,SNORD104
TEDC2,TEDC2
COX10,COX10
ZNF350,ZNF350
ATP8A2,ATP8A2
SCNN1G,SCNN1G
TIMM29,TIMM29
ITGA3,ITGA3
Metazoa_SRP,Metazoa_SRP
LOXHD1,LOXHD1
ZNF615,ZNF615
LDLR,LDLR
C19orf44,C19H19orf44
LUC7L,LUC7L
Metazoa_SRP,Metazoa_SRP
FBXO31,FBXO31
APOE,APOE
HS3ST3B1,HS3ST3B1
ZNF875,ZNF875
TBC1D24,TBC1D24
SNORA31B,SNORA31B
U6,U6
CHERP,CHERP
SNORA31,SNORA31
TMEM102,TMEM102
TEX2,TEX2
SCNN1B,SCNN1B
ZNF614,ZNF614
ZNF527,ZNF527
Metazoa_SRP,Metazoa_SRP
NLRC3,NLRC3
RN7SL146P,Metazoa_SRP
PMP22,PMP22
SLC25A30,SLC25A30
TTR,TTR
APOC1,APOC1
ZNF415,ZNF415
FGF11,FGF11
SLC35E1,SLC35E1
ZNF569,ZNF569
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ARK2C,ARK2C
ZNF432,ZNF432
ZCCHC14,ZCCHC14
TEKT3,TEKT3
APOC2,APOC2
COG3,COG3
SLC25A52,SLC25A52
SLX4,SLX4
SCN3B,SCN3B
CHRNB1,CHRNB1
TSPAN16,TSPAN16
MYH13,MYH13
Metazoa_SRP,Metazoa_SRP
FAM234A,FAM234A
Metazoa_SRP,Metazoa_SRP
APOC4,APOC4
RNU6-78P,U6
OSR1,OSR1
RNU6-799P,U6
RAB3D,RAB3D
RN7SL792P,Metazoa_SRP
ARK2N,ARK2N
ERICH6B,ERICH6B
DLX3,DLX3
Metazoa_SRP,Metazoa_SRP
B4GALT6,B4GALT6
ZNF202,ZNF202
Metazoa_SRP,Metazoa_SRP
ZBTB4,ZBTB4
ZNF570,ZNF570
DLX4,DLX4
OR6X1,OR6X1
TMEM205,TMEM205
DNASE1,DNASE1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
OR6M1,OR6M1
COG7,COG7
RNU6-1313P,U6
U6,U6
SHISA2,SHISA2
TEX101,TEX101
DEF8,DEF8
TMEM38A,TMEM38A
PECAM1,PECAM1
TMEM225,TMEM225
CBY2,CBY2
ZNF793,ZNF793
Metazoa_SRP,Metazoa_SRP
OR8D4,OR8D4
HAUS1,HAUS1
JPH3,JPH3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CLPTM1,CLPTM1
BRD7,BRD7
ZNF571,ZNF571
OR4D5,OR4D5
RGS11,RGS11
PLPPR2,PLPPR2
RNF6,RNF6
LYPD3,LYPD3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SIAH3,SIAH3
Metazoa_SRP,Metazoa_SRP
U1,U1
Y_RNA,Y_RNA
SWSAP1,SWSAP1
ZNF616,ZNF616
RNU6-1278P,U6
Y_RNA,Y_RNA
OR10G8,OR10G8
EPOR,EPOR
TRAP1,TRAP1
PHLDB3,PHLDB3
GGA2,GGA2
OR10G7,OR10G7
Metazoa_SRP,Metazoa_SRP
NKD1,NKD1
TNFSF12,TNFSF12
ZNF677,ZNF677
MILR1,MILR1
NWD1,NWD1
VWA5A,VWA5A
NT5C1B,NT5C1B
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
CDK8,CDK8
POLG2,POLG2
KAT7,KAT7
DBNDD1,DBNDD1
Metazoa_SRP,Metazoa_SRP
PPP2R1A,PPP2R1A
PDIA2,PDIA2
ADCY9,ADCY9
EARS2,EARS2
TRIM16,TRIM16
ODAD3,ODAD3
RELB,RELB
XYLT1,XYLT1
NOD2,NOD2
OR10D3,OR10D3
AXIN1,AXIN1
OR8G5,OR8G5
GAS8,GAS8
CLASRP,CLASRP
OR8D1,OR8D1
XRCC1,XRCC1
Metazoa_SRP,Metazoa_SRP
RNU6-1215P,U6
MRPL28,MRPL28
MYH3,MYH1
UBFD1,UBFD1
Metazoa_SRP,Metazoa_SRP
ZNF296,ZNF296
PGAP6,PGAP6
ZNF331,ZNF331
LCP1,LCP1
OR8B4,OR8B4
Metazoa_SRP,Metazoa_SRP
FAM117A,SLC35B1
KLHDC4,KLHDC4
KCNS3,KCNS3
DDX5,DDX5
Metazoa_SRP,Metazoa_SRP
WASF3,WASF3
OR8B8,OR8B8
CDH8,CDH8
Metazoa_SRP,Metazoa_SRP
MSGN1,MSGN1
CYLD,CYLD
KCTD5,KCTD5
GEN1,GEN1
Y_RNA,Y_RNA
OR8A1,OR8A1
SHOX,SHOX
TFAP4,TFAP4
DPRX,DPRX
PANX3,PANX3
PPP1R37,PPP1R37
GPR12,GPR12
U6,U6
RN7SL288P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
TBRG1,TBRG1
ZNF507,ZNF507
SIN3B,SIN3B
LRRC63,LRRC63
CDH11,CDH11
GLIS2,GLIS2
PALB2,PALB2
SENP3,SENP3
SMC6,SMC6
SPOP,SPOP
SIAE,SIAE
MIR523,mml-mir-523a
MIR518F,mml-mir-518f
ZNF575,ZNF575
MIR520B,mml-mir-519a
PRSS22,PRSS22
MIR643,mml-mir-643
NKPD1,NKPD1
USP12,USP12
SALL1,SALL1
MIR520C,MIR520C
PINLYP,PINLYP
DPY19L3,DPY19L3
SPA17,SPA17
CORO7,CORO7
ELAVL3,ELAVL3
RNU6-980P,U6
ZNF286A,ZNF286A
VSNL1,VSNL1
MIR517A,mml-mir-517a
TOX3,TOX3
NXPH3,NXPH3
CDH5,CDH5
MIR5047,MIR5047
RN7SL823P,Metazoa_SRP
ZNF653,ZNF653
ZNF576,ZNF576
RUBCNL,RUBCNL
NRGN,NRGN
RAD51AP2,RAD51AP2
DCTN5,DCTN5
ZNF428,ZNF428
Metazoa_SRP,Metazoa_SRP
NGFR,NGFR
BEAN1,BEAN1
VSIG2,VSIG2
Metazoa_SRP,Metazoa_SRP
CYRIA,CYRIA
CADM4,CADM4
MIR521-1,mml-mir-521
HAUS8,HAUS8
MIR522,mml-mir-518e
PDCD5,PDCD5
RN7SL104P,Metazoa_SRP
CEP95,CEP95
ESAM,ESAM
PLK1,PLK1
ZNF287,ZNF287
MYCN,MYCN
NLRP12,NLRP12
ECSIT,ECSIT
KLC3,KLC3
RNU5E-7P,U5
MYADM,MYADM
Metazoa_SRP,Metazoa_SRP
TK2,TK2
RNU2-6P,U2
PLAUR,PLAUR
MSANTD2,MSANTD2
LRRC75A,LRRC75A
PRSS33,PRSS33
ZBED1,ZBED1
ZNF528,ZNF528
NHS,NHS
SNORA48,SNORA48
ERN2,ERN2
SNORD65,SNORD65
PRKCG,PRKCG
SNORD10,SNORD10
SNORD49A,SNORD49A
SNORA67,SNORA67
ELOB,TCEB2
SNORD49B,SNORD49B
SMG1,SMG1
CD68,CD68
RN7SL368P,Metazoa_SRP
RN7SL833P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
LRCH1,LRCH1
DNAJA3,DNAJA3
CHD9,CHD9
SRRM2,SRRM2
ERCC2,ERCC2
CACNG7,CACNG7
IRGC,IRGC
CNN1,CNN1
TRPV2,TRPV2
SLC7A5,SLC7A5
ANKRD27,ANKRD27
DDX1,DDX1
Metazoa_SRP,Metazoa_SRP
MPDU1,MPDU1
HEPACAM,HEPACAM
SMURF2,SMURF2
SMG9,SMG9
ELOF1,ELOF1
ZNF701,ZNF701
CA5A,CA5A
ZNF808,ZNF808
FLYWCH1,FLYWCH1
PIGL,PIGL
Metazoa_SRP,Metazoa_SRP
ACP5,ACP5
CCDC15,CCDC15
KCNN4,KCNN4
SCML1,SCML1
POLR1G,POLR1G
CD99,CD99
Metazoa_SRP,Metazoa_SRP
LYPD5,LYPD5
UBB,UBB
FLYWCH2,FLYWCH2
CMTM1,CMTM1
CHP2,CHP2
FXR2,FXR2
CENPV,CENPV
USE1,USE1
ESD,ESD
ZNF283,ZNF283
Metazoa_SRP,Metazoa_SRP
RAI2,RAI2
ERCC1,ERCC1
Metazoa_SRP,Metazoa_SRP
MIR1288,MIR1288
TARM1,TARM1
Metazoa_SRP,Metazoa_SRP
SLC37A2,SLC37A2
OCEL1,OCEL1
NMRAL1,NMRAL1
Metazoa_SRP,Metazoa_SRP
ZNF83,ZNF83
BANP,BANP
RPS6KA6,RPS6KA6
HTR2A,HTR2A
CMTM2,CMTM2
PRKCB,PRKCB
HMOX2,HMOX2
ZNF45,ZNF45
RN7SL700P,Metazoa_SRP
TMEM218,TMEM218
ZNF700,ZNF700
NCOR1,NCOR1
SNORA68B,SNORA68B
CMTM3,CMTM3
RN7SL789P,Metazoa_SRP
FOSB,FOSB
XG,XG
PAQR4,PAQR4
BEND2,BEND2
CDIP1,CDIP1
USHBP1,USHBP1
MYH4,MYH4
PRPF31,PRPF31
Metazoa_SRP,Metazoa_SRP
PKMYT1,PKMYT1
NBAS,NBAS
GNA13,GNA13
C16orf96,C20H16orf96
ZNF600,ZNF600
SAT2,SAT2
CACNG3,CACNG3
Metazoa_SRP,Metazoa_SRP
TFPT,TFPT
Metazoa_SRP,Metazoa_SRP
BABAM1,BABAM1
GREP1,GREP1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ZNF433,ZNF433
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
RNU7-24P,U7
NUDT15,NUDT15
Metazoa_SRP,Metazoa_SRP
RTN2,RTN2
UBALD1,UBALD1
ZNF878,ZNF878
5S_rRNA,5S_rRNA
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ZNF224,ZNF224
SLC7A9,SLC7A9
LRATD1,LRATD1
ADPRM,ADPRM
GYG2,GYG2
DYNC1LI2,DYNC1LI2
CNOT3,CNOT3
ZNF28,ZNF28
RGS9,RGS9
RN7SL442P,Metazoa_SRP
MED4,MED4
RNU6-862P,U6
SHBG,SHBG
RBBP6,RBBP6
ZNF136,ZNF136
ANKLE1,ANKLE1
RNU6-314P,U6
TMEM220,TMEM220
RBL2,RBL2
CEP89,CEP89
LENG1,LENG1
TTC19,TTC19
TRIB2,TRIB2
Y_RNA,Y_RNA
ABHD8,ABHD8
SCML2,SCML2
PPM1N,PPM1N
RNU6-843P,U6
Metazoa_SRP,Metazoa_SRP
SNORD18,SNORD18
TMC4,TMC4
TERB1,TERB1
ITM2B,ITM2B
FAAP24,FAAP24
ZSWIM7,ZSWIM7
THOC6,THOC6
PIRT,PIRT
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
ADORA2B,ADORA2B
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RNU6-1065P,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ATP1B2,ATP1B2
MBOAT7,MBOAT7
ARSD,ARSD
TNFRSF12A,TNFRSF12A
RHPN2,RHPN2
ZNF226,ZNF226
ZNF44,ZNF44
VASP,VASP
MGRN1,MGRN1
RNU6-1153P,U6
RB1,RB1
SHISA6,SHISA6
AXIN2,AXIN2
LPIN1,LPIN1
NAE1,NAE1
TSEN34,TSEN34
ZNF160,ZNF160
TNFRSF13B,TNFRSF13B
ZNF227,ZNF227
AKTIP,AKTIP
BICDL2,BICDL2
ARSL,ARSL
CDKL5,CDKL5
RPS9,RPS9
TNRC6A,TNRC6A
TP53,TP53
RNU1-22P,U1
OPA3,OPA3
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
RPGRIP1L,RPGRIP1L
GPATCH1,GPATCH1
DNAH9,DNAH9
RCBTB2,RCBTB2
ZC3H18,ZC3H18
ARSH,ARSH
ZNF205,ZNF205
Metazoa_SRP,Metazoa_SRP
ZNF112,ZNF112
PLVAP,PLVAP
LILRB5,LILRB5
Metazoa_SRP,Metazoa_SRP
TMC7,TMC7
ARSF,ARSF
IL17C,IL17C
RS1,RS1
HDX,HDX
OR1F1,OR1F1
EML2,EML2
Metazoa_SRP,Metazoa_SRP
MXRA5,MXRA5
Metazoa_SRP,Metazoa_SRP
ZNF490,ZNF490
CA7,CA7
CYSLTR2,CYSLTR2
ZNF791,ZNF791
ZNF200,ZNF200
PDP2,PDP2
MVD,MVD
FTO,FTO
MPRIP,MPRIP
SNORA48B,SNORA48B
CEP112,CEP112
RNU6-521P,U6
Metazoa_SRP,Metazoa_SRP
MVB12A,MVB12A
RNU6-1340P,U6
MAN2B1,WDR83OS
ZNF18,ZNF18
NTSR2,NTSR2
ANKS3,ANKS3
WRAP53,WRAP53
SNAI3,SNAI3
ITPRIPL2,ITPRIPL2
PPEF1,PPEF1
MEFV,MEFV
FNDC3A,FNDC3A
TMEM221,TMEM221
CDH16,CDH16
MAP2K4,MAP2K4
SYT17,SYT17
MIR330,MIR330
RN7SL836P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
5S_rRNA,5S_rRNA
GIPR,GIPR
U2,U2
Metazoa_SRP,Metazoa_SRP
U6,U6
IRX3,IRX3
U6,U6
RNASEH2A,RNASEH2A
CDT1,CDT1
U6,U6
U3,U3
DNAAF8,DNAAF8
RNY3P2,Y_RNA
E2F6,E2F6
EFNB3,EFNB3
IRX5,IRX5
MIR744,MIR744
RRAD,RRAD
PHKA2,PHKA2
MIR642A,mml-mir-642
RN7SL841P,Metazoa_SRP
CLEC19A,CLEC19A
SLC5A11,SLC5A11
CIAO2B,CIAO2B
CEACAM20,CEACAM20
IRX6,IRX6
QPCTL,QPCTL
TTYH1,TTYH1
Metazoa_SRP,Metazoa_SRP
ZNF500,ZNF500
MYOCD,MYOCD
CDADC1,CDADC1
FBXO46,FBXO46
ROGDI,ROGDI
MMP2,MMP2
MEIOSIN,MEIOSIN
APOOL,APOOL
Metazoa_SRP,Metazoa_SRP
ZNF263,ZNF263
CAB39L,CAB39L
ROCK2,ROCK2
CEBPG,CEBPG
Metazoa_SRP,Metazoa_SRP
CES2,CES2
ARHGAP44,ARHGAP44
SEPTIN12,SEPTIN12
TIGD7,TIGD7
PEPD,PEPD
U6,U6
TMC5,TMC5
DNAH2,DNAH2
LPCAT2,LPCAT2
Metazoa_SRP,Metazoa_SRP
SMIM22,SMIM22
ZNF75A,ZNF75A
SETDB2,SETDB2
ARHGAP17,ARHGAP17
PUDP,PUDP
CHST8,CHST8
GLYR1,GLYR1
LENG8,LENG8
ZSCAN32,ZSCAN32
SLC6A2,SLC6A2
Metazoa_SRP,Metazoa_SRP
SATL1,SATL1
IGSF23,IGSF23
RNU6-767P,U6
RNU4-46P,U4
RN7SL150P,Metazoa_SRP
RN7SL775P,Metazoa_SRP
RN7SL543P,Metazoa_SRP
PHF11,PHF11
GDE1,GDE1
GALNS,GALNS
ZNF174,ZNF174
CBFB,CBFB
ELAC2,ELAC2
CEACAM19,CEACAM19
LSM14A,LSM14A
UBN1,UBN1
DMWD,DMWD
FLCN,FLCN
PRKCA,PRKCA
UNC13A,UNC13A
CCP110,CCP110
ZNF597,ZNF597
STS,STS
CEACAM16,CEACAM16
PHAF1,PHAF1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RCBTB1,RCBTB1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RSPH6A,RSPH6A
Metazoa_SRP,Metazoa_SRP
RNU6-1081P,U6
BCL3,BCL3
B3GNT9,B3GNT9
GARRE1,GARRE1
PLD6,PLD6
ARL11,ARL11
SNORA70,SNORA70
ZNF711,ZNF711
TMEM88,TMEM88
SLC66A3,SLC66A3
FBXL8,FBXL8
CIMIP5,C13H2orf50
HSF4,HSF4
Metazoa_SRP,Metazoa_SRP
PABPN1L,PABPN1L
SYMPK,SYMPK
Y_RNA,Y_RNA
COPS3,COPS3
VPS35L,VPS35L
SEC14L5,SEC14L5
RN7SL735P,Metazoa_SRP
NOL3,NOL3
RNU6-928P,U6
CBFA2T3,CBFA2T3
LCMT1,LCMT1
MATCAP1,MATCAP1
CACNG5,CACNG5
NAGPA,NAGPA
EXOC3L1,EXOC3L1
PNPLA4,PNPLA4
PDIA6,PDIA6
CACNG4,CACNG4
FOXA3,FOXA3
Metazoa_SRP,Metazoa_SRP
ADGRG2,ADGRG2
C16orf89,C20H16orf89
ELMO3,ELMO3
AQP8,AQP8
NT5M,NT5M
CACNG1,CACNG1
Metazoa_SRP,Metazoa_SRP
NANOS2,NANOS2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CHM,CHM
MIR651,mml-mir-651
ZKSCAN2,ZKSCAN2
HELZ,HELZ
NOVA2,NOVA2
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
ACSF3,ACSF3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
MED9,MED9
CCDC61,CCDC61
RASD1,RASD1
CDH15,CDH15
KNOP1,KNOP1
RNU7-176P,U7
Metazoa_SRP,Metazoa_SRP
PEMT,PEMT
PGLYRP1,PGLYRP1
TMEM208,TMEM208
ANOS1,ANOS1
Y_RNA,Y_RNA
U6,U6
Metazoa_SRP,Metazoa_SRP
SLC22A31,SLC22A31
ATP6V1C2,ATP6V1C2
FHOD1,FHOD1
IQCK,IQCK
RAI1,RAI1
GPRC5B,GPRC5B
FAM9A,FAM9A
ZNF778,ZNF778
SREBF1,SREBF1
IGFL3,IGFL3
FAM9B,FAM9B
RNU7-138P,U7
5S_rRNA,5S_rRNA
GPR139,GPR139
Metazoa_SRP,Metazoa_SRP
MIR33B,mml-mir-33b
Metazoa_SRP,Metazoa_SRP
GP2,GP2
PDCD2L,PDCD2L
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SLC9A5,SLC9A5
HIF3A,HIF3A
NOL10,NOL10
UMOD,UMOD
UBA2,UBA2
TOM1L2,TOM1L2
WWC3,WWC3
ZNF689,ZNF689
TBL1X,TBL1X
PDILT,PDILT
ARHGAP35,ARHGAP35
ANKRD11,ANKRD11
PRR14,PRR14
Y_RNA,Y_RNA
KLHL4,KLHL4
RNU6-924P,U6
NPAS1,NPAS1
Metazoa_SRP,Metazoa_SRP
KCTD19,KCTD19
CLCN4,CLCN4
DRC3,DRC3
SNORA80B,SNORA80B
Metazoa_SRP,Metazoa_SRP
FBRS,FBRS
ACSM1,ACSM1
Y_RNA,Y_RNA
PPP5C,PPP5C
HPCAL1,HPCAL1
LRRC36,LRRC36
THUMPD1,THUMPD1
ZNF181,ZNF181
Metazoa_SRP,Metazoa_SRP
GPR143,GPR143
RRM2,RRM2
GID4,GID4
MID1,MID1
ACSM3,ACSM3
ZNF599,ZNF599
CCDC8,CCDC8
RNU6-430P,U6
RNU6-416P,U6
TPPP3,TPPP3
RNU1-123P,U1
PNMA8C,PNMA8C
TGIF2LX,TGIF2LX
Metazoa_SRP,Metazoa_SRP
RBFOX1,RBFOX1
ERI2,ERI2
ZDHHC1,ZDHHC1
PNMA8A,PNMA8A
RNU6-800P,U6
SRCAP,SRCAP
U6,U6
KLF11,KLF11
Metazoa_SRP,Metazoa_SRP
HCCS,HCCS
SAE1,SAE1
RNU6-944P,U6
ZNF30,ZNF30
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
GRHL1,GRHL1
DRG2,DRG2
ATP6V0D1,ATP6V0D1
ZNF792,ZNF792
REXO5,REXO5
CALM3,CALM3
FCHO1,FCHO1
SPG7,SPG7
SNORA30,SNORA30
Metazoa_SRP,Metazoa_SRP
ARHGAP6,ARHGAP6
TMEM265,TMEM265
HSD11B2,HSD11B2
TAF1B,TAF1B
SYTL4,TSPAN6
GRAMD1A,GRAMD1A
AGRP,AGRP
U2,U2
PHKG2,PHKG2
CCDC9,CCDC9
Metazoa_SRP,Metazoa_SRP
DCUN1D3,DCUN1D3
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
CFAP119,CFAP119
CSTF2,CSTF2
PSMC4,PSMC4
RNU4-73P,U4
RNU6-332P,U6
ZNF546,ZNF546
Y_RNA,Y_RNA
RIPOR1,RIPOR1
RNF40,RNF40
SCN1B,SCN1B
U6,U6
PRKD2,PRKD2
C5AR1,C5AR1
Metazoa_SRP,Metazoa_SRP
NOX1,NOX1
Metazoa_SRP,Metazoa_SRP
YWHAQ,YWHAQ
LMNB2,LMNB2
C5AR2,C5AR2
HPN,HPN
ZNF629,ZNF629
RN7SL364P,Metazoa_SRP
XKRX,XKRX
Metazoa_SRP,Metazoa_SRP
ALKBH5,ALKBH5
BCL7C,BCL7C
Metazoa_SRP,Metazoa_SRP
ARL13A,ARL13A
GADD45B,GADD45B
Y_RNA,Y_RNA
RPL13,RPL13
STRN4,STRN4
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
AMFR,AMFR
FXYD3,FXYD3
CTF1,CTF1
FCAR,FCAR
RNU6-993P,U6
ADAM17,ADAM17
RN7SL379P,Metazoa_SRP
SNORD68,SNORD68
MSL3,MSL3
TRMT2B,TRMT2B
Metazoa_SRP,Metazoa_SRP
MIR7850,MIR7850
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
LGI4,LGI4
TMEM35A,TMEM35A
FBXL19,FBXL19
CPNE7,CPNE7
Metazoa_SRP,Metazoa_SRP
NUDT21,NUDT21
SGTA,SGTA
OGFOD1,OGFOD1
DPEP1,DPEP1
CENPI,CENPI
CTCF,CTCF
TTC9B,TTC9B
Y_RNA,Y_RNA
ORAI3,ORAI3
FXYD5,FXYD7
Metazoa_SRP,Metazoa_SRP
SLC8A2,SLC8A2
Metazoa_SRP,Metazoa_SRP
NCR1,NCR1
RN7SL74P,Metazoa_SRP
THOP1,THOP1
Metazoa_SRP,Metazoa_SRP
HSD3B7,HSD3B7
PDHA1,PDHA1
KPTN,KPTN
ZNF554,ZNF554
FAM187B,FAM187B
CCNP,CCNP
NLRP7,NLRP7
ACD,ACD
SLC1A5,SLC1A5
FRMPD4,FRMPD4
STX1B,STX1B
BBS2,BBS2
PARD6A,PARD6A
SPATA33,SPATA33
LSR,LSR
Metazoa_SRP,Metazoa_SRP
ENKD1,ENKD1
STX4,STX4
ZNF555,ZNF555
AP2B1,AP2B1
NAPA,NAPA
C16orf86,C20H16orf86
DRP2,DRP2
AKT2,AKT2
U6,U6
RASL10B,RASL10B
ZNF556,ZNF556
USF2,USF2
CDK10,CDK10
RANBP10,RANBP10
ZNF541,ZNF541
RNU6-457P,U6
ZNF646,ZNF646
RNU6-328P,U6
ZNF77,ZNF77
GAS2L2,GAS2L2
AP2S1,AP2S1
MT4,MT4
RN7SL322P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
U7,U7
PCDH19,PCDH19
HAMP,HAMP
Y_RNA,Y_RNA
EHD2,EHD2
Metazoa_SRP,Metazoa_SRP
C17orf50,C16H17orf50
TSNAXIP1,TSNAXIP1
TAF7L,TAF7L
Metazoa_SRP,Metazoa_SRP
NOP53,NOP53
SPATA2L,SPATA2L
Metazoa_SRP,Metazoa_SRP
MMP28,MMP28
TNMD,TNMD
Metazoa_SRP,Metazoa_SRP
RNU6-945P,U6
SNORD23,SNORD23
Y_RNA,Y_RNA
TLE6,TLE6
Metazoa_SRP,Metazoa_SRP
TMEM114,TMEM114
MT1E,MT1E
Y_RNA,Y_RNA
TIMM8A,TIMM8A
VPS9D1,VPS9D1
SH3KBP1,SH3KBP1
U6,U6
CENPT,CENPT
U6,U6
PRSS53,PRSS53
Y_RNA,Y_RNA
PLD3,PLD3
Y_RNA,Y_RNA
TAF15,TAF15
PRPS2,PRPS2
Metazoa_SRP,Metazoa_SRP
METTL22,METTL22
CRX,CRX
BTK,BTK
ZNF276,ZNF276
CD22,CD22
THAP11,THAP11
TLR7,TLR7
Metazoa_SRP,Metazoa_SRP
NUTF2,NUTF2
HIPK4,HIPK4
TLR8,TLR8
FFAR1,FFAR1
TLE2,TLE2
SULT2A1,SULT2A1
GLA,GLA
PRX,PRX
HEATR9,HEATR9
EDC4,EDC4
TCF25,TCF25
ABAT,ABAT
HNRNPH2,HNRNPH2
FAM9C,FAM9C
SERTAD1,SERTAD1
BCOR,BCOR
BCLAF3,BCLAF3
SERTAD3,SERTAD3
NRN1L,NRN1L
Metazoa_SRP,Metazoa_SRP
ARMCX1,ARMCX1
BCKDK,BCKDK
MC1R,MC1R
BLVRB,BLVRB
RN7SL743P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PSKH1,PSKH1
RDM1,RDM1
U7,U7
Metazoa_SRP,Metazoa_SRP
EGFL6,EGFL6
TMEM186,TMEM186
ARMCX6,ARMCX6
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
PMM2,PMM2
PLA2G4C,PLA2G4C
PSMB10,PSMB10
ARMCX3,ARMCX3
RNU6-30P,U6
TUBB3,TUBB3
Metazoa_SRP,Metazoa_SRP
TCEANC,TCEANC
LCAT,LCAT
ARMCX2,ARMCX2
RNU6-587P,U6
Y_RNA,Y_RNA
CARHSP1,CARHSP1
RNU7-164P,U7
MAP7D2,MAP7D2
RAB9A,RAB9A
ZMAT1,ZMAT1
Metazoa_SRP,Metazoa_SRP
LITAFD,LITAFD
Metazoa_SRP,Metazoa_SRP
CCL16,CCL16
U6,U6
CCL14,CCL14
CCL15,CCL15
SHKBP1,SHKBP1
