Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
R3HDM4	R3HDM4	ortholog_one2one	93.7037	94.403	100	100.00	1
HKDC1	HKDC1	ortholog_one2one	93.8931	93.8931	100	100.00	1
ZNF668	ZNF668	ortholog_one2one	93.3754	95.6381	100	100.00	1
							
COLEC10	COLEC10	ortholog_one2one	94.9458	94.9458	100	100.00	1
NUCKS1							
AFG3L2	AFG3L2	ortholog_one2one	96.1055	95.9849	100	100.00	1
MARF1	MARF1	ortholog_one2one	94.7701	94.6613	100	100.00	1
	COA4	ortholog_one2one	70.3297	73.5632	0	0.00	0
TECPR1	TECPR1	ortholog_one2one	79.0104	84.9785	100	100.00	1
							
HCRTR1	HCRTR1	ortholog_one2one	95.283	95.0588	100	100.00	1
TADA2A	TADA2A	ortholog_one2one	98.1651	96.614	100	100.00	1
SRD5A2	SRD5A2	ortholog_one2one	78.9091	85.4331	75	100.00	1
	MMGT1	ortholog_one2many	85.034	95.4198	0	0.00	0
KLK8	KLK8	ortholog_one2one	67.2185	78.0769	100	100.00	1
CATSPER3	CATSPER3	ortholog_one2one	69.797	69.0955	100	100.00	1
	RPF2	ortholog_one2many	84.8057	78.4314	0	3.28	0
TERB1	TERB1	ortholog_one2one	89.4376	89.6836	100	100.00	1
ACOT13	ACOT13	ortholog_one2one	86.087	70.7143	100	100.00	1
NKRF	NKRF	ortholog_one2one	85.5867	97.2464	50	100.00	1
OXTR	OXTR	ortholog_one2one	90.3141	88.6889	100	100.00	1
LEMD3	LEMD3	ortholog_one2one	96.6009	96.7069	100	100.00	1
SRGAP1	SRGAP1	ortholog_one2one	98.8018	98.8018	100	100.00	1
VSTM5	VSTM5	ortholog_one2one	92.5	92.5	100	100.00	1
SLC12A9	SLC12A9	ortholog_one2one	95.3005	95.4048	100	100.00	1
							
COBLL1	COBLL1	ortholog_one2one	76.3651	83.0674	75	100.00	1
PAMR1	PAMR1	ortholog_one2one	91.9946	94.1667	100	100.00	1
	PPFIA1	ortholog_one2many	88.8889	42.5957	0	0.00	0
	MTHFD1	ortholog_one2many	88.204	88.7701	0	0.00	0
MAP1B	MAP1B	ortholog_one2one	93.5628	93.6386	100	100.00	1
PMPCA	PMPCA	ortholog_one2one	95.2381	95.2381	100	100.00	1
MTMR11	MTMR11	ortholog_one2one	92.9699	91.3963	100	100.00	1
PITPNM3	PITPNM3	ortholog_one2one	93.2663	95.2772	100	100.00	1
CFAP36	CFAP36	ortholog_one2one	86.6485	92.9825	100	100.00	1
TVP23A	TVP23A	ortholog_one2one	92.891	92.0188	100	100.00	1
COL12A1	COL12A1	ortholog_one2one	95.1697	95.2008	100	100.00	1
STRN	STRN	ortholog_one2one	94.8084	98.3333	100	100.00	1
HYKK	HYKK	ortholog_one2one	87.5	88.2038	100	100.00	1
UBASH3A	UBASH3A	ortholog_one2one	85.2564	80.4841	100	100.00	1
ATP6V0D2	ATP6V0D2	ortholog_one2one	95.4286	95.4286	100	100.00	1
MRNIP	MRNIP	ortholog_one2one	66.0714	43.1487	100	100.00	0
DNAJB9	DNAJB9	ortholog_one2one	95.9459	95.5157	100	100.00	1
RSPH3	RSPH3	ortholog_one2one	81.25	80.8612	100	100.00	1
CCN1	CCN1	ortholog_one2one	87.8571	96.8504	100	100.00	1
NSUN6	NSUN6	ortholog_one2one	91.6844	91.6844	75	100.00	1
RPL7A	RPL7A	ortholog_one2many	100	100	100	100.00	1
TMEM273	TMEM273	ortholog_one2one	65.0943	53.4884	100	100.00	1
							
IPP	IPP	ortholog_one2one	87.6736	86.4726	100	100.00	1
TCAP	TCAP	ortholog_one2one	92.8144	92.8144	100	100.00	1
DCTN1	DCTN1	ortholog_one2one	90.7771	97.8091	100	100.00	1
EGLN1	EGLN1	ortholog_one2one	92.0398	86.8545	100	100.00	1
MFGE8	MFGE8	ortholog_one2one	58.8496	68.7338	100	100.00	1
MCIDAS	MCIDAS	ortholog_one2one	92.1875	91.9481	100	100.00	1
LAMTOR2	LAMTOR2	ortholog_one2one	100	100	100	100.00	1
PRKAR1B	PRKAR1B	ortholog_one2one	86.5707	94.7507	100	100.00	1
NDUFAF7	NDUFAF7	ortholog_one2one	90.724	90.9297	100	100.00	1
PLCD3	PLCD3	ortholog_one2one	92.7296	92.142	100	100.00	1
							
MFSD8	MFSD8	ortholog_one2one	89.4027	89.5753	100	100.00	1
CCDC141	CCDC141	ortholog_one2one	86.2827	53.8562	100	100.00	1
	CDKN2AIPNL	ortholog_one2many	83.3333	86.2069	0	0.00	0
CRABP2	CRABP2	ortholog_one2one	95.6522	95.6522	100	100.00	1
GPKOW	GPKOW	ortholog_one2one	86.3445	86.3445	100	100.00	1
	DCAF8L2	ortholog_one2many	72.973	68.4628	75	100.00	1
	DCAF8L1	ortholog_one2many	70.9459	70	0	99.89	1
KHK	KHK	ortholog_one2one	81.8792	81.8792	100	100.00	1
ZNF671	ZNF671	ortholog_one2one	78.33	73.7828	50	98.45	1
OASL	OASL	ortholog_one2one	72.0703	71.7899	50	100.00	1
PCBP4	PCBP4	ortholog_one2one	96.5347	96.7742	100	100.00	1
MGMT	MGMT	ortholog_one2one	62.7049	73.913	100	100.00	1
	C10orf67	ortholog_one2one	58.427	47.2727	100	100.00	0
FHL5	FHL5	ortholog_one2one	88.7324	88.7324	100	100.00	1
NRIP3	NRIP3	ortholog_one2one	88.4462	92.1162	100	100.00	1
TMSB15B	TMSB15C	ortholog_many2many	95.5556	95.5556	100	100.00	1
TMSB15B	TMSB15B	ortholog_many2many	95.5556	95.5556	0	100.00	1
TMSB15B	TMSB15A	ortholog_many2many	95.5556	95.5556	0	0.00	0
GTF2H5	GTF2H5	ortholog_one2one	98.5916	98.5916	100	100.00	1
							
IL17REL	IL17REL	ortholog_one2one	71.9745	44.5759	100	100.00	0
							
USP31	USP31	ortholog_one2one	95.1698	93.2692	50	100.00	1
NOL7	NOL7	ortholog_one2one	91.4397	91.4397	100	100.00	1
LRRC14	LRRC14	ortholog_one2one	97.1602	97.1602	100	100.00	1
UBE2G1	UBE2G1	ortholog_one2one	100	100	75	100.00	1
USP50	USP50	ortholog_one2one	73.0556	78.7425	100	100.00	1
							
ANKRD55	ANKRD55	ortholog_one2many	90.2121	90.0651	100	100.00	1
	MGAM2	ortholog_one2one	81.7805	15.7058	75	100.00	0
DPY30	DPY30	ortholog_one2one	100	100	75	100.00	1
AFG1L	AFG1L	ortholog_one2one	94.7727	86.6944	100	100.00	1
SPIC	SPIC	ortholog_one2one	82.4701	83.4677	100	100.00	1
TRAPPC12	TRAPPC12	ortholog_one2one	72.327	78.2313	100	100.00	1
RBM19	RBM19	ortholog_one2one	88.8425	88.75	100	100.00	1
CXCL14	CXCL14	ortholog_one2one	85.5856	95.9596	75	100.00	1
NUDCD2	NUDCD2	ortholog_one2many	99.3631	99.3631	100	100.00	1
	TCAIM	ortholog_one2many	79.8283	75	0	2.02	0
BCAP31	BCAP31	ortholog_one2one	81.2274	91.4634	100	100.00	1
ZNF219	ZNF219	ortholog_one2one	95.1117	94.3213	100	100.00	1
SLC66A1	SLC66A1	ortholog_one2one	87.2852	87.2852	100	100.00	1
ARK2N	ARK2N	ortholog_one2one	98.0198	98.0198	100	100.00	1
GDPD2	GDPD2	ortholog_one2one	84.5217	90.167	100	100.00	1
STIMATE	STIMATE	ortholog_one2one	99.6599	99.6599	100	100.00	1
GNG5	GNG5B	ortholog_one2many	92.6471	92.6471	0	0.00	0
TMEM176B	TMEM176B	ortholog_one2one	63.1579	66.6667	75	100.00	1
ARL6IP6	ARL6IP6	ortholog_one2one	88.4956	88.4956	100	100.00	1
KIF9	KIF9	ortholog_one2one	91.6456	91.6456	100	100.00	1
ZNF233	ZNF233	ortholog_one2one	76.3869	80.1493	75	100.00	1
TAF11	TAF11	ortholog_one2many	90.9953	90.9953	75	100.00	1
NPM2	NPM2	ortholog_one2one	72.2628	46.2617	100	100.00	0
MIPEP	MIPEP	ortholog_one2one	94.1094	94.1094	75	100.00	1
ZNF326	ZNF326	ortholog_one2one	94.974	94.1581	100	100.00	1
ENO3	ENO3	ortholog_one2many	97.6959	97.6959	100	100.00	1
DAO	DAO	ortholog_one2one	86.7435	86.7435	100	100.00	1
KCNK7	KCNK7	ortholog_one2one	84.0391	84.0391	100	100.00	1
NPR2	NPR2	ortholog_one2one	98.8539	98.8539	100	100.00	1
							
	RAD52	ortholog_one2one	69.3694	36.8421	75	100.00	0
ACIN1	ACIN1	ortholog_one2one	90.1419	94.0764	100	100.00	1
	MT1A	ortholog_many2many	88.5246	88.5246	75	100.00	1
	MT1HL1	ortholog_many2many	88.5246	88.5246	0	0.00	0
	MT1H	ortholog_many2many	90.1639	90.1639	75	100.00	1
	MT1M	ortholog_many2many	81.9672	81.9672	75	100.00	1
	MT1B	ortholog_many2many	85.2459	85.2459	75	100.00	1
	MT1F	ortholog_many2many	85.2459	85.2459	75	100.00	1
ZEB2	ZEB2	ortholog_one2one	95.628	99.0939	100	100.00	1
TDRKH	TDRKH	ortholog_one2many	93.9394	93.9394	100	100.00	1
SUB1	SUB1	ortholog_one2one	100	100	100	100.00	1
PTTG1	PTTG2	ortholog_one2many	70.297	74.3456	0	47.18	0
PTTG1	PTTG1	ortholog_one2many	86.6337	86.6337	100	100.00	1
PPM1B	PPM1B	ortholog_one2one	97.4948	97.4948	100	100.00	1
AZIN2	AZIN2	ortholog_one2one	90.4348	90.4348	100	100.00	1
TRAIP	TRAIP	ortholog_one2one	87.8723	88.0597	100	100.00	1
GCA	GCA	ortholog_one2one	82.7273	83.871	100	100.00	1
ARL6IP1							
LPCAT3	LPCAT3	ortholog_one2one	91.9753	91.7864	100	100.00	1
							
RBM15	RBM15	ortholog_one2one	97.9188	96.3153	100	100.00	1
PRIM1	PRIM1	ortholog_one2one	94.5107	94.2857	75	100.00	1
RRP9	RRP9	ortholog_one2one	92.8571	93.0526	100	100.00	1
CEP72	CEP72	ortholog_one2one	73.1438	71.5611	75	100.00	1
S100A2	S100A2	ortholog_one2one	91.7526	90.8163	100	100.00	1
UROS	UROS	ortholog_one2one	88.6792	88.6792	100	100.00	1
GBGT1	GBGT1	ortholog_one2one	85.3448	85.5908	75	100.00	1
CMPK1	CMPK1	ortholog_one2one	93.8596	93.8596	100	100.00	1
NTS	NTS	ortholog_one2one	90.5882	90.5882	75	100.00	1
CRLF3	CRLF3	ortholog_one2one	96.8326	96.8326	50	100.00	1
EGR1	EGR1	ortholog_one2one	96.1326	96.1326	100	100.00	1
IRGQ	IRGQ	ortholog_one2one	86.1563	84.9117	100	100.00	1
IL1A	IL1A	ortholog_one2one	71.0037	70.4797	100	100.00	1
							
DTHD1	DTHD1	ortholog_one2one	81.2775	81.457	75	100.00	1
SAP25	SAP25	ortholog_one2one	75.2336	54.2088	100	100.00	1
MFSD11	MFSD11	ortholog_one2one	95.9911	95.9911	100	100.00	1
ZNF576	ZNF576	ortholog_one2one	85.2941	85.2941	100	100.00	1
GP6	GP6	ortholog_one2one	70.9779	66.3717	100	100.00	1
CAPN8	CAPN8	ortholog_one2one	86.3517	46.7994	100	100.00	0
							
NDUFB3	NDUFB3	ortholog_one2one	75	76.5306	100	100.00	1
SSR2	SSR2	ortholog_one2one	98.9071	98.9071	100	100.00	1
ENTPD4	ENTPD4	ortholog_one2one	98.2143	98.2143	100	100.00	1
EFHC2	EFHC2	ortholog_one2one	78.0749	77.9706	100	100.00	1
DDX5	DDX5	ortholog_one2one	99.6743	99.6743	100	100.00	1
MYOZ1	MYOZ1	ortholog_one2one	93.3333	93.6455	100	100.00	1
SNTG2	SNTG2	ortholog_one2one	73.5417	65.4917	100	100.00	1
C7orf50	C7orf50	ortholog_one2one	71.2121	72.6804	100	100.00	1
							
SLC15A5	SLC15A5	ortholog_one2one	83.7651	83.7651	100	100.00	1
	GTF2E2	ortholog_one2many	82.9787	53.6082	0	0.00	0
KCTD10	KCTD10	ortholog_one2one	97.5	99.6805	100	100.00	1
							
NECAP1	NECAP1	ortholog_one2one	96	96	100	100.00	1
LCN1	LCN1	ortholog_one2one	56.25	56.25	75	100.00	1
EIF4A1	EIF4A1	ortholog_one2one	100	100	75	100.00	1
PANK2	PANK2	ortholog_one2one	79.3537	96.087	100	100.00	1
TTC38	TTC38	ortholog_one2one	89.1593	85.9275	100	100.00	1
CASZ1	CASZ1	ortholog_one2one	94.6918	94.3149	100	100.00	1
	CRYZL1	ortholog_one2many	85.2941	91.404	0	0.00	0
COPB1	COPB1	ortholog_one2one	99.7901	99.7901	100	100.00	1
PKN1	PKN1	ortholog_one2one	89.9594	94.1614	100	100.00	1
ATXN7L1	ATXN7L1	ortholog_one2one	86.189	96.3995	100	100.00	1
GLA	GLA	ortholog_one2one	76.4579	82.5175	100	100.00	1
PSEN1	PSEN1	ortholog_one2one	90.7029	85.6531	100	100.00	1
CPQ	CPQ	ortholog_one2one	85.2008	85.3814	100	100.00	1
RHBDF1	RHBDF1	ortholog_one2one	90.6011	96.9591	100	100.00	1
	CABLES2	ortholog_one2many	89.2774	80.1255	0	13.30	0
GCDH	GCDH	ortholog_one2one	93.6073	93.6073	100	100.00	1
							
	DYNLT1	ortholog_one2many	79.2	87.6106	0	0.00	0
RREB1	RREB1	ortholog_one2one	87.7153	87.7153	50	100.00	1
	UQCRB	ortholog_one2many	86.4865	86.4865	0	0.00	0
MEGF10	MEGF10	ortholog_one2one	95.167	95	100	100.00	1
GALR1	GALR1	ortholog_one2one	89.1738	89.6848	0	100.00	1
							
TRIP4	TRIP4	ortholog_one2one	95.525	95.525	100	100.00	1
RAC2	RAC2	ortholog_one2one	98.4375	98.4375	100	100.00	1
	ZNF808	ortholog_one2one	45.7592	48.3942	50	0.00	0
APELA							
ZNF544							
SEPSECS	SEPSECS	ortholog_one2one	94.4554	95.2096	100	100.00	1
	ANKS1B	ortholog_one2one	75.644	25.1362	0	0.00	0
DLAT	DLAT	ortholog_one2one	91.6279	91.3447	100	100.00	1
ZNF428	ZNF428	ortholog_one2one	93.75	95.7447	100	100.00	1
GALT	GALT	ortholog_one2one	94.723	94.723	100	100.00	1
INVS	INVS	ortholog_one2one	84.8222	91.831	100	100.00	1
PARD6B	PARD6B	ortholog_one2one	91.2	91.9355	100	100.00	1
RASGRP1	RASGRP1	ortholog_one2one	87.3786	90.3388	100	100.00	1
TRIM66	TRIM66	ortholog_one2one	86.4886	79.0948	100	98.61	1
OGDH	OGDH	ortholog_one2one	96.9171	98.3382	100	100.00	1
CDKN2A	CDKN2A	ortholog_one2one	85.8108	81.4103	100	100.00	1
EFCAB10	EFCAB10	ortholog_one2one	65.4676	71.6535	100	100.00	1
							
WASHC2C	WASHC2C	ortholog_one2many	86.3055	85.5332	0	100.00	1
WASHC2C	WASHC2A	ortholog_one2many	86.8322	86.0552	50	100.00	1
SMG5	SMG5	ortholog_one2one	97.5369	97.4409	100	100.00	1
CCSAP	CCSAP	ortholog_one2one	65.4762	61.1111	100	100.00	1
REDIC1	REDIC1	ortholog_one2one	64.6814	71.6258	50	100.00	1
MARCHF4	MARCHF4	ortholog_one2one	94.132	93.9024	100	100.00	1
INTS11	INTS11	ortholog_one2one	97.8333	97.8333	100	100.00	1
MOCOS	MOCOS	ortholog_one2one	81.0011	80.1802	50	100.00	1
TGFB1	TGFB1	ortholog_one2one	94.8718	94.8718	100	100.00	1
TRAPPC11	TRAPPC11	ortholog_one2one	97.8817	97.8817	100	100.00	1
EEIG1	EEIG1	ortholog_one2one	96.6234	96.875	100	100.00	1
RAB11FIP2	RAB11FIP2	ortholog_one2one	95.5078	95.5078	100	100.00	1
C11orf71	C11orf71	ortholog_one2one	80.4878	80.4878	100	100.00	1
PACRG	PACRG	ortholog_one2one	96.8872	96.8872	100	100.00	1
DUSP14	DUSP14	ortholog_one2one	96.0452	85.8586	100	100.00	1
LYRM4	LYRM4	ortholog_one2one	72.1649	76.9231	100	100.00	1
ZFAND2A	ZFAND2A	ortholog_one2one	70.9877	79.3103	100	100.00	1
YKT6	YKT6	ortholog_one2one	93.4343	93.4343	100	100.00	1
CLIC5	CLIC5	ortholog_one2one	56.7961	93.2271	100	100.00	1
LMNB2	LMNB2	ortholog_one2one	87.0866	89.1936	100	100.00	1
KIAA1549	KIAA1549	ortholog_one2one	81.3692	74.359	100	100.00	1
RSPRY1	RSPRY1	ortholog_one2one	97.7431	97.7431	100	100.00	1
OSBPL3	OSBPL3	ortholog_one2one	94.5205	93.3484	100	100.00	1
MTOR	MTOR	ortholog_one2one	99.5292	99.5292	75	100.00	1
KRTAP19-8	KRTAP19-8	ortholog_one2one	66.6667	69.8413	100	100.00	1
	RDH16	ortholog_one2many	72.0207	43.8486	50	0.00	0
MAGI2	MAGI2	ortholog_one2one	96.3396	85.0172	100	100.00	1
DNAJB4	DNAJB4	ortholog_one2one	96.7359	96.7359	100	100.00	1
SAMD14	SAMD14	ortholog_one2one	91.762	96.1631	100	100.00	1
EXOSC9	EXOSC9	ortholog_one2one	95.9091	96.1276	75	100.00	1
CCDC62	CCDC62	ortholog_one2one	77.349	67.3977	100	100.00	1
HSP90AA1	HSP90AA1	ortholog_one2one	99.3075	97.9508	100	100.00	1
PNLIP	PNLIP	ortholog_one2one	87.7419	87.7419	50	100.00	1
CDKL4	CDKL4	ortholog_one2one	95.614	95.614	100	100.00	1
MITD1	MITD1	ortholog_one2one	87.9518	87.9518	100	100.00	1
FUBP1							
ZNF461	ZNF461	ortholog_one2one	87.7698	65.0089	25	4.31	0
SNRPC	SNRPC	ortholog_one2many	80.117	86.1635	0	0.00	0
NARS2	NARS2	ortholog_one2one	90.566	90.566	100	100.00	1
SEC14L3	SEC14L3	ortholog_one2one	97.5	97.5	100	100.00	1
CLYBL	CLYBL	ortholog_one2one	94.7214	95	100	100.00	1
BLOC1S6	BLOC1S6	ortholog_one2one	94.7674	94.7674	75	100.00	1
FGF18	FGF18	ortholog_one2one	99.0338	99.0338	25	81.34	1
CCDC83	CCDC83	ortholog_one2one	75.6098	75.0605	100	100.00	1
MOXD1	MOXD1	ortholog_one2one	92.8222	92.8222	100	100.00	1
CTSS	CTSS	ortholog_one2one	74.6914	73.1118	100	100.00	1
TSPAN4	TSPAN4	ortholog_one2one	87.9377	94.958	100	100.00	1
NSF	NSF	ortholog_one2one	95.7087	98.9247	75	100.00	1
	KIF16B	ortholog_one2one	99.0909	8.27639	50	64.96	0
							
JADE1	JADE1	ortholog_one2one	98.3393	98.4561	100	100.00	1
CDSN	CDSN	ortholog_one2one	79.3956	54.6314	50	100.00	1
CCL5	CCL5	ortholog_one2one	90.1099	90.1099	50	100.00	1
SLC35D3	SLC35D3	ortholog_one2one	95.1923	95.1923	100	100.00	1
EGR4	EGR4	ortholog_one2one	77.2109	93.4156	100	100.00	1
PUM2	PUM2	ortholog_one2one	99.3427	99.4361	100	100.00	1
							
NPAS4	NPAS4	ortholog_one2one	95.8904	96.01	100	100.00	1
MAP2K6	MAP2K6	ortholog_one2one	99.4012	99.4012	100	100.00	1
CNKSR3	CNKSR3	ortholog_one2one	96.036	96.036	100	100.00	1
MON1A	MON1A	ortholog_one2one	95.5277	96.2162	100	100.00	1
TMX1	TMX1	ortholog_one2one	93.1655	92.5	100	100.00	1
NDUFA12	NDUFA12	ortholog_one2many	88.9655	88.9655	100	100.00	1
SNAI2							
IST1	IST1	ortholog_one2one	94.6809	97.2678	100	100.00	1
ENO4	ENO4	ortholog_one2one	84.1936	83.52	100	100.00	1
ANAPC15	ANAPC15	ortholog_one2many	96	99.1736	75	100.00	1
FBXL12	FBXL12	ortholog_one2one	96.319	96.319	100	100.00	1
KRT20	KRT20	ortholog_one2one	80.2752	82.5472	100	100.00	1
	SHISA6	ortholog_one2one	73.9011	48.8203	100	100.00	0
	CNIH1	ortholog_one2many	80.2395	93.0556	0	0.00	0
ADAMTSL4	ADAMTSL4	ortholog_one2one	86.5998	88.4544	100	100.00	1
WDFY2	WDFY2	ortholog_one2one	99.25	99.25	100	100.00	1
DDB2	DDB2	ortholog_one2one	91.0798	90.8665	100	100.00	1
	DDTL	ortholog_one2many	70.339	61.9403	50	100.00	1
	DDT	ortholog_one2many	82.2034	82.2034	25	100.00	1
DNAI1	DNAI1	ortholog_one2one	88.5714	88.6981	100	100.00	1
CHST11	CHST11	ortholog_one2one	98.2955	98.2955	100	100.00	1
	RBBP4	ortholog_one2many	88.4892	86.8235	0	0.00	0
SPAST	SPAST	ortholog_one2one	95.7792	95.7792	50	100.00	1
MEIOB	MEIOB	ortholog_one2one	90.8705	90.8705	100	100.00	1
VCF1	VCF1	ortholog_one2one	90.8213	90.8213	100	100.00	1
ROR1	ROR1	ortholog_one2one	94.7872	95.0907	75	100.00	1
							
OXCT1	OXCT1	ortholog_one2one	94.9367	86.5385	100	100.00	1
YME1L1	YME1L1	ortholog_one2one	99.3711	22.067	50	100.00	0
							
DAND5	DAND5	ortholog_one2one	63.2979	62.963	100	100.00	1
	RBM39	ortholog_one2many	89.8608	85.283	0	3.55	0
EFCAB12	EFCAB12	ortholog_one2one	66.9872	73.0769	25	100.00	1
MYOM3	MYOM3	ortholog_one2one	88.8812	89.0049	100	100.00	1
UBAP2	UBAP2	ortholog_one2one	85.9649	83.1993	100	99.38	1
RFX3	RFX3	ortholog_one2one	93.9623	99.733	100	100.00	1
CRISP1	CRISP1	ortholog_one2one	67.0683	67.0683	100	100.00	1
RASAL2	RASAL2	ortholog_one2one	85.4816	94.2969	100	100.00	1
OSCP1	OSCP1	ortholog_one2one	87.9177	90.2375	100	100.00	1
	PTAR1	ortholog_one2many	77.5401	72.1393	0	0.00	0
TBC1D4	TBC1D4	ortholog_one2one	86.9707	82.2804	100	98.16	1
SEC63	SEC63	ortholog_one2one	98.4211	98.4211	100	100.00	1
ICAM5	ICAM5	ortholog_one2one	91.766	91.6667	100	100.00	1
							
	PIN4	ortholog_one2many	80.4878	75.5725	0	0.00	0
	B3GALNT1	ortholog_one2many	95.9877	93.9577	0	0.00	0
IL18BP	IL18BP	ortholog_one2one	75	75.7732	100	100.00	1
ODF2L	ODF2L	ortholog_one2one	83.9286	80.2795	100	100.00	1
ANKH	ANKH	ortholog_one2one	99.187	99.187	100	100.00	1
		ortholog_one2one	70.9447	67.5722	100	100.00	1
TTLL2	TTLL2	ortholog_one2one	69.5021	56.5878	25	93.16	1
HS6ST3	HS6ST3	ortholog_one2one	96.603	96.603	100	100.00	1
NUPR1	NUPR1	ortholog_one2one	87.8049	87.8049	75	100.00	1
ATP13A1	ATP13A1	ortholog_one2one	95.098	96.6777	50	99.30	1
BTN1A1	BTN1A1	ortholog_one2one	77.5895	78.327	100	100.00	1
FGD4	FGD4	ortholog_one2one	88.8493	82.9457	100	100.00	1
PCMT1	PCMT1	ortholog_one2one	77.193	96.9163	100	100.00	1
XYLT2	XYLT2	ortholog_one2one	95.2601	95.2601	100	100.00	1
FLVCR2	FLVCR2	ortholog_one2one	91.7466	90.8745	75	100.00	1
EXOC6	EXOC6	ortholog_one2one	96.7662	96.7662	100	100.00	1
HOXA3	HOXA3	ortholog_one2one	95.2703	95.4853	100	100.00	1
WTAP	WTAP	ortholog_one2one	96.9697	96.9697	100	100.00	1
DPAGT1	DPAGT1	ortholog_one2one	95.8333	95.8333	100	100.00	1
ZW10	ZW10	ortholog_one2one	94.4801	94.4801	100	100.00	1
ASGR1	ASGR1	ortholog_one2one	87.9725	87.9725	100	100.00	1
PHACTR1	PHACTR1	ortholog_one2one	98.7931	98.7931	100	100.00	1
ADAMTS2	ADAMTS2	ortholog_one2one	92.7861	92.403	100	100.00	1
ATXN3	ATXN3	ortholog_one2one	94.7945	95.8449	100	100.00	1
BRAT1	BRAT1	ortholog_one2one	79.5371	79.5371	50	100.00	1
PRSS57	PRSS57	ortholog_one2one	81.4286	80.8511	50	100.00	1
PLPP7	PLPP7	ortholog_one2one	95.5882	95.941	100	100.00	1
GANAB	GANAB	ortholog_one2one	93.4783	95.6568	100	100.00	1
C2orf68	C2orf68	ortholog_one2one	91.5663	91.5663	100	100.00	1
							
FUBP3	FUBP3	ortholog_one2many	97.1979	97.028	100	100.00	1
DNM1L	DNM1L	ortholog_one2one	97.1963	98.913	100	100.00	1
RNF166	RNF166	ortholog_one2one	97.0464	97.0464	100	100.00	1
PPP1R14A	PPP1R14A	ortholog_one2one	90.4762	90.4762	100	100.00	1
SOX15	SOX15	ortholog_one2one	85.8369	85.8369	100	100.00	1
ELF5	ELF5	ortholog_one2one	93.9623	97.6471	100	100.00	1
RACGAP1	RACGAP1	ortholog_one2one	93.2566	89.7152	100	100.00	1
ZNF641	ZNF641	ortholog_one2one	94.6882	96.6981	75	100.00	1
COL13A1	COL13A1	ortholog_one2one	92.6081	91.2088	100	100.00	1
	NDUFB9	ortholog_one2many	67.713	84.3575	0	0.00	0
MINDY1	MINDY1	ortholog_one2one	78.7645	86.9936	100	100.00	1
RSRP1	RSRP1	ortholog_one2one	78.5467	78.2759	100	100.00	1
BEGAIN	BEGAIN	ortholog_one2one	66.2595	70.915	50	100.00	1
NPY1R	NPY1R	ortholog_one2one	97.9112	97.6562	100	100.00	1
OVCA2	OVCA2	ortholog_one2one	89.4273	89.4273	100	100.00	1
CHRNA3	CHRNA3	ortholog_one2one	86.9919	84.7525	75	100.00	1
HELT	HELT	ortholog_one2one	70.679	94.6281	100	100.00	1
FHAD1	FHAD1	ortholog_one2one	78.1781	77.7552	100	100.00	1
PRSS23	PRSS23	ortholog_one2one	93.3504	95.3003	100	100.00	1
ISCA1							
SLC5A1	SLC5A1	ortholog_one2one	88.1737	88.7048	75	100.00	1
	MTRES1	ortholog_one2many	79.2453	70	0	0.00	0
IP6K3	IP6K3	ortholog_one2one	84.0796	82.439	100	100.00	1
DBH	DBH	ortholog_one2one	80.4839	80.8752	75	100.00	1
							
ZFP82	ZFP82	ortholog_one2one	92.4812	92.4812	75	100.00	1
TPGS2	TPGS2	ortholog_one2one	89.8649	88.6667	50	100.00	1
	UGT2B4	ortholog_many2many	78.5388	65.1515	0	0.00	0
	UGT2B7	ortholog_many2many	76.0274	62.949	50	0.00	0
CDK19	CDK19	ortholog_one2one	98.6056	98.6056	100	100.00	1
LRRC53	LRRC53	ortholog_one2one	77.9595	80.2727	75	100.00	1
HSPG2	HSPG2	ortholog_one2one	91.362	91.0499	100	100.00	1
MYH1	MYH1	ortholog_one2one	97.2624	97.1119	100	100.00	1
							
LZTS1	LZTS1	ortholog_one2one	92.3077	92.6174	100	100.00	1
ZNF287	ZNF287	ortholog_one2one	93.0355	93.0355	75	100.00	1
PIMREG	PIMREG	ortholog_one2one	74.3902	76.8908	100	100.00	1
TNFRSF4	TNFRSF4	ortholog_one2one	68.3453	68.5921	100	100.00	1
GCNT2	GCNT2	ortholog_one2one	83.293	85.5721	100	100.00	1
HOXA11	HOXA11	ortholog_one2one	98.4026	98.4026	100	100.00	1
ZNF624	ZNF624	ortholog_one2one	91.2139	91.2139	50	100.00	1
USP36	USP36	ortholog_one2one	90.5109	44.1674	100	100.00	0
TRIM36	TRIM36	ortholog_one2one	92.5926	94.2737	100	100.00	1
DVL1	DVL1	ortholog_one2one	96.259	96.259	100	100.00	1
EPHB2	EPHB2	ortholog_one2one	84.4541	98.073	50	99.55	1
ZFP69	ZFP69	ortholog_one2one	91.5547	90.6844	100	100.00	1
KLHDC1	KLHDC1	ortholog_one2one	96.5261	95.8128	100	100.00	1
CBX5	CBX5	ortholog_one2one	77.9343	86.911	100	72.76	1
CDH3	CDH3	ortholog_one2one	89.3462	89.0229	100	100.00	1
PRKD3	PRKD3	ortholog_one2one	98.764	98.764	100	100.00	1
	APOO	ortholog_one2many	82.6316	79.2929	0	0.00	0
