Gene name	Gorilla gene name	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	Gorilla orthology confidence [0 low, 1 high]
PACSIN3	PACSIN3	ortholog_one2one	99.7642	99.7642	100	100.00	1
SLC6A2	SLC6A2	ortholog_one2one	98.8655	97.1338	100	100.00	1
	CAPN2	ortholog_one2many	80.5085	84.6954	0	91.97	1
		ortholog_one2one	89.1253	93.0864	100	100.00	1
							
ZNF675							
MOB4	MOB4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2many	96.0784	96.0784	0	0.00	0
		ortholog_one2one	96.5854	96.5854	50	100.00	1
NCAM2	NCAM2	ortholog_one2one	94.4316	97.2521	100	100.00	1
PAPLN	PAPLN	ortholog_one2one	92.3318	98.0881	100	99.74	1
RAB3A	RAB3A	ortholog_one2one	100	100	100	100.00	1
IGSF11	IGSF11	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	94.0741	94.0741	100	100.00	1
ASB16	ASB16	ortholog_one2one	96.468	98.4234	100	100.00	1
DBF4	DBF4	ortholog_one2many	87.1756	94.8505	75	39.45	1
TUBB8	TUBB8	ortholog_one2one	93.6321	89.4144	50	0.00	0
C12orf56	C12orf56	ortholog_one2one	97.9133	97.9133	100	100.00	1
CENPP	CENPP	ortholog_one2one	79.2969	70.4861	100	100.00	0
UMPS	UMPS	ortholog_one2one	98.9583	98.9583	100	100.00	1
RFNG		ortholog_one2one	60.961	99.0244	75	100.00	0
		ortholog_one2one	97.2603	95.9459	100	100.00	1
CRYBA4	CRYBA4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	96.3636	93.8053	100	100.00	1
TMEM120A	TMEM120A	ortholog_one2many	82.7684	79.4038	100	100.00	0
SPAG7	SPAG7	ortholog_one2one	99.5595	99.5595	100	100.00	1
SMARCC2	SMARCC2	ortholog_one2one	99.9197	99.9197	100	100.00	1
							
							
AFM	AFM	ortholog_one2one	98.8314	98.8314	100	100.00	1
	ACTG1	ortholog_one2many	82.5503	32.8	0	0.00	0
TYMS	TYMS	ortholog_one2one	85.3035	95.6989	100	100.00	1
DAO	DAO	ortholog_one2one	98.2709	98.2709	100	100.00	1
GRM5	GRM5	ortholog_one2one	99.5041	99.5041	50	100.00	1
		ortholog_one2one	100	100	100	100.00	1
RTL8A							
TRUB2	TRUB2	ortholog_one2many	98.4894	98.4894	100	100.00	1
SLC34A1	SLC34A1	ortholog_one2one	96.8051	94.5398	100	100.00	1
VDAC1	VDAC1	ortholog_one2one	100	100	100	100.00	1
FREY1	FREY1	ortholog_one2one	95.9184	95.9184	100	100.00	1
		ortholog_one2many	90.5172	84	50	0.00	0
ROMO1	ROMO1	ortholog_one2many	100	100	25	0.00	0
SDS	SDS	ortholog_one2one	98.7805	98.7805	100	100.00	1
PSMD10	PSMD10	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	94.015	90.4077	100	100.00	1
TMCC1		ortholog_one2one	70.5972	100	100	88.43	0
PSMD2	PSMD2	ortholog_one2one	99.6696	99.6696	75	100.00	1
DEUP1	DEUP1	ortholog_one2one	88.8342	97.4775	100	100.00	1
TMEM69	TMEM69	ortholog_one2one	98.7854	98.7854	100	100.00	1
SEMA3D	SEMA3D	ortholog_one2many	99.8713	99.8713	0	100.00	1
RPGRIP1	RPGRIP1	ortholog_one2one	98.3683	98.3683	100	100.00	1
ZNF571	ZNF571	ortholog_one2one	98.5222	98.5222	100	100.00	1
DCAF12	DCAF12	ortholog_one2one	80.3532	84.6512	100	0.00	1
NXN		ortholog_one2one	72.6437	96.6361	100	100.00	0
METTL15	METTL15	ortholog_one2one	83.2924	98.8338	100	100.00	1
PROM1	PROM1	ortholog_one2one	99.422	99.422	100	100.00	1
RIIAD1		ortholog_one2one	96.0784	95.1456	100	100.00	1
ZWILCH	ZWILCH	ortholog_one2one	93.0153	95.6217	100	100.00	1
SLC11A1	SLC11A1	ortholog_one2one	99.0909	99.0909	100	100.00	1
							
RAP2C	RAP2C	ortholog_one2many	100	100	100	100.00	1
USP8	USP8	ortholog_one2one	98.1982	97.4955	100	100.00	1
ADPRS	ADPRS	ortholog_one2one	98.9011	98.9011	100	100.00	1
LINC02694							
CHRNA5	CHRNA5	ortholog_one2one	98.9316	98.9316	100	100.00	1
PROS1	PROS1	ortholog_one2one	81.9527	98.4014	100	100.00	1
	H2AZ2	ortholog_one2one	75.1938	85.0877	0	0.00	0
		ortholog_one2one	95.671	97.1429	100	100.00	1
GTF2H3	GTF2H3	ortholog_one2one	99.6753	99.6753	100	100.00	1
	BICRA	ortholog_one2many	85.5769	92.1961	50	100.00	1
GAGE10		ortholog_one2one	92.3077	93.1034	100	100.00	1
ENDOV	ENDOV	ortholog_one2one	96.4539	88.0259	75	100.00	1
ICOSLG		ortholog_one2one	72.5424	93.4498	100	100.00	0
ASPM	ASPM	ortholog_one2one	98.3894	98.4177	100	95.48	1
							
FHIP2B	FHIP2B	ortholog_one2one	99.0642	99.0642	100	100.00	1
GDPD5	GDPD5	ortholog_one2one	98.843	98.843	100	100.00	1
RIOX2	RIOX2	ortholog_one2one	99.5699	99.5699	100	100.00	1
							
SYVN1	SYVN1	ortholog_one2one	99.1922	99.5138	100	100.00	1
INSIG2	INSIG2	ortholog_one2one	100	100	100	100.00	1
CDK9	CDK9	ortholog_one2one	100	100	100	100.00	1
UPF1	UPF1	ortholog_one2one	92.6484	99.241	100	99.66	1
FAM131C	FAM131C	ortholog_one2one	86.3248	73.1884	0	0.00	0
OR10AG1	OR10AG1	ortholog_one2one	96.9072	93.6877	100	100.00	1
ZNF200	ZNF200	ortholog_one2many	98.731	98.731	75	99.53	1
KCNAB1	KCNAB1	ortholog_one2one	99.5227	99.5227	100	100.00	1
FBXW11	FBXW11	ortholog_one2one	96.0924	99.8155	100	100.00	1
TEAD3	TEAD3	ortholog_one2one	99.7701	99.7701	50	100.00	1
CCP110	CCP110	ortholog_one2one	98.913	98.913	100	100.00	1
		ortholog_many2many	97.6415	52.1411	25	0.00	0
		ortholog_many2many	99.0566	42.4242	25	0.00	0
SLC24A3	SLC24A3	ortholog_one2one	99.5342	99.5342	100	99.95	1
LMCD1	LMCD1	ortholog_one2one	99.726	99.726	100	100.00	1
SLC22A10	SLC22A10	ortholog_one2one	99.0741	99.0741	100	100.00	1
ARFGEF1	ARFGEF1	ortholog_one2one	92.2661	97.765	100	100.00	1
	OR8G1	ortholog_one2one	83.0827	71.0611	100	100.00	0
TCFL5	TCFL5	ortholog_one2one	78.2407	71.4588	100	100.00	0
CHST13	CHST13	ortholog_one2one	99.4118	99.1202	100	100.00	1
ZNF296	ZNF296	ortholog_one2one	98.5263	98.5263	100	100.00	1
SLC2A9	SLC2A9	ortholog_one2one	98.7654	98.7654	50	94.61	1
CNP	CNP	ortholog_one2one	99.5249	99.5249	100	100.00	1
	SULT2A1	ortholog_one2many	99.6491	99.6491	50	100.00	1
HEXD		ortholog_one2one	96.5812	96.5812	100	100.00	1
RFX8	RFX8	ortholog_one2one	98.8987	94.926	100	100.00	1
RHOBTB1		ortholog_one2one	14.2241	100	0	93.40	0
	DAGLB	ortholog_one2many	98.5465	94.5607	100	100.00	1
POGLUT1	POGLUT1	ortholog_one2one	100	100	100	100.00	1
							
PPAN	PPAN	ortholog_one2one	88.1607	99.2857	100	100.00	1
		ortholog_one2one	99.4186	99.4186	100	100.00	1
TOP6BL		ortholog_one2one	98.0684	98.0684	100	100.00	1
KRT6B		ortholog_one2many	98.9362	98.9362	100	100.00	1
AOC3	AOC3	ortholog_one2many	98.8204	98.8204	100	100.00	1
NDST1	NDST1	ortholog_one2one	99.7732	99.7732	100	100.00	1
IL5	IL5	ortholog_one2many	92.5373	92.5373	75	100.00	1
HLA-DQA2							
DENND4C	DENND4C	ortholog_one2one	99.6425	99.6425	100	100.00	1
							
PSMC4	PSMC4	ortholog_one2one	95.962	96.6507	100	100.00	1
PALS1	PALS1	ortholog_one2one	99.8519	99.8519	100	100.00	1
TIMP1	TIMP1	ortholog_one2many	100	100	100	100.00	1
		ortholog_one2many	90.678	88.4297	0	0.00	0
ZMPSTE24	ZMPSTE24	ortholog_one2one	99.7917	99.7917	100	100.00	1
SULT1A2		ortholog_one2many	65.4237	64.7651	100	100.00	0
SHROOM3	SHROOM3	ortholog_one2one	98.8175	96.2926	75	100.00	1
							
BNC2	BNC2	ortholog_one2one	99.818	99.818	100	100.00	1
							
		ortholog_one2one	97.8261	97.8261	100	100.00	1
M6PR	M6PR	ortholog_one2one	99.639	99.639	100	100.00	1
TCP1	TCP1	ortholog_one2one	100	100	100	100.00	1
GATA1	GATA1	ortholog_one2one	100	100	100	100.00	1
XAGE5	XAGE5	ortholog_one2one	84.2975	94.4444	75	0.00	1
TUBAL3	TUBAL3	ortholog_one2one	98.4305	98.4305	100	100.00	1
DGUOK	DGUOK	ortholog_one2one	96.7509	81.9572	100	100.00	1
FAM234A	FAM234A	ortholog_one2one	98.5507	98.5507	75	100.00	1
TSSK4	TSSK4	ortholog_one2one	98.7805	95.858	75	100.00	1
DSPP	DSPP	ortholog_one2one	87.3839	88.4103	100	100.00	1
		ortholog_one2one	97.541	94.4444	100	100.00	1
ZSCAN23	ZSCAN23	ortholog_one2one	98.7147	98.7147	100	100.00	1
ATP7A	ATP7A	ortholog_one2one	99.7333	99.7333	100	100.00	1
OTUD7B	OTUD7B	ortholog_one2one	99.5255	99.5255	100	100.00	1
NOL7	NOL7	ortholog_one2many	99.6109	99.6109	100	100.00	1
CXXC5	CXXC5	ortholog_one2one	99.6894	99.6894	100	100.00	1
RBCK1		ortholog_one2one	40	100	100	0.00	0
SHANK2	SHANK2	ortholog_one2one	97.5663	99.6685	100	100.00	1
NUBP1	NUBP1	ortholog_one2one	99.375	99.375	100	100.00	1
LRRC58	LRRC58	ortholog_one2one	99.4609	99.4609	100	100.00	1
SOX13	SOX13	ortholog_one2one	99.8392	99.8392	100	100.00	1
MSH6	MSH6	ortholog_one2one	99.5588	99.5588	100	100.00	1
PHF6	PHF6	ortholog_one2one	99.7268	100	100	100.00	1
NOM1	NOM1	ortholog_one2one	97.2061	89.8816	100	100.00	1
MRPL12	MRPL12	ortholog_one2one	99.4949	99.4949	75	95.61	1
GPBP1	GPBP1	ortholog_one2one	99.7972	99.7972	100	100.00	1
CYP2C19	CYP2C19	ortholog_one2one	98.4163	88.7755	100	100.00	1
C1H1orf122							
AMN		ortholog_one2one	79.2495	97.29	100	100.00	0
MRPL52	MRPL52	ortholog_one2one	70	62.6016	100	100.00	0
DHX38	DHX38	ortholog_one2one	98.8609	98.4603	100	100.00	1
RIMBP2		ortholog_one2one	76.4317	98.9544	100	100.00	0
DGCR2	DGCR2	ortholog_one2one	94.7273	96.1255	100	100.00	1
PARP12	PARP12	ortholog_one2one	96.291	98.3965	100	100.00	1
PES1	PES1	ortholog_one2one	99.8299	99.8299	100	100.00	1
		ortholog_one2one	85.3333	88.8889	100	100.00	1
CAP2	CAP2	ortholog_one2one	99.1614	99.1614	100	100.00	1
QNG1	QNG1	ortholog_one2one	98.5337	98.5337	100	100.00	1
SERPINF2	SERPINF2	ortholog_one2one	99.389	99.389	100	100.00	1
		ortholog_one2one	95.4887	95.4887	100	100.00	1
							
RGS10	RGS10	ortholog_one2one	94.4751	96.6102	75	100.00	1
EMC2	EMC2	ortholog_one2one	96.633	96.3087	100	100.00	1
GLT1D1	GLT1D1	ortholog_one2one	93.6464	96.5812	100	56.35	1
		ortholog_one2many	81.3614	88.3803	25	0.00	0
ADAP2	ADAP2	ortholog_one2one	99.2248	99.2248	50	100.00	1
CAMKMT	CAMKMT	ortholog_one2one	99.3808	99.3808	100	100.00	1
RNF141	RNF141	ortholog_one2one	91.498	98.2609	100	100.00	1
PDGFC	PDGFC	ortholog_one2one	99.7101	99.7101	100	100.00	1
		ortholog_one2many	100	100	100	100.00	1
		ortholog_one2many	100	100	75	100.00	1
PHKA1	PHKA1	ortholog_one2one	96.74	95.7258	100	100.00	1
ZNF124	ZNF124	ortholog_one2one	99.1453	99.1453	100	100.00	1
		ortholog_one2one	99.1597	90.7692	50	0.00	0
							
CACNA1G	CACNA1G	ortholog_one2one	99.7055	99.7055	100	100.00	1
BUD23	BUD23	ortholog_one2many	93.9597	89.172	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
ITGB8	ITGB8	ortholog_one2many	88.2051	99.1354	100	100.00	1
STAMBPL1	STAMBPL1	ortholog_one2one	99.1323	99.1323	100	100.00	1
IQCM	IQCM	ortholog_one2one	98.6028	98.6028	100	100.00	1
PPP2R2A	PPP2R2A	ortholog_one2one	99.7812	99.7812	100	100.00	1
		ortholog_one2one	86.5169	91.0473	100	100.00	1
GAST	GAST	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2many	45.7413	20.111	100	100.00	0
		ortholog_one2one	96.7391	96.7391	100	100.00	1
IL20RA	IL20RA	ortholog_one2one	99.2767	99.2767	100	100.00	1
VDAC3	VDAC3	ortholog_one2one	100	100	100	100.00	1
ASIC2		ortholog_one2one	39.0764	82.0896	100	100.00	0
LUZP4							
CHIC2	CHIC2	ortholog_one2one	100	100	75	100.00	1
DAND5	DAND5	ortholog_one2one	97.8836	97.8836	100	100.00	1
DOCK7	DOCK7	ortholog_one2one	99.4833	99.1109	100	100.00	1
							
RAB8A	RAB8A	ortholog_one2one	99.5169	99.5169	100	100.00	1
TXNDC8	TXNDC8	ortholog_one2one	87.8049	85.0394	100	100.00	1
CAPG	CAPG	ortholog_one2one	99.4253	99.4253	100	100.00	1
MCUR1	MCUR1	ortholog_one2one	98.3287	97.2452	100	100.00	1
RPGRIP1L	RPGRIP1L	ortholog_one2one	99.212	99.212	100	100.00	1
RAB34		ortholog_one2one	100	100	100	100.00	1
MLH3	MLH3	ortholog_one2one	92.9704	95.6738	100	100.00	1
GALM	GALM	ortholog_one2one	83.3333	89.9054	100	92.25	1
							
ZFAND2B		ortholog_one2one	93.7743	99.177	0	0.00	0
ABCC3	ABCC3	ortholog_one2one	97.1484	98.1663	100	100.00	1
HBQ1	HBQ1	ortholog_one2one	99.2958	99.2958	100	100.00	1
CACYBP	CACYBP	ortholog_one2one	100	100	100	100.00	1
UXT							
RPA3	RPA3	ortholog_one2one	99.1736	99.1736	100	100.00	1
UBE2W		ortholog_one2one	97.9058	94.9239	100	100.00	1
NOTCH3	NOTCH3	ortholog_one2one	98.5782	98.7484	100	100.00	1
							
DNAJC9	DNAJC9	ortholog_one2many	98.0769	98.0769	50	100.00	1
SDC1	SDC1	ortholog_one2one	99.6774	99.6774	100	100.00	1
NAA11	NAA11	ortholog_one2one	97.5155	68.559	100	100.00	0
		ortholog_one2one	94.0594	93.6884	100	0.00	1
CDKN2D	CDKN2D	ortholog_one2one	99.3976	99.3976	100	100.00	1
YEATS4	YEATS4	ortholog_one2one	100	100	100	100.00	1
SPACA1	SPACA1	ortholog_one2one	96.5986	96.5986	100	100.00	1
PAGE3	PAGE3	ortholog_one2one	96.4286	95.5752	100	100.00	1
PCBD2	PCBD2	ortholog_one2one	78.4615	79.0698	100	100.00	0
PGBD2	PGBD2	ortholog_one2one	98.3108	98.3108	50	83.28	1
							
CLTA	CLTA	ortholog_one2one	83.8983	87.2247	100	100.00	1
PSMC6	PSMC6	ortholog_one2one	100	100	100	100.00	1
							
AMZ1	AMZ1	ortholog_one2one	98.7952	98.7952	100	100.00	1
ZNF345		ortholog_one2one	98.1763	98.7768	100	100.00	1
KCTD5		ortholog_one2one	97.9675	97.9675	100	100.00	1
TMLHE							
TOP3B	TOP3B	ortholog_one2one	99.884	99.884	100	100.00	1
TSPAN11	TSPAN11	ortholog_one2one	99.2095	99.2095	50	100.00	1
ANKRD23	ANKRD23	ortholog_one2one	98.3607	98.3607	100	100.00	1
EIF5	EIF5	ortholog_one2one	93.7355	94.6136	0	0.00	0
LRRFIP2	LRRFIP2	ortholog_one2one	99.4452	99.4452	100	100.00	1
ANPEP	ANPEP	ortholog_one2many	98.4488	98.4488	100	100.00	1
MCF2L	MCF2L	ortholog_one2many	84.9418	89.7977	100	100.00	1
PEPD	PEPD	ortholog_one2one	95.858	98.5801	100	100.00	1
							
CDCP1	CDCP1	ortholog_one2one	98.5646	98.5646	100	100.00	1
KRT5	KRT5	ortholog_one2one	99.3243	99.661	100	100.00	1
SEPTIN14	SEPTIN14	ortholog_one2many	98.6111	98.6111	75	82.13	1
MYH8	MYH8	ortholog_one2one	99.3805	99.3805	100	100.00	1
PNRC1	PNRC1	ortholog_one2one	80.4281	99.2453	100	100.00	1
NUP160	NUP160	ortholog_one2one	98.6769	98.6769	100	100.00	1
AHR	AHR	ortholog_one2one	98.7059	98.7059	100	100.00	1
NISCH	NISCH	ortholog_one2one	99.3351	99.3351	100	100.00	1
PXK	PXK	ortholog_one2one	93.4483	99.6324	100	100.00	1
MAGIX	MAGIX	ortholog_one2one	95.509	95.7958	100	100.00	1
PNMA6F	PNMA6F	ortholog_one2one	98.0969	97.089	100	100.00	1
		ortholog_many2many	90.8854	81.352	0	0.00	0
		ortholog_many2many	96.875	90.0726	0	0.00	0
FEV	FEV	ortholog_one2one	100	100	100	97.64	1
	PKD1	ortholog_one2one	88.5934	79.7128	100	100.00	0
WDR33	WDR33	ortholog_one2one	99.7755	99.7755	100	100.00	1
GCSH	GCSH	ortholog_one2one	97.6879	97.6879	100	100.00	1
BICRAL	BICRAL	ortholog_one2one	97.9611	98.8775	100	100.00	1
GLT6D1	GLT6D1	ortholog_one2one	89.0459	94.0299	100	100.00	1
DOCK3	DOCK3	ortholog_one2one	94.9754	97.6697	100	99.33	1
		ortholog_one2one	61.1111	64.7059	100	100.00	0
TTLL13	TTLL13	ortholog_one2one	97.7914	97.9115	100	100.00	1
							
VAV2	VAV2	ortholog_one2one	99.7722	99.7722	100	100.00	1
ZC3H12A	ZC3H12A	ortholog_one2one	99.4992	99.4992	100	100.00	1
MUS81	MUS81	ortholog_one2one	96.9147	93.6842	100	100.00	1
GRPEL1	GRPEL1	ortholog_one2one	100	100	100	100.00	1
RFX7	RFX7	ortholog_one2one	94.7969	93.5961	100	99.14	1
CHD9	CHD9	ortholog_one2one	99.5859	99.5516	100	100.00	1
FABP1	FABP1	ortholog_one2one	99.2126	99.2126	100	100.00	1
ITGB1BP2							
TMEM17							
ALKAL2	ALKAL2	ortholog_one2one	100	100	100	100.00	1
ZDHHC18							
DHX35	DHX35	ortholog_one2one	96.1593	96.0227	100	100.00	1
ZFP69B	ZFP69B	ortholog_one2one	91.3858	96.063	100	100.00	1
		ortholog_one2one	91.4474	91.4474	0	0.00	0
ATF6B	ATF6B	ortholog_one2many	98.0309	99.1465	100	100.00	1
DNASE1L2	DNASE1L2	ortholog_one2one	92.3077	99.2806	100	100.00	1
LRRC8B	LRRC8B	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	94.8052	87.4251	100	0.00	1
C9H9orf85		ortholog_one2one	98.8827	98.8827	100	100.00	1
KCNIP3	KCNIP3	ortholog_one2one	99.6094	99.6094	75	100.00	1
ALDH16A1	ALDH16A1	ortholog_one2one	97.0297	97.6339	100	100.00	1
TXNDC2		ortholog_one2one	63.2692	91.8994	100	100.00	0
							
SLC39A11	SLC39A11	ortholog_one2one	99.7076	99.7076	100	100.00	1
DNAJC14	DNAJC14	ortholog_one2one	99.2878	99.2878	100	100.00	1
MDH2	MDH2	ortholog_one2one	99.1124	99.1124	100	100.00	1
INO80B		ortholog_one2one	95.7865	61.3309	100	100.00	0
NUP85	NUP85	ortholog_one2one	92.3676	90.3963	100	100.00	1
EIF1AX		ortholog_one2one	79.8387	61.1111	100	100.00	0
RPS3							
TEAD2	TEAD2	ortholog_one2one	100	100	100	100.00	1
DUSP28	DUSP28	ortholog_one2one	83.5227	83.5227	100	100.00	1
		ortholog_one2many	77.7778	80.7692	100	100.00	0
VAMP8		ortholog_one2one	93.913	95.5752	100	100.00	1
QARS1	QARS1	ortholog_one2one	98.0867	99.2258	100	100.00	1
PLEKHB2		ortholog_one2one	97.4026	97.0874	100	69.14	1
CLCN1	CLCN1	ortholog_one2many	98.4833	98.583	100	100.00	1
KRT34		ortholog_one2one	79.4416	88.169	100	100.00	0
RPS10		ortholog_one2one	99.4186	99.4186	0	0.00	0
		ortholog_one2one	68.6487	86.3946	100	100.00	0
FGF16	FGF16	ortholog_one2one	99.5169	99.5169	100	100.00	1
							
							
KIF20A	KIF20A	ortholog_one2one	99.4382	99.4382	100	100.00	1
		ortholog_one2one	98.3333	98.2074	0	96.09	1
UPK2		ortholog_one2many	98.913	98.913	0	0.00	0
UPK2		ortholog_one2many	98.913	98.913	100	100.00	1
							
FANCD2	FANCD2	ortholog_one2one	90.614	92.3741	100	100.00	1
SPMIP10							
LCN8		ortholog_one2one	94.7368	41.3793	0	0.00	0
GALNT16	GALNT16	ortholog_one2one	89.2473	99.7996	100	100.00	1
							
FAM187B	FAM187B	ortholog_one2one	96.748	96.748	100	100.00	1
TAF2	TAF2	ortholog_one2one	99.6664	99.6664	100	100.00	1
		ortholog_one2one	87.6877	86.6469	100	0.00	1
RNF13	RNF13	ortholog_one2one	100	100	100	100.00	1
MAP2K5	MAP2K5	ortholog_one2one	100	100	100	100.00	1
NANOGNB	NANOGNB	ortholog_one2one	82.0106	91.1765	100	100.00	1
DNA2		ortholog_one2one	60.8398	90.6841	100	100.00	0
UAP1	UAP1	ortholog_one2one	99.4253	97.9245	100	100.00	1
		ortholog_one2one	82.6866	93.5811	100	100.00	1
							
AP4S1		ortholog_one2one	99.3711	99.3711	100	100.00	1
ZNF442	ZNF442	ortholog_one2one	98.0861	98.0861	100	100.00	1
TOR1A	TOR1A	ortholog_one2one	79.0476	100	100	100.00	0
		ortholog_one2one	93.6774	86.3258	25	0.00	0
ACCSL	ACCSL	ortholog_one2one	97.7113	97.7113	100	100.00	1
	DMAC2	ortholog_one2many	85.9031	75.8755	100	100.00	0
RGMB	RGMB	ortholog_one2one	90.795	99.3135	100	100.00	1
PHF1	PHF1	ortholog_one2one	99.6473	99.6473	100	100.00	1
TSGA13	TSGA13	ortholog_one2many	89.0909	97.6096	75	100.00	1
PRDM6	PRDM6	ortholog_one2one	84.5118	98.6248	100	79.46	1
AGT	AGT	ortholog_one2one	99.1753	99.1753	100	100.00	1
							
TNFRSF11B		ortholog_one2one	30.6075	95.6204	0	0.00	0
							
MCHR2	MCHR2	ortholog_one2one	99.7059	99.7059	100	100.00	1
ARL5B		ortholog_one2one	60.5556	100	100	100.00	0
EN2		ortholog_one2many	65.7738	100	100	100.00	0
BRMS1L	BRMS1L	ortholog_one2one	100	100	100	100.00	1
GRIA4	GRIA4	ortholog_one2one	98.7805	98.7805	100	100.00	1
RIBC1		ortholog_one2many	99.2084	99.2084	100	0.00	1
RIBC1		ortholog_one2many	99.2084	99.2084	25	0.00	0
GRM8	GRM8	ortholog_one2one	92.8414	99.6454	100	100.00	1
NPTN	NPTN	ortholog_one2one	92.2111	100	100	100.00	1
SREK1IP1	SREK1IP1	ortholog_one2one	98.7097	98.7097	100	100.00	1
ZNF256		ortholog_one2many	99.0431	99.0431	0	0.00	0
ZNF256		ortholog_one2many	99.0431	99.0431	100	100.00	1
RXFP2	RXFP2	ortholog_one2one	99.0716	99.0716	100	100.00	1
ABCA1	ABCA1	ortholog_one2one	99.5583	99.5583	100	100.00	1
BEST1	BEST1	ortholog_one2one	99.5482	99.5482	100	100.00	1
EBLN2							
PPT2							
		ortholog_one2one	91.536	94.3457	100	48.68	1
CNOT11	CNOT11	ortholog_one2one	93.7255	93.7255	100	100.00	1
NHERF2		ortholog_one2one	67.6558	98.7013	100	100.00	0
G3BP1							
GTF2I		ortholog_one2many	27.4549	100	100	72.10	0
CDRT4		ortholog_one2one	97.9167	97.9167	50	100.00	1
ZSCAN18	ZSCAN18	ortholog_one2one	98.8235	89.0459	100	100.00	1
XKR3							
ECI1	ECI1	ortholog_one2one	98.0132	98.0132	100	100.00	1
LONRF2	LONRF2	ortholog_one2one	98.2759	99.1968	100	100.00	1
GLYATL1	GLYATL1	ortholog_one2one	96.997	96.997	100	81.34	1
							
KLHL31	KLHL31	ortholog_one2one	99.0536	99.0536	100	100.00	1
TMEM107							
		ortholog_one2one	95.1087	93.5829	100	100.00	1
MCRS1	MCRS1	ortholog_one2one	100	100	100	100.00	1
ARID3A	ARID3A	ortholog_one2one	95.9322	96.9178	100	95.17	1
TSN	TSN	ortholog_one2one	100	100	100	100.00	1
RGS18	RGS18	ortholog_one2one	98.7234	98.7234	100	100.00	1
BEND3	BEND3	ortholog_one2one	99.6377	99.6377	100	100.00	1
BHLHE40	BHLHE40	ortholog_one2one	100	100	100	100.00	1
ALS2CL	ALS2CL	ortholog_one2one	99.3704	99.3704	100	100.00	1
		ortholog_one2one	96.8288	96.6245	75	0.00	1
		ortholog_one2one	96.1538	96.1538	100	100.00	1
TSTD3		ortholog_one2one	99.0991	99.0991	100	100.00	1
TRIM8	TRIM8	ortholog_one2one	100	100	100	100.00	1
CUBN	CUBN	ortholog_one2one	89.9807	95.4053	100	90.05	1
L2HGDH	L2HGDH	ortholog_one2one	98.7041	98.7041	100	100.00	1
DBX1	DBX1	ortholog_one2one	98.5507	98.8372	100	100.00	1
BIRC3	BIRC3	ortholog_one2one	97.8689	98.8411	100	100.00	1
ST13	ST13	ortholog_one2one	99.729	99.729	100	100.00	1
WRNIP1	WRNIP1	ortholog_one2one	84.5113	100	100	100.00	1
ZNF28	ZNF28	ortholog_one2one	97.5887	95.8217	100	100.00	1
TMEM86A	TMEM86A	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	74.1379	75.4386	100	100.00	0
MYEF2	MYEF2	ortholog_one2one	99.6667	99.6667	50	100.00	1
SMCO2		ortholog_one2one	52.4781	84.1122	100	82.64	0
OCM		ortholog_one2one	63.3028	97.1831	100	0.00	0
		ortholog_one2one	100	100	100	100.00	1
NT5DC1	NT5DC1	ortholog_one2one	99.5604	99.5604	100	100.00	1
LUM	LUM	ortholog_one2one	99.7041	99.7041	100	100.00	1
PEX14	PEX14	ortholog_one2one	99.7347	99.7347	100	100.00	1
ACYP1							
PTPRA	PTPRA	ortholog_one2one	99.3766	99.3766	100	100.00	1
		ortholog_one2one	93.0233	92.1305	100	100.00	1
ZDHHC13	ZDHHC13	ortholog_one2one	99.3569	99.3569	100	100.00	1
ZNF596	ZNF596	ortholog_one2one	98.4127	98.4127	0	77.64	1
CASP5	CASP5	ortholog_one2one	96.6518	96.868	100	0.00	1
PSAP	PSAP	ortholog_one2one	100	100	100	100.00	1
TMEM237	TMEM237	ortholog_one2one	99.7549	99.7549	100	100.00	1
		ortholog_one2one	98.8095	98.8095	100	100.00	1
CIRBP	CIRBP	ortholog_one2one	85.4251	64.1337	100	100.00	0
LSMEM1	LSMEM1	ortholog_one2one	99.2366	99.2366	100	100.00	1
DTX2	DTX2	ortholog_one2one	82.3151	99.6109	100	0.00	1
TCF3	TCF3	ortholog_one2one	99.2571	99.2571	100	100.00	1
CRYAB	CRYAB	ortholog_one2one	100	100	100	100.00	1
MAP7D3	MAP7D3	ortholog_one2one	98.0594	98.0594	100	100.00	1
		ortholog_one2one	29.6371	96.3934	100	96.69	0
SLC10A1	SLC10A1	ortholog_one2one	84.2407	85.7143	100	100.00	1
		ortholog_one2one	95.2	95.2	100	100.00	1
RORA	RORA	ortholog_one2one	99.4595	99.4595	100	100.00	1
IL36RN	IL36RN	ortholog_one2one	99.3548	99.3548	100	100.00	1
NDUFAB1	NDUFAB1	ortholog_one2one	100	100	100	100.00	1
							
CWF19L1							
TSPAN13	TSPAN13	ortholog_one2one	100	100	100	100.00	1
BEAN1	BEAN1	ortholog_one2one	98.4556	98.4556	100	100.00	1
