Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
U5	RNU5F-7P	ortholog_one2one	98.2609	98.2609		100.00	1
							
NOVA2	NOVA2	ortholog_one2one	66.4865	100	100	100.00	1
		ortholog_one2one	98.0769	98.0769		100.00	1
LIMD2	LIMD2	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP							
WDR75	WDR75	ortholog_one2one	98.7952	98.7952	100	100.00	1
Metazoa_SRP							
							
							
							
FBXL3	FBXL3	ortholog_one2one	99.7664	99.7664	75	100.00	1
ZNF524	ZNF524	ortholog_one2one	96.9811	97.3485	100	100.00	1
GRPR	GRPR	ortholog_one2one	98.9583	98.9583	100	100.00	1
GDF1	GDF1	ortholog_one2one	94.5946	94.086	100	100.00	1
OR1I1	OR1I1	ortholog_one2one	89.2958	89.2958	100	100.00	1
DEF8	DEF8	ortholog_one2one	96.5443	99.1131	100	100.00	1
TBC1D16	TBC1D16	ortholog_one2one	97.9139	97.9139	100	100.00	1
Metazoa_SRP							
RNF138	RNF138	ortholog_one2one	99.5918	99.5918	75	100.00	1
TNFSF15	TNFSF15	ortholog_one2one	98.008	98.008	100	100.00	1
	MRPL18	ortholog_one2many	66.474	63.8889	0	0.00	0
THSD7B	THSD7B	ortholog_one2one	96.5109	96.4508	100	100.00	1
PDPR	PDPR	ortholog_one2one	99.2027	99.0899	50	100.00	1
Metazoa_SRP							
GIMD1	GIMD1	ortholog_one2one	93.5484	93.5484	100	100.00	1
							
XRCC5	XRCC5	ortholog_one2one	98.9071	98.9071	100	100.00	1
PPP1R14D	PPP1R14D	ortholog_one2one	47.5	65.5172	100	100.00	0
SYT10	SYT10	ortholog_one2one	97.7055	97.7055	100	100.00	1
SYDE1	SYDE1	ortholog_one2one	97.2715	97.0068	100	100.00	1
	CTAG2	ortholog_one2many	82.0809	78.8889	0	0.00	0
GGACT	GGACT	ortholog_one2one	81.1429	92.8105	100	100.00	1
							
MAGEB17	MAGEB17	ortholog_one2one	92.5595	92.5595	100	100.00	1
CCDC61	CCDC61	ortholog_one2one	77.5862	96.6797	100	100.00	1
Metazoa_SRP							
CERS1	CERS1	ortholog_one2one	97.7143	97.7143	100	100.00	1
							
FAM222B	FAM222B	ortholog_one2one	99.2883	99.2883	100	100.00	1
	CTAG1B	ortholog_one2many	80.6452	83.3333	50	100.00	1
	CTAG1A	ortholog_one2many	80.6452	83.3333	25	100.00	1
							
							
Y_RNA	Y_RNA	ortholog_one2one	94.6429	94.6429		100.00	1
SPC25	SPC25	ortholog_one2one	100	100	100	100.00	1
CYB5D2	CYB5D2	ortholog_one2one	95.8333	95.8333	100	100.00	1
	GUCA1B	ortholog_one2many	84.9557	48	0	0.00	0
							
							
							
							
ZNF784	ZNF784	ortholog_one2one	96.5944	96.5944	75	100.00	1
		ortholog_one2one	96.3855	96.3855		100.00	1
							
Metazoa_SRP							
INCENP	INCENP	ortholog_one2one	94.7778	92.9194	100	100.00	1
CDKL2	CDKL2	ortholog_one2one	96.8421	96.8421	100	100.00	1
RNF125	RNF125	ortholog_one2one	96.5517	96.5517	100	100.00	1
TEX48	TEX48	ortholog_one2one	93.3333	93.3333	100	100.00	1
Metazoa_SRP							
SCARNA17	SCARNA17	ortholog_one2one	95.8333	95.8333		100.00	1
NMRK2	NMRK2	ortholog_one2one	94.4681	96.5217	100	100.00	1
							
RPS6KL1	RPS6KL1	ortholog_one2one	96.5392	96.5392	100	100.00	1
CDC37	CDC37	ortholog_one2one	86.1042	91.7989	100	100.00	1
U6	RNU6-400P	ortholog_one2one	87.8505	88.6792		100.00	1
RARG	RARG	ortholog_one2one	100	100	100	100.00	1
IGSF6	IGSF6	ortholog_one2one	93.7759	93.7759	25	100.00	1
Metazoa_SRP	RN7SL658P	ortholog_one2one	92.9766	91.7492		100.00	1
							
SPINT1	SPINT1	ortholog_one2one	70.3148	91.423	100	100.00	1
							
ERAL1	ERAL1	ortholog_one2one	79.4971	94.0503	100	100.00	1
							
SFR1	SFR1	ortholog_one2one	92.0319	94.2857	100	100.00	1
CTPS2	CTPS2	ortholog_one2one	99.3174	99.3174	100	100.00	1
IKBKG	IKBKG	ortholog_one2one	84.4581	98.568	25	100.00	1
ACAA2	ACAA2	ortholog_one2one	97.733	97.733	100	100.00	1
CD320	CD320	ortholog_one2one	71.4286	83.3333	100	100.00	1
U6	RNU6-472P	ortholog_one2one	91.5888	91.5888		100.00	1
TMTC4	TMTC4	ortholog_one2one	97.8408	95.3947	100	100.00	1
STRADA	STRADA	ortholog_one2one	99.3039	99.3039	100	100.00	1
TEX53	TEX53	ortholog_one2one	88.5714	88.5714	100	100.00	1
ARHGEF37	ARHGEF37	ortholog_one2one	95.5556	95.5556	100	100.00	1
CCDC106	CCDC106	ortholog_one2one	98.2143	98.2143	100	100.00	1
PKD1	PKD1	ortholog_one2one	95.0442	94.9338	100	100.00	1
U6	RNU6-1005P	ortholog_one2one	97.1963	97.1963		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	60.7843	60.7843		0.00	0
							
							
DGKH	DGKH	ortholog_one2one	97.4277	99.3443	100	100.00	1
Metazoa_SRP							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	85.5932	35.4386		0.00	0
U6	RNU6-196P	ortholog_one2one	93.4579	93.4579		100.00	1
							
ALG10	ALG10B	ortholog_one2many	96.4059	96.4059	100	100.00	1
ALG10	ALG10	ortholog_one2many	96.6173	96.6173	100	100.00	1
							
Metazoa_SRP	RN7SL834P	ortholog_one2one	89.2361	89.8601		100.00	1
NACA	NACA	ortholog_one2one	88.2679	84.36	100	100.00	1
SPAG4	SPAG4	ortholog_one2one	96.7963	96.7963	100	100.00	1
		ortholog_one2one	93.6047	93.6047	100	100.00	1
							
							
DAPK3							
GCGR	GCGR	ortholog_one2one	90.6314	93.2914	100	100.00	1
DBNDD1	DBNDD1	ortholog_one2one	90.4459	89.8734	75	100.00	1
							
U6	RNU6-311P	ortholog_one2one	93.1373	93.1373		100.00	1
FAM120C	FAM120C	ortholog_one2one	98.9945	98.8139	100	99.19	1
GAA	GAA	ortholog_one2one	95.2731	95.2731	100	100.00	1
COPE	COPE	ortholog_one2one	91.5408	98.3766	100	100.00	1
TMEM268	TMEM268	ortholog_one2one	98.2456	98.2456	100	100.00	1
MFSD5	MFSD5	ortholog_one2one	80.5405	99.3333	100	100.00	1
HARS2	HARS2	ortholog_one2one	87.6138	95.0593	100	100.00	1
ILVBL	ILVBL	ortholog_one2one	88.3333	92.2468	100	100.00	1
U5	RNU5F-3P	ortholog_one2one	93.1624	93.1624		100.00	1
							
RPS28	RPS28	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP							
Metazoa_SRP							
CNN1	CNN1	ortholog_one2one	99.3266	99.3266	100	100.00	1
							
SLC40A1	SLC40A1	ortholog_one2one	89.8574	99.2995	75	100.00	1
MYH1	MYH3	ortholog_one2one	99.6907	99.6907	100	100.00	1
TRAPPC8	TRAPPC8	ortholog_one2one	98.4743	98.9547	100	100.00	1
S100G	S100G	ortholog_one2one	98.7342	98.7342	100	100.00	1
GAS8	GAS8	ortholog_one2one	97.908	97.908	50	100.00	1
MIR4317	MIR4317	ortholog_one2one	100	100		100.00	1
Metazoa_SRP							
CPNE8	CPNE8	ortholog_one2one	99.4186	90.9574	100	100.00	1
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2one	94.3925	92.6606		100.00	1
ANKFY1	ANKFY1	ortholog_one2one	94.7151	98.118	100	100.00	1
Metazoa_SRP							
THAP6	THAP6	ortholog_one2one	53.1915	67.5676	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	75	39.3617		0.00	0
KANK3	KANK3	ortholog_one2one	85.6978	90.4994	100	100.00	1
U6	RNU6-349P	ortholog_one2one	85.9813	85.9813		100.00	1
	PKM	ortholog_one2many	96.4072	90.9604	0	0.00	0
ZNF581	ZNF581	ortholog_one2one	98.9848	98.9848	100	100.00	1
Metazoa_SRP							
U6	RNU6-588P	ortholog_one2one	94.2857	94.2857		100.00	1
							
EIF1AY	EIF1AY	ortholog_one2one	100	100	25	100.00	1
							
							
SNORD62	SNORD62B	ortholog_one2one	100	100		100.00	1
							
PYGM	PYGM	ortholog_one2one	99.6437	99.6437	100	100.00	1
							
							
Metazoa_SRP							
PGF	PGF	ortholog_one2one	97.6471	97.6471	100	100.00	1
PGLYRP1	PGLYRP1	ortholog_one2one	85.2041	85.2041	100	100.00	1
SNORD62	SNORD62A	ortholog_one2one	98.8372	98.8372		100.00	1
							
SYAP1	SYAP1	ortholog_one2one	98.8636	98.8636	100	100.00	1
Metazoa_SRP							
Metazoa_SRP							
Metazoa_SRP							
MTERF4	MTERF4	ortholog_one2one	85.3904	88.9764	100	100.00	1
							
Metazoa_SRP	RN7SL282P	ortholog_one2one	91.2892	88.2155		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	95.3271	95.3271		100.00	1
PRIM1	PRIM1	ortholog_one2one	98.8095	98.8095	100	100.00	1
Metazoa_SRP	RN7SL163P	ortholog_one2many	65.6805	80.4348		0.00	0
URAH							
Y_RNA	Y_RNA	ortholog_one2many	93	93		100.00	1
Y_RNA	Y_RNA	ortholog_one2many	93	93		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	93	93		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	93	93		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	93	93		100.00	1
ATP6V1G1	ATP6V1G1	ortholog_one2one	99.1525	99.1525	100	100.00	1
IRS4	IRS4	ortholog_one2one	94.9066	89.0127	100	100.00	1
							
ATOSB	ATOSB	ortholog_one2one	98.6989	98.6989	100	100.00	1
ASIC4	ASIC4	ortholog_one2one	98.3302	98.3302	100	100.00	1
RAMP2	RAMP2	ortholog_one2one	95.4286	95.4286	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	74.3243	39.4265		0.00	0
U6	RNU6-309P	ortholog_one2one	97.1429	96.2264		100.00	1
ESPL1	ESPL1	ortholog_one2one	95.9906	95.9906	100	100.00	1
WNK3	WNK3	ortholog_one2one	97.9295	97.2222	100	99.93	1
IGFL4	IGFL4	ortholog_one2one	52.6042	81.4516	100	98.08	1
							
ARHGAP28	ARHGAP28	ortholog_one2one	96.5665	92.5926	100	100.00	1
							
PPP1R27	PPP1R27	ortholog_one2one	96.1039	96.1039	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	88.0342	36.1404		0.00	0
CHPF	CHPF	ortholog_one2one	98.8387	98.8387	100	100.00	1
							
RHOV	RHOV	ortholog_one2one	98.7288	98.7288	100	100.00	1
RCHY1	RCHY1	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP							
MARCHF4	MARCHF4	ortholog_one2one	98.2968	98.5366	100	100.00	1
HNMT	HNMT	ortholog_one2one	84.1122	92.4658	100	93.04	1
							
GUCY2F	GUCY2F	ortholog_one2one	97.4729	97.4729	100	100.00	1
							
	CTAG2	ortholog_one2many	82.0809	78.8889	50	100.00	1
SHOX	SHOX	ortholog_one2one	97.9592	98.6301	25	100.00	1
ANGPTL4	ANGPTL4	ortholog_one2one	78.9366	95.0739	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	89.3805	89.3805		100.00	1
							
							
U2AF2	U2AF2	ortholog_one2one	100	99.1579	75	100.00	1
U7	RNU7-56P	ortholog_one2one	98.3871	98.3871		100.00	1
IGFL3	IGFL3	ortholog_one2one	84.7458	80	100	99.09	1
PARVB	PARVB	ortholog_one2one	66.2562	73.9011	100	100.00	1
							
VPS18	VPS18	ortholog_one2one	99.6917	99.6917	100	100.00	1
EIF2B2	EIF2B2	ortholog_one2one	99.1453	99.1453	100	100.00	1
RAB26	RAB26	ortholog_one2one	93.7008	92.9688	100	100.00	1
VPS25	VPS25	ortholog_one2one	51.2712	68.75	100	100.00	1
CPNE1	RBM12	ortholog_one2one	99.5708	99.5708	100	100.00	1
Metazoa_SRP							
GAB3	GAB3	ortholog_one2one	97.7853	97.7853	50	100.00	1
PGAM1	PGAM1	ortholog_one2one	80.8917	100	100	100.00	1
Metazoa_SRP							
P4HB	P4HB	ortholog_one2one	97.6471	98.0315	100	100.00	1
U6	RNU6-451P	ortholog_one2one	90.3846	87.8505		100.00	1
TMEM198	TMEM198	ortholog_one2one	99.4444	99.4444	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	95.098	95.098		100.00	1
							
EEF2	EEF2	ortholog_one2one	99.8835	99.8835	100	100.00	1
							
EIF4A3	EIF4A3	ortholog_one2one	100	100	100	100.00	1
TXLNG	TXLNG	ortholog_one2one	98.2824	97.5379	100	100.00	1
NALCN	NALCN	ortholog_one2one	99.9425	99.9425	100	100.00	1
Metazoa_SRP							
							
	CLPX	ortholog_one2many	85.2459	32.8594	0	0.00	0
ASDURF	ASDURF	ortholog_one2one	80.7018	95.8333	100	100.00	1
ARHGDIA	ARHGDIA	ortholog_one2one	67.5676	73.5294	100	100.00	1
PDE4A	PDE4A	ortholog_one2one	97.1783	97.1783	100	100.00	1
							
Metazoa_SRP							
Metazoa_SRP							
CFAP43	CFAP43	ortholog_one2one	95.1381	95.1952	100	100.00	1
							
IGFL1	IGFL1	ortholog_one2one	91.6667	90	100	100.00	1
							
							
mml-mir-451	MIR451A	ortholog_one2one	97.2222	97.2222		100.00	1
ANKRD55	ANKRD55	ortholog_one2one	97.3941	97.3941	100	100.00	1
							
EEF1AKMT1	EEF1AKMT1	ortholog_one2one	72.6891	80.8411	100	100.00	1
Metazoa_SRP							
NXT2	NXT2	ortholog_one2one	70.0508	97.1831	100	100.00	1
NUP214	NUP214	ortholog_one2one	85.9672	92.9187	0	100.00	1
							
CAB39	CAB39	ortholog_one2one	99.7067	99.7067	100	100.00	1
Metazoa_SRP							
							
mml-mir-144	MIR144	ortholog_one2one	98.8372	98.8372		100.00	1
MYCBP2	MYCBP2	ortholog_one2one	96.8817	96.9645	50	100.00	1
							
TFE3	TFE3	ortholog_one2one	99.4783	99.4783	100	100.00	1
							
DLL4	DLL4	ortholog_one2one	95.2314	99.1241	100	100.00	1
							
U6							
Metazoa_SRP							
HSD17B6	HSD17B6	ortholog_one2one	93.0599	93.0599	100	100.00	1
EXOSC1							
							
FLOT2	FLOT2	ortholog_one2many	100	100	100	100.00	1
Metazoa_SRP							
WNK4	WNK4	ortholog_one2one	97.343	97.2647	100	100.00	1
							
SMARCAL1	SMARCAL1	ortholog_one2one	97.471	96.9602	100	100.00	1
PARM1	PARM1	ortholog_one2one	94.1936	94.1936	100	100.00	1
CRLF2	CRLF2	ortholog_one2one	81.2183	86.2534	25	74.37	0
ASNSD1	ASNSD1	ortholog_one2one	96.2675	96.2675	100	100.00	1
RPS4Y2	RPS4Y2	ortholog_one2one	95.057	95.057	50	100.00	1
SLC25A52	SLC25A52	ortholog_one2one	89.2508	92.2559	100	100.00	1
TENM4	TENM4	ortholog_one2one	93.5131	98.9166	100	100.00	1
HIF3A	HIF3A	ortholog_one2one	74.2232	96.4126	100	100.00	1
U6							
RAB11B	RAB11B	ortholog_one2one	86.8526	100	100	100.00	1
							
ALYREF	ALYREF	ortholog_one2one	89.3103	98.1061	100	100.00	1
Metazoa_SRP							
KCNE5	KCNE5	ortholog_one2one	92.9577	92.9577	100	100.00	1
OBSL1	OBSL1	ortholog_one2one	97.2574	97.2574	100	100.00	1
DKC1	DKC1	ortholog_one2one	91.9065	99.4163	50	100.00	1
Metazoa_SRP							
							
STOML2	STOML2	ortholog_one2one	98.8764	98.8764	100	100.00	1
ONECUT3	ONECUT3	ortholog_one2one	99.3902	98.9879	100	100.00	1
DHRS13	DHRS13	ortholog_one2many	97.3475	97.3475	100	100.00	1
							
B4GALT6	B4GALT6	ortholog_one2one	99.7382	99.7382	100	100.00	1
Metazoa_SRP	RN7SL459P	ortholog_one2one	90.429	90.7285		100.00	1
Metazoa_SRP							
TSR2	TSR2	ortholog_one2many	60	73.822	100	100.00	1
GLG1	GLG1	ortholog_one2one	96.8647	99.5759	75	100.00	1
ENTPD8	ENTPD8	ortholog_one2one	94.7475	94.7475	100	100.00	1
Metazoa_SRP	RN7SL67P	ortholog_one2one	88.5813	86.4865		100.00	1
U6	RNU6-268P	ortholog_one2one	94.3925	94.3925		100.00	1
SNORD60	SNORD60	ortholog_one2one	97.5904	97.5904		100.00	1
							
							
ZDHHC16	ZDHHC16	ortholog_one2one	97.0976	97.6127	100	100.00	1
ATP8B3	ATP8B3	ortholog_one2one	91.4308	91.9231	100	100.00	1
ACSL4	ACSL4	ortholog_one2one	93.8115	99.5522	100	100.00	1
KEAP1	KEAP1	ortholog_one2one	97.4763	99.0385	100	100.00	1
Metazoa_SRP							
CCDC56	COA3	ortholog_one2many	92.4528	92.4528	100	100.00	1
BPIFB6	BPIFB6	ortholog_one2one	92.4945	92.4945	100	100.00	1
BTC	BTC	ortholog_one2one	81.1518	87.0787	100	100.00	1
RBBP7	RBBP7	ortholog_one2one	89.7655	99.0588	100	100.00	1
SDR9C7	SDR9C7	ortholog_one2one	96.1661	96.1661	100	100.00	1
	ISCA1	ortholog_one2one	36	48.8372	0	0.00	0
TRAF7	TRAF7	ortholog_one2one	99.403	99.403	100	100.00	1
ITM2C	ITM2C	ortholog_one2one	78.9317	99.6255	100	100.00	1
CCDC120	CCDC120	ortholog_one2one	98.6384	93.6782	75	100.00	1
EPN1	EPN1	ortholog_one2one	82.6284	94.9653	100	100.00	1
MLH3	MLH3	ortholog_one2one	91.495	94.7694	100	100.00	1
CHAC1	CHAC1	ortholog_one2one	82.9545	98.6487	100	100.00	1
Metazoa_SRP	RN7SL354P	ortholog_one2one	94.9153	95.2381		100.00	1
CNTD1	CNTD1	ortholog_one2one	96.9605	96.6667	100	100.00	1
							
ANAPC11							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	61.4865	28.2609		0.00	0
RDH16	RDH16	ortholog_one2many	94.3218	94.3218	75	100.00	1
							
							
S1PR5	S1PR5	ortholog_one2one	95.2261	95.2261	100	100.00	1
							
							
SMG1	SMG1	ortholog_one2one	99.5902	99.563	50	100.00	1
Metazoa_SRP							
							
ZBTB39	ZBTB39	ortholog_one2one	97.6124	97.6124	75	100.00	1
ANKAR	ANKAR	ortholog_one2one	97.6987	97.6987	75	100.00	1
Metazoa_SRP	RN7SL180P	ortholog_one2one	91.791	83.6735		100.00	1
PHF12	PHF12	ortholog_one2one	95.499	97.2112	75	100.00	1
U6	RNU6-1177P	ortholog_one2one	86.6667	87.5		100.00	1
							
GPR55	GPR55	ortholog_one2one	96.8652	96.8652	100	100.00	1
U2							
U6	RNU6-414P	ortholog_one2one	89.7196	92.3077		100.00	1
NOXA1	NOXA1	ortholog_one2one	90.6054	91.1765	100	100.00	1
NPB	NPB	ortholog_one2one	92	92	100	100.00	1
EP300	EP300	ortholog_one2one	99.2129	99.2129	75	100.00	1
SNORD37	SNORD37	ortholog_one2one	93.9394	93.9394		100.00	1
AREG	AREG	ortholog_one2one	96.4286	96.4286	100	100.00	1
							
FHIP2A	FHIP2A	ortholog_one2one	98.9542	98.9542	100	100.00	1
MARCHF2	MARCHF2	ortholog_one2one	90.7063	99.187	100	100.00	1
U6							
SPOPL	SPOPL	ortholog_one2one	99.7449	99.7449	100	100.00	1
	RDH16	ortholog_one2many	90.8517	90.8517	50	100.00	1
SPATA3	SPATA3	ortholog_one2one	60.066	94.7917	100	100.00	1
TM2D1	TM2D1	ortholog_one2one	97.1014	97.1014	100	100.00	1
							
FGD1	FGD1	ortholog_one2one	99.2716	99.2716	100	100.00	1
							
		ortholog_one2many	72.6316	35.4149	0	90.71	0
		ortholog_one2many	73.1579	28.9986	0	87.95	0
		ortholog_one2many	73.1579	46.5922	0	94.60	0
		ortholog_one2many	71.9298	31.3936	0	80.59	0
		ortholog_one2many	71.2281	41.1348	0	90.30	0
		ortholog_one2many	72.6316	28.77	0	78.38	0
		ortholog_one2many	53.1579	70.6294	0	0.00	0
		ortholog_one2many	54.2105	72.028	0	100.00	1
		ortholog_one2many	72.2807	28.6708	0	84.66	0
		ortholog_one2many	74.2105	36.309	0	74.79	0
GPR182	GPR182	ortholog_one2one	93.3168	93.3168	75	100.00	1
AP4E1	AP4E1	ortholog_one2one	97.1856	97.1856	100	100.00	1
BECN1	BECN1	ortholog_one2one	88.5602	99.7778	100	100.00	1
DIP2B	DIP2B	ortholog_one2one	99.053	99.5558	100	100.00	1
Metazoa_SRP							
	CCDC188	ortholog_one2one	46.4891	47.7612	0	2.29	0
EREG	EREG	ortholog_one2one	97.0414	97.0414	100	100.00	1
TAC3	TAC3	ortholog_one2one	56.6327	91.7355	100	100.00	1
C12H2orf72	C2orf72	ortholog_one2one	52.0256	82.7119	100	100.00	1
OSGEPL1	OSGEPL1	ortholog_one2one	96.6184	96.6184	100	100.00	1
WDR45	WDR45	ortholog_one2one	97.2973	100	100	100.00	1
C16H17orf58	C17orf58	ortholog_one2one	98.9691	28.3186	100	100.00	0
PIAS4	PIAS4	ortholog_one2one	88.7701	97.6471	100	100.00	1
U6							
PCYT2	PCYT2	ortholog_one2one	59.9647	87.4036	100	100.00	1
U6	RNU6-924P	ortholog_one2one	94.2308	90.7407		100.00	1
HNRNPM	HNRNPM	ortholog_one2one	100	100	100	100.00	1
REXO1	REXO1	ortholog_one2one	88.2086	95.5774	100	99.30	1
ATG4D	ATG4D	ortholog_one2one	98.5232	98.5232	100	100.00	1
U6							
EPGN	EPGN	ortholog_one2one	98.0519	98.0519	100	100.00	1
Metazoa_SRP							
Metazoa_SRP							
NFS1	NFS1	ortholog_one2one	79.6296	94.0919	100	100.00	1
KPNA2	KPNA2	ortholog_one2one	99.4329	99.4329	100	100.00	1
Metazoa_SRP							
TRUB1	TRUB1	ortholog_one2one	93.6986	97.9943	100	100.00	1
DDX49	DDX49	ortholog_one2one	92.0082	92.9607	100	100.00	1
RASGRP2	RASGRP2	ortholog_one2one	99.8358	99.8358	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	94.5455	97.1963		100.00	1
PRAF2	PRAF2	ortholog_one2one	98.3146	98.3146	100	100.00	1
NXPH2	NXPH2	ortholog_one2one	99.6212	99.6212	100	100.00	1
INO80	INO80	ortholog_one2one	99.6787	99.6787	100	100.00	1
							
PPP5C	PPP5C	ortholog_one2one	79.2422	96.3928	100	100.00	1
SNORA36A	SNORA36A	ortholog_one2one	98.4848	98.4848		100.00	1
							
SNORA56	SNORA56	ortholog_one2one	97.6744	97.6744		100.00	1
Metazoa_SRP							
PFDN5	PFDN5	ortholog_one2one	100	100	100	100.00	1
U4	RNU4-52P	ortholog_one2one	57.2464	57.2464		100.00	1
							
							
RPL37A							
CASKIN1	CASKIN1	ortholog_one2one	97.8992	97.6939	100	100.00	1
MMS19	MMS19	ortholog_one2one	98.0583	98.0583	100	100.00	1
MYO1A	MYO1A	ortholog_one2one	91.1978	96.3567	100	100.00	1
MTHFD2L	MTHFD2L	ortholog_one2one	96.2536	96.2536	100	100.00	1
U4	RNU4-6P	ortholog_one2one	84.4262	84.4262		100.00	1
	ATP5PO	ortholog_one2one	91.0798	91.0798	0	0.00	0
PRAM1	PRAM1	ortholog_one2one	78.2609	85.9701	100	100.00	1
SNORA72	SNORA72	ortholog_one2one	90.0763	89.3939		100.00	1
MPP1	MPP1	ortholog_one2one	98.927	98.927	100	100.00	1
INHA	INHA	ortholog_one2one	94.5355	94.5355	100	100.00	1
SEZ6	SEZ6	ortholog_one2one	97.3896	97.5855	100	100.00	1
GPKOW	GPKOW	ortholog_one2one	90.1575	96.2185	75	100.00	1
EXD3	EXD3	ortholog_one2one	90.8571	90.7534	100	100.00	1
U6	RNU6-1121P	ortholog_one2one	96.2963	95.4128		100.00	1
U6	RNU6-299P	ortholog_one2one	85.7143	90		100.00	1
HS6ST3	HS6ST3	ortholog_one2one	98.7207	98.3015	100	100.00	1
REPS2	REPS2	ortholog_one2one	99.0812	98.0303	100	100.00	1
NOTCH3	NOTCH3	ortholog_one2one	99.2245	99.2245	100	100.00	1
MYG1	MYG1	ortholog_one2one	95.7447	95.7447	100	100.00	1
							
Y_RNA							
Metazoa_SRP	RN7SL164P	ortholog_one2one	91.5493	85.8086		100.00	1
CCDC47	CCDC47	ortholog_one2one	99.793	99.793	75	100.00	1
							
U7	RNU7-140P	ortholog_one2one	87.0968	90		100.00	1
ELOF1	ELOF1	ortholog_one2one	80.5825	100	100	100.00	1
							
Y_RNA							
IGFBP2	IGFBP2	ortholog_one2one	99.0769	99.0769	100	100.00	1
Metazoa_SRP							
							
Metazoa_SRP							
							
ORMDL1	ORMDL1	ortholog_one2one	100	100	75	100.00	1
KRI1	KRI1	ortholog_one2one	94.8034	96.0171	100	100.00	1
							
Metazoa_SRP							
ZBTB7A	ZBTB7A	ortholog_one2one	65.896	78.0822	100	100.00	1
DDX6	DDX6	ortholog_one2one	100	100	100	100.00	1
ITGBL1	ITGBL1	ortholog_one2one	99.1903	99.1903	100	100.00	1
ROMO1	ROMO1	ortholog_one2one	37.4408	100	100	100.00	0
PIPOX	PIPOX	ortholog_one2one	94.8718	94.8718	100	100.00	1
SLC6A5	SLC6A5	ortholog_one2one	98.6198	98.6198	100	100.00	1
SMIM9	SMIM9	ortholog_one2one	94.9495	94.9495	100	100.00	1
ZNF414	ZNF414	ortholog_one2one	94.6154	94.6154	100	100.00	1
IGFBP5	IGFBP5	ortholog_one2one	99.2647	99.2647	100	100.00	1
GNL3L	GNL3L	ortholog_one2one	97.4182	97.2509	100	100.00	1
NRARP	NRARP	ortholog_one2one	100	100	100	100.00	1
	RPL18A	ortholog_one2many	92.0904	92.6136	0	0.00	0
CDKN2D	CDKN2D	ortholog_one2one	98.7952	98.7952	100	100.00	1
NLRP9							
CCDC8	CCDC8	ortholog_one2one	90.0585	85.8736	100	100.00	1
TOR4A	TOR4A	ortholog_one2one	95.0355	95.0355	100	100.00	1
Metazoa_SRP							
UBE2G1	UBE2G1	ortholog_one2one	85.5615	94.1176	100	100.00	1
							
							
Metazoa_SRP							
TNFAIP8L3	TNFAIP8L3	ortholog_one2one	69.5205	99.5098	100	100.00	1
U6	RNU6-689P	ortholog_one2one	90.2913	86.9159		100.00	1
ZMAT2	ZMAT2	ortholog_one2one	63.6066	97.4874	100	100.00	1
STK11IP	STK11IP	ortholog_one2one	88.6996	90.9007	100	100.00	1
PNMA8C	PNMA8C	ortholog_one2one	97.549	97.549	100	100.00	1
							
mml-mir-422a	MIR422A	ortholog_one2one	94.4444	94.4444		100.00	1
							
							
ITIH6	ITIH6	ortholog_one2one	95.1257	95.1257	100	100.00	1
		ortholog_one2one	93.9394	93.9394		100.00	1
							
PNMA8A	PNMA8A	ortholog_one2one	95.1945	94.7608	100	100.00	1
							
AP1M2	AP1M2	ortholog_one2one	99.0544	99.0544	100	100.00	1
MAGIX	MAGIX	ortholog_one2one	83.7681	86.5269	100	100.00	1
							
NELFB	NELFB	ortholog_one2one	99.6552	92.0382	100	100.00	1
ATRNL1	ATRNL1	ortholog_one2one	99.0566	98.9848	100	100.00	1
CXCL3							
ZC2HC1C	ZC2HC1C	ortholog_one2one	77.5895	90.3509	100	100.00	1
MAP2K2	MAP2K2	ortholog_one2one	90.0243	92.5	100	100.00	1
							
MLST8	MLST8	ortholog_one2one	67.6409	99.3865	100	100.00	1
							
Metazoa_SRP							
F8	F8	ortholog_one2one	95.0659	95.0659	100	100.00	1
HOMER3	HOMER3	ortholog_one2one	98.615	98.615	100	100.00	1
CYP19A1	CYP19A1	ortholog_one2one	97.6143	97.6143	100	100.00	1
Vault	VTRNA1-1	ortholog_one2one	80.8081	80.8081		100.00	1
