Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
		ortholog_one2one	59.1837	63.5037	100	100.00	1
PLEKHH1	PLEKHH1	ortholog_one2one	96.6276	96.6276	100	100.00	1
CCNE1	CCNE1	ortholog_one2one	98.5366	98.5366	100	100.00	1
LIPM	LIPM	ortholog_one2one	97.8723	97.8723	100	100.00	1
METTL23	METTL23	ortholog_one2one	97.8947	97.8947	100	100.00	1
							
	NASP	ortholog_one2many	96.6216	35.7054	0	100.00	0
ADCY1	ADCY1	ortholog_one2one	99.3384	94.0072	100	100.00	1
							
							
SPINK13	SPINK13	ortholog_one2one	73.4043	73.4043	100	100.00	1
	UPK1A	ortholog_one2one	94.1392	94.8339	100	100.00	1
CSF2	CSF2	ortholog_one2one	95.8333	95.8333	100	100.00	1
DNAJB11	DNAJB11	ortholog_one2one	94.37	98.324	100	100.00	1
RHBDD2	RHBDD2	ortholog_one2one	87.7751	98.6264	100	100.00	1
							
ZDHHC13	ZDHHC13	ortholog_one2one	98.5531	98.5531	100	100.00	1
SLC9C2	SLC9C2	ortholog_one2one	89.5907	89.7504	100	100.00	1
CPSF6	CPSF6	ortholog_one2one	99.8302	100	100	100.00	1
TMEM263	TMEM263	ortholog_one2one	100	100	100	100.00	1
ABCB1							
CATSPER2							
CARNS1	CARNS1	ortholog_one2one	97.2632	76.4901	100	100.00	1
PIGK	PIGK	ortholog_one2one	97.7215	91.4692	100	100.00	1
COLGALT2	COLGALT2	ortholog_one2one	98.0831	98.0831	75	100.00	1
ZFP90	ZFP90	ortholog_one2one	96.3836	96.2323	100	0.00	1
							
SLC16A10	SLC16A10	ortholog_one2one	74.1748	44.5221	100	100.00	0
MEP1B	MEP1B	ortholog_one2one	93.8659	88.5599	100	100.00	1
RRAGB	RRAGB	ortholog_one2one	99.4652	99.4652	75	56.08	1
TPST2	TPST2	ortholog_one2one	94.8186	81.153	100	100.00	1
ITGB8	ITGB8	ortholog_one2one	98.9914	83.5766	100	100.00	1
WDR33	WDR33	ortholog_one2one	95.7335	92.2134	75	100.00	1
BCL6B	BCL6B	ortholog_one2one	92.2756	90.7598	100	100.00	1
LGALS4	LGALS4	ortholog_one2one	92.8793	92.8793	100	100.00	1
RSRP1	RSRP1	ortholog_one2one	91.3793	90.1361	100	0.00	1
RSL1D1	RSL1D1	ortholog_one2one	92.6531	93.2238	100	100.00	1
							
MIB1	MIB1	ortholog_one2one	99.9006	99.9006	100	100.00	1
ESR2	ESR2	ortholog_one2one	97.1698	97.1698	100	100.00	1
							
KCNJ3	KCNJ3	ortholog_one2one	100	100	100	100.00	1
CASP14	CASP14	ortholog_one2one	93.3884	93.7759	100	0.00	1
HABP2	HABP2	ortholog_one2one	96.9643	96.9643	100	100.00	1
TTC4	TTC4	ortholog_one2one	96.6408	90.1205	100	100.00	1
	ZNG1	ortholog_one2one	90.1786	25.5696	100	0.00	0
SAFB2	SAFB2	ortholog_one2one	96.2105	95.9077	100	100.00	1
NPAS4	NPAS4	ortholog_one2one	99.6259	99.6259	100	100.00	1
PYGB	PYGB	ortholog_one2one	98.9501	63.575	100	94.24	1
NDRG2	NDRG2	ortholog_one2one	85.0394	79.6069	0	100.00	1
							
CEP85L	CEP85L	ortholog_one2one	98.7624	98.6403	100	100.00	1
TMEM52B	TMEM52B	ortholog_one2one	89.6175	85.8639	100	100.00	1
TIPIN	TIPIN	ortholog_one2one	93.3555	91.5309	100	100.00	1
AADAC	AADAC	ortholog_one2one	93.4837	93.4837	100	99.24	1
	ABHD12B	ortholog_one2one	93.7931	75.1381	100	100.00	1
CENPP	CENPP	ortholog_one2one	94.4444	94.4444	100	100.00	1
OSBPL2	OSBPL2	ortholog_one2one	94.5833	53.1616	100	99.93	1
STRAP	STRAP	ortholog_one2one	95.5224	91.4286	100	100.00	1
CRISP1	CRISP1	ortholog_one2one	84.739	84.739	100	100.00	1
SH3BP5	SH3BP5	ortholog_one2one	99.5086	75.8427	75	100.00	1
MMS19	MMS19	ortholog_one2one	98.1553	98.1553	50	100.00	1
MTHFR	MTHFR	ortholog_one2one	97.1306	97.1306	100	100.00	1
	SUPT16H	ortholog_one2many	87.1915	70.8691	0	0.00	0
DDX39B	DDX39B	ortholog_one2one	100	100	100	100.00	1
MGAT4A	MGAT4A	ortholog_one2one	99.4393	99.4393	100	100.00	1
SLC23A1	SLC23A1	ortholog_one2one	98.3389	98.3389	100	100.00	1
NKX3-1	NKX3-1	ortholog_one2one	91.453	92.2414	100	100.00	1
NMT1	NMT1	ortholog_one2one	98.0806	81.3694	100	100.00	1
							
WFS1	WFS1	ortholog_one2one	97.9775	97.9775	100	100.00	1
ZNF808	ZNF808	ortholog_one2one	77.1872	75.5146	100	0.00	1
RARRES1	RARRES1	ortholog_one2one	85.8238	76.4505	100	100.00	1
							
FAM229B	FAM229B	ortholog_one2one	96.25	96.25	100	100.00	1
MOV10L1	MOV10L1	ortholog_one2one	96.4492	96.4492	100	100.00	1
KLHL13	KLHL13	ortholog_one2one	98.4802	83.6129	100	100.00	1
PIKFYVE	PIKFYVE	ortholog_one2one	98.8561	98.2938	75	100.00	1
							
FRS2	FRS2	ortholog_one2one	99.0421	94	100	100.00	1
		ortholog_one2many	100	100	0	0.00	0
	TUBA3E	ortholog_one2many	99.7778	97.8214	0	0.00	0
PGS1							
PRKD3	PRKD3	ortholog_one2one	99.5506	99.5506	100	100.00	1
ZSCAN4	ZSCAN4	ortholog_one2one	90.3002	90.3002	100	100.00	1
NT5DC1	NT5DC1	ortholog_one2one	92.0879	85.6851	100	100.00	1
PRXL2A	PRXL2A	ortholog_one2one	99.1266	99.1266	100	100.00	1
LDHAL6A	LDHAL6A	ortholog_one2one	97.8916	97.8916	100	0.00	1
HNRNPD	HNRNPD	ortholog_one2one	100	82.5352	100	100.00	1
	LARP7	ortholog_one2many	92.1201	84.5095	0	100.00	1
MACC1	MACC1	ortholog_one2one	91.2281	94.3168	100	100.00	1
CDKN2AIPNL	CDKN2AIPNL	ortholog_one2one	95.7627	97.4138	100	100.00	1
SHE	SHE	ortholog_one2one	98.5859	98.5859	100	100.00	1
TMED9	TMED9	ortholog_one2one	99.5745	99.5745	50	90.01	1
GPHB5	GPHB5	ortholog_one2one	96.1538	96.1538	100	100.00	1
KCNG3	KCNG3	ortholog_one2one	97.2477	99.7647	100	100.00	1
SLC6A2	SLC6A2	ortholog_one2one	98.8854	98.8854	100	100.00	1
							
GNL3	GNL3	ortholog_one2one	96.5392	96.5392	100	100.00	1
CHID1	CHID1	ortholog_one2one	93.3014	80.2469	100	100.00	1
WHAMM	WHAMM	ortholog_one2one	87.5676	80.0989	75	100.00	1
RECQL	RECQL	ortholog_one2one	96.4992	96.6463	100	100.00	1
		ortholog_one2one	63.7771	79.2308	100	100.00	1
							
ALYREF	ALYREF	ortholog_one2one	95.6204	90.3448	100	100.00	1
							
	BOLA2B	ortholog_one2one	94.7368	94.7368	75	0.00	1
BPNT2	BPNT2	ortholog_one2one	98.6072	92.1875	100	100.00	1
ZNF564							
UPF3A	UPF3A	ortholog_one2many	93.4874	96.1123	75	100.00	1
MBD5	MBD5	ortholog_one2one	99.1893	98.903	100	100.00	1
NRG4	NRG4	ortholog_one2one	88.8889	83.2	100	100.00	1
GLT8D1	GLT8D1	ortholog_one2one	98.6523	98.6523	100	100.00	1
MRPL46	MRPL46	ortholog_one2one	92.8315	92.8315	100	100.00	1
ALG6	ALG6	ortholog_one2one	97.2495	97.6331	100	100.00	1
TMEM243	TMEM243	ortholog_one2one	99.1525	99.1525	100	100.00	1
SLC45A4	SLC45A4	ortholog_one2one	96.2917	96.2917	100	100.00	1
KRT7	KRT7	ortholog_one2one	97.8678	97.8678	75	100.00	1
BANF1							
CT47B1	CT47B1	ortholog_many2many	78.6441	67.4419	100	0.00	1
CT47B1		ortholog_many2many	78.3051	75.7377	100	0.00	1
TTLL13	TTLL13	ortholog_one2one	94.5946	94.4785	100	100.00	1
	RETNLB	ortholog_one2many	85.5856	85.5856	100	100.00	1
EIF3K	EIF3K	ortholog_one2many	96.789	63.9394	100	100.00	1
TIPARP	TIPARP	ortholog_one2one	99.5434	99.5434	100	100.00	1
	BARHL2	ortholog_one2one	87.8981	77.5281	100	100.00	1
IL36RN	IL36RN	ortholog_one2one	98.0645	98.0645	100	100.00	1
OSTC	OSTC	ortholog_one2one	97.6608	97.6608	75	100.00	1
DYNAP	DYNAP	ortholog_one2one	89.5238	89.5238	100	0.00	1
ZNF641	ZNF641	ortholog_one2one	97.2603	72.326	100	45.64	1
VDAC2	VDAC2	ortholog_one2one	99.6753	99.6753	100	100.00	1
MCM8	MCM8	ortholog_one2one	89.5455	78.0971	100	100.00	1
CAPS2	CAPS2	ortholog_one2one	92.9897	81.1151	100	100.00	1
PTRH1	PTRH1	ortholog_one2one	58.4112	46.4684	100	100.00	0
	SYT14	ortholog_one2one	95.7176	92.1962	100	100.00	1
							
RNFT2	RNFT2	ortholog_one2one	91.6667	88.671	100	100.00	1
							
XRCC3	XRCC3	ortholog_one2one	96.5986	82.0809	100	100.00	1
PLA2G1B	PLA2G1B	ortholog_one2one	91.2162	91.2162	100	100.00	1
NEURL4	NEURL4	ortholog_one2one	99.3598	99.3598	100	100.00	1
RHPN1	RHPN1	ortholog_one2one	94.0299	94.1704	100	100.00	1
	LIMS1	ortholog_one2many	95.7265	28.1407	0	0.00	0
NDRG4	NDRG4	ortholog_one2one	89.0026	70.4453	100	100.00	1
							
	OCM	ortholog_many2many	97.1831	63.3028	75	0.00	1
	OCM	ortholog_many2many	97.1831	63.3028	50	0.00	0
CZIB	CZIB	ortholog_one2one	98.125	64.3443	100	100.00	1
BVES	BVES	ortholog_one2one	92.7273	99.1667	100	100.00	1
CD6	CD6	ortholog_one2one	85.037	73.4015	100	100.00	1
KCNJ14	KCNJ14	ortholog_one2one	98.6239	98.6239	100	100.00	1
KLK1	KLK1	ortholog_one2one	91.1877	92.2481	100	0.00	1
DACH1	DACH1	ortholog_one2one	98.2704	82.4538	100	100.00	1
RTEL1	RTEL1	ortholog_one2one	91.2375	91.5189	100	100.00	1
	PGD	ortholog_one2one	87.788	78.882	100	100.00	1
ATP6V1A		ortholog_one2many	94.4984	99.4889	0	0.00	0
ATP6V1A	ATP6V1A	ortholog_one2many	99.6764	99.8379	100	100.00	1
TAP1	PSMB8	ortholog_one2one	82.9208	73.8699	100	100.00	1
ESX1	ESX1	ortholog_one2one	77.5862	87.2576	100	100.00	1
							
	GLRX2	ortholog_one2one	71.2644	74.2515	100	100.00	1
	DEFA1B	ortholog_one2one	85.1064	83.3333	100	0.00	1
MALL	MALL	ortholog_one2one	91.5033	92.7152	75	100.00	1
PIGR	PIGR	ortholog_one2one	89.7906	89.7906	75	100.00	1
							
	LILRB4	ortholog_one2one	61.9883	50.1182	100	100.00	1
CDYL	CDYL	ortholog_one2one	89.1304	97.7982	100	99.94	1
SUPT4H1	SUPT4H1	ortholog_one2one	100	100	100	100.00	1
CRTC3	CRTC3	ortholog_one2one	94.6309	70.2366	100	100.00	1
AMHR2	AMHR2	ortholog_one2one	94.5899	92.8082	100	100.00	1
HNRNPK	HNRNPK	ortholog_one2one	93.0818	95.6897	100	100.00	1
PPP1R9B	PPP1R9B	ortholog_one2one	98.8984	98.7775	100	100.00	1
							
TRAPPC3	TRAPPC3	ortholog_one2one	93.8889	88.0208	100	100.00	1
							
IL1R1	IL1R1	ortholog_one2one	94.9033	94.9033	100	100.00	1
SLC4A7	SLC4A7	ortholog_one2one	98.0937	99.4364	100	100.00	1
TGFB3	TGFB3	ortholog_one2one	99.7573	99.7573	100	100.00	1
							
AOPEP	AOPEP	ortholog_one2one	89.9878	79.8483	75	100.00	1
SEPTIN6	SEPTIN6	ortholog_one2one	94.6636	91.6854	100	100.00	1
	RAB1A	ortholog_one2many	84.9711	58.8	0	0.00	0
STYXL1	STYXL1	ortholog_one2one	82.1086	58.6758	100	100.00	1
ARMC6	ARMC6	ortholog_one2one	80.2789	74.9071	100	100.00	1
MAP3K12	MAP3K12	ortholog_one2one	95.0728	90.6083	100	100.00	1
	MSRB2	ortholog_one2one	84.7953	79.6703	100	100.00	1
KATNA1	KATNA1	ortholog_one2one	99.2771	83.9104	100	100.00	1
CDRT15		ortholog_many2many	41.1765	38.6935	0	0.00	0
CDRT15		ortholog_many2many	41.7112	34.6667	0	0.00	0
CDRT15		ortholog_many2many	42.7808	34.188	0	0.00	0
CDRT15	CDRT15	ortholog_many2many	75.9358	75.1323	0	0.00	0
NUDT16L1							
CD28	CD28	ortholog_one2one	98.1818	98.1818	100	100.00	1
CDHR3	CDHR3	ortholog_one2one	71.7514	87.7072	100	100.00	1
ORMDL3	ORMDL3	ortholog_one2one	99.3464	40.1055	100	100.00	0
CABP5							
PPFIBP2	PPFIBP2	ortholog_one2one	95.5479	83.0357	100	100.00	1
SNRNP35	SNRNP35	ortholog_one2one	96.8128	90	100	100.00	1
CYP2W1	CYP2W1	ortholog_one2one	87.5803	83.4694	100	100.00	1
SSR1	SSR1	ortholog_one2one	97.3154	87.6133	100	100.00	1
FUCA1	FUCA1	ortholog_one2one	96.5665	78.9474	100	100.00	1
ADGRG4	ADGRG4	ortholog_one2one	92.7574	92.6671	100	100.00	1
CISD3							
							
AZU1	AZU1	ortholog_one2one	88.0478	88.4	100	0.00	1
HVCN1	HVCN1	ortholog_one2one	92.7007	93.0403	100	100.00	1
MAP7D3	MAP7D3	ortholog_one2one	93.6073	91.9283	100	100.00	1
MMP13	MMP13	ortholog_one2one	86.6799	92.569	100	100.00	1
	SCRT2	ortholog_one2one	84.0637	68.7296	100	100.00	1
SERPINA6	SERPINA6	ortholog_one2one	93.8272	94.0594	100	100.00	1
REV1	REV1	ortholog_one2one	97.8417	95.2529	100	100.00	1
CLDN15	CLDN15	ortholog_one2one	98.2456	98.2456	100	100.00	1
	IGHV1-46	ortholog_one2many	84.6154	76.2376	0	0.00	0
FBXO11	FBXO11	ortholog_one2one	100	99.892	100	100.00	1
	CMPK1	ortholog_one2many	78.2407	65.7588	100	100.00	1
	CMPK1	ortholog_one2many	81.4815	77.193	0	0.00	0
							
DPH7	DPH7	ortholog_one2one	92.4779	81.4815	100	100.00	1
MVD	MVD	ortholog_one2one	94.25	94.015	100	100.00	1
KCNJ16	KCNJ16	ortholog_one2one	97.5877	97.1616	75	100.00	1
							
KIF5B	KIF5B	ortholog_one2one	99.3769	99.3769	75	100.00	1
NDUFA12	NDUFA12	ortholog_one2one	93.7931	93.7931	100	100.00	1
EDC4	EDC4	ortholog_one2one	99.5004	99.5004	100	100.00	1
RALGAPB	RALGAPB	ortholog_one2one	99.2027	97.9016	100	100.00	1
							
SLC66A1	SLC66A1	ortholog_one2one	95.189	80.9941	100	100.00	1
PLK1	PLK1	ortholog_one2one	91.9872	95.1907	100	100.00	1
IGFBP5	IGFBP5	ortholog_one2one	99.6324	99.6324	75	100.00	1
							
SLC27A4	SLC27A4	ortholog_one2one	96.136	95.9877	100	100.00	1
RBP1							
SEBOX							
DARS1	DARS1	ortholog_one2one	99.6008	99.6008	100	100.00	1
TRDN	TRDN	ortholog_one2one	95.1923	95.5862	100	99.82	1
DCC	DCC	ortholog_one2one	99.1707	99.1707	100	100.00	1
		ortholog_one2many	47.4886	7.60234	0	0.00	0
OTX1	OTX1	ortholog_one2one	99.435	99.435	100	100.00	1
DNAJC14	DNAJC14	ortholog_one2one	97.7208	85.9649	75	100.00	1
	TMEM268	ortholog_one2one	98.1735	62.8655	100	100.00	1
EIF3C	EIF3C	ortholog_one2many	96.6157	96.9332	50	0.00	0
	KNOP1	ortholog_one2many	89.738	67.0473	100	100.00	1
	BCL2L12	ortholog_one2one	74.3827	96.4	100	100.00	1
UBE2U	UBE2U	ortholog_one2one	92.7673	91.6149	100	100.00	1
SNORC	SNORC	ortholog_one2one	99.1736	99.1736	100	100.00	1
ADAT1	ADAT1	ortholog_one2one	94.4223	89.2655	100	100.00	1
SUV39H2	SUV39H2	ortholog_one2one	98.2801	97.561	100	100.00	1
TBC1D14	TBC1D14	ortholog_one2one	96.7311	93.9394	100	100.00	1
FKBP1B	FKBP1B	ortholog_one2one	100	87.963	100	100.00	1
SPEN	SPEN	ortholog_one2one	96.7777	95.8615	100	100.00	1
KIDINS220	KIDINS220	ortholog_one2one	92.837	98.5629	75	100.00	1
							
FSIP1	FSIP1	ortholog_one2one	92.0223	74.3628	100	100.00	1
	CCDC28A	ortholog_one2one	86.4964	94.4223	75	100.00	1
CYB5D2	CYB5D2	ortholog_one2one	95.8333	95.8333	100	100.00	1
WFDC11	WFDC11	ortholog_one2one	89.6552	89.6552	100	100.00	1
RAB3D	RAB3D	ortholog_one2one	99.0868	99.0868	100	100.00	1
PRRG2	PRRG2	ortholog_one2one	96.0396	96.0396	100	100.00	1
CRIPTO	TDGF1	ortholog_one2many	92.5532	95.6044	100	100.00	1
							
COL10A1	COL10A1	ortholog_one2one	98.8235	98.8235	100	100.00	1
BBS10	BBS10	ortholog_one2one	94.1909	94.5833	100	100.00	1
ARPC1A	ARPC1A	ortholog_one2one	90.301	39.4737	100	38.97	0
WNT6	WNT6	ortholog_one2one	99.1781	99.1781	100	100.00	1
PSD3	PSD3	ortholog_one2one	96.8388	71.1851	100	99.58	1
							
ZNRD2	ZNRD2	ortholog_one2one	98.4925	98.4925	100	100.00	1
							
CNTNAP4	CNTNAP4	ortholog_one2one	97.3242	97.3242	100	100.00	1
	SPATC1	ortholog_one2one	90.3448	66.9506	50	83.72	1
DCTN3	DCTN3	ortholog_one2one	96.7742	80	100	100.00	1
							
SELENOI							
CHST8	CHST8	ortholog_one2one	97.6415	97.6415	100	100.00	1
	CAPS	ortholog_one2one	71.6364	64.8026	100	59.46	1
							
ZSCAN5C							
EFCAB12	EFCAB12	ortholog_one2one	93.8811	94.3761	100	100.00	1
ARHGEF10L	ARHGEF10L	ortholog_one2one	98.4338	98.4338	100	100.00	1
MBNL1	MBNL1	ortholog_one2one	99.75	100	100	100.00	1
SCN11A	SCN11A	ortholog_one2one	94.6021	94.9721	100	100.00	1
SLC25A45	SLC25A45	ortholog_one2one	84.375	83.5052	100	96.08	1
VASH1	VASH1	ortholog_one2one	98.9041	80.7606	100	100.00	1
GALE	GALE	ortholog_one2one	79.3103	76.6667	100	100.00	1
		ortholog_one2one	84.4444	90.4762	100	100.00	1
AKR1C4							
							
FUS	TRIM72	ortholog_one2one	96.1759	94.1948	100	100.00	1
							
YIF1B	YIF1B	ortholog_one2one	91.0828	86.6667	100	100.00	1
RIMS1	RIMS1	ortholog_one2one	98.9362	98.9362	100	100.00	1
TNNC1	TNNC1	ortholog_one2one	91.9255	69.4836	100	100.00	1
MMP8	MMP8	ortholog_one2one	91.863	91.863	100	100.00	1
TCTN1	TCTN1	ortholog_one2one	90.1667	89.7181	100	100.00	1
OPRD1							
MAP6	MAP6	ortholog_one2one	92.0343	94.8232	100	100.00	1
MYBPC1	MYBPC1	ortholog_one2one	93.0094	92.0675	100	100.00	1
GTF2IRD1	GTF2IRD1	ortholog_one2one	87.5783	86.6736	100	100.00	1
		ortholog_one2many	85.5172	76.0736	25	0.00	0
							
FBXO33	FBXO33	ortholog_one2one	92.6126	93.1159	75	93.01	1
MANBAL							
ZC4H2	ZC4H2	ortholog_one2one	100	89.7321	100	100.00	1
	BCCIP	ortholog_one2one	88.3041	93.4985	100	100.00	1
LDLRAD2	LDLRAD2	ortholog_one2one	93.0147	93.3579	100	100.00	1
							
LNP1	LNP1	ortholog_one2one	97.4619	97.4619	100	100.00	1
CDK15	CDK15	ortholog_one2one	98	91.5888	100	100.00	1
UTS2B	UTS2B	ortholog_one2one	85.7143	51	100	100.00	1
	CCDC28B	ortholog_one2one	76.6667	92	75	100.00	1
LIMCH1	LIMCH1	ortholog_one2one	95.9156	83.521	100	100.00	1
SAP30BP	SAP30BP	ortholog_one2one	89.7222	96.4179	75	100.00	1
NAPB	NAPB	ortholog_one2one	100	100	100	100.00	1
							
TCEA1	TCEA1	ortholog_one2one	100	100	100	99.56	1
C2CD3	C2CD3	ortholog_one2one	96.3026	96.3026	100	100.00	1
CDK8	CDK8	ortholog_one2one	99.3534	100	100	100.00	1
ATP8B2	ATP8B2	ortholog_one2one	99.4276	99.4276	100	100.00	1
	LONRF1	ortholog_one2one	98.5577	53.0401	50	98.28	1
TMEM86B							
GON7	GON7	ortholog_one2one	94	94	100	100.00	1
RFPL2							
ERN1	ERN1	ortholog_one2one	98.7718	98.6708	100	100.00	1
HIGD1B	HIGD1B	ortholog_one2one	93.9394	93.9394	100	100.00	1
YWHAQ	YWHAQ	ortholog_one2one	98.7903	100	100	100.00	1
TEX13A	TEX13A	ortholog_one2one	91.2195	91.4425	75	100.00	1
TESC	TESC	ortholog_one2one	99.5327	99.5327	100	100.00	1
SLC2A12	SLC2A12	ortholog_one2one	98.2172	97.5845	100	100.00	1
APOBR	APOBR	ortholog_one2one	86.7031	85.1521	100	100.00	1
ZFYVE26	ZFYVE26	ortholog_one2one	96.917	96.5735	100	100.00	1
SDR42E2	SDR42E2	ortholog_one2one	95.4976	95.4976	100	100.00	1
ZNF548							
STK38L	STK38L	ortholog_one2one	92.8879	84.1797	100	100.00	1
							
	RBCK1	ortholog_one2one	99.5098	39.8039	100	0.00	0
CCNP	CCNP	ortholog_one2one	90.8795	91.7763	100	100.00	1
HOXC6	HOXC6	ortholog_one2one	100	100	100	100.00	1
DTD2	DTD2	ortholog_one2one	94.6429	94.6429	100	100.00	1
RALB	RALB	ortholog_one2one	95.1754	75.8741	100	100.00	1
ARL13A	ARL13A	ortholog_one2one	93.75	82.7586	50	100.00	1
SPOCK1	SPOCK1	ortholog_one2one	89.0661	85.558	100	100.00	1
ASPHD2	ASPHD2	ortholog_one2one	98.916	98.916	100	100.00	1
NELL2	NELL2	ortholog_one2one	92.8654	98.8971	100	100.00	1
SLURP2							
CAMK2N1	CAMK2N1	ortholog_one2one	100	100	100	100.00	1
	EMP1	ortholog_one2many	61.7834	47.0874	100	100.00	0
AUNIP	AUNIP	ortholog_one2one	86.7924	91.7379	100	100.00	1
STK16	STK16	ortholog_one2one	99.0164	97.4194	50	0.00	0
MFSD4A	MFSD4A	ortholog_one2one	99.0272	93.5662	100	100.00	1
COL5A3	COL5A3	ortholog_one2one	96.1605	96.1054	50	100.00	1
STOM		ortholog_one2many	75	98.1818	0	0.00	0
STOM	STOM	ortholog_one2many	99.3056	99.3056	100	100.00	1
GAK	GAK	ortholog_one2one	96.6206	95.9573	100	100.00	1
PLAT	PLAT	ortholog_one2one	97.8571	97.5089	100	98.59	1
RIF1	RIF1	ortholog_one2one	91.758	84.8743	100	100.00	1
OSTF1	OSTF1	ortholog_one2one	99.5327	99.5327	100	100.00	1
		ortholog_one2one	83.1579	77.451	100	100.00	1
CNPY2							
CDC42SE1	CDC42SE1	ortholog_one2one	98.7342	98.7342	100	100.00	1
RAD54B	RAD54B	ortholog_one2one	96.9399	97.6872	100	100.00	1
BAK1	BAK1	ortholog_one2many	96.2085	77.7778	75	100.00	1
BAK1		ortholog_one2many	71.09	98.6842	0	0.00	0
IL23R	IL23R	ortholog_one2one	94.2766	94.2766	100	100.00	1
							
GPCPD1	GPCPD1	ortholog_one2one	98.3631	83.4596	100	96.88	1
ABCA3	ABCA3	ortholog_one2one	98.4742	98.4742	100	100.00	1
RAD17	RAD17	ortholog_one2many	97.0631	97.0631	100	100.00	1
HOXD4	HOXD4	ortholog_one2one	96.4706	96.4706	100	100.00	1
SERAC1	SERAC1	ortholog_one2one	92.8125	90.8257	100	100.00	1
							
TNMD	TNMD	ortholog_one2one	99.0536	99.0536	75	100.00	1
ERICH6	ERICH6	ortholog_one2one	93.475	94.0458	100	25.94	1
DELE1	DELE1	ortholog_one2one	90.566	93.2039	100	100.00	1
GSTA2							
FASTKD1	FASTKD1	ortholog_one2one	89.8765	84.3569	100	100.00	1
SMO	SMO	ortholog_one2one	98.855	98.855	100	100.00	1
	CDK2AP1	ortholog_one2many	83.5616	58.6538	0	0.00	0
GIMAP6	GIMAP6	ortholog_one2one	88.6986	80.4348	100	100.00	1
	FKBP9	ortholog_one2many	100	26.0355	100	0.00	0
							
ADAMTS17	ADAMTS17	ortholog_one2one	89.5153	76.8904	75	100.00	1
							
RETSAT	RETSAT	ortholog_one2one	94.2623	92.2953	100	100.00	1
AKAP4	AKAP4	ortholog_one2one	94.1452	95.1479	100	100.00	1
							
ZSCAN9	ZSCAN9	ortholog_one2one	88.2883	93.7799	100	100.00	1
	GJA1	ortholog_one2one	82.1346	92.6702	0	0.00	0
DET1	DET1	ortholog_one2one	98.9324	99.1087	100	100.00	1
CYBB	CYBB	ortholog_one2one	96.6667	89.3031	50	100.00	1
							
CNN1	CNN1	ortholog_one2one	92.6421	93.266	100	100.00	1
	FAM174C	ortholog_one2one	51.1211	85.7143	100	100.00	1
ALAS2	ALAS2	ortholog_one2one	97.9557	97.9557	50	100.00	1
							
							
POP1	POP1	ortholog_one2one	96.0938	96.0938	100	100.00	1
							
USP46	USP46	ortholog_one2one	95.9459	95.4301	100	100.00	1
		ortholog_one2one	46.1538	50.8475	100	100.00	0
TBXAS1	TBXAS1	ortholog_one2one	96.2003	96.0345	100	100.00	1
		ortholog_one2many	80	84.1026	0	0.00	0
RAD18	RAD18	ortholog_one2one	96.1616	94.2574	100	100.00	1
PPM1E	PPM1E	ortholog_one2one	98.9404	97.7749	100	100.00	1
	SHF	ortholog_one2one	81.5603	70.6967	100	100.00	1
	MAGED1	ortholog_one2many	97.8864	97.8864	75	100.00	1
HSD17B11	HSD17B11	ortholog_one2one	90.0356	84.3333	100	100.00	1
DNHD1	DNHD1	ortholog_one2one	95.3545	91.1022	100	100.00	1
							
IL17C	IL17C	ortholog_one2one	92.8934	92.8934	100	100.00	1
SNX31	SNX31	ortholog_one2one	90.2273	70.2655	100	100.00	1
MRM1	DHRS11	ortholog_one2one	88.0682	94.8012	100	100.00	1
DTYMK	DTYMK	ortholog_one2one	95.283	95.283	100	100.00	1
							
NELFB	NELFB	ortholog_one2one	91.879	99.4828	100	98.09	1
PTCH2							
GRAP							
ZIK1	ZIK1	ortholog_one2one	96.7146	96.7146	100	100.00	1
DEFA5	DEFA4	ortholog_one2many	69.1489	69.1489	75	0.00	1
DEFA5		ortholog_one2many	55.3191	70.2703	25	0.00	0
DEFA5		ortholog_one2many	50	50	0	0.00	0
DEFA5		ortholog_one2many	61.7021	59.7938	75	0.00	1
PRKRA	PRKRA	ortholog_one2many	84.6645	86.039	100	100.00	1
PRKRA		ortholog_one2many	50.7987	86.413	0	0.00	0
PLXNB1	PLXNB1	ortholog_one2one	97.2365	97.0093	100	100.00	1
	TNFRSF18	ortholog_one2one	80.6916	76.2943	100	0.00	1
BTC	BTC	ortholog_one2one	86.5169	80.6283	100	100.00	1
HLA-DMB	MAMU-DMB	ortholog_one2one	90.1141	85.8696	100	100.00	1
SIKE1	SIKE1	ortholog_one2one	99.5169	97.6303	100	100.00	1
STARD10	STARD10	ortholog_one2one	99.3127	78.5326	100	100.00	1
CIB2	CIB2	ortholog_one2one	100	100	100	99.83	1
SLC47A1	SLC47A1	ortholog_one2one	90.6143	93.3216	100	100.00	1
MSRA							
BRD10	BRD10	ortholog_one2one	95.8631	95.9087	100	100.00	1
RBM5	RBM5	ortholog_one2one	99.8773	99.8773	100	100.00	1
							
							
C10orf88	C9H10orf88	ortholog_one2one	95.2809	95.2809	100	100.00	1
	RAB3IL1	ortholog_one2one	54.102	55.8352	100	100.00	1
LGALS8	LGALS8	ortholog_one2one	94.1504	94.1504	100	100.00	1
