Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
DLX4	DLX4	ortholog_one2one	81.25	83.691	100	100.00	1
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
PCYT1A	PCYT1A	ortholog_one2one	93.4605	97.4432	100	100.00	1
							
PVALEF	PVALEF	ortholog_one2one	67.1642	68.1818	100	100.00	1
							
ZBTB18	ZBTB18	ortholog_one2one	98.4934	98.4934	100	100.00	1
							
							
							
							
LINC00482							
							
MTCO1P38							
							
							
							
							
MTCYBP15							
							
MTND6P15							
RNU6-763P	U6	ortholog_one2many	74.5283	73.8318		0.00	0
MTND5P18							
RNU6-1290P	U6	ortholog_one2one	79.8165	81.3084		0.00	0
							
							
RPL21P31							
							
TMEM201	TMEM201	ortholog_one2one	87.5375	87.4063	100	100.00	1
PLAC9P1							
							
RPL22P7							
RAB6C-AS1							
RAB6C							
TMEM105							
							
							
SSBP3P6							
ARHGAP42P2							
KCTD18		ortholog_one2one	46.7136	77.4319	0	0.00	0
							
RENO1							
							
							
							
							
LINC03048							
							
							
PIK3CD-AS1							
							
							
							
MIR210HG							
SGO2	SGO2	ortholog_one2one	66.4822	62.9963	100	98.04	1
CLSTN1	CLSTN1	ortholog_one2one	85.2192	85.6557	100	100.00	1
							
DYNLT2B	DYNLT2B	ortholog_one2one	89.4366	86.9863	100	100.00	1
							
							
FAM111A-DT							
							
							
TM4SF19-DYNLT2B							
TM4SF19	TM4SF19	ortholog_one2one	83.2536	64.2066	100	100.00	1
							
							
							
							
LINC01971							
							
							
							
							
CEP68	CEP68	ortholog_one2one	63.9366	71.072	100	100.00	1
							
							
							
							
							
							
							
RNU6-910P							
TBC1D3D							
							
UBXN7							
							
							
							
							
							
							
GLTC1							
							
MZT1P1							
							
RNU6-1279P							
FRZB	FRZB	ortholog_one2one	97.2308	97.2308	100	100.00	1
RN7SL434P							
RN7SL738P							
							
CTNNBIP1	CTNNBIP1	ortholog_one2one	98.7654	98.7654	100	100.00	1
ZDHHC1P1							
							
							
UBXN7-AS1							
							
							
							
TBC1D3C							
CCDC12	CCDC12	ortholog_one2one	93.9759	76.8473	100	100.00	1
							
							
GLS	GLS	ortholog_one2one	96.562	96.562	100	100.00	1
							
							
LINC02698							
							
							
							
							
							
							
NPEPPSP1							
							
							
Y_RNA							
							
LZIC	LZIC	ortholog_one2one	98.4211	98.9418	100	100.00	1
TBC1D3E							
RNA5SP526							
NPEPPSP1							
							
LINC00944							
							
							
							
							
							
							
LINC02000							
RN7SKP269							
TMEM274P							
MIR5697							
PDZK1	PDZK1	ortholog_one2one	89.21	89.7287	75	100.00	1
							
							
							
							
							
LINC01471							
							
TBC1D3							
PPIL3	PPIL3	ortholog_one2one	100	100	100	100.00	1
							
							
							
							
							
							
							
CD160							
NPEPPSP1							
							
Y_RNA							
							
							
							
							
							
RNF115	RNF115	ortholog_one2one	85.8553	89.0785	100	100.00	1
							
							
							
							
POLR3C	POLR3C	ortholog_one2one	95.8801	95.8801	100	100.00	1
							
							
							
MYRF-AS1							
							
							
							
							
							
							
LINC01472							
							
							
							
CCDC144CP							
							
GRB14	GRB14	ortholog_one2one	98.1481	98.1481	100	100.00	1
							
							
CDRT15L2							
LINC01811							
ZSWIM5P2							
MEIS3P2		ortholog_one2many	88.8268	84.5745	0	96.96	1
							
LINC02088							
PIK3CD	PIK3CD	ortholog_one2one	95.7854	95.7854	100	100.00	1
							
							
							
							
							
							
							
LINC02415							
							
							
							
							
							
							
							
							
							
							
							
							
CCDC144NL							
LBX2	LBX2	ortholog_one2one	83.8384	84.6939	100	100.00	1
WNT6	WNT6	ortholog_one2one	97.2603	97.5275	100	100.00	1
							
PAX8							
							
							
							
LINC02737							
HEXD	HEXD	ortholog_one2one	78.1893	79.3319	100	100.00	1
JRKL-AS1							
							
							
							
MSANTD2-AS1							
							
							
PRKAR2A-AS1							
							
							
							
							
							
							
							
							
RASSF3	RASSF3	ortholog_one2one	94.5378	94.5378	100	100.00	1
							
							
							
RNU6-693P							
SLC25A38P1							
							
							
							
							
FASLG	FASLG	ortholog_one2one	85.0534	84.7518	100	100.00	1
							
							
							
							
ARHGAP42-AS1							
							
							
							
							
							
							
							
							
							
							
							
							
NBPF9		ortholog_one2many	5.13051	16.1017	0	0.00	0
RASSF3-DT							
							
							
							
							
OR6B2		ortholog_many2many	80.7692	80	100	100.00	1
OR6B2		ortholog_many2many	79.1667	79.1667	100	100.00	1
							
							
							
							
CNGA3	CNGA3	ortholog_one2one	82.7089	85.037	100	100.00	1
							
							
							
							
LINC02389							
ZNF207	ZNF207	ortholog_one2one	97.166	96.5795	100	100.00	1
							
LINC01324							
							
							
NAV2-AS4							
ZBED5-AS1							
							
LINC02231							
COA5	COA5	ortholog_one2one	83.7838	54.386	100	100.00	1
							
							
							
							
							
UNC50	UNC50	ortholog_one2one	97.6834	97.6834	100	100.00	1
							
							
							
							
							
NIFKP3							
KIF9-AS1							
							
							
							
							
							
							
							
							
							
							
APOBEC1	APOBEC1	ortholog_one2one	79.2373	79.2373	50	100.00	1
							
YWHAQP5							
							
BABAM2	BABAM2	ortholog_one2one	99.7389	99.7389	100	100.00	1
LINC00301							
LINC02052							
GDF3	GDF3	ortholog_one2one	81.044	79.0885	50	100.00	1
DPPA3							
CLEC4C							
							
EIF2B5-DT							
							
							
							
							
SLC16A3	SLC16A3	ortholog_one2one	86.8817	88.2096	100	100.00	1
							
							
							
NANOGNB							
							
							
							
							
RNU1-153P							
RNU1-154P	U1	ortholog_one2many	55.6886	57.764		0.00	0
							
							
Y_RNA	Y_RNA	ortholog_one2many	65.1376	64.5455		0.00	0
HDAC11-AS1							
							
RNVU1-31							
NANOG	NANOG	ortholog_one2many	76.3934	76.6447	100	100.00	1
							
							
							
TEX51							
NBPF20		ortholog_one2many	1.02746	16.3842	0	0.00	0
							
							
ZKSCAN7-AS1							
LINC00678							
OGFOD3	OGFOD3	ortholog_one2one	84.0125	82.2086	100	100.00	1
							
COLEC11	COLEC11	ortholog_one2one	84.1328	85.3933	100	100.00	1
TMEM44-AS2							
Y_RNA							
							
							
							
Y_RNA							
							
Metazoa_SRP							
							
ORAI1	ORAI1	ortholog_one2one	95.6811	94.7368	100	100.00	1
LINC01213							
							
							
							
							
PRR4							
							
							
							
							
MPPED2-AS1							
							
LINC02008							
							
							
							
							
LIG3	LIG3	ortholog_one2one	90.5847	91.8593	100	99.99	1
							
							
							
							
							
							
							
ALDH1L1-AS2							
							
							
							
							
							
CD44-DT							
							
							
							
LINC02728							
RMST							
LINC02740							
							
							
							
							
TMSB4XP2							
ALDH1L1-AS1							
ALLC							
PRAMEF25		ortholog_many2many	52.3013	52.9661	0	0.00	0
PRAMEF25		ortholog_many2many	50.8368	48.8934	0	0.08	0
PRAMEF25		ortholog_many2many	12.1339	52.7273	0	0.00	0
PRAMEF25		ortholog_many2many	52.092	51.9833	0	0.00	0
PRAMEF25		ortholog_many2many	49.5816	48.6653	0	0.00	0
PRAMEF25		ortholog_many2many	47.908	51.5766	0	0.00	0
PRAMEF25		ortholog_many2many	51.6736	49.6982	0	0.00	0
PRAMEF25		ortholog_many2many	46.2343	49.2205	0	0.00	0
PRAMEF25		ortholog_many2many	51.2552	49.5951	0	0.00	0
PRAMEF25		ortholog_many2many	50.8368	48.4064	0	97.86	0
PRAMEF25		ortholog_many2many	52.092	51.9833	0	0.00	0
							
							
							
							
							
							
NBPF12		ortholog_one2many	4.18669	17.2316	0	60.30	0
							
MRGPRF-AS1							
PFN2-AS1							
GAPDHP48							
							
KHK	KHK	ortholog_one2one	72.8188	64.0118	100	100.00	1
							
							
							
LINC01998							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
C17orf78	C17orf78	ortholog_one2one	72.7273	69.6864	100	100.00	1
PGR-AS1							
							
							
							
							
							
							
TNK2-AS1							
TADA2A	TADA2A	ortholog_one2one	99.5485	99.5485	100	99.96	1
							
							
PRSS40A							
							
							
AMER3	AMER3	ortholog_one2one	60.0465	71.3103	50	100.00	1
							
MTA3P1							
							
RNU6-932P	U6	ortholog_one2one	86.7924	85.9813		100.00	1
PTP4A1P1							
CCDC148-AS1							
CCDC148							
VAMP3		ortholog_one2one	85	39.3519	100	97.06	0
							
							
							
							
							
							
							
SLC1A2-AS2							
							
							
PER3		ortholog_one2one	46.6942	61.0151	100	98.53	0
							
							
							
							
							
USP2-AS1							
							
MIR1251	MIR1251	ortholog_one2one	95.7143	79.7619		100.00	1
							
							
							
							
							
							
							
							
							
							
							
							
							
MIR135A2	ssc-mir-135-2	ortholog_one2one	100	100		100.00	1
							
							
							
RNU6-36P	U6	ortholog_one2one	98.1308	98.1308		0.00	0
PAFAH1B2P2							
							
TMDD1							
							
							
							
							
							
HNRNPDLP2							
							
RN7SL393P							
							
PKP4	PKP4	ortholog_one2one	91.8624	88.7358	100	99.91	1
							
FIGNL2-DT							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
PRH2		ortholog_one2many	53.012	42.7184	0	93.16	0
							
							
							
							
HSPE1P12							
							
							
PRH1		ortholog_one2many	47.5936	43.2039	0	63.17	0
RASSF1-AS1							
							
							
							
							
							
							
TAS2R42							
							
							
KCNMB2-AS1							
							
UTS2	UTS2	ortholog_one2one	62.9032	64.4628	100	100.00	1
PRB3							
PRB4							
							
TNFRSF9	TNFRSF9	ortholog_one2one	70.1961	68.8462	100	100.00	1
PRB1							
							
							
SLC1A2-AS1							
GOSR1	GOSR1	ortholog_one2one	97.9839	97.2	50	100.00	1
							
							
							
PRB2							
PARK7	PARK7	ortholog_one2one	96.2963	96.2963	100	100.00	1
							
NRGN-AS1							
							
							
							
							
							
							
							
							
RPL7AP22							
							
							
							
							
							
KIRREL3-AS2							
MFF	MFF	ortholog_one2one	95.5326	81.5249	100	100.00	1
HIGD1AP8							
							
LINC01252							
							
							
							
							
							
							
							
							
							
							
							
							
DDX55P1							
							
							
							
							
							
COLCA1							
BTNL12P							
RNU7-60P							
							
							
OR7E47P							
							
Y_RNA							
							
							
							
ERRFI1	ERRFI1	ortholog_one2one	74.6753	74.8373	100	100.00	1
							
							
							
							
							
							
LINC00592							
							
							
							
							
RPL7AP18							
							
							
CMPK1	CMPK1	ortholog_one2one	75.8772	83.9806	100	100.00	1
							
							
LINC02045							
ADM-DT							
ALOX12P1							
							
LINC02874							
							
							
							
ACAD9-DT							
							
							
							
RPL21P24							
							
ATP6V0E1P4							
							
HSPE1P24							
							
CFL1P6							
							
C1orf127							
							
TBC1D29P							
							
LINC02708							
TPRG1-AS1							
KRT7-AS							
							
KRT87P							
							
							
							
							
							
							
KRT17P3							
							
							
							
LINC02729							
							
							
							
							
							
SLC2A3P2							
							
RNU6-1176P							
RAB35-AS1							
							
MIR3671							
MIR101-1	ssc-mir-101-2	ortholog_one2one	98.6667	89.1566		100.00	1
							
PXN-AS1							
							
MRPS21P1							
							
							
							
							
FCGR2A		ortholog_many2many	39.4322	44.1696	100	62.54	0
FCGR2A		ortholog_many2many	47.0032	47.1519	0	40.02	0
							
							
							
PLS1-AS1							
							
							
							
							
							
							
							
LINC01001							
							
SOX2-OT							
							
							
							
RPS6KB2-AS1							
							
NDUFV1-DT							
							
							
							
RNU4-1							
							
							
TROAP-AS1							
							
SERTAD4	SERTAD4	ortholog_one2one	92.4157	94.2693	100	100.00	1
C1QL4	C1QL4	ortholog_one2one	98.7395	98.7395	100	100.00	1
ST13P19							
GAPDH-DT							
							
RPS29P7							
DPH2	DPH2	ortholog_one2one	89.3661	89.3661	100	100.00	1
							
							
SMURF2P1							
							
							
SH3GL1P2							
							
LRRC37BP1							
RN7SL316P							
							
							
							
							
							
							
COPRS	COPRS	ortholog_one2one	81.5217	81.0811	100	100.00	1
CHD4	CHD4	ortholog_one2one	98.954	98.954	100	100.00	1
							
							
							
UTP6	UTP6	ortholog_one2one	88.6097	88.4615	75	100.00	1
PITPNM1	PITPNM1	ortholog_one2one	94.6142	94.6903	100	100.00	1
JAK1	JAK1	ortholog_one2one	97.3137	97.3137	100	100.00	1
AAK1	AAK1	ortholog_one2one	93.0281	67.9331	100	100.00	1
							
							
							
							
TMEM132E-DT							
ABI2	ABI2	ortholog_one2one	99.4465	99.4465	100	100.00	1
TMEM132E	TMEM132E	ortholog_one2one	87.8026	90.8478	100	99.16	1
							
PRDM10-DT							
							
LINC02695							
							
CD7		ortholog_one2one	45.8333	53.1401	100	100.00	0
							
							
							
EED	EED	ortholog_one2one	100	88.0239	100	100.00	1
							
							
							
							
							
							
							
LHX1-DT							
							
							
SEMA3B-AS1							
							
							
							
							
							
AATF	AATF	ortholog_one2one	87.5	86.116	100	99.19	1
							
							
							
							
							
							
							
							
TMEM44-AS1							
							
GCGR	GCGR	ortholog_one2one	80.9224	77.9798	100	100.00	1
							
							
							
LINC01487							
IL18	IL18	ortholog_one2one	75.1295	77.1277	100	100.00	1
							
NUP210P1							
							
							
							
							
							
							
							
ACOXL	ACOXL	ortholog_one2one	83.6207	83.6207	75	100.00	1
							
							
							
							
PCYT2	PCYT2	ortholog_one2one	91.7738	87.715	100	100.00	1
							
							
LINC02762							
							
							
SETSIP							
BCL10	BCL10	ortholog_one2one	92.7039	92.7039	100	100.00	1
							
							
							
							
IL12A-AS1							
UBE2T	UBE2T	ortholog_one2one	83.2487	70.9957	100	100.00	1
PER2	PER2	ortholog_one2one	76.494	74.4186	100	100.00	1
RNU6-44P							
							
							
CFHR1							
							
							
CREBZF	CREBZF	ortholog_one2one	92.6554	92.6554	100	100.00	1
							
LINC01100							
							
							
WT1	WT1	ortholog_one2one	95.2107	95.5769	100	100.00	1
							
							
LINC00606							
CFHR4							
							
GLYCTK-AS1							
LINC00636							
CFHR5							
							
							
THUMPD3-AS1							
RNU6-234P							
ASB1	ASB1	ortholog_one2one	93.1343	81.039	100	100.00	1
RPL17P5							
FCGR3A		ortholog_one2many	61.811	61.3281	75	100.00	1
							
							
DYSF	DYSF	ortholog_one2one	93.4875	93.4875	100	100.00	1
							
FCGR3B		ortholog_one2many	61.3734	55.8594	50	100.00	1
TM4SF19-AS1							
							
LINC00635							
NUAK2	NUAK2	ortholog_one2one	88.8535	88.4311	100	100.00	1
WT1-AS							
KLHDC8A	KLHDC8A	ortholog_one2one	97.7143	97.7143	100	100.00	1
							
SNRPGP10							
							
							
							
LEMD1	LEMD1	ortholog_one2one	59.116	62.9412	100	100.00	1
							
							
							
							
							
ALYREF	ALYREF	ortholog_one2one	71.5909	54.3103	0	100.00	1
SLC35F2	SLC35F2	ortholog_one2one	91.9786	91.7333	100	100.00	1
ANAPC11		ortholog_one2one	100	40.9756	75	100.00	0
MIR135B	MIR135B	ortholog_one2one	87.6289	95.5056		100.00	1
LEMD1-DT							
NCSTN	NCSTN	ortholog_one2one	90.8322	90.8322	100	100.00	1
							
RAB39A	RAB39A	ortholog_one2one	98.6175	98.6175	100	100.00	1
							
CUL5	CUL5	ortholog_one2one	98.7179	99.7409	100	100.00	1
Y_RNA							
NPAT	NPAT	ortholog_one2one	83.1114	82.6481	100	100.00	1
							
							
							
							
							
							
SIRT4	SIRT4	ortholog_one2one	88.535	88.535	100	100.00	1
							
							
TRIM51FP							
							
							
TYRL							
							
LINC02942							
							
							
							
CD55		ortholog_one2one	48.0315	36.747	100	92.11	0
							
HNF1A	HNF1A	ortholog_one2one	97.1474	97.1474	100	100.00	1
TRIM51BP							
							
PPIAP43							
							
BAK1P2							
							
OR51A1P							
							
SIRT7	SIRT7	ortholog_one2one	95	95	100	100.00	1
OR7E12P							
FAM86GP							
RPS24P14							
							
							
WARS1P1							
							
CR2							
RPL36AP39							
							
OR8Q1P							
							
FOLR1P1							
							
OR7E128P							
OR5E1P							
							
ARPC3P4							
RPL7AP57							
							
RDXP1							
							
C1DP5							
							
GVINP2							
							
							
							
CASP1P2							
CASP1P2							
UNC93B5							
							
CCND2P1							
CR1		ortholog_one2one	36.601	69.5951	75	97.76	0
ART2P							
							
							
MRGPRX7P							
							
COX7CP3							
							
SETP16							
							
							
BCAS2P1							
RAB30-DT							
							
							
RHOT1	RHOT1	ortholog_one2one	98.9378	86.7021	50	100.00	1
							
AMN1	AMN1	ortholog_one2one	82.1705	87.9668	100	100.00	1
							
							
							
							
							
COPS8P3							
							
							
							
							
							
							
							
							
							
							
LINC00488							
TRIM51EP							
							
							
							
							
							
TRIM64EP							
							
							
							
							
							
							
TRIM53CP							
LINC00885							
							
STMN1P1							
ALG1L8P							
							
							
		ortholog_many2many	56.391	60.4839	0	0.00	0
		ortholog_many2many	54.1353	47.0588	0	0.00	0
		ortholog_many2many	53.3835	48.2993	0	3.34	0
		ortholog_many2many	55.6391	52.8571	0	0.00	0
		ortholog_many2many	66.1654	42.7184	0	81.97	0
							
RNU4-2							
							
							
							
CNPY2-AS1							
ENPP7P7							
							
							
							
MIP	MIP	ortholog_one2one	92.7757	92.7757	100	100.00	1
							
SPRYD4	SPRYD4	ortholog_one2one	91.3043	91.3043	100	100.00	1
PYDC2-AS1							
CR1-AS1							
GLS2	GLS2	ortholog_one2one	96.0133	96.0133	100	100.00	1
RNA5SP534							
SYT14	SYT14	ortholog_one2one	87.8049	63	100	100.00	1
							
LINC02754							
							
CSTF3-DT							
							
							
							
							
							
							
							
							
							
OR7E13P							
PRSS23-AS1							
AGO1							
							
							
							
							
TREHP1							
							
							
							
							
							
							
							
RAB6A	RAB6A	ortholog_one2one	78.8462	71.3043	100	97.38	1
							
DNAJB8-AS1							
LINC01967							
							
LINC01980							
CFAP97P1							
							
							
AGO3	AGO3	ortholog_one2one	98.6047	62.1245	100	86.17	1
HSPD1P4							
							
RBMS2	RBMS2	ortholog_one2one	91.1548	81.1816	100	95.88	1
RNU6-171P	U6	ortholog_one2one	81.3084	81.3084		0.00	0
