Gene name	Mouse gene name	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
FUT2	Fut2	ortholog_one2one	79.0087	78.098	100	0.00	1
RNU7-69P							
ACOT9	Acot10	ortholog_one2many	77.7778	76.5376	0	0.00	0
ACOT9	Acot9	ortholog_one2many	79.6296	78.3599	50	82.18	1
5_8S_rRNA							
RHOT2	Rhot2	ortholog_one2one	77.4495	80.3226	100	100.00	1
RABEP2	Rabep2	ortholog_one2one	64.8464	68.5921	50	0.00	0
U6							
B9D2	B9d2	ortholog_one2one	94.8571	94.8571	100	100.00	1
							
							
U6							
MAOB	Maob	ortholog_one2one	88.0769	88.0769	50	0.00	0
PRKX	Prkx	ortholog_one2one	68.4615	75.2113	0	0.00	0
							
Metazoa_SRP							
							
MAMSTR	Mamstr	ortholog_one2one	76.1446	75.0594	100	0.00	1
Metazoa_SRP							
RBBP7	Rbbp7	ortholog_one2one	80.6883	99.2941	100	0.00	1
Y_RNA							
U6	Gm26324	ortholog_one2one	96.2963	97.1963		0.00	0
							
	Bms1	ortholog_one2many	92.7632	10.9813	0	0.00	0
AQP4	Aqp4	ortholog_one2one	78.9474	86.3636	100	0.00	1
RHBDL1	Rhbdl1	ortholog_one2one	68.7697	58.445	100	100.00	1
XIAP	Xiap	ortholog_one2one	89.9396	90.121	100	8.75	1
	Bend2	ortholog_many2many	14.6789	2.1978	0	0.00	0
	Vps35	ortholog_one2many	89.899	55.9045	0	0.00	0
							
							
Y_RNA							
	Rasip1	ortholog_one2one	85.3383	23.6212	100	0.00	0
ADM5							
							
STUB1	Stub1	ortholog_one2one	97.6898	97.3684	100	100.00	1
U6							
RNU6-122P							
							
Metazoa_SRP							
	Bms1	ortholog_one2many	81.1705	49.6885	0	0.00	0
							
EXOSC5	Exosc5	ortholog_one2one	80.7692	89.3617	75	73.92	1
							
							
Metazoa_SRP							
Metazoa_SRP							
							
IZUMO1	Izumo1	ortholog_one2one	47.5196	45.8438	100	0.00	0
							
DMD	Dmd	ortholog_one2one	91.0176	91.1909	100	45.13	1
Metazoa_SRP							
							
	Vps35	ortholog_one2many	89.2929	55.5276	0	0.00	0
							
	Eif4e2	ortholog_one2many	89.418	65.251	0	0.00	0
							
JMJD8	Jmjd8	ortholog_one2one	82.5758	80.4428	100	100.00	1
							
							
ATP2A1	Atp2a1	ortholog_one2one	90.1734	94.165	100	0.00	1
							
FUT1	Fut1	ortholog_one2one	64.6617	45.6233	100	0.00	0
CPT1C	Cpt1c	ortholog_one2one	83.125	83.3333	100	0.00	1
U6	Gm22575	ortholog_many2many	72.8972	70.9091		0.00	0
U6	Gm23097	ortholog_many2many	75.7009	77.1429		0.00	0
							
	Rpl35a	ortholog_one2many	62.5	50	0	0.00	0
STAG2	Stag2	ortholog_one2one	98.6168	95.5836	100	0.00	1
FGF21	Fgf21	ortholog_one2one	76.0766	75.7143	100	0.00	1
							
							
							
RNU4-6P							
							
	Ccnyl1	ortholog_one2many	42.7293	52.0436	0	0.00	0
APOO	Apoo	ortholog_one2one	75.1219	77.7778	50	59.86	0
WDR24	Wdr24	ortholog_one2one	87.2685	95.443	100	100.00	1
							
BCKDHA	Bckdha	ortholog_one2one	88.3929	88.7892	75	0.00	1
							
TSKS	Tsks	ortholog_one2one	77.9599	73.1624	100	0.00	1
	Wdr88	ortholog_one2many	64.2308	29.5575	50	0.00	0
	Igkv2-109	ortholog_one2many	62.5	66.6667	25	0.00	0
							
							
							
REPS2	Reps2	ortholog_one2one	78.438	71.2963	100	70.93	1
U3							
NDP	Ndp	ortholog_one2one	93.985	95.4198	75	0.00	1
							
							
USP9Y	Usp9y	ortholog_one2one	82.1372	81.4945	25	0.00	0
Metazoa_SRP							
							
Metazoa_SRP							
Metazoa_SRP							
	Bend2	ortholog_many2many	14.4186	4.25824	0	0.00	0
							
	Gm22434	ortholog_many2many	70.7965	65.5738		0.00	0
	Gm22598	ortholog_many2many	71.6814	63.7795		0.00	0
	Gm25909	ortholog_many2many	69.9115	65.2893		0.00	0
	Gm24853	ortholog_many2many	68.1416	63.6364		0.00	0
Metazoa_SRP							
							
	Krt18	ortholog_one2many	81.3483	85.5792	0	0.00	0
							
							
	Rbm39	ortholog_one2many	86.4583	31.6794	0	0.00	0
TEX13D	Tex13c1	ortholog_many2many	29.8893	26.8212	50	0.00	0
TEX13D	Tex13d	ortholog_many2many	35.4244	36.2264	100	0.00	0
	Gpatch1	ortholog_one2many	80.4878	10.6452	50	0.00	0
							
							
							
FBXL16	Fbxl16	ortholog_one2one	98.5019	54.9061	100	100.00	1
CXorf58	Fam90a1b	ortholog_one2one	53.7092	49.1848	25	17.29	0
MIR500A							
	Igkv16-104	ortholog_many2many	53.0303	30.1724	25	0.00	0
	Igkv11-125	ortholog_many2many	69.697	39.3162	0	0.00	0
							
							
							
SH2B1	Sh2b1	ortholog_one2one	83.9416	91.2698	100	0.00	1
							
							
EFHC2	Efhc2	ortholog_one2one	73.8318	73.7333	50	20.30	0
MIR660							
SH2D1A	Sh2d1a	ortholog_one2one	88.8	88.0952	100	84.32	1
METRN	Metrn	ortholog_one2one	70.6587	81.0997	100	100.00	1
	Gh	ortholog_one2many	63.2812	37.5	0	0.00	0
							
AP2A1	Ap2a1	ortholog_one2one	96.6414	93.4031	100	0.00	1
BCAT2	Bcat2	ortholog_one2one	79.0123	81.4249	100	84.55	1
MIR502	Mir500	ortholog_one2one	93.75	81.5217		0.00	0
							
	Igkv2-109	ortholog_one2many	63.5714	74.1667	25	0.00	0
Y_RNA							
							
	Gh	ortholog_one2many	47.8261	25.463	0	0.00	0
	Kctd1	ortholog_one2one	100	29.849	100	22.96	0
KLHL15	Klhl15	ortholog_one2one	88.7538	96.6887	75	0.00	1
GNG13	Gng13	ortholog_one2one	95.5224	95.5224	0	100.00	1
Y_RNA							
	Igkv20-101-2	ortholog_one2many	43.75	55.7522	50	0.00	0
AATF	Aatf	ortholog_one2one	57.6975	81.9392	100	35.84	1
							
							
							
	Snora16a	ortholog_many2many	80.303	77.9412		0.00	0
	Gm23454	ortholog_many2many	74.2424	73.6842		0.00	0
	Gm24896	ortholog_many2many	68.9394	67.4074		0.00	0
							
Metazoa_SRP							
	Gh	ortholog_one2many	44.5161	31.9444	0	0.00	0
Metazoa_SRP							
							
ANTKMT	Antkmt	ortholog_one2one	81.5029	61.5721	100	100.00	1
Metazoa_SRP							
							
							
							
	Gh	ortholog_one2many	56.0185	56.0185	0	0.00	0
							
	Rrm2	ortholog_one2many	76.9911	66.9231	0	0.00	0
AKAP4	Akap4	ortholog_one2one	79.7424	80.212	100	0.00	1
							
U6							
NMRK2	Nmrk2	ortholog_one2one	56	71.7949	100	100.00	1
U6	Gm24716	ortholog_one2many	77.5701	79.8077		0.00	0
TAF4B	Taf4b	ortholog_one2one	78.6374	79.6491	100	99.58	1
							
TSHZ1	Tshz1	ortholog_one2one	91.7115	78.5978	100	99.68	1
							
	Igkv2-109	ortholog_one2many	42.5234	75.8333	0	0.00	0
Metazoa_SRP							
CCDC78	Ccdc78	ortholog_one2one	55.1579	59.9542	100	100.00	1
PTGR3	Ptgr3	ortholog_one2one	87.6963	88.8594	100	0.00	1
							
Metazoa_SRP							
TENM1	Tenm1	ortholog_one2one	97.1083	97.1439	100	67.10	1
TUFM	Tufm	ortholog_one2one	86.2423	92.9204	100	0.00	1
							
Metazoa_SRP							
Y_RNA							
							
FUZ	Fuz	ortholog_one2one	86.1257	79.2771	100	0.00	1
CCNB3	Ccnb3	ortholog_one2one	30.4897	27.6504	100	0.00	0
SNORD37	Snord37	ortholog_one2one	78.7879	81.25		100.00	1
	Igkv2-109	ortholog_one2many	56.8627	72.5	0	0.00	0
							
							
							
							
	Igkv20-101-2	ortholog_one2many	47.5	50.4425	0	0.00	0
RNU6-1289P							
							
							
	Fdps	ortholog_one2many	73.8764	74.5042	0	0.00	0
ZFX							
Metazoa_SRP							
DMAC2	Dmac2	ortholog_one2one	60.9023	62.7907	100	0.00	1
	Gm20730	ortholog_many2many	67.2131	68.9076	0	0.00	0
	Igkv2-137	ortholog_many2many	68.8525	70	0	0.00	0
	Igkv2-112	ortholog_many2many	66.3934	67.5	25	0.00	0
Metazoa_SRP							
Metazoa_SRP							
							
SHROOM4	Shroom4	ortholog_one2one	77.2515	78.5085	100	42.25	1
Metazoa_SRP							
Metazoa_SRP							
PIAS4	Pias4	ortholog_one2one	75.2418	76.7258	75	39.94	1
							
GPR18	Gpr18	ortholog_one2one	85.8006	85.8006	100	100.00	1
	Fundc1	ortholog_one2many	95.4839	95.4839	50	0.00	0
CIAO3	Ciao3	ortholog_one2one	87.605	87.605	100	100.00	1
							
PLEKHA4	Plekha4	ortholog_one2one	77.6471	76.2516	100	0.00	1
LHX1	Lhx1	ortholog_one2one	99.7525	99.2611	100	0.00	1
Metazoa_SRP							
ATXN2L	Atxn2l	ortholog_one2one	91.866	87.5912	100	0.00	1
ZNF407	Zfp407	ortholog_one2one	75.089	75.1558	100	95.79	1
							
Metazoa_SRP							
Metazoa_SRP							
GPR183	Gpr183	ortholog_one2one	86.7036	87.6751	100	0.00	1
PSMA8	Psma8	ortholog_one2one	92.9688	95.2	100	45.59	1
Metazoa_SRP							
							
							
RN7SL291P							
							
							
							
							
							
U2							
DUSP21	Dusp21	ortholog_one2one	68.7831	68.7831	50	49.00	0
							
							
OR1J4	Or1j4	ortholog_one2one	74.9117	67.9487	100	0.00	1
DDX3Y	Ddx3y	ortholog_one2one	89.4977	89.3617	25	0.00	0
RNU6-935P							
	Chchd2	ortholog_one2many	86.4286	79.085	0	0.00	0
							
							
							
Metazoa_SRP							
PPP1R15A	Ppp1r15a	ortholog_one2one	41.3043	40.4871	75	0.00	0
OR1J1	Or1j1	ortholog_one2one	72.1713	75.3994	100	0.00	1
RNU6-845P							
		ortholog_many2many	37.0463	30.6736	0	0.00	0
		ortholog_many2many	33.9174	30.6215	25	0.00	0
							
							
							
Metazoa_SRP							
							
Y_RNA							
BMP15	Bmp15	ortholog_one2one	62.341	62.5	75	0.00	1
PTGS1	Ptgs1	ortholog_one2one	89.7959	73.0897	100	0.00	1
TM9SF2	Tm9sf2	ortholog_one2one	94.0299	95.1662	100	37.42	1
TEX13C	Tex13c1	ortholog_many2many	23.3553	35.2649	75	0.00	0
TEX13C	Tex13d	ortholog_many2many	22.1491	38.1132	50	0.00	0
	Capn1	ortholog_one2one	88.2653	24.2637	0	0.00	0
							
							
		ortholog_many2many	36.9914	31.0881	50	0.00	0
		ortholog_many2many	34.6486	31.7514	0	0.00	0
SHCBP1	Shcbp1	ortholog_one2one	78.5714	79.0419	0	0.00	0
							
TULP2	Tulp2	ortholog_one2one	52.459	51.2456	100	0.00	1
							
NUDT10							
							
PIGW	Pigw	ortholog_one2one	71.3473	74.7515	100	0.00	1
							
MRRF	Mrrf	ortholog_one2one	65.7738	84.3511	100	100.00	1
							
							
SS18	Ss18	ortholog_one2one	87.5831	94.4976	100	1.32	1
DCAF12L1							
PDK3	Pdk3	ortholog_one2one	97.1084	97.1084	50	19.31	0
							
	Ankrd7	ortholog_many2many	18.1034	37.5	0	0.00	0
	Potefam3f	ortholog_many2many	10.8621	23.7736	0	0.00	0
	Potefam3a	ortholog_many2many	13.9655	23.1429	0	0.00	0
	Potefam3e	ortholog_many2many	13.9655	23.1429	0	0.00	0
	Potefam3c	ortholog_many2many	13.6207	22.5714	0	0.00	0
	Potefam3d	ortholog_many2many	13.7931	22.8571	0	0.00	0
	Potefam3b	ortholog_many2many	13.9655	23.1429	0	0.00	0
	Potefam1	ortholog_many2many	26.5517	6.63507	0	0.00	0
							
							
							
CNDP1	Cndp1	ortholog_one2one	71.7153	79.8781	100	86.51	1
							
NUCB1	Nucb1	ortholog_one2one	84.4749	80.61	100	0.00	1
							
B3GNT8	B3gnt8	ortholog_one2one	59.4966	66.838	100	0.00	1
							
RBM18	Rbm18	ortholog_one2one	98.9474	98.9474	100	100.00	1
	Gm55306	ortholog_one2one	71.5789	73.913		100.00	1
RN7SL97P							
	Hspe1-rs1	ortholog_many2many	84.6154	86.2745	0	0.00	0
	Hspe1	ortholog_many2many	85.5769	87.2549	0	0.00	0
ERICH4	Erich4	ortholog_one2one	63.5659	60.2941	25	0.00	0
Metazoa_SRP							
NUDT11	Nudt10	ortholog_one2many	95.7317	95.7317	0	0.00	0
NUDT11	Nudt11	ortholog_one2many	95.7317	95.7317	50	0.00	0
MYO19	Myo19	ortholog_one2one	82.6403	82.5545	100	0.00	1
	Eif3c	ortholog_one2one	88.4655	94.292	100	0.00	1
Metazoa_SRP							
PCYT1B	Pcyt1b	ortholog_one2one	97.832	97.832	25	13.55	0
							
							
PRR32	Prr32	ortholog_one2one	50	52.4648	50	0.00	0
MED25	Med25	ortholog_one2one	90.7038	85.2684	100	0.00	1
							
Y_RNA							
MAP2K2	Map2k2	ortholog_one2one	94.7368	94.2643	75	0.00	1
	Rpusd1	ortholog_one2one	42.6948	85.9477	100	100.00	0
							
ZNF521	Zfp521	ortholog_one2one	97.5591	97.5591	100	100.00	1
							
							
	Fcgr2b	ortholog_many2many	40.9231	39.1176	50	64.59	0
	Fcgr3	ortholog_many2many	36.6154	44.5693	50	0.00	0
							
	Hmgb3	ortholog_one2many	77.8761	88	0	0.00	0
							
SLC6A16	Slc6a16	ortholog_one2one	47.0509	47.3046	75	0.00	0
Metazoa_SRP							
							
CLYBL	Clybl	ortholog_one2one	60.771	79.2899	100	32.40	1
CEACAM7							
							
							
							
CHTF18	Chtf18	ortholog_one2one	70.7853	69.6907	100	100.00	1
							
							
Metazoa_SRP							
U6							
							
RNU6-894P							
HRH4	Hrh4	ortholog_one2one	68.2051	68.0307	100	100.00	1
U6							
							
LHX6	Lhx6	ortholog_one2one	93.8992	90.3061	100	0.00	1
GSPT2	Gspt2	ortholog_one2one	90.2244	89.0823	0	0.00	0
Metazoa_SRP							
							
							
U6	Gm24592	ortholog_many2many	78.3019	78.3019		0.00	0
U6	Gm54806	ortholog_many2many	68.8679	70.1923		0.00	0
							
VPS35	Vps35	ortholog_one2many	70.4728	99.2462	50	37.89	0
							
Metazoa_SRP							
							
ACTRT1	Actrt1	ortholog_one2one	71.7333	71.5426	0	0.00	0
							
CREB3L3	Creb3l3	ortholog_one2one	69.8482	67.2234	50	0.00	0
							
							
							
							
							
							
	Tpi1	ortholog_one2many	85.7143	81.9277	0	0.00	0
Metazoa_SRP							
							
							
	Kctd5	ortholog_one2one	50.4425	48.7179	25	0.00	0
UTY	Uty	ortholog_one2one	68.0055	81.0231	0	0.00	0
Metazoa_SRP							
ZNHIT3	Znhit3	ortholog_one2one	78.7097	80.7947	100	0.00	1
CNDP2	Cndp2	ortholog_one2one	90.1053	90.1053	100	0.00	1
							
ZIC5	Zic5	ortholog_one2one	83.2572	87.9421	100	0.00	1
							
	Ceacam14	ortholog_one2many	16.9811	6.84411	0	0.00	0
	Ceacam13	ortholog_one2many	16.0377	6.46388	0	0.00	0
							
POLA1	Pola1	ortholog_one2one	88.5481	88.6689	50	45.91	0
							
							
ZIC2	Zic2	ortholog_one2one	90.1639	93.5728	100	0.00	1
	Impact	ortholog_one2many	83.1126	78.9308	100	100.00	1
	Cd37	ortholog_one2one	42.8986	52.669	100	0.00	0
CLN3	Cln3	ortholog_one2one	83.3333	83.3333	100	0.00	1
	Car4	ortholog_one2one	29.682	55.082	100	0.00	0
	Prss27	ortholog_one2many	72.7554	71.6463	25	0.00	0
							
MAGED1	Maged1	ortholog_one2one	81.5126	87.6129	0	0.00	0
5S_rRNA	n-R5s93	ortholog_one2one	77.9661	77.3109		0.00	0
SIRT6	Sirt6	ortholog_one2one	82.8169	88.0239	25	0.00	0
LMF1	Lmf1	ortholog_one2one	78.6596	77.7003	100	7.16	1
Metazoa_SRP							
							
							
Metazoa_SRP							
							
							
U6							
	Dipk1c	ortholog_one2one	79.1667	23.1707	100	67.16	0
MIR448	Mir448	ortholog_one2one	93.6937	92.8571		100.00	1
TEAD2	Tead2	ortholog_one2one	93.1264	94.382	100	0.00	1
OSBPL1A	Osbpl1a	ortholog_one2one	91.6754	91.5789	100	58.71	1
SOX8	Sox8	ortholog_one2one	76.3285	68.1034	100	0.00	1
							
							
IL13RA2	Il13ra2	ortholog_one2one	56.701	57.4413	50	0.00	0
							
							
MORN5	Morn5	ortholog_one2one	78.2609	74.1176	100	0.00	1
	Usp32	ortholog_one2one	92.4159	94.202	100	60.17	1
ANKRD24	Ankrd24	ortholog_one2one	59.7077	58.0711	0	0.00	0
							
U6	Gm23503	ortholog_one2many	79.4393	79.4393		0.00	0
FCGR3A	Fcgr4	ortholog_one2many	56.4394	59.8394	50	0.00	0
SSTR5	Sstr5	ortholog_one2one	74.1071	45.8564	100	0.00	0
							
RNU6-648P							
							
	Ankrd7	ortholog_many2many	26.4901	14.2857	0	0.00	0
	Potefam3f	ortholog_many2many	11.9205	6.79245	0	0.00	0
	Potefam3a	ortholog_many2many	20.5298	8.85714	0	0.00	0
	Potefam3e	ortholog_many2many	20.5298	8.85714	0	0.00	0
	Potefam3c	ortholog_many2many	19.8675	8.57143	0	0.00	0
	Potefam3d	ortholog_many2many	20.5298	8.85714	0	0.00	0
	Potefam3b	ortholog_many2many	20.5298	8.85714	0	0.00	0
	Potefam1	ortholog_many2many	25.8278	1.68031	0	0.00	0
							
							
C1QTNF8							
U6							
							
RNU6-435P							
	Gm22488	ortholog_many2many	82.0312	82.6772		0.00	0
	Gm24907	ortholog_many2many	72.6562	72.6562		0.00	0
C18orf63	Gm17266	ortholog_one2one	61.8907	60.7246	100	0.00	1
							
Metazoa_SRP							
KDM6A	Kdm6a	ortholog_one2one	90.4016	94.7894	75	87.94	1
							
FAM47A							
							
TTLL11	Ttll11	ortholog_one2one	61.0169	74.2779	100	58.02	1
							
							
							
							
EBI3	Ebi3	ortholog_one2one	57.377	61.4035	50	0.00	0
							
PCCA	Pcca	ortholog_one2one	87.5339	89.2265	100	31.33	1
	Cabyr	ortholog_one2one	26.694	34.1207	100	100.00	0
							
	Cacna1h	ortholog_one2one	90.3967	18.178	75	0.00	0
							
							
	Fcrla	ortholog_one2many	56.4644	60.6232	75	0.00	1
SMARCA1	Smarca1	ortholog_one2one	91.7944	95.8569	75	89.83	1
ORC6	Orc6	ortholog_one2one	77.381	74.4275	50	88.51	1
							
Metazoa_SRP							
							
							
							
							
IL1RAPL2	Il1rapl2	ortholog_one2one	94.7522	94.7522	75	28.22	1
Metazoa_SRP							
							
							
							
							
							
	Gm22488	ortholog_many2many	82.0312	82.6772		0.00	0
	Gm24907	ortholog_many2many	72.6562	72.6562		0.00	0
IL27	Il27	ortholog_one2one	57.193	69.6581	100	0.00	1
							
							
TTC39C	Ttc39c	ortholog_one2one	94.6789	88.9655	100	88.17	1
							
							
TMIGD2							
	Dusp12	ortholog_one2many	69.3431	28.0236	25	0.00	0
XAGE2							
	Zfp78	ortholog_many2many	26.4151	8.20312	0	0.00	0
							
SNORA35B	Gm25107	ortholog_one2one	93.0233	93.0233		0.00	0
DAB2IP	Dab2ip	ortholog_one2one	86.2832	91.5493	100	98.84	1
							
							
C16orf87	4921524J17Rik	ortholog_one2one	63.0332	86.3636	100	0.00	1
Y_RNA							
U6							
TPSG1	Tpsg1	ortholog_one2one	68.9655	70.7395	75	0.00	1
							
							
U6							
U6							
PTOV1	Ptov1	ortholog_one2one	88.2759	92.3077	100	0.00	1
							
							
							
RNU5A-6P							
							
							
	Tpsab1	ortholog_many2many	72.3404	65.8064	0	0.00	0
	Tpsb2	ortholog_many2many	72.3404	73.913	100	0.00	1
TMEM47	Tmem47	ortholog_one2one	98.895	98.895	75	62.21	1
							
CYB5A	Cyb5a	ortholog_one2one	46.6667	67.9104	75	0.00	0
LUZP4							
LYPD4	Lypd4	ortholog_one2one	69.5122	69.5122	50	0.00	0
							
							
Metazoa_SRP							
							
							
							
							
YJU2	Yju2	ortholog_one2one	61.7886	72.6115	50	0.00	0
Metazoa_SRP							
GPT2	Gpt2	ortholog_one2one	67.0922	90.613	100	0.00	1
							
Metazoa_SRP							
							
TEX13A							
							
							
							
							
							
	Tmem126b	ortholog_one2many	52.5974	35.2174	0	0.00	0
							
RNU6-207P							
							
SGF29	Sgf29	ortholog_one2one	98.2935	98.2935	100	0.00	1
Metazoa_SRP							
							
							
							
							
							
							
							
	Zfp78	ortholog_many2many	12.993	10.9375	0	0.00	0
							
							
Metazoa_SRP							
PNKP	Pnkp	ortholog_one2one	81.5029	81.0345	100	0.00	1
DMRTC2	Dmrtc2	ortholog_one2one	71.2919	80.5405	50	0.00	0
							
FAM47B							
							
							
RN7SL551P							
	Prss28	ortholog_one2one	28.5372	43.4307	75	0.00	0
	Pafah1b2	ortholog_one2one	66.6667	63.7555	0	0.00	0
							
							
							
							
							
							
							
							
SHD	Shd	ortholog_one2one	54.2522	53.7791	100	0.00	1
							
CHCT1	Chct1	ortholog_one2one	76.6949	76.6949	100	0.00	1
RN7SL91P							
U6							
	Bend2	ortholog_many2many	16.1765	4.53297	0	0.00	0
							
							
							
							
							
NRK	Nrk	ortholog_one2one	66.3624	69.9656	75	78.30	1
	Spint1	ortholog_one2many	69.2478	61.7357	0	0.00	0
							
							
							
PLS3	Pls3	ortholog_one2one	97.6526	99.0476	0	0.00	0
							
							
TIMM21	Timm21	ortholog_one2one	68.5484	69.6721	100	35.08	1
RRAGB	Rragb	ortholog_one2one	97.5936	97.5936	100	0.00	1
DNAJA2	Dnaja2	ortholog_one2one	99.5062	97.8155	100	0.00	1
CD300LF	Cd300ld3	ortholog_one2many	27.451	34.2857	50	0.00	0
CD300LF	Cd300ld2	ortholog_one2many	26.4706	26.5574	50	0.00	0
CD300LF	Cd300ld	ortholog_one2many	26.4706	36.6516	0	0.00	0
CD300LF	Cd300ld4	ortholog_one2many	27.451	34.2857	50	0.00	0
CD300LF	Cd300ld5	ortholog_one2many	27.451	34.2857	50	0.00	0
CD300LF	Cd300lf	ortholog_one2many	53.5948	48.6647	100	100.00	0
	Ppia	ortholog_one2many	92.7273	93.2927	0	0.00	0
							
	Prss34	ortholog_one2many	66.5072	43.7107	75	0.00	0
							
							
STOM	Stom	ortholog_one2one	85.7639	86.9718	100	0.00	1
							
APPBP2	Appbp2	ortholog_one2one	98.9744	98.9744	100	0.00	1
	Rps19	ortholog_one2one	39.1549	65.566	100	0.00	0
							
							
MAGEB18	Mageb18	ortholog_one2one	56.686	59.633	0	0.00	0
							
							
							
							
	Prss34	ortholog_one2many	59.396	55.6604	75	0.00	1
							
							
	Cfap47	ortholog_one2one	62.3193	62.2802	50	0.00	0
							
MAGEB6B	Mageb1	ortholog_one2many	26.7813	28.6842	50	0.00	0
MAGEB6B	Gm5071	ortholog_one2many	26.7813	31.686	50	0.00	0
MAGEB6B	Mageb2	ortholog_one2many	26.7813	28.6842	0	0.00	0
MAGEB6B	Mageb6b2	ortholog_one2many	27.027	31.9767	0	0.00	0
MAGEB6B	Mageb6b1	ortholog_one2many	27.027	31.9767	0	0.00	0
MAGEB6B	Mageb3	ortholog_one2many	26.7813	33.0303	0	0.00	0
Metazoa_SRP							
							
							
XAGE3							
DSEL	Dsel	ortholog_one2one	88.2979	89.3952	50	0.00	0
							
							
FBXO15	Fbxo15	ortholog_one2one	56.8898	56.4453	100	0.00	1
CD79A	Cd79a	ortholog_one2one	66.8182	66.8182	100	0.00	1
FSD1	Fsd1	ortholog_one2one	91.7339	91.7339	100	0.00	1
Metazoa_SRP							
							
NETO2	Neto2	ortholog_one2one	94.6667	89.8734	100	0.00	1
							
Metazoa_SRP							
							
Metazoa_SRP							
							
UBE2I	Ube2i	ortholog_one2one	75.4098	87.3418	100	0.00	1
							
							
							
							
							
							
							
TBC1D17	Tbc1d17	ortholog_one2one	89.3189	89.4574	100	0.00	1
RNU6-1037P							
KLF8	Klf8	ortholog_one2one	83.0084	83.9437	75	0.00	1
RN7SL401P							
							
							
LAMA3	Lama3	ortholog_one2one	78.0912	78.1381	100	19.59	1
							
							
Metazoa_SRP							
							
							
							
							
NHERF1	Nherf1	ortholog_one2one	86.2745	86.7606	100	100.00	1
PPP1CC	Ppp1cc	ortholog_one2many	92.5	80.1858	0	0.00	0
							
SERPINA7	Serpina7	ortholog_one2one	75.1807	73.2394	100	0.00	1
ARHGEF1	Arhgef1	ortholog_one2one	86.6109	84.5761	100	0.00	1
	Sult5a1	ortholog_many2many	15.7068	30.9278	0	0.00	0
	Ubqln2	ortholog_one2one	88.4106	41.8495	50	0.00	0
ITFG1	Itfg1	ortholog_one2one	89.7059	90	100	0.00	1
	Arf4	ortholog_one2many	94.1176	80	0	0.00	0
							
CDH19	Cdh19	ortholog_one2one	74.7409	74.9351	75	88.48	1
BAIAP3	Baiap3	ortholog_one2one	87.7306	82.6957	100	0.00	1
Metazoa_SRP							
PWWP3B	Pwwp3b	ortholog_one2one	64	58.7372	100	0.00	1
							
							
STAP2	Stap2	ortholog_one2one	55.8522	66.18	100	0.00	1
Metazoa_SRP							
Metazoa_SRP							
IL4I1	Il4i1	ortholog_one2one	71.6698	59.8746	100	0.00	1
Y_RNA							
Metazoa_SRP							
SPIN3							
NETO1	Neto1	ortholog_one2one	95.6848	95.6848	75	0.00	1
Metazoa_SRP							
							
AGTR2	Agtr2	ortholog_one2one	91.1846	91.1846	50	0.00	0
							
	Chchd4	ortholog_many2many	67.4157	86.3309	0	0.00	0
	AU015836	ortholog_many2many	53.9326	33.6842	0	0.00	0
BCAS3	Bcas3	ortholog_one2one	92.9474	96.7141	100	97.57	1
	Ppid	ortholog_one2many	91.8919	91.8919	0	0.00	0
NAT9	Nat9	ortholog_one2one	59.9291	70.1245	100	100.00	1
NLGN4Y	Nlgn4l	ortholog_one2one	45.8134	63.2013	0	0.00	0
	Vcf2	ortholog_one2one	53.0516	55.3922	0	0.00	0
							
							
							
							
							
PHKB	Phkb	ortholog_one2one	92.4062	92.4062	100	53.28	1
TMTC4	Tmtc4	ortholog_one2one	87.2727	90.6883	100	0.00	1
Y_RNA							
GSN	Gsn	ortholog_one2one	88.8318	94.6648	100	0.00	1
							
NUP62	Nup62	ortholog_one2one	79.2706	78.5171	100	0.00	1
							
							
							
							
ATF5	Atf5	ortholog_one2one	87.5	86.5724	100	0.00	1
							
ZNF540							
							
Metazoa_SRP							
Metazoa_SRP							
							
GPR173	Gpr173	ortholog_one2one	99.4638	99.4638	50	0.00	0
RABAC1	Rabac1	ortholog_one2one	95.6757	95.6757	100	0.00	1
							
RADX	Radx	ortholog_one2one	78.4543	78.8235	100	70.76	1
							
							
							
							
							
							
							
FAAH2							
TMEM104	Tmem104	ortholog_one2one	79.6844	81.4516	100	100.00	1
							
							
							
Metazoa_SRP							
U2							
CBLN2	Cbln2	ortholog_one2one	73.2057	68.3036	100	0.00	1
RNU6-154P							
							
							
PRRG1	Prrg1	ortholog_one2one	68.2594	91.7431	50	0.00	0
TSR3	Tsr3	ortholog_one2one	70.5128	60.1093	100	0.00	1
							
ATP1A3	Atp1a3	ortholog_one2one	93.2798	90.6433	100	0.00	1
							
SLC6A14							
							
	Siglecg	ortholog_one2many	51.6835	44.6221	0	0.00	0
MPND	Mpnd	ortholog_one2one	84.1758	78.6448	75	0.00	1
							
							
Metazoa_SRP							
							
ZFP30	Zfp30	ortholog_one2one	84.2004	79.7445	50	0.00	0
U7							
U3							
							
ABCC12	Abcc12	ortholog_one2one	86.2372	86.2372	100	56.43	1
							
	Bola2	ortholog_one2one	50.6579	89.5349	100	0.00	1
Metazoa_SRP							
	Oat	ortholog_one2many	90.9341	75.3986	0	0.00	0
							
CT83							
							
LANCL3	Lancl3	ortholog_one2one	85.3521	72.1429	25	21.37	0
