Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
gig2g		ortholog_many2many	51.6129	44.6927	0	0
gig2g		ortholog_many2many	47.0968	38.2199	0	0
5S_rRNA						
						
gngt1						
5S_rRNA						
						
						
NHERF1	slc9a3r1	ortholog_one2many	42.0635	49.6875	0	0
						
						
U6						
						
U6						
MBD5	mbd5	ortholog_one2one	52.6515	28.1187	0	0
						
si:ch73-170d6.1						
GPR182	gpr182	ortholog_one2one	34.9162	33.3333	25	0
c5ar1	c5ar1	ortholog_one2one	35.2601	34.8571	0	0
	il1rap	ortholog_one2one	32.9341	23.913	0	0
5S_rRNA						
ptger2b						
U1						
ccdc50a	ccdc50	ortholog_one2one	46.0815	31.2102	0	0
						
5S_rRNA						
gtf2e2						
SNORA63						
						
MIR208A	xtr-mir-208	ortholog_one2one	68.75	67.9012		1
pafah1b3						
5S_rRNA						
						
						
5S_rRNA						
						
szrd1						
5S_rRNA						
						
klf2b	klf2	ortholog_one2many	55.9229	56.0773	0	0
						
hdgfl2						
5S_rRNA						
						
5S_rRNA						
ccdc92						
						
						
5S_rRNA						
tiam2b						
tsfm						
						
						
5S_rRNA						
5S_rRNA						
pde6d						
5S_rRNA						
						
nkap						
5S_rRNA						
						
						
5S_rRNA						
5S_rRNA						
						
5S_rRNA						
tlr22						
U1						
5S_rRNA						
5S_rRNA						
						
kat7a						
5S_rRNA						
U6						
						
U1						
fetub	hrg	ortholog_many2many	24.4489	25.8475	0	0
fetub	fetub	ortholog_many2many	23.6473	29.8734	0	0
fetub	MGC69493	ortholog_many2many	21.0421	23.4375	0	0
U1						
						
wu:fc23c09						
lig1						
U6						
ADAM12	adam12	ortholog_one2many	66.8342	43.1351	100	1
SNTG1	sntg1	ortholog_one2one	77.4566	77.0115	75	1
						
5S_rRNA						
cfap100						
rnu6atacb						
man1b1b						
5S_rRNA						
5S_rRNA						
						
cmtm3						
U6						
						
kitlgb						
						
5S_rRNA						
						
U6						
U1						
5S_rRNA						
						
U6						
5S_rRNA						
wdr74						
						
ptgis						
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.5139	76.5886		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	82.9861	79.9331		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.5139	76.5886		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	77.7778	73.6842		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	77.7778	74.9164		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
rn7sl1-4	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
						
CAAP1	caap1	ortholog_one2one	45.3925	44.7811	0	0
yipf4						
dre-mir-430b-9						
						
U6						
taar12b						
arf5						
mir124-6						
5S_rRNA						
						
U4	U4	ortholog_one2many	54.6099	51.6779		1
						
mnx1						
PURB	purb	ortholog_one2many	84.5118	80.7074	0	0
	st6galnac2	ortholog_one2one	54.5455	21.7617	0	0
THBS4	thbs4	ortholog_one2many	63.0526	62.7225	100	1
ssuh2.3						
5S_rRNA						
ZNF131	znf131	ortholog_one2one	53.2258	44.4611	50	1
rpl30						
						
U1						
						
U6						
tgm1l2	tgm1	ortholog_one2many	35.9538	39.923	0	0
						
5S_rRNA						
						
barhl2						
U6						
smyd4	smyd4	ortholog_one2one	34.6614	33.5907	25	0
mrm3b						
						
						
U3						
						
						
U6						
tlcd5b						
						
						
U6						
P2RY14	p2ry14	ortholog_one2one	43.9344	40.2402	50	1
						
						
						
						
smad3a						
MIR455	xtr-mir-455	ortholog_one2many	87.5	96.5517		0
mhc2dgb	XB5827395 [provisional]	ortholog_one2many	28.9683	22.6708	25	0
						
						
tas2r203						
						
						
PLPPR2	plppr2	ortholog_one2many	56.9132	49.5798	0	0
mir150	xtr-mir-150	ortholog_one2one	58.7302	57.8125		1
LHFPL4	lhfpl4	ortholog_one2one	84.6512	67.658	50	1
rgs7bpb						
						
mir430c-6						
TNPO1	tnpo1	ortholog_one2one	92.3681	89.6514	75	1
						
						
						
nucb2a						
gig2q						
						
						
						
						
col18a1b						
						
lye						
						
						
spice1	spice1	ortholog_one2one	31.9061	30.3548	0	0
	XB5761890 [provisional:nat16]	ortholog_one2one	49.7191	45.1531	100	1
						
						
						
rpl32						
VMAC	vmac	ortholog_one2many	46.4088	53.1646	0	0
GRM7	grm7	ortholog_one2many	76.9231	58.3058	0	0
stx5a						
clcnk		ortholog_one2one	41.7027	43.7216	75	1
uap1l1						
fzd6	fzd6	ortholog_one2one	51.2156	43.6464	0	0
						
psmc1a						
zgc:173552		ortholog_many2many	97.0588	97.7778	25	0
zgc:173552		ortholog_many2many	97.0588	97.7778	25	0
zgc:173552		ortholog_many2many	97.0588	97.7778	0	0
SLC10A7	slc10a7	ortholog_one2one	75.8929	73.0659	0	0
dele1	dele1	ortholog_one2one	32.2115	11.9005	0	0
zp3f.1						
						
her15.1	hes5.10	ortholog_many2many	38.9262	34.9398	0	0
her15.1	hes5.7	ortholog_many2many	38.9262	22.0532	0	0
her15.1	hes5.5	ortholog_many2many	26.8456	43.0108	0	0
her15.1	hes5.9	ortholog_many2many	34.8993	33.5484	0	0
		ortholog_many2many	29.8246	21.25	0	0
		ortholog_many2many	31.5789	18.1818	0	0
		ortholog_many2many	29.8246	20.6061	0	0
AP1G2	ap1g2	ortholog_one2one	57.1788	54.2413	0	0
						
						
RBPJ	rbpj	ortholog_one2many	88.1048	86.8787	25	0
capn2l	capn2	ortholog_one2many	65.4286	64.9645	0	0
slc39a1						
kcnc4						
npepps						
						
YBEY	ybey	ortholog_one2many	51.5337	50.6024	0	0
						
						
						
						
GGPS1						
hspa8						
laptm5						
TRAP1	trap1	ortholog_one2one	76.356	77.433	0	0
foxr1	foxr1	ortholog_one2one	34.891	37.5839	0	0
						
						
TGFBR1	tgfbr1	ortholog_one2many	78.2178	73.2839	0	0
gig2k		ortholog_many2many	44.6809	42.5676	0	0
gig2k		ortholog_many2many	47.5177	35.4497	0	0
gig2k		ortholog_many2many	49.6454	39.1061	0	0
gig2k		ortholog_many2many	48.9362	36.1257	0	0
						
						
timm50						
	myom2	ortholog_one2many	51.0522	37.7027	50	1
						
						
						
WSCD1	wscd1	ortholog_one2many	63.2	38.1642	0	0
						
prop1						
SLC38A8						
						
nphp1						
						
						
						
						
rnf41						
PPIG	ppig	ortholog_one2one	51.5284	47.7733	50	1
acot14						
						
						
						
						
mfsd14bb	mfsd14bl	ortholog_one2many	67.8138	68.7885	0	0
cd74b	cd74	ortholog_one2many	24.2424	16	0	0
						
lysmd2						
						
cbx8b						
lsm8						
SOWAHC						
						
uchl5						
rell1	rell1	ortholog_one2one	43.7985	39.9293	0	0
NUDT12	nudt12	ortholog_one2one	54.2725	51.31	0	0
SIVA1	siva1	ortholog_one2one	39.5349	41.9753	75	1
						
ddx59						
aldh1l1						
zmp:0000001003						
						
						
rims1b						
						
slc25a26						
NAA80	naa80	ortholog_one2one	47.8261	34.2776	0	0
zgc:86738	bc014685	ortholog_one2many	49.5575	41.1765	0	0
CAMLG	camlg	ortholog_one2one	52.1739	47.8261	75	1
phf5a						
KISS1R	lrtm2	ortholog_one2one	60.7143	57.4026	0	0
si:ch73-329n5.6		ortholog_many2many	23.741	13.9633	0	0
si:ch73-329n5.6		ortholog_many2many	23.2614	23.6585	0	0
si:ch73-329n5.6		ortholog_many2many	19.4245	11.6715	0	0
						
						
						
						
						
si:dkey-238c7.16						
GASK1A	gask1a	ortholog_one2one	37.5874	36.1345	50	1
zgc:165453						
cnot1						
peli1b						
SLA	sla	ortholog_one2many	41.9118	41.1552	75	1
MRPL22	mrpl22	ortholog_one2one	67.9426	51.0791	50	1
						
zgc:56231	XB5953084 [provisional:kif20a]	ortholog_one2one	46.0494	45.936	50	1
						
						
zgc:55461						
						
BMP10	bmp10	ortholog_one2many	38.67	37.2922	0	0
KIF3C	kif3c	ortholog_one2many	72.5464	72.6428	25	0
						
						
						
tlr21						
tpm1						
CCNJ	ccnj	ortholog_one2one	66.3818	60.5195	25	0
	dut	ortholog_one2many	77.193	44.6701	0	0
						
gig2d						
						
acadl						
zmp:0000001020						
LCLAT1	lclat1	ortholog_one2one	67.7835	62.4703	0	0
CRYBB3	crybb3	ortholog_one2one	57.1429	55.8491	25	0
						
						
						
THOC1	thoc1	ortholog_one2one	72.5191	70.7899	25	0
arih1l						
						
med7						
chrnb1						
	gpr34	ortholog_one2many	39.3365	21.447	0	0
atp6v1aa						
						
GUCY1A2	gucy1a2	ortholog_one2one	66.561	58.9888	50	1
		ortholog_one2many	12.8631	28.972	0	0
						
serbp1b	serbp1	ortholog_one2many	70	70.6897	0	0
						
ccl34a.3						
p2rx2						
						
						
acot9.2						
uts2d						
	dapl1	ortholog_one2many	48.8889	38.9381	0	0
TM2D2	tm2d2	ortholog_one2one	61.5721	71.2121	25	0
vasna						
	rbbp6	ortholog_one2many	45.6647	3.78897	0	0
						
mrps18c						
	slc9a3r2	ortholog_one2many	59.2308	22.1264	0	0
						
						
MYL9	myl9	ortholog_one2many	90.7514	91.2791	25	0
guca1g						
						
		ortholog_many2many	50.6173	33.3333	75	1
		ortholog_many2many	58.0247	67.1429	25	0
		ortholog_many2many	48.1481	44.8276	50	1
						
BAMBI	bambi	ortholog_one2many	66.537	65.7692	25	0
						
FEZ1	fez1	ortholog_one2one	66.4975	62.0853	0	0
il1b	il1b	ortholog_one2many	19.7183	19.5804	0	0
						
						
PRC1	prc1	ortholog_one2many	51.3378	50.2455	0	0
WDR44						
						
						
ABCF3	abcf3	ortholog_one2one	79.1667	26.648	0	0
		ortholog_one2many	9.2827	17.0543	0	0
UNC5C	unc5c	ortholog_one2many	62.8686	49.3165	50	1
APOO	apoo	ortholog_one2many	44.878	35.3846	0	0
						
						
						
stimate						
						
						
						
	reln	ortholog_one2many	59.4595	4.44316	0	0
						
myb						
						
						
						
zgc:165603	celf3	ortholog_one2many	43.2258	14.5022	0	0
						
						
						
znf1153						
	ric3	ortholog_one2many	40.5063	25.6	0	0
kptn						
	rbbp6	ortholog_one2many	45.6647	3.78897	0	0
HGH1	hgh1	ortholog_one2one	49.6021	48.9529	0	0
						
CRYGN	crygn	ortholog_one2many	80.3279	80.3279	0	0
						
						
PAX6	pax6	ortholog_one2many	89.5556	85.9275	50	1
	pcare	ortholog_one2many	29.0553	25.2713	50	1
						
PSPH	psph	ortholog_one2one	65.8635	65.3386	0	0
						
						
						
						
						
znf1005						
pitrm1						
						
tmem199						
CHD3	chd3	ortholog_one2one	77.3077	69.1401	25	0
FNDC4	fndc4	ortholog_one2many	58.3691	57.1429	0	0
						
cyp46a1.5	cyp46a1.6	ortholog_one2many	55.2894	54.9603	0	0
						
S1PR2	s1pr2	ortholog_one2one	62.1622	65.9026	25	0
MIGA2	miga2	ortholog_one2one	62.9195	63.6672	25	0
						
SEC24A	sco2	ortholog_one2one	58.4854	57.4373	50	1
ftr81						
						
ADCY2						
MRE11	mre11	ortholog_one2one	65.8571	65.0212	0	0
	pstk	ortholog_one2many	28.7671	28.0749	25	0
ehd1b						
						
SBNO2	sbno2	ortholog_one2many	58.5185	58.9993	0	0
						
rab7a						
KCNG2	kcng2	ortholog_one2one	64.8352	72.3926	50	1
si:ch73-309g22.1						
TTC28	ttc28	ortholog_one2one	79.0385	74.9795	50	1
tnpo2b	tnpo2	ortholog_one2many	79.6748	10.901	0	0
						
COG7	cog7	ortholog_one2one	70.1228	66.9271	0	0
SMIM20	smim20	ortholog_one2one	64.7059	65.6716	50	1
mcm6l						
						
COX5B	cox5b.2	ortholog_one2one	68.254	65.6489	0	0
						
		ortholog_one2many	36.7689	36.3852	0	0
		ortholog_one2many	34.8993	34.5105	0	0
						
						
	map4	ortholog_one2many	23.7664	13.2265	0	0
ncapg						
						
rap2aa	rap2a	ortholog_one2many	95.6284	95.6284	25	0
MRPL21	mrpl21	ortholog_one2one	40.3846	39.2523	0	0
						
SNORD14						
						
5S_rRNA						
si:ch211-255f4.11		ortholog_many2many	21.8935	15.3209	0	0
si:ch211-255f4.11		ortholog_many2many	24.8521	25	0	0
si:ch211-255f4.11		ortholog_many2many	18.0473	14.2191	0	0
si:ch211-255f4.11		ortholog_many2many	16.2722	38.7324	0	0
						
KCTD5	kctd17	ortholog_one2one	43.4286	32.618	0	0
5S_rRNA						
						
						
ints2						
	pwwp2a	ortholog_one2many	72.6804	8.60806	25	0
trim35-12						
						
						
	diaph1	ortholog_one2one	63.4146	15.1037	0	0
5S_rRNA						
zgc:171592						
						
tmem254	tmem254	ortholog_one2one	50	44.9275	25	0
PITPNM2	pitpnm2	ortholog_one2one	69.1126	57.6923	0	0
nrros						
5S_rRNA						
5S_rRNA						
si:dkey-25e12.3						
5S_rRNA						
SHISA6	shisa6	ortholog_one2one	45.4545	21.6263	25	0
5S_rRNA						
5S_rRNA						
igfbp5a						
ccdc137						
U1						
						
RNF5	rnf5	ortholog_one2one	54.1667	61.9048	0	0
						
5S_rRNA						
						
5S_rRNA						
		ortholog_many2many	51.145	51.938		1
		ortholog_many2many	55.7252	56.5891		1
DYNC1H1	dync1h1	ortholog_one2one	92.5212	35.1637	25	0
C1QL3	c1ql3	ortholog_one2many	83.8951	87.1595	50	1
5S_rRNA						
creld2						
5S_rRNA						
NUP188	nup188	ortholog_one2one	64.7229	64.4623	50	1
SPIRE1	spire1	ortholog_one2many	70.1245	42.7307	0	0
						
						
						
5S_rRNA						
5S_rRNA						
ZAR1L	zar1l	ortholog_one2many	41.6667	46.595	0	0
ZAR1L	zar2	ortholog_one2many	52.5641	54.1254	25	0
						
		ortholog_many2many	31.9066	15.739	0	0
	smc1b	ortholog_many2many	33.0739	9.25926	0	0
		ortholog_many2many	25.6809	16.7939	0	0
5S_rRNA						
5S_rRNA						
						
						
5S_rRNA						
						
5S_rRNA						
						
U1						
gpm6ba						
DENND4C	dennd4c	ortholog_one2one	60.2987	59.8365	0	0
						
5S_rRNA						
spag1a	spag1	ortholog_one2many	44.0281	20.3905	25	0
dnah9		ortholog_many2many	15.4723	1.80403	0	0
dnah9		ortholog_many2many	14.8208	1.75506	0	0
CARTPT		ortholog_one2many	54.717	48.7395	25	0
						
5S_rRNA						
5S_rRNA						
						
						
						
5S_rRNA						
						
		ortholog_one2one	52.1739	34.2857		0
5S_rRNA						
						
U6						
TAT	tat	ortholog_one2one	72.7477	70.8333	0	0
rnf44						
TIMP4	timp4	ortholog_one2many	38.8646	40.4545	50	1
5S_rRNA						
						
U6						
ube2v1						
5S_rRNA						
						
						
U3						
						
						
						
						
U6						
STXBP6	stxbp6	ortholog_one2many	74.8815	74.1784	0	0
5S_rRNA						
prmt5						
gna11b	lyve1	ortholog_one2many	89.9721	89.9721	0	0
QSOX2	lhx3	ortholog_one2one	47.1037	35.8885	25	0
5S_rRNA						
U2	U2	ortholog_one2one	52	52.349		0
						
U3						
rpl12						
maip1						
						
DUSP26	dusp26	ortholog_one2one	61.4213	63.6842	0	0
U5						
bhlha9						
5S_rRNA						
						
	nrtn	ortholog_one2many	36.3636	39.8104	0	0
5S_rRNA						
5S_rRNA						
WDR47	wdr47	ortholog_one2many	71.0677	67.2826	0	0
U6						
						
		ortholog_one2many	66.6667	69.3333		0
CTNNBIP1						
						
MANBAL	manbal	ortholog_one2one	54.5455	56.4706	0	0
U6						
nlgn2b						
						
						
5S_rRNA						
MIR99A	xtr-mir-99	ortholog_one2many	55.2083	74.6479		0
						
						
cxcl8a						
mir734						
chico	tle5	ortholog_one2many	82.4121	70.6897	0	0
MIR20A	xtr-mir-20a	ortholog_one2one	41.1765	75		0
TFAP2D	tfap2d	ortholog_one2one	86.2222	85.8407	25	0
mir218a-1						
tor1l3						
						
						
						
						
						
PPFIBP1	ppfibp1	ortholog_one2many	62.2902	59.3045	0	0
						
zgc:101564						
DPEP1	dpep1	ortholog_one2one	60.3865	59.2417	0	0
						
CNIH4	cnih4	ortholog_one2one	75.7282	56.1151	25	0
						
THUMPD3	thumpd3	ortholog_one2one	57.4689	52.2642	0	0
hk2						
						
RFX7	rfx7	ortholog_one2many	49.323	48.1435	25	0
						
angptl1b	angptl1	ortholog_one2many	52.3207	50.924	0	0
sh3gl2b						
						
ETV1	etv1	ortholog_one2one	74.1597	66.8561	50	1
zgc:114119						
dgke						
RNF14		ortholog_many2many	9.82368	34.8214	0	0
RNF14	rnf14.2	ortholog_many2many	46.5995	37.5254	0	0
RNF14		ortholog_many2many	16.8766	38.7283	0	0
RNF14	rnf14.3	ortholog_many2many	47.8589	35.1852	0	0
RNF14	rnf14.4	ortholog_many2many	49.8741	39.2079	0	0
						
						
ccr12b.2		ortholog_one2many	35.9882	36.0947	0	0
		ortholog_one2one	64.7249	66.0066	0	0
spega						
crygm4						
						
						
ttc21a	ttc21a	ortholog_one2one	48.9583	3.58232	50	0
atp2b2	atp13a-like	ortholog_many2many	15.0838	15.1807	0	0
atp2b2	atp13a4	ortholog_many2many	15.7223	16.3757	0	0
atp2b2		ortholog_many2many	15.8021	16.6526	0	0
atp2b2	atp13a5l.1	ortholog_many2many	15.3232	15.6863	0	0
atp2b2		ortholog_many2many	4.54908	15.9664	0	0
						
	smurf1	ortholog_one2many	27.907	19.4595	0	0
rab7a						
ca2	ca9	ortholog_many2many	38.4615	25.5102	0	0
ca2	ca13	ortholog_many2many	54.6154	49.8246	25	0
ca2	ca3	ortholog_many2many	57.6923	56.391	25	0
ca2	ca11	ortholog_many2many	32.3077	24.4898	0	0
ca2	ca1	ortholog_many2many	56.9231	56.4885	0	0
gltpd2b						
FSBP		ortholog_one2many	22.3242	56.5891	100	0
FSBP		ortholog_one2many	20.7951	35.6021	100	0
						
zgc:56628						
SCRT1	scrt2	ortholog_one2many	79.5699	79.8561	50	1
etv7	XB5809687 [provisional]	ortholog_one2one	24.8082	14.456	0	0
EXT1	ext1	ortholog_one2many	83.2659	83.6043	75	1
spint1a						
R3HDM4	r3hdm4	ortholog_one2one	53.9749	49.8069	0	0
						
						
PNN	pnn	ortholog_one2one	55.1724	53.2561	0	0
						
znf346	znf346	ortholog_one2one	43.6893	38.1356	25	0
il13						
						
nr3c1						
	apbb2	ortholog_one2many	25.5814	18.7173	25	0
						
5S_rRNA						
						
						
						
5S_rRNA						
						
PRR16	prr16	ortholog_one2one	59.4595	45.0512	0	0
5S_rRNA						
FIGN	fign	ortholog_one2one	71.4859	68.1992	50	1
HTR7	htr7	ortholog_one2many	70.9756	66.1364	0	0
5S_rRNA						
ndufb4						
	dazap1	ortholog_one2many	19.281	14.3552	0	0
U1						
vipr2						
						
5S_rRNA						
dub	rcsd1	ortholog_one2many	28.8525	26.8293	0	0
5S_rRNA						
5S_rRNA						
						
GNG10	gng10	ortholog_one2one	80.8824	80.8824	0	0
		ortholog_many2many	15.122	18.1287	0	0
	siglecl1	ortholog_many2many	6.58537	9.0301	0	0
	siglecl2	ortholog_many2many	12.9268	8.19165	0	0
		ortholog_many2many	13.9024	9.87868	0	0
	siglecl1	ortholog_many2many	11.9512	7.43551	0	0
		ortholog_many2many	11.9512	10.3376	0	0
		ortholog_many2many	16.0976	20.3704	0	0
		ortholog_many2many	13.9024	23.6515	0	0
		ortholog_many2many	13.6585	21.6216	0	0
		ortholog_many2many	14.1463	22.3938	0	0
		ortholog_many2many	14.3902	18.9711	0	0
		ortholog_many2many	14.3902	13.981	0	0
		ortholog_many2many	5.85366	9.95851	0	0
		ortholog_many2many	15.122	12.8898	0	0
		ortholog_many2many	9.5122	9.82368	0	0
		ortholog_many2many	13.6585	14.8936	0	0
	XB5961956 [provisional]	ortholog_many2many	15.6098	11.4286	0	0
		ortholog_many2many	15.6098	12.0527	0	0
5S_rRNA						
						
5S_rRNA						
primpol						
grwd1						
5S_rRNA						
5S_rRNA						
5S_rRNA						
tdgf1	tdgf1.3	ortholog_one2many	33.6842	33.6842	25	0
tdgf1	tdgf1.1	ortholog_one2many	33.1579	34.2391	25	0
TMEM266	TMEM266	ortholog_one2one	31.1927	52.4691	50	1
U1						
5S_rRNA						
chia.2	chit1	ortholog_one2many	60.6383	57.9268	0	0
5S_rRNA						
rnf213b						
spega	speg	ortholog_one2many	43.5058	34.7559	0	0
5S_rRNA						
5S_rRNA						
5S_rRNA						
AQP11	aqp11	ortholog_one2one	38.9091	38.0783	50	1
AMOT	amot	ortholog_one2one	56.3925	63.5754	0	0
ACOT12	acot12	ortholog_one2one	56.3158	55.3448	25	0
5S_rRNA						
U1						
5S_rRNA						
POLR1F	polr1f	ortholog_one2one	32.8205	27.1762	25	0
	gjd4	ortholog_one2one	28.91	29.4686	25	0
						
5S_rRNA						
						
5S_rRNA						
5S_rRNA						
5S_rRNA						
						
TXNRD3	chst13	ortholog_one2one	71.9269	63.583	50	1
						
5S_rRNA						
5S_rRNA						
5S_rRNA						
						
PDGFRB	pdgfrb	ortholog_one2one	47.4813	47.3929	75	1
5S_rRNA						
5S_rRNA						
						
5S_rRNA						
5S_rRNA						
U6						
	lingo3	ortholog_one2many	66.1157	66.1157	0	0
5S_rRNA						
5S_rRNA						
5S_rRNA						
5S_rRNA						
5S_rRNA						
		ortholog_many2many	67.4699	66.6667		0
		ortholog_many2many	74.6988	73.8095		0
FOXL2	foxl2	ortholog_one2many	71.2281	62.2699	0	0
						
5S_rRNA						
						
ACOT7	acot7	ortholog_one2one	82.2835	60.5797	75	1
U1						
5S_rRNA						
						
						
zgc:162154						
ST8SIA4	st8sia4	ortholog_one2one	69.5531	69.3593	25	0
5S_rRNA						
5S_rRNA						
zgc:153704	ptgds	ortholog_one2many	33.1551	17.3669	0	0
5S_rRNA						
						
hlcs	hlcs	ortholog_one2one	40.3326	22.7433	0	0
5S_rRNA						
5S_rRNA						
kctd13						
						
		ortholog_many2many	36.2069	7.87992	0	0
	xpo5	ortholog_many2many	49.1379	9.09816	0	0
	xpo5.2	ortholog_many2many	37.931	7.39496	0	0
5S_rRNA						
5S_rRNA						
fbxw11a						
						
5S_rRNA						
						
		ortholog_one2many	20.6818	72.9167	0	0
U6						
5S_rRNA						
5S_rRNA						
						
						
5S_rRNA						
5S_rRNA						
						
casp21						
5S_rRNA						
						
5S_rRNA						
U6						
kti12						
	lsamp	ortholog_one2one	47.343	26.9231	0	0
	inf2	ortholog_one2one	72.2689	12.3563	50	0
		ortholog_many2many	56.8182	55.9701		0
		ortholog_many2many	55.303	54.4776		0
		ortholog_many2many	56.0606	55.2239		0
5S_rRNA						
						
						
5S_rRNA						
U6						
Metazoa_SRP						
5S_rRNA						
Metazoa_SRP						
U6						
	il17ra	ortholog_many2many	24.8698	24.8698	0	0
	il17rc	ortholog_many2many	11.4583	11.5486	0	0
						
						
crfb12						
						
HYKK	hykk	ortholog_one2many	50.4225	44.6384	0	0
						
MIR126	xtr-mir-126	ortholog_one2many	54.3689	81.1594		1
mir726						
5S_rRNA						
mir30d	xtr-mir-30d	ortholog_one2one	47.6562	75.3086		0
						
LRRC28	lrrc28	ortholog_one2one	68.306	68.1199	0	0
dre-mir-430b-13						
dre-mir-430b-7						
TCP1	tcp1	ortholog_one2one	87.9928	88.4685	0	0
HDHD2	hdhd2	ortholog_one2one	77.4809	76.8939	75	1
		ortholog_many2many	19.1667	6.65702	0	0
	pigr	ortholog_many2many	22.9167	9.27487	0	0
mir729						
pkz	pkr3	ortholog_one2many	24.4618	23.4082	0	0
5S_rRNA						
						
						
						
5S_rRNA						
						
						
						
5S_rRNA						
xgb	xgb	ortholog_one2one	56.5	56.5	25	0
						
strc	STRC	ortholog_one2one	26.1634	37.124	25	0
						
						
						
		ortholog_one2many	71.2329	69.3333		0
						
PEPD	pepd	ortholog_one2one	74.3952	73.6527	0	0
5S_rRNA						
5S_rRNA						
						
						
rps3a						
						
ttll5	ttll5	ortholog_one2one	41.8487	44.1098	50	1
5S_rRNA						
rcvrn2						
rheb						
						
AQP1	aqp1	ortholog_one2many	57.2491	56.2044	0	0
	trhr3	ortholog_one2one	60	62.3762	0	0
med19a						
5S_rRNA						
						
mrpl10						
5S_rRNA						
pgm5						
GM2A		ortholog_many2many	35	36.4583	0	0
GM2A	gm2a	ortholog_many2many	48	43.8356	0	0
5S_rRNA						
endouc						
	bicd1	ortholog_one2many	48.5294	22.5366	25	0
						
						
						
SNORD21						
						
ms4a17a.9						
		ortholog_one2many	13.683	35.0877	0	0
		ortholog_one2many	7.06956	30.6931	0	0
snord74		ortholog_one2one	66.6667	66.6667		0
						
rbp5	pmp2	ortholog_many2many	23.913	21.5686	0	0
rbp5	fabp4	ortholog_many2many	32.6087	26.3158	0	0
