Gene name	Mouse gene name	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
PRAMEF10	Pramel15	ortholog_many2many	36.2869	36.0587	0	0.00	0
PRAMEF10	Pramel30	ortholog_many2many	37.3418	37.2632	0	0.00	0
PRAMEF10	Gm2042	ortholog_many2many	34.8101	33.2661	25	0.00	0
PRAMEF10	Gm12790	ortholog_many2many	13.2911	31.3433	0	0.00	0
PRAMEF10		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10		ortholog_many2many	37.7637	37.2141	0	0.00	0
PRAMEF10	Pramel1	ortholog_many2many	35.443	36.6812	0	0.00	0
PRAMEF10		ortholog_many2many	33.5443	39.0663	0	0.00	0
PRAMEF10	Oog3	ortholog_many2many	37.5527	35.6	0	0.00	0
PRAMEF10	Pramel25	ortholog_many2many	34.8101	33.1325	0	0.00	0
PRAMEF10		ortholog_many2many	37.7637	37.2141	0	0.00	0
PRAMEF10	Pramel11	ortholog_many2many	38.1857	38.1857	0	0.00	0
PRAMEF10		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	C130073F10Rik	ortholog_many2many	11.6034	27.3632	0	0.00	0
PRAMEF10		ortholog_many2many	31.4346	36.6995	0	0.00	0
PRAMEF10	Gm13057	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10	Pramel41	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	Pramel54	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10		ortholog_many2many	37.9747	37.5	0	0.00	0
PRAMEF10	Pramel19	ortholog_many2many	35.443	34.7826	0	0.00	0
PRAMEF10	Pramel46	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10	Pramel21	ortholog_many2many	39.2405	38.5892	0	0.00	0
PRAMEF10	Pramel23	ortholog_many2many	32.4895	33.8462	0	0.00	0
PRAMEF10	Gm13043	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10		ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10	Oog1	ortholog_many2many	35.0211	33.4677	0	0.00	0
PRAMEF10		ortholog_many2many	39.2405	38.6694	0	0.00	0
PRAMEF10	Pramel7	ortholog_many2many	33.1224	32.7766	0	0.00	0
PRAMEF10		ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF10	Pramel33	ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF10		ortholog_many2many	37.9747	37.5	0	0.00	0
PRAMEF10	Pramel12	ortholog_many2many	44.5148	43.9583	0	97.13	0
PRAMEF10		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	Pramel37	ortholog_many2many	38.6076	38.0457	0	0.00	0
PRAMEF10	Pramel26	ortholog_many2many	35.2321	35.084	0	0.00	0
PRAMEF10	Pramel24	ortholog_many2many	37.9747	37.9747	0	0.00	0
PRAMEF10	Pramel44	ortholog_many2many	37.7637	37.2141	0	0.00	0
PRAMEF10		ortholog_many2many	33.3333	38.8206	0	0.00	0
PRAMEF10	Pramel4	ortholog_many2many	37.7637	35.8	0	0.00	0
PRAMEF10	Pramel5	ortholog_many2many	36.9198	35	0	0.00	0
PRAMEF10	Pramel27	ortholog_many2many	33.7553	32.5866	0	0.00	0
PRAMEF10	Pramel49	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10	Pramel32	ortholog_many2many	38.8186	37.3225	0	0.00	0
PRAMEF10	Pramel53	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	Pramel18	ortholog_many2many	36.4979	35.7438	0	0.00	0
PRAMEF10	Pramel56	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	Pramel45	ortholog_many2many	38.6076	38.0457	0	0.00	0
PRAMEF10	Gm16367	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF10	Pramel28	ortholog_many2many	39.2405	38.6694	0	0.00	0
PRAMEF10	Pramel36	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF10		ortholog_many2many	24.4726	41.7266	0	0.00	0
PRAMEF10	Prame62	ortholog_many2many	14.346	41.4634	0	0.00	0
PRAMEF10	Pramel20	ortholog_many2many	39.8734	39.2931	0	0.00	0
PRAMEF10		ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF10		ortholog_many2many	38.6076	37.1197	0	0.00	0
PRAMEF10	Pramel50	ortholog_many2many	38.6076	38.0457	0	0.00	0
							
DRC3	Drc3	ortholog_one2one	80.8795	80.8795	100	100.00	1
RNU6-1072P	Gm22345	ortholog_one2many	75.7009	75.7009		0.00	0
PRAMEF29P							
PRAMEF6	Pramel6	ortholog_many2many	39.2857	38.5567	0	0.00	0
PRAMEF6	Pramel48	ortholog_many2many	42.2269	41.7879	0	0.00	0
PRAMEF6		ortholog_many2many	40.7563	40.3326	0	0.00	0
PRAMEF6	Pramel38	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel47	ortholog_many2many	40.7563	40.8421	0	0.00	0
PRAMEF6	Pramel35	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel43	ortholog_many2many	41.5966	41.1642	0	0.00	0
PRAMEF6	Pramel13	ortholog_many2many	46.2185	47.5162	0	100.00	0
PRAMEF6	Pramel34	ortholog_many2many	40.9664	41.0526	0	0.00	0
PRAMEF6	Pramel31	ortholog_many2many	42.6471	42.2037	0	0.00	0
PRAMEF6		ortholog_many2many	41.5966	39.6794	0	0.00	0
PRAMEF6		ortholog_many2many	30.2521	40.1114	0	0.00	0
PRAMEF6	Oog2	ortholog_many2many	35.7143	34.413	0	0.00	0
PRAMEF6	Pramel57	ortholog_many2many	42.2269	41.7879	0	0.00	0
PRAMEF6	Pramel40	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel22	ortholog_many2many	36.9748	38.2609	0	0.00	0
PRAMEF6	Pramel14	ortholog_many2many	36.9748	37.0526	0	0.00	0
PRAMEF6	Pramel61	ortholog_many2many	39.4958	37.6	0	0.00	0
PRAMEF6	Gm13040	ortholog_many2many	42.0168	41.58	0	0.00	0
PRAMEF6	Pramel42	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel60	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel16	ortholog_many2many	42.6471	42.2037	0	0.00	0
PRAMEF6	Pramel29	ortholog_many2many	39.2857	37.5502	0	0.00	0
PRAMEF6		ortholog_many2many	27.9412	47.8417	0	0.00	0
PRAMEF6	Pramel17	ortholog_many2many	38.4454	38.4454	0	0.00	0
PRAMEF6	Pramel55	ortholog_many2many	42.2269	41.7879	0	0.00	0
PRAMEF6	Pramel51	ortholog_many2many	38.0252	34.8077	25	0.00	0
PRAMEF6	Oog4	ortholog_many2many	38.2353	36.255	0	0.00	0
PRAMEF6		ortholog_many2many	30.2521	40.1114	0	0.00	0
PRAMEF6	Pramel15	ortholog_many2many	42.8571	42.7673	0	2.12	0
PRAMEF6	Pramel30	ortholog_many2many	37.605	37.6842	0	0.00	0
PRAMEF6	Gm2042	ortholog_many2many	38.0252	36.4919	25	0.00	0
PRAMEF6	Gm12790	ortholog_many2many	12.395	29.3532	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel1	ortholog_many2many	38.6555	40.1747	0	1.93	0
PRAMEF6		ortholog_many2many	35.7143	41.769	0	0.00	0
PRAMEF6	Oog3	ortholog_many2many	39.7059	37.8	0	0.00	0
PRAMEF6	Pramel25	ortholog_many2many	38.0252	36.3454	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel11	ortholog_many2many	40.3361	40.5063	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	C130073F10Rik	ortholog_many2many	12.395	29.3532	0	0.00	0
PRAMEF6		ortholog_many2many	34.4538	40.3941	0	0.00	0
PRAMEF6	Gm13057	ortholog_many2many	42.0168	41.58	0	0.00	0
PRAMEF6	Pramel41	ortholog_many2many	40.3361	39.9168	0	0.00	0
PRAMEF6	Pramel54	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6		ortholog_many2many	40.3361	40	0	0.00	0
PRAMEF6	Pramel19	ortholog_many2many	38.8655	38.3023	0	0.00	0
PRAMEF6	Pramel46	ortholog_many2many	41.8067	41.3721	0	0.00	0
PRAMEF6	Pramel21	ortholog_many2many	40.3361	39.834	0	2.58	0
PRAMEF6	Pramel23	ortholog_many2many	36.1345	37.8022	0	0.00	0
PRAMEF6	Gm13043	ortholog_many2many	42.0168	41.58	0	0.00	0
PRAMEF6		ortholog_many2many	42.2269	41.7879	0	0.00	0
PRAMEF6	Oog1	ortholog_many2many	38.0252	36.4919	0	0.00	0
PRAMEF6		ortholog_many2many	41.5966	41.1642	0	0.00	0
PRAMEF6	Pramel7	ortholog_many2many	35.2941	35.0731	0	1.85	0
PRAMEF6		ortholog_many2many	40.3361	39.9168	0	0.00	0
PRAMEF6	Pramel33	ortholog_many2many	40.7563	40.3326	0	0.00	0
PRAMEF6		ortholog_many2many	40.126	39.7917	0	0.00	0
PRAMEF6	Pramel12	ortholog_many2many	43.9076	43.5417	0	7.56	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel37	ortholog_many2many	40.7563	40.3326	0	0.00	0
PRAMEF6	Pramel26	ortholog_many2many	35.9244	35.9244	0	0.00	0
PRAMEF6	Pramel24	ortholog_many2many	40.5462	40.7173	0	0.00	0
PRAMEF6	Pramel44	ortholog_many2many	40.9664	40.5405	0	0.00	0
PRAMEF6		ortholog_many2many	35.7143	41.769	0	0.00	0
PRAMEF6	Pramel4	ortholog_many2many	39.4958	37.6	0	0.00	0
PRAMEF6	Pramel5	ortholog_many2many	38.8655	37	0	0.00	0
PRAMEF6	Pramel27	ortholog_many2many	37.1849	36.0489	0	0.00	0
PRAMEF6	Pramel49	ortholog_many2many	41.8067	41.3721	0	0.00	0
PRAMEF6	Pramel32	ortholog_many2many	38.8655	37.5254	0	0.00	0
PRAMEF6	Pramel53	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel18	ortholog_many2many	39.0756	38.4298	0	0.00	0
PRAMEF6	Pramel56	ortholog_many2many	40.5462	40.1247	0	1.43	0
PRAMEF6	Pramel45	ortholog_many2many	41.3866	40.9563	0	0.00	0
PRAMEF6	Gm16367	ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6	Pramel28	ortholog_many2many	41.5966	41.1642	0	0.00	0
PRAMEF6	Pramel36	ortholog_many2many	41.8067	41.3721	0	0.00	0
PRAMEF6		ortholog_many2many	27.1008	46.4029	0	0.00	0
PRAMEF6	Prame62	ortholog_many2many	14.7059	42.6829	0	0.00	0
PRAMEF6	Pramel20	ortholog_many2many	41.5966	41.1642	0	0.00	0
PRAMEF6		ortholog_many2many	40.5462	40.1247	0	0.00	0
PRAMEF6		ortholog_many2many	41.3866	39.9594	0	0.00	0
PRAMEF6	Pramel50	ortholog_many2many	40.7563	40.3326	0	0.00	0
							
							
ARL14EP-DT							
PRAMEF13	Pramel6	ortholog_many2many	36.076	35.2577	0	0.00	0
PRAMEF13	Pramel48	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF13		ortholog_many2many	37.7637	37.2141	0	0.00	0
PRAMEF13	Pramel38	ortholog_many2many	37.1308	36.5904	0	0.00	0
PRAMEF13	Pramel47	ortholog_many2many	36.4979	36.4211	0	0.00	0
PRAMEF13	Pramel35	ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13	Pramel43	ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF13	Pramel13	ortholog_many2many	40.9283	41.9006	0	4.56	0
PRAMEF13	Pramel34	ortholog_many2many	37.3418	37.2632	0	0.00	0
PRAMEF13	Pramel31	ortholog_many2many	39.8734	39.2931	50	0.00	0
PRAMEF13		ortholog_many2many	37.1308	35.2705	0	0.00	0
PRAMEF13		ortholog_many2many	27.0042	35.6546	0	0.00	0
PRAMEF13	Oog2	ortholog_many2many	34.1772	32.7935	50	0.00	0
PRAMEF13	Pramel57	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF13	Pramel40	ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13	Pramel22	ortholog_many2many	31.0127	31.9565	0	0.00	0
PRAMEF13	Pramel14	ortholog_many2many	37.1308	37.0526	0	0.00	0
PRAMEF13	Pramel61	ortholog_many2many	39.2405	37.2	50	0.00	0
PRAMEF13	Gm13040	ortholog_many2many	40.0844	39.501	50	0.00	0
PRAMEF13	Pramel42	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel60	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel16	ortholog_many2many	40.0844	39.501	0	0.00	0
PRAMEF13	Pramel29	ortholog_many2many	36.4979	34.739	0	0.00	0
PRAMEF13		ortholog_many2many	25.7384	43.8849	0	0.00	0
PRAMEF13	Pramel17	ortholog_many2many	35.654	35.5042	0	0.00	0
PRAMEF13	Pramel55	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF13	Pramel51	ortholog_many2many	35.2321	32.1154	0	0.00	0
PRAMEF13	Oog4	ortholog_many2many	37.3418	35.259	0	0.00	0
PRAMEF13		ortholog_many2many	26.7932	35.376	0	0.00	0
PRAMEF13	Pramel15	ortholog_many2many	35.2321	35.0105	0	0.00	0
PRAMEF13	Pramel30	ortholog_many2many	37.1308	37.0526	50	0.00	0
PRAMEF13	Gm2042	ortholog_many2many	34.8101	33.2661	0	0.00	0
PRAMEF13	Gm12790	ortholog_many2many	11.3924	26.8657	0	0.00	0
PRAMEF13		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13		ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13	Pramel1	ortholog_many2many	34.8101	36.0262	50	0.00	0
PRAMEF13		ortholog_many2many	32.7004	38.0835	0	0.00	0
PRAMEF13	Oog3	ortholog_many2many	34.3882	32.6	0	0.00	0
PRAMEF13	Pramel25	ortholog_many2many	35.654	33.9357	50	0.00	0
PRAMEF13		ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13	Pramel11	ortholog_many2many	40.5063	40.5063	0	0.00	0
PRAMEF13		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	C130073F10Rik	ortholog_many2many	12.2363	28.8557	0	0.00	0
PRAMEF13		ortholog_many2many	31.2236	36.4532	0	0.00	0
PRAMEF13	Gm13057	ortholog_many2many	40.0844	39.501	50	0.00	0
PRAMEF13	Pramel41	ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13	Pramel54	ortholog_many2many	37.1308	36.5904	0	0.00	0
PRAMEF13		ortholog_many2many	36.9198	36.4583	0	0.00	0
PRAMEF13	Pramel19	ortholog_many2many	35.443	34.7826	0	0.00	0
PRAMEF13	Pramel46	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF13	Pramel21	ortholog_many2many	40.7173	40.0415	50	0.00	0
PRAMEF13	Pramel23	ortholog_many2many	32.7004	34.0659	0	0.00	0
PRAMEF13	Gm13043	ortholog_many2many	40.0844	39.501	50	0.00	0
PRAMEF13		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF13	Oog1	ortholog_many2many	34.8101	33.2661	0	0.00	0
PRAMEF13		ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF13	Pramel7	ortholog_many2many	31.8565	31.524	0	0.00	0
PRAMEF13		ortholog_many2many	37.1308	36.5904	0	0.00	0
PRAMEF13	Pramel33	ortholog_many2many	37.1308	36.5904	0	0.00	0
PRAMEF13		ortholog_many2many	36.7089	36.25	0	0.00	0
PRAMEF13	Pramel12	ortholog_many2many	44.3038	43.75	50	8.94	0
PRAMEF13		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel37	ortholog_many2many	37.7637	37.2141	0	0.00	0
PRAMEF13	Pramel26	ortholog_many2many	34.1772	34.0336	0	0.00	0
PRAMEF13	Pramel24	ortholog_many2many	40.5063	40.5063	50	0.00	0
PRAMEF13	Pramel44	ortholog_many2many	36.9198	36.3825	0	0.00	0
PRAMEF13		ortholog_many2many	32.7004	38.0835	0	0.00	0
PRAMEF13	Pramel4	ortholog_many2many	39.2405	37.2	50	0.00	0
PRAMEF13	Pramel5	ortholog_many2many	38.1857	36.2	0	0.00	0
PRAMEF13	Pramel27	ortholog_many2many	31.8565	30.7536	50	0.00	0
PRAMEF13	Pramel49	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF13	Pramel32	ortholog_many2many	38.1857	36.714	0	0.00	0
PRAMEF13	Pramel53	ortholog_many2many	37.1308	36.5904	0	0.00	0
PRAMEF13		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel18	ortholog_many2many	35.865	35.124	0	0.00	0
PRAMEF13	Pramel56	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel45	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Gm16367	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13	Pramel28	ortholog_many2many	39.2405	38.6694	0	0.00	0
PRAMEF13	Pramel36	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF13		ortholog_many2many	24.6835	42.0863	0	0.00	0
PRAMEF13	Prame62	ortholog_many2many	14.346	41.4634	0	0.00	0
PRAMEF13	Pramel20	ortholog_many2many	40.7173	40.1247	50	94.42	0
PRAMEF13		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF13		ortholog_many2many	37.3418	35.9026	0	0.00	0
PRAMEF13	Pramel50	ortholog_many2many	37.7637	37.2141	0	0.00	0
RNU6-771P	Gm22345	ortholog_one2many	75.7009	75.7009		0.00	0
							
PRAMEF33	Pramel6	ortholog_many2many	35.0211	34.2268	0	0.00	0
PRAMEF33	Pramel48	ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF33		ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF33	Pramel38	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel47	ortholog_many2many	35.443	35.3684	0	0.00	0
PRAMEF33	Pramel35	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF33	Pramel43	ortholog_many2many	39.4515	38.8773	0	11.88	0
PRAMEF33	Pramel13	ortholog_many2many	39.0295	39.9568	50	0.00	0
PRAMEF33	Pramel34	ortholog_many2many	35.865	35.7895	0	0.00	0
PRAMEF33	Pramel31	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33		ortholog_many2many	38.3966	36.4729	0	0.00	0
PRAMEF33		ortholog_many2many	25.3165	33.4262	0	0.00	0
PRAMEF33	Oog2	ortholog_many2many	34.8101	33.4008	0	0.86	0
PRAMEF33	Pramel57	ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF33	Pramel40	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel22	ortholog_many2many	32.7004	33.6957	50	0.00	0
PRAMEF33	Pramel14	ortholog_many2many	37.1308	37.0526	50	0.00	0
PRAMEF33	Pramel61	ortholog_many2many	37.5527	35.6	0	0.00	0
PRAMEF33	Gm13040	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33	Pramel42	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF33	Pramel60	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel16	ortholog_many2many	39.0295	38.4615	50	0.00	0
PRAMEF33	Pramel29	ortholog_many2many	35.0211	33.3333	50	0.00	0
PRAMEF33		ortholog_many2many	25.1055	42.8058	0	0.00	0
PRAMEF33	Pramel17	ortholog_many2many	36.7089	36.5546	0	0.00	0
PRAMEF33	Pramel55	ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF33	Pramel51	ortholog_many2many	34.8101	31.7308	25	0.00	0
PRAMEF33	Oog4	ortholog_many2many	36.076	34.0637	50	90.13	0
PRAMEF33		ortholog_many2many	25.1055	33.1476	0	0.00	0
PRAMEF33	Pramel15	ortholog_many2many	35.654	35.4298	50	0.00	0
PRAMEF33	Pramel30	ortholog_many2many	36.9198	36.8421	0	0.00	0
PRAMEF33	Gm2042	ortholog_many2many	34.3882	32.8629	25	0.00	0
PRAMEF33	Gm12790	ortholog_many2many	13.2911	31.3433	0	0.00	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel1	ortholog_many2many	34.8101	36.0262	0	0.00	0
PRAMEF33		ortholog_many2many	33.1224	38.5749	0	0.00	0
PRAMEF33	Oog3	ortholog_many2many	37.3418	35.4	50	0.00	0
PRAMEF33	Pramel25	ortholog_many2many	34.3882	32.7309	0	0.00	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel11	ortholog_many2many	37.9747	37.9747	50	0.00	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	C130073F10Rik	ortholog_many2many	11.6034	27.3632	0	0.00	0
PRAMEF33		ortholog_many2many	31.0127	36.2069	0	0.00	0
PRAMEF33	Gm13057	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33	Pramel41	ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF33	Pramel54	ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF33		ortholog_many2many	37.7637	37.2917	0	0.00	0
PRAMEF33	Pramel19	ortholog_many2many	35.0211	34.3685	0	0.00	0
PRAMEF33	Pramel46	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33	Pramel21	ortholog_many2many	39.0295	38.3817	0	0.00	0
PRAMEF33	Pramel23	ortholog_many2many	32.2785	33.6264	50	0.00	0
PRAMEF33	Gm13043	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33		ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF33	Oog1	ortholog_many2many	34.5992	33.0645	0	0.00	0
PRAMEF33		ortholog_many2many	38.8186	38.2536	0	0.00	0
PRAMEF33	Pramel7	ortholog_many2many	32.9114	32.5678	0	0.00	0
PRAMEF33		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF33	Pramel33	ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF33		ortholog_many2many	37.7637	37.2917	0	0.00	0
PRAMEF33	Pramel12	ortholog_many2many	44.0928	43.5417	0	7.76	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel37	ortholog_many2many	38.1857	37.6299	0	0.00	0
PRAMEF33	Pramel26	ortholog_many2many	35.0211	34.874	50	0.00	0
PRAMEF33	Pramel24	ortholog_many2many	37.7637	37.7637	0	0.00	0
PRAMEF33	Pramel44	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33		ortholog_many2many	32.9114	38.3292	0	0.00	0
PRAMEF33	Pramel4	ortholog_many2many	37.5527	35.6	0	0.00	0
PRAMEF33	Pramel5	ortholog_many2many	36.9198	35	50	0.00	0
PRAMEF33	Pramel27	ortholog_many2many	33.3333	32.1792	0	0.00	0
PRAMEF33	Pramel49	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33	Pramel32	ortholog_many2many	38.3966	36.9168	0	0.00	0
PRAMEF33	Pramel53	ortholog_many2many	37.9747	37.422	0	0.00	0
PRAMEF33		ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel18	ortholog_many2many	36.076	35.3306	0	0.00	0
PRAMEF33	Pramel56	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel45	ortholog_many2many	38.3966	37.8378	0	0.00	0
PRAMEF33	Gm16367	ortholog_many2many	37.5527	37.0062	0	0.00	0
PRAMEF33	Pramel28	ortholog_many2many	38.8186	38.2536	50	0.00	0
PRAMEF33	Pramel36	ortholog_many2many	39.0295	38.4615	0	0.00	0
PRAMEF33		ortholog_many2many	24.4726	41.7266	0	0.00	0
PRAMEF33	Prame62	ortholog_many2many	13.9241	40.2439	0	0.00	0
PRAMEF33	Pramel20	ortholog_many2many	39.4515	38.8773	0	0.00	0
PRAMEF33		ortholog_many2many	37.3418	36.7983	0	0.00	0
PRAMEF33		ortholog_many2many	38.3966	36.9168	0	0.00	0
PRAMEF33	Pramel50	ortholog_many2many	38.1857	37.6299	0	0.00	0
							
AADACL4	AAdacl4fm3	ortholog_one2many	64.1278	63.9706	100	50.60	1
AADACL4	Aadacl4fm1	ortholog_one2many	61.4251	61.4251	0	100.00	1
AADACL4	Aadacl4	ortholog_one2many	65.1106	65.1106	0	100.00	1
AADACL4	Aadacl4fm4	ortholog_one2many	64.6192	64.6192	100	100.00	1
AADACL4	Aadacl4fm5	ortholog_one2many	59.2138	61.3232	100	50.60	1
							
PRAMEF7	Pramel6	ortholog_many2many	39.2405	38.3505	0	0.00	0
PRAMEF7	Pramel48	ortholog_many2many	42.827	42.2037	0	0.00	0
PRAMEF7		ortholog_many2many	42.1941	41.58	0	0.00	0
PRAMEF7	Pramel38	ortholog_many2many	42.4051	41.7879	0	0.00	0
PRAMEF7	Pramel47	ortholog_many2many	38.8186	38.7368	0	0.00	0
PRAMEF7	Pramel35	ortholog_many2many	41.9831	41.3721	0	0.00	0
PRAMEF7	Pramel43	ortholog_many2many	43.038	42.4116	0	0.00	0
PRAMEF7	Pramel13	ortholog_many2many	47.4684	48.5961	0	100.00	0
PRAMEF7	Pramel34	ortholog_many2many	38.6076	38.5263	0	0.00	0
PRAMEF7	Pramel31	ortholog_many2many	44.0928	43.4511	0	0.00	0
PRAMEF7		ortholog_many2many	41.3502	39.2786	0	0.00	0
PRAMEF7		ortholog_many2many	27.8481	36.7688	0	0.00	0
PRAMEF7	Oog2	ortholog_many2many	37.1308	35.6275	0	0.00	0
PRAMEF7	Pramel57	ortholog_many2many	42.827	42.2037	0	0.00	0
PRAMEF7	Pramel40	ortholog_many2many	40.0844	39.501	0	0.00	0
PRAMEF7	Pramel22	ortholog_many2many	35.865	36.9565	0	0.00	0
PRAMEF7	Pramel14	ortholog_many2many	38.6076	38.5263	0	0.00	0
PRAMEF7	Pramel61	ortholog_many2many	40.5063	38.4	0	0.00	0
PRAMEF7	Gm13040	ortholog_many2many	44.5148	43.8669	0	0.00	0
PRAMEF7	Pramel42	ortholog_many2many	42.4051	41.7879	0	0.00	0
PRAMEF7	Pramel60	ortholog_many2many	42.4051	41.7879	0	0.00	0
PRAMEF7	Pramel16	ortholog_many2many	43.6709	43.0353	0	0.00	0
PRAMEF7	Pramel29	ortholog_many2many	39.2405	37.3494	0	0.00	0
PRAMEF7		ortholog_many2many	26.3713	44.964	0	0.00	0
PRAMEF7	Pramel17	ortholog_many2many	40.5063	40.3361	0	0.00	0
PRAMEF7	Pramel55	ortholog_many2many	42.827	42.2037	0	0.00	0
PRAMEF7	Pramel51	ortholog_many2many	37.9747	34.6154	0	0.00	0
PRAMEF7	Oog4	ortholog_many2many	39.8734	37.6494	0	0.00	0
PRAMEF7		ortholog_many2many	27.8481	36.7688	0	0.00	0
PRAMEF7	Pramel15	ortholog_many2many	43.2489	42.9769	0	0.00	0
