Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
KL	KL	ortholog_one2one	98.7167	98.6193	100	100.00	1
FRRS1L	FRRS1L	ortholog_one2one	89.3939	68.6047	100	100.00	1
							
SNORA18	SNORA18	ortholog_one2one	100	100		100.00	1
C19orf67	C19H19orf67	ortholog_one2one	99.4413	99.4413	100	100.00	1
SUGP1	SUGP1	ortholog_one2one	90.5465	80.0261	100	100.00	1
ZNF358	ZNF358	ortholog_one2one	69.6035	54.9565	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
SNORA40	SNORA40	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
GCN1	GCN1	ortholog_one2one	99.7379	97.9772	100	100.00	1
							
CNMD	CNMD	ortholog_one2one	92.5208	100	50	100.00	1
							
							
ADAMTS10	ADAMTS10	ortholog_one2one	98.9652	95.3762	100	100.00	1
	SAMD1	ortholog_one2one	92.6978	85.4206	100	100.00	1
							
C11orf54							
							
SIGLEC15	SIGLEC15	ortholog_one2one	99.3884	99.0854	100	100.00	1
	mml-mir-759	ortholog_one2one	100	100		100.00	1
							
CRYL1	CRYL1	ortholog_one2one	81.1024	81.746	100	100.00	1
NFE2L1	NFE2L1	ortholog_one2one	97.3518	100	100	100.00	1
							
							
							
ZNF682	ZNF682	ortholog_one2one	99.3976	99.3976	25	100.00	1
							
							
MCOLN1	MCOLN1	ortholog_one2one	98.2759	80.2817	100	100.00	1
							
		ortholog_one2one	28.6624	12.1622	0	0.00	0
		ortholog_one2one	63.9535	42.9688	0	0.00	0
TMEM245	TMEM245	ortholog_one2one	99.7727	96.2719	100	100.00	1
SLC14A1	SLC14A1	ortholog_one2one	99.5455	99.5455	100	100.00	1
							
NFILZ	NFILZ	ortholog_one2one	99.654	99.654	100	100.00	1
							
EEF1AKMT1	EEF1AKMT1	ortholog_one2one	83.1776	74.7899	100	100.00	1
U2							
PRKACA	PRKACA	ortholog_one2one	100	81.4385	100	100.00	1
ACTL9	ACTL9	ortholog_one2one	99.5192	99.5192	100	100.00	1
	mml-mir-7167	ortholog_one2one	100	100		100.00	1
L3MBTL4	L3MBTL4	ortholog_one2one	100	95.7447	100	100.00	1
		ortholog_one2one	92.9379	99.0964	100	100.00	1
OLFM4	OLFM4	ortholog_one2one	99.4141	99.4141	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
STARD13	STARD13	ortholog_one2one	99.8203	99.8203	100	100.00	1
							
							
MAU2	MAU2	ortholog_one2one	99.8369	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	99.5935	99.5935	100	100.00	1
COPZ2	COPZ2	ortholog_one2one	61.8056	84.7619	100	100.00	1
ZNF558	ZNF558	ortholog_one2one	100	100	100	100.00	1
MED17	MED17	ortholog_one2one	81.5951	63.4845	100	100.00	1
							
		ortholog_one2one	100	100	100	100.00	1
SLC14A2	SLC14A2	ortholog_one2one	99.8913	99.8913	100	100.00	1
							
		ortholog_one2many	63.3562	72.8346	0	0.00	0
	ZNF680	ortholog_one2many	58.7329	64.9621	0	0.00	0
							
							
RN7SL618P	Metazoa_SRP	ortholog_one2one	99.6633	99.6633		100.00	1
							
MIR152	MIR152	ortholog_one2one	68.1818	97.4026		100.00	1
RNU5F-3P	U5	ortholog_one2one	99.1453	99.1453		100.00	1
DMKN							
ASF1B	ASF1B	ortholog_one2one	100	100	100	100.00	1
	SETBP1	ortholog_one2one	90.2778	12.218	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3197	99.3197		100.00	1
MIR4317	MIR4317	ortholog_one2one	100	100		100.00	1
							
		ortholog_one2one	99.422	99.422	100	100.00	1
RNU6-349P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
5S_rRNA	5S_rRNA	ortholog_one2one	100	100		100.00	1
							
RN7SL282P	Metazoa_SRP	ortholog_one2one	99.6516	99.6516		100.00	1
CA10	CA10	ortholog_one2one	100	100	100	100.00	1
							
							
U6	U6	ortholog_one2one	100	100		100.00	1
							
							
U4	U4	ortholog_one2one	98.9796	98.9796		100.00	1
IFT88	IFT88	ortholog_one2one	95.0721	81.4624	75	100.00	1
							
		ortholog_one2one	99.0099	99.0099		100.00	1
							
	PNPLA6	ortholog_one2one	93.5652	37.2318	100	100.00	0
SCEL	SCEL	ortholog_one2one	98.468	98.331	100	100.00	1
ARHGAP28	ARHGAP28	ortholog_one2one	95.3297	99.2847	100	100.00	1
Metazoa_SRP							
VSTM5	VSTM5	ortholog_one2one	99.5	99.5	100	100.00	1
							
SYT4	SYT4	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
							
							
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
CDK5RAP3	CDK5RAP3	ortholog_one2one	94.9153	99.6047	100	100.00	1
							
							
ZNF85							
							
	mml-mir-7171	ortholog_one2one	100	100		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
RIT2	RIT2	ortholog_one2one	100	100	100	100.00	1
MIR32	MIR32	ortholog_one2one	100	100		100.00	1
							
HEPHL1	HEPHL1	ortholog_one2one	99.8274	99.8274	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
RFC3	RFC3	ortholog_one2one	100	100	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
UTP18	UTP18	ortholog_one2one	99.4595	96.3351	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
							
							
							
							
RNU5A-4P	U5	ortholog_one2one	98.1982	98.1982		100.00	1
							
		ortholog_one2one	50	34.7826	0	0.00	0
							
GATAD2A	GATAD2A	ortholog_one2one	84.9462	98.75	100	100.00	1
							
							
							
		ortholog_one2one	99.0196	99.0196		100.00	1
							
PANX1	PANX1	ortholog_one2one	82.6291	74.8936	100	100.00	1
							
							
NAA38	NAA38	ortholog_one2one	100	100	100	100.00	1
ZNF708	ZNF708	ortholog_one2one	100	100	50	0.00	0
							
							
							
LAMA1		ortholog_one2one	16.9916	99.053	100	99.29	0
							
PXN	PXN	ortholog_one2one	99.722	92.2022	100	100.00	1
							
IZUMO1R	IZUMO1R	ortholog_one2one	99.6	99.6	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	96.679	96.3235		0.00	0
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	99.2188	99.2188		100.00	1
XAB2	XAB2	ortholog_one2one	99.2665	94.9708	100	100.00	1
PCDH17	PCDH17	ortholog_one2one	97.6411	100	100	100.00	1
PIK3C3	PIK3C3	ortholog_one2one	99.6618	97.3568	100	100.00	1
Metazoa_SRP							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
PRR15L	PRR15L	ortholog_one2one	99.0291	99.0291	100	100.00	1
							
							
							
CTNNAL1	CTNNAL1	ortholog_one2one	99.8205	75.7493	100	100.00	1
PNPO	PNPO	ortholog_one2one	99.5413	83.1418	100	100.00	1
MIR640	mml-mir-640	ortholog_one2one	100	100		100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
MBTD1	MBTD1	ortholog_one2one	100	91.7772	75	100.00	1
RNU7-88P	U7	ortholog_one2one	100	100		100.00	1
OR1M1	OR1M1	ortholog_one2one	98.722	98.722	100	100.00	1
ZNF493	ZNF493	ortholog_one2one	99.8665	99.8665	25	100.00	1
SP2	SP2	ortholog_one2one	91.0791	93.5007	100	100.00	1
							
GJB6	GJB6	ortholog_one2one	99.6169	99.6169	100	100.00	1
GJB2	GJB2	ortholog_one2one	100	100	100	77.47	1
ZNF317	ZNF317	ortholog_one2one	99.8499	95.2722	100	100.00	1
		ortholog_one2one	99.0099	99.0099	100	100.00	1
U4	U4	ortholog_one2one	100	100		100.00	1
YJEFN3	YJEFN3	ortholog_one2one	99.6656	99.6656	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
RNY3P7	Y_RNA	ortholog_one2one	99.0099	99.0099		100.00	1
							
							
SIRT4	SIRT4	ortholog_one2one	99.6904	99.6904	100	100.00	1
MRE11	MRE11	ortholog_one2one	75.813	95.8869	100	100.00	1
							
CHD3	CHD3	ortholog_one2one	89.7247	88.6353	100	100.00	1
	OR7D4	ortholog_one2one	96.4744	86	100	100.00	1
U4	U4	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	99.0385	99.0385		100.00	1
U7	U7	ortholog_one2one	100	100		100.00	1
ZMYM2	ZMYM2	ortholog_one2one	99.8548	99.8548	100	100.00	1
RNU6-1088P	U6	ortholog_one2one	92.5234	99		100.00	1
							
OR7E24	OR7E24	ortholog_one2one	96.1194	94.9853	100	100.00	1
5_8S_rRNA	5_8S_rRNA	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	93.4132	85.7143	100	100.00	1
							
							
							
NME2							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
ABITRAM	ABITRAM	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	88.5965	75	100.00	1
							
PLA2G1B	PLA2G1B	ortholog_one2one	84.7561	93.9189	100	100.00	1
							
ADGRE5	ADGRE5	ortholog_one2one	96.3775	89.469	100	100.00	1
							
		ortholog_one2one	97.3333	78.0749	100	100.00	1
							
RNU6-1242P	U6	ortholog_one2one	100	100		100.00	1
							
							
							
							
SP6	SP6	ortholog_one2one	90.932	96.0106	100	100.00	1
							
SLAIN1	SLAIN1	ortholog_one2one	93.1925	61.7418	100	100.00	1
ZNF699	ZNF699	ortholog_one2one	92.3676	99.6639	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.6528	99.6528		100.00	1
RNU6-706P	U6	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
LRRC30	LRRC30	ortholog_one2one	100	100	100	100.00	1
ZNF429	ZNF429	ortholog_one2one	99.4065	99.4065	75	100.00	1
NME1							
		ortholog_one2one	99.2537	99.2537		100.00	1
CILP2	CILP2	ortholog_one2one	96.1905	96.1073	100	100.00	1
ELP1	ELP1	ortholog_one2one	99.4745	99.4745	100	100.00	1
MSI1	MSI1	ortholog_one2one	96.6759	79.8627	100	100.00	1
DIAPH3	DIAPH3	ortholog_one2one	99.5805	99.5805	75	100.00	1
ZNF559	ZNF559	ortholog_one2one	99.4783	99.4783	100	100.00	1
	MRPL10	ortholog_one2one	44.294	44.466	100	100.00	0
							
PBX4	PBX4	ortholog_one2one	99.7326	98.939	75	100.00	1
		ortholog_one2one	62.9174	66.791	0	0.00	0
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
GATC	GATC	ortholog_one2one	100	100	100	100.00	1
CELF4	CELF4	ortholog_one2one	82.1918	77.9221	100	100.00	1
LRRC46	LRRC46	ortholog_one2one	99.3769	99.3769	100	100.00	1
							
		ortholog_one2one	98.8372	98.8372	100	100.00	1
MIR3665							
SRSF9	SRSF9	ortholog_one2one	76.4706	100	100	100.00	1
							
							
C1orf52		ortholog_one2one	99.4505	99.4505	50	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ZNF177	ZNF177	ortholog_one2one	99.1684	99.1684	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
GMIP	GMIP	ortholog_one2one	93.1	95.5852	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
ZNF43	ZNF43	ortholog_one2one	93.5748	99.5031	50	100.00	1
NBEA	NBEA	ortholog_one2one	99.8982	99.9321	100	100.00	1
							
EDNRB	EDNRB	ortholog_one2one	99.6205	99.6205	100	100.00	1
OSBPL7	OSBPL7	ortholog_one2one	94.8198	100	100	100.00	1
ANKRD49	ANKRD49	ortholog_one2one	100	100	100	100.00	1
SBSN	SBSN	ortholog_one2one	51.3624	65.1123	100	100.00	1
PTPRM	PTPRM	ortholog_one2one	99.8635	99.8635	100	100.00	1
DYNLL1	DYNLL1	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.3711	99.3711	50	100.00	1
							
C11orf97	C14H11orf97	ortholog_one2one	76.1194	98.0769	100	100.00	1
ZMYM5	ZMYM5	ortholog_one2one	53.6036	94.4444	100	100.00	1
	ZNF208	ortholog_one2one	95.6422	99.2857	50	99.97	1
GAPDHS	GAPDHS	ortholog_one2one	100	100	100	100.00	1
ZNF266	ZNF266	ortholog_one2one	87.2408	75.0343	100	100.00	1
COQ5	COQ5	ortholog_one2one	99.6942	99.6942	100	100.00	1
							
							
RNY3P3	Y_RNA	ortholog_one2one	100	100		100.00	1
TLK2	TLK2	ortholog_one2one	99.8667	100	75	100.00	1
							
							
LPAR2	LPAR2	ortholog_one2one	99.1453	99.1453	100	100.00	1
DDX39A	DDX39A	ortholog_one2one	100	95.3125	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
TMEM147	TMEM147	ortholog_one2one	82.1429	63.0137	100	100.00	1
POU4F1	POU4F1	ortholog_one2one	99.7613	98.818	100	100.00	1
							
ZNF257	ZNF257	ortholog_one2one	98.8785	93.9609	50	0.00	0
ZNF560	ZNF560	ortholog_one2one	99.115	99.115	100	100.00	1
OBI1	OBI1	ortholog_one2one	95.2694	99.8623	100	100.00	1
DUXA							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
PIWIL4	PIWIL4	ortholog_one2one	99.5305	99.5305	100	100.00	1
							
ATP13A1	ATP13A1	ortholog_one2one	94.5093	64.8757	75	100.00	1
	RPL7	ortholog_one2one	95.9677	90.8397	0	0.00	0
		ortholog_one2one	100	100		100.00	1
TBX21	TBX21	ortholog_one2one	89.9791	79.9629	100	100.00	1
							
							
							
							
							
							
		ortholog_one2one	88.3117	88.3117	0	0.00	0
							
TBKBP1	TBKBP1	ortholog_one2one	70.3175	66.2182	100	100.00	1
RNF10	RNF10	ortholog_one2one	99.6053	93.3416	100	100.00	1
PSPC1	PSPC1	ortholog_one2one	100	99.8088	100	100.00	1
ZNF805	ZNF805	ortholog_one2one	98.8854	94.5205	75	100.00	1
SCARNA21							
		ortholog_one2one	98.8506	98.8506	0	67.74	0
ZNF426	ZNF426	ortholog_one2one	98.2143	99.8185	100	100.00	1
SPAG9	SPAG9	ortholog_one2one	92.462	99.8506	75	100.00	1
							
		ortholog_one2many	49.0385	23.6111	0	0.00	0
							
KPNB1	KPNB1	ortholog_one2one	97.7117	99.7664	100	100.00	1
ZNF101	ZNF101	ortholog_one2one	99.5316	99.5316	25	100.00	1
RBM26	RBM26	ortholog_one2one	99.2118	100	100	100.00	1
ATP4A	ATP4A	ortholog_one2one	87.666	85.0829	100	100.00	1
Metazoa_SRP							
							
KCNAB3	KCNAB3	ortholog_one2one	100	70.826	100	100.00	1
							
PKN1	PKN1	ortholog_one2one	98.2788	56.3672	100	100.00	1
							
MRC2	MRC2	ortholog_one2one	99.8609	97.0926	50	100.00	1
ZNF14	ZNF14	ortholog_one2many	99.5327	99.5327	75	100.00	1
ZNF14		ortholog_one2many	85.8255	74.1588	25	97.90	1
KIAA1328	KIAA1328	ortholog_one2one	99.4819	99.4819	100	100.00	1
TRAPPC1	TRAPPC1	ortholog_one2one	100	100	100	100.00	1
							
ZNF121	ZNF121	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.6324	93.7716		100.00	1
		ortholog_one2one	97.561	97.561	75	100.00	1
CNTROB	CNTROB	ortholog_one2one	97.3998	99.778	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
POP5	POP5	ortholog_one2one	100	99.3865	100	100.00	1
Metazoa_SRP							
RNU6-446P	U6	ortholog_one2one	99.0566	99.0566		100.00	1
RNU1-46P	U1	ortholog_one2one	100	100		100.00	1
							
							
		ortholog_one2one	95.8462	97.6489	50	100.00	1
Metazoa_SRP							
AMOTL1	AMOTL1	ortholog_one2one	99.8986	99.8986	100	100.00	1
		ortholog_one2one	36.1842	37.1622	0	0.00	0
							
MPHOSPH8	MPHOSPH8	ortholog_one2one	99.8836	99.8836	100	100.00	1
							
							
GUCY2D	GUCY2D	ortholog_one2one	90.8644	80.786	100	100.00	1
MEX3C	MEX3C	ortholog_one2one	95.5102	66.383	100	100.00	1
NPEPPS	NPEPPS	ortholog_one2one	100	90.4452	100	100.00	1
							
							
							
	PTGER1	ortholog_one2one	44.9726	42.3408	100	100.00	0
RN7SL375P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
DERL2	DERL2	ortholog_one2one	99.6226	99.6226	50	100.00	1
MARCHF10	MARCHF10	ortholog_one2one	99.7636	99.7636	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.6212	99.6212		100.00	1
							
	CABP1	ortholog_one2one	83.5391	57.3446	100	100.00	1
		ortholog_one2one	100	100		100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
							
GIPC1	GIPC1	ortholog_one2one	100	70.8709	100	100.00	1
	mml-mir-7176	ortholog_one2one	100	100		100.00	1
							
ALOX15B							
RNY4P28	Y_RNA	ortholog_one2one	98.9247	98.9247		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
ZNF460	ZNF460	ortholog_one2one	100	100	50	100.00	1
	ZNF726	ortholog_one2one	87.0607	99.6344	50	100.00	1
		ortholog_one2one	98.3957	97.1489	100	6.76	1
							
							
TPGS2	TPGS2	ortholog_one2one	71.2538	76.6447	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	97.973	97.973		100.00	1
HAUS5	HAUS5	ortholog_one2one	96.8254	96.3665	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	43.956	30.0752	0	0.00	0
DNAJB1	DNAJB1	ortholog_one2one	100	70.5882	100	100.00	1
NDFIP2	NDFIP2	ortholog_one2one	91.9643	86.0724	75	100.00	1
MIS12	MIS12	ortholog_one2one	100	100	50	100.00	1
TDRD3	TDRD3	ortholog_one2one	100	86.3395	75	100.00	1
							
							
ALOX12B	ALOX12B	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	29.3286	83.4171	100	0.00	0
SMAD4	SMAD4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	37.8641	38.2353	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
	UNC119B	ortholog_one2one	40.6316	76.8924	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
U2	U2	ortholog_one2one	100	100		100.00	1
							
ZNF543	ZNF543	ortholog_one2one	99.6667	99.6667	50	100.00	1
	ZNF681	ortholog_one2one	94.9919	99.1568	75	100.00	1
CALR3	CALR3	ortholog_one2one	77.2321	90.1042	0	100.00	1
		ortholog_one2many	21.5278	24.2188	0	0.00	0
							
							
SPRY2	SPRY2	ortholog_one2one	100	100	50	100.00	1
TANC2	TANC2	ortholog_one2one	99.951	98.1704	100	100.00	1
U7	U7	ortholog_one2one	100	100		100.00	1
							
ZNF304	ZNF304	ortholog_one2one	96.9649	92.1093	50	100.00	1
U3	U3	ortholog_one2one	100	100		100.00	1
ALOXE3	ALOXE3	ortholog_one2one	99.8814	99.8814	100	100.00	1
CWC15	CWC15	ortholog_one2one	100	100	100	100.00	1
							
							
							
RN7SL50P	Metazoa_SRP	ortholog_one2one	98.6622	98.6622		100.00	1
ZNF547							
							
							
NLRP1	NLRP1	ortholog_one2one	91.6741	66.6233	100	100.00	1
KDM4D	KDM4D	ortholog_one2one	100	100	100	100.00	1
							
ACADS	ACADS	ortholog_one2one	100	100	100	100.00	1
U2	U2	ortholog_one2one	87.2	71.7105		100.00	1
NDUFB7	NDUFB7	ortholog_one2one	97.8102	97.8102	100	100.00	1
							
							
RBM42	RBM42	ortholog_one2one	99.7912	99.5833	100	100.00	1
HES7	HES7	ortholog_one2one	94.1704	83.004	100	100.00	1
							
RAB12	RAB12	ortholog_one2one	65.3361	76.9802	100	100.00	1
							
							
U2	U2	ortholog_one2one	100	100		0.00	0
		ortholog_one2one	99.1667	97.541	100	100.00	1
ELAC1	ELAC1	ortholog_one2one	99.7245	99.7245	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
KDM4F	KDM4F	ortholog_one2one	99.359	99.359	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		0.00	0
							
CLEC17A	CLEC17A	ortholog_one2one	98.5673	97.1751	100	100.00	1
							
							
ZNF254	ZNF254	ortholog_one2one	99.8485	99.8485	75	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
							
MRPL45	MRPL45	ortholog_one2one	93.0091	100	100	100.00	1
							
							
ENDOD1	ENDOD1	ortholog_one2one	99.8	99.8	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
ZNF846	ZNF846	ortholog_one2one	96.6	90.7895	100	100.00	1
							
							
FHOD3	FHOD3	ortholog_one2one	99.6891	96.858	100	100.00	1
SPPL3	SPPL3	ortholog_one2one	92.7273	89.9244	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.0033	99.0033		100.00	1
							
ZNF749	ZNF749	ortholog_one2one	92.3387	97.3088	100	100.00	1
CYB561	CYB561	ortholog_one2one	80.2326	67.8689	100	100.00	1
		ortholog_one2one	90.7216	68.75	0	0.00	0
ETV2	ETV2	ortholog_one2one	90.4255	99.4152	100	100.00	1
		ortholog_one2one	99.4751	99.4751	75	0.00	1
		ortholog_one2one	99.1667	99.1667	100	100.00	1
							
COX6B1	COX6B1	ortholog_one2one	87.3563	63.8655	100	100.00	1
GPR179	GPR179	ortholog_one2one	99.5297	98.8535	100	100.00	1
							
PER1	PER1	ortholog_one2one	97.1789	95.6172	100	100.00	1
MTCL1	MTCL1	ortholog_one2one	98.5163	81.854	100	100.00	1
WSCD1	WSCD1	ortholog_one2one	99.1259	98.6087	100	100.00	1
							
FBXL12	FBXL12	ortholog_one2one	99.3846	99.0798	75	100.00	1
							
							
		ortholog_one2one	96.7213	49.7191	50	100.00	0
							
ZDHHC20	ZDHHC20	ortholog_one2one	56.2015	79.6703	100	98.83	1
							
							
UPK1A	UPK1A	ortholog_one2one	56.9343	57.5646	100	100.00	1
							
ME2	ME2	ortholog_one2one	99.8288	99.8288	100	100.00	1
HNF1A	HNF1A	ortholog_one2one	94.5619	95.2816	100	100.00	1
UBL5	UBL5	ortholog_one2one	100	100	75	100.00	1
		ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	100		0.00	0
		ortholog_one2one	99.2701	99.2701	100	100.00	1
MOCOS	MOCOS	ortholog_one2one	99.3266	99.3266	100	100.00	1
		ortholog_one2many	100	71.25	0	0.00	0
		ortholog_one2many	100	71.25	0	0.00	0
	ZNF772	ortholog_one2one	95.9459	87.1166	100	100.00	1
SOCS7	SOCS7	ortholog_one2one	92.7487	79.7101	100	100.00	1
RNU6-1264P	U6	ortholog_one2one	100	100		100.00	1
							
PRODH2	PRODH2	ortholog_one2one	91.4081	77.6876	100	100.00	1
RN7SL340P	Metazoa_SRP	ortholog_one2one	99.6633	99.6633		100.00	1
ACE	ACE	ortholog_one2one	99.9235	99.9235	100	100.00	1
AIPL1	AIPL1	ortholog_one2one	99.0291	100	100	100.00	1
							
PIN1	PIN1	ortholog_one2one	64.9573	93.2515	75	100.00	1
VSTM2B	VSTM2B	ortholog_one2one	99.2958	98.9474	100	100.00	1
C12orf43	C11H12orf43	ortholog_one2one	97.9866	97.9866	100	100.00	1
U4	U4	ortholog_one2one	100	100		100.00	1
ADGRE2	ADGRE2	ortholog_one2one	89.3204	79.5676	100	100.00	1
							
Metazoa_SRP							
POP4	POP4	ortholog_one2one	26.3636	47.1545	100	100.00	0
ZNF419	ZNF419	ortholog_one2one	99.6078	99.4129	100	100.00	1
OLFM2	OLFM2	ortholog_one2one	76.9726	100	50	100.00	1
							
PIMREG	PIMREG	ortholog_one2one	88.4477	98.7903	100	100.00	1
	NDUFV2	ortholog_one2one	100	100	100	100.00	1
SLC39A6	SLC39A6	ortholog_one2one	98.8608	99.6173	100	100.00	1
MAB21L1	MAB21L1	ortholog_one2one	100	100	100	100.00	1
							
NPHS1	NPHS1	ortholog_one2one	95.2381	99.9181	100	99.36	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
							
VAMP2							
OASL	OASL	ortholog_one2one	99.4175	99.4175	100	100.00	1
							
MRO	MRO	ortholog_one2one	90.7143	81.4103	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
		ortholog_one2one	100	100	100	100.00	1
		ortholog_one2many	39.3443	47.0588	0	0.00	0
		ortholog_one2one	73.3766	93.3884	100	100.00	1
		ortholog_one2one	97.0874	98.0392		100.00	1
C19orf12	C19H19orf12	ortholog_one2one	92.7152	99.2908	100	100.00	1
		ortholog_one2one	100	100		100.00	1
		ortholog_one2one	99.0196	99.0196		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ZNF773	ZNF773	ortholog_one2one	99.7727	99.5465	100	100.00	1
		ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
COL5A3	COL5A3	ortholog_one2one	83.8192	65.8648	100	100.00	1
							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
							
TMEM107	TMEM107	ortholog_one2one	94.5205	66.6667	100	100.00	1
ZNF549	ZNF549	ortholog_one2one	99.5312	99.5312	100	100.00	1
TOB1	TOB1	ortholog_one2one	100	100	75	100.00	1
		ortholog_one2one	70.1657	99.2188	100	100.00	1
	MAPK4	ortholog_one2one	97.561	40.8859	100	100.00	0
CCNE1	CCNE1	ortholog_one2one	100	100	100	100.00	1
MICU2	MICU2	ortholog_one2one	99.0719	93.6404	100	100.00	1
WFIKKN2	WFIKKN2	ortholog_one2one	100	100	50	100.00	1
U8	U8	ortholog_one2one	98.5294	99.2593		100.00	1
ELP2	ELP2	ortholog_one2one	99.888	99.888	100	100.00	1
							
							
		ortholog_one2one	94.3548	93.6	0	0.00	0
ANKRD40CL	ANKRD40CL	ortholog_one2one	100	100	100	100.00	1
KIAA0753							
USP2	USP2	ortholog_one2one	96.6942	89.0411	100	100.00	1
ZNF550	ZNF550	ortholog_one2one	99.7602	99.7602	100	100.00	1
AURKB	AURKB	ortholog_one2one	100	100	100	100.00	1
RDH8	RDH8	ortholog_one2one	100	100	100	100.00	1
KCNH6	KCNH6	ortholog_one2one	99.7988	99.7988	100	100.00	1
